категория	category
пълни	full
титуляр	holder
титуляр	starter
враг	enemy
враг	foe
върховен	supreme
еми	emmy
еми	emi
обитават	inhabit
тайната	secret
единство	unity
копенхаген	copenhagen
селяни	villagers
селяни	peasants
извършено	performed
извършено	committed
скулптура	sculpture
поляна	lawn
поляна	meadow
поляна	glade
актове	acts
хол	hall
пета	peta
пета	heel
пета	fifth
произношение	pronunciation
формации	formations
обстоятелства	circumstance
обстоятелства	circumstances
дар	dar
дар	gift
протокол	protocol
порто	porto
физическа	physical
супер	awesome
супер	super
приятелка	girlfriend
приятелка	friend
русев	rusev
хляб	bread
крак	foot
крак	leg
пътешествие	journey
пътешествие	trip
минерали	minerals
минерали	mineral
метал	metal
румелия	rumelia
торонто	toronto
марката	brand
кафяви	brown
роднини	relatives
пазари	markets
интересно	interesting
успешна	successful
алабама	alabama
професионално	professional
професионално	professionally
джамията	mosque
колега	colleague
пуерто	puerto
разследване	investigating
разследване	investigation
разследване	investigations
беседка	gazebo
подобрява	improves
роднина	relative
долен	lower
никифор	nikephoros
магазини	shops
магазини	stores
образи	images
сфера	sphere
сфера	orb
взети	taken
публицист	publicist
индивиди	individuals
британия	britannia
сдс	udf
забрана	ban
забрана	prohibition
цигулка	violin
носа	nose
богатство	riches
богатство	fortune
богатство	wealth
аристотел	aristotle
секст	sextus
монархия	monarchy
нарушения	infringements
дупка	pothole
дупка	hole
дупка	dump
прототип	prototype
метални	metallic
гроб	tomb
гроб	grave
величина	magnitude
треска	fever
треска	cod
техническа	technical
плътност	density
врагове	enemy
врагове	enemies
кале	kalle
кале	kale
кале	calais
дрезден	dresden
обяви	announce
обяви	declare
обяви	announced
обяви	announces
андроник	andronikos
примирие	truce
примирие	armistice
ани	ani
ани	annie
обхват	scope
обхват	range
бомби	bombs
гробницата	tomb
сини	blue
съмнение	doubt
лети	fly
лети	flies
лети	flying
драматурзи	playwrights
мечове	swords
андрю	andrew
изложение	expo
изложение	exhibition
полска	polish
петна	stains
петна	stain
петна	spots
бита	beaten
бита	whipped
опозиция	opposition
резерва	reserve
конкретни	specific
конкретни	concrete
витоша	vitosha
трилъри	thrillers
лагери	bearings
лагери	camps
напитки	beverages
напитки	drinks
лаборатория	laboratory
лаборатория	lab
дийн	dean
таджикистан	tajikistan
отговорен	responsible
соу	sou
соу	sol
соу	sow
декларация	declaration
рено	renault
възстанови	recover
редактира	edited
конвенция	convention
океани	oceans
бостън	boston
египетски	egyptian
ръкоположен	ordained
коледа	christmas
аляска	alaska
хубаво	nice
ограничена	limited
ограничена	restricted
антарктида	antarctica
антарктида	antarctic
каменна	stone
офис	office
газове	gas
газове	flatulence
газове	gases
участвали	participated
координати	coordinates
резултата	result
достъпни	accessible
достъпни	affordable
финансиране	financing
финансиране	funding
финансиране	finance
покрита	covered
открие	discover
установяване	establishment
плаване	sailing
раздели	sections
раздели	divide
паул	paul
китайска	chinese
белиз	belize
ваймар	weimar
отличен	excellent
седми	seventh
буркина	burkina
нефт	oil
нефт	petroleum
фасо	faso
хърватска	croatia
хърватска	croatian
причинява	causes
обслужване	service
издигната	erected
продажби	sales
принадлежност	affiliation
принадлежност	belonging
оценки	estimates
оценки	grades
оценки	evaluations
оценки	assessments
съзнанието	consciousness
паралелно	parallel
възстановен	rebuilt
възстановен	recovered
възстановен	restored
изкачване	climb
изкачване	ascent
часове	hours
участъци	divisions
участъци	sections
участъци	precincts
тъмно	dark
прокурор	prosecutor
ограничени	limited
ограничени	restricted
аделхайд	adelheid
финансов	financial
шипка	briar
дойде	came
стаи	rooms
настояще	present
същност	essence
континент	continent
терапия	therapy
мантуа	mantua
хаус	house
уважение	respect
хоенцолерн	hohenzollern
селскостопански	agricultural
иън	lan
иън	ian
претенции	claims
изход	output
изход	outcome
изход	exit
изход	exodus
поръчка	order
ема	emma
греъм	graeme
греъм	graham
далечни	distant
традиционни	traditional
спектър	specter
спектър	spector
спектър	spectrum
спектър	spectre
дефиниция	definition
наклон	gradient
наклон	slope
наклон	tilt
наклон	inclination
сула	sulla
янко	janko
шлем	helmet
пещери	caves
плюс	plus
франсиско	francisco
състезатели	contestants
състезатели	drivers
състезатели	racers
йоанис	ioannis
покривка	tablecloth
установи	establish
префект	prefect
оман	oman
звучи	sounds
ниш	nis
зелено	green
осло	oslo
намали	reduce
приятелство	friendship
рико	rico
екран	screen
зеленчуци	vegetable
зеленчуци	vegetables
зеленчуци	veggies
истина	true
истина	truth
обектите	objects
ансамбъл	ensemble
забранено	forbidden
забранено	prohibited
забранено	banned
крас	crassus
петък	friday
архипелаг	archipelago
сребро	silver
изменение	amendment
изменение	modification
хасан	hassan
хасан	hasan
посочени	specified
жилищни	residential
мур	moore
тенеси	tennessee
хитове	hits
привърженик	supporter
дебелина	thickness
едгар	edgar
дпс	mrf
дпс	dps
дпс	dss
монте	monte
разговор	conversation
дисциплина	discipline
жанейро	janeiro
маргарет	margaret
роберто	roberto
будистки	buddhist
лас	las
джери	gerry
джери	jerry
адаптация	adaptation
периодични	periodic
преместване	transfer
преместване	move
преместване	moving
мостове	bridges
зали	halls
депресия	depression
тесалия	thessaly
диска	disc
диска	disk
якоб	jacob
якоб	jakob
къса	short
гробище	cemetery
гробище	graveyard
предаде	betrayed
обвинен	indicted
обвинен	accused
обвинен	charged
получени	obtained
получени	received
изменения	amendments
изменения	modifications
изменения	changes
палау	palau
хановер	hanover
зенит	zenith
луна	luna
луна	moon
порнографски	pornographic
мадона	madonna
законодателство	legislation
дер	der
християните	christians
естествена	natural
бурунди	burundi
премахване	remove
премахване	removal
туркменистан	turkmenistan
разширяване	expansion
разширяване	enlargement
разширяване	expand
растителни	vegetable
миньор	miner
трудности	difficulty
трудности	difficulties
племената	tribes
съкратено	abbreviated
хоп	hop
аргументи	arguments
аргументи	argument
лонг	long
грийн	greene
грийн	green
парламентарни	parliamentary
отбелязани	tagged
маймуни	apes
маймуни	monkeys
маймуни	monkey
възстановена	reconstituted
възстановена	restored
възстановена	rebuilt
възстановена	recovered
слави	praise
документални	documentaries
постижение	accomplishment
постижение	achievement
мигел	miguel
познания	knowledge
бутан	bhutan
бутан	butane
вал	val
императорът	emperor
пътници	passengers
пътници	travellers
съдържащи	containing
прекъсва	interrupts
прекъсва	interrupted
преведени	translated
болницата	hospital
степени	grades
степени	degrees
съответства	corresponds
рождество	nativity
рождество	christmas
бруно	bruno
кодекс	codex
хана	hannah
хана	hana
хана	hanna
защити	protect
процент	percentage
идентичност	identity
установени	established
меч	sword
цени	prices
максимум	maximum
неизвестен	unknown
боби	bobby
оценява	assesses
айдахо	idaho
зима	winter
гърдите	chest
гърдите	breasts
арестувани	arrests
арестувани	arrested
ръчно	manually
мавриций	mauritius
техническо	technical
промоция	promotion
лудогорец	ludogorets
лорънс	laurence
лорънс	lawrence
сблъсък	impact
сблъсък	clash
сблъсък	collision
ник	nick
снукър	snooker
пехотата	infantry
подходяща	appropriate
подходяща	suitable
композиции	compositions
отряди	squads
мозъка	brain
оригинално	original
републиканска	republican
крим	crimea
крим	crimean
персонал	personnel
персонал	staff
затворени	closed
кайро	cairo
уимбълдън	wimbledon
празнува	celebrating
празнува	celebrates
квадратни	square
болоня	bologna
фьодор	fyodor
милър	miller
състояния	conditions
юристи	lawyers
онтарио	ontario
ключ	key
регионален	regional
отглеждането	cultivation
знание	knowledge
разлики	diff
разлики	differences
въвеждане	introduction
въвеждане	input
въвеждане	enter
образци	templates
образци	models
образци	samples
образци	specimens
човешка	human
обявени	declared
обявени	announced
обратното	opposite
заети	busy
столици	capitals
бомба	bomb
дортмунд	dortmund
богинята	goddess
бон	bonn
бон	bon
ромео	romeo
изключения	exceptions
изключения	exception
изключения	exclusions
изключения	exemptions
сципион	scipio
арнолд	arnold
яков	jacob
яков	yakov
рафаел	raphael
рафаел	rafael
страда	suffering
страда	suffers
страда	suffered
привърженици	supporters
преслав	preslav
японска	japanese
сутрин	mornings
сутрин	morning
англо	anglo
кралска	royal
далмация	dalmatia
пола	gender
пола	skirt
пола	paula
гей	gay
фланг	flank
картър	carter
подходящо	appropriate
подходящо	suitable
подходящо	fitting
лин	lynn
лин	lin
лин	lyn
акула	shark
кандидати	candidates
кандидати	applicants
влак	train
цюрих	zürich
цюрих	zurich
живели	lived
поява	emergence
поява	appearance
излизане	exit
излизане	exiting
исак	isaac
исак	isak
арт	art
тобаго	tobago
баварски	bavarian
блог	blog
блог	blogging
външно	externally
външно	external
външно	exterior
километър	kilometre
километър	mile
километър	kilometer
сахара	sahara
последователи	followers
последователи	disciples
стомана	steel
покритие	cover
покритие	coating
покритие	coverage
пространства	spaces
медалист	medalist
трупа	troupe
поддържане	maintain
поддържане	maintaining
поддържане	maintenance
предимство	advantage
ямайка	jamaica
кожи	leather
кожи	furs
кожи	fur
кожи	skins
разрушена	demolished
архиепископи	archbishops
неизвестни	unknown
стадиони	stadiums
дъжд	rain
учителка	teacher
обстановка	surroundings
мислене	thinking
любимец	pet
въведена	entered
въведена	introduced
веригата	chain
клиенти	customer
клиенти	customers
клиенти	clients
изречение	sentence
постройки	structures
бруней	brunei
мат	matt
осми	eighth
сложен	complicated
калоян	kaloyan
ръководители	leaders
ръководители	executives
антверпен	antwerp
церемонията	ceremony
чиста	pure
чиста	clean
семена	seeds
семена	seed
марсилия	marseille
марсилия	marseilles
потър	potter
платон	plato
кувейт	kuwait
схеми	schemes
схеми	schematics
олимпиадата	olympics
манфред	manfred
аромат	flavour
аромат	scent
аромат	fragrance
аромат	aroma
построяване	construct
лиеж	liege
модерни	modern
необходимост	need
необходимост	necessity
разработена	developed
квебек	quebec
богиня	goddess
космонавт	cosmonaut
космонавт	astronaut
сценаристи	writers
формация	formation
източни	eastern
скандал	scandal
интересен	interesting
журналистика	journalism
жилища	residences
жилища	housing
сигнали	signals
сигнали	alerts
деспот	despot
поколения	generations
мустафа	mustafa
категорично	categorically
категорично	emphatically
микронезия	micronesia
засяга	affects
височини	altitudes
височини	heights
творчески	creative
брегове	coasts
пленен	captured
видима	visible
национал	nacional
типичен	typical
вили	willy
вили	willi
вили	villas
вили	cottages
канзас	kansas
бойци	combatants
бойци	warriors
бойци	fighters
касий	cassius
извършване	perform
извършване	performing
купър	cooper
предоставят	provide
кампании	campaigns
рузвелт	roosevelt
общества	societies
нелсън	nelson
стрела	arrow
изложени	exposed
абу	abu
протест	protest
кейп	cape
чърчил	churchill
тибет	tibet
годишнина	anniversary
заговор	plot
заговор	conspiracy
стъкло	glass
олденбург	oldenburg
янтра	yantra
рома	roma
религиозен	religious
отговори	answer
отговори	reply
отговори	responses
отговори	answers
отговори	replies
ибн	ibn
юридически	legal
светилището	sanctuary
завладяването	conquering
достигнат	reached
достигнат	reach
синод	synod
грант	grant
прилагане	implementation
прилагане	application
прилагане	apply
химически	chemical
химически	chemically
танц	dance
екземпляри	specimens
чества	celebrates
контекст	background
контекст	context
преследване	persecution
преследване	pursuit
преследване	chase
добитък	livestock
добитък	cattle
анти	anti
хип	hip
богданов	bogdanov
интеграция	integration
робер	robert
физиология	physiology
роб	rob
роб	slave
нюрнберг	nuremberg
кани	invites
фабий	fabius
забележителност	landmark
порода	breed
есен	autumn
есен	essen
есен	fall
добавяне	addition
добавяне	add
внимателно	carefully
внимателно	careful
аполон	apollo
куманово	kumanovo
дървото	tree
поканен	invited
оригинални	original
еднакво	equally
школи	schools
фокс	fox
прекъсване	break
прекъсване	interruption
прекъсване	disconnect
идеология	ideology
готови	ready
унищожава	destroys
талант	talent
словенски	slovene
словенски	slovenian
емиграция	emigration
уолтър	walter
радост	joy
монета	coin
бреша	brescia
алберто	alberto
описан	described
кели	kelly
начално	elementary
предприемач	entrepreneur
предприемач	contractor
предприемач	developer
постановки	productions
необходима	necessary
извърши	performed
джулия	giulia
джулия	julia
разпределени	allocated
разпределени	distributed
класация	ranking
класация	rankings
нашествие	invasion
бизнесмен	businessman
типично	typical
парче	piece
парче	slice
обозначава	identifies
обозначава	designates
материя	matter
мъри	moray
мъри	murray
красота	beauty
юноша	adolescent
модификация	modification
пий	drink
писта	track
писта	runway
обмен	interchange
обмен	exchanges
обмен	exchange
сложна	complex
сложна	complicated
марино	marino
дипломати	diplomats
оклахома	oklahoma
експедиции	expeditions
страсбург	strasbourg
генуа	genoa
изданието	edition
мениджмънт	management
клетките	cells
посетители	visitors
ръкописи	manuscripts
кози	goats
кози	goat
наставка	suffix
болка	pain
архитекти	architects
съставени	composed
етнографски	ethnographic
вокалист	vocalist
рицари	knights
ники	nicky
ники	nikki
ники	niki
ники	nicki
шишман	shishman
щит	shield
публични	public
картините	paintings
полюс	pole
яна	jana
яна	yana
норма	norma
норма	norm
матю	matthew
засилва	strengthens
бани	baths
бани	bathrooms
алпи	alps
клара	klara
клара	clara
публикувано	published
публикувано	posted
адамс	addams
адамс	adams
краен	final
краен	extreme
местна	local
подредени	arranged
астроном	astronomer
бирата	beer
мярка	measure
дърветата	trees
противници	adversaries
противници	opponents
вятъра	wind
изобразен	depicted
фотография	photography
росен	rosen
калибър	caliber
калибър	calibre
обявяване	announcement
силвия	sylvia
силвия	silvia
устройството	device
допълнителен	additional
попова	popova
гюнтер	gunter
гюнтер	gunther
гюнтер	günther
железопътен	railway
железопътен	rail
зъби	fangs
зъби	teeth
тери	terry
мавритания	mauritania
квалификация	rating
квалификация	qualifications
квалификация	qualification
къщите	houses
отстраняване	suspension
отстраняване	removal
организатор	organizer
организатор	promoter
организатор	organiser
осъдени	convicted
осъдени	condemned
осъдени	convicts
въздушен	air
юстиниан	justinian
бисау	bissau
спечелени	earned
хаити	haiti
хаити	haitian
значим	significant
антонов	antonov
статистически	statistically
статистически	statistical
дневник	journal
дневник	logbook
дневник	diary
дневник	log
банката	bank
сена	sena
сена	seine
сена	senna
диалог	dialogue
диалог	dialog
малцинство	minority
зелена	green
зелена	zelena
гуми	tyres
гуми	tires
финансово	financially
финансово	financial
инструкции	instruction
инструкции	instructions
божества	deities
твърдение	claim
твърдение	assertion
твърдение	allegation
твърдение	statement
промишлеността	industry
прякор	nickname
суша	drought
товари	cargo
товари	freight
товари	loads
руснаци	russian
руснаци	russians
лейди	lady
паланка	palanka
полезен	useful
полезен	helpful
лопес	lópez
лопес	lopez
дипломирането	graduation
изкуствено	artificially
изкуствено	artificial
образувания	entities
образувания	formations
космонавти	cosmonauts
бор	bohr
бор	pine
бор	boron
персийски	persian
бокс	boxing
платото	plateau
разни	miscellaneous
дублаж	dubbing
екземпляра	specimen
дупки	holes
крила	wings
пътнически	passenger
рига	riga
дъб	dub
дъб	oak
ном	nom
представителство	representation
образуване	formation
тюрингия	thuringia
прекратяване	cessation
прекратяване	termination
борци	wrestlers
еволюция	evolution
курт	kurt
милиони	millions
мюсюлманите	muslims
намерен	found
интересна	interesting
геометрия	geometry
паоло	paolo
акули	sharks
акули	shark
изтребители	fighters
джибути	djibouti
турнета	tours
турнета	touring
уран	uranium
уран	uranus
ленин	lenin
уроци	lessons
уроци	tutorials
леонид	leonidas
леонид	leonid
обикновени	ordinary
капитал	capital
мис	miss
артерия	artery
пристанища	ports
олимпиада	olympiad
олимпиада	olympics
езикови	linguistic
работниците	workers
гросмайстор	grandmaster
написано	written
филаделфия	philly
филаделфия	philadelphia
звуци	sounds
звуци	noises
полинезия	polynesia
позволи	allow
организаторите	organizers
организаторите	promoters
организаторите	organisers
тенденция	trend
чист	pure
чист	clean
струмица	strumica
даниела	daniella
даниела	daniela
отвор	aperture
отвор	orifice
джордан	jordan
екзекутиран	executed
рони	ronnie
делегация	delegation
ветрове	winds
разстояния	distances
дълбоки	deep
николаев	mykolaiv
земноводно	amphibian
майн	mein
дълг	duty
дълг	debt
жълт	yellow
регистри	records
регистри	registries
сушата	drought
крие	hiding
прозорец	window
слатина	slatina
купол	dome
диктатор	dictator
матей	matthew
матей	mattei
матей	matei
престъпление	crime
американците	americans
пиша	writing
бонапарт	bonaparte
вали	raining
вали	valley
критиците	critics
олга	olga
зле	bad
краков	cracow
краков	krakow
префектура	prefecture
професии	occupations
професии	professions
бои	paints
бои	dyes
бои	paint
победен	vanquished
победен	defeated
победен	defeat
неизвестно	unknown
граматика	grammar
вандализъм	vandalism
щастие	happiness
периодично	periodic
периодично	periodically
ленинград	leningrad
изпитания	trials
сериите	combos
хипотеза	hypothesis
оцелели	survivors
антиох	antiochus
понеделник	mondays
понеделник	monday
взаимоотношения	relationships
взаимоотношения	relations
взаимоотношения	relationship
виа	via
пътешественик	traveler
пътешественик	traveller
венец	wreath
акад	akkad
изпитва	tested
макларън	mclaren
макларън	mcclaren
трева	weeds
трева	pot
трева	grass
трева	weed
аспект	aspect
груев	gruev
подразделение	subdivision
тръби	pipes
тръби	tubes
радиото	radio
стоун	stone
слаби	weak
комуникации	communication
комуникации	communications
сътрудници	assistants
сътрудници	collaborators
сътрудници	associates
американско	american
продължително	prolonged
модерна	modern
тържествено	solemn
тържествено	solemnly
отдолу	underneath
отдолу	below
отдолу	bottom
гал	gaul
гал	gal
гал	gallus
индианци	indians
крилата	wings
дискусии	discussions
дискусии	discussion
разделяне	divide
разделяне	partition
разделяне	splitting
разделяне	split
разделяне	separation
белези	scars
белези	marks
внучка	granddaughter
стенли	stanley
призната	recognised
призната	acknowledged
призната	recognized
диана	diana
диана	deanna
показатели	indicators
традиционен	traditional
ханау	hanau
салон	lounge
салон	saloon
салон	salon
висконти	visconti
слаба	weak
слаба	thin
опасни	dangerous
опасни	hazardous
мюсюлмански	muslim
ове	ove
демонстрира	demonstrates
демонстрира	demonstrating
демонстрира	demonstrated
вероятност	likelihood
вероятност	probability
харолд	harold
димитровград	dimitrovgrad
механизми	mechanisms
балтийско	baltic
оперативна	operational
господство	domination
дани	danny
дани	dani
уреди	appliances
съюзник	ally
вожд	chieftain
намерение	intention
намерение	intent
кейт	kate
сложи	put
гражданско	civil
гражданско	civic
спарта	sparta
концентрация	concentration
концентрация	focus
падеж	maturity
здравейте	hello
лодки	boats
вярвания	beliefs
сливане	merger
сливане	merge
католическа	catholic
фабриката	factory
ада	hell
ада	ada
критикува	criticized
критикува	criticised
поставяне	placement
поставяне	paste
лотар	lothar
борец	fighter
борец	wrestler
липе	lipe
напомня	reminiscent
егейско	aegean
опозицията	opposition
айова	iowa
минесота	minnesota
сухи	dry
пленени	captured
заявки	requests
заявки	nominations
валдек	waldeck
наследството	inheritance
финанси	finance
финанси	finances
отлично	excellent
ядрена	nuclear
йънг	young
чужд	foreign
маями	miami
йон	ion
йон	yoon
йон	yeon
съединението	unity
съединението	compound
лекарства	medicine
лекарства	drugs
лекарства	medicines
венето	veneto
правилото	rule
туберкулоза	tuberculosis
петрович	petrovic
петрович	petrovich
валоа	valois
подводници	submarines
подводници	subs
будизма	buddhism
компонент	component
тесен	narrow
делта	delta
лятно	summer
покрив	rooftop
покрив	roof
радомир	radomir
предизвика	challenged
диоксид	dioxide
остин	austen
остин	austin
постигнат	achieved
озаглавен	titled
промишлени	industrial
езерата	lakes
конструкции	constructions
конструкции	structures
холивуд	hollywood
туристическа	tourist
бахрейн	bahrain
айлънд	island
стабилен	steady
стабилен	stable
лоренцо	lorenzo
изкуствени	artificial
регионална	regional
социология	sociology
рамка	framework
рамка	frame
лимбург	limburg
котел	furnace
котел	boiler
котел	cauldron
волга	volga
дизайнер	designer
услуга	favor
услуга	service
убеждава	convinces
жълти	yellow
преследва	haunting
севиля	seville
пианист	pianist
боеприпаси	ammunition
боеприпаси	ammo
боеприпаси	munitions
артилерията	artillery
правна	legal
вълната	wave
религиозно	religiously
религиозно	religious
сиена	sienna
сиена	siena
сорт	strain
сорт	variety
щети	damage
щети	damages
уисконсин	wisconsin
равно	equal
равно	equals
кастилия	castile
олег	oleg
точност	punctuality
точност	precision
точност	accuracy
демир	demir
мюлер	müller
мюлер	mueller
мюлер	muller
умерен	temperate
умерен	moderate
предотврати	prevented
предотврати	prevent
ограничено	limited
ограничено	restricted
свещеници	priests
атомна	nuclear
атомна	atomic
внезапно	suddenly
внезапно	sudden
включи	plug
читателите	readers
елен	deer
елен	ellen
елен	helene
разделение	division
разделение	divide
разделение	separation
разделение	divisions
арабите	arabs
обясни	explain
олимпик	olympic
изтича	expires
четвърт	quarter
полукълбо	hemisphere
волфенбютел	wolfenbüttel
влизане	entry
влизане	login
кен	ken
заявка	request
заявка	requisition
комплекси	complexes
ванка	ivan
моите	mine
спомените	memories
публикация	post
публикация	publication
електроника	electronics
освободени	released
предишни	previous
твърда	firm
твърда	solid
твърда	rigid
уравнения	equations
кентъки	kentucky
