και	ve
θεσμός	enstitü
θεσμός	kuruluş
θεσμός	kurum
νεκρός	ölüler
νεκρός	öldü
νεκρός	ölü
νεκρός	dead
μπρους	bruce
επιθεώρηση	denetleme
επιθεώρηση	teftiş
επιθεώρηση	inceleme
επιθεώρηση	denetim
επιθεώρηση	müfettişliği
συντελεστές	katsayıları
συντελεστές	katkıda
συντελεστές	faktörler
όμορφη	guzel
όμορφη	beautiful
όμορφη	güzel
όμορφη	güzelim
μαν	mann
διοξείδιο	dioksit
γραμματική	dilbilgisi
πριγκιπάτο	prenslik
αστικό	şehirli
αστικό	şehir
αστικό	kentsel
τριβή	aşınma
τριβή	sürtünme
εναλλακτικά	alternatifi
εναλλακτικά	alternatif
παράρτημα	ek
εξελιχθεί	evrim
εξελιχθεί	gelişmiş
εξελιχθεί	evrim
ομορφιά	güzellik
φράγμα	dam
φράγμα	baraj
φράγμα	barajı
φράγμα	bariyer
χέρμαν	hermann
χέρμαν	herman
χέρμαν	herrmann
σαμ	şam
σαμ	sam
ισούται	eşittir
ισούται	eşit
προδοσία	hıyanet
προδοσία	hainlik
προδοσία	ihanet
προδοσία	ihanet
προδοσία	ihanet
επαναστατική	devrim
επαναστατική	devrimci
σμήνη	sürüler
φράσεις	ifadeler
φράσεις	cümleler
ρυθμούς	ritimleri
προάστιο	banliyö
προάστιο	banliyö
κατέστρεψε	mahvolmuş
ημερομηνίες	tarihleri
ημερομηνίες	tarihler
επαφές	bağlantılar
επαφές	kişiler
επαφές	kişileri
φόντο	geçmişi
φόντο	arkaplan
κινδύνων	tehlikeler
κινδύνων	riskleri
κινδύνων	riskler
κινδύνων	risk
ακαδημίες	akademileri
νοκ	tak
νοκ	nok
ιστοσελίδες	siteler
ιστοσελίδες	siteleri
εχθρούς	düşman
εχθρούς	düşmanlar
υπόβαθρο	geçmişi
υπόβαθρο	arkaplan
νόσος	hastalıklar
νόσος	hastalık
χρέη	borç
χρέη	borçları
χρέη	borçlar
παρεμβολή	parazit
παρεμβολή	müdahale
ομοσπονδιακό	federal
γάλα	süt
γάλα	milk
γάλα	sütlü
τρόποι	yolları
τρόποι	yollar
τρόποι	modları
τρόποι	görgü
τρόποι	terbiye
διαφήμιση	reklam
διαφήμιση	reklamcılık
έθιμο	özel
κέρδη	kâr
κέρδη	kar
κέρδη	kazanç
κέρδη	kazanç
κέρδη	kazançlar
κέρδη	kâr
κέρδη	kar
κέρδη	kazançlar
κέρδη	kazanç
κέρδη	kazançlar
ιλιάδα	ilyada
σχηματισμός	düzen
σχηματισμός	oluşumu
σχηματισμός	oluşum
σχηματισμός	düzeni
σκέψεις	düşünceler
σκέψεις	düşünceleriniz
σκέψεις	düşünce
φιλιππίνες	filipinler
κύπριοι	kıbrıslı
ιησούς	isa
παλαιστίνη	filistin
βαρύτητας	yerçekimi
δόντια	dişli
δόντια	dişleri
δόντια	dişler
χορήγηση	idare
χορήγηση	yönetim
χορήγηση	yönetimi
χορήγηση	idari
εξήγηση	açıklama
ολλανδικά	hollandalı
γραπτά	yazılar
γραπτά	yazıları
βάζει	koyar
αθλήτρια	sporcu
αθλήτρια	atlet
γερουσιαστής	senator
γερουσιαστής	senatör
σλοβενία	slovenya
παραδόθηκε	teslim
αλγόριθμος	algoritma
ενήλικες	yetişkin
ενήλικες	büyükler
ενήλικες	yetişkinler
ενήλικες	yetişkinlere
ενήλικες	yetişkin
αντιλήψεις	algıları
διπολική	bipolar
ζεύγη	çifti
ζεύγη	çift
ζεύγη	çiftleri
ζεύγη	çiftler
ιππότης	şövalye
ιππότης	knight
κλαρκ	clarke
κλαρκ	clark
καταστράφηκαν	imha
μειώθηκε	düşürüldü
μειώθηκε	azaldı
παράγωγα	türevleri
ατλαντικού	atlantic
ατλαντικού	atlantik
βαλένθια	valencia
παραγωγοί	yapımcılar
πρωτεΐνες	protein
πρωτεΐνες	protein
τρέχει	koşarak
τρέχει	koşmak
τρέχει	koşu
τρέχει	koşan
τρέχει	koşarken
τρέχει	koşuyor
τρέχει	koşar
τρέχει	yönetiyor
κρητική	girit
υγρά	sıvı
υγρά	sıvı
θέτει	pozlar
ατμών	buhar
κεμπέκ	quebec
εγκρίθηκε	onayladı
εγκρίθηκε	onaylı
εγκρίθηκε	onaylanmış
εγκρίθηκε	onaylandı
εγκρίθηκε	evlatlık
γενικώς	genellikle
υποβρύχιο	denizaltı
υποβρύχιο	alt
υποβρύχιο	denizaltı
αλιεία	balıkçılık
αλιεία	balık
αλιεία	balıkçılık
ισλανδίας	izlanda
κρυσταλλική	kristal
κρυσταλλική	crystal
κρυσταλλική	kristal
αντίοχος	antiochus
φιλολογία	edebiyatı
φιλολογία	edebiyat
φιλολογία	filoloji
δεκαπέντε	fifteen
δεκαπέντε	onbeş
τέκνα	çocuk
τέκνα	çocuklar
χριστιανισμού	hıristiyanlık
μαθηματικοί	matematikçiler
σοσιαλιστική	sosyalist
διαλέξεις	dersler
συμφωνίες	anlaşmalar
συμφωνίες	fırsatlar
συμφωνίες	anlaşmalar
νοέμβριος	kasım
βίλα	villa
άλογο	at
απρίλιος	nişan
απρίλιος	nisan
σκάνδαλο	skandal
διάσημη	meşhur
διάσημη	ünlü
δώρο	hediye
δώρο	şimdiki
δώρο	mevcut
δώρο	hediye
δώρο	armağan
ιερέα	papaz
ιερέα	rahip
άδειες	izinler
άδειες	izinleri
άδειες	izinler
οδηγό	sürücüsü
οδηγό	sürücü
οδηγό	şoför
οδηγό	şöför
οδηγό	rehberlik
οδηγό	rehberi
οδηγό	kılavuzu
οδηγό	rehber
οδηγό	kılavuz
ίνες	iplikler
ίνες	fiber
διακόπηκε	durduruldu
διακόπηκε	yarıda
αρχιπέλαγος	takımadaları
εξουσίες	güçleri
εξουσίες	güçler
εξουσίες	powers
θεοί	tanrılar
όλγα	olga
θρύλος	efsane
καλλιέργειες	ekin
καλλιέργειες	ekinler
καλλιέργειες	kültür
καλλιέργειες	kültürler
τοπία	manzara
γιόζεφ	josef
προνόμια	ayrıcalıkları
συνταγματάρχη	albay
συνταγματάρχη	yarbay
αποθήκευση	kaydet
αποθήκευση	kurtar
αποθήκευση	depo
αποθήκευση	saklama
αποθήκευση	depolama
αποθήκευση	muhafazası
μητροπολιτική	metropolitan
πλούταρχος	plutarch
μουσουλμάνους	müslümanlar
μουσουλμάνους	müslümanların
μουσουλμάνους	müslümanlara
όραμα	görme
όραμα	vizyon
λογικό	makul
λογικό	mantıklı
λογικό	mantıksal
λογικό	mantık
λογικό	mantıklı
λεπτομέρεια	detay
λεπτομέρεια	ayrıntı
λεπτομέρεια	detaylı
μουρ	moore
ποικιλίες	çeşitleri
φραντς	franz
ενα	biri
ενα	bir
ακούγεται	sesleri
ακούγεται	sesler
ψυχής	ruhu
ψυχής	ruh
ψυχής	soul
τζίμι	jimmy
νικολαΐδης	nikolaidis
εμπειρίες	deneyimler
εμπειρίες	deneyimleri
κατακτήσεις	fetih
κατακτήσεις	fetihler
τσέλσι	chelsea
παρακολουθεί	izlerken
παρακολουθεί	izlemek
παρακολουθεί	izleyen
παρακολουθεί	izliyorum
παρακολουθεί	izliyor
ποτάμια	nehirler
ποτάμια	nehirleri
ποτάμια	rivers
τόκιο	tokyo
φίλιπ	phillip
φίλιπ	philip
φίλιπ	filip
τράπεζες	banks
τράπεζες	bankaları
τράπεζες	banka
τράπεζες	bankaların
τράπεζες	bankalar
τράπεζες	bankacılık
αφήγηση	anlatım
αφήγηση	öykü
τέταρτος	dördüncüsü
τέταρτος	dördüncü
νικά	galibiyet
νικά	kazandı
νικά	kazanıyor
νικά	kazanır
ανάφλεξης	ateşleme
ανάφλεξης	kontak
πόλωση	kutuplaşma
πόλωση	kutuplaşma
σκηνοθέτησε	yöneten
σκηνοθέτησε	yönetmen
σκηνοθέτησε	yönlendirilmiş
μπαρ	barlar
μπαρ	çubuklar
μπαρ	parmaklıklar
μπαρ	bar
μπαρ	çubuk
διεύθυνσης	direksiyon
ουαλία	wales
ουαλία	galler
λίγοι	birkaç
πορτρέτο	portre
πορτρέτο	dikey
φαγητό	yiyecek
φαγητό	yemekler
φαγητό	gıda
φαγητό	yemek
ουράνιο	uranyum
κρόνου	satürn
ανακατεύθυνση	yönlendirme
ανακατεύθυνση	yönlendir
ανακατεύθυνση	yönlendirdim
ανακατεύθυνση	yönlendiriliyor
παραγωγές	productions
παραγωγές	prodüksiyon
χριστούγεννα	yılbaşı
χριστούγεννα	noel
χριστούγεννα	christmas
χριστούγεννα	noel
σεβασμό	saygı
σεβασμό	saygılar
σεβασμό	saygi
άντερσον	anderson
άντερσον	andersson
διατύπωση	formülasyonu
στιβ	steve
γκράμι	grammy
απαντήσεις	tepkiler
απαντήσεις	yanıtları
απαντήσεις	yanıt
απαντήσεις	yanıtlar
απαντήσεις	cevaplar
απαντήσεις	cevap
απαντήσεις	cevaplar
απαντήσεις	yanıtlar
απαντήσεις	yanıtları
απαντήσεις	cevaplar
απαντήσεις	yanıtlar
απαντήσεις	yanıt
κτήμα	emlak
κτήμα	gayrimenkul
τρίκαλα	trikala
τορόντο	toronto
λεωφορείο	otobüsle
λεωφορείο	otobüs
κοινές	yaygın
μουσουλμάνων	müslümanlar
μουσουλμάνων	müslümanların
μουσουλμάνων	müslümanlara
ελεφαντοστού	fildişi
χάουαρντ	howard
βαθύ	derine
βαθύ	derin
βαθύ	deep
βαθύ	derinden
λεκάνη	leğen
λεκάνη	havzası
λεκάνη	leğen
λεκάνη	tuvalet
μόνοι	yalnız
σημάδια	yara
σημάδια	yaralar
σημάδια	izler
σημάδια	işaretler
σημάδια	marks
σημάδια	işaretler
σημάδια	ayetlerini
ελέγχεται	kontrollü
μοναρχία	monarşi
κουκ	cook
κουκ	çook
κουκ	aşçı
ταμείο	fon
ταμείο	fonu
εθελοντές	gönüllü
εθελοντές	gönüllüler
σκόνη	toz
σκόνη	toz
σκόνη	barut
σκόνη	pudra
σκόνη	tozu
κάρτα	kartpostal
κάρτα	kartı
κάρτα	kart
θεωρητική	teorik
αιτίες	nedenler
αιτίες	nedenleri
κιβώτιο	box
κιβώτιο	kutu
κιβώτιο	kutusu
κιβώτιο	sandık
ροζ	pink
ροζ	pembe
ροζ	rose
ροζ	gülüm
ροζ	gül
ροζ	gülü
πειρατές	korsan
πειρατές	korsanlar
υποχρέωση	yükümlülük
υποχρέωση	mesuliyet
υποχρέωση	sorumluluk
υποχρέωση	yükümlülük
υποχρέωση	zorunluluk
πλούτο	zenginlik
πλούτο	servet
πλούτο	pluto
αντιπαράθεση	yüzleşme
καρολίνα	carolina
συστηματικά	sistematik
συστηματικά	sistemli
συστηματικά	sistematik
συχνές	yaygın
επικράτηση	yaygınlık
θυσία	fedakârlık
θυσία	kurban
θυσία	fedakarlık
θυσία	feda
τοίχο	duvar
ανάγλυφο	kabartmalı
αιγυπτιακή	mısır
αιγυπτιακή	mısırlı
αποτελεσματικά	etkili
αποτελεσματικά	etkilidir
αποτελεσματικά	etkin
κελσίου	celsius
ινδονησία	endonezya
ελευθέριος	elefterios
πορτοκαλί	orange
πορτοκαλί	portakal
πορτοκαλί	turuncu
εργοστάσια	fabrikalar
παράλληλη	paralel
χόλιγουντ	hollywood
μονοπάτι	yolu
μονοπάτι	patika
μονοπάτι	yol
ιάπωνες	japonlar
ιάπωνες	japon
ιάπωνες	japonca
μεταναστών	göçmenler
αλληλεπίδραση	nişan
αλληλεπίδραση	etkileşim
αλληλεπίδραση	etkileşimi
αλληλεπίδραση	etkileşim
σέρβων	sırplar
τεχνητή	suni
τεχνητή	yapay
αλίκη	alice
ντέιβ	dave
κατάλογοι	kataloglar
κατάλογοι	katalog
κατάλογοι	katalogları
κατάλογοι	liste
κατάλογοι	listeleri
κατάλογοι	listeler
τροποποίηση	modifiye
τροποποίηση	düzenle
τροποποίηση	değiştir
τροποποίηση	değişiklik
εύρεση	bulmak
εύρεση	bulma
εύρεση	bulunması
σκούρο	koyu
σκούρο	karanlık
σκούρο	dark
απήχηση	erişim
ηρώων	kahramanlar
ηρώων	kahraman
καλλιθέα	kallithea
βασιλικός	basil
βασιλικός	kraliyet
βασιλικός	royal
λίχτενσταϊν	lichtenstein
περιορισμούς	kısıtlamalar
περιορισμούς	sınırlamalar
περιορισμούς	kısıtlama
περιορισμούς	kısıtlamaları
περιορισμούς	kısıtlamalar
εκπρόσωποι	temsilcileri
εκπρόσωποι	temsilciler
εκπρόσωποι	delegeler
ζάγκρεμπ	zagrep
ζάγκρεμπ	zagreb
ρίκο	rico
υποχρεωτική	zorunlu
υποχρεωτική	mecburi
υποχρεωτική	zorunlu
υποχρεωτική	mecburi
ιερείς	rahipler
μετακινήθηκε	taşınmış
μετακινήθηκε	taşınan
μετακινήθηκε	taşındı
εμπιστοσύνη	güven
εμπιστοσύνη	özgüven
εμπιστοσύνη	güven
αθηναϊκή	atinalı
αποσυρθεί	çekilmiş
ενσωμάτωση	bütünleşme
ενσωμάτωση	entegrasyon
ενσωμάτωση	entegrasyonu
ενσωμάτωση	entegre
συνοδεύεται	eşlik
μειώνει	düşürür
μειώνει	azaltır
αβραάμ	avram
αβραάμ	ibrahim
αβραάμ	abraham
άρση	kaldırma
άρση	kaldırmak
ουδέτερο	tarafsız
προάστια	banliyö
κέβιν	kevin
ιεραρχία	hiyerarşi
φαράγγι	gorge
φαράγγι	kanyon
φαράγγι	canyon
φαράγγι	kanyonu
συναλλαγές	takas
συναλλαγές	ticaret
συναλλαγές	işlemleri
συναλλαγές	işlemler
οροφή	tavan
οροφή	çatı
βιομηχανίες	endüstri
βιομηχανίες	sanayi
μαρί	marie
βορειοδυτική	kuzeybatı
αρμοδιότητες	sorumlulukları
αρμοδιότητες	sorumluluk
αρμοδιότητες	sorumluluklar
αρμοδιότητες	yetkilerini
κυρίαρχη	baskın
πετρώματα	kayalar
πετρώματα	taş
πετρώματα	taşlar
πετρώματα	kaya
κλάση	sınıf
κλάση	ders
κλάση	klas
λείπει	eksik
λείπει	kayıp
ολύμπου	olympus
άντονι	anthony
άντονι	antony
συμπεράσματα	sonuçlar
συμπεράσματα	sonuçlara
τζαμάικα	jamaika
καμπύλη	eğri
καμπύλη	eğrisi
σωκράτης	sokrates
τούρκος	türk
τούρκος	türk
τούρκος	türkçe
επισκέφτηκε	ziyaret
φήμες	dedikodular
φήμες	söylenti
φήμες	söylentiler
φήμες	dedikodu
φήμες	dedikodular
φήμες	söylentiler
τε	tae
βασίλεια	diyarlar
τσεχοσλοβακία	çekoslovakya
μεγέθη	bedenler
μεγέθη	bedenleri
ταχύτητες	dişli
ταχύτητες	vites
ταχύτητες	hızı
εσείς	sen
εσείς	seni
εσείς	siz
περιμένει	beklemek
περιμένει	bekliyor
περιμένει	bekliyorum
περιμένει	bekliyoruz
περιμένει	bekleyen
νείλου	nil
κυρίαρχο	baskın
κυρίαρχο	egemen
κυρίαρχο	hükümdar
φυλών	doğurur
πρόκληση	meydan
λιμάνια	limanlar
ελίζαμπεθ	elizabeth
φυσικούς	fizikçiler
ολλανδική	hollandalı
τάουν	towne
αντιγραφή	mükerrer
αντιγραφή	kopya
αντιγραφή	kopyası
αντιγραφή	kopyala
αντιγραφή	kopyalama
κολομβίας	kolombiyalı
κολομβίας	kolombiya
τάφοι	mezarlar
τάφοι	mezar
τάφοι	mezarlar
τάφοι	graves
τάφοι	mezarları
λιούις	lewis
κόκκινα	kırmızı
κόκκινα	kirmizi
κόκκινα	kızıl
κόκκινα	red
χριστόφορος	christopher
γέφυρες	köprüler
φιλελεύθερο	liberal
ντέρμπι	derby
αρχηγοί	liderleri
αρχηγοί	liderler
σύνοψη	özeti
σύνοψη	özet
διαθέσιμη	mevcuttur
διαθέσιμη	müsait
διαθέσιμη	mevcut
διαθέσιμη	kullanılabilir
υπολείμματα	kalıntı
υπολείμματα	kalıntılar
υπολείμματα	kalıntılar
υπολείμματα	artıkları
παρεκκλήσι	chapel
αεροπλάνο	uçak
αεροπλάνο	uçak
αεροπλάνο	uçak
έρημο	terkedilmiş
έρημο	çöl
φθάνοντας	ulaşmak
ρίχτερ	richter
εργαζομένων	işçi
εργαζομένων	işçiler
προβλέπει	öngörüyor
συνωμοσία	komplo
αναλυτική	analitik
στέγη	çatı
αυστριακή	avusturyalı
τάσης	gerilim
τάσης	voltaj
διαχωρισμό	ayrımcılık
επεκταθεί	uzun
επεκταθεί	uzamış
επεκταθεί	genişletilmiş
συνταγματάρχης	albay
συνταγματάρχης	yarbay
αρχηγείο	merkez
αρχηγείο	karargah
αντιπροσωπεύουν	temsil
νοτιοδυτική	güneybatı
πιθανότητες	olasılık
πιθανότητες	olasılıklar
πιθανότητες	olasılık
πιθανότητες	ihtimaller
πιθανότητες	olasılıkları
πιθανότητες	olanaklar
συνηθισμένο	olağan
συνηθισμένο	sıradan
διαδηλωτές	göstericiler
διαδηλωτές	protestocular
διαδηλωτές	protestocular
λέσχη	klüp
λέσχη	club
λέσχη	kulüp
λέσχη	kulübü
κήπος	bahçe
κήπος	bahçesi
κήπος	garden
στόχων	amaçları
στόχων	amaçlar
καταδίκη	mahkumiyet
μάλι	mali
παλαιστίνης	filistin
εξαφάνιση	kaybolması
εξαφάνιση	kaybolma
κριτικοί	eleştiriler
κριτικοί	eleştirmenler
μάρμαρο	mermer
σύντομος	kisa
σύντομος	kısa
σύντομος	kısa
αζώτου	nitrojen
μάθησης	öğreniyor
μάθησης	öğrenim
μάθησης	öğrenme
μάθησης	öğrenmek
κοιμητήριο	mezarlık
κοιμητήριο	mezarlıkta
κοιμητήριο	mezarlığı
εμπόδια	engeller
εμπόδια	engelleri
εμπόδια	bariyer
εμπόδια	engeller
εμπόδια	engelli
εμπόδια	engeller
ηλεκτρονίων	elektron
αρχικός	orijinal
αρχικός	özgün
αρχικός	orjinal
αρχικός	aslı
αγαπητέ	sevgili
αγαπητέ	canım
βελτιώσεις	gelişmeler
ήπειρος	epirus
ήπειρος	kıta
χάρβαρντ	harvard
υγρασία	nemli
υγρασία	nem
υγρασία	nemi
υγρασία	nem
άμεσο	direk
άμεσο	direkt
άμεσο	doğrudan
πακέτο	paketle
πακέτο	pack
πακέτο	paketi
πακέτο	paket
αυστηρή	katı
μόνιμος	daimi
μόνιμος	kalıcı
δισ	milyar
διόρθωση	düzeltme
διόρθωση	düzeltiyorum
βενεζουέλα	venezuela
δοκίμια	denemeler
δοκίμια	makaleler
μάριο	mario
πλεονεκτήματα	fayda
πλεονεκτήματα	faydaları
πλεονεκτήματα	avantajları
πλεονεκτήματα	yararları
πλεονεκτήματα	avantajları
πλεονεκτήματα	avantaj
επιτυχώς	başarıyla
επιτυχώς	başarılı
ραντάρ	radar
αλγερία	cezayir
κάρλο	carlo
σαντιάγο	santiago
επίτροπος	komiser
γιβραλτάρ	cebelitarık
παυσανία	pausanias
καταστατικό	tüzüğü
κένεντι	kennedy
ερμή	hermes
εκρήξεις	patlamalar
εκρήξεις	patlamalar
χιλιετία	milenyum
κινεζική	çinliler
κινεζική	çinli
κινεζική	çince
απαίτηση	gereksinim
απαίτηση	şart
απαίτηση	talep
όμηρος	rehine
όμηρος	rehin
όμηρος	homer
έρωτας	ask
έρωτας	sevda
έρωτας	sevgiler
έρωτας	aşk
έρωτας	sevgi
λιοντάρι	aslan
συνδυάζει	birleştirir
γενετική	genetik
γενετική	genetik
ενδιαφέροντα	çıkarlarını
ενδιαφέροντα	ilginç
ενδιαφέροντα	enteresan
κατασκευάζεται	imal
κατασκευάζεται	üretilen
κατασκευάζεται	üretilmiş
πολλαπλές	çoklu
ιατρικές	sağlık
ιατρικές	medikal
ιατρικές	tıbbi
ιατρικές	tıp
χτύπημα	darbe
χτύπημα	hit
χτύπημα	vur
επίβλεψη	gözetim
επίβλεψη	denetim
ενορία	parish
ιστού	mendil
ιστού	doku
γιουβέντους	juventus
παράθυρα	windows
παράθυρα	pencereler
παράθυρα	pencereleri
παράθυρα	pencere
μόνα	mona
βαρσοβίας	varşova
πανηγύρι	fuar
πανηγύρι	adil
χιλιοστά	milimetre
χιλιοστά	milisaniye
χιλιοστά	milimetre
διδάκτωρ	doktora
χριστίνα	christina
χριστίνα	cristina
χριστίνα	christine
αξιοπιστία	güvenilirliğini
αξιοπιστία	güvenilirlik
αξιοπιστία	güvenilirlik
στρατιώτης	asker
κομήτης	kuyruklu
περιεκτικότητα	içeriğe
περιεκτικότητα	içerik
περιεκτικότητα	içeriği
περιεκτικότητα	içerikler
ανάκτηση	islah
ανάκτηση	iyileşme
ανάκτηση	kurtarma
κομήτη	kuyruklu
τελ	tel
διακοπές	tatiller
διακοπές	tatil
διακοπές	bayram
διακοπές	tatil
διακοπές	bayramlar
διακοπές	tatil
διακοπές	bayram
διακοπές	tatiller
διακοπές	tatilleri
μοχάμεντ	muhammed
μοχάμεντ	muhammed
μοχάμεντ	muhammed
μοχάμεντ	muhammet
μοχάμεντ	muhammed
ρώσους	ruslar
ρώσους	rusları
ρώσους	ruslarla
γεράκι	falcon
γεράκι	doğan
γεράκι	şahin
γεράκι	hawk
γεράκι	şahin
γεράκι	atmaca
εισόδημα	gelir
αφαιρεθεί	çıkarıldı
αφαιρεθεί	kaldırılmış
αφαιρεθεί	kaldırıldı
απαγορεύεται	yasaklanmış
απαγορεύεται	yasaklı
απαγορεύεται	yasak
απαγορεύεται	yasaktır
απαγορεύεται	yasaklanmış
απαγορεύεται	yasak
απαγορεύεται	yasaklandı
απαγορεύεται	yasaktır
μοναχοί	keşişler
μοναχοί	rahipler
φώτα	işık
φώτα	işıkları
φώτα	işıklar
εύα	eva
εύα	eve
εύα	havva
τζεφ	jeff
φεβρουάριος	şubat
λουξεμβούργο	lüksemburg
αυξανόμενη	büyüyen
αυξανόμενη	büyüme
αυξανόμενη	büyüyor
αυξανόμενη	büyümek
αυξανόμενη	artıyor
αυξανόμενη	artan
διαδρομές	yolları
διαδρομές	yollar
διαδρομές	yolları
επιδρομή	baskın
εγκαταλείφθηκε	terkedilmiş
εισιτήρια	bilet
εισιτήρια	biletleri
εισιτήρια	biletler
ακαδημαϊκή	akademik
ενοποίηση	birleşme
ενοποίηση	birleştirme
ενοποίηση	konsolidasyon
ενοποίηση	bütünleşme
ενοποίηση	entegrasyon
ενοποίηση	entegrasyonu
ισαάκ	isaac
ισαάκ	ishak
βροχή	yağmur
βροχή	rain
βροχή	yagmur
λόφος	tepe
λόφος	hill
φερνάντο	fernando
προκριματικό	niteleyici
δώρα	hediye
δώρα	hediyeler
δώρα	hediye
δώρα	sunar
δώρα	hediyeleri
δώρα	hediyeler
ομοιότητες	benzerlikler
σπαθί	kılıç
παρατηρήθηκε	gözlemledi
χάινριχ	heinrich
επένδυση	yatırım
επένδυση	yatırım
ροδόπης	rodopi
πρόσοψη	cephe
πρόσοψη	cephe
έντασης	yoğunluk
έντασης	yoğunluğu
συναντήσεις	görüşmeler
συναντήσεις	toplantı
συναντήσεις	toplantılar
συναντήσεις	karşılaşma
συναντήσεις	encounters
ηθικό	morali
ηθικό	moral
ηθικό	etik
ηθικό	manevi
ηθικό	ahlak
ηθικό	ahlaklı
ηθικό	ahlaki
ηθικό	moral
επιλέξει	seçilmiş
επιλέξει	seçilen
επιλέξει	seçildi
σημειώνοντας	eken
ερζεγοβίνη	hersek
υπεράσπιση	defans
υπεράσπιση	savunma
υπεράσπιση	savunması
υπεράσπιση	defans
υπεράσπιση	savunma
εγχειρίδιο	manuel
εγχειρίδιο	elle
εγχειρίδιο	kılavuz
περιγραφές	açıklamalar
περιγραφές	açıklamaları
σημείωμα	not
σημείωμα	nota
οξεία	akut
εκτελείται	infaz
φίλη	arkadaşım
φίλη	arkadaş
φίλη	dost
προστίθεται	eklenen
προστίθεται	eklendi
προστίθεται	eklenmiş
προστίθεται	ekledi
φρούτα	meyve
φρούτα	meyveler
φρούτα	meyva
φρούτα	meyve
φρούτα	meyveler
φρούτα	meyva
μόντρεαλ	montreal
περιβάλλοντα	çevre
περιβάλλοντα	çevresi
περιβάλλοντα	ortamları
ίσο	eşit
ίσο	eşittir
ορατό	görünür
ορατό	görülebilir
γιορτές	bayramlar
γιορτές	tatil
γιορτές	bayram
γιορτές	tatiller
γιορτές	tatilleri
αυτόματο	auto
αυτόματο	otomobil
αυτόματο	otomatik
αυτόματο	oto
αυτόματο	otomatik
αυτοκράτειρα	imparatoriçe
ημισφαίριο	yarımküre
εντυπωσιακό	etkileyici
σερβική	sırp
ειδήσεις	haberler
ειδήσεις	haberleri
ειδήσεις	haber
αργή	yavaş
αργή	yavas
καυσίμων	yakıt
καυσίμων	benzin
μανουέλ	manuel
χάνουν	kaybetmek
χάνουν	kaybeder
αρνητικό	olumsuz
αρνητικό	negatif
άρμα	yüzen
προσαρμογή	adapte
προσαρμογή	ayarlama
προσαρμογή	ayar
προσαρμογή	adaptasyon
στερεό	katı
στερεό	sağlam
κομνηνός	komnenos
περιπέτεια	macera
μεταφραστεί	çevrildi
μεταφραστεί	çevrilmiş
μαντόνα	madonna
μαντόνα	meryem
ευρωπαίοι	avrupalılar
ναρκωτικών	uyuşturucu
ναρκωτικών	ilaç
τεράστιες	kocaman
τεράστιες	devasa
τεράστιες	büyük
μαθηματικό	matematiksel
θερμική	termal
ιντιάνα	indiana
εγκαίνια	açılan
εγκαίνια	açılış
εγκαίνια	açılışı
εγκαίνια	açılıyor
διάνυσμα	vektör
συνασπισμό	koalisyonu
συνασπισμό	koalisyon
πλησιάζει	yaklaşıyor
πλησιάζει	yaklaşan
τομή	kavşak
τομή	kesik
δημοφιλείς	popüler
δημοφιλείς	sevilen
δημοφιλείς	gündemdeki
δημοφιλείς	trend
δημοφιλείς	gündemde
δημοφιλείς	gündem
λεία	yumuşak
λεία	pürüzsüz
λεία	sorunsuz
λεία	ganimet
λεία	av
κρατώντας	tutmak
κρατώντας	holding
κατευθύνσεις	tarif
κατευθύνσεις	talimatlar
χαμηλότερο	alt
χαμηλότερο	aşağı
διδάσκει	öğretir
διδάσκει	öğretiyor
λωρίδες	şeritler
λωρίδες	şerit
λωρίδες	çizgili
λωρίδες	çizgiler
σταδιακή	kademeli
σταδιακή	aşamalı
σταδιακή	kademeli
σταδιακή	aşamalı
πρι	prix
πολιτιστικά	kültürel
πολιτιστικά	kültür
πλάγια	italik
πλάγια	playa
επιτάχυνση	hızlanma
επιτάχυνση	hızlan
επιτάχυνση	hızlandırmak
επέτειο	yıldönümü
πότερ	potter
καλεί	davet
καλεί	aramalar
καλεί	çağrılar
καλεί	arıyor
καλεί	çağrı
καλεί	arıyorum
καλεί	aramak
καταστολή	bastırma
καταστολή	söndürme
οριζόντια	yatay
πελάτες	müşteri
πελάτες	müşteriler
πελάτες	müşteriler
δημοσιεύσεις	gönderiler
δημοσιεύσεις	gönderi
δημοσιεύσεις	yayınları
δημοσιεύσεις	yayınlar
ειδικοί	uzmanlar
ειδικοί	uzmanlara
ειδικοί	uzmanlar
ειδικοί	uzmanları
ειδικοί	uzman
ειδικοί	uzmanlara
βορειοανατολική	kuzeydoğu
βορειοανατολική	kuzeydoğu
αντοχή	kuvvet
αντοχή	güç
αντοχή	dayanıklılık
αντοχή	dayanıklılık
αντοχή	direnç
αντοχή	direniş
αντοχή	dayanıklılık
αγόρια	oğlanlar
αγόρια	gençler
αγόρια	çocuklar
αγόρια	cocuklar
επεξεργαστή	işlemci
σλοβακία	slovakya
αλέξιος	aleksios
ιδιωτικά	özele
ιδιωτικά	er
ιδιωτικά	private
ιδιωτικά	özel
θρίλερ	gerilim
κοινός	yaygın
θύελλα	fırtına
θύελλα	storm
ιταλούς	italyanlar
ξεπεράσει	üstesinden
πορτογαλικά	portekizce
ταϊβάν	tayland
ταϊβάν	tayvan
περίμενε	bekleyin
περίμενε	bekle
τιμ	tim
κλείνει	kapanıyor
κλείνει	kapatır
κλείνει	kapanır
θέρμανση	sıcaklık
