اتھاہ	mély
بیچ	eladás
بیچا	eladva
بیچا	eladott
بیچا	elkelt
بیچا	értékesítő
بیچا	árus
بیچنا	eladás
بیخ	eredetű
بیخ	eredet
بیخ	eredete
بیخ	származás
بیخ	forrás
بیخ	származását
بیخ	származás
بیخ	gyökér
بیخ	alap
بیخ	alapítvány
بَید	orvos
بید	cane
بید	bot
بید	reed
بَیدا	lázadás
بَیدا	sivatag
بَیدا	pusztaság
بَیدا	lázadás
بَیدا	zavar
بیداد	zsarnokság
بیداد	elnyomás
بیداد	igazságtalanság
بیدار	figyelmeztetés
بیدار	riadó
بیدار	riasztás
بیدار	éber
بیدار	éberen
بیدار	ébren
بیدارمغز	bölcsek
بیدارمغز	bölcs
بیدارمغز	agyafúrt
بیدارمغز	intelligens
بیداری	ébredés
بیداری	éberség
بیدستر	hód
بیدی	oltár
بیدی	platform
بیدھ	lyuk
بیدھ	gödör
بیدھا	ittas
بیدھا	bűbáj
بیدھنا	pierce
بیدھنا	szúrt
بیدھنا	szúrás
بیدھنا	szúr
بَیر	ellenségeskedés
بَیر	rosszindulat
بَیر	ellenségeskedés
بِیر	harcos
بِیر	bátor
بِیر	testvér
بِیر	bűbáj
بِیر	varázsige
بِیر	varázslat
بِیر	bajnok
بِیر	hős
بِیر	erőteljes
بِیر	erős
بِیر	gáláns
بِیر	vitéz
بِیر	báj
بیر	kor
بیر	életkor
بیر	ideje
بیر	időpont
بیر	idő
بیر	lehetőséget
بیر	lehetőség
بیر	késedelem
بیر	késlekedés
بیر	késés
بیر	fordulj
بیرّ	feleségem
بیرّ	felesége
بیرّ	feleség
بیرّ	nő
بیرّ	asszony
بیرّ	nö
بَیراگ	megszorító
بَیراگ	megszorítások
بَیراگی	remete
بِیرتا	hősiesség
بِیرج	vetőmag
بِیرج	mag
بِیرج	energia
بِیرج	erő
بِیرج	power
بِیرج	hatalom
بِیرج	sperma
بِیرج	ondó
بِیرج	erőt
بِیرج	erő
بَیرق	normál
بَیرق	szabványos
بَیرق	szabvány
بَیرق	standard
بَیرق	zászló
بَیرق	megjelölés
بَیرق	lobogó
بَیرق	zászlós
بَیرق	banner
بَیرم	fúró
بَیرم	drill
بَیرم	fesztivál
بَیرم	kart
بَیرم	ünnep
بَیرم	ünneplés
بَیرم	ünnepség
بِیرن	testvér
بیرون	nélkül
بیرون	anélkül
بیرون	ki
بیرونی	látszólagos
بیرونی	külső
بیرونی	külső
بیرونی	külföldi
بیرونی	kül
بیرونی	külföldiek
بیرونی	látszólagos
بَیری	ellenség
بَیری	ellenség
بِیڑا	szivart
بِیڑا	szivar
بیڑا	tutaj
بیڑھا	görbe
بیڑھا	ferde
بیڑھنا	font
بیڑھنا	körül
بیزار	elégedetlen
بیزاری	nemtetszését
بِیس	twenty
بِیس	húsz
بَیساکھی	mankó
بیسر	öszvér
بیسوا	szajha
بیسوا	kurtizán
بیسوا	prostituált
بِیسواں	huszadik
بِیسوں	sok
بِیسوں	sokan
بِیسی	pontszám
بیسیوں	pontszám
بیسیوں	sok
بیسیوں	sokan
بیش	jobb
بیش	jobban
بیش	több
بیش	more
بیش	további
بیش	tobb
بیش	kiváló
بیش	elragadó
بیش	nagyobb
بیش	superior
بیش	felsőbbrendű
بیشہ	erdei
بیشہ	erdő
بیشہ	erdők
بیشہ	vadon
بیشی	többlet
بیشی	többletet
بیشی	növekedés
بیشی	növelése
بیشی	emelkedés
بیشی	növelje
بیشی	többlet
بَیض	aláírás
بَیضا	fénylő
بَیضا	ragyogás
بَیضا	ragyogó
بَیضا	makulátlan
بَیضا	fehér
بَیضا	fényes
بَیضاوی	ovális
بَیضہ	tojást
بَیضہ	tojás
بَیضہ	petesejt
بَیطار	állatorvos
بَیع	vásár
بَیع	eladó
بَیع	értékesítés
بَیع	eladás
بَیعت	hódolat
بِیکا	sérültek
بِیکا	sérült
بِیکا	megsérült
بِیکا	sérült
بِیکا	károsodott
بِیکا	megsérült
بَیکال	este
بَیکال	estét
بَیکُنٹھ	mennyben
بَیکُنٹھ	mennyország
بَیکُنٹھ	menny
بَیکُنٹھ	paradicsom
بَیکُنٹھ	mennyország
بَیکُنٹھ	paradise
بیگ	sebesség
بیگ	fordulatszám
بیگ	gyorsaság
بیگ	főnök
بیگ	emir
بیگانگی	közöny
بیگانگی	elidegenedés
بیگانہ	külföldi
بیگانہ	kül
بیگانہ	külföldiek
بیگانہ	külföldi
بیگانہ	idegen
بیگانہ	egzotikus
بیگانہ	különös
بیگانہ	furcsa
بیگانہ	idegen
بیگانہ	űrlény
بیگانہ	külföldi
بیگانہ	kül
بیگانہ	külföldiek
بیگانہ	külföldi
بیگانہ	idegen
بیگانہ	egzotikus
بیگانہ	különös
بیگانہ	furcsa
بیگڑ	fólia
بیگڑ	lakk
بیگم	hölgy
بیگم	királynő
بیگم	queen
بیگم	dáma
بیگم	királyné
بیگم	hölgy
بیگم	feleségem
بیگم	felesége
بیگم	feleség
بیگم	királynő
بیگم	queen
بیگم	dáma
بیگم	királyné
بیگماتی	királylány
بیگماتی	hercegnő
بیگمی	kiváló
بیگی	gyorsan
بیگی	hamarosan
بیگی	nemsokára
بیگی	futár
بَیل	bull
بَیل	bika
بَیل	bolond
بیل	lapát
بیل	kapa
بیل	spade
بیل	pikk
بیل	nemzedék
بیل	generáció
بیل	leszármazottai
بِیلا	gyáva
بیلا	ideje
بیلا	időpont
بیلا	idő
بیلا	kupa
بیلا	csésze
بیلا	cup
بیلا	pohár
بیلا	bögre
بیلا	lehetőséget
بیلا	lehetőség
بیلا	időszak
بیلا	időtartam
بیلا	periódus
بیلچہ	lapát
بیلنی	branch
بیلنی	ág
بیلی	védelmező
بیلی	védő
بیلی	társ
بیلی	társa
بیلی	támogató
بیلی	támogatója
بِیم	veszély
بِیم	terror
بِیم	rettegés
بِیم	rémület
بِیم	félelem
بِیمات	mostoha
بِیمار	szerető
بِیمار	beteg
بِیمار	beteg
بِیمار	betegek
بِیمار	páciens
بِیمار	türelmes
بِیمار	beteg
بیمارستان	kórházi
بیمارستان	kórház
بِیماری	betegségek
بِیماری	betegség
بِیماری	betegségek
بِیماری	betegség
بِیماری	betegségek
بِیماری	betegség
بِیماری	megbetegedés
بِیماری	rendellenesség
بِیماری	zavar
بِیمہ	biztosíték
بِیمہ	biztosítási
بِیمہ	biztosítás
بَین	között
بَین	között
بَین	intervallum
بَین	távolság
بَیں	bal
بَیں	balra
بِین	néz
بِین	keresem
بِین	fuvola
بِین	látni
بِین	látván
بِین	látva
خوردبین	mikroszkóp
دوربین	távcsövet
دوربین	teleszkóp
بیّن	élénk
بیّن	világos
بیّن	tiszta
بِینا	igényes
بِینائی	látomás
بِینائی	elképzelés
بِینائی	látás
بِینائی	látvány
بِینائی	látás
بَینجنی	lila
بَینجنی	bíbor
بِیندی	tiara
بِیندھنا	gyöngyök
بِیندھنا	szeres
بِیندھنا	hajtás
بِیندھنا	pierce
بِینڈ	kupac
بِینڈ	rakás
بِینڈ	köteg
بَینڈا	nehéz
بَینڈا	kemény
بَینڈا	görbe
بَینڈا	ferde
بَینڈا	nehéz
بَینڈا	bonyolult
بَینڈا	civilizálatlan
بِینش	látvány
بِینش	látás
بِینش	bölcsesség
بِینش	látni
بِینش	látván
بِینش	látva
بَینک	bank
بَینکار	bankár
بَینگنی	lila
بَینگنی	bíbor
بِیننا	gyülekező
بَینی	központi
بِینی	orr
بِینی	orrot
بیوپار	közlekedés
بیوپار	forgalom
بیوپار	dugó
بیوپار	kereskedés
بیوپار	csere
بیوپار	kereskedelem
بیوپار	kereskedelmi
بیوپار	üzleti
بیوپار	üzlet
بیوپاری	kereskedő
بیوپاری	osztó
بیوپاری	kereskedő
بیوپاری	kereskedő
بیورا	értelem
بیورا	hírszerzés
بیورا	intelligencia
بیورا	hírek
بیورا	hír
بیورا	történelme
بیورا	előzmények
بیورا	történelem
بیوقوف	tudatlan
بیوقوف	tudatlanság
بیوقوف	bolond
بیوقوف	bolond
بیوقوفی	bolondság
بیوہار	üzleti
بیوہار	üzlet
بِیوی	hölgy
بِیوی	feleségem
بِیوی	felesége
بِیوی	feleség
بیہ	lyuk
بیہ	gödör
بیہری	előfizetés
بیہڑ	erdei
بیہڑ	erdő
بیہڑ	erdők
بیہڑ	egyenetlen
بیہڑ	egyenlőtlen
بیہڑ	durván
بیہڑ	durva
بیہڑ	kemény
بیہودگی	erkölcstelenség
بیہودہ	abszurd
بیہودہ	obszcén
بیہودہ	erkölcstelen
بیہودہ	tisztességtelen
بیہودہ	illetlen
بیہودہ	hiába
بیہودہ	hiú
بیہودہ	hiábavaló
بیہودہ	bruttó
بھابھرا	piros
بھابھرا	piroska
بھابھرا	vörös
بھابھری	homok
بھابھری	por
بھابھری	port
بھاپ	gőz
بھاپ	gőz
بھاپ	gőzzel
بھات	vágy
بھات	vágyakozás
بھات	hajnal
بھات	dawn
بھات	hajnalban
بھاتا	kedvenc
بھاتا	kedvencem
بھاتا	bájos
بھاتا	elbűvölő
بھاتا	előnyben
بھاتی	bellows
بھاٹ	bard
بھاٹا	faragatlan
بھاٹا	szikla
بھاٹا	kő
بھاٹا	rock
بھاٹا	verem
بھاٹا	gödör
بھاٹا	padlizsán
بھاٹا	barlang
بھاٹا	barlangot
بھاٹا	dagály
بھاٹا	tudatlan
بھاٹا	tudatlanság
بھاٹا	den
بھاٹا	kő
بھاٹا	stone
بھاٹا	faragatlan
بھاٹا	szikla
بھاٹا	kő
بھاٹا	rock
بھاٹا	verem
بھاٹا	gödör
بھاٹا	padlizsán
بھاٹا	barlang
بھاٹا	barlangot
بھاٹا	dagály
بھاٹا	tudatlan
بھاٹا	tudatlanság
بھاٹا	den
بھاٹا	kő
بھاٹا	stone
بھاٹی	patak
بھار	terhek
بھار	teher
بھار	terhet
بھار	bizalom
بھار	töltés
بھار	felelősséget
بھار	felelősség
بھار	súlya
بھار	súly
بھار	testtömeg
بھار	testsúly
بھار	tömeg
بھار	terhelés
بھارت	india
بھارجا	támogató
بھارجا	támogatója
بھارجا	munkatárs
بھارجا	társult
بھارجا	feleségem
بھارجا	felesége
بھارجا	feleség
بھارجا	társ
بھارجا	társa
بھارجا	tanítvány
بھاری	zsír
بھاری	zsírok
بھاری	fat
بھاری	kövér
بھاری	nehéz
بھاری	kemény
بھاری	baljós
بھاری	fontos
بھاری	tompa
بھاری	unalmas
بھاری	gazdag
بھاری	gazdagok
بھاری	rich
بھاری	hangos
بھاری	hangosan
بھاری	méltóságteljes
بھاری	méltóság
بھاری	értékes
بھاری	értékesek
بھاری	nagyok
بھاری	nagyméretű
بھاری	nagy
بھاری	masszív
بھاری	hatalmas
بھاری	nagyszerű
بھاری	költséges
بھاری	szomorú
بھاری	szomorúság
بھاری	bús
بھاری	nehéz
بھاری	bonyolult
بھاری	superior
بھاری	felsőbbrendű
بھاری	nehézkes
بھاری	gazdagok
بھاری	heavy
بھاری	súlyos
بھاری	nehéz
بھاری	zsír
بھاری	zsírok
بھاری	fat
بھاری	kövér
بھاری	nehéz
بھاری	kemény
بھاری	baljós
بھاری	fontos
بھاری	tompa
بھاری	unalmas
بھاری	gazdag
بھاری	gazdagok
بھاری	rich
بھاری	hangos
بھاری	hangosan
بھاری	méltóságteljes
بھاری	méltóság
بھاری	értékes
بھاری	értékesek
بھاری	nagyok
بھاری	nagyméretű
بھاری	nagy
بھاری	masszív
بھاری	hatalmas
بھاری	nagyszerű
بھاری	költséges
بھاری	szomorú
بھاری	szomorúság
بھاری	bús
بھاری	nehéz
بھاری	bonyolult
بھاری	superior
بھاری	felsőbbrendű
بھاری	nehézkes
بھاری	gazdagok
بھاری	heavy
بھاری	súlyos
بھاری	nehéz
بھاریا	feleségem
بھاریا	felesége
بھاریا	feleség
بھاڑ	kazán
بھاڑ	kemence
بھاڑ	kemence
بھاڑا	hangyaboly
بھاڑا	rakomány
بھاڑا	árak
بھاڑا	ár
بھاڑا	ára
بھاڑا	bérlet
بھاڑا	kiadó
بھاڑُو	strici
بھاس	fény
بھاس	light
بھاس	fényt
بھاسُر	fényes
بھاسُر	kristályos
بھاسُر	crystal
بھاسُر	kristály
بھاسکر	fény
بھاسکر	light
بھاسکر	fényt
بھاسکر	fényes
بھاسکر	tűz
بھاشا	beszéde
بھاشا	beszéd
بھاشا	dialektus
بھاشا	beszéde
بھاشا	beszéd
بھاشا	nyelv
بھاشا	dialektus
بھاشن	beszéde
بھاشن	beszéd
بھاشن	cím
بھاشن	címe
بھاشن	beszél
بھاشن	beszélő
بھاشن	beszél
بھاشن	beszélő
بھاشن	előadás
بھاکریا	baker
بھاکریا	pék
بھاکسی	börtön
بھاکسی	börtönbe
بھاکسی	cella
بھاکسی	sejt
بھاکسی	börtön
بھاکسی	börtönben
بھاکسی	sütő
بھاکسی	kemence
بھاکنا	mondd
بھاکنا	beszélj
بھاگ	boldogság
بھاگ	boldogságot
بھاگ	vagyon
بھاگ	szerencse
بھاگ	vagyont
بھاگ	sok
بھاگ	tétel
بھاگ	részesedése
بھاگ	megosztás
بھاگ	részesedés
بھاگ	hadosztály
بھاگ	körzet
بھاگ	részleg
بھاگ	divízió
بھاگ	részben
بھاگ	rész
بھاگ	része
بھاگ	végzet
بھاگ	sors
بھاگ	végzet
بھاگ	sors
بھاگ	szerencse
بھاگا	szökevény
بھاگا	rendellenesség
بھاگا	zavar
بھاگا	zavart
بھاگا	zavartság
بھاگا	zűrzavar
بھاگا	futás
بھاگا	fut
بھاگا	futó
بھاگا	futok
بھاگا	pánik
بھاگتا	repül
بھاگتا	repülés
بھاگتا	repülő
بھاگتا	futás
بھاگتا	fut
بھاگتا	futó
بھاگتا	futok
بھاگتا	szökevény
بھاگنا	szökés
بھاگنا	menekülés
بھاگنا	megszökni
بھاگنا	repülni
بھاگنا	repülés
بھاگنا	repül
بھاگنا	repülj
بھاگُو	szökevény
بھاگُو	szökevény
بھاگُو	dezertőr
بھاگوان	isteni
بھاگوان	gazdag
بھاگوان	gazdagok
بھاگوان	rich
بھاگوان	virágzó
بھاگوان	boldogság
بھاگوان	boldog
بھاگوان	gazdagok
بھاگوان	isteni
بھاگوان	gazdag
بھاگوان	gazdagok
بھاگوان	rich
بھاگوان	szerencse
بھاگوان	szerencsés
بھاگوان	virágzó
بھاگوان	boldogság
بھاگوان	boldog
بھاگوان	gazdagok
بھاگوانی	vagyon
بھاگوانی	szerencse
بھاگوانی	vagyont
بھاگوانی	gazdagság
بھاگوانی	jólét
بھاگوانی	vagyon
بھاگوانی	szerencse
بھاگی	szerencse
بھاگی	szerencsés
بھال	vagyon
بھال	szerencse
بھال	vagyont
بھال	tüskés
بھال	spike
بھال	homlokán
بھال	ragyogás
بھال	ragyog
بھال	szerencse
بھالا	lándzsa
بھالا	lance
بھالا	lándzsa
بھالا	lándzsa
بھالُو	medve
بھالُو	bear
بھالُو	mackó
بھالُو	maci
بھان	szuverén
بھان	mester
بھان	tudatosság
بھان	tudat
بھان	eszméletét
بھان	tudata
بھان	fényerő
بھان	érméket
بھان	érme
بھان	érmék
بھان	felfogás
بھان	érzékelés
بھانا	kérem
بھانا	kérlek
بھانپنا	isteni
بھانت	megrendelés
بھانت	rendelés
بھانت	rend
بھانت	parancs
بھانت	óra
بھانت	osztály
بھانت	mód
بھانت	mode
بھانت	üzemmód
بھانت	divat
بھانت	stílus
بھانت	fajta
بھانت	rendezés
بھانت	módszer
بھانٹا	padlizsán
بھانج	csavar
بھانج	fordulat
بھانجنا	elosztására
بھانجنا	terjesztés
بھانجنا	elosztás
بھانجنا	elosztása
بھانجنا	tekercs
بھانجنا	forgás
بھانجنا	forgatás
بھانڈ	árucikkek
بھانڈ	áruk
بھانڈ	javak
بھانڈ	áru
بھانڈ	árucikkek
بھانڈ	árucikk
بھانڈ	áruk
بھانڈ	hajó
بھانڈ	edény
بھانڈ	utánozni
بھانڈ	utánzó
بھانڈ	utánozza
بھانڈ	részvény
بھانڈ	színésznek
بھانڈ	színész
بھانڈا	árucikkek
بھانڈا	áruk
بھانڈا	javak
بھانڈا	áru
بھانڈا	titok
بھانڈا	titkos
بھانڈنا	bántalmazás
بھانڈنا	visszaélés
بھانڈنا	visszaélések
بھاننا	csavar
بھاننا	fordulat
بھانور	forradalom
بھانور	forgalomba
بھانویں	közel
بھاون	alapítója
بھاون	alapító
بھاون	vágy
بھاون	vágyakozás
بھاون	alkotó
بھاون	teremtő
بھاونا	hittem
بھاونا	gondoltam
بھاونا	gondolat
بھاونا	vágy
بھاونا	megkeresés
بھاونا	kérésére
بھاونا	kérésre
بھاونا	kérés
بھاونا	kérelem
بھاونا	kérelem
بھاونا	alkalmazás
بھاونا	jelentkezés
بھاونا	díszes
بھاونا	vágyakozás
بھاونا	elmélkedés
بھاونا	vágy
بھاونا	felfogás
بھاونا	érzékelés
بھائو	döntés
بھائو	választás
بھائو	will
بھائو	fog
بھائو	akarat
بھائو	módszer
بھائو	szeretettel
بھائو	love
بھائو	szeretet
بھائو	szerelem
بھائو	tiszteletet
بھائو	tisztelet
بھائو	ötletem
بھائو	elképzelés
بھائو	ötlet
بھائو	érték
بھائو	értéke
بھائو	szenvedély
بھائو	árak
بھائو	ár
بھائو	ára
بھائو	mérték
بھائو	kamatláb
بھائو	arány
بھائو	becsület
بھائو	megtiszteltetés
بھائی	társ
بھائی	társa
بھائی	testvér
بھائی	társ
بھائی	társa
بھائیں	szörnyű
بھبّڑ	pánik
بھبّڑ	csőcselék
بھبّڑ	zaj
بھبّڑ	maffia
بھبّڑ	csőcselék
بھبّڑ	zavart
بھبّڑ	zavartság
بھبّڑ	zűrzavar
بھبّڑ	tömeg
بھبکا	még
بھبکانا	ösztönzése
بھبکنا	roar
بھبکنا	buborék
بھبُوکا	gyönyörű
بھبُوکا	piros
بھبُوکا	piroska
بھبُوکا	vörös
بھبُوکا	blaze
بھبُوکا	fényes
بھبُوکا	láng
بھبُوکا	ragyog
بھبُوکا	izzó
بھبُوکا	ragyogó
بھبُوکا	fénylő
بھبُوکا	ragyogás
بھبُوکا	ragyogó
بھبُوکا	lángoló
بھبھاکا	forró
بھبھاکا	hot
بھبھاکا	meleg
بھبھاکا	dögös
بھبھر	emlékeztető
بھبھر	riasztó
بھبھر	pánik
بھبھر	rettegés
بھبھر	félelem
بھبّھڑ	zaj
بھپارا	csalás
بھپارا	csaló
بھپارا	csalás
بھپارا	megtévesztés
بھپارا	csalás
بھپارا	megtévesztés
بھپارا	gőz
بھپارا	gőz
بھپارا	gőzzel
بھپاراگھر	szauna
بِھت	wall
بِھت	fali
بِھت	falat
بِھت	fal
بِھت	alakja
بِھت	forma
بِھت	formát
بِھت	alakzat
بِھت	ideje
بِھت	időpont
بِھت	idő
بِھت	hely
بِھت	képet
بِھت	kép
بِھت	fénykép
بُھت	terror
بُھت	rettegés
بُھت	rémület
بُھت	félelem
بھتّا	zsarolás
بھتار	férje
بھتار	férjem
بھتار	férj
بُھتاہا	kísért
بھُترا	tompa
بھُتنا	kobold
بھُتنا	manó
بھُتنا	ghost
بھُتنا	szellem
بھُتنا	démon
بھُتنا	démonok
بھتیجا	unoka
بھتیجا	unokaöccse
بھتیجی	unokahúga
بھٹ	kazán
بھٹ	kemence
بھٹ	kemence
بھٹ	lyuk
بھٹ	gödör
بھٹ	búvóhely
بھٹ	verem
بھٹ	gödör
بھٹ	barlang
بھٹ	barlangot
بھٹ	den
بھٹ	tudós
بھٹ	kandalló
بھٹ	fekete
بھٹ	black
بھٹ	sütő
بھٹ	kemence
بھٹ	filozófus
بھٹّا	kazán
بھٹّا	kemence
بھٹّا	kemence
بھٹّا	sütő
بھٹّا	kemence
بُھٹّا	kukorica
بُھٹّا	kukoricát
بُھٹّا	kukorica
بھٹک	azonnal
بھٹک	azonnal
بھٹک	eltérés
بھٹکا	tévútra
بھٹکا	vándorló
بھٹکا	vesztett
بھٹکا	elveszett
بھٹکا	lost
بھٹکانا	becsapni
بھٹکانا	becsapni
بھٹکانا	félrevezetni
بھٹکائو	gyanú
بھٹکائو	kétely
بھٹکائو	kétséges
بھٹکائو	kétség
بھٹکائو	kétségek
بھٹکتا	tévútra
بھٹکتا	vándorló
بھٹنا	rozsda
بھٹئی	dicséret
بھٹئی	dicsőség
بھٹئی	dicséretet
بھٹیّ	kazán
بھٹیّ	kemence
بھٹیّ	kemence
بھٹیّ	még
بھٹیّ	forge
بھٹیّ	kandalló
بھٹیّ	szeszfőzde
بھٹیارخانہ	fogadó
بھٹیارخانہ	inn
بھٹیارخانہ	szálló
بھٹیارا	fogadós
بھٹیارا	baker
بھٹیارا	pék
بھٹیارا	cook
بھٹیارا	főzni
بھٹیارا	főz
بھٹیارا	szakács
بھٹیارا	főzés
بُھجا	kar
بُھجا	karját
بُھجنگ	sötét
بُھجنگ	kígyó
بُھجنگا	gébics
بِھجوانا	küldj
بِھجوانا	küld
بِھجوانا	küldeni
بھچ	splash
بُھچ	bolond
بُھچ	tudatlan
بُھچ	tudatlanság
بُھچ	civilizálatlan
بُھچ	analfabéta
بُھچ	durva
بِھچا	sűrített
بِھچا	szoros
بِھچا	szűk
بِھچا	szorosan
بُھچرا	zsíros
بُھچرا	dagi
بُھچرا	zsír
بُھچرا	zsírok
بُھچرا	fat
بُھچرا	kövér
بُھچک	ámulatba
بُھچک	megdöbbent
بُھچک	döbbenve
بِھچّک	koldus
بِھچنا	tartózkodni
بِھچّی	kontroll
بِھچّی	irányítás
بِھچّی	vezérlő
بِھچّی	ellenőrzési
بِھچّی	ellenőrzés
بِھچّی	fogást
بھد	sértés
بھدّا	torz
بھدّا	kínos
بھدّا	kellemetlen
بھدّا	lusta
بھدّا	torz
بھدّا	kínos
بھدّا	kellemetlen
بھدّا	ügyetlen
بھدّا	lusta
بھدر	joghatósága
بھدر	hatáskör
بھدر	joghatóság
بھدر	határvonal
بھدر	határ
بھدر	terület
بھدر	környék
بھدرک	profit
بھدرک	haszon
بھدرک	nyereség
بھدرک	gyönyör
بھدرک	öröm
بھدرک	élvezet
بھدرک	örülök
بھدرک	előny
بھدرک	kitartás
بھدرک	kegyelem
بھدرک	grace
بھدرک	nyereség
بھدرک	erény
بھدرک	erőt
بھدرک	erő
بھدرک	elegancia
بھدرک	kiválóság
بھدرک	oka
بِھدنا	diffúz
بھدیسلا	csúnya
بھدیسلا	ronda
بھدیسلا	csúf
بھدیسلا	kínos
بھدیسلا	kellemetlen
بھر	full
بھر	teljes
بھر	komplett
بھر	teljes
بھر	teljessé
بھر	egészben
بھر	egész
بھرپور	full
بھرپور	teljes
بھرپور	bőséges
بھرپور	teljesen
بھردینا	töltsd
بھرمار	rengeteg
بھرمار	bőséges
بھرمار	bőség
بھرمٹھی	nagylelkűen
بھرا	zsíros
بھرا	dagi
بھرا	dühös
بھرا	tomboló
بھرا	full
بھرا	teljes
بھرا	betöltötte
بھرا	megtelt
بھرا	töltött
بھرّا	csalás
بھرّا	csal
بھرّا	lelkesedés
بھرّا	szenzáció
بھرّا	csalás
بھرّا	megtévesztés
بھرّا	izgalom
بھرّا	trick
بھرّا	trükk
بھرامر	dance
بھرامر	tánc
بھرامر	táncolj
بھرامر	táncolni
بھرائی	töltelék
بھرائی	töltelék
بُھرُبھری	puha
بُھرُبھری	lágy
بھربھنڈ	zavart
بھربھنڈ	zavartság
بھربھنڈ	zűrzavar
بھربھنڈ	rendetlenség
بھربھنڈ	zűrzavar
بھرت	utánozni
بھرت	utánzó
بھرت	utánozza
بھرت	töltelék
بھرت	színésznek
بھرت	színész
بھرت	dráma
بھرت	drama
بھرت	töltelék
بھرت	játék
بھرت	játszani
بھرت	play
بھرت	játssz
بھرتا	védelmező
بھرتا	védő
بھرتا	támogató
بھرتا	támogatója
بھرتا	férje
بھرتا	férjem
بھرتا	férj
بھرتا	szolgáltató
بھرتی	terhelés
بھرتی	betöltése
بھرتی	áruház
بھرتی	üzlet
بھرتی	bolt
بھرتی	felvételi
بھرتی	befejezés
بھرتی	befejezése
بھرتی	terhelés
بھرتی	betöltése
بھرتی	áruház
بھرتی	üzlet
بھرتی	bolt
بھرتی	felvételi
بھرتی	felvételi
بھرتی	befejezés
بھرتی	befejezése
بِھرٹ	aljas
بھرَشٹ	tisztátalan
بھرَشٹ	szennyezett
بھرَشٹ	bukott
بھرَشٹ	elesett
بِھرِشٹ	sült
بِھرِشٹ	rántott
بِھرِشٹ	sült
بِھرِشٹ	sütött
بِھرِشٹ	pörkölt
بِھرِشٹ	grillezett
بُھرکس	darabok
بُھرکس	darabjai
بُھرکس	darab
بُھرکس	darabokban
بُھرکس	pelyva
بُھرکس	szalma
بُھرکس	pelyva
بُھرکس	töredékek
بھرکم	zsír
بھرکم	zsírok
بھرکم	fat
بھرکم	kövér
بھرکم	heavy
بھرکم	súlyos
بھرکم	nehéz
بُھرکی	hasadék
بُھرکی	lyuk
بُھرکی	gödör
بُھرکی	repedés
بُھرکی	crack
بُھرکی	hasadék
بُھرکی	bérlet
بُھرکی	kiadó
بُھرکی	hézag
بُھرکی	szakadék
بُھرکی	rés
بھرم	kétely
بھرم	kétséges
بھرم	kétség
بھرم	kétségek
بھرم	titok
بھرم	titkos
بھرم	gyanú
بھرم	hitel
بھرم	kredit
بھرم	zavart
بھرم	zavartság
بھرم	zűrzavar
بھرم	tévedés
بھرم	hiba
بھرم	csalás
بھرم	megtévesztés
بھرمانا	becsapni
بھرمانا	félrevezetni
بھرمانا	emlékeztető
بھرمانا	riasztó
بھرمر	szerető
بھرمر	bumblebee
بھرمر	bogár
بھرن	viselő
بھرن	fenntartása
بھرن	támogatása
بھرن	támogató
بھرن	tápláló
بھرن	jutalom
بھرنا	tartozás
بھرنا	adósság
بھرنا	tartozások
بھرنا	adóssága
بھرنا	bill
بھرنا	számla
بھرنا	szenved
بھرنا	medve
بھرنا	bear
بھرنا	mackó
بھرنا	maci
بھرنا	tölts
بھرنا	tartozás
بھرنا	adósság
بھرنا	tartozások
بھرنا	adóssága
بھرنا	bill
بھرنا	számla
بھرنا	szenved
بھرنا	töltsd
بھرنا	medve
بھرنا	bear
بھرنا	mackó
بھرنا	maci
بھرنا	tölts
بھرنی	megtorlás
بھرنی	nemesis
بھرنی	sikló
بھرنی	transzfer
بھرنی	komp
بھرنی	vau
بھرنی	szenvedés
بھرنی	szenved
بھرنی	visszatér
بھرواں	sűrű
بھرواں	vastag
بھرواں	full
بھرواں	teljes
بھرواں	kitömött
بھرواں	töltött
بھروسا	bizalom
بھروسا	biztosítékot
بھروسا	bizonyosság
بھروسا	hitem
بھروسا	faith
بھروسا	hit
بھروسا	hittel
بھروسا	hitet
بھروسا	önbizalom
بھروسا	bizalom
بھروسا	bizalom
بھروسا	biztosítékot
بھروسا	bizonyosság
بھروسا	remény
بھروسا	remélem
بھروسا	hitem
بھروسا	faith
بھروسا	hit
بھروسا	hittel
بھروسا	hitet
بھروسا	önbizalom
بھروسا	bizalom
بھری	full
بھری	teljes
بھری	betöltötte
بھری	megtelt
بھری	töltött
بِھرّی	szórás
بِھرّی	szökés
بِھرّی	menekülés
بِھرّی	megszökni
بِھرّی	diszperzió
بِھرّی	repülőút
بِھرّی	repülés
بِھرّی	járat
بِھرّی	repülési
بھرّے	szenzáció
بھڑبھڑیا	egyszerű
بھڑبھڑیا	szimpla
بھڑتنگا	zaj
بھڑتنگا	felfordulás
بِھڑ	harcok
بِھڑ	harc
بِھڑ	harcol
بِھڑ	küzdelem
بِھڑ	verekedés
بِھڑ	harcolni
بِھڑ	darázs
بِھڑ	darázs
بِھڑا	megható
بِھڑا	érintés
بِھڑا	bezárt
بِھڑا	zárva
بِھڑا	zárt
بھڑاس	hőség
بھڑاس	hő
بھڑاس	fűtés
بِھڑائی	harcok
بِھڑائی	harc
بِھڑائی	harcol
بِھڑائی	küzdelem
بِھڑائی	verekedés
بِھڑائی	harcolni
بھڑک	blaze
