در	ประตู
تهی	ว่าง
رفیع	high
رفیع	สูง
رفیع	ไฮ
رفیع	rafi
نگاشت	แผนที่
جمجمه	กะโหลก
جمجمه	กะโหลก
سوزن	เข็ม
سوزن	เข็ม
بنادر	พอร์ต
پذیرایی	ที่พัก
پذیرایی	บันเทิง
عروسک	ตุ๊กตา
عروسک	ตุ๊กตา
چیزها	สิ่งของ
تزیین	ตกแต่ง
سلیقه	รสนิยม
دهقان	ชาวไร่
دهقان	ชาวนา
انشعاب	ส้อม
انشعاب	สาขา
کسر	เศษส่วน
کسر	เศษส่วน
عبادت	บูชา
عبادت	นมัสการ
جنایات	อาชญากรรม
آئودی	audi
نامحدود	อนันต์
ذرت	ข้าวโพด
بدانید	รู้
بدانید	ทราบ
تکنیکی	เทคนิค
زی	ซี
نفی	เนรเทศ
کنراد	ราด
رنگهای	สี
رنگهای	สีสัน
اطفال	ลูกๆ
اطفال	เด็กๆ
اطفال	เด็ก
یونس	younis
فرضی	สมมติ
راو	ดิบ
راو	ดิบๆ
راو	raw
آهسته	กระซิบ
آهسته	ชะลอ
آهسته	ช้า
آهسته	ช้าๆ
آهسته	ค่อยๆ
آهسته	ช้าๆ
نوی	neu
گوگ	โก๊ะ
رؤیا	ฝัน
رؤیا	dream
رفیق	dude
رفیق	บัดดี้
بدانند	รู้
بدانند	ทราบ
مناظره	โต้วาที
میکرو	micro
میکرو	ไมโคร
بادهای	ลม
تاب	แกว่ง
تاب	สวิง
تاب	เหวี่ยง
بیاورید	นำ
پنهانی	ลับๆ
پنهانی	แอบ
قربان	เซอร์
گنگ	แก๊ง
یخی	ฟรอสท์
یخی	ไอซ์
یخی	ice
ماسک	หน้ากาก
ماسک	หน้ากาก
مکانیزم	กลไก
قرض	หนี้
قرض	ยืม
قرض	ขอยืม
استوا	เส้นศูนย์สูตร
استوا	ศูนย์สูตร
مهمات	ยุทธภัณฑ์
دول	โด
کلک	ทริค
گرده	เกสร
متخصصین	เทค
متخصصین	เทคโนโลยี
فسیلی	ดึกดำบรรพ์
فسیلی	ฟอสซิล
فسیلی	ซากดึกดำบรรพ์
پروسه	กระบวนการ
تراشه	ชิพ
تراشه	ชิป
تحقیر	ดูถูก
عنکبوتی	แมงมุม
پوینت	point
پوینت	ชี้
پوینت	จุด
پوینت	ประเด็น
جراح	ศัลยแพทย์
نورنبرگ	nürnberg
اتمسفر	บรรยากาศ
قفس	กรง
جاسوس	สปาย
آشکارا	ชัด
لکه	คราบ
لکه	คราบ
لکه	เบลอ
سوارکاری	ขี่
متریک	เมตริก
جاش	จอช
بحر	ทะเล
راینلاند	rhineland
حسابرسی	บัญชี
یگان	ยูนิต
یگان	หน่วย
قرارگاه	ที่พัก
زاهدی	zahedi
ویک	วิค
اتلاف	เปลือง
بای	อ่าว
ابدی	อมตะ
پتر	peter
مهری	ผนึก
پروتستان	โปรเตสแตนต์
تجلیل	ฉลอง
زحمات	โฉนด
سپر	กันชน
سلاطین	กษัตริย์
سلاطین	ราชา
دیکتاتوری	เผด็จการ
لوسی	lucy
خشکسالی	แล้ง
سمفونیک	symphonic
کلوپ	คลับ
کلوپ	สโมสร
کلوپ	club
کلوپ	ชมรม
پوشیدن	สวม
پوشیدن	ใส่
پوشیدن	สวม
پوشیدن	ใส่
کلاب	คลับ
کلاب	สโมสร
کلاب	club
کلاب	ชมรม
تایی	แท
تایی	แท่
نفرت	เกลียด
هالی	ฮอล
نواری	โบว์
نواری	ริบบิ้น
ارگان	อวัยวะ
ارگان	อวัยวะ
ارگان	ออร์แกน
خفیف	mild
خفیف	อ่อน
مخروطی	conic
مخروطی	กรวย
مخروطی	โคน
قفسه	ตู้
پرتقال	ส้ม
پرتقال	ส้ม
نایت	ไนท์
نایت	อัศวิน
اسپرت	สปอร์ต
اسپرت	กีฬา
جواهرات	อัญมณี
جواهرات	อัญมณี
وانگ	แวง
وانگ	วัง
بیا	มา
کورپوریشن	คอร์ปอเรชั่น
مارپیچ	เกลียว
نکا	neckar
سگا	หมา
سگا	สุนัข
نهر	รีก
سوسک	แมลงสาบ
سوسک	ด้วง
بزرگسال	ผู้ใหญ่
بزرگسال	ผู้ใหญ่
لیبرالیسم	เสรีนิยม
وجوه	กองทุน
شنی	ทราย
دخیل	เกี่ยวข้อง
کلیولند	cleveland
صوری	ทางการ
بنفیکا	benfica
قسمتهای	ตอน
جدیدترین	ล่าสุด
تصدیق	ยืนยัน
جاوید	javid
جاوید	อมตะ
کینگز	กษัตริย์
کینگز	ราชา
سوشی	ซูชิ
واتسون	วัต
سوژه	หัวข้อ
تنباکو	ยาสูบ
فنلاندی	ฟินแลนด์
عاقبت	ผลลัพธ์
جردن	จอร์แดน
جردن	jordan
تراژدی	โศกนาฏกรรม
رؤیای	ฝัน
رؤیای	dream
وردی	verdi
گراند	grand
برمه	พม่า
برمه	พม่า
خر	ลา
هانوفر	hannover
کریگ	เคร็ก
کریگ	เคร
فشاری	กดดัน
شمشیربازی	ฟันดาบ
معلول	พิการ
سفت	แน่น
نیش	sting
نیش	ต่อย
عیب	บกพร่อง
تعالیم	ลัทธิ
معابد	วัด
ماهیگیری	ประมง
پیرس	เพียซ
هولمز	โฮล์มส์
هولمز	โฮล์ม
خرچنگ	ปู
خرچنگ	ปู
کشنده	มรณะ
بوته	bush
بوته	บุช
گرسنگی	หิว
گرسنگی	อดอยาก
پالایش	กรอง
شاهکار	feat
نویز	เสียง
نمانده	เกือบ
رسوب	ตะกอน
داش	แดช
جغد	ฮูก
عمرو	amr
یتیم	กำพร้า
شفا	หาย
شفا	รักษา
شفا	เยียวยา
شفا	รักษา
شفا	หาย
مغازه	ร้าน
نهفته	แฝง
روانپزشکی	จิตเวชศาสตร์
روانپزشکی	เวชศาสตร์
روانپزشکی	จิตเวช
درازا	ยืนยาว
پاها	ขา
خواهران	สองพี่น้อง
اکو	eco
اکو	ก้อง
اکو	echo
قبله	ทิศทาง
خوشبختانه	หวัง
تیتراژ	เครดิต
وزنه	เวท
اجداد	บรรพบุรุษ
اجداد	บรรพบุรุษ
پت	pet
پت	แพท
پت	pat
پت	ลูบ
فانی	fanny
پهلو	ด้าน
پهلو	ไซด์
پهلو	ข้าง
پهلو	ด้าน
پهلو	ข้าง
اکسپرس	express
فینیکس	ฟีนิกซ์
کرو	อีกา
ترتیبی	ordinal
فسفر	ฟอสฟอรัส
چشمی	ดวงตา
چشمی	สายตา
چشمی	ตา
اجبار	บังคับ
اجبار	แรง
اجبار	บังคับ
اجبار	บังคับ
معقول	ตรรก
بارگیری	ดาวน์โหลด
بارگیری	โหลด
مذکر	ตัวผู้
دایناسور	ไดโนเสาร์
متفرقه	เบ็ดเตล็ด
متفرقه	เบ็ดเตล็ด
اویل	น้ำมัน
مغولی	มองโกเลีย
رسوایی	ฉาว
آویزان	แขวน
آویزان	แขวน
آویزان	ห้อย
آویزان	ห้อย
آویزان	แขวน
آویزان	เที่ยว
طغیان	กบฏ
نیاکان	บรรพบุรุษ
نیاکان	บรรพบุรุษ
مسخره	สาระ
عجیبی	แปลกๆ
عجیبی	แปลก
نوشیدن	ดื่ม
سفره	ตาราง
سفره	โต๊ะ
مالدیو	มัลดีฟ
هل	ฮาล
اشمیت	schmitt
راهبرد	guideline
راهبرد	ยุทธศาสตร์
راهبرد	กลยุทธ์
راهبرد	ยุทธวิธี
استنباط	อนุมาน
سازندگی	ก่อสร้าง
وارث	ทายาท
دماغه	แหลม
دماغه	เคป
اولا	ola
قدردانی	กตัญญู
راش	รัช
راش	รัส
ققنوس	ฟีนิกซ์
مرگبار	มรณะ
کابین	กระท่อม
کابین	โดยสาร
جوجه	เจี๊ยบ
جوجه	ไก่
بهبودی	ปรับปรุง
عینک	แว่นตา
عینک	แว่น
عینک	แว่นตา
عینک	แก้ว
هومبولت	humboldt
بریدن	ตัด
کج	คด
کج	เบี้ยว
کج	เฉียง
ناکام	หงุดหงิด
ناکام	ท้อแท้
شمع	เทียน
شمع	เทียนไข
شمع	เทียน
شلوغ	เลอะเทอะ
شلوغ	วุ่นวาย
شلوغ	ยุ่งเหยิง
شلوغ	ยุ่งๆ
شلوغ	ยุ่ง
فال	วาสนา
فال	ลาภ
فال	ลาง
لوکا	luca
فیس	facebook
توییتر	twitter
ید	ไอโอดีน
تنور	เตา
بیاورند	ผลิต
توگو	โตโก
عصبانی	โมโห
عصبانی	โกรธ
جوآن	โจน
زباله	เปลือง
زباله	ขยะ
زباله	ขยะ
آشیانه	nest
آشیانه	รัง
جوندگان	แทะ
توهم	ภาพลวงตา
الاهلی	พาณิชย์
الاهلی	โฆษณา
پانزدهمین	fifteenth
هیدروکسی	hydroxy
شکلات	ช็อกโกแลต
ختنه	ขลิบ
استثنایی	พิเศษ
چیبا	ชิบะ
بلیک	เบลค
بلیک	เบลก
بلیک	ลค
انفجاری	ระเบิด
گیت	เกต
گیت	เกท
اوکراینی	ยูเครน
قلمروی	อาณาเขต
ترانزیستور	pnp
رحمانی	rahmani
مهمانی	พรรค
مهمانی	ปาร์ตี้
مهمانی	ฉลอง
رویت	เลี้ยว
رویت	หัน
رویت	พลิก
رویت	เปิด
کاسپین	แคสเปียน
قلع	tin
قلع	ทิน
بگو	กล่าว
بگو	พูด
بگو	บอก
آزاده	ฟรี
آزاده	อิสระ
آزاده	ว่าง
آزاده	เสรี
آزاده	free
پدران	บรรพบุรุษ
متین	ยาบ้า
داغستان	dagestan
پگاه	ต้น
توفان	ไต้ฝุ่น
توفان	พายุ
اژدهای	มังกร
اژدهای	dragon
بعدا	ทีหลัง
تسهیلات	เอนกประสงค์
تسهیلات	อรรถประโยชน์
تسهیلات	สาธารณูปโภค
اینتل	อินเทล
اینتل	intel
استرس	ความเครียด
استرس	เครียด
استرس	เครียด
ناب	บริสุทธิ์
مفسر	ล่าม
متعارف	บัญญัติ
منار	minar
کمرنگ	ซีด
اور	orr
مدفوع	อุจจาระ
مدفوع	อุจจาระ
هلیکوپتر	เฮลิคอปเตอร์
یونی	ไอออน
گلو	คอ
منو	menno
آهو	กวาง
منگنز	แมงกานีส
کاذب	เท็จ
کاذب	ปลอม
فازی	เฟส
فازی	ฝอย
جذابیت	แรงดึงดูด
سوفی	sophie
موقتی	ชั่วคราว
موقتی	ชั่วคราว
موقتی	ชั่วคราว
روشنگری	ตรัสรู้
هود	ฮัด
هود	hood
شلوار	กางเกง
شلوار	กางเกง
سیتروئن	citroën
گای	กาย
سنسور	เซ็นเซอร์
خرابی	ขัดข้อง
بوسه	จุ๊บ
بوسه	จูบ
بوسه	จูบ
بوسه	kiss
پالمیراس	palmeiras
اعماق	ลึก
اعماق	deep
لاو	ลาว
لاو	รัก
ونوس	วีนัส
دانته	dante
فرزانه	ฉลาด
چیدمان	แผนผัง
چیدمان	layout
جنگجویان	warriors
جنگجویان	นักรบ
هروی	hervé
زاد	ซอด
رانندگان	ไดรเวอร์
ماهه	เดือน
تشریفات	พิธีรีตอง
جوراب	ถุงเท้า
جوراب	ถุงเท้า
جوراب	socks
سیلور	ซิลเวอร์
سیلور	เงิน
تحرک	ขบวนการ
خانات	khanate
نئو	neo
دفعات	ไทม์
دفعات	ครั้ง
زار	zar
ساعتی	ชั่วโมง
کما	โคม่า
پره	เต็ม
پره	ฟู
بحثش	อภิปราย
ارتشی	กองทัพ
ارتشی	ทหาร
ارتشی	ทัพ
ارتشی	กองทัพ
ناتوان	อ่อนแอ
ناتوان	อ่อน
مکی	กระ
شانزدهمین	sixteenth
آشفته	รบกวน
آشفته	หงุดหงิด
آشفته	งง
آشفته	สับสน
غرور	ศักดิ์ศรี
سونامی	tsunami
لویس	luis
ساب	ซ้าบ
ساب	ซ้าน
ساب	ซ้า
ساب	saab
ساب	ซับ
ساب	ย่อย
ساب	sub
شوری	salinity
اسپین	หมุน
اسپین	ปั่น
رومانیایی	โรมาเนีย
گلف	กอล์ฟ
ول	วาล
ول	เวล
ول	val
ویلن	ไวโอลิน
مینو	minho
آغوش	แขน
آغوش	กอด
آشفتگی	วุ่นวาย
آشفتگی	สับสน
مهتاب	แสงจันทร์
زیباست	สวยๆ
زیباست	สวย
زیباست	สวยงาม
زیباست	งดงาม
اکتشافی	heuristic
دردسر	ปัญหา
گچی	ปูน
دیل	dale
دیل	เดล
دیل	ดล
داون	รุ่งอรุณ
نزدیکان	ญาติๆ
نزدیکان	ญาติ
امداد	บรรเทา
سواره	ขี่
سیاستهای	นโยบาย
بزمجه	จอภาพ
دوقلو	twin
دوقلو	ฝาแฝด
دوقلو	แฝด
دوقلو	ฝาแฝด
دوقلو	แฝด
چاقو	มีด
اورژانس	ฉุกเฉิน
اورژانس	ภาวะฉุกเฉิน
کانت	kant
دانکن	แคน
فایرفاکس	firefox
تعمیرات	ซ่อม
تعمیرات	ซ่อมแซม
تعمیرات	ซ่อม
تعمیرات	ซ่อมแซม
رقمی	ดิจิตอล
رقمی	digital
براق	เปล่งปลั่ง
آدینه	ศุกร์
رستگاری	ไถ่บาป
وایادولید	valladolid
دلیجان	stagecoach
دلیجان	coach
دلیجان	โค๊ช
دلیجان	โค้ช
گمرک	ศุลกากร
پرسید	ถาม
هک	แฮ็ก
هک	เฮ็ค
هک	แฮ็ค
هک	แฮ็ก
هک	แฮ็ก
هک	แฮก
گوتینگن	göttingen
گیج	งง
گیج	สับสน
کال	คา
گلدار	บาน
رویا	ฝัน
رویا	dream
واکنشی	ปฏิกิริยา
عود	ธูป
مرجانی	ปะการัง
افتتاحیه	ปฐมทัศน์
جیل	จิล
ضمنی	นัย
مزه	รส
مزه	ชิม
مزه	รสนิยม
مزه	รสชาติ
مزه	รสนิยม
مزه	รสชาติ
مزه	รส
مزه	รสชาติ
سریا	soria
بلاک	บล็อก
بلاک	บล็อค
مائو	เหมา
منیزیم	แมกนีเซียม
کراس	ข้าม
کراس	กางเขน
مینیرو	mineiro
فامیل	ตระกูล
فامیل	ครอบครัว
فامیل	family
خوآن	ควน
خوآن	ฮวน
برونئی	บรูไน
انطباق	บังเอิญ
حوصله	อารมณ์
همون	เดียวกัน
گهواره	เปล
گهواره	เปล
پینگ	ping
پینگ	ผิง
ساختمانهای	ตึก
ساختمانهای	อาคาร
سپاسگزارم	กตัญญู
مادران	มารดา
گواه	พยาน
سوختن	ไหม้
سوختن	burn
سوختن	เผา
نمایه	โปรไฟล์
نمایه	ดัชนี
فنجان	คัพ
فنجان	ถ้วย
عالیه	เยี่ยม
عالیه	เยี่ยม
عالیه	ยอด
هابل	ฮับเบิล
روکش	ผ้าห่ม
تریاک	ฝิ่น
استیت	สภาพ
استیت	รัฐ
برخورداری	เพลิดเพลิน
تامس	โธมัส
سافت	นิ่ม
سافت	อ่อน
سافت	นุ่ม
لغوی	lexical
مدلهای	รุ่น
مجرم	อาชญากร
مجرم	อาชญากรรม
مست	เมา
درو	ดรูว์
درو	ดรูว
فیسبوک	facebook
برادری	ภราดรภาพ
قلیایی	โลหะ
تاک	ทัค
تاک	ทัก
تاک	tuck
تاک	ตาก
میهمان	แขก
میهمان	แขก
روسو	rosso
عدل	adl
والا	high
والا	สูง
والا	ไฮ
غذاها	อาหาร
غذاها	ฟู้ด
توسل	อุทธรณ์
توسل	แย้ง
آسایش	สบาย
آسایش	สบายใจ
رویای	ฝัน
رویای	dream
مارین	นาวิก
استقامت	คนไข้
استقامت	อดทน
کتابها	หนังสือ
خاله	ป้า
خاله	ป้า
خاله	น้า
آذرخش	โบลท์
آذرخش	ฟ้าผ่า
آذرخش	สายฟ้า
تجارب	ประสบการณ์
فو	ภู
کثیف	สกปรก
کثیف	สกปรก
مسجدی	มัสยิด
استانداردها	มาตรฐาน
متروپولیتن	มหานคร
متروپولیتن	นครหลวง
دکترین	ลัทธิ
طبقاتی	ห้องเรียน
طبقاتی	คลาส
طبقاتی	เรียน
کشمکش	ดิ้นรน
کشمکش	ดิ้นรน
جابز	งาน
خیره	จ้อง
خیره	จ้อง
واحدها	ยูนิต
واحدها	หน่วย
مشتاق	กระตือรือร้น
مشتاق	กระตือรือร้น
تخلص	นามแฝง
دیگ	กระถาง
دیگ	หม้อ
دیگ	กัญชา
دیگ	หม้อ
نمکی	เค็ม
نمکی	เกลือ
جریانی	ลำธาร
درمانگاه	คลินิก
سرامیک	เซรามิค
سرامیک	ceramic
سرامیک	เซรามิค
قانونگذاری	นิติบัญญัติ
کرالا	kerala
زیرزمین	ใต้ดิน
زیرزمین	ใต้ถุน
نگهبانان	ยาม
نگهبانان	รักษ์
عقرب	แมงป่อง
رایس	ข้าว
دمکرات	ประชาธิปไตย
آمارهای	สถิติ
بیندازید	เฝือก
بیندازید	โยน
بون	บอ
بون	บอน
بون	bon
مجارستانی	ฮังการี
دعوا	สู้
مرموز	ลึกลับ
متا	meta
اسپرینگز	สปริง
اسپرینگز	น้ำพุ
لبنانی	เลบานอน
سرگردان	เร่ร่อน
سرگردان	เร่ร่อน
خیزش	ผงาด
درین	ระบาย
نشنال	national
نشنال	ชาติ
تریس	ทริส
باتیستا	battista
نشت	รั่ว
نشت	รั่ว
دیود	แอด
بنک	ธนาคาร
بنک	แบงค์
بنک	ธนาคาร
بنک	แบงค์
بنک	แบงก์
ولید	waleed
پنی	เพนนี
پنی	พน
اوبونتو	ubuntu
شبی	ไนท์
شبی	ค่ำคืน
شبی	คืน
شبی	ราตรี
خریدار	ซื้อ
خریدار	ซื้อ
فنول	phenol
برگی	ใบไม้
ترمز	เบรก
ترمز	เบรค
ترمز	เบรก
ترمز	เบรค
ایستا	คงที่
ایستا	สถิตย์
پائول	paul
پائول	พอล
تورینگن	thuringia
مناسبات	fitting
متروک	ร้าง
سیلیکون	ซิลิคอน
ستوان	หมวด
فرای	ทอด
ایوب	งาน
ایوب	อัยย์
گودال	หลุม
گودال	รู
گودال	โพรง
برنزی	สัมฤทธิ์
وا	ว้า
وا	วา
خلاق	ประสิทธิ์
مدلی	เมดเลย์
آشپزخانه	ทำครัว
آشپزخانه	ครัว
آنتالیا	antalya
کارمن	carmen
سیرا	เซียร์
هوس	ราคะ
هوس	ตัณหา
هوس	ปรารถนา
کلاهک	หมวก
کلاهک	cap
سفینه	เรือ
سفینه	ยาน
عناصری	ธาตุ
سکو	แพลตฟอร์ม
کود	ปุ๋ย
کود	ปุ๋ย
عروسکی	ตุ๊กตา
اولیویرا	oliveira
سرطانی	มะเร็ง
پیل	เปลือก
پیل	ปลอก
سنگفرش	ทางเท้า
هیمالیا	หิมาลัย
هیمالیا	himalayan
هیمالیا	หิมาลัย
سینگ	สิงห์
بازاری	ตลาด
اورا	ora
نگهبانی	องครักษ์
تشنج	ชัก
پیمایش	traversal
عمدی	จงใจ
چرم	หนัง
مهد	เปล
اجساد	ร่างกาย
سبد	ตะกร้า
ساندویچ	แซนด์วิช
ساندویچ	แซนด์วิช
مرشد	mentor
طلسم	เครื่องราง
طلسم	เสน่ห์
میگل	miguel
دانشگاههای	มหาวิทยาลัย
عادلانه	แฟร์
عادلانه	ยุติธรรม
روشنفکری	ตรัสรู้
روشنفکری	ปัญญา
ارغوانی	ม่วง
پارکینگ	จอด
اشتیاق	ปรารถนา
اشتیاق	กิเลส
اشتیاق	ตัณหา
تخلفات	รุก
سامورایی	ซามูไร
تون	โทน
تفاسیر	commentaries
آنهالت	anhalt
رگ	reg
رگ	เส้นเลือด
نوترون	นิวตรอน
پلکان	บันได
رسوبی	ตะกอน
لحظات	moments
سوربن	sorbonne
خلأ	โมฆะ
سهمیه	จัดสรร
خیار	แตงกวา
امت	ชุมชน
لیزا	lisa
لیزا	ซ่า
گوشتی	เนื้อ
گوشتی	เนื้อ
پاکستانی	ปากีสถาน
قضات	กรรมการ
کاشته	ปลูก
قاشق	ช้อน
قاشق	ช้อน
رئوس	vertices
ریسمان	เชือก
جاویدان	อมตะ
دیکتاتور	เผด็จการ
چن	เฉิน
آمریکن	อเมริกัน
دایناسورها	ไดโนเสาร์
توازن	สมดุล
ویس	สุดวิสัย
فنیل	phenyl
زبانها	ภาษา
تابوت	โลง
ترانس	trans
پک	เพ็ก
پک	เพค
پک	เพ็ค
پک	pac
پک	แพ็คเกจ
پک	แพ็ค
پک	ฝูง
پک	แพค
نقاب	หน้ากาก
رنگارنگ	สีสัน
رنگارنگ	สีสัน
ولورهمپتون	wolverhampton
انتساب	กำหนด
جانگ	ชัง
جانگ	จาง
جانگ	jang
جانگ	แจง
پروتئینی	โปรตีน
چانگ	ชาง
چانگ	ช้าง
چانگ	แชง
چانگ	ชง
چانگ	ชัง
چانگ	ชุง
چیس	เชด
چیس	เชส
پشتون	เผ่า
ادواردو	eduardo
کباب	บาร์บีคิว
مای	เชียงใหม่
تلف	เปลือง
آلان	alan
کجای	ที่ไหน
ساکورا	ซากุระ
رقصنده	dancer
مکانهای	ตำแหน่งที่ตั้ง
سوزاندن	ไหม้
سوزاندن	burn
سوزاندن	เผา
پالرمو	palermo
زنانی	หญิง
زنانی	สตรี
دونده	runner
متغیرها	ตัวแปร
متغیرها	ตัวแปร
خار	หนาม
نبردناو	ประจัญบาน
نبردناو	เรือรบ
عبدالرحمان	abdulrahman
چینگ	จิง
چینگ	ชิง
بخشش	เมตตา
بخشش	ปราณี
مبنا	ฐาน
مبنا	ฐานทัพ
اتین	etienne
ادو	edu
اتاقی	ห้อง
مرزها	พรมแดน
شبنم	น้ำค้าง
گذرنامه	หนังสือเดินทาง
مکعبی	ลูกบาศก์
تخیل	จินตนาการ
بشوند	เชื่อง
دومینیکا	โดมินิกา
واژگانی	lexical
هنریک	henrik
هنریک	henryk
خراج	ส่วย
خراج	บรรณาการ
خراج	ส่วย
خراج	บรรณาการ
اپوزیسیون	ค้าน
لاستیک	ยาง
لاستیک	ยาง
تشخیصی	วินิจฉัย
دامپزشکی	สัตวแพทย์
دامپزشکی	สัตวแพทย์
دامپزشکی	สัตวแพทย์
آلبر	อัลเบิร์
آلبر	อัลเบิร์ต
دات	ดอท
دات	dot
دات	จุด
مقصر	ตำหนิ
ناخدا	กัปตัน
ساید	ซิด
متان	มีเทน
آمین	สาธุ
آمین	อาเมน
آمین	เมน
سوماترا	สุมาตรา
کوزه	โหล
کوزه	กระปุก
کوزه	กระปุก
دوزخ	นรก
دروغین	เท็จ
دروغین	ปลอม
پروفایل	โปรไฟล์
تسریع	เร่ง
تسریع	ความเร่ง
میوسن	miocene
ولوو	volvo
برک	burke
برک	เบิร์ก
آبجو	เบียร์
مات	matte
مات	ทึบ
فراغت	leisure
فراغت	สันทนาการ
بطری	ขวด
بطری	ขวด
ذغال	ถ่าน
ذغال	ถ่านหิน
شاپرک	เม่า
مفعول	ล่าง
کرمی	หนอน
ضربان	ชีพจร
آیینه	กระจกเงา
آیینه	กระจก
حلزون	หอย
دانوب	donau
فاسد	ทุจริต
فاسد	คอรัปชั่น
فاسد	เน่า
ابرها	เมฆ
نویسه	ชาร์
چسب	กาว
سیلویا	silvia
سیلویا	sylvia
سیلویا	ซิลเวีย
شناختن	ระบุ
سرسخت	ดื้อ
کلینیک	คลินิก
پیشگویی	พยากรณ์
قولی	สัญญา
مردانی	ผู้ชาย
مردانی	men
مردانی	ชาย
مردانی	บุรุษ
سیکورسکی	sikorski
لینچ	ลินซ์
لینچ	ลินช์
شیرهای	สิงโต
حداد	haddad
ترامپ	ทรัมพ์
ترامپ	ทรัมป์
ترامپ	ทรัม
ترامپ	trump
فارنهایت	ฟาเรนไฮต์
خردمند	ฉลาด
اژه	อีเจียน
تاسف	เสียใจ
تاسف	เสียดาย
معاینه	สอบ
معاینه	ข้อสอบ
یادمان	อนุสาวรีย์
مگابایت	เมกะไบต์
هرمس	hermes
هضم	สรุป
شالکه	schalke
پالایه	กรอง
سوت	หวีด
سوت	นกหวีด
سوت	ผิวปาก
سوت	ผิวปาก
جامه	ห่อ
جامه	อาภรณ์
آمپر	ampère
لیام	เลียม
سیری	siri
سیری	ศิริ
آرمانی	armani
فواید	ประโยชน์
دوردست	ไกล
دنور	เดนเวอร์
تجلی	นิมิต
رودها	ลำน้ำ
رودها	ลำธาร
رودها	ลำน้ำ
رودها	แม่น้ำ
خوشی	joy
خوشی	จอย
مورچه	มด
مورچه	มด
کاکس	cox
باغچه	สวน
باغچه	garden
جوانه	ถั่วงอก
سفالی	เครื่องปั้นดินเผา
رژه	แห่
رژه	พาเหรด
اخیرا	ล่าสุด
زهر	พิษ
زهر	พิษ
روبین	robin
چان	จัน
چان	ชาน
ترکستان	turkestan
تمسخر	เหน็บแนม
موز	กล้วย
موز	กล้วย
رونالدو	ronaldo
هنرمندی	ศิลปิน
هنرمندی	จิตรกร
نیمروز	บ่าย
نیمروز	เที่ยง
نابینا	บอด
نابینا	ตาบอด
فوراً	ทันที
توالت	ส้วม
توالت	ส้วม
اتاقک	กระท่อม
اتاقک	โดยสาร
مکالمه	สนทนา
کیس	กรณี
کیس	case
کیس	คดี
دف	daf
مسموم	พิษ
ماین	หลัก
ماین	เมน
ماین	เมนส์
کارزار	ศึก
کارزار	รบ
کارزار	สงคราม
اهانت	ดูถูก
همخوان	พยัญชนะ
تونگا	ตองกา
مناسک	พิธีกรรม
پلاس	บวก
پلاس	พลัส
پلاس	plus
اکرم	akram
امانت	เสนอ
ورماخت	wehrmacht
سنترال	เซ็นทรัล
هوکایدو	ฮอกไกโด
تانگ	ถัง
خالدار	พบเห็น
ساکت	เงียบ
کلوب	คลับ
کلوب	สโมสร
کلوب	club
کلوب	ชมรม
طرحهای	ดีไซน์
ملیتی	สัญชาติ
فشنگ	ตลับ
فشنگ	ลูกปืน
فشنگ	กระสุน
گون	กุน
هلنا	เฮเลนา
افشا	เปิดโปง
افشا	แฉ
جویس	จอยซ์
جویس	จอยส์
انسولین	อินซูลิน
مؤمن	ศรัทธา
ماندگاری	durability
جاوااسکریپت	javascript
قیچی	ฉุบ
قیچی	กรรไกร
چاقی	อ้วน
چاقی	อ้วนๆ
بازو	แขน
بازو	แขน
بازو	arm
لایق	คู่ควร
فالتس	palatinate
پارت	ภาค
پارت	ส่วน
پارت	part
شیلات	ประมง
مانور	คฤหาสน์
تیمهای	ทีม
بول	กระทิง
ورژن	ฉบับ
بافتی	เนื้อเยื่อ
لوبیا	ถั่ว
کوبه	โกเบ
نزدیکتر	ใกล้ๆ
نزدیکتر	ใกล้
پیغمبر	ศาสดา
اسرارآمیز	ลึกลับ
اسرارآمیز	ลึกลับ
درخور	fitting
سوییس	สวิสเซอร์แลนด์
ایگل	อินทรี
ایگل	อินทรีย์
ویر	แวร์
مافوق	อธิการ
مافوق	superior
لنگر	สมอ
لنگر	สม
خطری	อันตราย
سوختگی	เบิร์น
سوختگی	ไหม้
سوختگی	burn
سوختگی	เผา
سورن	severn
معطر	เผ็ด
نفوذی	วงใน
لیبرتی	เสรีภาพ
لیبرتی	liberty
برنجی	เหลือง
برنجی	ข้าว
ماکائو	มาเก๊า
ماکائو	มาเก๊า
ماکائو	macau
منزوی	แยก
آمبرلا	ร่ม
زاغه	สลัม
زاغه	แออัด
چاق	อ้วน
چاق	อ้วนๆ
فضیلت	คุณธรรม
نمادها	สัญลักษณ์
شارپ	ชาร์ป
شارپ	คม
پاناسونیک	panasonic
هرمی	พีระมิด
هرمی	พีรามิด
تورهای	ทัวร์
کای	kai
کای	ไค
مخروط	กรวย
مخروط	โคน
کونگ	ฮ่องกง
آهوی	กวาง
پرستو	กลืน
پرستو	presto
تذکره	ชีวประวัติ
پرهای	บางเบา
گوران	goran
مهمانان	แขก
باکتریایی	แบคทีเรีย
ریانا	rihanna
کوله	เป้
روسها	รัสเซีย
سای	ไทร
سای	ทราย
سای	psi
سمپدوریا	sampdoria
ساکس	กระสอบ
ساکس	sox
لبخند	ยิ้ม
لبخند	smile
لبخند	ยิ้ม
سرزنش	ตำหนิ
مرورگرهای	บราวเซอร์
جوخه	ทีม
جوخه	squad
جوخه	หน่วย
جوخه	หมู่
