और	και
आसमां	sky
आसमां	σκάι
हार्मोनिका	φυσαρμόνικα
एसीएल	acl
नियोडाइमियम	νεοδύμιο
साल्जबर्ग	σάλτσμπουργκ
सरदल	ανώφλι
काबे	κάαμπα
रेंटल	ενοίκια
रेंटल	ενοικιαζόμενα
रेंटल	ενοικίαση
मेनलैंड	ηπειρωτική
मेनलैंड	ενδοχώρα
वायकाटो	waikato
फ़ामा	fama
ग्रील्ड	ψητό
ग्रील्ड	ψημένο
वाईफ़ाई	wifi
पाउ	pow
मैकब्राइड	μακμπράιντ
क़ब्रों	τάφους
क़ब्रों	τάφοι
क़ब्रों	γκρέιβς
साइकिलिंग	ποδηλασία
डोयल	doyle
डोयल	ντόιλ
एग्जाम	εξετάσεις
अपराधीकरण	ποινικοποίηση
अविश्वसनीयता	αναξιοπιστία
ट्रैम्प	αλήτης
लहरे	σέρφινγκ
लहरे	σερφ
लॉन्चर	εκτοξευτή
लुसियस	λούσιους
बुन	buna
फ्रेंकी	φράνκι
फ्रेंकी	frankie
ग्रोट	grote
चूची	θηλή
वैप	wap
सर्वर्स	σέρβερ
सर्वर्स	διακομιστές
कामेन	κάμεν
मॉड	mod
ख़ुदकुशी	αδικία
प्रोमीथियम	προμήθειο
अवकाशिका	λούμεν
सायटिका	ισχιαλγία
सोमब्रेरो	σομπρέρο
कलंदर	ουρλιαχτό
थर्माइट	θερμίτη
जीनान	τζινάν
नेने	νενέ
युकावा	γιουκάβα
गंप	γκαμπ
रिट्ज	ριτζ
फ़िलिपीन	φιλιππίνων
पगली	ανόητη
पगली	ανόητο
कॉस्बी	κόσμπι
स्कैनिया	scania
स्टीयरिक	στεατικό
तबदीली	ανωμαλία
दृष्टिहीनता	τύφλωση
पंसारी	μπακάλη
बर्फीला	χιόνι
बर्फीला	σνόου
कपोतक	streptopelia
पोलॉक	πόλοκ
ट्विनिंग	αδελφοποίησης
रोशनदान	φεγγίτη
नियू	νιούε
ब्रूकिंग्स	brookings
एलेनोर	έλενορ
हिरोडोटस	ηρόδοτος
गंधराल	κολοφώνιο
जीएमसी	gmc
ट्रायथलन	τρίαθλο
खांचों	επικριτικός
खांचों	επικριτική
रोबेन	ρόμπεν
डियाज़	ντίαζ
मैनेज	διαχείριση
रेस्क्यूअर्स	διασώστες
कार्टियर	καρτιέ
तलवारबाज	ξιφομάχος
मुँहासे	ακμή
एसबीएस	sbs
मलिना	μελίνα
गार्नियर	garnier
एपेलडॉर्न	apeldoorn
ब्रूटस	βρούτος
पम्पकिन	κολοκύθα
सपनो	ονειρα
सपनो	όνειρα
क़ाजार	qajar
कोरिंथ	κορίνθου
साव	σαβ
सासुके	sasuke
अधश्चेतक	υποθάλαμο
कियोस्क	κιόσκι
कियोस्क	περίπτερο
पेंटेकोस्ट	πεντηκοστή
ट्रांसट्रोमर	τράνστρεμερ
चिरायु	viva
रिज़र्वेशन	κρατήσεις
रिज़र्वेशन	επιφυλάξεις
रिज़र्वेशन	επιφύλαξη
रिज़र्वेशन	κράτηση
बाईप्लेन	διπλάνο
अदद	αντάντ
कास्तिया	castilla
विसंगतियाँ	παραλλαγές
विसंगतियाँ	διακυμάνσεις
विसंगतियाँ	παραλλαγές
कुंवारा	μοναχικός
बफ़र	ρυθμιστικό
चिल्लाओ	φώναξε
चिल्लाओ	φωνάζεις
सैंडबर्ग	σάντμπεργκ
मेर्साली	μερκάλι
क्लाउडियो	κλαούντιο
अफसरशाही	γραφειοκρατία
रोबर्टा	ρομπέρτα
तौलिए	πετσέτες
ख़ोसा	κόσα
पर्दो	πάρντο
फन्दा	παγίδες
क्यूटी	γλύκα
केरोसिन	κηροζίνη
इनबॉक्स	εισερχόμενα
छिपते	τρέμει
प्रीक्वेल	πρίκουελ
आश्वासनों	διαβεβαιώσεις
डीएमसी	dmc
फेस्टा	festa
फायरमैन	πυροσβέστης
फायरमैन	πυροσβέστη
ख़ंजर	στιλέτο
आयतनी	ογκομετρική
नैपकिन	πετσέτα
कार्नी	κάρνι
डोल्से	dolce
स्टोनी	stony
स्क्रिप्ट्स	αυστηρός
स्क्रिप्ट्स	αυστηρή
स्क्रिप्ट्स	αυστηρά
स्क्रिप्ट्स	αυστηρό
स्क्रिप्ट्स	αυστηροί
स्क्रिप्ट्स	σενάρια
जब्र	jabr
भूरसायन	γεωχημεία
लम्बर	οσφυϊκή
नॉर्फ़ोक	νόρφολκ
बोलेरो	μπολερό
गुनुंग	gunung
ब्रिघम	μπρίγκαμ
ड्रेक्स्लर	ντρέξλερ
हिर्श	χιρς
लोल	χαχα
लोल	lol
ग्लॉस्टरशायर	gloucestershire
एंडगेम	φινάλε
साराजेवो	σαράγιεβο
साराजेवो	σεράγεβο
वाहाका	οαχάκα
मोगादीशू	μογκαντίσου
सेलेना	σελίνα
अनुभवातीत	υπερβατικό
रऊफ	ραούφ
मूछें	μουστάκια
इटरबियम	υττέρβιο
नौरोज़	νορούζ
काफ़	μοσχάρι
सरवाक	σαραβάκ
चूमा	φίλησε
सूंघ	οσμή
सूंघ	όσφρηση
सूंघ	μυρωδιά
मिशा	μίσα
आमीन	αμήν
मोंकाडा	μονκάδα
मकदूनियाई	πγδμ
हिजबुल्लाह	χεζμπολάχ
हैशटैग	hashtag
हील्स	γόβες
हील्स	τακούνια
अक्म्टोवा	αχμάτοβα
एडीनोसिन	αδενοσίνη
निस्तब्धता	έξαψη
डोनाल्डसन	ντόναλντσον
कैरा	κίρα
एर्नी	έρνι
धन्धा	εκτροφή
लज़ान्या	λαζάνια
फैदम	οργιές
पहनें	φόρα
पहनें	φόρεσε
पहनें	φθορά
ऐल्बस	άλμπους
अपवंचन	διαφυγή
गेटेड	περιφραγμένη
कॉन्टेक्स्ट	πλαίσιο
ओढ़ने	καλυμμένο
इलेक्ट्रीशियन	ηλεκτρολόγος
रेनजी	ρέντσι
लुओ	λούο
बेहूदा	γκούφυ
रिंच	βαρούλκα
संतरियों	σκοποί
संतरियों	φρουρούς
लिफ़्ट	ανύψωση
लिफ़्ट	ασανσέρ
लिफ़्ट	ανελκυστήρας
फिशबर्न	φίσμπερν
क्रेश	συντριβή
क्रेश	κρας
ओपेनहाइमर	οπενχάιμερ
ज़पाटा	ζαπάτα
डायसन	ντάισον
गैराज	γκαράζ
महकते	οσμή
महकते	όσφρηση
महकते	μυρωδιά
सेटर	σάτυρος
कून	ρακούν
क्रीटी	κρητική
चालबाजी	τεχνάσματα
साराटोगा	σαρατόγκα
हर्न	herne
सैनफोर्ड	σάνφορντ
मार्सल	marcel
मार्सल	μαρσέλ
ब्रेनन	μπρέναν
स्निपर	σκοπευτής
डॉकिंग	πρόσδεσης
फ़ूर्ये	fourier
पीडीटी	pdt
कुएत्जल	quetzal
फिलिपे	filipe
स्वयंसेवा	εθελοντισμού
गोगोल	γκόγκολ
डेनिसन	ντένισον
ग्रेचेन	γκρέτσεν
लवजॉय	λαβτζόι
असाही	asahi
नेकलेस	περιδέραιο
नेकलेस	κολιέ
नेकलेस	μενταγιόν
क्षुधावर्धक	ορεκτικό
रेंडर	καταστήσει
जिलएनहॉल	τζίλενχαλ
वीकएंड	σκ
वीकएंड	σαββατοκύριακο
गॉटफ्राइड	γκότφριντ
अटैचमेंट	συνημμένο
बोबो	μπόμπο
इंगो	ingo
मेंडेज़	μέντεζ
कियानू	κιάνου
सबरीना	σαμπρίνα
कासाब्लांका	καζαμπλάνκα
हेल्मेट	κράνος
गुडिया	κούκλα
सीविट	σιβέτ
क्रिस्टा	κρίστα
किबूत	κιμπούτς
पेंचदार	ανατροπές
परजीविता	παρασιτισμού
मोड्स	τρόποι
फेटा	φέτα
तात्कालिकता	αμεσότητα
रन्ध्राकाश	πορώδους
जां	jean
जां	τζιν
जां	τζην
जां	ζαν
लिमोन	limon
पिछड़ापन	υστέρηση
जॉर्जेस	ζορζ
जॉर्जेस	ζωρζ
#एक	#ένας
#एक	#ένα
#एक	#μια
एंगुइला	ανγκουίλα
सरनेम	επίθετο
सरनेम	επώνυμο
सैंगर	σάνγκερ
सस्यविज्ञान	αγρονομία
ल्यूब	λιπαντικό
नाइट्रोजनयुक्त	αζωτούχα
मिलनर	μίλνερ
किल्ट	κιλτ
सेवेरस	σέβερους
गोल्डिंग	γκόλντινγκ
छत्रसेना	αλεξιπτωτιστής
हेक्सेन	εξάνιο
बेइज्जती	προσβολή
मौड्यूल	συστοιχίες
मौड्यूल	ενότητες
बेराइट	βαρύτης
तीलियां	ακτίνες
प्लैक	πλακέτα
बायलरों	λέβητες
वफादारों	νομιμόφρονες
फ़्रीक्वेंसी	συχνότητα
नैस्डैक	nasdaq
ओज़ी	όζι
ज़ुलू	ζουλού
बटुआ	πορτοφόλι
खुरदरापन	τραχύτητα
लॉकहार्ट	λόκχαρτ
बांबी	μπάμπι
अंगीठी	τζάκι
विज़िटर	επισκέπτες
अरमांडो	αρμάντο
तन्हाई	μοναξιά
सरू	cedrus
एलेक्जेंड्रिया	αλεξάνδρεια
मुस्कुराना	χαμογελαστό
मुस्कुराना	χαμογελάει
दाड़ी	γένια
दाड़ी	γενειάδα
दाड़ी	μούσι
दाड़ी	γένια
पैकर्स	πάκερς
स्पीती	spiti
लेडीज	κυρίες
अनुसरणकर्ता	ακόλουθος
अनुसरणकर्ता	οπαδός
अनुसरणकर्ता	οπαδούς
अनुसरणकर्ता	ακόλουθους
अनुसरणकर्ता	ακόλουθοι
कार्रवाइयाँ	πράξεις
कार्रवाइयाँ	δράσεις
कार्रवाइयाँ	ενέργειες
स्ट्रिकनीन	στρυχνίνη
टीशर्ट	tees
जोआओ	ζοάο
लूला	λούλα
अनकहा	σιωπηρή
गड	φρύδια
एस्थेनोस्फीयर	ασθενόσφαιρα
बैलास्ट	έρμα
बहुभाषिकता	πολυγλωσσίας
ब्रांट	μπράντ
शिकि	shiki
फ़्रैंचाईज़ी	franchise
अल्पतंत्र	ολιγαρχία
स्तंभित	έκπληκτος
निर्बंध	αδιάκριτη
एवन	avon
मार्का	marca
लैन्थनम	λανθάνιο
मैग	mag
स्नीकर	αθλητικά
रिकवर	ανακτήσει
सीपीएन	cpn
टैम	ταμ
निम्नतापी	κρυογονική
इंस्ट्रूमेंटल	instrumental
बॉबकैट	αγριόγατα
भड़ास	ξεσπάσματα
चैटिंग	τσατ
भद्दी	άσεμνη
स्टेथम	στέιθαμ
मारिस	μάρις
ऑरस	ιαπ
एस्टर्स	άστρους
नोवालिस	νοβάλις
ज़िल्लत	αίσχος
ज़िल्लत	ντροπή
ज़िल्लत	ταπείνωση
एटॉल	ατόλλη
डुकाटी	ducati
ओवरटाइम	υπερωρίες
कैंडिस	κάντις
मेथ	μεθαδόνη
मेथ	μεθ
मेथ	μεθαμφεταμίνη
एल्डन	άλντεν
सेसे	σίσσυ
सेसे	σίσι
य़ुएर्गेन	jürgen
व्लादीमिर	waldemar
रुपिया	ρουπίες
रुपिया	ρουπία
मकालू	μακαλού
ओडियन	ωδείο
तावीज़	φυλαχτό
तावीज़	φυλακτό
रुआ	ρούα
एशियाइ	ασιάτες
लाइफ़टाइम	εφάπαξ
शब्दश	αυτολεξεί
क्लिफ्ट	κλιφτ
रूबेन	ρούμπεν
कर्लिंग	κέρλινγκ
पॉलिमरेज़	πολυμεράσης
ब्रेसलेट	βραχιόλι
एक्सो	exo
कोपी	τετράδιο
कोपी	σημειωματάριο
एसिडोसिस	οξέωση
एनक्रिप्टेड	κρυπτογραφημένα
एनक्रिप्टेड	κρυπτογραφημένο
पॉट्सडैम	πότσνταμ
वृद्धियों	turbofan
कमांड्स	εντολές
होब्बिट	χόμπιτ
प्रदेशाध्यक्ष	πρόεδρος
प्रदेशाध्यक्ष	πρόεδρε
प्रदेशाध्यक्ष	πρόεδρο
मजदुर	εργαζόμενοι
मजदुर	εργαζομένων
मजदुर	εργάτες
टालस्टाय	τολστόι
स्पैमर्स	spammers
गुस्ताखी	σπλάχνα
गुस्ताखी	κότσια
संपुष्टि	επιβεβαιώσεις
लीका	λάικα
गिसेल	ζιζέλ
चायदानी	τσαγιέρα
तुपाक	τούπακ
कॉस्मेटिक्स	καλλυντικά
कोमूने	comune
फेरिस	φέρις
गैब्रो	γάββρος
हीदी	χάιντι
फ़िरोज़ा	τιρκουάζ
मेदा	meda
फ़्यूचूना	φουτούνα
वेबसाइट}}	ιστοσελίδα}}
लोरेटा	λορέτα
साइबोर्ग	σάιμποργκ
एलेक्सी	αλεξέι
स्पॉटलाइट	προβολέας
अमेदिओ	amedeo
ऐक्विटेन	aquitaine
माएर	maier
साँसे	αναπνοές
साँसे	ανάσες
महोदया	κυρία
विलोपित	διαγραφεί
विलोपित	διαγράφεται
विलोपित	διαγράφηκε
विलोपित	διαγράφονται
हिलाता	κουνώντας
पेसर्स	πέισερς
अकिरा	ακίρα
डेडलाइन	προθεσμία
ब्लूबेरी	βατόμουρο
वाइव्स	vives
गुण्टर	günter
बतखों	πάπιες
क्लिपर्स	clippers
एकलशर्करा	μονοσακχαρίτης
एमएलबी	mlb
ग्लीसरीन	γλυκερόλη
पोथा	χασίς
बून्द	χάντρα
गद्दा	στρώμα
लड़ियाँ	νήματα
सीएमए	cma
ओडेसा	οδησσό
ब्राइडल	νυφική
करकूक	κιρκούκ
हेमिल्टोनीय	hamiltonian
कर्जदार	οφειλέτες
क्लोवर	τριφύλλι
विकिकोट	βικιφθέγματα
ओरिया	aurea
रामी	rami
लुफ़्थान्सा	lufthansa
होलोवे	χόλογουεϊ
मेवरिक्स	μάβερικς
मेवरिक्स	αδέσποτα
शुल्ज़	σουλτς
पीडीएस	pd
फ़ैन	ανεμιστήρες
फ़ैन	θαυμαστές
फ़ैन	οπαδοί
फ़ैन	ανεμιστήρα
फ़ैन	θαυμαστής
फ़ैन	fan
फ़ैन	ανεμιστήρας
फ़ैन	φαν
आल्सटॉम	alstom
स्पिरिडिन	σπυρίδων
फेशियल	προσώπου
सल	σαλ
जोसेफसन	τζόζεφσον
ईएसपी	esp
मंजीरे	κύμβαλα
टिम्मी	τίμι
प्रोटोस्टेंट	προτεστάντης
प्रोटोस्टेंट	προτεστάντες
लुसाका	λουσάκα
बोल्ट्समान	μπόλτσμαν
जमावट	ρυθμίσεις
एडमिन	διαχειριστής
एडमिन	διαχειριστή
ओलीवाइन	ολιβίνης
श्लेष्मक	βλεννογόνων
लरिसा	λάρισα
कोन्चिता	κοντσίτα
गैब्रिएला	γκαμπριέλα
ट्रांसफ़र	μεταφορά
ट्रांसफ़र	μετάθεση
ट्रांसफ़र	μεταβίβαση
डोहर्टी	ντόχερτι
पेशकशों	πρετόρια
एंडो	άντο
मोज़ा	κάλτσα
पीढियां	γενεές
पीढियां	γενεών
पीढियां	γενιές
सियेना	σιένα
हूप	στεφάνι
हूप	χουπ
मैरीनेर्स	ναυτικοί
आर्चिबाल्ड	άρτσιμπαλντ
कायरो	κάιρο
अल्ट्रासोनिक	υπερήχων
हमिल	χάμιλ
कराह	γκρίνια
कैलस	κάλλας
कैमिला	καμίλα
एकम	lorenz
एवरम	αβραάμ
आनातोलियाई	anatolian
टर्बियम	τέρβιο
हाइलैंड्स	highlands
क्वांटास	qantas
सॉमरसेट	σόμερσετ
बेव	μπεβ
डोनोवन	ντόνοβαν
अदूरदर्शिता	μυωπία
इस्पाती	ακτίνες
इस्पाती	δέσμες
इस्पाती	δοκάρια
स्नीकर्स	αθλητικά
चार्ल्टन	τσάρλτον
अपारदर्शिता	αδιαφάνεια
आख़िरत	εφεξής
संचन	χύτευση
देला	della
एडिमा	οίδημα
नहला	εννέα
नहला	εννιά
नहला	nine
एकैकी	injective
गिनतारा	άβακα
इसिन्बाएवा	ισινμπάγιεβα
मोटरिंग	αυτοκίνησης
मार्जोरी	μάρτζορι
क्षोभमण्डल	τροπόσφαιρα
वेरोन	veron
परऑक्साइड	υπεροξείδιο
थर्मोप्लास्टिक	θέρμο
दरजा	βαθμολογία
दरजा	αξιολογήσεις
मेमना	αρνάκι
मेमना	αρνί
मेमना	λαμπ
मेमना	κατσίκα
मेमना	τράγος
डिकोडर	αποκωδικοποιητή
पार्कमैन	πάρκμαν
जिलाध्यक्ष	περιφέρεια
पीएमके	ρμκ
मेंटेनेंस	συντήρησης
मेंटेनेंस	συντήρηση
मेंटेनेंस	διατήρηση
सबातीनी	σαμπατίνι
एडसन	έντσον
असंतुष्टों	αντιφρονούντες
सुलीवान	σάλιβαν
सुलीवान	sullivan
सुलीवान	σάλλιβαν
अमानो	αμάνο
सॉफ्टबॉल	σόφτμπολ
लाले	lale
सीएसपी	csp
चेकलिस्ट	υπόμνημα
दफ्न	θάφτηκε
दफ्न	θαμμένα
दफ्न	θαμμένος
दफ्न	θαμμένο
दफ्न	θαμμένη
दना	ντέινα
दना	ντάνα
दना	dana
रामिरेज़	ραμίρεζ
टैम्पो	δενδρύλλια
क्लीयरेंस	εκκαθάριση
क्लीयरेंस	κάθαρση
बैगची	γυρίνους
त्वचाविज्ञान	δερματολογία
वोगेल	βόγκελ
थुतमोस	τούθμωσι
बोंग	μπονγκ
हेयरडाह्ल	χέιερνταλ
ब्लैकी	μπλάκι
सब्सक्रिप्शन	συνδρομή
रेंग	σύρθηκε
ज़ेबू	ζεμπού
बेंजोइक	βενζοϊκό
बर्लुस्कोनी	μπερλουσκόνι
ओकावंगो	οκαβάνγκο
आइबिस	ibis
सुकर्णो	σουκάρνο
एल्मर	έλμερ
फैक्टोरियल	παραγοντικό
जज्बात	συναίσθημα
जज्बात	συγκίνηση
जज्बात	αισθήματα
जज्बात	συναισθήματα
प्लेटर	πλάτερ
खर्राटे	ροχαλητό
कैस्पर	κάσπερ
हौसा	χάουσα
बाल्कनी	μπαλκόνια
हिल्डा	χίλντα
पोंटिक	πόντιοι
तमाचा	χαστούκι
हटिंगटन	χάντινγκτον
बोएर	boyer
इंटर्न	ειδικευόμενος
गोम्स	gomes
मॉडरेट	μέτρια
मॉडरेट	μέτριος
मॉडरेट	μέτριο
हेल्मुट	χέλμουτ
रोडोल्फो	ροντόλφο
ऑब्रे	όμπρεϊ
युरोपियम	ευρώπιο
फोटोशूट	φωτογράφηση
फोटोशूट	φωτογράφιση
रूकसाक	σακίδιο
कॉम्प	comp
बोज़	μπάουσα
टकोमा	τακόμα
फ़ीड्स	ταΐζει
फ़ीड्स	ροές
इंग्रिड	ίνγκριντ
टीजीवी	tgv
कय	κέι
पीड़कों	παράσιτα
बैकस्टेज	παρασκήνια
लिंट	χνούδι
ढूँढें	βρείτε
ढूँढें	βρες
ढूँढें	βρω
वेटलैंड्स	υγροτόπων
शिकायते	παραπονιέται
वाटरमार्क	υδατογράφημα
एडोनिस	adonis
डुवल	ντιβάλ
सिनर्जी	συνέργεια
सिनर्जी	συνεργία
सिनर्जी	σύμπραξη
बंध्याकरण	αποστείρωση
एहुद	εχούντ
इम्प्रेस	εντυπωσίασε
ग्रिम्स	γκράιμς
आईआरसी	irc
लेखपाल	λογιστές
सन्नद्ध	αγαλλίαση
चढना	ορειβάτες
गार्निश	γαρνιτούρα
चलाएं	τρέξε
रक्तचित्तिता	πορφύρα
चार्म्ड	γοητευμένος
माए	μέι
पीएफसी	pfc
व्याट	γουάιτ
व्याट	γουάιατ
पिक्सेल्स	pixel
ब्लोअर	φυσητήρα
जोह	joh
वोल्टेयर	βολταίρος
बैरोनेस	βαρόνη
गर्डा	γκέρντα
बिगाड़ना	ανώμαλος
पानतनाल	παντανάλ
जलचिकित्सा	υδροθεραπεία
फ्लोरस्पार	φθορίτη
एटकिन्स	άτκινς
प्लेलिस्ट	playlist
प्लेलिस्ट	λίστες
नॉर्वुड	νόργουντ
सोयी	κοιμάται
ट्रोल	τρολ
फाकनर	φόκνερ
ट्राइफॉस्फेट	τριφωσφορική
वाइनरी	οινοποιείο
लम्हें	moments
लम्हें	στιγμές
कतरनें	αποκόμματα
ताए	ταε
ताए	τε
ताए	τάε
सैडलर	σάντλερ
बालियान	μπάλιαν
डेल्ले	delle
प्रॉप्स	σκηνικά
डिस्कोग्राफ़ी	δισκογραφία
न्यूरोसर्जन	νευροχειρουργός
थर्मोस्टेट	θερμοστάτη
अबख़ाज़िया	αμπχαζία
लेनॉक्स	λένοξ
गलीचा	χαλί
टैब्लेट	δισκίο
सर्बी	σερβο
सूंदर	πανέμορφη
सूंदर	όμορφη
मरमरा	μαρμαρά
कोल्टन	κόλτον
उपरिकेंद्र	επίκεντρο
दिमितार	ντίμιταρ
हवस	λαγνεία
हवस	πόθος
हवस	πόθο
ट्राली	τρόλεϊ
वैसलीन	βαζελίνη
प्रेरणाएं	ορμές
प्रेरणाएं	προτρέπει
प्रेरणाएं	παρορμήσεις
थलैसा	thalassa
हीमोफिलिया	θρηνεί
मैन्सफील्ड	μάνσφιλντ
नैप	ναπ
निरुद्देश्य	άσκοπα
टॉर्चर	μαρτύριο
टॉर्चर	βασανιστήριο
टॉर्चर	βασανιστήρια
टॉर्चर	βασανισμό
पोपा	popa
बेदर्दी	ανανεώσιμη
बेदर्दी	ανανεώσιμες
मिलाएं	συγχώνευση
स्कोर्सेसे	σκορτσέζε
अरबिंदो	κειμήλια
अरबिंदो	λείψανα
उठाएगा	αναστήσει
अलस्टेयर	άλιστερ
पाको	πάκο
चकी	τσάκι
पर्सिवल	πέρσιβαλ
रोशेल	ροσέλ
खे	πηδάλιο
विश्वासपूर्ण	αναξιόπιστος
अर्गोनाउटस	αργοναύτες
माइक्रोकंप्यूटर	μικροϋπολογιστή
मोनोलॉग	μονολόγους
जीवाश्मविज्ञान	παλαιοντολογίας
दीर्घकाय	γεροδεμένο
पिरिक	πύρρειος
होरमुज़	ορμούζ
खुश्बू	μυρίζει
खुश्बू	μυρωδιές
कॉर्डलेस	ασύρματο
वेकफील्ड	γουέικφιλντ
विट्गेंश्टाइन	βιτγκενστάιν
काटें	κόψτε
काटें	κομμένα
काटें	κόψιμο
काटें	κόψω
काटें	σοδειά
काटें	κλιπ
एल्मो	έλμο
मैकफर्सन	μακφέρσον
पिडगिन	pidgin
हैटी	χάτι
स्नाइप्स	σνάιπς
हज़ारो	χιλιάδες
रैपटर्स	αρπακτικά
दात	καταπίνει
दात	χελιδόνια
जाक्सा	jaxa
मोड़ें	πάσο
डेमॉन	δαίμονας
करामाती	μαγευτικό
करामाती	μαγευτική
श्रिम्प	γαρίδες
श्रिम्प	γαρίδα
तिरहेनियन	τυρρηνικού
स्टैग	ελάφι
नाचो	νάτσο
डोरियन	ντόριαν
ब्रेमर	bremer
ओलोफ	olof
बैरिंगटन	barrington
मॉर्टर	όλμους
गुरेविच	gurevich
कैन्स	κις
स्पैंग्ल्ड	spangled
पांकरे	πουανκαρέ
गोंजो	γκόνζο
रुथेनियम	ρουθήνιο
हैकनी	hackney
अपजल	λυμάτων
अपजल	λύματα
नावारा	ναβάρα
डेविन	ντέβιν
मनिटोबा	μανιτόμπα
कंटीले	αγκαθωτό
हाइपरथाइरॉयडिज़्म	υπερθυρεοειδισμός
गिटहब	github
बेंग	μπεγκ
विराजे	αήττητου
आईआरबी	irb
पुरालेखविद्या	παλαιογραφία
गुयेन	nguyen
मर्जर	συγχωνεύσεις
मर्जर	συγκεντρώσεις
अर्बियम	έρβιο
मौज़ूदा	νυν
मौज़ूदा	τρέχουσα
मौज़ूदा	ρεύμα
मौज़ूदा	τρέχουσες
मौज़ूदा	τρέχον
मामल्लपुरम	προσόψεις
फिचते	fichte
पलेर्मो	παλέρμο
पेसोस	πέσος
मिलर्ड	μίλαρντ
आर्लिंगटन	άρλινγκτον
पचता	χωνέψει
एंडेमोल	endemol
सलाउद्दीन	σαλαντίν
नोवोसिबिर्स्क	νοβοσιμπίρσκ
एमु	ονε
कायोटी	κογιότ
एस्टीमेट	εκτίμηση
धमकाना	bullying
धमकाना	παρενόχληση
धमकाना	εκφοβισμός
तालाबंद	κλειδωμένος
तालाबंद	κλειδωμένη
तालाबंद	κλειδωμένα
तालाबंद	κλειδώθηκε
तालाबंद	κλειδωμένο
बोस्को	μπόσκο
अनसुलझा	άλυτο
द्रूस	δρούζων
सूज़ा	σούσα
कोनामी	konami
एकोनाइटम	primula
दीवानापन	παράνοια
दीवानापन	παραφροσύνη
सॉयर	σόγιερ
सॉयर	σώγιερ
छापें	αποτύπωμα
छापें	εκτύπωση
गड़रिये	σέπερντ
गड़रिये	βοσκός
गड़रिये	ποιμένας
गड़रिये	βοσκοί
पोमोना	πομόνα
एब्नेर	ebner
वोस्तोक	βοστόκ
डुप्लिकेट	αντίγραφα
डुप्लिकेट	αντιγραφή
डुप्लिकेट	αντίγραφο
उछला	ξεπηδήσει
हँसे	γέλασα
हँसे	γέλασε
एंजेलिका	αντζέλικα
एंजेलिका	αγγελική
अतिसुन्दर	πανέμορφη
अतिसुन्दर	κούκλα
अतिसुन्दर	κούκλος
श्रोडर	σρέντερ
नुएवा	νουέβα
फ्लोवेर	φλομπέρ
कोपरनिसियम	κοπερνίκιο
हँसो	γέλα
हँसो	γελάς
हँसो	γέλιο
ईआईए	επε
थीबी	θήβη
प्रीतर	πραίτορα
अफ़्रीकांस	αφρικάανς
एरीथा	αρίθα
सौना	σάουνα
हमिंगबर्ड	κολιμπρί
फिएस्टा	φιέστα
ब्रह्मांडों	σύμπαντα
कॉनवे	κόνγουεϊ
शेविंग	ξύρισμα
पालतु	pet
पालतु	κατοικίδιο
पालतु	ζωάκι
पालतु	κατοικίδια
पालतु	ζωάκια
शहीदो	μάρτυρες
शार्लीज़	σαρλίζ
नात्सीवाद	ναζισμού
फिजूल	άσκοπα
जुस्तिनियन	ιουστινιανού
अगप	agp
व्यावहारिकतावाद	πραγματισμό
पीजीपी	pgp
सोन्या	σόνια
मोम्मसेन	mόμσεν
बेल्गोरोद	μπέλγκοροντ
समीना	σεμίνα
रद्दीकरण	ακύρωση
वर्थिंगटन	γουόρθινγκτον
विद्युततकनीकी	ηλεκτροτεχνική
रत्नजड़ित	φιλοτέχνησε
पिरिमिडिन	πυριμιδίνης
ट्राईऑक्साइड	τριοξείδιο
वावेल	wawel
पुनर्विक्रय	μεταπώλησης
पुनर्विक्रय	μεταπώληση
फेरारा	φεράρα
ब्रूअरीज़	ζυθοποιίες
येरेवन	γερεβάν
कुरुविन्द	κορούνδιο
क्विंटाना	κιντάνα
विंस्लो	γουίνσλοου
ग्रासिया	gracia
खोयान	fundació
बीबर	μπίμπερ
बदनसीब	στέρηση
मोनाज़ाइट	μοναζίτης
पवनचक्की	ανεμόμυλο
केरोटीन	καροτένιο
थियोक्रितस	θεόκριτος
त्रुटिहीन	άψογη
त्रुटिहीन	άψογος
लिंडर	λίντερ
लुआंडा	λουάντα
कोर्बिन	κόρμπιν
रजि	αναχώρησε
मेसियर	μεσιέ
जेंस	jens
एस्कॉर्ट्स	συνοδούς
एस्कॉर्ट्स	συνοδοί
झी	ζανγκ
फेयरफैक्स	φέρφαξ
उरुमची	ουρούμτσι
कोलर	koller
प्रेषकों	αποστολείς
धौलागिरी	νταουλαγκίρι
स्पॉक	σποκ
एन्सेल्मो	ανσέλμο
बश्कोरतोस्तान	μπασκορτοστάν
झुमके	σκουλαρίκια
समस्यापूर्ण	προβληματική
समस्यापूर्ण	προβληματικό
समस्यापूर्ण	προβληματικά
समस्यापूर्ण	προβληματικές
सोटोमायोर	σοτομαγιόρ
ऑइलर्स	όιλερς
नाकामूरा	νακαμούρα
हेंडन	χέντον
जोसर	σακκάρα
क्रूगर	κρούγκερ
क़ाज़ाक़स्तान	καζακστάν
क़ाज़ाक़स्तान	καζαχστάν
एड्रेनालाईन	αδρεναλίνη
ससाकी	σασάκι
मीट्रिक्स	μετρήσεις
ग्रेनेडियर्स	γρεναδιέροι
हिमभंजक	παγοθραυστικό
वच	βάκα
ऐं	ein
प्रोटेक्टोरेट	προτεκτοράτο
ऐन्येसी	agnesi
डोलोरेस	ντολόρες
