категорія	類別
психічний	心智
психічний	心理
психічний	精神
шафи	櫃子
шафи	櫥
шафи	櫥櫃
шафи	衣櫃
шафи	壁櫥
шафи	衣櫥
молоток	錘
молоток	錘子
молоток	槌
медузи	水母
тиша	寂靜
тиша	沈默
тиша	緘默
аорти	解剖
симетричний	對稱
дублікат	重複
дублікат	複製
візерунки	格局
візерунки	模式
бабка	蜻蜓
лікарнях	醫院
оригінальність	原創
оригінальність	獨創性
чистота	純度
чистота	純潔
чистота	純淨
продавцем	推銷員
парадигма	範例
тхеквондо	跆拳道
радикали	激進派
радикали	激進份子
радикали	殘留物
радикали	殘餘物
радикали	殘渣
лялька	娃娃
лялька	洋娃娃
лялька	玩偶
штрих	dash
облаштовано	絕緣
облаштовано	隔熱
комар	蚊
комар	蚊子
комар	蚊蟲
акведук	水道
акведук	水渠
акведук	導管
акведук	管道
кобе	kobe
кобе	神戶
емоційні	情感
вибухівки	炸藥
янніс	yiannis
коханець	愛人
коханець	情人
карсон	carson
почекати	等待
вкладів	持有
вкладів	控股
хміль	hops
мюллера	棘輪
вкриває	樣品
вкриває	樣本
грузію	喬治亞
іскри	火花
отруту	毒藥
отруту	毒
отруту	毒物
благодать	恩典
благодать	grace
гаяни	蓋亞那
гідний	值得
аналізи	戲法
аналізи	魔術
аналізи	把戲
гун	阿公
гун	龔
дельфін	海豚
утиліти	水電費
джейкоб	jacob
джейкоб	雅各
розібрати	解析
звертаючись	口語
літає	滑翔
літає	滑行
персона	人格
дипломами	文憑
повторюю	重復
постраждалим	受害人
постраждалим	受害者
ката	kata
вонг	黃
жахи	恐怖
вологого	濕潤
сімдесят	七十
бажаний	偏好
черемош	泛舟
аллах	真主
аллах	阿拉
моліна	molina
кляйн	klein
астми	哮喘
астми	氣喘
астми	氣喘病
манфред	manfred
копійки	花生
копійки	財富
джебель	jabal
маячня	堅果
маячня	妄想
маячня	垃圾
шашки	跳棋
пакування	包裝
пакування	包裝
пакування	打包
прямокутник	矩形
прямокутник	矩形
молібден	鉬
марними	無意義
нескінченна	無盡
нескінченна	無限
нескінченна	無窮
послабити	減弱
послабити	削弱
послабити	弱化
парадів	閱兵
чжецзян	浙江
лей	蕾
інфляція	通貨膨脹
прогресивна	漸進
прогресивна	進步
прогресивна	累進
прогресивна	逐步
кулак	拳
кулак	拳頭
полиці	書架
полиці	架子
полиці	貨架
полиці	書架
полиці	架子
полиці	貨架
полиці	書架
аннали	史冊
талановиті	才華
емануель	emanuel
рамірес	ramírez
кейдж	籠
кейдж	籠子
хіменес	jiménez
хіменес	jimenez
вкажіть	指明
вкажіть	指定
раймонд	raymond
надя	nadia
охоронці	守衛
охоронці	衛兵
охоронці	保鏢
текстиль	紡織
текстиль	紡織品
міріам	miriam
жизель	gisele
абе	阿部
абе	安倍
вчинку	地契
вчинку	契約
ернандес	hernández
коктейль	雞尾酒
помідори	番茄
помідори	西紅柿
помідори	蕃茄
лідерства	領導
ловить	捕捉
ловить	捕獲
язова	肌肉
ролики	壓路機
зачарований	無敵
послідовником	追隨者
презентацію	介紹
бесіда	對話
зафіксувати	鎖定
зафіксувати	鎖
увімкнути	啟用
агресивні	咄咄逼人
совість	良知
совість	良心
серена	serena
сватання	相親
раф	raf
посередник	中介
віддається	覆蓋
груша	梨
груша	梨果
жером	jérôme
стріп	streep
джої	joey
продакшн	製作
продакшн	產量
продакшн	生產
заповідей	十誡
заповідей	戒律
телеграму	電報
спадкове	世襲
спадкове	遺傳
керолайн	caroline
масок	口罩
масок	面具
масок	面罩
патріоти	愛國者
інфо	關於
вододіл	分水嶺
вододіл	流域
деймон	damon
носова	鼻音
рушник	浴巾
рушник	毛巾
рояль	皇家
рояль	皇室
вісімнадцять	十八
привабливості	景點
привабливості	吸引力
привабливості	吸引
ідальго	hidalgo
холодно	冷冷
холодно	寒冷
холодно	冷
крігсмаріне	kriegsmarine
вмирають	垂死
дейр	deir
кастинг	鑄造
селім	selim
перемістити	動
перемістити	移動
каррі	咖哩
планетарій	天文館
прогресивні	漸進
прогресивні	進步
прогресивні	累進
прогресивні	逐步
булл	牛
булл	公牛
томмазо	tommaso
астрагал	astragalus
рекомендовані	推薦
рекомендовані	推薦
фермер	農民
фермер	農夫
прибульці	異形
прибульці	外星人
прибульці	異形
прибульці	外僑
прибульці	外國人
прибульці	外星人
риторика	言論
риторика	修辭
зелінський	zelinsky
блум	盛開
блум	開花
блум	bloom
блум	綻放
завойовник	征服者
ірена	irena
цитату	報價
цитату	引文
мило	可愛
мило	香皂
мило	皂
мило	肥皂
кислотності	酸度
кислотності	酸性
клітка	籠
клітка	籠子
буквальному	字面
бланк	空白
лезо	刀鋒
лезо	刀片
передчасно	早產
передчасно	疹
передчасно	皮疹
системне	系統
дракони	龍
грегор	gregor
музик	音樂
непрямі	間接
хмарочосів	摩天大樓
вкладення	嵌入
вкладення	嵌入式
вкладення	附件
злодіїв	小偷
злодіїв	賊
злодіїв	盜賊
злодіїв	竊賊
придане	聘禮
придане	嫁妝
легендарна	傳奇
тиші	寂靜
тиші	沈默
тиші	緘默
страву	點心
страву	小吃
страву	零食
дроздов	drozdov
витвір	創作
витвір	創建
витвір	創造
витвір	建立
найсильніший	最強
відхилити	拒絕
відхилити	減少
відхилити	下降
відхилити	衰落
відхилити	駁回
відхилити	丟棄
відхилити	放棄
відхилити	捨棄
спеції	香料
вигода	興趣
вигода	利息
діаманти	鑽石
огірки	黃瓜
місячне	月球
каша	粥
каша	布丁
резервна	準備金
резервна	儲備
хрещатику	衝突
керамічний	陶瓷
багатофункціональний	多功能
віднімання	減法
рейган	里根
вулканічна	火山
різці	門牙
пастка	圈套
пастка	陷阱
пастка	俘獲
пастка	誘捕
золя	zola
приїзд	抵達
приїзд	到達
клоун	小丑
тарілки	板
буше	boucher
свіжий	新鮮
свіжий	清新
диктор	播音員
кухню	廚房
винагорода	薪酬
винагорода	報酬
гель	hel
амін	amin
непотрібні	無用
етикет	禮儀
етикет	禮節
гучний	大聲
плямиста	斑點
лірична	抒情
горя	悲痛
сап	sap
сап	樹液
мінімальне	最少
мінімальне	最小
шовк	蠶絲
шовк	絲
шовк	絲綢
мото	摩托車
мото	摩托
мото	機車
лог	日誌
трініті	三位一體
сліпі	困
сліпі	蒙蔽
браво	bravo
сумки	包包
сумки	袋
хенань	河南
патриція	patricia
привабливим	吸引力
верн	verne
верн	vern
сіккім	錫金
лаваля	噴嘴
макнот	mcnaught
стримування	遏制
двобій	匹配
двобій	比對
двобій	match
тупак	低能
свічка	燭
свічка	蠟燭
тот	tot
кессіді	cassidy
паличка	魔杖
паличка	大腸桿菌
паличка	coli
медом	裸
медом	赤裸
медом	裸體
повідомляти	無記名
молитися	祈禱
молитися	禱告
запитати	問
розжарювання	鎢
мурашка	蟻
мурашка	螞蟻
сарна	capreolus
жести	手勢
тедді	teddy
спонтанно	自發
спонтанно	自發性
азс	azs
герц	赫茲
порівну	均勻
руїна	殘骸
оселя	住宅
смужка	酒吧
смужка	bar
лілії	百合
лілії	睡蓮
цукерки	甜食
цукерки	糖果
цукерки	糖果
цукерки	糖
басс	低音
басс	bass
притягнення	景點
притягнення	吸引力
притягнення	吸引
милість	恩典
милість	grace
витримавши	持久
освітленості	照明
горан	goran
поручні	欄桿
поручні	扶手
опукла	凸面
опукла	凸
грубий	原油
недавні	最近
недавні	近期
названої	指定
інгрід	ingrid
контрольна	控制權
контрольна	控制
флор	flor
вітчизна	祖國
вітчизна	祖國
християнин	基督教
християнин	基督徒
здорові	健康
узагальнені	廣義
ганьба	恥辱
коноплі	大麻
спіральні	lophotrochozoa
інформує	通知
купівля	購買
купівля	買
сексуальність	性行為
сексуальність	性
ліміт	限制
ліміт	上限
ліміт	極限
ліміт	限
ліміт	限額
нохія	區
нохія	地區
патруль	posse
патруль	巡邏隊
патруль	巡邏
марвін	marvin
побувати	探索
гаспар	gaspard
гаспар	gaspar
саган	sagan
призупинено	暫停
коник	蚱蜢
працюю	工作
лебеді	天鵝
терорист	恐怖主義
константінос	konstantinos
сповіщення	通知
сповіщення	通知
обійшлося	iot
джилл	吉爾
фіксований	固定
динамічне	動態
ідеальне	完美
дзвонить	呼叫
масштабний	廣泛
бари	酒吧
бари	小節
пек	peck
бейт	beit
самотність	寂寞
самотність	孤獨
мадридський	勞動者
акіта	秋田
реалістичного	現實主義
безпечно	安全
безпечно	平安
телефоном	電話
допит	訊問
допит	審訊
допит	偵訊
допит	審問
енцо	enzo
постачальник	廠商
постачальник	osei
улюблене	最愛
улюблене	喜愛
фруктові	果實
фруктові	水果
фруктові	果
дуель	決鬥
дуель	決戰
звітність	會計
сирійський	敘利亞
смарт	聰明
смарт	smart
оранжерея	溫室
термінали	終端
термінали	終端機
шерон	sharon
шерон	沙龍
каспер	kasper
каспер	casper
еміратів	酋長國
одружені	已婚
оприлюднено	出版
оприлюднено	發表
паркан	籬笆
паркан	柵欄
паркан	圍牆
земляк	住家
інтуїтивно	直覺
правозахисники	pro
настій	注入
нозі	腿
нозі	leg
повільні	緩慢
повільні	慢
негрів	私刑
сміху	浴盆
сміху	浴缸
сміху	搞笑
закупівлю	採購
тренінги	培訓
тренінги	訓練
варіація	變更
варіація	變異
перервати	中斷
перервати	中止
нирках	腎臟
нирках	腎
пульс	脈搏
пульс	脈衝
дза	dza
вампір	吸血鬼
запозичено	借
плуг	犁
неорганічні	無機
джері	jerry
відвідувачам	訂戶
незручно	尷尬
дебора	deborah
чжун	鐘
еббі	abby
кидають	委屈
наднової	殘餘
наднової	遺跡
масаж	按摩
вигадав	發明
лижі	滑雪
лижі	滑雪
сани	雪橇
рятувальні	救生艇
шапіро	shapiro
буфер	緩衝區
буфер	緩衝
буфер	剪貼簿
ріяд	riyad
качка	鴨
качка	鴨子
чеснот	榮譽
дейзі	菊花
дейзі	daisy
бонн	波恩
рідкісне	稀有
рідкісне	難得
рідкісне	罕見
таїнства	神秘
таїнства	謎團
таїнства	謎
волтерс	walters
обрамлення	裝飾
обрамлення	邊界
обрамлення	邊框
обрамлення	邊境
обрамлення	裝飾
сеньйор	資深
сленг	俗語
сленг	俚語
папуги	鸚鵡
притча	寓言
притча	比喻
сутінки	曙光
сутінки	黃昏
холестерину	膽固醇
гравітація	地心引力
гравітація	引力
гравітація	重力
джан	gian
паління	吸煙
плечима	肩
плечима	肩膀
деградація	退化
деградація	降解
ігнасіо	ignacio
нескінченні	無盡
нескінченні	無限
нескінченні	無窮
безпритульних	無家可歸
нектар	甘露
нектар	花蜜
тун	棠
лімузин	轎車
лімузин	轎車
змінну	變數
змінну	可變
випускниця	畢業
випускниця	研究生
випускниця	畢業生
відмовити	否認
проїхати	傳球
проїхати	通過
проїхати	通行證
лок	祿
лок	樂
перешкоду	障礙
перешийок	地峽
бездіяльність	閒置
бездіяльність	空閒
списів	長矛
списів	spears
хлор	氯
корейці	朝鮮人
залякування	恫嚇
залякування	恐嚇
амелія	amelia
дакар	達喀爾
зручна	方便
сережки	耳環
сережки	耳環
екскурсія	遊覽
екскурсія	遠足
тупо	蠢
тупо	笨
тупо	愚蠢
тупо	笨蛋
тупо	傻
континенти	大洲
континенти	大陸
парашут	降落傘
аномалій	異常
гостре	急性
гостре	尖銳
виставляє	坑
вбудованим	嵌入
вбудованим	嵌入式
підпорядкувати	從屬
шен	沈
покер	撲克牌
покер	撲克
тюрмах	監獄
спонсора	贊助
гуманізм	人道主義
гуманізм	人本主義
цікавляться	興趣
цікавляться	感興趣
соболь	黑貂
соболь	貂
кларнет	單簧管
розкішні	奢侈品
розкішні	豪華
розкішні	奢華
розкішні	奢侈
тюльпан	鬱金香
перевірте	檢查
перевірте	支票
трагічний	悲劇
трагічний	悲慘
конверт	信封
завіси	窗簾
гарбуз	南瓜
періодична	定期
заздрість	羨慕
ягода	漿果
ягода	漿果
ягода	berry
пінгвінів	企鵝
альтернативне	候補
критикувати	批評
бонуси	獎金
бонуси	紅利
велосипеда	單車
велосипеда	腳踏車
велосипеда	自行車
цибулю	洋蔥
моль	痣
моль	鼴鼠
моль	摩爾
моль	mol
комір	領
комір	項圈
торнадо	龍捲風
гігієна	衛生
сук	淑
сук	塾
сук	souk
опадами	降雨量
опадами	雨量
опадами	降雨
учителі	教師
браслети	手鐲
обшивка	凸起
обшивка	隆起
кнопок	按鈕
зубний	牙科
зубний	牙醫
зубний	牙齒
відданості	奉獻
привиди	縈繞
привиди	鬧鬼
акціями	股票
акціями	庫存
бандит	土匪
бандит	強盜
джунглі	叢林
христо	hristo
благодійників	恩人
слабкого	暈倒
слабкого	暈
слабкого	昏倒
слабкого	微弱
імітація	仿
імітація	模仿
призупинення	停職
призупинення	暫停
етель	ethel
незаконні	非法
обкладинок	封面
чистки	清理
гараж	車庫
люлька	禮儀
обстрілів	受損
обстрілів	損壞
мобільності	調動
мобільності	流動
мобільності	流動性
ночей	夜晚
ночей	夜
іса	isa
бджола	蜂
бджола	蜜蜂
бджола	api
підійде	適合
годують	餵食
годують	進食
годують	餵養
сперечатися	爭論
сперечатися	爭論
лібералізм	自由主義
вада	殘障
вада	臭蟲
гермес	hermes
карнавал	狂歡節
стаціонарний	文具
стаціонарний	靜止
стаціонарний	固定
покращений	改進
покращений	改善
покращений	改良
покращений	強化
покращений	加強
покращений	增強
кошмар	惡夢
кошмар	噩夢
кошмар	夢魘
пропала	漂
пропала	飛揚
пропала	漂移
пропала	漂流
пропала	飄
сексуальне	性
доха	多哈
руа	roi
руа	roy
бель	belle
бель	貝勒
акація	合歡
акація	相思
ектор	hector
бузина	sambucus
яценюка	減刑
твк	tvk
плоть	血肉
плоть	肉體
ґрати	監獄
доми	房屋
доми	房子
годинами	sip
аякс	ajax
коментувати	評論
гектар	公頃
белу	belo
боксера	拳手
боксера	拳擊手
пантера	豹
пантера	豹子
показів	印象
міхур	膀胱
паспорти	護照
арі	ari
кутюр	女裝
трюки	技巧
фонетичні	音標
хассан	hassan
хассан	哈桑
мем	meme
джун	俊
фітнес	健身
токсичні	有毒
токсичні	毒性
джотто	giotto
фудзі	富士
яструб	鷹
яструб	雕
клинок	刀鋒
клинок	刀片
окупаційні	職業
окупаційні	佔領
стерео	音響
стерео	立體聲
стерео	立體
чари	拼字
чари	咒語
чари	拼
чари	咒
чари	拼寫
дзвінка	鐘
дзвінка	貝爾
дзвінка	鈴
дзвінка	bell
статичні	靜態
статичні	靜電
тото	多多
пограти	干擾
гуси	雁
гуси	鵝
витягнути	提取
витягнути	萃取
витягнути	摘錄
зім	zim
зім	降解
випадкове	隨機
прогнозів	預測
вилікувати	治癒
сувеніри	紀念品
щедрий	大方
щедрий	慷慨
карма	報應
карма	因果報應
сприятиме	減少
покараний	禁足
покараний	停飛
алам	alam
горщик	鍋
горщик	壺
скелелазіння	登山
здивований	驚訝
здивований	驚
здивований	驚奇
іронія	諷刺
асу	asu
шам	拳王
шам	冠軍
пул	普爾
солодкі	甜蜜
солодкі	甜
камо	加茂
інструкторів	教員
дике	激烈
дике	凶猛
униз	往下
униз	向下
лікують	治癒
бруд	泥巴
бруд	泥
бруд	泥漿
погроз	威脅
стислий	協約
стислий	緊湊
стислий	契約
стислий	榨
мікрофон	麥克風
крути	扭
крути	扭曲
соболєв	sobolev
фея	神仙
фея	仙女
фея	仙
фея	仙子
затримані	囚犯
затримані	犯人
затримані	囚徒
брітні	britney
косий	腹壁
косий	腹部
вдосконалити	精煉
корк	cork
сайто	齋藤
умовним	論斷
умовним	斷言
дискурс	話語
блан	blanc
розслідувати	調查
несправедливо	不公
зійшла	明亮
гормон	激素
гормон	荷爾蒙
снайперська	材料
снайперська	物資
мафія	黑手黨
рою	roy
каллісто	callisto
тарифи	票價
етимологічний	詞源
олівець	鉛筆
олівець	筆
велетенська	巨人
велетенська	巨
велетенська	巨型
прокопій	procopius
суда	suda
заощадження	儲蓄
заощадження	節省
заощадження	節約
заощадження	節省
заощадження	儲蓄
ніккі	nikki
скелетів	庫藏
біблійна	聖經
віллар	villard
віндзор	溫莎
клаудія	claudia
піонери	先鋒
піонери	先驅
градуси	學位
градуси	度
цзян	姜
цзян	江
щонеділі	星期日
щонеділі	星期天
цзін	晶
цзін	靜
цзін	靖
гаражі	車庫
поршень	活塞
імперіалізм	帝國主義
ультра	超
емісія	排放
емісія	排放量
оті	徘徊
оті	流浪
оті	遊蕩
прикметників	形容詞
бренді	白蘭地
лайонс	里昂
ельза	elsa
уява	想象力
уява	想象
уява	想像
уява	想像力
траншеї	壕溝
траншеї	海溝
траншеї	戰壕
страшне	可怕
страшне	嚇人
кролик	野兔
кролик	兔
кролик	兔子
каті	kati
сома	soma
альтанка	涼亭
стедіум	體育館
стедіум	運動場
стедіум	球場
манго	芒果
манго	芒果
борн	生於
борн	誕生
борн	出生
борн	天生
чат	聊
чат	聊天
миття	洗洗
миття	洗
бурхливого	聳人聽聞
теп	tep
глухі	聾人
глухі	耳聾
глухі	聾
скопіювати	複製
скопіювати	副本
роси	露水
найгірші	最糟糕
найгірші	最壞
найгірші	最糟
захворіла	病
захворіла	生病
втрутитися	干預
втрутитися	干涉
втрутитися	介入
бернардіно	bernardino
заголовків	標題
потопу	洪水
потопу	水災
суддю	法官
цілющі	醫治
цілющі	治癒
цілющі	療傷
цілющі	康復
вконтакте	vkontakte
розчинника	溶劑
максі	maxi
мокрий	濕
романтик	浪漫
інгредієнти	元素
інгредієнти	成分
інгредієнти	原料
інгредієнти	成份
тані	谷
гумові	橡膠
гумові	橡皮
борода	鬍子
борода	鬍鬚
верховина	高地
верховина	高原
віддзеркалення	翻轉
віддзеркалення	翻
віддзеркалення	翻轉
пропозиціями	供奉
злидні	貧窮
злидні	貧困
атп	atp
гами	gamma
гами	伽瑪
дружній	友軍
дружній	友好
дружній	友善
соя	大豆
меган	megan
газифікація	氣化
рікі	ricky
гонолулу	檀香山
боковий	橫向
боковий	側
електроди	電極
зникнути	消失
гершель	herschel
альдо	aldo
калібрування	校准
калібрування	校正
калібрування	校准
сирійська	敘利亞
чесний	誠實
акрополь	acropolis
реструктуризації	重組
реструктуризації	改組
переконані	深信
логістики	物流
логістики	後勤
бастіон	堡壘
пенья	peña
мільйонер	百萬富翁
ароматом	香味
ароматом	芳香
ароматом	香氣
племінниці	姪女
перекриваються	重疊
прочитайте	讀
прочитайте	讀取
прочитайте	閱讀
кишечник	腸
кишечник	腸子
кишечник	大腸
лів	liv
білизна	內衣
білизна	內褲
бірмі	緬甸
памела	pamela
півники	iris
уявіть	想象
уявіть	想像
кричить	呼喊
кричить	破口大罵
рідкість	稀有
рідкість	難得
рідкість	罕見
митниця	海關
митниця	關稅
розкривати	揭露
розкривати	揭示
слухачі	聽眾
брошура	小冊子
густе	厚
густе	厚厚
гонзага	gonzaga
передозування	過量
вена	血管
вена	靜脈
вена	血管
вена	靜脈
зважати	無視
попереджень	警告
попереджень	示警
увертюра	序曲
запрошую	邀請
ярдів	碼
оновлень	更新
пневматична	氣動
буржуазія	資產階級
обрізання	修剪
обрізання	莊稼
обрізання	農作物
обрізання	作物
обрізання	割禮
ниркова	腎
комаха	昆蟲
капот	hood
сплеск	波紋
монолог	獨白
монолог	獨角戲
маріна	marina
кредитний	信用
кредитний	信貸
фінн	finn
індексування	索引
похмурий	憂鬱
скоротили	縮短
інтерпретатор	口譯員
інтерпретатор	口譯
ганг	恆河
носоріг	犀牛
носоріг	犀
носоріг	犀牛
збій	失敗
рубінштейн	rubinstein
ідеальні	完美
шпигун	諜
шпигун	間諜
фільтрація	過濾
найробі	內羅畢
оба	oba
надсилати	送出
надсилати	收據
надсилати	收款
дімітріс	dimitris
феррер	ferrer
скидає	存款
скидає	押金
снів	夢
снів	夢境
снів	夢想
ворони	烏鴉
рідлі	ridley
кіловат	千瓦
хау	豪
хау	howe
лайка	髒話
порожнім	空白
порожнім	空
поспішає	增益
усно	usno
трансформатор	變壓器
спектрометр	光譜儀
знайдуться	吸引
лазер	雷射
лазер	鐳射
жнива	收成
жнива	收割
жнива	收穫
жнива	豐收
віртуоз	virtuoso
сонячно	晴
уподобань	讚
подих	呼氣
жезл	警棍
дельфіни	海豚
дельфіни	海豚
замінник	替代品
замінник	替代
замінник	替換
замінник	更換
замінник	置換
замінник	替代
розумним	聰明
розумним	smart
шеріл	cheryl
шеріл	sheryl
акордеон	手風琴
каяття	悔過
каяття	悔改
плр	plr
довговічність	耐用
покупку	購買
стрибати	跳
стрибати	跳躍
доросле	成人
доросле	成年人
доросле	成年
губка	海綿
поширив	共用
поширив	共享
поширив	分享
боуї	bowie
закликаючи	敦促
швів	縫針
брудно	髒
брудно	臟
сімо	simo
кинджал	匕首
підказки	提示
підказки	小費
підказки	指南
підказки	嚮導
підказки	暗示
белфаст	貝爾法斯特
звичний	平時
значки	徽章
аман	阿曼
ріко	rico
фермери	農民
фермери	農夫
очікувана	預計
очікувана	預期
тендер	招標
тендер	投標
тендер	溫柔
палітра	調色盤
звинувачувати	責怪
аня	anya
редакцій	社論
стяг	旗幟
стяг	旗
стяг	橫幅
кістку	骰子
вибірка	草擬
вибірка	起草
запобіжник	保險絲
тнт	tnt
секунда	第二
секунда	秒
простій	閒置
простій	空閒
казан	香爐
налаштуваннях	設定
переддень	夏娃
переддень	eve
візуалізація	視野
візуалізація	成像
візуалізація	影像
колиска	搖籃
трійка	三
трійка	三個
явні	明示
явні	明文
відвідувач	訪客
убивця	殺手
ямамото	左近
еліза	elise
еліза	elisa
патріотична	愛國
патріотична	愛國主義
плавки	樹幹
трамп	trump
квадрати	方塊
моран	moran
ліда	鉛
ліда	領先
ліда	帶頭
тір	tir
тиранії	暴政
тиранії	專制
сюань	宣
сюань	玄
терезія	theresia
алкоголізм	酗酒
дешевий	廉價
дешевий	便宜
ініціали	縮寫
нескінченний	無盡
нескінченний	無限
нескінченний	無窮
нескінченний	永恆
плаче	哭了
плаче	哭
плаче	哭泣
андромеди	仙女座
чужа	外人
чужа	局外人
пневмонія	肺炎
штрафи	懲罰
штрафи	處罰
штрафи	刑罰
трюків	特技
усиновлення	收養
пацієнтам	病患
пацієнтам	患者
пацієнтам	病人
ядвіґа	jadwiga
бриз	微風
буддійський	佛教徒
буддійський	佛教
альварес	álvarez
альварес	alvarez
макензі	mackenzie
периметр	周邊
геї	同性戀
геї	gay
кульок	丸子
вкрасти	偷
ліам	liam
пожертвувати	捐獻
пожертвувати	捐贈
пожертвувати	捐款
пожертвувати	捐
девідсон	davidson
випускника	校友
мркос	mrkos
седрік	cedric
карбонат	碳酸
каталізатор	催化
каталізатор	催化劑
тюрму	監獄
кац	katz
терм	thermes
іммігранти	移民
хлоя	chloe
верф	造船廠
верф	船廠
приблизні	大致
приблизні	近似
арку	弓
арку	鞠躬
краб	蟹
краб	螃蟹
пігмент	色素
пігмент	顏料
вампіри	吸血鬼
градус	度
градус	程度
градус	學位
шипів	釘鞋
невинність	純真
патологічний	病理學
патологічний	病理
ображає	侮辱
сховався	消失
підозрюють	嫌犯
підозрюють	嫌疑犯
підозрюють	疑犯
гранатометів	發射器
синхронізація	同步
синхронізація	同步
брейк	煞車
брейк	制動
уявляю	想象
уявляю	想像
аді	adi
лопати	鏟子
пила	鋸
пила	鋸子
кросбі	crosby
вугор	鰻魚
вугор	鰻
шеврон	chevron
аттика	attica
муфта	耦合
закладання	鋪設
порше	porsche
непорозумінь	分歧
встигнути	接住
лужні	鹼
незгоди	矛盾
солодощі	甜食
солодощі	糖果
зарплата	薪水
зарплата	工資
зарплата	薪資
зарплата	薪金
турист	遊客
турист	旅遊
єес	eec
сакс	sachs
пінгвіни	企鵝
трасування	追查
трасування	追蹤
бетонні	具體
бетонні	混凝土
бетонні	水泥
зябра	鰓
зябра	魚鰓
вікісловник	wiktionary
вовна	羊毛
преміум	premium
преміум	溢價
преміум	保費
преміум	保險費
каштан	栗
каштан	栗子
подорожніх	旅客
докладні	詳細
руф	rufus
горішок	腰果
зізнання	告白
зізнання	供詞
зізнання	口供
зізнання	懺悔
капрал	下士
рол	捲
рол	卷
папуга	鸚鵡
сироватка	血清
віддалене	偏遠
віддалене	遙控
віддалене	遙控器
ембарго	禁運
бурова	鑽井
бурова	鑽孔
бурова	鑽
бурова	鑽探
спонсор	贊助
сумка	包包
сумка	袋
сумка	袋子
сумка	包
ріос	rios
злуки	統一
вертикаль	垂直
вертикаль	縱向
малиновий	magenta
малиновий	覆盆子
каору	薰
каору	熏
невинних	無辜
боротись	格鬥
боротись	打架
боротись	戰鬥
комірка	細胞
комірка	牢房
круговий	環形
круговий	圓形
круговий	迴圈
корупцію	經濟
парламенти	議會
виразний	發音
відчай	絕望
розтин	驗屍
розтин	解剖
мурахи	蟻
мурахи	螞蟻
мурахи	蟻
мурахи	螞蟻
данн	dunn
лунає	爆裂
метафора	隱喻
метафора	比喻
рефлекс	眨眼
рефлекс	反射
тао	濤
тао	陶
сабах	沙巴
свамі	swami
тариф	票價
тариф	關稅
мільйонами	百萬
волш	walsh
узгодити	調和
амедео	amedeo
вісімдесят	八十
вісімдесят	eighty
конг	孔
піна	泡沫
пішак	典當
пішак	卒
пішак	兵卒
горілка	伏特加
кредитна	信用
кредитна	信貸
жирний	大膽
жирний	肥
жирний	脂肪
жирний	胖
мірко	mirko
тигри	老虎
пісковик	砂岩
вій	遙遠
вій	遠方
романтика	浪漫
загадкова	神秘
шарм	魅力
акіра	akira
агресивний	咄咄逼人
агресивний	生氣
агресивний	怒
агресивний	憤怒
жага	貪
жага	貪婪
аборт	流產
аборт	人工流產
аборт	墮胎
панда	熊貓
поліс	polis
масштабування	放大
ропуха	蟾蜍
яловичини	牛肉
фрикативний	擦音
дятел	啄木鳥
джульєтта	朱麗葉
петерсон	peterson
рейлі	reilly
аналітика	分析
міша	misha
сукня	裙
сукня	裙子
сукня	禮服
пульт	偏遠
пульт	遙控
пульт	遙控器
плазма	等離子體
плазма	plasma
плазма	血漿
купюр	紙幣
купюр	鈔
намети	帳篷
маркет	市場
коментарях	評論
коментарях	意見
реліквій	遺跡
реліквій	文物
поступити	報名
чесність	誠信
чесність	誠實
гінкго	銀杏
зацікавити	吸引
інтерактивний	互動
сироти	孤兒
бліц	閃擊
бліц	閃電戰
пращурів	祖先
брей	佈雷
апертура	光圈
апертура	孔徑
допис	張貼
допис	郵政
допис	post
привабливий	吸引力
фра	fra
криптографія	加密
монополія	壟斷
монополія	專賣
сатана	撒旦
злив	沖洗
сада	sada
копальня	礦山
гравій	礫石
щоденного	天天
щоденного	每日
щоденного	日常
щоденного	每天
склянки	杯子
івате	岩手
напарник	伴侶
напарник	夥伴
напарник	合伙人
напарник	搭檔
ялинки	樹
ялинки	樹木
джимі	jimmy
мулен	moulin
карбон	碳
карбон	炭
мікропроцесор	微處理器
яхта	遊艇
обернений	逆
обернений	互惠
досконалість	完美
досконалість	完善
мтк	mtk
призупинити	暫停
призупинити	停頓
призупинити	暫停
галереях	畫廊
насолоди	祝福
зустрілись	遇見
едмон	edmond
резнор	reznor
рішучість	奉獻
голубєв	golubev
фейсбук	facebook
оновлювати	更新
розрядом	zap
кала	kala
вердикт	裁決
вердикт	判決
пропустили	錯過
фотон	光子
кросовер	交叉
кулінарія	做飯
кулінарія	烹飪
кулінарія	煮
кулінарія	烹調
кулінарія	煮飯
хебей	河北
шафа	衣櫃
шафа	壁櫥
шафа	衣櫥
голубий	同性戀
голубий	gay
бентлі	bentley
найперший	最早
збіжність	收斂
аква	aqua
пристрастю	嚮往
пристрастю	渴望
хвости	尾
хвости	背面
хвости	反面
абсолютне	絕對
абсолютне	絕對值
блоха	跳蚤
маніпулювати	操縱
божі	神
відкладено	推遲
мпк	mpk
рбк	rbc
вигадка	fib
вигадка	幻想
вигадка	幻覺
вигадка	錯覺
фарс	鬧劇
екстракт	提取
екстракт	萃取
екстракт	摘錄
рейнджер	遊俠
янголи	天使
іоанніс	ioannis
ніша	專長
чужинців	異形
