மற்றும்	oraz
பக்கெட்	wiadro
சக்கரி	zachary
கன்னர்	gunner
மஜித்	majid
ஜலான்	jalan
சிரிஸ்	ceres
லாரென்சோ	lorenzo
பாகுபடுத்தல்	analizowanie
கோசுட்டர்	coster
வெட்டோரி	vettori
கொடுப்பான்	dawać
கொடுப்பான்	dajesz
கொடுப்பான்	daj
நிரவல்	suplementacja
எதிர்ப்பார்த்த	oczekiwane
எதிர்ப்பார்த்த	spodziewane
எதிர்ப்பார்த்த	oczekiwano
எதிர்ப்பார்த்த	oczekiwany
எதிர்ப்பார்த்த	oczekiwać
வாரிசுகளின்	klany
விக்கிமேப்பியா	wikimapia
குரோசோ	grosso
மெய்யாக	prawdziwie
போஷ்	bosch
தச்சர்கள்	stolarzy
காதணிகள்	kolczyki
வோல்ட்ஸ்	woltów
அலறல்	krzyczeć
அலறல்	wrzeszcz
அலறல்	krzycz
அலறல்	krzyk
ஏசாயா	isaiah
மிட்ச்	mitcha
மிட்ச்	mitch
சதாத்	sadat
கரிஷ்மா	karisma
கிராஸ்மேன்	grossman
ஸ்பர்ஸ்	ostrogi
தெரிதா	derrida
குசுக்கோ	cusco
டிமோன்	timon
ஒதுக்கப்பட்டிருக்கும்	przydzielony
ஒதுக்கப்பட்டிருக்கும்	przydzielona
ஒதுக்கப்பட்டிருக்கும்	przyznane
ஒதுக்கப்பட்டிருக்கும்	przydzielone
ஷரியா	szariatu
கிடக்கை	rząd
கிடக்கை	wiersz
கிடக்கை	row
பியெலா	biela
நன்யாங்	nanyang
ஹோக்கிங்	hawking
தோட்டாக்கள்	kule
தோட்டாக்கள்	naboje
தோட்டாக்கள்	pociski
கோகா	koga
கோகா	goga
மேசான்கள்	mezon
ஹட்சிசன்	hutchison
அட்வான்ஸ்	zaliczki
ஜியான்	jian
டோபே	tobey
ரோஸ்மேரி	rosemary
காட்வின்	godwin
கோல்டிங்	golding
ஹேரியட்	harriet
உயரமானி	wysokościomierz
மூஞ்சூறு	zębiełek
சுத்திகரிக்கும்	oczyścić
ஹாப்ஸ்	hobbs
உதவிகரமான	przydatna
உதவிகரமான	pomocny
உதவிகரமான	pomocna
உதவிகரமான	pomocne
துண்டிப்பு	odłączyć
குளிப்பது	kąpać
கூகன்	coogan
கிளிம்ட்	klimt
ஓலா	ola
எஜமான்	boz
கேய்	kaye
கிரிம்சன்	crimson
கர்ப்பமான	ciąży
கர்ப்பமான	ciężarna
மீட்டெடு	przywrócić
மீட்டெடு	przywrócenie
மீ}}	m}}
சுவைத்து	smak
சுவைத்து	gust
சுவைத்து	smaku
அண்டர்வுட்	underwood
இளைப்பாறும்	spoczynku
இளைப்பாறும்	odpoczywa
தருணங்களை	moments
தருணங்களை	chwile
தருணங்களை	chwil
தருணங்களை	momenty
தருணங்களை	momentami
துலே	thule
நடைபாதையில்	chodniku
நடைபாதையில்	chodnik
மாட்ட	wrobił
மாட்ட	mata
பங்காசி	bengazi
உரோமுலசு	romulus
கான்ஸ்டபிள்	posterunkowy
மாக்கியவெல்லி	machiavelli
ஐசன்பர்க்	heisenberg
சிஐடி	cid
அழிக்கிறார்	niszczenie
பேனாக்கள்	pióra
சவப்பெட்டி	trumna
சவப்பெட்டி	trumny
ராபர்டோ	roberto
ஃபோர்ஸ்டர்	forster
பாயிஸ்	faiz
கலந்துரையாடலை	dyskusja
கலந்துரையாடலை	omówienie
கலந்துரையாடலை	dyskusji
கலந்துரையாடலை	dyskusje
கலந்துரையாடலை	dyskusję
எம்பிராய்டரி	hafty
ஒழியும்	zwalczanie
ஒழியும்	zwalczania
துப்ருக்	tobruk
மலோன்	malone
ரிட்ஸ்	ritz
அருவருப்பு	fuj
குறிப்பிடு	określić
உருளையான	cylindryczne
பெரில்	beryl
தர்மங்களை	charytatywnych
உபசாரம்	uprzejmości
உபசாரம்	uprzejmość
நிகோ	niko
நிகோ	nico
கிராஃப்ட்	croft
தூய்விப்பாலை	rafinerii
பிராண்டு	brand
பிராண்டு	marka
பிராண்டு	markę
பிராண்டு	marki
ஸ்குவாட்	oddział
கிளிஃப்	urwiska
கிளிஃப்	cliff
மோதிரங்கள்	obrączki
மோதிரங்கள்	pierścienie
ஒப்பந்ததாரர்கள்	wykonawców
ஒப்பந்ததாரர்கள்	wykonawcy
பைப்லைன்	rurociągu
பைப்லைன்	rurociąg
பேயூ	bayeux
பிகோனியா	begonia
வலேரி	walerij
செருமன்விங்ஸ்	germanwings
அடேனார்	adenauer
ஏட்ரியம்	atrium
கிண்டலாக	sarkazm
கிண்டலாக	sarkastyczny
சைக்கோ	psycho
சைக்கோ	psychopata
இதமாக	serdeczne
கழிப்பறைகள்	łazienki
அக்வா	aqua
பாவி	grzesznika
கட்லர்	cutler
ஏவான்	avon
சந்தேகத்திற்கிடமான	podejrzany
சந்தேகத்திற்கிடமான	podejrzana
சந்தேகத்திற்கிடமான	podejrzane
சந்தேகத்திற்கிடமான	podejrzliwy
கோல்ட்பெர்க்	goldberg
பிராண்டி	brandi
டியுரே	dürer
பிளம்	plum
தானியா	tania
சலா	salah
கிளெக்	clegg
இறுதியாய்	wreszcie
இறுதியாய்	nareszcie
ஸ்பிலிட்	solidne
மஜா	maja
சாமான்	bagaże
சாமான்	bagażu
சாமான்	bagaż
வாழ்த்துகிறோம்	perspektywa
நிரந்தரம்	stałe
நிரந்தரம்	stała
நிரந்தரம்	trwałe
நிரந்தரம்	stały
கர்ப்பிணிகள்	ciąży
கர்ப்பிணிகள்	ciężarna
அக்கார்டியன்	akordeonie
சாசர்	chaucer
லோவல்	lowell
மான்டி	monty
பிகா	pica
ஸ்னைடர்	schneider
பொலின்	boleyn
கதே	cathay
உதவிக்குறிப்பு	podpowiedź
புதுப்பிக்கவும்	aktualizacja
புதுப்பிக்கவும்	aktualizacji
புதுப்பிக்கவும்	uaktualnienie
புதுப்பிக்கவும்	aktualizacja
புதுப்பிக்கவும்	aktualizacji
புதுப்பிக்கவும்	uaktualnienie
ஹார்டின்	hardin
சகோதரர்களே	bracia
சகோதரர்களே	braci
சகோதரர்களே	bracia
சகோதரர்களே	bros
பொரொசென்கோ	poroszenko
ஃபீல்டர்	fielder
நெவிசு	nevis
போவெல்	bowell
இடுக்கேரிகள்	fiordy
பொருத்தமில்லை	niedokładne
செம	sema
குடியிருப்பாளர்கள்	rezydentów
குடியிருப்பாளர்கள்	mieszkańców
குடியிருப்பாளர்கள்	mieszkańcy
வெளியேற்று	wyjście
வெளியேற்று	wyjazd
வெளியேற்று	wyjścia
டிட்டோ	tito
பிகோ	pico
டென்செல்	denzel
மாரீஸ்	maurice
தள்ளிய	przesunięcie
தள்ளிய	wyrównanie
அனி	ani
ராயல்டி	royalty
அபகரித்து	porwać
லூசியானோ	luciano
காந்தோநீசிய	yue
ஒடிஸி	odyssey
தேர்வுசெய்யப்பட்டது	sprawdzona
தேர்வுசெய்யப்பட்டது	sprawdzony
தேர்வுசெய்யப்பட்டது	sprawdziłem
தேர்வுசெய்யப்பட்டது	sprawdzone
டிப்	dip
கலாசுனிக்கோவ்	kałasznikow
குரோக்கர்	crocker
ரிப்	odp
ரிப்	rip
கெண்டல்	kendall
ஜோதிடர்	astrolog
கொன்	conn
உபி	ubi
ஜாரெட்	jared
ஹைமன்	hyman
பிரெல்லி	pirelli
ரக்கூன்	szopa
ரக்கூன்	szop
சந்தனா	santana
ஒட்டல்	szczepienia
ராக்னர்	ragnar
கற்பை	dziewictwa
கற்பை	dziewictwo
அவசியங்கள்	essentials
தாவு	skok
பெரே	beret
விவாதிக்கலாம்	fab
ரேன்	rennes
ஷேடி	shady
சப்போரோ	sapporo
பென்சோயேட்டு	benzoesan
ஹுட்	hutt
காமி	komiks
காமி	komiksów
காமி	komiksy
வூண்	woon
இறந்தாலும்	umiera
பர்ஹான்	farhan
கசடு	żużel
ஆரோக்கியமானது	zdrowe
ஆரோக்கியமானது	zdrowo
ஆரோக்கியமானது	zdrowa
ஆரோக்கியமானது	zdrowi
ஆரோக்கியமானது	zdrowy
பேரழகு	boska
பேரழகு	cudowna
குவாமே	kwame
விநியோகங்கள்	dostawy
விநியோகங்கள்	przesyłki
விநியோகங்கள்	dostaw
டிகிரிகள்	stopnie
டிகிரிகள்	stopni
சாஷா	sasza
சாஷா	sasha
ஓய்வின்றி	niespokojny
முன்னா	munna
தள்ளு	push
புத்திசாலிகள்	mądrzejszy
பிரான்சன்	branson
நியூபோர்ட்	newport
ஃபிலிப்ஸ்	phillips
கேத்	kath
இயூஜின்	eugène
கழைக்கூத்து	akrobatyka
முண்டோ	mundo
வார்த்தையே	słowo
வார்த்தையே	slowo
டெட்டர்	tedder
ஏசர்	klon
கோரன்	goran
புரோஸ்னன்	brosnan
ஊர்வனவும்	gady
கைய	przejęcia
கைய	przejęcie
பழிவாங்கல்	zemsty
பழிவாங்கல்	zemsta
மக்பெத்	makbet
பொறுப்புடைமை	odpowiedzialności
பொறுப்புடைமை	odpowiedzialność
உண்மையிலே	naprawdę
ஏஜென்ட்	agentka
ஏஜென்ட்	agencie
ஏஜென்ட்	agent
எதையோ	coś
சோலிஸ்	solis
போல்ட்ஸ்மான்	boltzmann
நினோ	nino
கீக்	geek
லஸ்ஸி	lassi
ஹானி	haney
ஹெலென்	almirante
ரமல்லா	ramallah
ஜென்ஸ்	jans
நைத்திரைற்று	azotyn
எர்ட்டில்	ertl
படிக்கிறேன்	studiuje
சந்தேகங்களுக்கு	zapytania
எட்மன்டன்	edmonton
தவிர்ப்புத்	wykluczenie
தவிர்ப்புத்	wyłączenia
தவிர்ப்புத்	wykluczenia
தவிர்ப்புத்	wyłączenie
எனாமல்	emalia
அமு	amu
பிரசுரத்தில்	kiera
ரோவ்	rowe
மெத்தடிஸ்ட்	metodystów
அவுமியா	haumea
விருப்பமுள்ளவர்கள்	zainteresowanych
விருப்பமுள்ளவர்கள்	zainteresowane
விருப்பமுள்ளவர்கள்	zainteresowani
விருப்பமுள்ளவர்கள்	zainteresowana
விருப்பமுள்ளவர்கள்	zainteresowany
அகி	aki
உடற்தகுதி	sprawność
உடற்தகுதி	fitness
நியாயமா	sprawiedliwy
நியாயமா	uczciwie
நியாயமா	targi
நியாயமா	fair
நியாயமா	jarmark
அனுமதிக்கவும்	umożliwić
பிக்மி	karłowaty
சால்வை	szal
டிப்டன்	tipton
வாழ்க்கைத்துணை	małżonek
செய்திமடல்	biuletyn
செய்திமடல்	newsletter
கிளயார்	claire
திரான்சுனிஸ்திரியா	naddniestrzu
பைக்கர்	motocyklista
பைக்கர்	motocyklistów
ஹேவுட்	haywood
வாண்டா	wanda
வாண்டா	vanda
ஒருங்கிணைப்புகள்	współrzędnych
ஒருங்கிணைப்புகள்	współrzędne
ஒருங்கிணைப்புகள்	koordynaty
பவர்பாயிண்ட்	powerpoint
உரசல்	tarcia
பூச்சிக்கொல்லிகளின்	samobójców
பூச்சிக்கொல்லிகளின்	samobójcy
பூச்சிக்கொல்லிகளின்	samobójstwa
மீகோ	meego
இறுக்கு	udusić
விரைவானது	szybciej
விரைவானது	szybkie
விரைவானது	szybki
விரைவானது	szybka
விரைவானது	szybko
ஆசிர்வாதம்	błogosławieństwa
ஆசிர்வாதம்	błogosławieństwo
மிலா	mila
பியூரியஸ்	wściekłe
பியூரியஸ்	wściekły
பியூரியஸ்	wściekła
பியூரியஸ்	wściekli
அழுத்து	prasa
அழுத்து	prasie
அழுத்து	naciśnij
அழுத்து	prasy
செய்பவர்களாகவும்	zarzut
செய்பவர்களாகவும்	apel
செய்பவர்களாகவும்	zarzutu
உலர்த்த	gunnar
லோரா	lora
ஹன்னிகன்	hannigan
விருந்தோம்பும்	gościnne
விருந்தோம்பும்	gościnny
குண்டர்கள்	zbirów
குண்டர்கள்	bandyci
திடம்	stałe
திடம்	solidne
திடம்	solidna
திடம்	solidny
அட்வுட்	atwood
கமிஷனர்	komisarz
ஷெர்	sher
சிதறம்	entropia
ஒழுக்கமான	przyzwoicie
ஒழுக்கமான	przyzwoity
ஒழுக்கமான	przyzwoite
புருவ	czoło
புருவ	brwi
ஹாம்செயார்	hampshire
லெர்னர்	lerner
பிக்ரம்	bikram
வெஸ்புச்சி	vespucci
அநீதிக்கு	niesprawiedliwości
அநீதிக்கு	niesprawiedliwość
குறுக்குவழிகள்	skróty
செமாராங்	semarang
ஹீன்	hein
ஸ்மர்ஃப்ஸ்	smerfy
கொலாஜன்	kolagenu
வெறுக்கிறேன்	nienawiści
வெறுக்கிறேன்	nienawidzę
வெறுக்கிறேன்	nienawiść
ஹைன்ஸ்	hines
வல்காரிஸ்	vulgaris
யாவ்	yao
பிரிஸ்காட்	prescott
கொரெற்றி	goretti
டெனாலி	denali
முத்தமிட	pocałunek
முத்தமிட	buzi
முத்தமிட	kiss
ரிட்ஜ்வே	ridgeway
படகோனியா	patagonii
துருப்பிடித்த	rusty
பிதேலிஸ்	sigmaringen
பரப்பிக்	włączenie
பரப்பிக்	integracja
பரப்பிக்	włączenia
முடுக்கு	akceleratora
ஸ்டார்ச்	skrobi
ஸ்டார்ச்	skrobia
ஷட்டில்	prom
ஷட்டில்	wahadłowiec
தோல்களை	skóry
தோல்களை	skórki
தோல்களை	skórek
பிளீச்	wym
வெளவால்கள்	nietoperze
வெளவால்கள்	kije
வைவ்ஸ்	vives
காதலியே	dziewczyna
காதலியே	dziewczynę
வால்டர்ஸ்	walters
சிதறு	dyspersji
ஹெய்க்	heike
அகற்றுகிறது	usunięcie
அகற்றுகிறது	usuwanie
அறிந்திருக்கிறேன்	loca
சிக்னசு	cygnus
ஹராரே	harare
அவசரத்தில்	pośpiech
அவசரத்தில்	rush
கைரேகைகள்	odciski
உதட்டு	lipa
உதட்டு	lip
உதட்டு	usta
மரியோன்	marion
டெம்பிள்டன்	templeton
ஆஞ்சலோ	angelo
முலைகள்	piersi
தெரேஸ்	therese
இடுப்பை	talii
இடுப்பை	talia
இடுப்பை	talię
பகுத்தறிவியம்	racjonalizm
மிண்டி	mindy
அருந்தகம்	kawiarni
அருந்தகம்	cafe
அருந்தகம்	kawiarnia
அருந்தகம்	bar
மர்வான்	marwan
பயமாக	przestraszony
பயமாக	przerażony
நடைப்பயிற்சி	chodzenie
நடைப்பயிற்சி	spacery
நடைப்பயிற்சி	spaceru
நடைப்பயிற்சி	spacer
மினாட்	minot
லூன்	loon
டீஃபோ	defoe
டென்னிங்	denning
நேஹா	neha
சலூன்	saloon
சலூன்	salon
ரவீனா	raveena
மரிசா	marisa
டிர்பிட்சு	tirpitz
இந்ந	inna
பால்ரூம்	balowej
ஐரே	airey
டிர்க்	dirk
போன்கள்	telefony
கியாகோமோ	giacomo
ரப்பி	rabina
ரப்பி	rabin
பண்டோரா	pandora
மேஸ்ட்ரோ	maestro
அபியா	abia
டெனற்	dennett
சுச்சி	shūji
எபெக்ட்	efekt
எபெக்ட்	skutek
போடுங்கள்	umieść
போடுங்கள்	umieścić
கூப்பன்	kupon
அமுண்ட்சென்	amundsen
நெஸ்டர்	nestor
ஹேக்கர்	haker
மறைக்கவும்	ukryj
உரோசலிண்டு	rosalind
முடக்கப்பட்ட	wyłączony
முடக்கப்பட்ட	niepełnosprawnych
முடக்கப்பட்ட	wyłączona
முடக்கப்பட்ட	wyłączone
ஹோலிஸ்	hollis
மறைக்கப்பட்டது	ukryty
மறைக்கப்பட்டது	ukryta
மறைக்கப்பட்டது	schowane
மறைக்கப்பட்டது	ukryte
புதுப்பிப்புகள்	uaktualnienia
புதுப்பிப்புகள்	aktualizacje
மோலடோவ்	mołotowa
உலரும்	suszenia
உற்சாகத்தை	entuzjazm
மேசி	macy
பர்கெசு	burgess
கடத்தலுக்கு	porwania
கடத்தலுக்கு	porwanie
கைதுகள்	aresztowań
கைதுகள்	aresztowania
இதா	ida
மீட்டெடுப்பு	odzyskanie
மீட்டெடுப்பு	odzysk
மீட்டெடுப்பு	odzyskiwanie
மீட்டெடுப்பு	odzysku
எதிரணியை	rozejm
சூமான்	schumann
பூச்செண்டு	bukiet
பீப்	peep
ஸ்பிரிங்ஃபீல்ட்	springfield
மனாகுவா	managui
நவரோ	navarro
கிம்மல்	kimmel
மௌரீன்	maureen
திரைச்சீலைகள்	zasłony
ரெக்கி	reggie
பிராட்போர்ட்	bradford
பிரகாசமாகவும்	aro
கையளவு	nietknięty
கையளவு	nietknięte
பொய்கள்	kłamstwo
பொய்கள்	kłamstwa
பிச்	suczka
லெர்மன்	lerman
ஹியுன்	hyun
சோகத்தை	smutku
சோகத்தை	smutek
சோகத்தை	smutkiem
லெவண்ட்	levant
கஜகஸ்தான்	kazachstanu
கொடுத்தோம்	dały
கொடுத்தோம்	dał
ப்ராம்	bal
ஏலியன்ஸ்	kosmici
ஏலியன்ஸ்	cudzoziemców
ஏலியன்ஸ்	obcy
சீட்டா	zeta
சாதகமானது	korzystne
சாதகமானது	sprzyjające
சாதகமானது	korzystna
ஈஸ்ற்மன்	eastman
கைம்பெண்கள்	wdowy
ஊதாரி	przypowieść
பர்ரா	barra
ஷட்டர்	migawki
கெக்	kek
போவி	bowie
வேகத்தோடு	butle
வேகத்தோடு	cylindry
ரமீஸ்	rameez
வேண்டப்படுகிறது	propozycje
அவற்றினுள்	przywitał
மெர்வ்	merwe
சுயவிவரங்கள்	profile
சுயவிவரங்கள்	profili
ஷான்சி	shaanxi
விடேகர்	whitaker
பப்போவ்	popow
பல்லுயிர்ப்பரவல்	bioróżnorodności
கூட்டாளர்கள்	partnerzy
கூட்டாளர்கள்	partnerami
கூட்டாளர்கள்	partnerów
கூட்டாளர்கள்	wspólnicy
காஸ்ட்னர்	costner
சிரப்	syropu
சிரப்	syrop
பேனிஸ்டர்	bannister
வேஸ்ட்	zachodnia
வேஸ்ட்	west
வேஸ்ட்	zachodni
வேஸ்ட்	zachód
செல்வச்செழிப்பு	bonanza
சுழிவளவை	nieważność
ஃபேரர்	farrer
முன்னிருப்பு	domyślną
முன்னிருப்பு	domyślny
முன்னிருப்பு	domyślnie
முன்னிருப்பு	domyślne
முன்னிருப்பு	domyślne
ஹிர்ஸ்ட்	hirst
செர்வுட்	sherwood
சமராசு	samaras
மெலனி	melanie
இனைப்பு	związku
இனைப்பு	podłączenie
இனைப்பு	powiązanie
இனைப்பு	połączenie
இனைப்பு	połączenia
இனைப்பு	obligacji
இனைப்பு	więź
இனைப்பு	wiązanie
இனைப்பு	bond
லோலா	lola
என்பிஏ	npa
மொட்டுக்கள்	kwitnie
ஃப்ராங்க்ளின்	franklin
ஃப்ராங்க்ளின்	franklina
லாக்கர்	schowek
லாக்கர்	szafki
கிலென்ஹால்	gyllenhaal
மாறாதது	niezmienione
பர்போசா	barbosa
அப்பாவிகள்	niewinni
அப்பாவிகள்	niewinnych
கிரீன்பீஸ்	greenpeace
பர்ரோசு	burroughs
கும்ரான்	qumran
மார்கோஸ்	marcos
ஃபெரேரா	ferreira
பார்னெட்	barnett
கேட்பவர்கள்	słuchaczy
லீற்றர்	miot
குட்மேன்	goodman
முடிச்சுகளை	węzłów
முடிச்சுகளை	węzły
ஆன்டிகுவா	antigua
வேகன்	wagon
வேகன்	wóz
ஜெப்ராய்	gotfryd
ஸ்டெர்ன்ஸ்	stearns
ஈஸ்டன்	easton
சூபிக்	subic
ஹெலெனா	helena
ஹெலெனா	heleny
ஹிடேகி	hideki
லெனோவா	lenovo
கார்ட்டியர்	cartier
கணக்கிடு	oszacowania
கணக்கிடு	oszacowanie
மார்லின்	marlin
நொயெல்	noelle
மெய்க்காப்பாளர்	ochroniarz
அமிழ்தல்	zanurzenie
முத்தமிட்டு	pocałunek
முத்தமிட்டு	buzi
முத்தமிட்டு	kiss
டோபியாஸ்	tobias
சியென்னா	sienna
பிரேட்டா	biret
பிரசல்ஸ்	bruksela
பிரசல்ஸ்	brukseli
ஃபிர்த்	firth
கிரீர்	greer
ஹாலம்	hallam
பிரபஞ்சவியல்	kosmologiczną
பதிவிறக்கங்கள்	pobieranie
சுஷி	sushi
மூழ்கடித்தன	coronel
பேரன்கள்	wnuków
துவக்கங்கள்	inicjały
தவிக்க	chodził
தவிக்க	szedł
ஹைட்ரா	hydra
லெனினிசம்	leninizmu
டுஷான்பே	duszanbe
அட்டூழியம்	okrucieństwa
கில்லர்மோ	guillermo
படுவா	padwy
வெளித்தோற்றத்தில்	pozornie
வல்ட்டூர்னோ	volturno
பகிர்	udostępnić
பகிர்	udostępnianie
பகிர்	udział
கூன்டர்	günter
ஸ்கூப்	scoop
வடித்திறக்கல்	destylacji
அநியாயம்	niesprawiedliwe
அநியாயம்	niesprawiedliwy
அநியாயம்	niesprawiedliwości
கோஃபி	kofi
சாண்டோஸ்	santos
லைசென்ஸ்	licencja
லைசென்ஸ்	licencje
லைசென்ஸ்	licencji
என்றென்றைக்கும்	forever
என்றென்றைக்கும்	wiecznie
கண்ணியத்தை	godność
கண்ணியத்தை	godności
அவெஞ்சர்ஸ்	avengers
ஆயிரங்கள்	tysiące
ஆயிரங்கள்	tysięcy
நினைக்கிறது	mysli
சர்லீஃப்	sirleaf
பொசுபோரசு	bosfor
தீவினர்	islanders
தொம்மாசோ	tommaso
காரெத்	gareth
யாக்கோபுசன்	jakobson
பிரிட்ஜர்	bridger
லோதியன்	lothian
ஐவண்ணக்கிளி	ara
லூகர்	luger
ஓட்டப்போட்டி	płotki
ரோஷ்	rosz
கரேனினா	karenina
குசாக்	cusack
பேக்கரி	piekarni
சுளுக்கு	skręcenie
பதிலைப்	odpowiedz
பதிலைப்	odpowiedź
ஹேமன்	hayman
அர்சென்	arsène
புல்டாக்	buldog
வோல்வோ	volvo
வெல்ட்	weld
ஹெரான்	czapla
மேக்புக்	macbook
நியாயமாக	sprawiedliwy
நியாயமாக	uczciwie
நியாயமாக	targi
நியாயமாக	fair
நியாயமாக	jarmark
ஸ்திராஸ்பூர்க்	strasburgu
டாட்ஸ்	dodds
யாப்பா	yapa
ஸ்டேசி	stacey
ஸ்டேசி	stacy
ஸ்டேசி	stacy
பொடுகு	łupież
ஜோஹான்சன்	johansson
ஆச்சரியமாக	zadziwiająco
ஆச்சரியமாக	niespodziewanie
ஆச்சரியமாக	zaskakująco
ஆச்சரியமாக	zaskoczeni
ஆச்சரியமாக	zaskoczony
ஆச்சரியமாக	zdziwiony
ஆச்சரியமாக	zaskoczona
தெய்ன்	thein
அராஸ்	arras
வேலையற்ற	bezrobotny
வேலையற்ற	bezrobotnych
மலிவுச்	postrzeganie
பரிந்துரைக்கவும்	poleca
பரிந்துரைக்கவும்	polecam
நூன்	zakonnica
ஓசுனி	hosni
ப்ராடி	brady
கில்லட்டின்	gilotyna
இலன்	eln
சத்தோசி	satoshi
மூசி	mus
ராசொய்லினா	rajoelina
யோசி	pomyśl
யோசி	myśl
ஸ்குயர்ஸ்	squires
செல்சியா	chelsea
நாப்	nob
ரோமெல்	rommel
ஹாப்சன்	hobson
சமாரியன்	samarytanin
லம்பார்ட்	lombard
உணர்வுபூர்வமாக	emocjonalnie
நசுகா	nazca
சிற்றன்னை	macocha
சுத்ஸ்டாப்பெல்	schutzstaffel
மானபங்கம்	nieprzytomny
சைரன்	syrena
சைரன்	syreny
அலாரம்	alarm
அலாரம்	budzik
ஷர்மான்	sharman
பிரிஸ்டினா	prisztinie
பிசிஐ	pci
செயலாக்கு	zastosować
செயலாக்கு	stosować
ட்ரெஸ்	tres
அதிர்ச்சியடைந்த	zdumiony
பேயை	bae
ஹிக்	hic
சந்தேகங்களும்	duchowy
சந்தேகங்களும்	duchowego
சந்தேகங்களும்	duchowym
சந்தேகங்களும்	duchowej
சந்தேகங்களும்	duchowe
உருவாக்குவோர்	twórcy
உருவாக்குவோர்	deweloperów
பயிற்றுவிப்பாளர்	instruktor
டேரில்	daryl
வர்ணனையாளர்கள்	komentatorów
எதிப்பு	moise
கப்புசின்	kapucynów
யுஜினி	eugenie
பரலோக	bosko
வாட்டர்கேட்	watergate
பரு	stałe
பரு	solidne
பரு	solidna
பரு	solidny
தொப்பை	brzucha
தொப்பை	brzuch
ஹொட்கின்சன்	hodgkinson
லிலியன்	lilian
கிளாடியா	klaudia
கிளாடியா	claudia
பிங்கம்	bingham
அண்ட்சிரனனா	antsiranana
மொஹப்பத்	mohabbat
நெக்	nek
நானாக	siebie
கலத்ராவா	calatrava
காணக்கூடியது	widoczna
காணக்கூடியது	widoczny
காணக்கூடியது	widoczne
தலத்	talat
ஹாம்ப்டன்	hampton
சாண்டோரோ	santoro
நெகிழ்திறன்	odporne
லென்னி	lenny
சிங்க்கோ	cinco
ஜாஸ்பர்	jasper
பெரேஸ்	perez
தாவல்கள்	kart
தாவல்கள்	skoków
தாவல்கள்	skacze
தாவல்கள்	skoki
ரொட்டிகள்	pieczywa
வேலண்டைன்	walentynki
வேலண்டைன்	valentine
தனிப்பட்டதாக	private
தனிப்பட்டதாக	prywatne
தனிப்பட்டதாக	szeregowy
தனிப்பட்டதாக	prywatna
தனிப்பட்டதாக	prywatny
கழுவவும்	fot
பவர்புக்	powerbook
பெரல்மான்	perelman
சார்ஜர்	ładowarki
மெட்டாலிக்கா	metallica
பயனாளிகளுக்கு	beneficjentów
ருடோல்ப்	rudolf
சாலியரி	salieri
பஃப்	puff
கீரா	keira
நாவே	mysterium
யாமானாக்கா	yamanaka
பெர்டி	bertie
பந்தத்தில்	stabilny
பந்தத்தில்	stabilna
பந்தத்தில்	stabilne
அயேந்தே	allende
கிளாடியேட்டர்	gladiator
ஸ்பாட்லைட்	reflektory
ஃபெல்டன்	felton
கிரெட்ச்மன்	kretschmann
நூலடைவு	bibliografia
உதவியாளர்களாக	pomocników
வரைகிறது	rysuje
கன்லிஃப்	cunliffe
ஹிமேஷ்	himesh
லவுடோக்கா	lautoka
ஜெர்விஸ்	jervis
ஹ்வா	hwa
தள்ளுபடிகள்	zniżki
ஈருருமை	dymorfizm
பாடுங்கள்	sing
பாடுங்கள்	śpiewaj
சினாவத்ரா	shinawatra
ஈகோ	ego
லோஷன்	balsam
ராண்டல்	randall
ராண்டல்	randalla
எசன்	essen
ஆக்டோபஸ்	ośmiornica
உயிர்ப்பித்து	wskrzesić
வெண்டர்	venter
பேடர்	bader
புரோட்டன்	broughton
மூட்	nastrój
மூட்	nastroju
மூட்	nastroje
மூட்	humor
திராயான்	trajan
பிரமாண்டம்	wielka
பிரமாண்டம்	grand
சூல்ட்சு	schulze
கொண்டாடு	świętowanie
கொண்டாடு	uczcić
கொண்டாடு	świętować
ஃபைப்ரோஸிஸ்	zwłóknienie
குறிஞ்சா	sylvestre
உறைகிறது	mróz
உறைகிறது	zamrożenie
உயிரிவளி	biogazu
சிஏ	podpisania
சிஏ	podpisanie
ஹெம்ஸ்வர்த்	hemsworth
டிஸ்டில்லரி	gorzelni
பிரதிவாதி	respondentów
செரிமானத்தை	trawienie
நடக்கிறார்	chodzenie
நடக்கிறார்	spacery
நடக்கிறார்	spaceru
நடக்கிறார்	spacer
குறிப்பிலா	rand
குறிப்பிலா	przypadkowe
குறிப்பிலா	przypadkowa
குறிப்பிலா	przypadkowy
குறிப்பிலா	losowo
குறிப்பிலா	losowe
நீடிப்பு	rozszerzone
நீடிப்பு	rozszerzona
நீடிப்பு	rozszerzony
நீடிப்பு	przedłużony
ஸ்டோர்ம்	strom
சிபிலிசு	syfilis
தவறுதான்	wina
கிளான்சி	clancy
யெஸ்ப்பூ	espoo
ஊன்றுகோல்	kule
ஊன்றுகோல்	kulach
ஏர்ஃகாட்	earhart
ரோஸ்வெல்	roswell
யெகோவா	jehowa
உல்சுடன்கிராஃப்ட்	wollstonecraft
உடல்ரீதியாக	fizycznie
முத்தங்கள்	pocałunki
பியான்கி	bianchi
கிரிஸ்டன்	kirsten
ஒட்டகச்சிவிங்கி	żyrafa
பெலிண்டா	belinda
புராட்டஸ்தாந்து	protestancki
நெருங்கியதாக	grona
முள்ளு	annona
