در	drzwi
انحراف	odchylenie
انحراف	ugięcia
انحراف	przesunięcie
انحراف	wyrównanie
امتحان	egzamin
امتحان	egzaminu
امتحان	egzaminy
امتحان	quiz
پیاپی	kolejnych
تصنیف	ballada
احیای	regeneracji
احیای	regeneracja
احیای	revival
احیای	ożywienie
احیای	odrodzenie
صبر	cierpliwość
صبر	cierpliwości
صبر	pacjentka
صبر	pacjenta
صبر	cierpliwy
صبر	pacjent
نما	widok
نما	zobacz
تصفیه	oczyszczenie
تصفیه	oczyszczania
تصفیه	oczyszczanie
اعتراف	spowiedzi
اعتراف	spowiedź
اعتراف	wyznanie
راوی	ravi
لار	lar
نارنجی	pomarańczowy
نارنجی	orange
نارنجی	pomarańczowe
نارنجی	pomarańczowa
کوچکترین	najmniejszej
کوچکترین	najmniejsze
کوچکترین	najmniejszy
کوچکترین	najmniejszych
کوچکترین	najmniejsza
فرح	farah
ماکو	mako
گنو	gnu
مروارید	perły
مروارید	perła
مروارید	pearl
تبعیض	dyskryminacja
تبعیض	dyskryminacji
تبعیض	dyskryminację
سعد	saad
سعد	sad
پدری	ojcze
پدری	ojciec
استیل	stal
استیل	stalowe
استیل	stali
استیل	acetylo
استیل	steele
همبستگی	jedności
همبستگی	jedność
همبستگی	zjednoczenie
همبستگی	solidarność
همبستگی	solidarności
همبستگی	korelacji
میمون	małpy
میمون	małpa
میمون	małpka
شناور	pływających
شناور	pływające
شناور	platformie
الکتریک	elektryczny
الکتریک	elektryczne
الکتریک	electric
نانو	nano
رابین	robin
رابین	robina
مزمن	przewlekłe
مزمن	przewlekłą
باراک	barack
هارولد	harold
تابعه	zależnych
تابعه	zależne
دوتایی	duplex
دوتایی	bliźniak
دوتایی	podwójne
دوتایی	binarne
موتورز	motors
موتورز	silniki
کیف	torebka
کیف	worek
کیف	torba
کیف	torbę
کیف	torby
کیف	torebkę
کیف	torebka
کیف	torebki
کیف	portfel
غلبه	podbić
مرسدس	mercedes
مرسدس	mercedesa
سازگاری	przystosowanie
سازگاری	zgodność
سازگاری	zgodności
سازگاری	dostosowanie
سازگاری	dostosowania
سازگاری	przystosowanie
لر	lor
هلن	helena
هلن	helen
ماست	jogurt
پاره	odp
پاره	rip
سیمان	cementu
سیمان	cement
فیلد	dziedzina
فیلد	pole
فیلد	boisko
فیلد	pola
فیلد	field
پیشروی	marzec
پیشروی	marca
پیشروی	marsz
نوشتم	napisała
نوشتم	napisali
نوشتم	pisał
نوشتم	napisałeś
نوشتم	napisał
امینی	amini
ظهر	południe
ظریف	elegancki
ظریف	elegancka
ظریف	elegancja
ظریف	eleganckie
ظریف	elegancko
ظریف	delikatna
ظریف	delikatny
ظریف	delikatne
بو	boo
چنگ	uchwyt
چنگ	chwyt
چنگ	chang
چنگ	cheng
چنگ	harfie
ناوشکن	niszczyciel
کلا	całkowita
کلا	ogółem
کلا	suma
کلا	łącznie
کلا	totalnie
کلا	całkowicie
خب	cóż
صوت	dźwięki
صوت	sound
صوت	dźwięk
امیل	emile
امیل	emil
امیل	émile
دیفرانسیل	zróżnicowanie
دیفرانسیل	różnica
ماهیچه	mięśnie
ماهیچه	mięsień
ماهیچه	mięśni
غزل	ghazal
غزل	oda
زور	siły
زور	siła
زور	force
رایانش	informatyka
استار	star
استار	gwiazdka
استار	gwiazda
استار	gwiezdne
استار	gwiazdy
استار	starr
گوسفند	owcy
گوسفند	owca
گوسفند	owiec
گوسفند	owce
شایع	plotka
شایع	pogłoski
روباه	foxy
روباه	lisie
روباه	fox
روباه	lis
مزارع	fields
مزارع	pola
مزارع	farmy
مزارع	gospodarstwa
مزارع	gospodarstw
کمونیسم	komunizmu
کمونیسم	komunizm
مدخل	wjazd
مدخل	wejście
مدخل	wpis
بیک	baek
آیدا	aida
آیدا	ida
هرم	piramida
هرم	piramidy
هرم	piramidy
سایز	wielkości
سایز	rozmiary
دادستان	prokuratorów
دادستان	oskarżyciel
دادستان	prokurator
دقیقی	dokładne
دقیقی	precyzyjnie
دقیقی	precyzyjne
دقیقی	dokładny
دقیقی	dokładna
الکس	alexa
الکس	alex
داروسازی	farmaceutyczna
داروسازی	farmaceutycznych
داروسازی	farmaceutyczne
داروسازی	apteka
داروسازی	apteki
داروسازی	pharmaceuticals
اینشتین	einsteina
اینشتین	einstein
کمر	lędźwiowego
کمر	talii
کمر	talia
کمر	talię
آهک	wapień
آهک	wapna
نیما	nima
عالمان	uczeni
عقد	zamawiający
میانمار	myanmar
آسانی	łatwością
آسانی	łatwość
سوسیالیسم	socjalizm
تخته	pokładzie
تخته	zarząd
تخته	wyżywienie
تخته	deska
تخته	tablica
اسکناس	rachunki
یهود	żyd
یهود	żydem
یهود	żydowskie
یهود	żydowska
یهود	żydzi
یهود	żydowski
یهود	żydów
یهود	żydzi
ویا	willa
ویا	villa
مساجد	meczety
مساجد	lokale
مساجد	miejsca
مساجد	miejsc
گویان	gujany
گویان	gujana
مارکو	marko
مارکو	marco
اجتناب	unikanie
اجتناب	unikania
ویلا	willa
ویلا	vila
ویلا	willa
ویلا	villa
مبارزات	bójki
مبارزات	walki
مبارزات	walk
رصدخانه	obserwatorium
پیوندها	linków
پیوندها	łącza
پیوندها	linki
پیوندها	odnośniki
منصفانه	sprawiedliwy
منصفانه	uczciwie
منصفانه	targi
منصفانه	fair
منصفانه	jarmark
ریگان	reagan
پلنگ	tygrys
پلنگ	tiger
پلنگ	leopard
پلنگ	pantera
تعهد	zobowiązania
تعهد	zaangażowanie
تعهد	zobowiązanie
تعهد	zastaw
ترشح	absolutorium
ترشح	splash
ترشح	wydzielanie
ترشح	wydzielania
کابلی	kabel
کابلی	kable
حکمرانی	rządy
حکمرانی	panowania
حکمرانی	panowanie
حکمرانی	orzeczenie
کیا	kia
بارداری	ciążą
بارداری	ciąża
بارداری	ciąży
بارداری	ciąży
بارداری	ciężarna
شغلی	zawód
بلوری	kryształ
بلوری	crystal
بلوری	kryształu
بلوری	kryształy
تابعی	funkcjonalne
تابعی	funkcjonalny
طلوع	świt
طلوع	dawn
طلوع	powstań
طلوع	rośnie
شرکتی	partnerstwo
شرکتی	partnerstwa
شرکتی	korporacje
شرکتی	korporacja
شرکتی	firmowe
یاس	jasmine
یاس	yas
ارث	dziedzictwo
ارث	dziedzictwa
ارث	odziedziczyć
ارث	dziedzictwo
ارث	spadek
فرانتس	franz
رادار	radar
هایدلبرگ	heidelberg
اعلامیه	plakatu
اعلامیه	plakat
اعلامیه	plakaty
بریستول	bristol
تهویه	wentylacji
تضاد	konflikty
تضاد	konfliktów
تضاد	konflikt
منشی	sekretarza
منشی	sekretarki
منشی	sekretarz
منشی	sekretarka
طوسی	tusi
شنیده	słyszałem
مردانه	męski
فر	piec
فر	sprawiedliwy
فر	uczciwie
فر	targi
فر	fair
فر	jarmark
ظاهرا	najwidoczniej
ظاهرا	najwyraźniej
ظاهرا	widocznie
اسد	asad
گشتاور	moment
گشتاور	chwili
گشتاور	chwila
اریکسون	ericson
اریکسون	ericsson
شانزده	szesnaście
شانزده	sixteen
غارت	łupów
غارت	łup
غارت	łupy
غارت	grabież
غارت	grabież
غارت	ograbiony
سلطه	dominująca
سلطه	dominacji
سلطه	autorytet
سلطه	władza
سلطه	organ
هائیتی	haiti
جاذبه	atrakcja
جاذبه	przyciąganie
جاذبه	atrakcyjność
جاذبه	atrakcje
جاذبه	grawitacja
جاذبه	grawitację
مرتفع	podwyższone
مرتفع	podniesiony
تراکتورسازی	traktor
تراکتورسازی	ciągnika
ثروتمند	bogata
ثروتمند	bogate
ثروتمند	rich
ثروتمند	bogaty
ثروتمند	bogata
ثروتمند	bogaty
سنگال	senegalu
لرد	panie
ژانیرو	janeiro
گوستاو	gustav
تراز	dostosowanie
تراز	wyrównanie
تراز	poziom
تراز	poziomie
تراز	poziomu
نسب	rodowód
بک	beck
بک	bak
واسط	interfejs
واسط	interfejsu
زیرمجموعه	podgrupie
دال	dal
دال	orientacyjne
دال	orientacyjny
دال	dahl
نرمال	normalne
نرمال	normalnie
نرمال	normalny
نرمال	normalna
افسردگی	depresji
افسردگی	depresja
شیوع	epidemia
شیوع	rozpowszechnienie
شیوع	rozpowszechnienia
تطبیق	mecz
تطبیق	dopasowanie
آلومینیوم	aluminium
آلومینیوم	aluminiowe
آلومینیوم	aluminium
آلومینیوم	aluminiowe
وال	ściany
وال	ściana
وال	mur
وال	mury
وال	ścianie
وال	tablica
وال	wieloryb
وال	wieloryba
وال	val
ملاک	kryterium
آرنولد	arnold
کارون	karun
نینتندو	nintendo
صندلی	krzesła
صندلی	krzesło
صندلی	fotel
صندلی	siedzenie
صندلی	siedziba
صندلی	siedzenia
صندلی	fotele
صندلی	siedzenia
بنز	benz
آشوری	asyryjski
پرت	pratt
پرت	perth
نوادگان	potomkowie
نوادگان	potomków
اردو	urdu
اردو	obozy
اردو	obozu
اردو	camp
اردو	obóz
اردو	kemping
کشاورز	rolników
کشاورز	farmerzy
کشاورز	rolnicy
کشاورز	rolnik
کشاورز	rolnika
کشاورز	farmer
مهره	orzech
مهره	nut
مهره	piona
تمایز	rozróżnienie
تمایز	wyróżnienie
افت	rzuć
افت	zrzut
افت	kropla
چرب	grubas
چرب	tłuszczowych
چرب	gruby
چرب	tłuste
جداسازی	izolacji
جداسازی	izolacja
جداسازی	odłączyć
جداسازی	rozdzielenie
جداسازی	separacji
جداسازی	oddzielenie
بازنویسی	przepisać
اختراعات	wynalazki
اختراعات	wynalazków
شیری	mleczny
شیری	milky
رایان	ryana
رایان	ryan
نیتروژن	azotu
نیتروژن	azot
اورانیوم	uran
اورانیوم	uranu
منشور	pryzmat
منشور	prism
راننده	kierowca
راننده	sterownik
راننده	kierowcy
رول	roll
رول	rolki
شوم	pecha
شوم	sinister
فرضیه	hipoteza
فرضیه	teorie
فرضیه	teorii
فرضیه	teoria
لوپز	lopes
لوپز	lópez
لوپز	lopez
دوی	devi
دوی	dewey
سئول	seulu
هرمان	hermann
هرمان	herman
ایلخانی	patriarcha
وستفالن	westfalia
بسط	rozszerzyć
بسط	rozwinąć
بسط	rozszerzenie
بسط	rozbudowa
بسط	ekspansji
لید	ołów
لید	prowadź
لید	ołowiu
منظر	splendor
منظر	perspektywa
منظر	perspektywę
منظر	perspektywy
متمایل	skłonni
منتقدین	krytycy
منتقدین	krytyka
منتقدین	krytyków
فوری	pilne
فوری	natychmiastowe
فوری	natychmiastowy
فوری	natychmiastowa
فوری	chwili
فوری	natychmiastowe
فوری	natychmiastowa
فوری	natychmiastowy
ییل	yale
پرس	prasa
پرس	prasie
پرس	naciśnij
پرس	prasy
پرس	zapytanie
پرس	powtórzeń
پرس	zapytanie
پرس	zapytania
بینایی	wzrok
بینایی	wzrok
بینایی	wizji
بینایی	wizja
بینایی	widzenie
فلسطینی	palestyny
فلسطینی	palestyńczyków
فلسطینی	palestyńskich
عبد	abd
عبد	abid
سایوز	sojuz
هیوندای	hyundai
لوس	los
لوس	luce
لوس	loos
پارامترهای	parametrów
پارامترهای	parametry
تناسلی	genitaliów
جعل	fałszerstwo
جعل	fałszywy
جعل	fałszywe
جعل	fałszywa
سیمین	srebro
سیمین	srebrny
سیمین	srebra
سیمین	srebrne
سیمین	srebrna
سیمین	silver
یال	mane
صلیبی	krucjaty
صلیبی	krzyżowcy
دینامیک	dynamika
دینامیک	dynamiki
دینامیک	dynamics
دینامیک	dynamiczny
دینامیک	dynamika
دینامیک	dynamikę
دینامیک	dynamiczne
دینامیک	dynamiczny
استراحت	break
استراحت	przerwa
استراحت	złamać
استراحت	wypoczynek
استراحت	odpoczynek
بدترین	najgorsza
بدترین	najgorszy
بدترین	najgorzej
بدترین	najgorsze
اکتشاف	zwiedzanie
اکتشاف	zwiedzania
اکتشاف	odkrywanie
اکتشاف	wyprawy
اکتشاف	ekspedycja
اکتشاف	wyprawa
اکتشاف	odkrycia
اکتشاف	odkrywanie
اکتشاف	odkrycie
اکتشاف	discovery
گذرگاه	prom
گذرگاه	promie
گذرگاه	promy
تأثیرات	efekty
تأثیرات	skutki
طاهر	tahir
زهره	venus
زهره	wenus
معترضان	demonstrantów
معترضان	protestujących
معترضان	protestujących
مسئولین	władzom
مسئولین	władze
مسئولین	organy
آنتن	antena
آنتن	anteny
گاما	gamma
هان	hana
هان	han
فسا	fasa
تماشاگران	widzowie
تماشاگران	widzów
نیکاراگوئه	nikaragui
پیکان	strzałka
پیکان	strzały
پیکان	arrow
پیکان	strzała
اندرسون	anderson
اندرسون	andersona
مسافرت	podróż
مسافرت	podróży
مسافرت	podróże
مسافرت	podróż
مسافرت	podróży
مسافرت	podróżowanie
مسافرت	podróże
بخشهای	odcinki
بخشهای	sekcje
شاخ	rogi
شاخ	rogów
شاخ	shake
میخائیل	michaił
تصادف	wypadek
تصادف	awaria
دوام	wytrzymały
دوام	trwałe
دوام	trwała
دوام	trwały
ارسطو	arystoteles
بیاورد	przynieść
ریال	rial
هولوکاست	holokaustu
ناشناس	anonimowy
ناشناس	anonimowych
ناشناس	anonimowe
ناشناس	incognito
حالات	nastroje
حدوداً	około
ارتقا	aktualizacja
ارتقا	aktualizacji
ارتقا	modernizacja
ارتقا	ulepszenie
ارتقا	uaktualnienie
ارتقا	promocja
ارتقا	promowanie
ارتقا	awans
ارتقا	promocji
ارتقا	promocje
ارتقا	promować
ارتقا	promowanie
ارتقا	promować
اسرار	tajemnice
اسرار	sekrety
اسرار	tajemnice
اسرار	zagadki
آش	bhp
آش	ash
آش	popiołu
آش	popiół
غروب	wieczór
غروب	wieczorem
غروب	wieczorny
غروب	zmierzchu
غروب	zmierzch
غروب	ustawianie
غروب	ustawienie
غروب	sunset
کارتر	carter
ساعات	godziny
ساعات	godzin
اپیزود	odcinek
اپیزود	epizod
زیتون	olive
زیتون	oliwki
زیتون	oliwek
زیتون	oliwek
زیتون	oliwki
لامپ	żarówka
لامپ	bańka
لامپ	żarówkę
لامپ	żarówki
لامپ	lampka
لامپ	lampy
لامپ	lampa
ارقام	cyfr
ارقام	cyfry
ارقام	figury
ارقام	liczby
معاهده	traktatem
معاهده	traktaty
معاهده	traktatu
معاهده	traktat
معاهده	traktacie
شفیلد	sheffield
ارواح	duchów
ارواح	duchy
کیسه	torebka
کیسه	worek
کیسه	torba
کیسه	torbę
کیسه	torby
کیسه	woreczek
کیسه	worki
کیسه	torby
کیسه	torebki
غیرفعال	biernego
غیرفعال	wyłączony
غیرفعال	niepełnosprawnych
غیرفعال	wyłączona
غیرفعال	wyłączone
غیرفعال	nieaktywne
دهندگان	dostawców
دهندگان	dostawcy
ببر	tygrys
ببر	tiger
آمازون	amazon
نوه	wnuczki
نوه	wnuczkę
نوه	wnuczka
نوه	wnuka
نوه	wnuk
نوه	wnukiem
یادداشت	uwaga
یادداشت	notatka
یادداشت	memo
یادداشت	memorandum
متناوب	zastępca
متناوب	alternatywny
متناوب	zastępców
متناوب	alternatywne
متناوب	alternatywna
متناوب	okresowo
متناوب	okresowe
حجاب	welon
حجاب	kurtyna
حجاب	zasłona
مکانیسم	mechanizmy
مکانیسم	mechanizmów
مکانیسم	mechanizm
مکانیسم	mechanizmy
مکانیسم	mechanizmu
هاکی	hokej
هاکی	hokeja
شکاف	slot
شکاف	gniazdo
شکاف	rift
شکاف	szczelina
شکاف	luk
شکاف	luki
شکاف	pęknięcie
شکاف	crack
دونالد	donalda
دونالد	donald
کاشت	sadzenia
کاشت	implant
کاشت	implanty
پاکسازی	czystki
پاکسازی	rozliczania
پاکسازی	oczyszczenie
پاکسازی	oczyszczenie
پاکسازی	oczyszczanie
فسفات	fosforan
نیکلاس	niklas
کنوانسیون	konwencje
کنوانسیون	konwencji
کنوانسیون	konwent
کنوانسیون	zjazd
کنوانسیون	konwencja
خوشه	klaster
خوشه	ucha
خوشه	uszy
خوشه	ucho
گنجینه	skarbem
گنجینه	skarb
گنجینه	skarby
جاناتان	jonathan
سیبری	syberyjski
سیبری	syberii
بنزین	benzyna
بنزین	paliwo
بنزین	benzyny
تجویز	przepisać
تجویز	receptę
هارد	hurd
ماسه	piach
ماسه	piasek
ماسه	piasku
ویرجین	dziewica
ویرجین	dziewicze
عبارات	terminologii
نیلوفر	lotus
خلبانان	piloci
خلبانان	pilotów
اسکاتلندی	szkot
اسکاتلندی	szkotów
اسکاتلندی	szkocki
اسکاتلندی	szkocka
اسکاتلندی	szkocki
سیاستمداران	politycy
سیاستمداران	polityków
کرون	krone
کرون	koronę
کرون	crown
کرون	korony
کرون	korona
کوری	ślepota
کوری	cory
ناموفق	nieudane
ناموفق	nieskuteczne
استنفورد	stanford
اسطوره	mitologia
اسطوره	mitologii
اسطوره	legendę
اسطوره	legendy
اسطوره	legend
اسطوره	legenda
اسطوره	mit
اسطوره	mity
لاکهید	lockheed
کردهای	kurdów
شعبان	szaban
سیا	spi
گرا	ukierunkowana
گرا	gera
باختر	zachodnia
باختر	west
باختر	zachodni
باختر	zachód
تقاطع	skrzyżowania
تقاطع	skrzyżowaniu
تقاطع	skrzyżowanie
تقاطع	skrzyżowania
تقاطع	skrzyżowaniu
مسی	messi
کردها	kurdów
کاندیدای	kandydata
کاندیدای	kandydaci
کاندیدای	kandydat
رنه	rené
رنه	rene
رنه	renee
رنه	rené
رنه	rene
رنه	renee
آخوند	mułła
شهادت	zeznawać
شهادت	świadkowie
شهادت	świadka
شهادت	świadek
شهادت	zeznanie
شهادت	zeznania
آزادراه	autostrada
آزادراه	autostradzie
آزادراه	autostrada
آزادراه	autostrady
صخره	urwiska
صخره	cliff
صخره	skała
صخره	kamień
صخره	skały
صخره	rock
آتلانتیک	atlantyku
آتلانتیک	atlantic
آتلانتیک	atlantyk
آتلانتیک	atlantycki
جالبی	interesujące
جالبی	ciekawe
جالبی	interesujący
جالبی	ciekawie
اظهارات	stwierdzenia
اظهارات	deklaracje
اظهارات	oświadczenia
اظهارات	deklaracja
اظهارات	oświadczenie
اظهارات	oświadczenia
اظهارات	stwierdzenie
عضلانی	mięśni
آبراهام	abraham
آبراهام	abrahama
پیغام	komunikat
پیغام	wiadomość
پیغام	wiadomości
ایرباس	airbus
قوس	łuk
قوس	arc
لوئیز	luiz
لوئیز	ludwika
لوئیز	louise
تابلو	tableau
تابلو	panelu
تابلو	panel
یونگ	młoda
یونگ	młody
یونگ	młode
یونگ	młodzi
یونگ	young
یونگ	jung
دزد	złodzieje
دزد	złodziei
دزد	złodziej
استادی	mistrz
استادی	mistrzu
پروازی	latające
پروازی	pływające
پروازی	latający
پروازی	latanie
پروازی	lotu
پروازی	lot
تحریر	tahrir
تحریر	pisanie
تحریر	pisać
تحریر	wpisanie
حاد	ostre
حاد	ostry
حاد	ostrej
حاد	ostra
بورگس	burgess
پشم	wełny
پشم	wełna
تکراری	duplikat
تکراری	powtarzalne
تکراری	powracający
والنسیا	valencia
سالار	salar
هرودوت	herodot
پرینستون	princeton
باهاما	bahamy
دعا	modlitwa
دعا	modlitwie
دعا	modlitwy
دعا	modlitwę
دعا	modlitwa
دعا	modlitwa
دعا	modlitw
دعا	modły
دعا	modlitwy
دیوانه	szalona
دیوانه	szaleństwo
دیوانه	szalony
دیوانه	obłęd
دیوانه	szalone
دیوانه	szalona
دیوانه	szalone
دیوانه	szaleństwo
دیوانه	wariatka
دیوانه	wariat
دیوانه	szalony
دیوانه	mad
دیوانه	szalony
بصره	basrze
قرص	tabletki
قرص	pigułki
قرص	pigułki
عادت	niewykorzystane
عادت	nawyki
عادت	przyzwyczajenia
عادت	zwyczaj
عادت	nawyk
گیم	mecz
گیم	game
گیم	gry
گیم	gra
ساقه	prześladować
ساقه	macierzystych
راهپیمایی	marzec
راهپیمایی	marca
راهپیمایی	marsz
نروژی	norweskie
نروژی	norweskiego
نروژی	norweski
سرگذشت	kroniki
سرگذشت	chronicles
ویولن	skrzypce
شجاع	dzielny
شجاع	odważny
شجاع	dzielna
شجاع	odważna
شجاع	odważny
شجاع	odważne
بکر	becker
بکر	bakr
بکر	backer
دیپلمات	dyplomata
باربری	towarowy
سیگار	papierosy
سیگار	papieros
سیگار	papierosa
سیگار	papierosy
شکستگی	złamania
شکستگی	pęknięcie
شکستگی	złamanie
بازماندگان	ocalałych
توربین	turbiny
رهنمود	przewodnictwo
رهنمود	wytyczne
منعکس	odzwierciedlają
منعکس	odzwierciedlenie
رافائل	raphael
رافائل	rafał
رافائل	rafael
رافائل	rafał
قاب	rama
قاب	klatka
قاب	ramka
قاب	ramy
جنوبگان	antarktyda
جنوبگان	antarktyki
اشعه	promienie
نیوکاسل	newcastle
ادگار	edgara
ادگار	edgar
لطفی	przysługi
لطفی	przysługę
راین	ryana
راین	ryan
راین	ren
راین	renie
راین	rayne
سطر	rząd
سطر	wiersz
سطر	row
حوض	zbiorniki
حوض	zbiorników
کبیسه	skok
بصری	wizualne
یار	yar
ترینیداد	trynidad
باورهای	przekonania
باورهای	wierzenia
ندرت	rzadko
تهاجم	inwazja
تهاجم	inwazji
تهاجم	napaści
تهاجم	atak
تهاجم	napaść
تهاجم	napad
کلن	kolonia
کلن	kolonii
کلن	köln
نیسان	nissan
مسافت	odległość
مسافت	dystans
مسافت	odległości
دشمنی	wróg
دشمنی	wrogowie
دشمنی	wroga
دشمنی	niechęci
دشمنی	wrogo
دشمنی	wróg
دشمنی	nieprzyjaciel
دشمنی	wrogie
دشمنی	wrogi
دشمنی	wróg
شوخی	dowcip
شوخی	zart
شوخی	żart
شوخی	humoru
شوخی	humor
شوخی	żart
یورک	jorku
یورک	jork
یورک	york
بازنشستگی	emeryturę
بازنشستگی	emerytura
بازنشستگی	renta
بازنشستگی	emerytury
بازنشستگی	emerytura
بازنشستگی	renty
بازنشستگی	pensjonat
عروق	naczyniowe
نعمت	błogosławieństwa
نعمت	błogosławieństwo
ورشو	warszawa
مخصوصا	zwłaszcza
مخصوصا	szczególnie
داود	dawid
داود	david
زندگینامه	autobiografia
زندگینامه	biografia
زندگینامه	życiorys
زندگینامه	biografię
جادویی	magiczne
جادویی	czary
جادویی	magic
جادویی	magii
جادویی	magia
جادویی	magiczna
جادویی	magiczne
جادویی	magicznie
جادویی	magia
جادویی	magiczny
وینسنت	vincent
وینسنت	vincenta
فاجعه	katastrofy
فاجعه	katastrofa
فاجعه	klęska
استعمار	kolonializm
استعمار	kolonizacji
فقیر	biedny
فقیر	biedne
فقیر	biedna
فقیر	biedniejszych
برون	out
افلاطون	platon
چاپی	wydruku
چاپی	wydruk
گریز	uciec
گریز	ucieczka
گریز	ucieczki
عمود	prostopadła
مجاری	węgierskiej
مجاری	węgierskie
مجاری	węgierski
مجاری	węgier
مجاری	węgierska
صبا	saba
تعبیه	osadzanie
گله	stado
گله	stada
گله	bydło
گله	stado
گله	stada
دومینیکن	dominikany
تفلیس	tbilisi
موی	włosy
موی	sierść
موی	włosów
موی	mui
ظروف	naczynia
ظروف	naczynia
هورمون	hormonów
هورمون	hormonu
هورمون	hormon
هورمون	hormony
اعتیاد	uzależnienie
اعتیاد	nałóg
اعتیاد	uzależnienia
تاتی	tat
خشن	gwałtowne
خشن	przemoc
خشن	przemocy
خشن	brutalny
خشن	gwałtowny
بیرمنگام	birmingham
پستان	sutki
پستان	biust
پستان	pierś
پستان	piersi
فیلمهای	folie
فیلمهای	filmy
راهبردی	strategicznych
راهبردی	strategiczne
راهبردی	strategiczny
پرسنل	personelu
پرسنل	personel
غلام	ghulam
مارکس	marquez
مارکس	marx
مارکس	marks
مارکس	marek
مارکس	znaki
مارکس	ślady
مارکس	marks
هاینریش	heinrich
افق	horyzoncie
افق	horyzont
تکواندو	taekwondo
اصالت	oryginalność
اصالت	szlachetności
آرمسترانگ	armstrong
خاستگاه	pochodzenia
خاستگاه	pochodzenie
برنارد	bernard
آجری	brick
آجری	cegła
آجری	cegły
لئو	leo
سکوی	peron
سکوی	platformie
سکوی	platforma
سکوی	platformy
سکوی	platform
گیل	gill
گیل	gil
گیل	gail
آتلانتا	atlanta
آتلانتا	atlanty
آتلانتا	atlancie
دایر	dyer
کروم	chrome
کروم	chromu
رحم	macicy
رحم	łonie
رحم	łono
رحم	łona
تساوی	równości
تساوی	równość
سانتیاگو	santiago
وعده	obiecuje
وعده	obietnic
وعده	obietnice
وعده	obietnica
حزبی	frakcji
حزبی	frakcja
بشکه	beczki
بشکه	lufy
بشکه	beczka
بشکه	lufy
فاکتور	wpływy
فاکتور	rachunki
فاکتور	czynnik
فاکتور	współczynnik
وگاس	vegas
هندوراس	honduras
مورخان	historycy
بوکس	boksie
بوکس	boks
بیننده	widzowie
بیننده	widzów
عبدالعزیز	abdulaziz
باس	bos
باس	bass
باس	bas
باس	bas
نصر	nasr
هوگو	hugo
خودی	przyjacielski
خودی	przyjazny
خودی	przyjazna
خودی	przyjazne
خودی	friendly
بیماریهای	choroby
بیماریهای	chorób
شکاری	gończy
گشایش	łatwością
گشایش	łatwość
اوگاندا	ugandzie
نوآوری	innowacje
نوآوری	innowacyjność
نوآوری	innowacja
نوآوری	innowacje
نوآوری	innowacji
شر	cher
شر	sher
شر	zło
شر	zły
شر	evil
شر	zła
لنین	lenin
یونانیان	grecy
یونانیان	greków
خالق	stwórca
خالق	twórca
خالق	twórcy
خالق	twórcą
نیوتن	newtona
نیوتن	newton
گوگنهایم	guggenheim
کنده	conde
کنده	pień
کنده	stump
بنجامین	benjamin
بنجامین	benjamina
همیلتون	hamilton
گرانشی	grawitacyjne
گرانشی	grawitacja
گرانشی	grawitację
آنری	henri
آنری	henryka
آنری	henryk
آنری	henry
دوش	prysznic
دوش	prysznice
دوش	ulewy
دوش	prysznic
قیر	smoła
قیر	smoły
مزیت	przewaga
مزیت	korzyść
مزیت	przewagę
خرگوش	królików
خرگوش	króliki
خرگوش	królik
خرگوش	rabbit
خرگوش	króliki
خرگوش	króliczek
خرگوش	zając
طالب	pragnienie
طالب	pożądanie
طالب	pragnienia
طالب	pożądania
طالب	pragnienia
طالب	pragnień
فردیناند	ferdinand
صرفه	oszczędnie
صرفه	oszczędny
تد	ted
لیون	lyon
لیون	leona
لیون	leon
رایش	rzesza
رایش	rzeszy
سلولهای	ogniwa
سلولهای	komórek
سلولهای	komórki
حوضه	basin
اسکان	osady
اسکان	ugoda
اسکان	rozliczenie
اسکان	osada
اسکان	rozrachunku
اسکان	kolonizacji
انتگرال	integralną
تایپ	rodzaj
تایپ	wpisz
تایپ	typ
تایپ	pisanie
تایپ	pisać
تایپ	wpisanie
بخارا	buchary
رخدادهای	następstwa
صلاح	salah
قریه	town
قریه	miasta
قریه	miejscowość
قریه	miasto
نوشیدنی	napoje
نوشیدنی	napojów
ارتقای	promocja
ارتقای	promowanie
ارتقای	awans
ارتقای	promocji
ارتقای	promocje
قانع	przekonany
قانع	przekonał
قانع	przekonani
سازندگان	wytwórców
سازندگان	producentów
سازندگان	wytwórcy
سازندگان	producenci
سازندگان	budowniczych
فیبر	włókna
فیبر	włókno
کارناتاکا	karnataka
جذاب	śliczna
جذاب	słodkie
جذاب	słodki
جذاب	słodko
جذاب	atrakcyjnych
جذاب	atrakcyjne
جذاب	atrakcyjna
جذاب	atrakcyjny
جذاب	urocze
جذاب	uroczy
موضعی	znieczulenie
پارتی	przyjęcie
پارتی	partia
پارتی	partii
پارتی	impreza
پارتی	imprezy
جولای	lipca
جولای	lipiec
جولای	weaver
مداخله	interweniować
مداخله	ingerencji
مداخله	zakłócenia
مداخله	interwencja
مداخله	interwencji
مداخله	interwencje
صحرا	sahara
صحرا	pustyni
صحرا	pustynia
مولداوی	mołdawii
مولداوی	mołdawia
واکر	walker
واکر	walkera
انداختن	spada
ذخایر	skarby
ذخایر	rezerwy
ذخایر	rezerw
کمپ	obozy
کمپ	obozu
کمپ	camp
کمپ	obóz
چندنفره	multiplayer
زیباترین	najpiękniejsza
زیباترین	najpiękniejszą
اقتصاددانان	ekonomistów
مول	moll
مول	mol
سوری	surrey
