din	från
citat	offert
citat	citerar
citat	citera
citat	citat
otel	steel
otel	stål
otel	steel
otel	stål
baze	grunder
baze	baser
caldura	heat
caldura	värme
caldura	värme
caldura	heat
caldura	värme
caldura	värme
caldura	heat
caldura	värme
caldura	värme
apus	solnedgång
apus	solnedgången
apus	sunset
diplomat	diplomat
decret	dekret
campo	campo
eliminarea	omhändertagande
eliminarea	elimination
eliminarea	eliminering
baiat	boy
baiat	pojke
baiat	gosse
baiat	pojk
baiat	boy
baiat	pojke
baiat	gosse
baiat	pojk
selectie	markering
selectie	val
selectie	urval
studioul	studio
studioul	ateljé
studioul	studion
criticii	kritiker
criticii	kritikerna
folclor	folklore
verona	verona
intrebarea	frågan
intrebarea	fråga
intrebarea	ifrågasätta
operatii	transaktioner
operatii	verksamhet
operatii	operationer
sarah	sarah
sarah	sara
baroc	barock
xxi	xxi
newton	newton
locuinte	hölje
locuinte	bostäder
locuinte	boende
locuinte	bostad
locuinte	bostäder
locuinte	hölje
locuinte	bostäder
locuinte	boende
locuinte	bostad
locuinte	bostäder
observatii	anmärkningar
observatii	kommentarer
observatii	synpunkter
observatii	iakttagelser
observatii	observationer
observatii	anmärkningar
observatii	anmärkningar
köln	köln
fair	mässa
fair	rättvist
fair	rättvis
adaptare	anpassning
turcii	turks
turcii	turkarna
turcii	turkar
incendiu	fire
incendiu	brand
incendiu	eld
filosofia	filosofin
filosofia	filosofi
inter	inter
sultanul	sultan
canale	kanaler
occident	västra
occident	väst
occident	väster
occident	västerut
ecran	bildskärm
ecran	skärmen
ecran	skärm
astronom	astronom
filmat	filmade
filmat	filmat
deschidere	öppenhet
deschidere	öppnande
deschidere	öppning
deschidere	öppnar
dovedeste	bevisar
dovedeste	bevisa
clasificata	klassificerat
clasificata	klassificeras
clasificata	klassificerade
voluntari	frivilliga
voluntari	volontärer
evolutie	evolutionen
evolutie	evolution
evolutie	utveckling
evolutie	utvecklingen
culorile	färger
beton	konkret
beton	betong
beton	konkreta
declaratia	uttalande
declaratia	förklaring
declaratia	deklarationen
declaratia	försäkran
declaratia	deklaration
friuli	friuli
expresie	uttryck
angela	angela
emilia	emilia
manastiri	kloster
tetragnatha	sträckkäkspindlar
scoate	avlägsna
pronuntat	uttalade
pronuntat	uttalat
pronuntat	uttalad
pronuntat	uttalas
pronuntat	uttalade
pronuntat	uttalat
pronuntat	uttalad
pronuntat	uttalas
spirituala	andliga
spirituala	själslig
spirituala	andlig
spirituala	andligt
spirituala	andliga
spirituala	själslig
spirituala	andlig
spirituala	andligt
sudic	sydlig
sudic	södra
caracteristicile	karakteristika
caracteristicile	särdrag
caracteristicile	kännetecken
caracteristicile	egenskaper
walker	walker
salerno	salerno
auzit	hört
auzit	hörde
auzit	hördes
auzit	hörs
prince	prinsen
prince	furste
prince	prince
prince	prins
jeff	jeff
strat	lager
strat	skikt
interesat	intresserad
interesat	intresserade
malla	malla
semi	semi
interpreteaza	tolka
plastic	plaster
plastic	plast
plastic	plast
malik	malik
dispus	villig
dispus	villiga
dispus	villigt
arnold	arnold
procesele	processer
probe	prov
probe	prover
probe	bevis
probe	belägg
probe	bevisning
probe	bevismaterial
rou}}	rou}}
limitat	limited
limitat	begränsat
limitat	begränsade
limitat	begränsad
expus	utsatt
expus	exponerad
expus	utsatta
expus	exponerade
operatiuni	transaktioner
operatiuni	verksamhet
operatiuni	operationer
operatiuni	transaktioner
operatiuni	transaktioner
operatiuni	verksamhet
operatiuni	operationer
johnny	johnny
traseul	färdväg
traseul	väg
traseul	rutt
mile	mile
mile	mil
mile	milen
mile	miles
mile	mil
sotii	makar
sotii	makar
sotii	makar
sotii	hustrur
sotii	fruar
kent	kent
continuarea	fortsättning
continuarea	uppföljare
continuarea	uppföljaren
israelian	israelisk
israelian	israeliska
introduse	introducerade
introduse	introducerades
introduse	presenterade
introduse	infört
introduse	infördes
santiago	santiago
kelly	kelly
bei	bei
bei	eib
voievodatul	vojvodskap
nelson	nelson
pozitiile	ståndpunkter
pozitiile	positioner
pozitiile	befattningar
pozitiile	ställningar
aviv	aviv
gazda	värd
gazda	host
gazda	värd
gazda	host
gazda	värdinna
timpurile	gånger
timpurile	tider
timpurile	tiderna
timpurile	times
timpurile	ggr
declansat	utlöstes
declansat	utlöst
declansat	utlöste
declansat	snubblade
pan	pan
grupe	grupper
grupe	grupperna
biologie	biologi
sarba	serbiska
atmosfera	atmosfär
atmosfera	stämning
atmosfera	atmosfär
atmosfera	stämning
distincte	distinkt
distincte	distinkta
reflecta	återspeglar
reflecta	återspegla
reflecta	reflektera
reflecta	spegla
reflecta	avspeglar
reflecta	återger
reflecta	återspeglar
reflecta	reflekterar
reflecta	återspeglar
reflecta	återspegla
reflecta	reflektera
reflecta	spegla
institut	institute
institut	institut
institut	institutet
fructe	frukter
fructe	frukt
fructe	frukter
fructe	frukt
italieni	italienare
italieni	italienarna
rezolvat	löste
rezolvat	lösta
rezolvat	löst
rezolvat	löste
rezolvat	lösta
rezolvat	löst
sarthe	sarthe
adunare	sammankomst
adunare	samlar
adunare	samlas
adunare	insamling
adunare	montering
adunare	församling
adunare	församlingen
piele	läder
piele	hud
piele	skinn
piele	skin
conferinte	konferenserna
conferinte	konferenser
conferinte	konferenserna
conferinte	konferenser
temperaturi	temperaturer
rachete	missiler
rachete	robotar
rachete	raketer
distruge	förstöra
distruge	förgör
distruge	förstör
distruge	förinta
transnistria	transnistrien
definitie	definition
definitie	definitionen
dos	dos
colegii	kollegor
colegii	kolleger
lat	lat
chimic	kemisk
chimic	kemikalie
chimic	kemiskt
chimic	kemiskt
inaintat	vidarebefordrade
particule	partiklar
particule	partiklar
particule	partikel
titlurile	rubriker
titlurile	titlar
expuse	utsatt
expuse	exponerad
expuse	utsatta
expuse	exponerade
dif	jämförelse
dif	diff
spunand	säger
spunand	ordspråk
criticat	kritiserade
criticat	kritiserades
criticat	kritiseras
criticat	kritiserade
criticat	kritiserats
criticat	kritiserades
criticat	kritiserat
igor	igor
prost	dumma
prost	dumt
prost	dum
identitatea	identitet
rauri	floder
rauri	vattendrag
rauri	floderna
rauri	rivers
müller	müller
inconjurat	omgiven
inconjurat	omringade
inconjurat	omringad
inconjurat	omringat
inconjurat	omgiven
inconjurat	omringade
inconjurat	omringad
inconjurat	omringat
kong	kong
sexuala	sexuell
sexuala	sexuella
sexuala	sexuellt
sexuala	sexuell
sexuala	sexuella
sexuala	sexuellt
dificil	svår
dificil	svårt
contesa	grevinnan
contesa	grevinnan
revolutie	revolutionen
revolutie	revolution
revolutie	revolutionen
revolutie	revolution
leo	leos
leo	leo
pastrate	hållit
pastrate	höll
pastrate	behöll
pastrate	behållit
pastrate	bevarade
pastrate	konserverade
pastrate	bevarat
pastrate	bevarad
pastrate	konserverad
marcus	marcus
dureaza	varar
dureaza	varar
stylidium	stylidium
dimensiune	dimensionen
dimensiune	dimension
dimensiune	mått
dimensiune	storlek
dimensiune	storleken
vanzari	försäljning
vanzari	försäljning
vanzari	rea
vanzari	salu
vanzari	försäljning
sfatul	rådgivning
sfatul	råd
necesitatea	nödvändighet
necesitatea	nöden
forum	forum
forum	forumet
combustibil	drivmedel
combustibil	bränsle
sin	synd
sin	synden
sin	synda
copyright	copyright
copyright	upphovsrätt
copyright	upphovsrätten
arabia	saudiarabien
arabia	arabien
rugby	rugby
padurile	skog
padurile	skogarna
padurile	skogar
firme	firmor
jonathan	jonatan
jonathan	jonathan
distins	framstående
patriarhul	patriarken
unelte	verktyg
ucide	döda
ucide	kill
ucide	dräpa
ucide	slakta
distributia	fördelning
distributia	distribution
distributia	fördelning
distributia	distribution
csm	csm
propunere	förslag
propunere	proposition
nucleara	nukleära
nucleara	kärnkraft
nucleara	kärnvapen
nucleara	nukleär
nucleara	kärnenergi
nucleara	nukleära
nucleara	kärnkraft
nucleara	kärnvapen
nucleara	nukleär
nucleara	kärnenergi
conservator	konservativ
conservator	konservativa
conservator	konservativt
numerele	tal
numerele	nummer
numerele	siffror
dispozitiv	anordning
dispozitiv	enhet
dispozitiv	enheten
zei	gudar
zei	gudars
zei	gudarna
terra	terra
adoptata	antaget
adoptata	antagna
adoptata	antagen
adoptata	adopterad
adoptata	antogs
incercand	försöker
incercand	provar
inceputurile	begynnelse
inceputurile	början
atitudinea	inställning
atitudinea	attityd
semnarea	undertecknar
semnarea	signering
semnarea	undertecknande
monografia	monografi
portalul	portal
portalul	portalen
dimensiunile	måtten
dimensiunile	dimensioner
dimensiunile	mått
limitele	gränser
limitele	gränsvärden
limitele	begränsningar
limitele	gränser
insemnat	betydde
insemnat	menat
insemnat	menade
cade	cade
cade	faller
cade	falls
soarta	öde
soarta	ödet
soarta	öde
soarta	ödet
moore	moore
cornelis	cornelis
dulce	söt
dulce	sött
dulce	söta
istván	istván
luterani	lutheraner
conventia	konventet
conventia	konventionen
conventia	konvent
conventia	konvention
chinez	kineser
chinez	kinesiskt
chinez	kines
chinez	kinesisk
chinez	kinesiska
domnie	regera
domnie	härska
côtes	côtes
viziunea	syn
viziunea	visioner
viziunea	vision
familiile	familjer
comunismului	kommunism
comunismului	kommunismen
bayern	bayern
unu	en
unu	ett
unu	one
trofeul	trophy
trofeul	pokalen
trofeul	trofén
trofeul	trofé
marshall	marshall
dimensiunea	dimensionen
dimensiunea	dimension
dimensiunea	mått
dimensiunea	storlek
dimensiunea	storleken
luata	tagit
luata	tagen
luata	togs
luata	tagna
hassan	hassan
antiohia	antiokia
mini	mini
mentinerea	upprätthålla
mentinerea	underhålla
mentinerea	bibehålla
combinatie	kombinationen
combinatie	kombination
combinatie	kombinationen
combinatie	kombination
atestat	intyg
irlandei	irland
irlandei	ireland
angel	ängeln
angel	ängel
angel	angel
alternativa	alternativt
alternativa	alternativa
alternativa	alternativ
alternativa	alternativt
alternativa	alternativa
alternativa	alternativ
coburg	coburg
mixt	blandat
mixt	blandad
mixt	blandade
harris	harris
marcheaza	markera
marcheaza	märke
marcheaza	mark
coada	kö
coada	svans
coada	stjärt
coada	svansen
coada	kö
coada	svans
coada	stjärt
coada	svansen
regionala	regionala
regionala	regional
regionala	regionalt
janeiro	janeiro
indoiala	tvekan
indoiala	tvivel
indoiala	tvivlar
indoiala	tvekan
indoiala	tvivel
indoiala	tvivlar
indoiala	tvekan
indoiala	tvivel
indoiala	tvivlar
ross	ross
inregistrata	registrerades
inregistrata	registrerad
inregistrata	registrerat
inregistrata	registrerade
inregistrata	inspelat
inregistrata	inspelade
inregistrata	registreras
inregistrata	inspelad
clasele	klasser
clasele	klasserna
clasele	lektioner
corporation	corporation
reprezentare	representation
reprezentare	representationen
serios	seriös
serios	seriöst
serios	allvarliga
serios	allvarlig
serios	allvarligt
serios	seriöst
serios	allvarligt
dramatic	dramatiskt
dramatic	dramatik
dramatic	dramatisk
dramatic	dramatiska
dramatic	dramatiskt
leonardo	leonardo
corespunzator	lämpliga
corespunzator	passande
corespunzator	lämplig
corespunzator	lämpligt
corespunzator	motsvarande
mali	mali
contributie	bidrag
contributie	bidrag
contributiile	bidrag
vina	skuldkänslor
vina	skuld
vina	klandra
vina	skuldkänslor
vina	skuld
girls	girls
girls	tjejer
girls	flickor
hesse	hessen
veronica	veronica
fernando	fernando
amos	amos
jordan	jordan
jordan	jordanien
african	afrikanskt
african	afrikaner
african	afrikansk
african	afrikanska
cunostinte	kunskap
cunostinte	kunskaper
cunostinte	kännedom
cunostinte	vetskap
cunostinte	bekanta
cunostinte	kunskap
cunostinte	kunskaper
cunostinte	kännedom
cunostinte	vetskap
cuba	cuba
cuba	kuba
hai	hai
lászló	lászló
plata	avbetalning
plata	betalning
plata	utbetalning
plata	avbetalning
plata	betalning
plata	utbetalning
masivul	massivet
kennedy	kennedy
robin	robin
dorin	dorin
turnuri	towers
turnuri	tornen
turnuri	höghusen
turnuri	torn
sabie	svärd
banda	band
banda	tejp
banda	gäng
banda	gänget
banda	gang
banda	band
banda	tejp
nick	nick
nick	smeknamn
desert	efterrätt
desert	dessert
desert	öken
desert	öknen
desert	desert
desert	öken
desert	öknen
desert	desert
afectat	påverkad
afectat	påverkade
afectat	berörd
afectat	drabbad
afectat	påverkat
afectat	påverkas
prime	prime
prime	premier
jucatorii	spelare
efectiv	effektivt
actioneaza	act
actioneaza	akt
actioneaza	agera
harvard	harvard
mariana	mariana
dialectul	dialekt
dick	dick
dick	kuk
morgan	morgan
roci	rockar
roci	klippor
roci	stenar
plasat	placerat
plasat	placerad
plasat	placerats
plasat	placerade
plasat	placeras
ibrahim	ibrahim
albi	vita
albi	white
albi	vit
albi	vitt
charlie	charlie
filozof	filosof
filozof	filosofen
eugenia	eugenia
defineste	definiera
defineste	definierar
defineste	definiera
dublat	fördubblades
dublat	fördubblats
belarus	vitryssland
belarus	vitryska
belarus	vitryssland
politicile	politik
politicile	policyer
uniune	union
uniune	fackförening
uniune	unionen
intens	intensivt
intens	intensiv
intens	intensiva
salonul	salong
incercari	rättegångar
incercari	prövningar
incercari	test
incercari	testar
incercari	tester
aplicata	tillämpade
aplicata	tillämpad
aplicata	ansökt
aplicata	tillämpat
aplicata	tillämpas
caramida	tegel
caramida	tegelsten
caramida	brick
caramida	tegel
caramida	tegelsten
caramida	brick
sexual	sexuell
sexual	sexuella
sexual	sexuellt
sexual	sexuellt
fred	fred
april	april
astra	astra
diplomatice	diplomatisk
diplomatice	diplomatiskt
diplomatice	diplomatiska
axa	axeln
axa	axel
axa	axel
axa	axeln
axa	axel
decizii	avgöranden
decizii	beslut
zur	zur
definita	definierad
definita	definierat
definita	definieras
definita	definierade
chimist	kemist
eliade	eliade
sky	himmel
sky	sky
sky	himlen
extremitatea	extremiteter
pret	pris
pret	price
pret	priset
pret	pris
pret	price
pret	priset
lisabona	lissabon
lisabona	lissabons
lisabona	lisbon
islam	islams
islam	islam
hrana	livsmedel
hrana	mat
hrana	föda
voci	röster
cauzat	orsakade
cauzat	orsakat
securitatea	säkerhet
securitatea	säkerheten
securitatea	trygghet
shortsummary	shortsummary
solare	sol
solare	solar
solare	solenergi
produsul	produkten
produsul	produkt
aparate	enheter
aparate	anordningar
aparate	apparatur
aparate	apparat
aparate	apparater
eliminat	elimineras
eliminat	borttagna
eliminat	borttagen
eliminat	borttaget
initiale	ursprungligt
initiale	initial
initiale	ursprunglig
initiale	inledande
initiale	initialer
initiale	initialerna
hertegovina	hercegovina
hertegovina	hercegovina
oferite	erbjöd
oferite	erbjuds
oferite	erbjudna
oferite	erbjuden
cuplul	par
cuplul	paret
statistici	statistiken
statistici	statistik
statistici	statistik
statistici	insikter
statistici	statistik
derivat	härledda
derivat	härrör
derivat	härleds
traduse	översatt
traduse	översatta
arabi	araber
andy	andy
saturn	saturn
saturn	saturnus
citate	citattecken
citate	citat
citate	citationstecken
bulgar	bulgariska
stanley	stanley
resursele	medel
resursele	resurser
elaborat	utarbeta
ile	ile
britanicii	britter
sugerat	föreslog
sugerat	föreslagen
sugerat	föreslaget
sugerat	föreslagna
solutia	lösning
andreas	andreas
nil	nilen
extreme	ytterligheter
extreme	extrem
extreme	extrema
extreme	extremt
bunuri	gods
bunuri	varor
comportament	uppträdande
comportament	beteenden
comportament	beteende
comportament	uppförande
comportament	beteenden
comportament	beteende
comportament	uppförande
stade	stade
acumulare	ansamling
laborator	laboratoriet
laborator	laboratorium
laborator	labb
laborator	labbet
laborator	lab
moldovan	moldaviska
htm	htm
egale	lika
egale	jämställda
egale	equal
termenii	termer
termenii	begrepp
termenii	villkor
precis	precist
precis	exakta
russell	russel
russell	russell
planta	planta
planta	plantera
planta	växter
planta	växt
planta	anläggning
planta	planta
planta	plantera
planta	växter
planta	växt
planta	anläggning
operator	aktör
operator	operatören
operator	operatör
clara	clara
clara	clara
vremuri	gånger
vremuri	tider
vremuri	tiderna
vremuri	times
vremuri	ggr
magnitudinea	storleksordning
motorul	motorns
motorul	motor
motorul	motorn
vorbit	talat
vorbit	pratat
vorbit	talade
vorbit	pratat
vorbit	pratade
consum	konsumtion
consum	förbrukning
consum	förbrukningen
perspectiva	perspektivet
perspectiva	perspektiv
perspectiva	perspektivet
perspectiva	perspektiv
kurt	kurt
perechi	par
purtand	bär
obligatoriu	obligatoriskt
obligatoriu	krävs
obligatoriu	obligatoriska
obligatoriu	obligatorisk
obligatoriu	obligatoriskt
obligatoriu	obligatorisk
obligatoriu	obligatoriska
obligatoriu	obligatoriskt
infrangere	nederlag
infrangere	besegra
amintiri	minnen
hidrogen	väte
hidrogen	vätgas
bell	klocka
bell	bell
depasit	överskridit
depasit	överskred
depasit	översteg
depasit	överskridas
depasit	överträffat
donald	kalle
donald	donald
ferestre	windows
ferestre	fönster
ferestre	rutor
campaniei	kampanj
campaniei	kampanjen
masive	massiva
masive	massiv
masive	massivt
masive	massive
interpretata	tolkas
interpretata	tolkade
interpretata	tolkat
interpretata	tolkats
tim	tim
made	made
made	tillverkad
made	tillverkade
made	tillverkat
made	gjorda
uitat	glömde
uitat	glömt
uitat	glömda
uitat	bortglömd
uitat	glömd
uitat	bortglömda
uitat	glömt
insemna	betydde
insemna	menat
insemna	menade
motivele	anledningar
motivele	orsaker
motivele	skäl
nuclear	nukleära
nuclear	kärnkraft
nuclear	kärnvapen
nuclear	nukleär
nuclear	kärnenergi
magnus	magnus
clarke	clarke
iubire	bebis
iubire	älskling
iubire	kärlek
iubire	älska
iubire	love
iubire	älskar
economist	ekonom
feat	bedrift
romanele	romaner
romanele	noveller
aragon	aragonien
diego	diego
oliver	oliver
klein	klein
separata	separat
separata	separata
separata	separera
inlocuita	ersatta
inlocuita	ersätts
inlocuita	ersatte
inlocuita	ersatt
inlocuita	ersattes
inlocuita	utbytt
mississippi	mississippi
financiara	ekonomiskt
financiara	finansiellt
financiara	finansiell
financiara	finansiella
financiara	ekonomiskt
financiara	finansiellt
financiara	finansiell
financiara	finansiella
mtv	mtv
profesionale	professionella
profesionale	professionell
profesionale	professionellt
blues	blues
ille	ille
pretul	pris
pretul	price
pretul	priset
pretul	pris
pretul	price
pretul	priset
ltd	ltd
colaborarea	samarbete
indreptat	pekar
indreptat	peka
mamifere	däggdjur
mamifere	däggdjur
galbena	gula
galbena	gult
galbena	gul
identitate	identitet
generatii	generationerna
generatii	generationers
generatii	generationer
generatii	generationerna
generatii	generationers
generatii	generationer
expeditie	expeditionen
expeditie	expedition
expeditie	expeditionen
expeditie	expedition
adn	dna
acordarea	beviljar
frecvente	vanligt
frecvente	gemensamt
frecvente	vanlig
frecvente	vanliga
frecvente	gemensamma
senatului	senaten
senatului	senat
secreta	hemlighet
secreta	hemliga
secreta	secret
secreta	hemlig
secreta	hemligt
secreta	hemlighet
secreta	hemliga
secreta	secret
secreta	hemlig
secreta	hemligt
ocupate	upptagna
ocupate	upptaget
ocupate	upptagen
ocupate	ockuperade
ocupate	sysselsatt
ocupate	upptaget
ocupate	ockuperat
comandat	beställt
comandat	beställd
comandat	beställda
comandat	befallde
comandat	ordnad
comandat	beställt
comandat	beställde
comandat	beställd
comandat	beställda
cooperare	samarbete
tunisia	tunisien
trimise	skickas
trimise	skickade
trimise	skickat
trimise	skickad
mountain	mountain
mountain	berg
mountain	berget
zilnic	dagligen
zilnic	daglig
zilnic	dagliga
zilnic	daily
altarul	altaret
altarul	altare
altarul	helgedom
rezolvarea	lösa
aux	aux
constitutie	grundlagen
constitutie	konstitutionen
constitutie	författning
constitutie	konstitution
constitutie	grundlag
constitutie	grundlagen
constitutie	konstitutionen
constitutie	författning
constitutie	konstitution
constitutie	grundlag
gotha	gotha
efort	ansträngning
efort	insats
criteriile	kriterier
criteriile	kriterierna
catherine	catherine
catherine	katarina
juniori	juniorer
juniori	junior
juniori	yngre
turcilor	turks
turcilor	turkarna
turcilor	turkar
churchill	churchill
dand	ger
uciderea	döda
uciderea	dödande
uciderea	killing
acordata	beviljat
acordata	beviljats
acordata	beviljad
acordata	beviljas
acordata	beviljade
exploatarea	exploatering
exploatarea	utnyttjande
exploatarea	utnyttjar
exploatarea	utnyttja
exploatarea	exploatera
antoine	antoine
academy	akademin
academy	academy
academy	akademi
eroi	hjältar
eroi	heroes
animalele	djur
match	matchning
match	match
match	matchar
match	matcha
olandeza	holländsk
olandeza	holländare
olandeza	holländska
olandeza	nederländska
drôme	drôme
institutiile	institutioner
institutiile	institut
institutiile	institutionerna
echipamente	utrustning
succesorul	efterföljare
succesorul	efterträdare
identificarea	identifiera
identificarea	identifiering
identificarea	identifikation
scufundare	dykning
scufundare	dykt
scufundare	dyker
scufundare	dyka
scufundare	dyka
scufundare	dyk
vineri	fredag
vineri	fredags
mixta	blandat
mixta	blandad
mixta	blandade
inginerie	engineering
inginerie	maskin
picioarele	fot
picioarele	fötterna
picioarele	fötter
picioarele	legs
picioarele	benen
picioarele	ben
wayne	wayne
cross	cross
cross	kryss
cross	korsa
cross	kors
inregistreaza	registrera
inregistreaza	register
inregistreaza	registret
inregistreaza	registrera
inregistreaza	rekord
inregistreaza	record
suficiente	tillräckliga
suficiente	tillräcklig
suficiente	tillräckligt
colonii	kolonier
colonii	kolonierna
restaurare	återställ
restaurare	återställa
restaurare	återställning
restaurare	restaurering
restaurare	återställande
restaurare	återställning
restaurare	återupprättande
reprezentarea	representation
reprezentarea	representationen
tren	träna
tren	tåget
tren	train
tren	tåg
sous	sous
alimente	livsmedel
alimente	mat
alimente	föda
alimente	livsmedel
acordate	beviljat
acordate	beviljats
acordate	beviljad
acordate	beviljas
acordate	beviljade
ceara	vax
ceara	wax
ceara	vax
ceara	wax
clima	klimatet
clima	klimat
clima	klimatet
clima	klimat
ucrainean	ukrainska
acidul	surt
acidul	syra
strazi	gator
strazi	streets
strazi	gatorna
strazi	gator
strazi	streets
strazi	gatorna
portar	dörrvakt
portar	målvakt
portar	målvakt
austriece	österrikiska
austriece	österrikisk
austriece	österrikare
missouri	missouri
playstation	playstation
nominalizare	nominering
nominalizare	nominerad
nominalizare	utnämning
simboluri	symboler
simboluri	symbolerna
antrenorul	tränaren
antrenorul	coach
antrenorul	tränare
landes	landes
margaret	margaret
margaret	margareta
sarbatoare	helgdag
sarbatoare	semester
sarbatoare	högtid
sarbatoare	fest
sarbatoare	firande
obiectele	objekt
obiectele	föremål
solist	solist
origini	ursprung
erik	erik
exploatare	exploatering
exploatare	utnyttjande
rosetti	rosetti
hip	höft
hip	hipp
hip	höften
ziduri	murar
ziduri	väggarna
ziduri	väggar
matt	matt
suflet	soul
suflet	själ
turingia	thüringen
retragere	reträtt
retragere	retirera
retragere	uttag
retragere	tillbakadragande
retragere	utträde
retragere	återkallande
eficient	effektiva
eficient	effektiv
eficient	effektivt
eficient	ändamålsenligt
eficient	effektiva
eficient	effektiv
eficient	effektivt
vilaine	vilaine
programare	programmera
programare	programmering
programare	förordnande
programare	möte
programare	utnämning
programare	tillsättning
calatori	resenärer
calatori	resande
folk	folk
legale	rättsligt
legale	rättslig
legale	lagligt
legale	juridiska
legale	rättsliga
organism	body
organism	kropp
organism	kroppen
organism	kropps
organism	organismer
organism	organism
organism	organismen
deces	död
deces	döden
deces	death
deces	dödsfall
emigrat	emigrerade
emigrat	immigrerade
hit	slog
hit	påkörd
hit	träffad
hit	träff
pui	höna
pui	kyckling
dedicate	tillägnad
dedicate	hängiven
capete	krona
capete	huvuden
sarat	salta
sarat	salt
sarat	saltad
sarat	saltade
putini	få
putini	fåtal
putini	få
putini	fåtal
spiritual	kvick
spiritual	andliga
spiritual	själslig
spiritual	andlig
spiritual	andligt
spiritual	andligt
primite	fått
primite	mottaget
primite	fick
primite	mottagen
primite	mottagna
neo	neo
imam	imam
automobile	bilar
automobile	bil
moda	fashion
moda	mode
moda	fashion
moda	mode
utricularia	utricularia
viu	levande
viu	alive
ramase	kvarvarande
ramase	återstår
ramase	återstående
ramase	resterande
orientare	vägledning
orientare	vägledningen
orientare	läggning
orientare	orientering
orientare	inriktning
cazurile	rättsfall
cazurile	fall
cazurile	ärenden
arhiepiscopul	ärkebiskop
arhiepiscopul	ärkebiskopen
allier	allier
caine	hund
caine	hund
caine	caine
trecutul	förbi
trecutul	förflutet
trecutul	förflutna
balcani	balkan
balcani	balkan
votul	röstning
votul	omröstning
votul	röstar
votul	röstande
doina	doina
categoriile	kategorierna
categoriile	kategorier
maroc	marocko
maroc	marockos
fiii	sons
fiii	söner
fiii	söners
extinde	förlänga
extinde	utvidga
extinde	utöka
extinde	förlänger
extinde	utvidga
extinde	utöka
extinde	expandera
interese	intressen
interese	ränta
interese	räntor
interese	intresse
herman	herman
rené	rené
rené	rené
rené	rene
interesant	intressanta
interesant	intressant
interesant	spännande
introdusa	introducerade
introdusa	introducerades
introdusa	presenterade
introdusa	infört
introdusa	infördes
traduce	översätta
traduce	översätt
considerand	överväger
corpuri	kroppar
corpuri	organ
succesor	efterföljare
succesor	efterträdare
pete	pete
garda	vakta
garda	vakt
garda	garda
figuri	siffror
figuri	figurer
ceramica	keramik
ceramica	keramiskt
ceramica	keramik
ceramica	keramiska
ceramica	keramik
ceramica	keramik
ceramica	keramiskt
ceramica	keramik
ceramica	keramiska
ceramica	keramik
anexarea	annektering
sound	sound
sound	ljudet
sound	ljud
distribuit	delad
distribuit	delats
distribuit	delas
distribuit	delade
distribuit	delat
metropolitana	metropolitan
cinstea	ärlighet
salvat	räddade
salvat	sparade
salvat	sparat
salvat	räddad
salvat	sparad
anunta	meddela
anunta	tillkännage
anunta	meddelar
anunta	tillkännages
anunta	meddela
anunta	tillkännage
biblia	bibel
biblia	bibeln
alina	alina
auguste	auguste
cupru	koppar
imbunatatirea	förbättras
imbunatatirea	förbättring
imbunatatirea	förbättra
imbunatatirea	förbättrad
continentala	continental
continentala	kontinental
continentala	kontinentala
continentala	fastlandet
suprafete	ytor
suprafete	ytor
construi	bygg
construi	bygga
directe	direkta
directe	regissera
directe	direkt
directe	direct
cimitir	begravningsplats
cimitir	kyrkogård
cimitir	kyrkogården
cimitir	begravningsplats
cimitir	kyrkogård
situri	platser
situri	webbplatser
bologna	bologna
republican	republikan
republican	republikanska
interval	avstånd
interval	range
interval	intervall
interval	intervall
picior	fot
picior	foot
picior	benet
picior	ben
considerabil	avsevärt
considerabil	betydligt
considerabil	ansenliga
considerabil	avsevärda
considerabil	ansenlig
considerabil	avsevärd
explicit	explicit
explicit	uttryckligen
explicit	uttryckligt
explicit	uttryckliga
explicit	explicit
explicit	uttrycklig
explicit	uttryckligt
caroline	caroline
modena	modena
florea	florea
drama	drama
drama	dramatik
drama	dramat
drama	drama
drama	dramatik
drama	dramat
angelo	angelo
ein	ein
regulat	regelbundet
regulat	regelbundet
regulat	regelbundna
regulat	regelbunden
regulat	ordinarie
continand	innehållande
prevazut	förutsett
prevazut	förutsett
ghost	ghost
ghost	vålnad
ghost	spöke
colorado	colorado
sèvres	sèvres
wright	wright
bolyai	bolyai
dori	dori
werner	werner
hérault	hérault
profit	vinst
triburi	stammar
editorial	redaktionella
editorial	ledare
editorial	redaktionell
editorial	redaktionen
republici	republikerna
shoemaker	skomakare
respect	respekt
respect	respekten
respect	respekterar
respect	respektera
constituita	utgjorde
sper	förhoppning
sper	hoppas
sper	hoppet
sper	hopp
sper	hope
inchisoarea	häktet
inchisoarea	fängelse
inchisoarea	fängelset
inchisoarea	prison
inchisoarea	fängelse
inchisoarea	fängelset
inchisoarea	prison
inchisoarea	fängelse
summer	sommaren
summer	sommar
grafice	diagram
grafice	sjökort
grafice	grafik
alese	utvald
alese	valda
alese	utvalda
alese	vald
alese	utvalt
alese	valt
dealurile	kullarna
dealurile	kullar
dealurile	hills
proteja	skydda
proteja	beskydda
gregorian	gregorianska
descrise	beskrev
descrise	beskrivet
descrise	beskrivna
descrise	beskrivs
fabrici	fabriker
fabrici	fabrikerna
marcu	markera
marcu	märke
marcu	mark
drosera	drosera
robot	robot
principatul	furstendömet
luigi	luigi
platforma	plattformen
platforma	plattform
