din	від
kitami	кітамі
mănăstiri	монастирях
scoate	прибрати
scoate	видалити
scoate	вилучити
pronunțat	виразний
spirituală	духовні
sudic	південна
sudic	південний
caracteristicile	характеристики
walker	вокер
salerno	салерно
auzit	почув
auzit	чув
auzit	почула
auzit	чули
auzit	чула
prince	принц
prince	принца
prince	князь
jeff	джефф
strat	шаром
strat	шар
interesat	цікавиться
interesat	зацікавлений
interesat	зацікавило
interesat	цікаво
interesat	цікавить
interesat	цікавляться
semi	крапкою
semi	напів
interpretează	грамотно
plastic	пластмас
plastic	пластик
plastic	пластику
plastic	купляти
blaga	блага
dispus	бажаючих
dispus	дасть
arnold	арнольд
procesele	процеси
procesele	процесів
probe	зразки
probe	вкриває
probe	докази
vizită	відвідати
vizită	відвідання
vizită	візит
vizită	завітати
vizită	відвідайте
vizită	відвідування
limitat	обмежені
limitat	обмежений
limitat	обмежена
expus	відкритий
operațiuni	дії
operațiuni	операцій
operațiuni	операції
operațiuni	операцій
operațiuni	операції
johnny	джоні
johnny	джонні
traseul	маршрут
mile	миля
mile	кілометрів
kent	кент
continuarea	продовження
continuarea	нетерпінням
israelian	ізраїльська
introduse	представила
introduse	познайомила
introduse	представив
santiago	сантьяго
kelly	келлі
voievodatul	воєводство
critica	критика
critica	критики
critica	critique
critica	критична
critica	критичні
critica	критичний
nelson	нельсон
pozițiile	позиції
pozițiile	позицій
aviv	авів
gazdă	вузол
gazdă	ведуча
timpurile	таймс
timpurile	час
timpurile	часи
timpurile	times
declanșat	спричинили
pan	пан
pan	випічки
grupe	групи
grupe	груп
grupe	спільноти
biologie	біологія
biologie	біології
sârbă	сербська
atmosfera	атмосфера
distincte	точні
distincte	точний
distincte	окремий
distincte	явний
reflectă	відбити
reflectă	відображає
institut	інститут
fructe	фрукт
fructe	фрукти
fructe	плід
fructe	плоди
fructe	фруктові
fructe	фрукти
fructe	плоди
italieni	італійці
rezolvat	вирішено
rezolvat	недолік
rezolvat	вирішено
rezolvat	вирішили
sarthe	сарт
adunare	збираються
adunare	зборів
adunare	збори
piele	шкіра
piele	оболонка
piele	шкіра
piele	шкіри
conferințe	конференцій
temperaturi	температури
temperaturi	температура
rachete	ракет
rachete	ракети
rachete	ракет
distruge	знищить
distruge	знищити
constantă	постійна
constantă	стала
constantă	постійний
definiție	визначення
dos	dos
dos	дос
colegii	колеги
lat	lat
chimic	хімічна
chimic	хімічні
chimic	хімічний
chimic	хімічно
particule	частки
particule	частинок
particule	частинки
particule	частка
particule	частинки
particule	частинка
titlurile	заголовки
expuse	відкритий
dif	порівняння
dif	diff
dif	різниця
dif	розбіжності
spunând	мовляв
spunând	кажу
spunând	кажеш
criticat	критикували
igor	ігор
igor	ігоре
prost	тупо
prost	дурна
prost	дурне
prost	дурний
costin	костін
identitatea	особа
identitatea	особистість
identitatea	профіль
identitatea	ідентичність
râuri	річок
râuri	річки
râuri	ріки
müller	мюллер
înconjurat	оточують
înconjurat	оточили
kong	конг
sexuală	сексуальний
sexuală	сексуальної
sexuală	статевий
sexuală	сексуальне
dificil	важко
dificil	складно
dificil	складне
revoluție	революція
leo	лео
leo	лев
păstrate	зберегла
păstrate	зберегла
păstrate	зберігав
marcus	маркус
durează	триває
dimensiune	вимір
dimensiune	розмір
vânzări	продажів
vânzări	продаж
vânzări	продажі
vânzări	розпродаж
vânzări	продаж
sfatul	порада
sfatul	пораду
sfatul	поради
necesitatea	необхідність
forum	форум
combustibil	пальне
combustibil	паливо
combustibil	палива
sin	гріхом
sin	гріха
sin	гріх
arabia	аравія
arabia	аравії
rugby	регбі
pădurile	ліси
pădurile	лісах
pădurile	лісами
firme	фірм
jonathan	джонатан
distins	бувають
patriarhul	патріарх
unelte	інструменти
unelte	засоби
ucide	припинення
ucide	вбити
ucide	kill
ucide	вбити
ucide	убити
distribuția	розподіл
csm	csm
propunere	пропозиція
propunere	судження
propunere	пропозиція
nucleară	ядерної
nucleară	ядерні
nucleară	ядерна
nucleară	ядерний
conservator	консерваторія
conservator	консервативна
numerele	числа
numerele	номери
numerele	цифри
dispozitiv	пристрій
zei	боги
terra	terra
nota	зауваження
nota	примітки
nota	зауважте
nota	примітка
nota	нота
adoptată	приймається
încercând	спроби
încercând	намагаючись
începuturile	початки
atitudinea	attitude
atitudinea	ставлення
semnarea	підписують
monografia	монографія
portalul	портал
dimensiunile	розміри
dimensiunile	виміри
limitele	межі
limitele	кордони
limitele	границі
limitele	межі
limitele	обмеження
însemnat	означала
cade	водоспад
soarta	доля
soarta	долі
soarta	долю
moore	мур
cornelis	корнеліс
dulce	солодка
dulce	солодкі
dulce	солодкий
istván	іштван
convenția	конвенції
convenția	конвенція
chinez	китайською
chinez	китайські
chinez	китайська
chinez	китайці
chinez	китайський
domnie	править
côtes	кот
viziunea	видіння
viziunea	зір
viziunea	vision
viziunea	бачення
familiile	сімей
familiile	родин
familiile	родини
comunismului	комунізм
comunismului	комуністів
bayern	bayern
bayern	баварія
unu	одна
unu	one
unu	одне
unu	один
trofeul	трофей
marshall	маршалл
marshall	маршал
dimensiunea	вимір
dimensiunea	розмір
luată	taken
luată	взято
luată	забрала
luată	зроблено
diferă	відрізняється
diferă	відрізняються
hassan	хассан
seară	вечір
seară	вечірня
seară	вечірній
antiohia	антіохії
mini	mini
mini	міні
menținerea	супровід
combinație	поєднання
combinație	комбінація
atestat	атестація
irlandei	ірландія
irlandei	ірландії
angel	янгол
angel	ангел
alternativă	альтернатива
alternativă	варіант
alternativă	альтернативне
alternativă	альтернативні
alternativă	альтернативна
alternativă	альтернативний
coburg	кобург
mixt	змішана
mixt	змішаний
mixt	змішані
harris	гарріс
harris	харріс
marchează	кропивницький
coada	черги
coada	чергу
coada	черга
coada	поставити
coada	хвіст
regională	районної
regională	обласний
regională	регіональні
regională	регіональний
janeiro	жанейро
îndoială	сумнівів
îndoială	сумнів
îndoială	сумніву
îndoială	сумніваюся
îndoială	сумніватися
ross	рос
ross	росс
înregistrată	зареєстровано
înregistrată	зареєстровані
înregistrată	зареєстрований
înregistrată	записано
înregistrată	записав
clasele	класи
corporation	корпорація
punerea	удари
punerea	напишу
reprezentare	представлення
serios	серйозне
serios	серйозно
serios	серйозні
serios	серйозна
serios	серйозний
serios	серйозно
determina	визначити
dramatic	драматичного
dramatic	різко
leonardo	леонардо
alla	алла
corespunzător	відповідний
corespunzător	відповідні
corespunzător	відповідну
corespunzător	відповідний
mali	малий
mali	малі
contribuție	вклад
contribuție	внесок
contribuțiile	внески
contribuțiile	внесок
vină	вини
girls	дівчатка
girls	дівчата
hesse	гессе
hesse	гессен
veronica	вероніка
fernando	фернандо
amos	амос
jordan	йорданії
jordan	джордан
african	африканська
african	африканський
african	африканські
african	африканських
cunoștințe	знань
cunoștințe	знання
cuba	кубі
cuba	куби
cuba	куба
hai	гаї
hai	хай
lászló	ласло
plata	сплата
plata	оплати
plata	оплата
plata	платіж
plata	сплати
masivul	масив
kennedy	кеннеді
robin	робін
turnuri	вежі
sabie	мечем
sabie	меч
bandă	стрічку
bandă	стрічка
bandă	плівка
bandă	стрічки
bandă	банда
bandă	gang
bandă	банди
nick	нік
nick	псевдонім
desert	десерт
desert	пустелі
desert	пустеля
afectat	задіяні
afectat	ураження
prime	prime
jucătorii	гравців
jucătorii	гравці
efectiv	ефективні
efectiv	ефективно
acționează	діяти
acționează	акт
harvard	гарварду
mariana	mariana
dialectul	діалект
dick	дік
morgan	морган
roci	камені
roci	скелі
roci	астероїди
roci	каміння
roci	скелях
viata	життя
viata	лайф
plasat	викладені
plasat	розташовано
plasat	виклали
plasat	розміщено
plasat	наступить
ibrahim	ібрагім
albi	білий
albi	біла
albi	біле
albi	білі
albi	вайт
charlie	чарлі
chemat	покликали
chemat	покликав
filozof	філософ
eugenia	євгенія
definește	вказати
definește	визначати
definește	визначити
definește	визначає
dublat	виросло
dublat	вдвічі
belarus	білорусі
belarus	білорусь
belarus	білоруський
belarus	білоруська
politicile	політики
politicile	правила
uniune	union
uniune	союз
uniune	юніон
intens	інтенсивний
intens	інтенсивно
salonul	салон
încercări	спроб
încercări	випробувань
încercări	випробування
încercări	перевірки
încercări	тести
aplicată	застосування
aplicată	застосовано
aplicată	звернулася
cărămidă	цеглу
cărămidă	цегла
sexual	сексуальний
sexual	сексуальної
sexual	статевий
sexual	сексуальне
sexual	сексуально
sexual	сексуального
fred	фред
april	квітень
april	квітня
april	квітні
astra	astra
diplomatice	дипломатичних
axa	вісь
decizii	рішення
decizii	рішень
grupă	група
grupă	групова
grupă	груповий
grupă	групу
grupă	спільнота
grupă	відділення
grupă	загін
zur	zur
definită	визначений
definită	визначена
definită	визначені
definită	визначено
definită	визначається
chimist	хімік
diferență	різниця
diferență	різниці
eliade	еліаде
sky	небом
sky	небо
preț	ціна
lisabona	лісабон
islam	іслам
hrană	харчування
hrană	їжа
redenumit	перейменовано
voci	голоси
cauzat	призвела
cauzat	викликала
cauzat	завдали
securitatea	безпека
securitatea	безпеки
securitatea	security
shortsummary	shortsummary
solare	сонячний
solare	сонячне
solare	сонячні
solare	сонячна
produsul	добуток
produsul	продукт
produsul	товар
aparate	пристроями
aparate	пристроїв
aparate	пристрої
aparate	приналежність
aparate	апарат
eliminat	позбулися
eliminat	вилучено
eliminat	видалили
eliminat	вилучені
eliminat	видалено
inițiale	початкова
inițiale	початковий
inițiale	початкове
herțegovina	герцеговини
herțegovina	герцеговина
oferite	запропоновано
oferite	запропонували
oferite	запропонував
cuplul	пара
cuplul	парочка
statistici	статистика
statistici	статистикою
statistici	статистику
statistici	статистики
statistici	статистика
statistici	статистики
statistici	статистика
statistici	статистики
statistici	статистику
statistici	аналіз
derivat	похідна
derivat	похідний
traduse	перекладено
arabi	араби
andy	енді
saturn	сатурн
citate	цитати
citate	лапки
bulgar	болгарський
bulgar	болгарська
stanley	стенлі
resursele	виконавців
resursele	виконавці
resursele	ресурси
île	іль
sugerat	рекомендації
sugerat	запропоновані
sugerat	рекомендовані
soluția	розчин
soluția	вирішення
atmosferă	атмосфера
andreas	андреас
nil	суху
nil	nil
nil	ніла
bunuri	товари
comportament	поведінка
comportament	поведінка
stade	стад
acumulare	накопичення
laborator	лабораторія
laborator	lab
laborator	лабораторії
moldovan	молдован
moldovan	молдови
egale	дорівнює
egale	рівне
termenii	умовами
termenii	терміни
termenii	умови
precis	точним
precis	точні
precis	точний
russell	расселл
russell	рассел
plantă	завод
plantă	рослини
plantă	садити
plantă	рослина
operator	оператор
clară	клара
vremuri	таймс
vremuri	час
vremuri	часи
vremuri	times
magnitudinea	величина
motorul	рушій
motorul	двигун
vorbit	звертаючись
vorbit	вимовити
vorbit	поговорили
vorbit	говорили
vorbit	розмовляла
consum	споживання
perspectiva	перспективу
perspectiva	перспектива
perspectiva	перспективи
kurt	курт
perechi	пари
perechi	пар
sumă	сума
sumă	суму
sumă	сум
sumă	сума
sumă	суму
purtând	носять
obligatoriu	потрібен
obligatoriu	необхідні
obligatoriu	необхідне
obligatoriu	необхідний
obligatoriu	примусово
înfrângere	поразка
înfrângere	поразки
amintiri	спогади
hidrogen	водню
bell	дзвінка
bell	bell
bell	белл
bell	дзвін
bell	дзвінок
donald	дональд
ferestre	вікон
ferestre	windows
ferestre	вікна
campaniei	кампанії
campaniei	похід
campaniei	кампанія
interpretată	розібрати
tim	тімоті
tim	тім
made	зробила
made	made
uitat	забув
uitat	забула
uitat	забули
uitat	забуте
uitat	забути
uitat	забули
uitat	забутий
însemna	означала
motivele	причини
nuclear	ядерної
nuclear	ядерні
nuclear	ядерна
nuclear	ядерний
magnus	магнус
clarke	кларк
iubire	немовля
iubire	малятко
iubire	дитина
iubire	любов
iubire	кохаю
iubire	кохання
economist	economist
feat	feat
feat	артиста
romanele	романів
romanele	романи
aragon	арагон
diego	дієго
oliver	олівер
klein	кляйн
separată	окреме
separată	відокремити
înlocuită	замінено
înlocuită	замінили
înlocuită	замінила
mississippi	міссісіпі
financiară	фінанси
financiară	фінансові
financiară	фінансова
mtv	mtv
profesionale	фахівець
profesionale	професійний
profesionale	професіонал
profesionale	professional
profesionale	професійні
blues	блюз
blues	blues
blues	блакить
blues	сині
prețul	ціна
ltd	ltd
colaborarea	співпраця
îndreptat	фокус
mamifere	ссавців
mamifere	ссавці
romancier	письменник
linnaeus	лінней
kărdjali	кирджалі
galbenă	жовте
galbenă	жовтого
galbenă	жовті
galbenă	жовтий
identitate	особа
identitate	особистість
identitate	профіль
identitate	ідентичність
generații	комплексів
generații	покоління
generații	поколінь
expediție	мкс
expediție	експедиція
adn	днк
acordarea	надання
frecvente	спільними
frecvente	поширені
frecvente	спільне
frecvente	загальні
frecvente	common
senatului	сенат
secretă	таємний
secretă	секретний
secretă	таємна
secretă	таємниця
secretă	таємно
ocupate	зайнята
ocupate	зайнятість
ocupate	зайнятий
ocupate	зайнято
ocupate	зайнятого
ocupate	зайняте
ocupate	зайнято
fizica	фізика
comandat	замовила
comandat	замовив
comandat	замовили
comandat	замовляв
comandat	замовляли
cooperare	співпраці
cooperare	співробітництво
cooperare	співпрацю
tunisia	тунісі
tunisia	туніс
tunisia	тунісу
trimise	надіслано
trimise	надіслані
mountain	гірський
mountain	гора
mountain	гірська
zilnic	щоденне
zilnic	щоденно
zilnic	щодня
zilnic	щоденні
altarul	вівтар
altarul	сесії
altarul	храм
jurist	правник
jurist	юрист
constituție	конституція
gotha	гота
efort	зусилля
criteriile	критерії
criteriile	критерій
catherine	катерина
juniori	хуніорс
juniori	джуніор
juniori	дитячий
juniori	junior
turcilor	турки
alecsandri	александрі
dând	віддавали
dând	віддавати
dând	віддаю
dând	даючи
dând	даєш
uciderea	вбивство
uciderea	припинення
uciderea	вбивають
acordată	розуміється
exploatarea	експлуатація
maternă	материнська
antoine	антуан
academy	академія
academy	академії
eroi	heroes
eroi	герої
eroi	героїв
animalele	звірі
animalele	тварини
match	збіг
match	відповідність
match	матч
match	двобій
match	сірники
olandeză	нідерландська
olandeză	голландська
drôme	дром
instituțiile	закладів
instituțiile	установи
instituțiile	інституції
instituțiile	установ
instituțiile	топові
echipamente	обладнання
echipamente	інвентар
succesorul	наступником
identificarea	ідентифікація
scufundare	дів
vineri	friday
mixtă	змішана
mixtă	змішаний
mixtă	змішані
inginerie	техніка
inginerie	інженерних
inginerie	інженерія
picioarele	ногами
picioarele	ноги
picioarele	стопи
picioarele	футів
picioarele	ніжки
picioarele	ноги
wayne	вейн
ciobanu	чобану
cross	хрест
cross	хрестик
cross	крос
înregistrează	зареєструватись
înregistrează	зареєструвати
înregistrează	регістр
înregistrează	реєстрація
înregistrează	записати
înregistrează	записувати
înregistrează	рекорд
înregistrează	запис
suficiente	достатню
suficiente	достатньо
colonii	колонії
restaurare	відновлення
restaurare	відновити
restaurare	відновлення
restaurare	реставрація
reprezentarea	представлення
tren	потяг
tren	поїзд
sous	су
alimente	харчування
alimente	їжа
alimente	foods
acordate	розуміється
ceară	віск
clima	клімат
dej	деж
ucrainean	український
ucrainean	українець
ucrainean	українська
diplomă	диплом
diplomă	градус
diplomă	ступінь
acidul	кислоти
acidul	кислота
străzi	вулицям
străzi	вулиць
străzi	вуличками
străzi	вулицями
străzi	вулиці
portar	швейцар
portar	воротар
austriece	австрійська
austriece	австрійський
missouri	міссурі
playstation	playstation
nominalizare	номінації
simboluri	символів
simboluri	символи
antrenorul	тренер
antrenorul	тренера
landes	ланд
margaret	маргарет
margaret	маргарита
limită	ліміт
limită	межа
limită	обмежити
limită	обмеження
sărbătoare	святкова
sărbătoare	свято
sărbătoare	свято
sărbătoare	бенкет
sărbătoare	святкування
obiectele	предмети
origini	джерел
erik	еріку
erik	ерік
exploatare	експлуатація
observa	спостерігати
rosetti	розетті
hip	hip
hip	хіп
ziduri	стіни
ziduri	мури
matt	мет
matt	метт
suflet	душу
suflet	душа
suflet	soul
suflet	душею
turingia	тюрингія
retragere	відступати
retragere	зняття
eficient	ефективна
eficient	ефективний
eficient	ефективна
eficient	ефективно
vilaine	вілен
programare	програмування
programare	зустріч
călători	мандрівники
folk	народний
folk	народного
folk	фольклор
folk	народні
folk	фолк
folk	народна
legale	правові
legale	правова
legale	юридична
legale	юридичні
legale	юридичний
regula	правило
organism	тіло
organism	тіла
organism	організм
deces	death
deces	смерть
deces	смерті
sarcină	вагітність
sarcină	навантаження
sarcină	завантажити
sarcină	завантаження
sarcină	задачу
sarcină	завдання
sarcină	задачі
emigrat	емігрував
hit	удар
hit	хіт
hit	влучити
hit	зачепив
hit	вдарив
pui	курка
pui	курки
pui	курча
pui	курячий
revoltă	повстання
revoltă	повстання
revoltă	заколот
revoltă	бунт
revoltă	повстання
dedicate	присвячується
dedicate	присвяченого
dedicate	присвячено
dedicate	присвятив
capete	головах
capete	голів
capete	голови
capete	головами
puțini	кілька
puțini	небагато
spiritual	дотепний
spiritual	духовні
spiritual	духовно
primite	отримано
primite	отримані
primite	отриманий
primite	отримали
primite	отримала
neo	нео
automobile	автомобілі
automobile	автомобілем
automobile	автомобіль
automobile	автовиробник
modă	мода
modă	fashion
utricularia	пухирник
viu	живий
viu	жива
viu	живим
viu	alive
rămase	залишилося
rămase	залишилось
rămase	лишилось
orientare	вказівки
orientare	орієнтація
orientare	орієнтацію
cazurile	випадках
cazurile	випадки
cazurile	випадків
arhiepiscopul	архієпископ
arhiepiscopul	митрополит
allier	альє
mări	моря
mări	морів
câine	собака
câine	собачка
câine	пес
trecutul	минулий
trecutul	минулі
trecutul	минуле
balcani	півострова
balcani	балканський
votul	голосування
categoriile	категорії
maroc	марокко
fiii	сини
extinde	розширювати
extinde	розгорнути
extinde	розширити
extinde	розкрити
interese	інтереси
interese	зацікавлення
interese	інтересів
interese	відсотки
interese	зацікавлення
interese	відсоткова
interese	інтерес
interese	вигода
herman	герман
rené	рене
rené	рене
interesant	цікавий
interesant	цікаво
interesant	цікаве
interesant	захоплююча
interesant	захоплююче
introdusă	представила
introdusă	познайомила
introdusă	представив
traduce	переклад
traduce	перекласти
traduce	перекладати
considerând	враховуючи
considerând	розглянути
corpuri	тіл
corpuri	тіла
succesor	наступником
pete	піт
garda	охорона
garda	гвардія
figuri	фігури
figuri	фігурки
figuri	показники
ceramică	кераміка
ceramică	керамічний
ceramică	кераміка
ceramică	кераміка
sound	sound
sound	звук
distribuit	спільну
distribuit	поширив
distribuit	спільні
distribuit	поширили
distribuit	спільний
metropolitană	metropolitan
cinstea	чесність
salvat	збережені
salvat	збережених
salvat	збережено
salvat	збережений
salvat	врятований
anunță	оголошувати
anunță	оголосити
anunță	оголошує
biblia	біблія
alina	аліна
auguste	огюст
cupru	міді
cupru	мідь
îmbunătățirea	вдосконалення
continentală	continental
continentală	материка
niculescu	нікулеску
suprafețe	поверхонь
construi	зібрати
construi	збирання
construi	побудувати
construi	будувати
directe	пряма
directe	прямий
directe	direct
directe	прямі
câștiga	win
câștiga	переможе
cimitir	кладовище
cimitir	цвинтар
cimitir	кладовище
cimitir	цвинтар
situri	сайти
situri	сайтів
situri	юнеско
bologna	болонья
republican	республіканська
interval	асортимент
interval	діапазон
interval	хребет
interval	інтервал
interval	проміжок
picior	нога
picior	ногою
picior	фут
picior	пішки
picior	лапка
picior	ніжку
picior	нога
picior	нозі
picior	ногу
explicit	явно
explicit	відверті
explicit	явні
caroline	кароліна
caroline	керолайн
cahul	кагульський
modena	модена
dramă	драматичний
dramă	драма
dramă	драми
drama	драматичний
drama	драма
drama	драми
angelo	анджело
ein	германії
regulat	регулярно
regulat	формальні
regulat	регулярний
regulat	звичайний
regulat	формальний
prevăzut	планується
ghost	примара
ghost	привид
colorado	колорадо
sèvres	мануфактура
wright	райт
dori	дорі
werner	вернер
hérault	еро
profit	прибуток
triburi	народами
triburi	племен
editorial	редакцій
republici	республік
respect	respect
respect	повага
orbita	орбіта
sper	надії
sper	надія
sper	надіюсь
închisoarea	тюрму
închisoarea	ґрати
închisoarea	тюрма
închisoarea	тюрми
summer	літо
grafice	хітів
grafice	діаграм
grafice	графіки
grafice	діаграми
grafice	графи
grafice	графіки
grafice	графіків
grafice	графіки
grafice	графіка
grafice	графічні
grafice	графіку
alese	обраний
alese	вибрано
alese	вибрана
alese	вибране
alese	вибраний
dealurile	пагорби
proteja	захищати
proteja	захистити
proteja	стараються
proteja	захисти
intersectează	перетин
gregorian	григоріанський
descrise	описано
descrise	описані
fabrici	фабрики
fabrici	заводів
marcu	кропивницький
drosera	росичка
robot	робот
principatul	рашки
principatul	князівство
luigi	луїджі
platforma	платформи
platforma	платформу
platforma	платформа
gary	гарі
gary	гері
consens	консенсусу
stații	станції
ambasador	посол
mulțimea	натовп
mulțimea	натовпі
absolută	абсолютна
absolută	абсолютний
absolută	абсолютне
bonaparte	бонапарт
clasificarea	класифікація
reacții	реакцій
reacții	реакції
semnificativă	значний
însemnând	сенс
însemnând	значення
discurs	мовлення
discurs	промову
materialele	матеріали
valencia	валенсія
prietenie	дружби
prietenie	дружба
prietenie	дружбу
călugări	монахи
echilibru	баланс
paolo	паоло
repetate	повторюється
aus	aus
dem	дем
legendă	напис
legendă	підпис
legendă	легенду
legendă	легенда
arbori	дерев
arbori	дерева
brâncoveanu	бринковяну
incinta	вкладення
magnetic	магнітний
magnetic	магнітна
tablou	малювання
tablou	картина
tablou	живопис
excelență	майстерність
închise	закрита
închise	закрито
închise	закриті
închise	зачинено
aruncat	відкинути
dificilă	важко
dificilă	складно
dificilă	складне
tehnologii	технологій
tehnologii	technologies
tehnologii	технології
tehnologii	технологія
tehnologii	технології
anuale	річну
anuale	річна
anuale	щороку
anuale	річні
anuale	річний
juridic	правові
juridic	правова
juridic	юридична
juridic	юридичні
juridic	юридичний
julius	юліус
julius	юлій
imposibil	неможлива
imposibil	неможливе
imposibil	неможливо
eagle	орла
eagle	орел
fântâna	фонтан
diferențe	відмінностей
diferențe	відмінності
mars	марс
mars	mars
graham	грем
sfântă	святі
sfântă	святе
sfântă	свята
sfântă	священні
sfântă	святий
contemporan	сучасна
contemporan	contemporary
contemporan	сучасне
navy	вмс
navy	флот
flotei	флоту
flotei	флот
deceniu	десятиліття
deutsche	deutsche
substanță	речовини
substanță	речовина
interesele	інтереси
interesele	зацікавлення
interesele	інтересів
biografia	біографія
biografia	біографію
copilăria	дитинство
copilăria	дитинства
weimar	веймар
lanț	ланцюжок
lanț	ланцюг
poem	вірш
poem	вірша
poem	поема
introduceți	ввести
introduceți	увійти
introduceți	введіть
introduceți	enter
bibliotecă	бібліотеку
bibliotecă	бібліотека
bibliotecă	бібліотеки
greșeală	помилка
elementul	елемент
elementul	елементом
elementul	елементи
tabelul	стіл
tabelul	столик
tabelul	таблиця
tabelul	таблиці
zăpadă	сніг
transfer	трансфер
transfer	перенесення
jose	хосе
întâlnite	натрапив
întâlnite	зіткнувся
vecinătatea	condition
muzicieni	музикантів
muzicieni	музиканти
iowa	айова
self	власна
self	власний
juventus	ювентус
asociații	асоціації
propuneri	пропозиції
numărat	порахувати
efectuează	виконують
efectuează	виконати
util	корисне
util	корисні
util	корисна
util	корисно
util	корисний
util	корисні
util	корисно
util	корисна
util	корисний
etaj	підлога
etaj	поверх
criticilor	критиків
managementul	управління
managementul	менеджмент
managementul	керівництво
managementul	керування
gene	вії
gene	ген
gene	джин
bach	бах
ardèche	ардеш
zürich	цюрих
zürich	zurich
portugheză	португальська
mozart	моцарта
mozart	моцарт
deținută	володів
ipoteza	гіпотеза
aventurile	пригоди
întrebare	запитання
întrebare	питання
diametrul	діаметр
blood	кров
blood	blood
genova	генуя
tipic	типові
tipic	типова
tipic	типовий
laterală	боковий
dana	дана
legislative	законодавчих
abraham	авраам
abraham	абрахам
slabă	слабка
slabă	слабкий
curentul	поточні
curentul	поточний
curentul	поточна
curentul	течія
curentul	струм
pat	пет
pat	пат
pat	ліжко
pat	постіль
grecii	греки
daniela	даніела
paralele	паралельний
paralele	паралельні
paralele	паралельно
paralele	паралелі
copa	кубок
mar	мар
mar	яблуко
mar	apple
mar	яблучко
fischer	фішер
islamic	ісламський
elev	учень
elev	зіниці
elev	студентка
elev	студентська
elev	студент
bridge	міст
bridge	місток
posedă	володіє
posedă	володіти
unită	united
unită	юнайтед
nervos	нервовий
mâncare	харчування
mâncare	їжа
lorenzo	лоренцо
hardy	гарді
campanii	кампанії
federale	федеральний
extinsă	розширені
extinsă	розширена
extinsă	розширений
extinsă	збільшено
extinsă	широкий
realizare	реалізації
realizare	реалізація
realizare	досягнення
servește	подають
servește	служить
servește	обслуговує
finanțe	фінанси
ban	заборонити
ban	заборону
ban	заблокувати
ban	бан
venituri	прибуток
venituri	дохід
venituri	вклади
venituri	прибуток
venituri	дохід
venituri	прибутки
planete	планети
figura	фігура
invadat	захоплено
demisionat	здалися
demisionat	звільнився
blog	блог
continent	материка
continent	континенті
continent	континент
continent	континенту
alain	ален
secretarul	секретар
autorii	авторів
autorii	автори
muzee	музеї
parțială	частково
parțială	розкладання
parțială	часткове
parțială	часткова
exterioare	зовнішнє
exterioare	зовнішня
heavy	heavy
heavy	важкий
heavy	сильний
forest	лісова
forest	ліс
fragment	фрагмент
fragment	уривок
fragment	фрагмент
densitatea	щільність
densitatea	щільності
botez	хрестини
botez	хрещення
indonezia	індонезія
indonezia	індонезії
menținut	збережена
soul	душу
soul	душа
soul	soul
soul	душею
coarde	рядків
coarde	рядки
coarde	акордів
animate	анімація
animate	анімаційний
animate	анімаційна
acceptată	прийнято
acceptată	прийняті
acceptată	прийняли
acceptată	прийнятий
our	наше
our	наша
our	наші
our	наш
early	рання
early	рано
early	раннє
early	ранній
participare	участі
participare	участь
utile	корисне
utile	корисні
utile	корисна
utile	корисно
utile	корисний
specializată	спеціалізовані
specializată	спеціалізована
obiectivele	цілі
obiectivele	голи
nazist	нацистів
șir	рядок
colonie	колонія
rea	bad
rea	погана
rea	погано
rea	погане
cruz	крус
ryan	раян
wwe	wwe
egiptul	єгипту
egiptul	єгипет
egiptul	єгипті
mori	загине
mori	die
mori	померти
amintit	пригадав
amintit	згадав
moise	мойсей
helin	гелін
încoronat	короновано
atribuit	призначена
atribuit	оргкомітет
atribuit	призначені
bulevardul	бульвар
pereche	пара
pereche	пари
marină	вмс
marină	флот
marină	морська
călătorit	вирушив
călătorit	подорожували
călătorit	пройшли
călătorit	подорожував
vechime	стаж
nokia	nokia
bucăți	шматки
bucăți	шматків
bucăți	шматочки
dispariția	зникнення
înlocuite	замінено
înlocuite	замінили
înlocuite	замінила
cifre	цифр
cifre	цифри
cifre	фігури
cifre	фігурки
cifre	показники
construiește	побудувати
rafael	рафаель
rafael	рафаель
implicate	звязок
morală	мораль
morală	мораль
valois	валуа
ville	віль
ville	вілле
que	que
bin	скринька
brazilian	бразильська
florile	квіти
noțiunea	хочеться
field	поля
field	поле
gimnastică	гімнастика
executarea	виконання
ieșire	вивести
ieșire	вивід
ieșire	виведення
ieșire	висловлювання
ieșire	виводу
ieșire	вихід
ieșire	виходу
ieșire	вийти
jason	джейсон
jason	ясон
legende	легенд
desfășurarea	впровадження
accent	акцент
benin	бенін
benin	царства
alberto	альберто
aplicate	застосування
aplicate	застосовано
aplicate	звернулася
implicit	типові
implicit	типова
implicit	типовий
cairo	каїр
anime	аніме
nassau	нассау
alcool	алкоголю
alcool	алкоголь
alcool	спирт
titus	тит
remarcabile	надзвичайно
promova	рекламувати
promova	просувати
promova	розповсюдити
moduri	шляхи
moduri	способи
moduri	режими
complexă	комплекс
complexă	складні
academic	академічна
academic	навчального
academic	академічний
prelucrare	опрацювання
prelucrare	обробки
prelucrare	обробку
prelucrare	обробка
nobil	благородний
nobil	благородні
plătit	сплачено
plătit	платне
kansas	канзасі
kansas	канзас
conducătorii	лінійки
marcată	помічено
descoperiri	відкриттів
descoperiri	відкриття
descoperiri	знахідка
fundal	тло
fundal	тла
calificare	кваліфікації
calificare	кваліфікацію
