категория	kategooria
каменна	kivi
офис	kontor
офис	büroo
офис	kabinet
газове	gaas
газове	gaasi
газове	bensiin
газове	gaasid
участвали	osalenud
участвали	osales
участвали	osalesid
координати	koordinaadid
резултата	tulemus
достъпни	ligipääsetav
достъпни	juurdepääsetav
достъпни	kättesaadav
достъпни	taskukohane
финансиране	finantseerimine
финансиране	rahastamine
финансиране	rahastamine
финансиране	rahastada
финансиране	rahandus
покрита	hõlmatud
покрита	kattis
покрита	kaetud
открие	avastavad
открие	avastada
открие	avasta
открие	avastama
установяване	asutamine
установяване	kehtestamine
плаване	purjetama
раздели	lõigud
раздели	jaga
паул	paul
китайска	hiina
китайска	hiinlased
белиз	belize
ваймар	weimar
отличен	suurepärane
седми	seitsmes
нефт	õli
нефт	nafta
нефт	nafta
фасо	faso
хърватска	horvaatia
хърватска	horvaatia
причинява	põhjused
причинява	põhjustab
обслужване	teenindus
обслужване	teenindus
обслужване	teenus
издигната	püstitatud
продажби	müük
оценки	hinnangud
оценки	hinded
оценки	hinnangud
оценки	hinnangud
съзнанието	teadvuse
съзнанието	teadvus
паралелно	paralleelsed
паралелно	paralleelne
паралелно	paralleelselt
възстановен	taastus
изкачване	roni
изкачване	ronida
часове	tundides
часове	tunde
часове	tunnid
часове	tundi
участъци	osakonnad
участъци	rajoonid
участъци	vaheseinad
участъци	lõigud
тъмно	tume
прокурор	prokurör
прокурор	süüdistaja
ограничени	piiratud
ограничени	limited
ограничени	piiratud
финансов	rahaline
финансов	finants
финансов	rahalised
дойде	tuli
стаи	toad
стаи	ruumid
настояще	olevik
настояще	kingitus
същност	olemus
континент	mandri
терапия	teraapia
терапия	ravi
терапия	ravile
мантуа	mantova
хаус	house
хаус	majja
хаус	maja
уважение	lugupidamine
уважение	austus
селскостопански	põllumajanduslik
иън	lan
иън	ian
иън	lan
иън	ian
претенции	nõuded
претенции	väited
изход	väljund
изход	tulemus
изход	välju
изход	väljumine
изход	väljapääs
изход	väljaränne
поръчка	tellimus
поръчка	kord
поръчка	järjekord
поръчка	korraldus
поръчка	ordu
ема	emma
греъм	graeme
греъм	graham
далечни	kauge
традиционни	traditsioonilised
традиционни	traditsiooniline
спектър	spektri
спектър	spectre
дефиниция	mõiste
дефиниция	definitsioon
дефиниция	määratlus
наклон	kalle
наклон	üleminek
наклон	kalle
шлем	kiiver
пещери	koopad
плюс	plus
плюс	pluss
франсиско	francisco
състезатели	võistlejad
състезатели	sõitjad
състезатели	autojuhid
състезатели	juhid
състезатели	võistlejad
префект	prefekt
оман	omaan
звучи	helid
звучи	kõlab
зелено	roheline
осло	oslo
намали	vähenda
намали	vähendada
приятелство	sõprus
приятелство	sõpruse
приятелство	sõprust
рико	rico
екран	ekraan
екран	ekraani
зеленчуци	taimsed
зеленчуци	köögivili
зеленчуци	köögiviljad
зеленчуци	juurviljad
истина	tõene
истина	tõsi
истина	tõde
обектите	objektid
ансамбъл	ansambel
забранено	keelatud
забранено	keelatud
забранено	keelustatud
забранено	keelatud
крас	crassus
петък	reede
петък	reedel
архипелаг	saarestik
сребро	hõbeda
сребро	silver
сребро	hõbe
изменение	muudatus
изменение	muutmine
хасан	hassan
хасан	hasan
посочени	täpsustatud
жилищни	elamu
мур	moore
тенеси	tennessee
хитове	tabab
хитове	lööb
привърженик	toetaja
дебелина	paksus
едгар	edgar
монте	monte
разговор	vestlus
норми	normid
дисциплина	distsipliini
дисциплина	distsipliin
маргарет	margaret
роберто	roberto
джери	gerry
джери	jerry
адаптация	kohandamine
адаптация	kohandus
адаптация	kohanemine
периодични	perioodiline
периодични	perioodilised
преместване	üleviimine
преместване	ülekandmine
преместване	ülekanne
преместване	üleandmine
преместване	liigu
преместване	liigutamine
преместване	liigub
преместване	kolimine
мостове	sillad
зали	koridorid
депресия	depressioon
тесалия	tessaalia
диска	ketta
диска	plaat
диска	ketas
диска	plaadi
диска	ketta
диска	ketas
якоб	jacob
якоб	jakob
къса	lühike
къса	lühikesed
гробище	kalmistu
гробище	surnuaed
гробище	surnuaeda
гробище	surnuaed
предаде	reet
обвинен	süüdistatud
обвинен	süüdistatav
обвинен	laetud
получени	saadud
получени	saadi
получени	saadud
получени	laekunud
изменения	muudatused
изменения	muudatused
изменения	muutused
изменения	muudatused
палау	palau
хановер	hannoveri
зенит	zenith
луна	luna
луна	kuu
луна	moon
мадона	madonna
законодателство	õigusaktid
законодателство	seadusandlus
законодателство	õigusakt
дер	der
християните	kristlaste
естествена	looduslik
естествена	loomulik
естествена	naturaalne
естествена	looduslikud
бурунди	burundi
премахване	eemaldamine
премахване	eemalda
премахване	eemaldamine
премахване	kõrvaldamine
туркменистан	türkmenistani
разширяване	laiendamine
разширяване	laienemine
разширяване	laienemine
разширяване	laiendada
растителни	taimsed
миньор	kaevur
трудности	raskusaste
трудности	raskused
трудности	raskused
племената	hõimud
съкратено	lühendatud
хоп	hop
аргументи	väited
аргументи	argumendid
аргументи	argument
аргументи	argumendi
лонг	pikad
лонг	pikka
лонг	pikk
грийн	greene
грийн	roheline
парламентарни	parlamentaarne
отбелязани	märgitud
отбелязани	märgistatud
маймуни	ahvide
маймуни	ahvid
маймуни	ahvid
маймуни	ahv
маймуни	pärdik
възстановена	taastatud
възстановена	lahustatud
възстановена	taastus
слави	kiitust
слави	kiitus
документални	dokumentaalfilmid
постижение	saavutamine
постижение	saavutus
мигел	miguel
познания	teadmised
познания	teadmine
бутан	butaani
вал	val
императорът	imperaator
императорът	keiser
пътници	reisijad
пътници	reisijad
съдържащи	sisaldab
съдържащи	sisaldavad
прекъсва	katkestatud
преведени	tõlgitud
болницата	haiglas
болницата	haigla
болницата	haiglasse
степени	hinded
степени	kraadi
степени	kraadides
съответства	vastab
рождество	jõulud
бруно	bruno
кодекс	codex
кодекс	koodeks
хана	hannah
хана	hana
хана	hanna
защити	kaitse
защити	kaitsma
защити	kaitsta
процент	protsent
идентичност	identiteedi
идентичност	identiteet
установени	asutatud
меч	mõõk
цени	hinnad
максимум	maksimaalne
максимум	maksimum
максимум	maksimaalselt
неизвестен	tundmatu
неизвестен	teadmata
боби	bobby
оценява	hindab
айдахо	idaho
зима	talv
гърдите	rind
гърдите	rindkere
гърдите	kirst
гърдите	rinnad
арестувани	vahistamised
арестувани	arreteeritud
арестувани	vahistatud
ръчно	käsitsi
мавриций	mauritiuse
техническо	tehnilised
техническо	tehniline
промоция	edendamine
лорънс	laurence
лорънс	lawrence
сблъсък	kokkupõrge
сблъсък	mõju
сблъсък	clash
сблъсък	kokkupõrge
ник	nick
подходяща	sobiv
подходяща	asjakohane
подходяща	kohane
подходяща	sobilik
подходяща	sobiv
подходяща	sobilik
подходяща	sobivad
мозъка	ajju
мозъка	aju
оригинално	originaalne
оригинално	originaal
оригинално	algne
републиканска	vabariiklaste
крим	krimmi
крим	krimmi
персонал	personal
персонал	töötajad
персонал	töötajad
персонал	personal
затворени	kinnine
затворени	suletud
уимбълдън	wimbledoni
празнува	tähistame
празнува	tähistab
празнува	tähistamine
квадратни	ruudu
квадратни	ruut
квадратни	väljak
болоня	bologna
фьодор	fjodor
милър	miller
милър	milleri
състояния	tingimused
юристи	advokaadid
юристи	juristid
онтарио	ontario
ключ	võtme
ключ	key
ключ	võti
регионален	regionaalne
регионален	piirkondlik
регионален	piirkondlikud
отглеждането	kasvatamine
знание	teadmised
знание	teadmine
разлики	diff
разлики	erinevused
въвеждане	sissejuhatus
въвеждане	sisendi
въвеждане	sisend
въвеждане	sisesta
въвеждане	sisene
въвеждане	enter
образци	malle
образци	mudelid
образци	modellid
образци	näidised
образци	proovid
образци	isendid
човешка	inimene
човешка	inimlik
обявени	deklareeritud
обявени	kuulutatud
обявени	teatas
обратното	vastand
обратното	vastupidine
заети	hõivatud
столици	pealinnades
бомба	pomm
богинята	jumalanna
бон	bonni
бон	bon
ромео	romeo
изключения	erandid
изключения	erand
изключения	erandi
изключения	erandid
изключения	erandid
сципион	scipio
арнолд	arnold
яков	jacob
рафаел	raphael
рафаел	rafael
страда	kannatab
страда	kannatusi
страда	kannatused
страда	kannatavad
страда	kannatab
страда	kannatanud
страда	kannatas
привърженици	toetajad
японска	jaapani
японска	jaapanlased
сутрин	hommikud
сутрин	hommik
англо	anglo
кралска	kuninglik
кралска	royal
кралска	kuninglikud
пола	sugu
пола	seelik
пола	paula
гей	gei
гей	homo
гей	gay
фланг	tiib
картър	carter
подходящо	sobiv
подходящо	asjakohane
подходящо	kohane
подходящо	sobilik
подходящо	sobiv
подходящо	sobilik
подходящо	sobivad
лин	lynn
лин	lin
лин	lyn
лин	lynne
акула	hai
акула	haid
кандидати	kandidaadid
влак	rongi
влак	rong
цюрих	zürichi
цюрих	zürich
живели	elasin
живели	elatud
живели	elanud
живели	elas
поява	välimus
излизане	välju
излизане	väljumine
излизане	väljapääs
излизане	väljumine
исак	isaac
арт	art
арт	kunsti
арт	kunst
тобаго	tobago
баварски	baieri
блог	blogi
блог	blogis
външно	väliselt
външно	välised
външно	välise
външно	väline
външно	välised
километър	kilomeeter
километър	miil
километър	miili
километър	kilomeeter
сахара	sahara
последователи	järgijad
последователи	jüngrid
стомана	teras
стомана	steel
стомана	terasest
покритие	kata
покритие	katke
покритие	katta
покритие	katma
покритие	katmine
покритие	katvus
пространства	ruumid
поддържане	säilita
поддържане	hooldamine
поддържане	hooldus
предимство	eelis
ямайка	jamaica
кожи	nahk
кожи	nahast
кожи	karusnahku
кожи	karvad
кожи	karusnaha
кожи	karv
кожи	nahad
разрушена	lammutatud
неизвестни	tundmatu
неизвестни	teadmata
дъжд	vihm
дъжд	rain
учителка	kooliõpetaja
учителка	õpetaja
обстановка	ümbruses
обстановка	ümbrus
мислене	mõtlemine
мислене	mõeldes
мислене	mõtled
мислене	mõtleb
любимец	pet
любимец	lemmikloom
въведена	kantud
въведена	sisestatud
въведена	tutvustas
въведена	tutvustati
веригата	kett
веригата	ketti
веригата	ketid
веригата	ahel
клиенти	kliendi
клиенти	klient
клиенти	klientidele
клиенти	kliendid
клиенти	kliendid
изречение	lause
постройки	struktuurid
бруней	brunei
мат	matt
мат	matti
осми	kaheksas
сложен	keeruline
сложен	komplitseeritud
ръководители	liidrid
ръководители	juhid
антверпен	antwerpeni
церемонията	tseremoonia
чиста	puhas
чиста	puhas
чиста	puhtaks
чиста	puhtad
семена	seemned
семена	seeme
семена	seeme
марсилия	marseille
марсилия	marseille
потър	potter
платон	platon
кувейт	kuveidi
схеми	kavad
схеми	skeemide
схеми	kavade
схеми	skeemid
олимпиадата	olümpiamängud
манфред	manfred
аромат	maitse
аромат	lõhn
аромат	lõhna
аромат	aroom
модерни	tänapäeva
модерни	moodne
модерни	kaasaegne
съоръжение	rajatis
необходимост	vaja
необходимост	vajadus
необходимост	vajalikkus
необходимост	vajadus
разработена	arenenud
разработена	arendatud
квебек	quebec
богиня	jumalanna
космонавт	kosmonaut
космонавт	astronaut
сценаристи	kirjanikud
формация	moodustamine
формация	moodustumist
източни	ida
скандал	skandaal
скандал	skandaali
интересен	huvitav
журналистика	ajakirjandus
жилища	eluaseme
жилища	eluruumide
сигнали	signaale
сигнали	signaalid
деспот	despoot
поколения	põlvkondade
мустафа	mustafa
престой	vahepeatus
арда	arda
категорично	kategooriliselt
микронезия	mikroneesia
засяга	mõjutab
височини	kõrgused
творчески	loov
творчески	loominguline
брегове	kallaste
брегове	rannikute
пленен	püütud
пленен	tabatud
пленен	vangistatud
видима	nähtavad
видима	nähtav
национал	nacional
типичен	tüüpilised
типичен	tüüpiline
вили	willy
канзас	kansas
канзас	kansases
бойци	võitlejad
бойци	sõdalased
бойци	hävitajad
бойци	võitlejad
касий	cassius
купър	cooper
кампании	kampaaniad
кампании	kampaaniaid
кампании	kampaaniate
рузвелт	roosevelt
общества	ühiskonnad
нелсън	nelson
стрела	nool
изложени	paljastatud
абу	abu
протест	protest
протест	protesti
кейп	cape
кейп	neeme
кейп	cabo
кейп	keep
чърчил	churchill
тибет	tiibeti
годишнина	aastapäeva
годишнина	aastapäev
заговор	proovitüki
заговор	vandenõu
стъкло	klaasi
стъкло	klaasist
стъкло	klaas
олденбург	oldenburg
рома	roma
религиозен	usklik
религиозен	religioosne
отговори	vastus
отговори	vasta
отговори	vastus
отговори	vastused
отговори	vastused
отговори	vastuseid
отговори	vastused
ибн	ibn
юридически	legaalne
юридически	õiguslik
юридически	seaduslik
светилището	varjupaik
достигнат	saavutas
достигнат	jõuti
достигнат	reach
грант	grant
прилагане	rakendamine
прилагане	elluviimine
прилагане	taotlus
прилагане	rakendus
прилагане	kohaldamine
прилагане	rakenda
прилагане	kehti
химически	keemiline
химически	keemilised
химически	kemikaal
химически	keemiliselt
хвърля	viskab
танц	tantsu
танц	tants
танц	tantsi
танц	tantsida
екземпляри	isendid
контекст	tausta
контекст	taust
контекст	kontekstist
контекст	kontekst
контекст	konteksti
контекст	taust
преследване	tagakiusamine
преследване	jälitamine
преследване	tagaajamine
преследване	chase
преследване	tagaajamine
добитък	loomakasvatus
добитък	kariloomad
добитък	kariloomade
добитък	veised
анти	anti
хип	hip
хип	puus
хип	puusa
богданов	bogdanov
интеграция	integratsioon
интеграция	lõimumine
интеграция	integreerimine
робер	robert
физиология	füsioloogia
роб	rob
роб	orja
роб	ori
нюрнберг	nürnbergi
кани	kutsub
порода	tõug
порода	tõu
есен	sügis
есен	essen
есен	kukkumine
есен	kuku
добавяне	liitmine
добавяне	lisa
добавяне	lisamine
внимателно	ettevaatlikult
внимателно	hoolikalt
аполон	apollo
дървото	puu
дървото	puud
поканен	kutsus
поканен	kutsutud
оригинални	originaalne
оригинални	originaal
оригинални	algne
еднакво	võrdselt
школи	koole
школи	koolid
фокс	rebane
фокс	rebase
фокс	fox
прекъсване	vaheaeg
прекъсване	murda
прекъсване	katkestus
прекъсване	katkestamine
идеология	ideoloogia
готови	valmis
талант	talent
талант	ande
талант	annet
словенски	sloveenia
емиграция	väljaränne
уолтър	walter
радост	joy
радост	rõõmu
радост	rõõm
монета	münt
монета	mündi
бреша	brescia
алберто	alberto
описан	kirjeldas
описан	kirjeldatud
кели	kelly
начално	liht
начално	elementaarne
предприемач	ettevõtja
предприемач	töövõtja
предприемач	arendaja
постановки	productions
необходима	vajalik
необходима	vajalikud
извърши	sooritatud
извърши	läbiviidud
извърши	teostas
извърши	teostatud
джулия	giulia
джулия	julia
разпределени	eraldatud
разпределени	jaotatud
класация	järjestus
класация	edetabel
нашествие	sissetungi
нашествие	sissetung
бизнесмен	ärimees
типично	tüüpilised
типично	tüüpiline
парче	tükk
парче	viil
материя	mateeria
мъри	moray
мъри	murray
красота	ilu
красота	iludus
красота	kaunitar
юноша	nooruk
юноша	noorukite
модификация	muutmine
пий	jooki
пий	juua
пий	jook
писта	pala
писта	raja
писта	rada
писта	rööbastee
писта	raja
обмен	vahetused
обмен	vahetus
сложна	keerukas
сложна	kompleks
сложна	keeruline
сложна	komplitseeritud
марино	marino
дипломати	diplomaadid
оклахома	oklahoma
експедиции	ekspeditsioonid
страсбург	strasbourgi
страсбург	strasbourg
генуа	genova
изданието	väljaanne
мениджмънт	haldus
мениджмънт	juhtkond
мениджмънт	juhtimine
мениджмънт	haldamine
клетките	rakke
клетките	rakud
посетители	külastajad
посетители	külalised
кози	kitsed
кози	kits
кози	kitse
наставка	sufiks
болка	valu
архитекти	arhitektid
съставени	koosneb
ники	nicky
ники	nikki
ники	niki
ники	nicki
щит	kilp
публични	avalikkus
публични	avalik
публични	avalikud
картините	maalid
яна	jana
норма	norma
норма	norm
матю	matthew
засилва	tugevdab
бани	vannid
алпи	alpid
клара	klara
клара	clara
публикувано	avaldatud
публикувано	kursis
публикувано	lähetatud
адамс	addams
адамс	adams
краен	lõplik
краен	äärmuslik
местна	kohalik
местна	kohalikud
подредени	korraldatud
астроном	astronoom
бирата	õlut
бирата	õlle
бирата	õlu
мярка	mõõt
мярка	abinõu
мярка	meede
дърветата	puid
дърветата	puud
противници	vastased
вятъра	tuul
вятъра	tuule
изобразен	kujutatud
фотография	photography
фотография	fotograafia
росен	rosen
калибър	kaliibriga
калибър	kaliibriga
обявяване	väljakuulutamine
обявяване	teadaanne
силвия	sylvia
силвия	silvia
устройството	seade
устройството	seadis
допълнителен	täiendavad
допълнителен	täiendav
гюнтер	gunter
гюнтер	gunther
гюнтер	günther
железопътен	raudtee
железопътен	rail
железопътен	raudtee
зъби	kihvad
зъби	hambad
тери	terry
мавритания	mauritaania
квалификация	hinnang
квалификация	reiting
квалификация	kvalifikatsioon
квалификация	kvalifikatsioon
квалификация	kvalifikatsiooni
къщите	majad
отстраняване	peatamise
отстраняване	suspensioon
отстраняване	peatamine
отстраняване	eemaldamine
отстраняване	kõrvaldamine
организатор	korraldaja
организатор	promootor
организатор	korraldaja
осъдени	süüdimõistetud
въздушен	õhu
въздушен	õhku
въздушен	õhk
въздушен	air
бисау	bissau
спечелени	teenitud
спечелени	teeninud
хаити	haiti
хаити	haiti
значим	märkimisväärne
антонов	antonov
статистически	statistiliselt
статистически	statistika
статистически	statistilised
статистически	statistiline
дневник	päevik
дневник	päevik
дневник	log
дневник	logi
банката	pank
банката	bank
сена	seine
сена	senna
сена	cena
диалог	dialoog
диалог	dialoogi
диалог	dialoog
диалог	dialoogi
малцинство	vähemuste
малцинство	vähemus
зелена	roheline
гуми	rehvid
финансово	rahaliselt
финансово	rahaline
финансово	finants
финансово	rahalised
инструкции	juhised
инструкции	juhend
инструкции	juhendid
твърдение	nõue
твърдение	nõude
твърдение	väide
твърдение	väide
твърдение	avaldus
промишлеността	tööstus
промишлеността	tööstuse
промишлеността	tootmisharu
прякор	hüüdnimi
прякор	hüüdnime
суша	põud
товари	lasti
товари	kaubavedu
товари	koormused
руснаци	vene
руснаци	venelane
руснаци	venelased
лейди	daam
лейди	neiu
лейди	leedi
полезен	kasulikud
полезен	kasulik
полезен	abivalmis
лопес	lópez
лопес	lopez
дипломирането	lõpetamine
изкуствено	kunstlikult
изкуствено	kunstlik
образувания	üksused
образувания	koosseisud
бор	bohr
бор	mänd
бор	männi
бор	boori
персийски	pärsia
бокс	poks
бокс	poksi
платото	platoo
разни	mitmesugused
екземпляра	isend
екземпляра	näidis
дупки	augud
крила	tiibu
крила	tiivad
пътнически	reisija
пътнически	sõitja
пътнически	reisijate
рига	riia
дъб	dub
дъб	tamme
дъб	tammeka
ном	nom
представителство	esindus
представителство	esindatus
образуване	moodustamine
образуване	moodustumist
тюрингия	tüüringi
прекратяване	lõpetamine
борци	maadlejad
еволюция	areng
еволюция	evolutsioon
курт	kurt
милиони	miljoneid
милиони	miljonid
мюсюлманите	moslemid
намерен	leidis
намерен	leiti
намерен	leitud
интересна	huvitav
геометрия	geomeetria
паоло	paolo
акули	haide
акули	haid
акули	hai
акули	haid
изтребители	hävitajad
изтребители	võitlejad
джибути	djibouti
турнета	tuuri
уран	uraan
уран	uraan
уран	uraani
ленин	lenin
уроци	tunnid
уроци	õppetunnid
леонид	leonidas
леонид	leonid
капитал	pealinn
капитал	kapital
мис	preili
артерия	arteri
пристанища	sadamad
олимпиада	olümpiaadil
олимпиада	olümpiamängud
езикови	keelelise
работниците	töötajad
работниците	töölised
написано	kirjutatud
написано	kirjalik
написано	kirjutanud
филаделфия	philadelphia
звуци	helid
звуци	kõlab
полинезия	polüneesia
позволи	luba
тенденция	trend
тенденция	suundumus
чист	puhas
чист	puhas
чист	puhtaks
чист	puhtad
даниела	daniela
джордан	jordan
джордан	jordaania
екзекутиран	hukatud
екзекутиран	hukati
рони	ronnie
делегация	delegatsioon
ветрове	tuuled
разстояния	vahemaad
дълбоки	sügav
дълбоки	deep
дълбоки	sügavale
майн	mein
плата	plata
дълг	tollimaks
дълг	võlg
дълг	võla
жълт	kollase
жълт	kollased
жълт	kollane
регистри	records
регистри	registrid
регистри	registrid
сушата	põud
крие	peidus
крие	peitmine
прозорец	aken
прозорец	akna
купол	kuppel
купол	kupli
диктатор	diktaator
матей	matthew
престъпление	kuritegevus
престъпление	kuriteod
престъпление	kuritegu
престъпление	kuritöö
американците	ameeriklased
пиша	kirjutamine
бонапарт	bonaparte
вали	org
вали	oru
вали	valley
критиците	kriitikud
олга	olga
зле	bad
зле	halb
зле	paha
префектура	prefektuur
професии	ametid
професии	kutsealade
бои	värvained
победен	võidetud
победен	löödud
победен	kaotus
неизвестно	tundmatu
неизвестно	teadmata
граматика	grammatika
вандализъм	vandalism
щастие	õnn
щастие	õnne
периодично	perioodiline
периодично	perioodilised
периодично	perioodiliselt
ленинград	leningradi
хипотеза	hüpotees
оцелели	ellujäänuid
оцелели	ellujäänud
понеделник	esmaspäeviti
понеделник	esmaspäeval
понеделник	esmaspäev
взаимоотношения	suhted
взаимоотношения	suhted
взаимоотношения	suhe
взаимоотношения	seos
взаимоотношения	suhted
виа	via
пътешественик	rändaja
пътешественик	rändur
пътешественик	reisija
пътешественик	rändaja
венец	pärg
изпитва	testitud
изпитва	katsetatud
макларън	mclaren
трева	umbrohi
трева	pada
трева	potti
трева	pott
трева	rohi
трева	muru
трева	kanep
трева	puru
аспект	aspekti
аспект	aspekt
тръби	torud
тръби	torud
радиото	raadio
радиото	radio
стоун	kivi
слаби	nõrk
слаби	nõrga
слаби	nõrgad
комуникации	teatis
комуникации	suhtlemine
комуникации	kommunikatsioon
комуникации	side
комуникации	kommunikatsioon
комуникации	side
сътрудници	assistendid
сътрудници	partnerid
американско	ameeriklane
американско	ameerika
американско	american
продължително	pikaajaline
модерна	tänapäeva
модерна	moodne
модерна	kaasaegne
тържествено	pühalik
тържествено	pidulikult
тържествено	pühalikult
отдолу	all
отдолу	allpool
гал	gallia
гал	gallus
индианци	indiaanlased
крилата	tiibu
крилата	tiivad
дискусии	arutelud
дискусии	arutelu
разделяне	jaga
разделяне	partitsiooni
разделяне	jagamine
разделяне	pooleks
разделяне	eraldamine
разделяне	lahutamine
белези	armid
белези	märgid
белези	marks
внучка	lapselaps
стенли	stanley
призната	tunnustatud
призната	tunnustatud
призната	tunnistas
призната	tunnustatud
диана	diana
показатели	näitajad
традиционен	traditsioonilised
традиционен	traditsiooniline
ханау	hanau
салон	lounge
салон	salong
салон	salongis
слаба	nõrk
слаба	nõrga
слаба	nõrgad
слаба	õhuke
слаба	peenike
слаба	õhukesed
опасни	ohtlikud
опасни	ohtlik
опасни	ohtlikud
опасни	ohtlik
мюсюлмански	moslem
мюсюлмански	moslemi
ове	ove
демонстрира	näidanud
вероятност	tõenäosus
вероятност	tõenäosus
харолд	harold
механизми	mehhanismid
балтийско	baltic
балтийско	balti
балтийско	läänemere
господство	domineerimine
дани	danny
дани	dani
уреди	seadmed
съюзник	liitlane
съюзник	ally
намерение	kavatsusest
намерение	kavatsus
намерение	kavatsus
кейт	kate
сложи	pane
сложи	panna
гражданско	tsiviil
гражданско	civic
спарта	sparta
концентрация	koondumine
концентрация	keskendumine
концентрация	kontsentratsioon
концентрация	fookus
концентрация	fookuses
падеж	tähtaeg
здравейте	tere
здравейте	hello
лодки	paate
лодки	paadid
вярвания	uskumused
сливане	ühinemine
сливане	liitumine
сливане	ühendamine
сливане	ühenda
католическа	katoliiklane
католическа	katoliku
фабриката	vabrik
фабриката	tehas
ада	põrgu
ада	ada
критикува	kritiseeris
критикува	kritiseerib
критикува	kritiseeris
поставяне	asetus
поставяне	paigutamine
поставяне	paigutus
поставяне	pasta
поставяне	asetamine
поставяне	aseta
лотар	lothar
борец	võitleja
борец	maadleja
напомня	meenutab
опозицията	vastulause
опозицията	opositsiooni
опозицията	vastuseis
опозицията	opositsioon
айова	iowa
минесота	minnesota
сухи	kuivaks
сухи	kuivad
сухи	kuiv
пленени	püütud
пленени	tabatud
пленени	vangistatud
изобразява	kujutab
заявки	nõudmised
заявки	taotlused
наследството	päranduse
финанси	rahastada
финанси	rahandus
финанси	rahandus
отлично	suurepärane
ядрена	tuuma
ядрена	tuumaenergia
йънг	noored
йънг	young
йънг	noor
чужд	välismaised
чужд	välismaa
маями	miami
йон	yoon
йон	yeon
съединението	ühtsus
съединението	ühtsuse
съединението	ühendid
съединението	ühend
лекарства	meditsiin
лекарства	uimastid
лекарства	narkootikumid
лекарства	ravimid
венето	veneto
правилото	eeskiri
правилото	reegel
туберкулоза	tuberkuloosi
туберкулоза	tuberkuloos
подводници	allveelaevad
подводници	allveelaevad
будизма	budism
компонент	komponendi
компонент	komponent
тесен	kitsas
тесен	kitsad
делта	delta
лятно	suvel
лятно	suvi
лятно	suve
покрив	katus
покрив	katus
остин	austen
остин	austin
постигнат	saavutati
постигнат	saavutatud
промишлени	tööstusliku
промишлени	tööstus
промишлени	tööstuslik
езерата	järved
конструкции	konstruktsioonid
конструкции	struktuurid
холивуд	hollywood
холивуд	hollywoodi
туристическа	turist
бахрейн	bahreini
айлънд	saart
айлънд	saar
стабилен	stabiilset
стабилен	stabiilsed
стабилен	stabiilne
лоренцо	lorenzo
изкуствени	kunstlik
регионална	regionaalne
регионална	piirkondlik
регионална	piirkondlikud
социология	sotsioloogia
рамка	raamistik
рамка	kaader
рамка	raam
рамка	raami
лимбург	limburgi
котел	ahju
котел	ahi
котел	katel
котел	katla
волга	volga
дизайнер	disainer
услуга	teene
услуга	teenindus
услуга	teenus
убеждава	veenab
жълти	kollase
жълти	kollased
жълти	kollane
преследва	kummitab
севиля	sevilla
севиля	sevilla
пианист	pianist
боеприпаси	laskemoon
боеприпаси	laskemoona
боеприпаси	laskemoon
боеприпаси	laskemoona
артилерията	suurtükivägi
правна	legaalne
правна	õiguslik
правна	seaduslik
вълната	laine
религиозно	religioosselt
религиозно	usklik
религиозно	religioosne
сиена	siena
сорт	tüve
сорт	tüvi
сорт	sort
сорт	sordi
щети	kahjustus
щети	kahju
щети	kahjustused
щети	kahjutasu
уисконсин	wisconsinis
равно	võrdsed
равно	võrdne
равно	võrdub
кастилия	castilla
олег	oleg
точност	täpsus
точност	täpsus
точност	täpsusega
точност	täpsust
точност	täpsus
точност	täpsust
точност	täpsuse
мюлер	müller
мюлер	mueller
умерен	parasvöötme
умерен	mõõdukas
умерен	mõõdukad
предотврати	ennetada
ограничено	piiratud
ограничено	limited
ограничено	piiratud
свещеници	preestrid
атомна	tuuma
атомна	tuumaenergia
атомна	aatom
атомна	aatomi
внезапно	äkitselt
внезапно	äkiline
включи	pistik
читателите	lugejad
елен	hirv
елен	hirve
елен	ellen
елен	helene
разделение	diviis
разделение	rajoon
разделение	osakond
разделение	jaga
разделение	eraldamine
разделение	lahutamine
разделение	osakonnad
разделение	rajoonid
разделение	vaheseinad
обясни	seleta
обясни	selgita
обясни	selgitada
олимпик	olympic
олимпик	olümpia
четвърт	kvartal
четвърт	veerand
полукълбо	poolkera
влизане	kirje
влизане	sissekanne
влизане	sisenemine
влизане	sisselogimine
кен	ken
заявка	palve
заявка	taotlus
заявка	päring
комплекси	kompleksid
ванка	ivan
моите	minu
спомените	mälestusi
спомените	mälestused
публикация	postitust
публикация	post
публикация	postitus
публикация	avaldamine
електроника	elektroonika
освободени	vabanenud
освободени	vabastatud
предишни	eelmised
предишни	varasem
предишни	eelmine
твърда	tahke
твърда	tahked
твърда	jäik
уравнения	võrrandid
кентъки	kentucky
вернер	werner
кънектикът	connecticuti
попадения	tabab
попадения	lööb
пророк	prohvet
предаден	reet
съдба	saatuse
съдба	saatus
съдба	saatuse
съдба	saatus
краища	servad
жива	elamine
жива	elav
жива	live
жива	elama
жива	elusana
жива	elus
жива	elusalt
въоръжен	relvastatud
гамбия	gambia
мобилни	liikuv
мобилни	liikuva
мобилни	mobiil
мобилни	mobiilne
украса	dekoratsioon
украса	kaunistused
украса	kaunistused
издаване	väljaandmine
издаване	emissiooni
издаване	loosi
издаване	emissioon
увеличи	suurenemine
увеличи	suurendamine
увеличи	suurenda
съществуващи	olemasolevad
съществуващи	olemasolev
