של	шел
מדויקת	точное
מדויקת	точные
מדויקת	точная
מדויקת	точный
מדויקת	точной
דיו	чернил
דיו	чернила
נלסון	нельсон
שירו	пой
שירו	петь
מחשבה	мысль
מחשבה	думал
נרחבת	обширная
נרחבת	обширный
נרחבת	обширные
ברח	сбежал
ברח	сбежали
ברח	сбежала
אודי	уди
אודי	оди
ההתנתקות	разъединения
מכשירים	инструменты
מכשירים	приборы
מכשירים	устройств
מכשירים	устройства
מועמדות	применяется
מועמדות	прикладной
מועמדות	кандидатура
מועמדות	кандидатуру
מועמדות	кандидатов
מועמדות	кандидаты
מועמדות	назначенных
מועמדות	назначенные
סגנונות	стайлз
סגנונות	стили
סגנונות	стилей
שביל	путь
שביל	билл
שביל	законопроект
המטופל	пациентка
המטופל	пациент
המטופל	пациента
אוניברסיטה	университет
שייטת	флотилия
סבסטיאן	себастьян
אלקטרונית	электронная
אלקטרונית	электронные
אלקטרונית	электронное
אלקטרונית	электронный
לאן	где
לאן	куда
אגדה	легенды
אגדה	легенда
ברובו	преимущественно
פרטיות	конфиденциальности
פרטיות	конфиденциальность
ניסיתי	пытался
ניסיתי	пробовал
ניסיתי	пробовали
ניסיתי	попытался
ניסיתי	пытались
בוטלה	отменена
בוטלה	отменено
בוטלה	отменен
בוטלה	отменены
בוטלה	отменена
בוטלה	отменил
בוטלה	отменено
בוטלה	отменен
בוטלה	прервана
נחמד	приятно
נחמד	мило
פרנקפורט	франкфурте
פרנקפורט	франкфурт
מרובה	несколько
מרובה	множественные
נוכח	посещающих
נוכח	настоящее
נוכח	подарок
חלוץ	пионер
להתגבר	преодолеть
הממצאים	выводы
האמנה	пакт
האמנה	пакта
האמנה	пакту
הקליט	записано
הקליט	записали
קולונל	полковник
תווית	ярлык
תווית	лейбл
תווית	метка
יודעת	знай
יודעת	знать
יבנה	строить
יבנה	построить
נשמר	спас
נשמר	сохранена
נשמר	сохранен
נשמר	сохранено
נשמר	сохранены
חריף	остро
חריף	острая
חריף	острое
כתבים	труды
כתבים	трудах
סטון	камень
סטון	стоун
סטון	stone
באים	иду
באים	предстоящие
קץ	конце
קץ	end
קץ	конец
לארגן	организовать
דוב	дов
דוב	мишка
דוב	медвежонок
דוב	медведь
טכני	технические
טכני	техническое
טכני	технический
יומן	дневник
יומן	журнал
יומן	journal
יומן	дневник
יומן	журнал
יציאה	выход
יציאה	выезд
ביי	пока
האסלאמית	исламские
האסלאמית	исламская
האסלאמית	исламский
האסלאמית	исламское
מחייב	обязательные
מחייב	обязательных
האן	хан
האן	хан
מיס	мисс
מיס	miss
גיר	мел
ויין	уэйн
אחרונה	последние
אחרונה	последнее
אחרונה	last
אחרונה	последний
אחרונה	последняя
ספיר	сапир
ספיר	сапфир
שון	шон
שון	шон
עלים	листья
עלים	листьев
עלים	оставляет
עלים	листве
צדקה	благотворительность
צדקה	благотворительная
צדקה	благотворительные
צדקה	благотворительных
צדקה	милостыню
צדקה	благотворительность
צדקה	благотворительная
לוב	ливия
לוב	ливии
פולני	польская
פולני	польши
פולני	польский
ציורי	графический
ציורי	графические
ציורי	живописной
רונן	ронан
מייל	мили
מייל	миле
מייל	милю
הארד	бронза
העיניים	глаз
העיניים	глаза
העיניים	глазки
מוגן	охраняемых
מוגן	защищена
מוגן	защищены
מוגן	защищен
דמוקרטיה	демократии
דמוקרטיה	демократия
אימונים	подготовка
אימונים	подготовки
אימונים	обучение
אימונים	тренинг
אימונים	тренировки
מחדל	умолчанию
משרה	позиция
משרה	должность
משרה	положение
משרה	работа
טניס	tennis
טניס	теннис
שקט	тишина
שקט	тихий
שקט	тихо
שקט	молчание
שקט	тишину
שקט	тишина
שקט	молчать
ברוקס	брукс
חוצה	пересечения
חוצה	пересечение
חוצה	траверс
וורנר	вернер
וורנר	warner
מתקבל	приемлемые
מתקבל	приемлемо
מתקבל	приемлемым
מתקבל	приемлемый
מתקבל	допустимые
שלמות	совершенство
במשותף	совместно
קולה	кокс
קולה	кокаин
קולה	кола
קולה	кола
קולה	колы
הקלה	облегчение
הקלה	облегчение
גני	сады
מילאן	милан
בהירות	ясность
בהירות	ясности
בהירות	легкость
בהירות	яркость
התביעה	преследование
התביעה	обвинение
דייגו	диего
עצום	огромные
עצום	огромные
בריכת	пул
בריכת	бассейн
בריכת	бильярд
קיצוני	экстремистских
קיצוני	радикально
קיצוני	радикальные
קיצוני	крайней
קיצוני	крайние
קיצוני	крайняя
קיצוני	крайний
בהנחה	предполагая
סכסוך	конфликт
סכסוך	конфликты
סכסוך	коллизия
בלום	блум
שאן	шань
היסטוריון	историк
עשירה	богат
עשירה	богатых
עשירה	рич
עשירה	богатая
עשירה	богатый
עשירה	богатые
מחברת	тетрадь
מחברת	блокнот
מבצעי	оперативный
מבצעי	оперативной
רוחות	ветры
רוחות	ветра
רוחות	привидения
רוחות	призраки
רוחות	призраков
רוחות	духи
רוחות	духов
רודולף	рудольф
רודולף	рудольф
ספינה	судно
ספינה	корабль
בטון	конкретные
בטון	бетон
בטון	конкретное
בטון	конкретный
בטון	конкретная
הלשכה	президиум
הלשכה	бюро
הבעלים	хозяин
הבעלים	владельца
הבעלים	владелец
מהדורות	издания
גרנט	грант
ענת	анат
תשתית	инфраструктура
הקיר	стена
הקיר	стене
הקיר	уолл
חניבעל	ганнибал
נוצרת	формирования
נוצרת	формирование
נוצרת	формируется
ידיעה	зная
קורבן	жертвоприношения
קורבן	жертва
קורבן	жертву
קורבן	потерпевший
קורבן	жертва
קורבן	пострадавший
חותם	подписание
חותם	подпись
חותם	подписания
חותם	печать
נבחרו	выбранный
נבחרו	избранные
נבחרו	избранный
נבחרו	выбранный
נבחרו	выбран
נבחרו	выбранные
נבחרו	выбрано
נבחרו	подборка
האמינו	верила
האמינו	поверил
האמינו	поверила
האמינו	верил
גדלים	растет
גדלים	растущий
גדלים	растущей
גדלים	растущая
גדלים	расти
גדלים	вырасти
מאייר	майер
מאייר	майер
מאייר	мейер
מאייר	майер
מאייר	мейер
המוסר	морали
המוסר	мораль
הצהיר	заявил
תערובת	смесь
תערובת	смесь
באיירן	бавария
הרצוג	герцог
טכניקות	методы
פתיחה	открытие
פתיחה	открытия
חופים	берега
חופים	берегов
חופים	пляжи
חופים	пляжей
פרח	цветочек
פרח	цветок
אגדות	легенды
יועץ	консультант
יועץ	консультанта
יועץ	советник
יועץ	советник
חוסה	жозе
חוסה	хосе
חוסה	жозе
חוסה	хосе
סמלי	символическое
טקסטים	тексты
המלחמות	войн
המלחמות	войны
הביטלס	beatles
הביטלס	битлз
התאריך	свидание
התאריך	дата
אקדמית	академических
היסודי	начальной
היסודי	элементарные
היסודי	начальная
נדחתה	отверг
נדחתה	отклонен
נדחתה	отклонена
נדחתה	отклонил
נדחתה	отклонено
נדחתה	отклонена
נדחתה	отрицал
נדחתה	отказано
נדחתה	отклонено
מתקני	объекты
מחשש	боясь
מחשש	опасаясь
ישנים	спит
ישנים	спать
ישנים	спят
רומי	руми
רומי	римская
רומי	роман
ממושך	длительного
חורבן	разрушение
חורבן	разрушения
חורבן	уничтожения
חורבן	уничтожение
יפני	японские
יפני	японская
יפני	японский
יפני	японцы
יפני	японское
יפני	японии
צל	тени
צל	тень
צל	тени
צל	оттенок
צל	тень
הקואליציה	коалиция
הקואליציה	коалицию
הקואליציה	коалиции
נסיעה	ездить
נסיעה	поездка
נסיעה	водить
נסיעה	драйв
נסיעה	привод
נסיעה	drive
נסיעה	путешествует
נסיעה	путешествия
נסיעה	путешествие
נסיעה	поездки
נסיעה	проезд
נסיעה	путешествия
נסיעה	путешествие
אוכלוסיות	популяции
תושב	резидент
תושב	резидента
תושב	житель
תושב	резиденты
אימן	иман
קלינטון	клинтон
לשבת	сидеть
קסם	волшебство
קסם	волшебная
קסם	magic
קסם	магия
ברבים	множественное
הפיכה	переворот
הפיכה	переворота
מגדלי	башни
יעד	мишень
יעד	цель
יעד	цель
יעד	гол
לזכור	вспоминая
הפרש	всадник
הצביעו	голосования
הצביעו	проголосовать
הצביעו	голосовать
הצביעו	голосование
הצביעו	голосуйте
הצביעו	проголосовал
הצביעו	проголосовали
הצביעו	голосовал
הצביעו	голосовали
הצביעו	проголосовала
ברירה	выбор
הכללה	обобщение
הכללה	включение
ממדים	размеры
ממדים	аспекты
ברנר	бреннер
ריקוד	dance
ריקוד	танцуй
ריקוד	танец
ריקוד	танцы
ריקוד	танцуют
ריקוד	танцы
אלגוריתם	алгоритмы
אלגוריתם	алгоритм
קפיצה	прыгать
קפיצה	прыжок
קפיצה	прыгнуть
קפיצה	прыжок
קפיצה	прыжки
קפיצה	прыгать
חאן	хан
דינו	дино
דרישה	требование
דרישה	потребовать
דרישה	спрос
דרישה	спроса
דרישה	требование
בתוקף	действительный
בתוקף	действительное
נאו	нео
חמה	горячие
חמה	hot
חמה	жарко
חמה	горячо
חמה	горячая
חמה	тепло
חמה	теплая
חמה	теплые
חמה	тёплый
חמה	теплый
להסיק	заключить
הידיעה	зная
זמנים	времена
זמנים	таймс
זמנים	times
להגיב	реагировать
להגיב	отреагировать
התיישבו	урегулирован
בנויה	структурированных
בנויה	построенный
בנויה	построено
בנויה	построена
בנויה	построенные
בנויה	построен
בנויה	построили
בנויה	построено
בנויה	построенные
בנויה	построен
בנויה	построены
רנה	рене
רנה	рене
רנה	рене
רנה	рене
שווים	равен
שווים	равно
שווים	равных
שווים	равная
שווים	равных
שווים	равный
שווים	равные
שווים	равное
שווים	стоит
נפלו	упал
נפלו	упала
נפלו	упал
נפלו	пал
מגוונים	различных
מגוונים	разнообразные
גלגל	колеса
גלגל	колесо
אזהרה	предупреждения
אזהרה	предупреждение
אזהרה	предостережение
גריי	серая
גריי	серого
גריי	серый
גריי	серые
גריי	серая
גריי	серый
גריי	серые
גריי	грей
מפקדים	командиров
מפקדים	командиры
מפקדים	капитаны
החזק	держать
החזק	держите
הוצע	рекомендуемые
הוצע	предлагаемые
הוצע	предложил
הוצע	предложено
הברון	барон
לאט	медленно
לאט	потихоньку
לאט	полегче
לאט	легче
לאט	легко
השקעות	капиталовложения
השקעות	инвестиции
ההגירה	иммиграция
ההגירה	иммиграции
ההגירה	син
חדרה	room
חדרה	комната
מבוגרים	взрослых
מבוגרים	взрослые
אומנות	арт
אומנות	art
אומנות	искусство
בחוץ	снаружи
בחוץ	вне
בחוץ	аут
בחוץ	out
הליך	процедура
הליך	процедуры
פורסמה	разместил
פורסמה	опубликовано
פורסמה	опубликовал
מיידי	мгновение
מיידי	немедленно
מיידי	немедленное
מיידי	незамедлительно
מיידי	мгновенная
בעייתי	проблематичным
כימי	химического
כימי	химический
כימי	химическая
סטפן	стефан
המועמד	кандидат
תרופה	медицина
תרופה	лекарство
תרופה	медицины
תרופה	лекарства
תרופה	медикаменты
תרופה	вылечить
תרופה	лекарство
תרופה	исцеление
תרופה	препарат
תרופה	наркотик
תרופה	наркотиками
פניה	лицом
פניה	лицо
לאמץ	усыновить
לאמץ	объятия
מאכל	питание
מאכל	продовольственной
מאכל	пища
מאכל	еды
מאכל	продовольствие
מאכל	еда
ספציפית	конкретных
ספציפית	конкретное
ספציפית	конкретный
ספציפית	конкретная
ספציפית	конкретные
ספציפית	конкретно
היבטים	аспекты
הצגה	исполнение
הצגה	производительность
הצגה	презентации
הצגה	презентация
הצגה	представление
הצגה	показывать
הצגה	шоу
הצגה	show
הצגה	показать
הצגה	показ
השפלה	унижение
השפלה	унижения
השפלה	деградации
השפלה	деградация
חדרים	комнаты
חדרים	номера
הפסדים	потери
הפסדים	убытки
זעם	фьюри
זעם	ярость
זעם	гнев
זעם	ярость
בוגרים	выпускники
בוגרים	взрослых
בוגרים	взрослые
בוגרים	выпускники
בוגרים	выпускников
בוגרים	выпускники
בוגרים	выпускников
סגול	фиолетовый
שבטי	племен
רציף	непрерывный
רציף	непрерывно
רציף	постоянного
רציף	непрерывное
עצומה	огромные
עצומה	петиции
עצומה	петицию
ממשיכה	продолжаются
ממשיכה	продолжается
ממשיכה	продолжает
שכבה	слоя
שכבה	слой
דק	дек
דק	декабрь
דק	тонкий
דק	тонкая
דק	тонкие
ציפור	птичка
ציפור	бёрд
ציפור	птицы
ציפור	птица
מושלם	идеальная
מושלם	идеальный
מושלם	идеально
הכיתוב	подпись
הכיתוב	заголовок
סירבו	отказались
סירבו	отказался
בוחר	выбирает
בוחר	выбирает
ממשיכים	продолжение
ממשיכים	продолжая
הטור	колонна
הטור	колонка
הטור	колонке
הטור	столбец
הערכות	оценки
הערכות	сметы
הערכות	смета
הערכות	оценки
פולק	поллак
פולק	полк
הכפרים	деревни
הכפרים	деревень
בכוונה	умышленно
בכוונה	преднамеренно
בכוונה	намеренно
בכוונה	умышленно
בכוונה	преднамеренно
בכוונה	намеренно
הצדקה	оправдание
הצדקה	обоснование
עפר	грязь
מוסמך	квалифицированный
מוסמך	квалифицированные
מוסמך	квалифицированных
מוסמך	разрешено
מוסמך	сертифицированных
הכותל	стена
הכותל	стене
הכותל	уолл
הדתות	религии
הדתות	религий
התקן	устройство
התקן	устройства
התקן	установка
התקן	установите
התקן	установить
דווח	пожаловаться
דווח	отчёт
דווח	доклад
דווח	отчет
המעגל	круг
סיימון	симон
סיימון	саймон
להזכיר	упомянуть
להזכיר	упоминание
הכחדה	вымирания
אמיתית	real
אמיתית	настоящий
אמיתית	настоящие
אמיתית	настоящая
אמיתית	реальные
מוזמנים	приглашен
מוזמנים	приглашенные
מוזמנים	приглашены
מוזמנים	приглашена
מוזמנים	welcome
מוזמנים	приглашенные
מגדיר	определяющие
מגדיר	определяя
מגדיר	определение
מגדיר	определяет
הרפתקאות	приключения
הרפתקאות	приключения
הרפתקאות	приключение
נובה	нова
מדידה	измерение
מדידה	измерения
מדידה	измерение
מדידה	измерения
מדידה	измерить
מדידה	мера
מדידה	меру
מוצרט	моцарта
מוצרט	моцарт
הפגנות	демонстрации
הגיוני	разумная
הגיוני	разумно
הגיוני	разумный
הגיוני	разумное
הגיוני	разумные
הגיוני	логическое
הגיוני	логично
חפירות	раскопки
ציונות	сионизм
ציונות	сионистской
בלוז	блюз
בלוז	blues
רציני	серьезная
רציני	серьезный
רציני	серьезно
רציני	серьёзные
רציני	серьезные
תביעה	преследование
תביעה	обвинение
תביעה	иск
נקבה	женское
נקבה	женщины
נקבה	женский
נקבה	женская
נקבה	женщина
אושוויץ	аушвиц
מגבלות	ограниченность
מגבלות	ограничения
מגבלות	ограничения
מגבלות	пределы
כפתור	кнопку
כפתור	кнопка
שומן	жирных
שומן	толстяк
שומן	жирная
שומן	жирные
שומן	толстый
שומן	толстая
שומן	жир
שומן	жирный
מעצר	арестовать
מעצר	арест
מעצר	бюст
הוכיח	доказали
הוכיח	доказала
הוכיח	доказано
הוכיח	доказал
רצופות	последовательно
העתק	копирование
העתק	скопировать
העתק	копировать
העתק	копия
העתק	копия
לין	линн
לין	лин
לין	лин
לין	линн
דתיות	религиозное
דתיות	религиозный
דתיות	религиозная
דתיות	религиозных
בליווי	сопровождал
בליווי	сопровождали
לוד	лод
מחול	dance
מחול	танцуй
מחול	танец
מחול	танцы
כתיב	написание
החבר	бойфренд
החבר	парень
דיבור	разговоры
דיבור	речь
דיבור	речи
הרץ	герц
האביב	spring
האביב	весна
האביב	весенний
קדוש	святой
קדוש	сен
קדוש	сент
קדוש	святая
קדוש	святая
קדוש	святые
קדוש	святой
קדוש	святейший
קדוש	святое
קדוש	святое
קדוש	священное
קדוש	священная
קדוש	священный
קדוש	священной
שה	ша
גוטמן	гутман
מוכנים	готово
מוכנים	готовы
מוכנים	готов
מוכנים	готова
הופמן	хоффман
הופמן	хоффман
מקדם	коэффициент
מקדם	промоутер
ההסתברות	вероятность
להדגיש	выделить
להדגיש	подчеркнуть
להדגיש	подчеркнуть
הורוביץ	горовиц
משלב	объединять
משלב	объединить
משלב	совместить
התחלה	начинайте
התחלה	начать
התחלה	начало
התחלה	старт
התחלה	начало
אלופים	чемпионов
אלופים	чемпионы
ועדות	комитеты
יופי	хорош
יופי	хороша
יופי	хороший
יופי	хорошее
יופי	хорошо
נכונות	true
נכונות	правда
הנצחה	мемориал
הנצחה	празднование
טביליסי	тбилиси
בבירור	явно
ורדי	верди
ייחודיים	уникальная
ייחודיים	уникальные
ייחודיים	уникальный
ייחודיים	уникальное
אנדר	эндер
דיסק	диск
דיסק	диск
דיסק	диска
יפנית	японские
יפנית	японская
יפנית	японский
יפנית	японцы
יפנית	японское
יפנית	японии
נעצרו	арестованных
נעצרו	арестован
נעצרו	арестована
נעצרו	арестованы
נעצרו	задержан
השלמת	завершение
השלמת	завершения
השלמת	завершил
השלמת	завершено
השלמת	завершен
השלמת	завершена
המוחלט	абсолютной
המוחלט	абсолютный
המוחלט	абсолютная
המוחלט	абсолютное
חסן	хасан
חסן	хассан
חסן	хасан
ההבדלים	расхождения
ההבדלים	отличия
ההבדלים	разногласия
ההבדלים	различия
הראייה	зрение
שאל	спроси
שאל	спросить
שאל	спросите
שאל	спрашивает
שאל	спросил
שאל	спросили
שאל	спросила
מט	мэт
מט	мэтт
מט	мат
ניצולי	выживших
ניצולי	выжившие
התקווה	надеюсь
התקווה	хоуп
התקווה	надежда
התקווה	надеемся
תעשיות	отрасли
תעשיות	отраслей
מינור	незначительные
מינור	мелкие
מינור	незначительное
מינור	несовершеннолетний
גת	гат
כימיה	химия
כימיה	химии
גול	цель
גול	гол
בתקווה	надеемся
בתקווה	надеюсь
התפשטות	расширение
וקטור	вектор
פיט	пита
פיט	пит
פיט	питт
סאן	sun
סאן	солнце
סאן	вс
סאן	сун
סאן	сунь
סאן	san
סאן	сан
סאן	сен
בקשות	просьбы
בקשות	запросы
השטן	дьявол
השטן	дьявол
השטן	сатана
קונגו	конго
פיפ	пип
פיפ	пип
בקרוב	вскоре
בקרוב	скоро
ממלא	наполнения
ממלא	заполнение
ממלא	наполняет
תורם	донор
תורם	донора
תורם	жертвует
מלאכותית	искусственный
מלאכותית	искусственные
מלאכותית	искусственное
מלאכותית	искусственных
הגדרות	настройка
הגדרות	настроить
הגדרות	настройка
הגדרות	настроить
הגדרות	настройки
הגדרות	параметры
הגדרות	настройка
התחלת	начали
התחלת	начато
התחלת	начал
התחלת	началось
הקיסרית	императрица
רמז	намёк
רמז	подсказка
רמז	намек
רמז	подсказку
רמז	подсказка
פחם	уголь
פחם	угля
פחם	уголь
עיצור	выразили
עיצור	согласные
סמי	сами
סמי	сэмми
תלות	зависимости
תלות	зависимость
תלות	зависимость
עצב	нерв
עצב	грусть
עצב	печали
עצב	грусти
עצב	печаль
ראיה	доказательств
ראיה	доказательства
ראיה	доказательство
ראיה	улики
ראיה	улика
תרשים	диаграмма
תרשים	диаграмма
עופרת	свинца
עופרת	свинец
עופרת	ведущая
עופרת	ведущие
תווים	отмечает
תווים	записки
תווים	примечания
תווים	ноты
תווים	заметки
תווים	символов
תווים	персонажей
תווים	символы
תווים	персонажи
קונסטנטין	константин
קונסטנטין	константин
קונסטנטין	константин
אלקטרונים	электроны
אסיסטים	помогает
רובינסון	робинсон
יבש	сухая
יבש	сухие
יבש	сухой
רעב	голодные
רעב	голодная
רעב	голодный
רעב	голод
רעב	голода
לחשוף	разоблачить
מוח	мозг
מוח	мозги
מוח	мозг
מוח	мозги
מוח	мозгов
נחש	угадай
נחש	думаю
נחש	угадать
נחש	змея
נחש	змеи
נחש	змей
נחש	змей
זמרי	певцов
שארית	остаток
שארית	остатки
שארית	остаток
שארית	остаточного
למקומות	места
למקומות	местами
שווי	кэп
שווי	кап
שווי	стоит
מכוסה	охватывает
מסוכן	опасные
מסוכן	опасно
מסוכן	опасная
מסוכן	опасный
מסוכן	опасных
מסוכן	опасное
מסוכן	рискованно
אדריכל	архитектор
אדריכל	архитекторов
עמיר	амир
איילון	аялон
קרדיט	кредитная
קרדיט	кредит
קרדיט	кредита
הזנב	хвост
הקונפדרציה	конфедерации
הקונפדרציה	конфедерация
הקונפדרציה	конфедерации
האריס	харрис
פילוסוף	философ
להשקיע	инвестировать
להשקיע	вложить
מולדובה	молдова
לקוח	заказчик
לקוח	покупатель
לקוח	клиент
לקוח	посетитель
לקוח	клиентов
לקוח	клиента
לקוח	клиент
נייט	нэйт
נייט	нейт
המסה	массе
המסה	массового
המסה	масса
סיביות	бит
סיביות	бит
סיביות	кусочки
ידנית	вручную
להעריך	оценить
זורם	потоки
זורם	вытекающих
עז	коза
עז	козёл
עז	козел
מחיקת	удаление
דמשק	дамаске
טיעון	аргументы
טיעון	аргумент
טיעון	довод
אביגדור	авигдор
פיצוץ	взрыв
מנהלים	менеджеры
מנהלים	управляющие
מנהלים	руководители
מנהלים	администраторы
מנהלים	администраторов
מנהלים	администраторы
מנהלים	администраторов
מנהלים	руководители
הושלם	завершил
הושלם	завершено
הושלם	завершен
הושלם	завершена
הושלם	полный
הושלם	полная
הושלם	завершить
טמפרטורה	температуры
טמפרטורה	температуру
טמפרטורה	температура
טמפרטורה	временный
טמפרטורה	временная
קארי	керри
קארי	карри
קארי	керри
קארי	кэрри
עכבר	мышей
עכבר	мыши
עכבר	мышка
עכבר	мыши
עכבר	мышь
חזיר	свинина
חזיר	свинину
חזיר	ветчина
חזיר	свинья
חזיר	свиньи
הראשונית	первоначальные
הראשונית	первоначальный
הראשונית	первоначального
הראשונית	начальная
הראשונית	первоначальная
הראשונית	начальный
זית	оливковое
זית	олив
הדמוקרטיה	демократии
הדמוקרטיה	демократия
יוסטון	хьюстон
פיו	уф
קרוס	кросс
קרוס	крест
קרוס	креста
פיזיקאי	физик
מעשית	практических
מעשית	практическая
מעשית	практические
לשרוד	выжить
לשרוד	пережить
נישואין	брак
נישואין	браки
פריצת	прорыв
מציעה	предлагая
מציעה	предлагаю
מציעה	предлагаешь
אשור	ашшур
טיוטה	черновик
טיוטה	проект
טיוטה	драфт
דיג	рыболовство
דיג	рыболовства
דיג	рыбалка
חופשיים	свободно
חופשיים	бесплатно
חופשיים	свободный
חופשיים	свободной
חופשיים	бесплатный
חופשיים	бесплатные
להשמיד	уничтожать
להשמיד	разрушить
להשמיד	уничтожить
להשמיד	уничтожить
שותפים	партнёры
שותפים	партнеров
שותפים	партнеры
שותפים	соседи
משחקת	играю
משחקת	играет
הליכה	прогулки
הליכה	ходить
הליכה	походы
הליכה	поход
הליכה	ходить
הליכה	пройтись
הליכה	прогулка
הליכה	пешком
בוסניה	боснии
בוסניה	босния
בוסניה	боснию
בצל	лук
בצל	луком
בצל	лук
כתובה	написано
כתובה	письменные
כתובה	письменное
כתובה	письменный
חימוש	вооружение
חימוש	вооружения
חימוש	вооружение
מסתבר	очевидно
מסתבר	видимо
ממד	измерение
ממד	аспект
אנדי	энди
דניס	денис
דניס	дениз
דניס	деннис
דניס	дэннис
דניס	денис
דניס	дени
זוכים	победителей
זוכים	победители
איטי	медленные
איטי	медленно
איטי	медленный
שנקבע	определено
שנקבע	определен
שנקבע	определены
תלבושת	костюм
תלבושת	наряд
תסריט	сценарий
תסריט	сценарист
תסריט	сценарий
מתמטיקאי	математик
מתמטיקאי	математики
ברנרד	бернард
ברנרד	бернар
בקרה	контроля
בקרה	контроль
בקרה	управление
לוטננט	лейтенант
נפשות	души
אלכוהול	алкоголь
אלכוהול	спирт
ענן	облако
ענן	облака
מאדים	марс
סידור	договоренность
וילה	вилла
מוגבלות	ограниченные
מוגבלות	ограниченное
מוגבלות	ограниченная
מוגבלות	ограниченный
מוגבלות	ограниченные
מוגבלות	ограниченное
מוגבלות	ограничено
תיירים	туристов
תיירים	туристы
תיירים	туристических
תיירים	туристический
תיירים	турист
בטיחות	безопасность
עיקרון	принцип
מחליף	переключение
מחליף	переключения
מחליף	замену
מחליף	замена
מחליף	замены
לילי	лили
לילי	лили
לילי	лилли
לילי	лилия
לילי	лили
כבישים	дорог
כבישים	дороги
תקדים	прецедент
ביטויים	фраз
ביטויים	фразы
ביטויים	выражения
בניינים	зданий
בניינים	здания
אדומה	красные
אדומה	красная
אדומה	красный
אדומה	красное
אדומה	красного
אדומה	red
תחתית	низ
תחתית	снизу
תחתית	дно
עדיפות	приоритет
עדיפות	предпочтения
עדיפות	предпочтение
גליל	баллон
גליל	цилиндр
גליל	ролл
בדיונית	вымышленный
התפלגות	распространение
התפלגות	распределение
התפלגות	распределения
עשור	десятилетие
עשור	десятилетия
לעורר	спровоцировать
דאג	дага
דאג	даг
יקר	дорогая
יקר	дорогие
יקר	дорогой
יקר	прелесть
יקר	драгоценных
יקר	драгоценные
יקר	драгоценный
יקר	дорогое
יקר	дорого
יקר	дорогие
רצועות	треки
רצועות	дорожки
רצועות	следы
רצועות	ремни
רצועות	полоски
שומרון	самарии
מתמטית	математические
מתמטית	математически
בלארוס	беларусь
בלארוס	белорусские
תאגיד	corporation
תאגיד	корпорация
תאגיד	корпорации
תאגיד	корпоративной
תאגיד	корпоративные
תאגיד	корпоративное
תאגיד	корпоративный
ליידי	lady
ליידי	дама
ליידי	леди
פנסילבניה	пенсильвании
פנסילבניה	пенсильвания
איוואן	иван
באג	жук
באג	ошибка
הצהריים	полдень
משפיע	затрагивает
משפיע	влияет
משפיע	затрагивающих
משפיע	затрагивающие
אירי	ирландский
אירי	ирландец
אירי	ирландии
אירי	эри
קתרין	кэтрин
קתרין	кэтрин
קתרין	катерина
קתרין	кэтрин
קתרין	катрин
קתרין	катерина
קתרין	екатерина
מצר	пролива
מצר	пролив
מיתר	строка
רפי	раффи
רפי	рафи
לחן	мелоди
לחן	мелодия
לחן	мелодия
לחן	мелодию
קלוד	клод
בניה	конструкция
בניה	строительство
מריו	марио
כיתות	классы
כיתות	занятия
כיתות	классы
השייך	принадлежащих
בגדים	одежда
בגדים	одежды
בגדים	одежду
בגדים	одежда
בגדים	одежду
חגיגות	торжества
חגיגות	празднование
חגיגות	празднования
בואינג	boeing
חובבי	энтузиастов
שייח	шейха
שייח	шейх
מנהטן	манхэттен
ויק	вик
משולב	комплексная
משולב	комплексное
משולב	комплексной
משולב	комплексные
משולב	сочетании
זמין	доступно
זמין	доступные
זמין	доступны
זמין	доступен
זמין	имеющихся
סול	соль
סול	сол
סול	соул
סול	сол
חלבון	белок
חלבון	белка
חלבון	белки
אנגלים	англичан
דקל	палм
דקל	ладони
דקל	palm
דקל	ладонь
בונד	бонд
סבלה	выдержал
סבלה	страдал
סבלה	страдала
סבלה	пострадала
פנטזיה	фантазия
פנטזיה	фантазии
המזכיר	секретарь
המזכיר	секретарша
שריפה	fire
שריפה	пожар
שריפה	огонь
הקושי	трудности
הקושי	трудность
הקושי	сложность
מאיה	майи
מאיה	майя
מאיה	майи
מאיה	майя
ניקולס	николя
ניקולס	николас
ניקולס	николай
ניקולס	николс
חזקות	сильный
חזקות	сильная
חזקות	сильные
חזקות	сильна
חזקות	сильное
יתרונות	преимущества
יתרונות	льготы
יתרונות	пособия
יתרונות	выгоды
יתרונות	польза
יתרונות	профи
יתרונות	плюсы
יתרונות	преимущества
חומצות	кислот
בשורות	евангелия
בשורות	евангелие
בשורות	news
בשורות	новость
בשורות	новости
השערה	гипотеза
הירושה	наследование
הירושה	преемственность
הירושה	наследование
הירושה	наследования
הירושה	наследство
היציאה	выход
היציאה	выезд
פלדה	стали
פלדה	стальные
פלדה	стальной
פלדה	сталь
יהודיה	еврейские
יהודיה	еврейский
יהודיה	еврейских
יהודיה	еврейская
יהודיה	еврей
יהודיה	евреи
הפסיקה	постановление
הובס	хоббс
הובס	хоббс
הובס	поражение
הובס	победил
אמני	художники
אמני	артисты
אמני	художников
אמני	исполнители
גוון	гвен
חלש	обморок
חלש	слабый
חלש	слабая
חלש	слабо
חלש	слабым
חלש	слабые
חלש	слабый
תעודות	сертификаты
קולי	sonic
קולי	голос
קולי	голосовые
קולי	вокал
ספריה	библиотеки
ספריה	библиотека
כספית	ртути
כספית	ртуть
כספית	меркурий
עצמים	объектов
