から	от
シンセサイザー	синт
シンセサイザー	синтетична
フェルナンド	фернандо
シンプル	прост
シンプル	прости
シンプル	проста
シンプル	простичко
シンプル	простота
宗派	секти
サポーター	привърженици
サポーター	поддръжници
サポーター	поддръжник
サポーター	привърженик
ビー	бий
ビー	пчела
アイオワ	айова
サーカス	циркът
サーカス	цирк
サーカス	цирка
クマ	мечета
クマ	мечките
クマ	мечки
クマ	мечок
クマ	беър
クマ	мече
クマ	мечо
クマ	мечка
クライマックス	кулминацията
書道	калиграфия
報復	възмездие
報復	мъст
報復	отмъщение
報復	отмъщението
準拠	съответстващи
準拠	съответстващо
巡礼	поклонението
巡礼	поклонение
巡礼	поклонения
セミナー	семинари
セミナー	семинар
キューブ	куб
キューブ	куба
キューブ	кубчета
エリート	елитна
エリート	елит
エリート	елитни
エリート	елитен
エリート	елита
エリート	елит
アルフレッド	алфред
棄権	въздържане
オールド	старо
オールド	стари
オールド	стар
オールド	стара
一夫	казуо
ストライク	страйк
ストライク	стачка
レポーター	репортера
レポーター	репортер
レポーター	репортерка
レポーター	репортерът
スティーヴ	стив
スティーヴ	стийв
クリック	щракване
クリック	кликнете
クリック	клик
クリック	щрак
バーナー	горелка
カーン	кхан
カーン	хан
カーン	кан
積分	неделима
積分	неразделна
小杉	косуги
有罪	виновни
有罪	виновна
有罪	виновен
初心者	начинаещи
初心者	новак
初心者	начинаещи
初心者	начинаещ
グレゴリオ	грегорио
交互	променлив
交互	алтернативно
交互	алтернативна
交互	алтернативен
トリック	трик
トリック	фокуси
トリック	трикове
物流	логистика
アンケート	въпросник
アンケート	анкета
アンケート	проучване
アンケート	анкета
アンケート	изследване
アンケート	проучвания
玄関	появяване
玄関	вход
紳士	джентълмен
サハ	саха
随筆	есе
随筆	есето
随筆	есета
許容	толерантност
許容	търпимост
許容	поносимост
許容	допустима
許容	допустимо
無名	безименен
益田	масуда
ハンマー	чук
ハンマー	чука
ハンマー	хамър
リュウ	рю
調印	подписване
布告	прокламация
布告	декрет
布告	указ
布告	постановление
布告	декларация
キャンディ	бонбон
キャンディ	бонбони
キャンディ	кенди
栄え	просперираща
名詞	съществително
名詞	съществителни
フライト	полети
フライト	полета
フライト	полет
エディ	еди
ビルマ	бирма
テンポ	темпо
キャサリン	катрин
キャサリン	катрин
キャサリン	катерина
ウド	удо
フック	кука
フック	хук
フック	куки
ノブ	копче
連発	бараж
置換	подмяна
置換	замяна
置換	подмяна
置換	замяна
置換	заместване
置換	замяна
置換	заместване
置換	замяна
置換	замени
置換	заместване
親善	репутация
マクドナルド	макдоналд
マクドナルド	макдоналдс
実体	образувание
アーキテクチャ	архитектурата
アーキテクチャ	архитектура
アーキテクチャ	архитектури
エルサ	елза
ローリング	ролинг
ローリング	търкаляне
チーズ	сирена
チーズ	кашкавал
チーズ	сирене
チーズ	сирена
伴奏	съпровод
同窓会	възпитаници
同窓会	събиране
リフト	повдигане
窒素	азот
ホーン	хорн
ホーン	рог
ホーン	рога
プラチナ	платина
愛情	обич
愛情	привързаност
クロード	клод
アウグスト	август
アウグスト	аугуст
きみ	кими
邸宅	жилища
ゴッド	господ
ゴッド	бог
メロディー	мелъди
メロディー	мелодия
収束	конвергенция
収束	сближаване
バート	бърт
バート	барт
バート	бърт
スペクトル	спектъра
スペクトル	спектър
代謝	метаболизма
代謝	метаболизъм
切手	печат
切手	печати
切手	марките
切手	марки
賃金	заплатите
賃金	възнаграждения
賃金	заплати
大砲	оръдия
大砲	кенън
大砲	оръдие
大砲	оръдието
大砲	артилерията
大砲	артилерия
話者	говорители
タール	смола
タール	катран
タール	тар
ライブラリ	библиотеки
ライブラリ	библиотеката
ライブラリ	библиотека
スーパーマーケット	супермаркети
スーパーマーケット	супермаркета
スーパーマーケット	супермаркет
弾圧	потисничество
弾圧	потиснати
弾圧	потискат
弾圧	потиснически
転生	прераждането
転生	прераждане
シャイ	срамежлив
シャイ	срамежлива
コメンテーター	коментатори
招聘	покани
招聘	покана
ファンクラブ	фенклуб
転写	транскрипция
後世	потомците
円盤	диск
円盤	диска
真夏	еньовден
ウェブ	web
ウェブ	уеб
激怒	ярост
激怒	фюри
激怒	яростни
激怒	бясна
激怒	бесен
激怒	яростен
激怒	възмутен
激怒	възмутени
激怒	вбесен
激怒	разярен
寸法	измерение
寸法	размери
テナント	тенант
テナント	наемател
申し出	оферта
申し出	офертата
申し出	предложение
申し出	предлагане
申し出	предложи
リットル	литър
リットル	литър
リットル	литра
お金	пари
お金	парите
バレンシア	валенсия
条項	клауза
条項	клаузите
条項	клаузи
条項	разпоредба
条項	предоставяне
条項	осигуряване
食べ物	храни
食べ物	храна
凍結	студ
凍結	замръзване
凍結	замразяване
寄稿	допринесе
寄稿	допринесъл
ログイン	включване
ログイン	вход
ログイン	влизане
習慣	навиците
習慣	навици
習慣	навик
ズーム	увеличаване
ズーム	увеличение
プラント	растение
プラント	растителна
プラント	завод
サリー	сали
関ヶ原	секигахара
書物	книгите
書物	книги
書物	тефтер
書物	книга
甘い	сладък
甘い	мило
甘い	сладко
甘い	сладки
甘い	сладка
メルセデス	мерцедес
メルセデス	мерседес
煙突	комини
煙突	комин
煙突	комина
スロベニア	словения
スロベニア	словенски
理恵	рие
仲介	посредничество
レシピ	рецепти
レシピ	рецептите
レシピ	рецепта
レシピ	рецептата
決闘	дуел
オスカー	оскар
バグ	бръмбар
バグ	бъг
バグ	буболечка
バグ	насекоми
バグ	бръмбари
バグ	буболечки
バグ	бъгс
ロビンソン	робинсън
つながり	връзки
つながり	свързване
つながり	връзка
つながり	връзката
分ける	разделение
分ける	раздели
分ける	разделяй
分ける	разделяне
分ける	разделим
分ける	разделен
分ける	сплит
分ける	разделяне
徴収	събиране
徴収	събират
商用	търговско
商用	търговска
商用	реклама
商用	търговски
ひかる	хикару
スケジュール	графици
スケジュール	график
スケジュール	графика
スケジュール	разписание
レナ	лина
レナ	лена
シンデレラ	пепеляшка
フレーズ	фраза
フレーズ	фрази
弱点	слабости
キリン	жираф
メガネ	чаши
メガネ	очилата
メガネ	очила
呼吸	дишай
呼吸	дишане
呼吸	диша
呼吸	дишането
貸切	харта
貸切	хартата
斜面	склон
斜面	наклон
慢性	хроничен
慢性	хронично
慢性	хронични
慢性	хронична
愛人	господарка
愛人	любовница
メリーランド	мериленд
インパクト	влияние
インパクト	сблъсък
インパクト	въздействие
インパクト	удар
先祖	прародител
先祖	предшественици
先祖	предците
先祖	предци
収穫	жътва
収穫	реколта
量子	квантова
量子	квантовата
追認	ратифициране
追認	ратификация
トリプル	тройна
トリプル	троен
トリプル	тройно
豪雨	порой
ヒューマン	човешка
ヒューマン	човешко
ヒューマン	човек
ヒューマン	човешки
ナッシュ	неш
ナッシュ	наш
レスラー	борци
レスラー	борците
レスラー	борец
ルイジアナ	луизиана
オーダー	ред
オーダー	поръчка
オーダー	нареждания
オーダー	заповеди
オーダー	поръчки
ツリー	трий
ツリー	дървото
ツリー	дръвче
ツリー	дърво
使徒	апостол
使徒	пратеник
使徒	пратеници
小銃	пушки
小銃	пушка
小銃	карабина
虐待	малтретиране
虐待	злоупотреби
虐待	злоупотреба
ブース	бут
ブース	щанд
ブース	буут
長老	елдър
長老	старейшина
長老	старейшини
集計	съставна
集計	агрегация
貯金	спестявания
貯金	икономии
プロトコル	протокол
プロトコル	протоколът
プロトコル	протоколите
プロトコル	протоколи
家畜	добитък
博文	хиробуми
応答	реакция
応答	отговор
応答	повлияване
洗礼	кръщене
クリーク	крийк
振る	разклати
振る	шейк
ハーツ	сърца
ハーツ	сърцата
ウマ	кончета
ウマ	коне
ウマ	конете
ウマ	конче
ウマ	кон
スル	сул
固体	твърда
固体	солиден
固体	твърдо
固体	твърд
秀雄	хидео
ホース	маркуч
ホース	маркучи
ホース	маркуча
サント	санто
パーカー	паркър
コンサルタント	консултант
コンサルタント	консултантски
コンサルタント	консултации
コンサルタント	консултанти
シャッター	щори
シャッター	капаци
暴言	псува
仁川	инчон
麻美	асами
ボビー	боби
集約	съставна
集約	агрегация
ブルックリン	бруклин
美容	красавица
美容	прелест
美容	красота
ベーシスト	басист
カレンダー	календар
カレンダー	календара
カレンダー	календари
傭兵	наемник
傭兵	наемници
補正	корекции
補正	корекциите
補正	поправки
補正	компенсира
補正	компенсиране
補正	поправка
補正	корекция
補正	коригиране
補正	корекции
遅い	късно
遅い	закъснява
遅い	бавна
遅い	бавен
遅い	бавно
テクニック	техниката
テクニック	техника
テクニック	техники
拒絶	отказ
拒絶	отхвърляне
直子	наоко
本州	хоншу
マニラ	манила
正明	масааки
続行	продължение
続行	продължаване
続行	продължи
勝つ	победи
勝つ	печеля
勝つ	спечели
勝つ	печелиш
勝つ	победа
中毒	пристрастен
中毒	пристрастена
丹後	танго
あすか	асука
アドバイス	съвет
アドバイス	съвети
留置	задържане
ボイラー	котел
ボイラー	котли
浸透	осмоза
遺言	уил
ウォーカー	уокър
ウォーカー	уолкър
シェイクスピア	шекспир
メリット	мерит
メリット	заслуга
メリット	заслуги
ハット	шапка
ハット	шапката
尊重	зачитане
尊重	респект
尊重	уважение
エンジニアリング	инженерство
カメラマン	фотографи
半導体	полупроводникови
ギニア	гвинея
ウラジーミル	владимир
リサ	лиза
リサ	лиса
ライス	ориз
互換性	съвместимост
プラグ	включи
カーニバル	панаир
カーニバル	карнавал
カーニバル	карнавала
アフター	след
拡散	дифузия
拡散	разпространението
拡散	разпространение
拡散	дифузна
メモ	забележка
メモ	бележка
メモ	забележки
メモ	записки
メモ	бележки
メモ	ноти
メモ	бележка
メモ	мемо
モダン	модерно
モダン	модерни
モダン	модерна
モダン	съвременно
モダン	модерен
モダン	съвременен
免除	освобождаване
コスモス	космос
コスモス	космоса
お知らせ	уведомления
お知らせ	уведомяване
お知らせ	известия
お知らせ	напомняне
お知らせ	обявяване
お知らせ	съобщение
お知らせ	обявление
お知らせ	уведомление
お知らせ	съобщаване
お知らせ	уведомяване
異議	възражение
カルロ	карло
木星	юпитер
規約	термини
規約	условия
奉納	отдаденост
奉納	посвещение
椅子	столове
椅子	столовете
椅子	стол
椅子	столче
椅子	столът
恭子	киоко
車掌	диригент
車掌	проводник
リール	макара
リール	ролка
リール	ролки
リール	макари
正宗	масамуне
逸話	анекдоти
逸話	анекдот
宰相	канцлерът
宰相	канцлера
宰相	канцлер
ダスト	прах
喜び	наслада
喜び	радост
喜び	джой
喜び	радости
喜び	удоволствие
スライド	диапозитиви
スライド	пързалка
歌曲	песен
歌曲	песничка
シュミット	шмит
シュミット	шмид
シュミット	шмит
ノーフォーク	норфолк
摂政	regency
摂政	регент
摂政	регентите
ストレス	стрес
ストレス	стресът
ストレス	подчерта
カクテル	коктейл
ケベック	квебек
遅延	забавяне
遅延	закъснение
遅延	отлагане
遅延	закъснение
遅延	забавено
遅延	отложено
講堂	аудитория
褐色	кафяв
褐色	кафяви
褐色	браун
褐色	кафява
褐色	кафяво
モザイク	мозайка
非公式	неофициален
非公式	неофициално
非公式	неофициална
非公式	неофициални
非公式	неофициален
非公式	неформални
非公式	неофициално
非公式	неофициални
非公式	неофициална
アトラス	атлас
巫女	мико
店長	управител
店長	мениджър
スープ	супа
スープ	чорба
スープ	супи
モナコ	монако
便利	удобно
便利	удобен
便利	удобни
便利	удобна
便利	удобство
腫瘍	тумор
腫瘍	тумор
ヒルズ	хълмове
ヒルズ	хилс
祇園	гион
アリア	ария
アリア	ариа
ハリケーン	ураган
ハリケーン	урагани
ハリケーン	урагана
ハリケーン	ураганът
創始者	създател
創始者	основателят
創始者	основател
ティッシュ	кърпички
ティッシュ	кърпичка
ティッシュ	тъкан
ティッシュ	тъкани
アリー	али
アリー	али
アリー	съюзник
アリー	али
泥棒	крадец
カセット	касета
ブドウ	гроздова
ブドウ	грозде
ブドウ	грозде
マスコット	талисмани
マスコット	талисман
ポルシェ	порше
フレンド	приятелка
フレンド	приятелю
フレンド	приятел
デュエット	дует
支払う	заплащане
支払う	плащам
支払う	плати
支払う	изплати
オクラホマ	оклахома
相互作用	взаимодействия
相互作用	взаимодействие
相互作用	взаимодействието
相互作用	взаимодействия
相互作用	взаимодействията
フレッド	фред
エリー	ели
エリー	ели
承継	наследяването
フィッシャー	фишер
フィッシャー	фишър
フィッシャー	фишер
フィッシャー	фишър
集積	натрупване
ペーパー	хартия
カニ	раци
カニ	въшки
カニ	рак
カニ	краб
カニ	раци
漏れ	изтичане
漏れ	теч
狩猟	ловен
狩猟	лов
いたずら	пакост
いたずら	пакости
いたずら	палава
家具	мебели
家具	обзавеждане
家具	мебел
ジャム	запазва
ジャム	джем
ジャム	конфитюр
ジャム	мармалад
ジャム	конфитюри
ジャム	засича
ボルチモア	балтимор
チャック	чък
モリス	морис
モロッコ	мароко
モロッコ	марокански
フレッシュ	пресни
フレッシュ	прясно
フレッシュ	свежо
フレッシュ	свежа
フレッシュ	пресен
フレッシュ	фреш
パット	пат
ふた	капак
自由主義	либерализъм
まあ	еее
メルボルン	мелбърн
完璧	перфектна
完璧	перфектно
完璧	перфектен
完璧	съвършен
完璧	съвършенството
完璧	съвършенство
コスタ	коста
アイスホッケー	хокей
五月	май
サンシャイン	слънчице
サンシャイン	слънце
セメント	цимент
ミカ	мика
クラスメイト	съученичка
クラスメイト	съученик
ウサギ	зайците
ウサギ	зайци
ウサギ	заек
ウサギ	зайо
ウサギ	зайче
クリップ	клипове
クリップ	щипки
クリップ	клип
クリップ	пълнител
ダニー	дани
補完	довършване
補完	приключване
補完	завършване
常時	постоянно
常時	непрестанно
常時	непрекъснато
クック	готви
クック	кук
クック	готвач
クック	готвене
娯楽	развлечения
娯楽	забавления
娯楽	забавление
娯楽	развлечение
ローザ	роза
ローザ	роса
追求	преследване
レディース	дами
レディース	дамски
ローリー	рали
ローリー	рори
しのぶ	шинобу
サムライ	самурай
サムライ	самураи
素晴らしい	невероятна
素晴らしい	удивително
素晴らしい	изумително
素晴らしい	невероятен
素晴らしい	невероятно
素晴らしい	чудесен
素晴らしい	прекрасен
素晴らしい	чудесна
素晴らしい	прекрасна
砂糖	захар
舗装	тротоар
舗装	тротоара
舗装	настилка
ケーキ	торти
ケーキ	сладкиш
ケーキ	торта
ケーキ	торти
ベール	бейл
ベール	воала
ベール	воал
ベール	воали
レーシング	състезателни
レーシング	надбягвания
レーシング	състезания
センス	разум
チェリー	череша
チェリー	чери
魚類	риби
魚類	фиш
魚類	риба
知恵	мъдростта
知恵	мъдрост
警報	предупреждение
うどん	удон
プリン	пудинг
炎上	пламъци
炎上	пламъците
ロビー	роби
ロビー	роби
ロビー	лоби
ロビー	фоайето
ランディ	ранди
ジョルジュ	жорж
フォース	сила
知能	интелигентност
知能	разузнаване
知能	интелект
知能	интелигентен
知能	интелигентно
知能	интелигентна
知能	интелигентни
知能	интелект
リヨン	лайън
リヨン	лион
オンタリオ	онтарио
通訳	преводач
通訳	тълкуване
通訳	интерпретация
通訳	тълкуването
弾丸	куршумите
弾丸	патрони
弾丸	куршуми
弾丸	куршум
クロック	часовник
ドロップ	капка
ドロップ	хвърли
ドロップ	капки
ドロップ	капките
カーター	картър
サンプル	мостра
サンプル	проба
サンプル	извадка
サンプル	образци
サンプル	проби
サンプル	извадки
サンプル	мостри
配達	доставяне
配達	доставката
配達	доставка
婚姻	женитба
婚姻	брака
婚姻	брак
婚姻	сватба
婚姻	бракът
レバノン	ливански
レバノン	ливан
樹木	дърветата
樹木	дървета
樹木	дръвчета
ジョナサン	джонатан
榎本	еномото
のぞみ	нозоми
シカ	сърна
シカ	елен
シカ	елени
ハンブルク	хамбург
デイヴィス	дейвис
ケープ	нос
ケープ	кейп
ケープ	кабо
ケープ	наметало
ガルシア	гарсия
ガルシア	гарсия
綾子	аяко
百済	пекче
エストニア	естония
サブタイトル	субтитри
弁当	бенто
特権	привилегии
特権	привилегия
特権	привилегии
特権	привилегировани
特権	привилегирован
メリー	весела
脅迫	заплашително
脅迫	заплашва
脅迫	заплахи
脅迫	сплашване
脅迫	изнудване
信玄	шинген
遭難	беда
オファー	оферта
オファー	офертата
オファー	предложение
オファー	предлагане
オファー	предложи
トランスフォーマー	трансформатори
線形	линейни
線形	линеен
線形	линейна
リプレイ	повтаряне
リプレイ	повторение
コンチネンタル	континентална
ウズベキスタン	узбекистан
釈放	пускане
釈放	освобождаване
エッジ	ръба
エッジ	ръб
エッジ	ръбове
エッジ	краища
メイ	май
高額	скъп
高額	скъпо
ディビジョン	участък
ディビジョン	разделение
ディビジョン	дивизия
ディビジョン	деление
骨格	скелета
骨格	скелет
骨格	скелети
安部	ейб
御所	gose
不当	несправедлив
不当	несправедлива
不当	несправедливо
非公開	непубликувано
非公開	непубликувани
非公開	частни
非公開	частно
非公開	редник
非公開	частна
非公開	личен
非公開	частен
水族館	аквариум
水族館	аквариуми
ロスト	изгубено
ロスト	изгубени
ロスト	изгубена
ロスト	загубен
ロスト	загуби
ロスト	изгубен
執事	стюард
大通り	булевард
フライング	летене
フライング	летящи
フライング	лети
平等	равенство
平等	равнопоставеност
平等	равенството
混雑	задръстванията
ブラウザ	браузър
うさぎ	зайчето
うさぎ	бъни
うさぎ	зайче
うさぎ	заек
うさぎ	зайо
うさぎ	зайче
仕上げ	завърши
仕上げ	довършване
仕上げ	завършване
ガイドブック	пътеводител
蓄積	натрупани
蓄積	натрупан
特色	характеристики
牛乳	мляко
進入	подход
ロータリー	ротационен
ロータリー	ротари
春樹	харуки
御殿	goten
多項式	полином
多項式	полиноми
プラズマ	плазмена
プラズマ	плазмен
プラズマ	плазма
プラズマ	плазмените
プラズマ	плазмата
長寿	дълголетие
ルーツ	корени
ダイジェスト	дайджест
育つ	расте
クルス	круз
クルス	крус
ザール	саар
十字軍	поход
チョコ	чоко
去る	напускане
独身	необвързан
独身	единична
独身	сингъл
独身	необвързана
独身	единичен
独身	ерген
ラベル	етикети
ラベル	етикетите
ラベル	етикет
ファンド	фонд
ファンド	фондове
スピーカー	високоговорителя
スピーカー	високоговорител
スピーカー	оратори
スピーカー	оратор
スピーカー	високоговорител
スピーカー	говорител
ディフェンス	защита
ディフェンス	отбрана
ディフェンス	защитата
ディフェンス	защита
ディフェンス	отбрана
診療所	клиники
診療所	клиника
診療所	клиниката
ミッドナイト	полунощ
真夜中	полунощ
ピック	избери
かおる	каору
セルゲイ	сергей
セルゲイ	сергий
軍曹	сержант
アルジェリア	алжирски
アルジェリア	алжир
名物	специалност
名物	специалитет
ドラッグ	лекарства
ドラッグ	дрога
ドラッグ	наркотици
ドラッグ	влачене
ドラッグ	дрога
ドラッグ	наркотик
ドラッグ	наркотици
ドラッグ	лекарство
ミャンマー	мианмар
カウントダウン	броене
欲望	желание
欲望	желанието
欲望	копнежи
欲望	желания
欲望	желанията
ホルモン	хормон
ホルモン	хормони
ホルモン	хормоните
ホルモン	хормони
ゾンビ	зомби
ゾンビ	зомбита
右京	укио
星雲	мъглявина
星雲	мъглявини
マクロ	макро
敗者	губещи
敗者	губещ
休憩	прекъсване
休憩	почивка
休憩	антракта
ノイズ	шум
生理学	физиология
スケッチ	скици
スケッチ	скица
スケッチ	скеч
ミハイル	михаил
ワット	уат
ブンデスリーガ	бундеслига
雅子	масако
ウルグアイ	уругвайски
ウルグアイ	уругвай
自慢	самохвалство
自慢	горди
自慢	горда
自慢	горд
屋内	закрито
屋内	закрито
許し	опрощаване
許し	прошката
許し	опрощение
許し	прошка
コマーシャル	реклами
コマーシャル	търговско
コマーシャル	търговска
コマーシャル	реклама
コマーシャル	търговски
匿名	анонимност
匿名	анонимността
匿名	анонимни
匿名	анонимна
匿名	анонимен
匿名	анонимно
速い	бързо
速い	бърз
明日香	асука
ジョーダン	джордън
ジョーダン	йордан
ジョーダン	йордания
ジョーダン	джордан
飛騨	хида
あした	утре
行進	шествие
落ちる	есента
落ちる	падане
落ちる	есен
ワルツ	валс
クタ	кута
コンソール	конзоли
コンソール	конзолата
コンソール	конзола
反逆	измяна
反逆	предателство
ドバイ	дубай
裏切り	предателство
裏切り	предателството
裏切り	предателство
えみ	еми
えみ	emi
クーパー	купър
部数	копия
トーン	тона
トーン	тон
部署	отдел
部署	департамент
ライム	вар
ライム	лайм
ライム	лимон
ニコラス	николас
ニコラス	никълъс
エイリアン	извънземна
エイリアン	извънземни
エイリアン	извънземен
エイリアン	извънземно
エイリアン	извънземни
エイリアン	пришълци
家庭教師	наставник
家庭教師	възпитател
家庭教師	учител
カスティーリャ	кастилия
ロイド	лойд
同性愛	хомосексуалността
トレイ	трей
トレイ	табла
トレイ	поднос
中身	запълване
中身	пълнене
中身	пълнеж
スバル	субару
ウィズ	уиз
アクティブ	активна
アクティブ	активно
アクティブ	активни
アクティブ	активен
アクティブ	активиране
シオン	сион
シオン	теон
カノン	канон
怖い	страшна
怖い	страшни
怖い	страшно
怖い	страшен
怖い	уплашен
怖い	изплашена
怖い	изплашен
怖い	уплашена
怖い	уплашени
ジャマイカ	ямайка
ジャマイカ	ямайски
行進曲	март
盆地	басейн
奉仕	алтруизъм
罰金	глобен
罰金	глоба
罰金	глобите
罰金	глоби
軽い	светло
軽い	светлина
軽い	светлината
アンコール	бис
アンコール	ангкор
フェルト	почувствах
転移	преход
ストリーム	потоци
ストリーム	поток
馬鹿	идиот
近所	съседите
近所	съседи
近所	махала
近所	квартал
近所	квартала
近所	съсед
近所	съседка
トロフィー	трофей
トロフィー	трофеи
トロフィー	трофеите
奇数	странна
奇数	странно
奇数	странен
援軍	подкрепления
ティーン	тийн
ティーン	тинейджър
ティーン	тийнейджър
ラット	рат
ラット	плъх
ラット	плъхове
コイ	шаран
ペンギン	пингвини
ペンギン	пингвините
ペンギン	пингвина
ペンギン	пингвини
ペンギン	пингвин
ルクセンブルク	люксембург
クレーン	кранове
クレーン	жерав
クレーン	крейн
クレーン	кран
シャワー	душа
シャワー	душ
シャワー	душове
マヌエル	мануел
彫刻家	скулптор
ペリー	пери
有線	кабелен
被告	обвиняемите
被告	обвиняеми
被告	обвиняем
被告	ответника
被告	обвиняемият
被告	обвиняемия
ジャガー	ягуар
楽しみ	наслада
イヴァン	ванка
イヴァン	айвън
イヴァン	иван
イヴァン	иване
キラー	убийствен
キラー	убиец
フィルター	филтър
フィルター	филтриране
フィルター	филтри
津島	цушима
ブダペスト	будапеща
髪型	прическата
髪型	прически
髪型	прическа
ヘクタール	хектара
ヘクタール	хектар
給与	заплатата
給与	заплати
給与	заплата
給与	заплати
給与	заплатите
給与	възнаграждение
給与	заплащане
給与	възнаграждения
十字架	крос
十字架	кръст
十字架	кръста
シンシナティ	синсинати
アトラクション	привличането
アトラクション	привличане
アトラクション	атракция
アトラクション	атракции
フィレンツェ	флорънс
フィレンツェ	флоренция
クリーン	чисто
クリーン	чист
クリーン	чисти
クリーン	чиста
こんにちは	здравей
こんにちは	ало
こんにちは	здравейте
ナース	сестра
アラバマ	алабама
オーロラ	аврора
オーロラ	аурора
真空	вакуум
略奪	грабежи
発現	проява
賃貸	лизинг
ミッキー	мики
変態	метаморфоза
ルーズベルト	рузвелт
跨線橋	надлеза
反転	обратна
反転	обратен
反転	обръщане
反転	обръщане
反転	флип
ナナ	нана
塩基	основа
塩基	база
祖国	родино
祖国	родината
祖国	родина
祖国	родино
祖国	родина
シャフト	шахта
マスト	мачтата
モーション	движение
運ぶ	носи
運ぶ	носене
パイレーツ	пиратите
パイレーツ	пирати
封鎖	блокада
鋳造	кастинг
コンサルティング	консултация
コンサルティング	консултиране
コンサルティング	консултации
マウンテン	планински
マウンテン	планина
マウンテン	планината
リナ	рина
リナ	лина
ストーム	буря
ストーム	сторм
ストーム	бурята
火薬	барут
バロック	барок
緊張	нервна
緊張	нервни
緊張	нервен
緊張	нервно
緊張	напрегнато
緊張	напрегнат
緊張	напрегната
緊張	напрегнати
緊張	напрежение
イアン	иън
イアン	йън
増やす	увеличаване
増やす	увеличение
増やす	повишаване
増やす	увеличи
たばこ	тютюн
黒沢	куросава
堤防	насипа
哺乳類	бозайниците
哺乳類	бозайници
哺乳類	бозайници
哺乳類	бозайник
ロペス	лопес
ロペス	лопез
ロペス	лопес
正樹	масаки
名声	славата
名声	слава
クモ	паяка
クモ	спайдър
クモ	паяк
樹脂	смола
コスモ	козмо
エステ	есте
アドバイザー	съветник
アドバイザー	съветници
アドバイザー	консултанти
アドバイザー	съветник
原点	произход
グリー	веселие
ウィル	уил
断片	фрагменти
武者	муша
ヨハネス	йоханес
利点	преимущества
利点	предимства
利点	предимство
利点	преимущество
指針	насоки
指針	насоки
指針	указание
指針	насока
破棄	отнет
破棄	отнето
破棄	изхвърляне
ロイ	рой
おじさん	чичо
レッズ	червени
スワン	суон
スワン	лебед
沈黙	тишина
沈黙	мълчание
沈黙	мълчанието
沈黙	тишината
ユタ	юта
ケント	кент
ランチ	обядът
ランチ	обяд
ランチ	обед
ヤクザ	якудза
東名	томей
マヤ	мая
呼び出し	зов
囚人	затворничка
囚人	затворник
囚人	пленници
囚人	затворници
囚人	затворничка
囚人	затворник
道徳	морал
道徳	моралът
泣き	плачи
カジノ	казината
カジノ	казина
カジノ	казино
カジノ	казиното
頭痛	главоболие
頭痛	главоболия
頭痛	главоболие
いちご	ягода
いちご	ягодов
いちご	ягоди
いちご	ягодите
いちご	ягоди
コイル	намотка
並列	паралелно
並列	успоредно
並列	успоредни
並列	паралелна
並列	паралелни
主観	субективност
キログラム	килограми
キログラム	килограма
キログラム	килограм
ローソン	лоусън
ゴミ	боклук
総覧	соран
事柄	материя
事柄	материята
計算機	калкулатор
インク	мастило
インク	мастилото
ミサ	масов
ミサ	меса
ミサ	маса
ミサ	литургия
ミサ	масово
オバマ	обама
未亡人	вдовец
未亡人	вдовица
未亡人	вдовицата
未亡人	вдовица
タブ	сметката
タブ	сметка
薬学	аптека
薬学	аптеката
食材	съставки
食材	съставките
食材	съставка
暗い	тъмна
暗い	тъмно
暗い	тъмен
ルース	рут
熱い	горещи
熱い	гореща
熱い	горещо
熱い	секси
風呂	банята
風呂	тоалетна
風呂	баня
風呂	бани
風呂	вани
風呂	бат
風呂	вана
風呂	баня
輝き	светят
輝き	сияние
ミント	мента
ベンツ	бенц
皇女	принцеси
皇女	принцесите
融資	заем
融資	заеми
融資	кредити
融資	финансиране
ピラミッド	пирамида
ピラミッド	пирамиди
ピラミッド	пирамидите
ピラミッド	пирамиди
痛み	болката
痛み	болки
痛み	болка
プロフェッショナル	професионализъм
プロフェッショナル	професионални
プロフェッショナル	професионална
プロフェッショナル	професионалист
プロフェッショナル	професионален
プロフェッショナル	професионално
プロフェッショナル	професионалисти
ストックホルム	стокхолм
バトラー	бътлър
バトラー	иконом
偶数	дори
偶数	даже
コラボ	сътрудничество
パンツ	гащи
パンツ	панталоните
パンツ	гащи
パンツ	панталон
パンツ	панталони
ソユーズ	союз
フランコ	франко
放火	палеж
放火	палежи
武雄	такео
忠誠	вярност
忠誠	преданост
エラー	грешки
エラー	грешка
ゆか	юка
使い方	използване
使い方	употреба
クリントン	клинтън
シリンダー	цилиндър
シリンダー	бутилки
シリンダー	цилиндри
アスキー	ascii
ノード	възел
ノード	възли
ベラルーシ	беларус
ベラルーシ	беларус
ドミニカ	доминиканската
ドミニカ	доминика
硫酸	сулфат
リバウンド	отскок
マルタ	малтийски
マルタ	малта
ゆず	юзу
侍従	чембърлейн
ゾウ	слонове
ゾウ	слоновете
ゾウ	слонове
ゾウ	слон
呪文	заклинание
呪文	заклинанието
サイボーグ	киборг
エーカー	акра
エーカー	акър
カザフスタン	казахстан
ニュートン	нютън
ニュートン	нютон
ニュートン	нютоновата
群れ	ято
群れ	стадо
群れ	стадо
群れ	стадото
カイロ	кайро
損害賠償	щети
損害賠償	обезщетение
損害賠償	вреди
損害賠償	обезщетения
くるみ	куруми
くるみ	орех
不具合	насекоми
不具合	бръмбари
不具合	буболечки
不具合	бъгс
不具合	бръмбар
