پُکھراج	топаз
تشخُّص	идентификация
تشخُّص	самобытность
تشخُّص	личность
تشخُّص	дискриминация
تشخُّص	дискриминации
تشخُّص	ассигнования
تشخُّص	присвоение
تشخیص	оценка
تشخیص	определение
تشخیص	решимость
تشخیص	диагностика
تشخیص	диагноз
تشخیص	оценка
تشخیص	оценка
تشخیص	определение
تشخیص	решимость
تشخیص	диагностика
تشخیص	диагноз
تشدُّد	тяготы
تشدُّد	угнетения
تشدُّد	интенсивность
تشدُّد	интенсивности
تشدُّد	серьезность
تشدُّد	тяжести
تشدُّد	усилие
تشدُّد	силы
تشدُّد	сила
تشدُّد	force
تشدُّد	силу
تشدُّد	насилие
تشرُّب	поглощения
تشرُّب	поглощение
تشرُّف	честь
تشریح	детали
تشریح	подробности
تشریح	комментарий
تشریح	комментарии
تشریح	пояснения
تشریح	объяснение
تشریح	пояснение
تشریح	разъяснение
تشریح	разъяснения
تشریح	экспозиция
تشریح	детали
تشریح	подробности
تشریح	комментарий
تشریح	комментарии
تشریح	пояснения
تشریح	объяснение
تشریح	пояснение
تشریح	разъяснение
تشریح	разъяснения
تشریح	экспозиция
تشریحی	подробные
تشریحی	подробно
تشریحی	подробный
تشریحی	подробное
تشریحی	анатомические
تشریع	шариата
تشریع	шариат
تشعُّب	ветвления
تشعُّب	группировка
تشعُّب	группировки
تشعیث	путаница
تشعیث	путаницы
تشعیث	замешательство
تشعیث	дисперсии
تشعیث	распространения
تشفُّع	заступничество
تشفُّع	рекомендации
تشفُّع	рекомендация
تشفُّع	рекомендацию
تشفّی	утешение
تشفّی	удовлетворение
تشفّی	удовлетворением
تشقیق	деление
تشقیق	деления
تشقیق	анализа
تشقیق	анализ
تشکُّر	спасибо
تشکُّک	скептицизм
تشکُّک	подозрение
تشکُّک	подозрения
تشکُّک	сомнения
تشکُّک	сомнение
تشکُّک	сомневаться
تشکُّک	сомнений
تشکیل	формирования
تشکیل	формирование
تشکیل	изготовление
تشکیل	формирования
تشکیل	формирование
تشکیل	формируется
تشکیل	строительство
تشکیل	здание
تشکیل	формирование
تشکیل	формировании
تِشنا	проклятие
تِشنا	проклятье
تشنُّج	спазм
تشنُّج	расстройство
تشنُّج	расстройства
تشنُّج	судороги
تِشنگی	тоска
تِشنگی	соблазн
تِشنگی	искушение
تِشنگی	жажда
تِشنگی	жажду
تِشنگی	жажды
تِشنگی	желание
تِشنگی	желания
تِشنہ	тоска
تِشنہ	желая
تِشنہ	жажда
تِشنہ	пить
تشنیع	пренебрежительно
تشویش	тревога
تشویش	беспокойство
تشویش	озабоченность
تشویش	беспокойство
تشویش	забота
تشویش	обеспокоенность
تشویش	тревога
تشویش	беспокойство
تشویق	поощрение
تشویق	склонения
تشویق	настоятельно
تشویق	поощрение
تشویق	склонения
تشویق	убеждение
تشویق	убеждения
تشویق	настоятельно
تشہیر	позор
تشہیر	позор
تشہیر	публичности
تشیُّن	великолепие
تشیُّن	достоинства
تشیُّن	достоинство
تشیُّن	элегантность
تصادُم	столкновение
تصادُم	столкновения
تصادُم	конфликт
تصادُم	конфликты
تصادُم	коллизия
تصادُم	столкновение
تصادُم	столкновения
تصادُم	ссора
تصاعُد	восходящей
تصافُح	рукопожатие
تصانیف	труды
تصانیف	трудах
تصانیف	книг
تصانیف	книги
تصاویر	рисунки
تصاویر	фотографии
تصاویر	картинки
تصاویر	pictures
تصحیح	исправление
تصحیح	поправка
تصحیح	коррекция
تصدُّق	жертвоприношения
تصدُّق	жертва
تصدُّق	жертву
تصدیع	неприятности
تصدیع	беда
تصدیع	страданий
تصدیع	страдание
تصدیع	боли
تصدیع	болью
تصدیع	боль
تصدیعہ	неудобство
تصدیعہ	неудобства
تصدیعہ	тяготы
تصدیعہ	неприятности
تصدیعہ	беда
تصدیعہ	раздражение
تصدیق	подтверждение
تصدیق	аутентификации
تصدیق	подтверждение
تصدیق	аутентификации
تصدیق	проверка
تصدیق	сертификации
تصدیق	сертификация
تصرُّف	расходы
تصرُّف	перемены
تصرُّف	изменение
تصرُّف	изменения
تصرُّف	изменить
تصرُّف	сменить
تصرُّف	менеджмент
تصرُّف	руководство
تصرُّف	управление
تصرُّف	используйте
تصرُّف	использование
تصرُّف	использовать
تصرُّف	расходы
تصرُّف	хранение
تصرُّف	владение
تصرُّف	обладание
تصریح	деталь
تصریح	пояснения
تصریح	объяснение
تصریح	пояснение
تصریح	разъяснение
تصریح	разъяснения
تصریح	пояснения
تصریح	разъяснение
تصریح	уточнение
تصریف	преобразование
تصریف	конверсии
تصعید	восхождение
تصفُّح	проверка
تصفُّح	инспекции
تصفُّح	инспекция
تصفُّح	следствие
تصفُّح	расследование
تصفُّح	экзамен
تصفُّح	экзамены
تصفیہ	решение
تصفیہ	очищения
تصفیہ	очищение
تصفیہ	примирение
تصفیہ	примирения
تصفیہ	сближение
تصفیہ	корректировки
تصفیہ	корректировка
تصلُّب	твердость
تصلیب	распятие
تصمیم	определение
تصمیم	решимость
تصمیم	укрепление
تصمیم	усиление
تصمیم	решимость
تصنُّع	фальсификации
تصنُّع	лицемерие
تصنیف	книга
تصنیف	книгу
تصنیف	статья
تصوُّر	зачатия
تصوُّر	мысль
تصوُّر	думал
تصوُّر	понятие
تصوُّر	концепция
تصوُّر	идея
تصوُّر	модные
تصوُّر	отражение
تصوُّر	термин
تصوُّر	воображение
تصوُّر	воображения
تصوُّر	рассмотрение
تصوُّر	созерцания
تصوُّری	воображаемый
تصوُّریّت	идеализм
تصوُّف	суфизм
تصویب	подтверждение
تصویب	одобрение
تصویب	утверждение
تصویر	фотография
تصویر	фото
تصویر	рисование
تصویر	рисунок
تصویر	портрет
تصویر	картина
تصویر	живопись
تصویر	рисование
تصویر	имидж
تصویر	картинка
تصویر	образ
تصویر	изображения
تصویر	изображение
تصویر	сфотографировать
تصویر	фотография
تصویر	картинка
تصویر	фотография
تصویر	фотка
تصویر	фотография
تصویر	фото
تصویر	рисование
تصویر	рисунок
تصویر	портрет
تصویر	картина
تصویر	живопись
تصویر	рисование
تصویر	имидж
تصویر	картинка
تصویر	образ
تصویر	изображения
تصویر	изображение
تصویر	сфотографировать
تصویر	фотография
تصویر	картинка
تصویر	фотография
تصویر	фотка
تصوین	стабильность
تصوین	стабильности
تصوین	защита
تصوین	охрана
تصوین	сила
تصوین	прочность
تضاد	контраст
تضاد	несоответствие
تضاد	противоречие
تضاد	противоречия
تضاد	контраст
تضاد	несоответствие
تضاد	оппозиции
تضاد	оппозиция
تضاد	противодействие
تضاد	противостояние
تضارُب	столкновение
تضارُب	столкновения
تضاعُف	удвоение
تضاعُف	увеличить
تضاعُف	увеличение
تضحیک	насмешек
تضحیک	насмешку
تضحیک	насмешек
تضحیکی	нелепо
تضحیکی	смешно
تضرُّع	смирение
تضرُّع	скромность
تضرُّع	оплакивание
تضعیف	удвоение
تضعیف	слабости
تضعیف	слабость
تضلیل	извращение
تضلیل	заблуждение
تضمید	помазание
تضمین	включение
تضیع	отходы
تضیع	отходов
تطابُق	адаптация
تطابُق	адаптации
تطابُق	соответствие
تطابُق	соответствия
تطابُق	корреспонденции
تطابُق	переписка
تطاوُل	наглость
تطاوُل	длину
تطاوُل	протяженность
تطاوُل	длина
تطاوُل	продолжительность
تطاوُل	тирании
تطاوُل	удлинённые
تطبُّق	стратификации
تطبیق	сопоставление
تطبیق	сравнение
تطبیق	сравнения
تطبیق	соответствие
تطبیق	соответствия
تطعیم	вакцинации
تطعیم	пересадке
تطہیر	чистка
تطہیر	чистки
تطہیر	очищение
تطہیر	очищения
تطہیر	очищение
تطہیر	чистка
تطہیر	чистки
تطہیر	очищение
تظاہُر	сотрудничество
تظلّم	угнетения
تظلّم	жалоба
تظلّم	несправедливость
تظلّم	несправедливости
تظلیل	отражение
تظلیل	тени
تظلیل	тень
تظہیر	поддержки
تظہیر	поддержка
تظہیر	поддержку
تظہیر	поддерживаю
تعارض	конфронтации
تعارض	противостояние
تعارض	конкуренция
تعارض	соревнования
تعارض	конкурс
تعارض	конкуренции
تعارض	соревнование
تعارض	несоответствие
تعارض	оппозиции
تعارض	оппозиция
تعارض	противодействие
تعارض	противостояние
تعارض	ссориться
تعارض	противоречие
تعارض	противоречия
تعارف	взятки
تعارف	подкуп
تعارف	подкупить
تعارف	взятку
تعارف	введение
تعاقب	погоня
تعاقب	преследование
تعاقب	чейз
تعاقب	погоня
تعاکُس	эко
تعاکُس	эхо
تعاکُس	реакция
تعاکُس	реакции
تعامُل	взаимодействия
تعامُل	взаимодействие
تعامُّل	эффект
تعاوُن	помощь
تعاوُن	сотрудничество
تعاہُد	контракт
تعاہُد	пакт
تعاہُد	пакта
تعاہُد	пакту
تعب	тяготы
تعب	усталости
تعب	усталость
تعب	труд
تعب	неприятности
تعب	беда
تعب	страдания
تعب	страдание
تعب	скорбь
تعب	горе
تعب	печали
تعب	горе
تعب	скорбь
تعب	печаль
تعبُّد	поклоняться
تعبُّد	поклонение
تعبُّس	раздражительность
تعبیر	пояснения
تعبیر	объяснение
تعبیر	пояснение
تعبیر	разъяснение
تعبیر	разъяснения
تعبیہ	сокрытие
تعبیہ	договоренность
تعجبُّ	удивление
تعجبُّ	сюрприз
تعجبُّ	чудо
تعجبُّ	удивлением
تعجیل	спешите
تعجیل	экспедиция
تعجیل	экспедиции
تعجیل	спешке
تعجیلی	telegram
تعداد	число
تعداد	номер
تعداد	количество
تعداد	сумма
تعداد	сила
تعداد	прочность
تعداد	сумма
تعداد	вычисления
تعداد	перечисление
تعدُّد	частотность
تعدُّد	периодичность
تعدُّد	частота
تعدُّد	плюрализм
تعدّی	угнетения
تعدّی	несправедливость
تعدّی	несправедливости
تعدّی	тирании
تعدّی	вымогательства
تعدّی	вымогательство
تعدّی	усилие
تعدّی	силы
تعدّی	сила
تعدّی	force
تعدّی	силу
تعدّی	жестокость
تعدّی	жестокости
تعدّی	насилие
تعدید	готовность
تعدید	подсчет
تعدید	рассчитывает
تعدید	считаю
تعدید	считать
تعدیل	противовес
تعدیل	корректировки
تعدیل	корректировка
تعدیل	нейтрализации
تعدیل	противовес
تعدیل	корректировки
تعدیل	корректировка
تعدیہ	инфекция
تعدیہ	инфекции
تعذُّر	извинение
تعذُّر	извинения
تعذُّر	сожаление
تعذُّر	сожаления
تعذُّر	сожалеть
تعذیب	мучить
تعرُّض	отличие
تعرُّض	различие
تعرُّض	разница
تعرُّض	различия
تعرُّض	вмешательство
تعرُّض	вмешательства
تعرُّض	помехи
تعرُّض	оппозиции
تعرُّض	оппозиция
تعرُّض	противодействие
تعرُّض	противостояние
تعرُّض	помеха
تعرُّف	признание
تعرُّف	введение
تعریج	кривизны
تعریض	намёк
تعریض	подсказка
تعریض	намек
تعریض	подсказку
تعریض	сарказм
تعریف	описание
تعریف	определение
تعریف	пояснения
تعریف	объяснение
تعریف	пояснение
تعریف	разъяснение
تعریف	разъяснения
تعریف	описание
تعریف	определение
تعریف	пояснения
تعریف	объяснение
تعریف	пояснение
تعریف	разъяснение
تعریف	разъяснения
تعریف	восхищение
تعریف	хвала
تعریفی	похвальные
تعریہ	воздействия
تعزیت	трауре
تعزیت	оплакивание
تعزیت	трауре
تعزیت	оплакивание
تعزیر	наказание
تعزیر	выговор
تعزیر	порицание
تعزیر	наказание
تعزیر	наказание
تعزیر	выговор
تعزیر	порицание
تعزیرات	наказания
تعزیل	осаждения
تعزیل	сегрегации
تعزیل	сегрегация
تعسُّر	трудности
تعسُّر	трудность
تعسُّر	сложность
تعسُّر	бедность
تعسُّر	бедности
تعسُّر	нищета
تعسُّر	нищету
تعسُّف	извращение
تعشُّق	любить
تعشُّق	love
تعشُّق	люблю
تعشُّق	любовь
تعشُّق	любим
تعشُّق	желание
تعشُّق	желания
تعشُّق	тоска
تعشُّق	желание
تعشُّق	пожелание
تعشُّق	желаем
تعشُّق	привязанность
تعصُّب	предубеждения
تعصُّب	ущерба
تعصُّب	предрассудки
تعصُّب	фанатизма
تعصُّب	предвзятости
تعضیہ	расслоение
تعطّر	аромат
تعطّر	аромат
تعطّف	доброты
تعطّف	доброта
تعطّف	доброту
تعطّل	тупика
تعطّل	тупик
تعطّل	услуга
تعطّل	служба
تعطّل	сервис
تعطّل	службы
تعطّل	услуги
تعطّل	обслуживание
تعطّل	отсрочка
تعطّل	задержки
تعطّل	задержка
تعطیل	праздником
تعطیل	праздник
تعطیل	отдых
تعطیل	отдых
تعطیل	каникулы
تعطیل	отпуск
تعظُّم	величие
تعظُّم	величие
تعظیم	почтением
تعظیم	почтение
تعظیم	респект
تعظیم	уважать
تعظیم	уважение
تعظیم	уважаю
تعظیم	честь
تعظیم	почтением
تعظیم	почтение
تعظیم	респект
تعظیم	уважать
تعظیم	уважение
تعظیم	уважаю
تعظیم	поклонение
تعظیم	честь
تعقُّب	отслеживания
تعقُّب	отслеживание
تعقُّب	отслеживания
تعقُّب	отслеживание
تعقُّب	погоня
تعقُّب	преследование
تعقُّل	зачатия
تعقُّل	понимание
تعقُّل	понимания
تعقُّل	понятие
تعقُّل	концепция
تعقُّل	мудрости
تعقُّل	мудрость
تعقیم	стерилизации
تعکیس	эко
تعکیس	эхо
تعلُّق	родство
تعلُّق	близость
تعلُّق	услуга
تعلُّق	служба
تعلُّق	сервис
تعلُّق	службы
تعلُّق	услуги
تعلُّق	обслуживание
تعلُّق	озабоченность
تعلُّق	беспокойство
تعلُّق	забота
تعلُّق	обеспокоенность
تعلُّق	связь
تعلُّق	подключение
تعلُّق	соединение
تعلُّق	amour
تعلُّقہ	хранение
تعلُّقہ	владение
تعلُّقہ	обладание
تعلُّل	отсрочка
تعلُّل	проволочек
تعلُّم	изучение
تعلُّم	исследование
تعلُّم	обучения
تعلُّم	обучение
تعلُّم	учимся
تعلُّم	учусь
تعلُّم	знания
تعلُّم	знание
تعلّی	высокомерие
تعلّی	превосходство
تعلّی	превосходства
تعلّی	похвастаться
تعلّی	улучшение
تعلیب	пересекающихся
تعلیق	сходство
تعلیق	висит
تعلیق	имитация
تعلیق	приостановление
تعلیق	вложение
تعلیق	привязанность
تعلیق	сноска
تعلیق	сноску
تعلیقہ	придаток
تعلیم	обучение
تعلیم	преподавание
تعلیم	преподавания
تعلیم	просвещение
تعلیم	образование
تعلیم	инструкция
تعلیم	обучение
تعلیم	преподавание
تعلیم	преподавания
تعلیم	просвещение
تعلیم	образование
تعمُّد	намерение
تعمُّد	поддержки
تعمُّد	поддержка
تعمُّد	поддержку
تعمُّد	поддерживаю
تعمُّد	решимость
تعمُّد	реквизит
تعمرُّ	роста
تعمرُّ	рост
تعمرُّ	расширение
تعمقُّ	зонд
تعمیر	строительство
تعمیر	здание
تعمیر	структура
تعمیر	конструкция
تعمیر	строительство
تعمیر	строительство
تعمیر	здание
تعمیر	структура
تعمیری	конструктивные
تعمیری	конструктивно
تعمیری	конструктивный
تعمیری	конструктивное
تعمیق	глубины
تعمیق	глубина
تعمیق	глубину
تعمیل	казни
تعمیل	исполнение
تعمیل	казнь
تعمیل	исполнение
تعمیل	производительность
تعمیل	повиноваться
تعمیل	подчинение
تعمیل	послушание
تعمیل	покорность
تعمیل	казни
تعمیل	исполнение
تعمیل	казнь
تعمیل	исполнение
تعمیل	производительность
تعمیل	соблюдение
تعمیل	повиноваться
تعمیل	подчинение
تعمیل	послушание
تعمیل	покорность
تعمیم	популяризации
تعمیم	обобщение
تعمیم	популяризации
تعمیہ	сокрытие
تعنتُّ	осуждение
تعنتُّ	порицание
تعویذ	амулет
تعویذ	надгробии
تعویذ	саркофаг
تعویذ	шарм
تعویذ	очарование
تعویذ	обаяние
تعویذ	амулет
تعویذ	талисман
تعویذ	надгробии
تعویذ	саркофаг
تعویذ	шарм
تعویذ	очарование
تعویذ	обаяние
تعویق	проволочек
تعویق	задержки
تعویق	задержка
تعویق	проволочек
تعویل	зависимость
تعہُّد	аренды
تعہُّد	клятва
تعہُّد	обет
تعہُّد	соглашение
تعہُّد	обещаю
تعہُّد	обещание
تعہُّد	пакт
تعہُّد	пакта
تعہُّد	пакту
تعہُّد	контракт
تعیشُّ	разврата
تعینُّ	публикация
تعینُّ	размещения
تعینُّ	фиксация
تعینُّ	определение
تعینُّ	решимость
تعینُّ	назначение
تعینات	разместил
تعینات	опубликовано
تعینات	опубликовал
تعینات	назначенные
تعینات	назначен
تعیناتی	назначение
تعیناتی	публикация
تعیناتی	размещения
تغابُن	потери
تغابُن	потеря
تغابُن	утрата
تغافُل	безразличие
تغافُل	небрежности
تغایُر	расхождения
تغایُر	расхождение
تغایُر	несоответствие
تغایُر	разнообразие
تغایُر	разнообразия
تغایُر	многообразие
تغایُر	отчуждение
تغایُر	отличие
تغایُر	различие
تغایُر	разница
تغایُر	различия
تغذیہ	питания
تغذیہ	питание
تغذیہ	кормление
تغذیہ	питания
تغذیہ	питание
تغذیہ	кормление
تغریب	изгнание
تغریہ	подстрекательство
تغریہ	соблазн
تغریہ	искушение
تغریہ	сцепления
تغلُّب	измена
تغلُّب	обман
تغلُّب	агрессии
تغلُّب	агрессия
تغلُّب	господство
تغلُّب	доминирование
تغلُّب	хищение
تغلُّب	подделка
تغلُّب	подделки
تغلُّب	взятки
تغلُّب	подкуп
تغلُّب	подкупить
تغلُّب	взятку
تغلیط	противоречие
تغلیط	противоречия
تغلیظ	толщина
تغلیظ	конденсации
تغلیظ	серьезность
تغلیظ	тяжести
تغیُّر	отличие
تغیُّر	различие
تغیُّر	разница
تغیُّر	различия
تغیُّر	мутации
تغیُّر	перемены
تغیُّر	изменение
تغیُّر	изменения
تغیُّر	изменить
تغیُّر	сменить
تغیُّر	разнообразие
تغیُّر	разнообразия
تغیُّر	многообразие
تغیُّر	расхождения
تغیُّر	расхождение
تغیُّر	несоответствие
تغییر	перемены
تغییر	изменение
تغییر	изменения
تغییر	изменить
تغییر	сменить
تغییر	изменились
تغییر	изменилась
تغییر	изменился
تغییر	изменил
تغییر	изменилось
تغییر	изменено
تَف	тепло
تَف	тепла
تَف	жара
تَف	пламя
تَف	fire
تَف	пожар
تَف	огонь
تَف	паров
تَف	пар
تُف	плевать
تُف	проклятие
تُف	проклятье
تُف	пены
تُف	пена
تُف	спрей
تُفّاح	яблоко
تُفّاح	яблочный
تُفّاح	apple
تفارُق	деление
تفارُق	дивизион
تفارُق	подразделение
تفارُق	отдел
تفارُق	разделение
تفارُق	разделительной
تفارُق	отличие
تفارُق	различие
تفارُق	разница
تفارُق	различия
تفاریق	интервалы
تفاریق	расхождения
تفاریق	отличия
تفاریق	разногласия
تفاریق	различия
تفاسیر	интерпретации
تفاسیر	толкования
تفاصیل	детали
تفاصیل	подробности
تفاضُل	отличие
تفاضُل	различие
تفاضُل	разница
تفاضُل	различия
تفاضُل	превосходство
تفاضُل	превосходства
تفاضُل	роста
تفاضُل	рост
تفاضُل	расхождения
تفاضُل	расхождение
تفاضُل	несоответствие
تفاعُل	роль
تفاعُل	роли
تفاعُل	функция
تفاعُل	функции
تفاوُت	разграничение
تفاوُت	различие
تفاوُت	различия
تفاوُت	отличие
تفاوُت	различие
تفاوُت	разница
تفاوُت	различия
تفاوُت	разнообразие
تفاوُت	разнообразия
تفاوُت	многообразие
تفاوُت	интервал
تفاوُت	промежуток
تفاوُت	расстояние
تفاوُت	отсутствие
تفاوُت	недостаток
تفاہُم	мудрости
تفاہُم	мудрость
تفت	ярости
تفت	горячие
تفت	hot
تفت	жарко
تفت	горячо
تفت	горячая
تفت	тепло
تفت	тепла
تفت	жара
تفت	тепло
تفت	теплая
تفت	теплые
تفت	тёплый
تفت	теплый
تفت	тепло
تفت	тепла
تفتگی	тепло
تفتگی	тепла
تفتگی	жара
تفتگی	неприятности
تفتگی	беда
تفتگی	тепло
تفتگی	тепла
تفتہ	подогревом
تفتہ	выжженной
تفتہ	сожгли
تفتیح	экспозиция
تفتیح	открытости
تفتیح	открытость
تفتیح	пояснения
تفتیح	объяснение
تفتیح	пояснение
تفتیح	разъяснение
تفتیح	разъяснения
تفتیدہ	выжженной
تفتیدہ	сожгли
تفتیش	исследований
تفتیش	исследования
تفتیش	исследование
تفتیش	экзамен
تفتیش	экзамены
تفتیش	зонд
تفتیش	следствие
تفتیش	расследование
تفتیش	расследование
تفحُّص	поиск
تفحُّص	искать
تفحُّص	ищите
تفحُّص	следствие
تفحُّص	расследование
تفحُّص	исследований
تفحُّص	исследования
تفحُّص	исследование
تفخرُّ	высокомерие
تفخرُّ	гордыня
تفخرُّ	гордость
تفخیم	важность
تفرُّج	утечки
تفرُّج	досуг
تفرُّج	отдых
تفرُّح	легкость
تفرُّح	облегчить
تفرُّح	досуг
تفرُّد	уникальность
تفرُّض	думаю
تفرُّض	мышление
تفرُّض	предполагая
تفرُّض	учитывая
تفرُّض	осуждаю
تفرُّق	сплит
تفرُّق	раскол
تفرُّق	разделить
تفرُّق	деление
تفرُّق	дивизион
تفرُّق	подразделение
تفرُّق	отдел
تفرُّق	отличие
تفرُّق	различие
تفرُّق	разница
تفرُّق	различия
تفرقُع	взрыв
تفرقہ	деление
تفرقہ	дивизион
تفرقہ	подразделение
تفرقہ	отдел
تفرقہ	разделение
تفرقہ	разделительной
تفرقہ	дисперсии
تفرہ	высокомерие
تفرہ	гордыня
تفرہ	гордость
تفریح	наслаждение
تفریح	кайф
تفریح	веселье
تفریح	весело
تفریح	прикольно
تفریح	веселые
تفریح	утечки
تفریح	развлечения
تفریح	развлечение
تفریح	entertainment
تفریح	наслаждение
تفریح	досуг
تفریح	отдых
تفریخ	инкубационный
تفریط	минимизации
تفریق	разграничение
تفریق	различие
تفریق	различия
تفریق	выезд
تفریق	отъезда
تفریق	отъезд
تفریق	отход
تفریق	недоразумение
تفریق	недопонимание
تفریق	зависть
تفریق	ревность
تفریق	разделение
تفریق	разделительной
تفریق	классификации
تفریق	классификация
تفریق	разграничение
تفریق	различие
تفریق	различия
تفریق	выезд
تفریق	отъезда
تفریق	отъезд
تفریق	отход
تفریق	вычитание
تفریق	недоразумение
تفریق	недопонимание
تفریق	зависть
تفریق	ревность
تفریق	разделение
تفریق	разделительной
تفریق	классификации
تفریق	классификация
تفسیح	расширение
تفسیح	открытости
تفسیح	открытость
تفسیدہ	горит
تفسیدہ	сжигание
تفسیدہ	выжженной
تفسیدہ	сожгли
تفسیر	комментарий
تفسیر	комментарии
تفسیر	толкование
تفسیر	интерпретация
تفسیر	пояснения
تفسیر	объяснение
تفسیر	пояснение
تفسیر	разъяснение
تفسیر	разъяснения
تفصیل	детали
تفصیل	подробности
تفصیل	пояснения
تفصیل	объяснение
تفصیل	пояснение
تفصیل	разъяснение
تفصیل	разъяснения
تفصیلی	подробные
تفصیلی	подробно
تفصیلی	подробный
تفصیلی	подробное
تفصیلیہ	колон
تفضُّل	избыток
تفضُّل	превышение
تفضُّل	излишки
تفضُّل	превосходство
تفضُّل	превосходства
تفضُّل	доброты
تفضُّل	доброта
تفضُّل	доброту
تفضیح	стыд
تفضیح	позор
تفضیح	стыдно
تفضیح	позор
تفضیل	совершенство
تفضیل	сопоставление
تفضیل	сравнение
تفضیل	сравнения
تفطُّر	разрывает
تفطُّر	трещин
تفقُّد	поиск
تفقُّد	искать
تفقُّد	ищите
تفقُّد	доброты
تفقُّد	доброта
تفقُّد	доброту
تفقُّد	вежливость
تفقُّد	вежливости
تفقُّد	расследование
تفقُّہ	знания
تفقُّہ	знание
تفقُّہ	дискриминация
تفقُّہ	дискриминации
تفکُّر	медитации
تفکُّر	думаю
تفکُّر	мышление
تفکُّر	отражение
تفکُّر	тревога
تفکُّر	беспокойство
تفکُّہ	юмор
تفکُّہ	кайф
تفکُّہ	веселье
تفکُّہ	весело
تفکُّہ	прикольно
تفکُّہ	веселые
تفکیر	рассмотрение
تفکیر	отражение
تفل	слюны
تفل	грязь
تُفنگ	мушкет
تفنُّن	релаксации
تفنُّن	кайф
تفنُّن	веселье
تفنُّن	весело
تفنُّن	прикольно
تفنُّن	веселые
تفوُّق	примат
تفوُّق	превосходство
تفوُّق	превосходства
تفہُّم	понимание
تفہُّم	взаимопонимание
تفہُّم	понимания
تفہیم	пояснения
تفہیم	объяснение
تفہیم	пояснение
تفہیم	разъяснение
تفہیم	разъяснения
تفہیم	информирование
تفہیم	информирования
تفہیم	обучение
تفہیم	преподавание
تفہیم	преподавания
تقابُل	сопоставление
تقابُل	сравнение
تقابُل	сравнения
تقابُلی	сравнительные
تقابُلی	сравнительный
تقاتُل	бои
تقادُم	предшествующие
تقارُب	близость
تقارُب	сближение
تقارُب	конвергенции
تقاصُر	уменьшение
تقاصُر	сокращение
تقاصُر	уменьшить
تقاصُر	уменьшение
تقاضا	потребовать
تقاضا	спрос
تقاضا	спроса
تقاضا	требование
تقاضا	претензия
تقاضائی	настоятельно
تقاضائی	насущных
تقاطُر	дождик
تقاطُر	дистилляции
تقاطُع	дорог
تقاطُع	дороги
تقاطُع	пересечения
تقاطُع	пересечение
تقاعُد	небрежности
تقاعُد	воздержавшихся
تقاعُد	воздержались
تقاعُد	отсталости
تقاوت	благочестие
تقاوت	воздержание
تقاوی	укрепление
تقاوی	усиление
تقاویم	календари
تقاویم	альманахи
تقبییح	порицание
تقبییح	осуждение
تقبیل	целовать
تقبیل	поцелуи
تقدُّس	чистоту
تقدُّس	чистоты
تقدُّس	чистота
تقدُّس	святость
تقدُّم	приоритет
تقدُّم	аванс
تقدُّم	прогресс
تقدُّم	развитие
تقدُّم	разработка
تقدِمہ	презентации
تقدِمہ	презентация
تقدِمہ	представление
تقدِمہ	предисловие
تقدِمہ	смета
تقدِمہ	оценить
تقدِمہ	предисловие
تقدیر	смета
تقدیر	оценить
تقدیر	судьбу
تقدیر	судьба
تقدیر	судьбы
تقدیر	удача
تقدیر	лота
تقدیر	лот
تقدیر	смета
تقدیر	оценить
تقدیر	судьбу
تقدیر	судьба
تقدیر	судьбы
تقدیر	судьбу
تقدیر	судьба
تقدیر	судьбы
تقدیر	удача
تقدیس	чистоту
تقدیس	чистоты
تقدیس	чистота
تقدیس	прославления
تقدیس	чистоту
تقدیس	чистоты
تقدیس	чистота
تقدیس	прославления
تقدیم	приоритет
تقدیم	исполнение
تقدیم	производительность
تقدیم	презентации
تقدیم	презентация
تقدیم	представление
تقرُّب	подход
تقرُّب	доступа
تقرُّب	доступ
تقرُّب	близость
تقرُّر	подтверждение
تقرُّر	выбор
تقرُّر	подбор
تقرُّر	выделение
تقرُّر	отбора
تقرُّر	отбор
تقرُّر	подборка
تقرُّر	назначение
تقرُّر	выдвижение
تقرُّر	номинации
تقرُّر	назначение
تقرُّری	назначение
تقرُّری	выдвижение
تقرُّری	номинации
تقرُّری	назначение
تقریب	ритуал
تقریب	обряд
تقریب	festival
تقریب	фестиваль
تقریب	причиной
تقریب	причина
تقریب	рекомендации
تقریب	рекомендация
تقریب	рекомендацию
تقریب	подход
تقریب	близость
تقریب	введение
تقریب	причина
تقریب	ритуал
تقریب	обряд
تقریب	festival
تقریب	фестиваль
تقریب	причиной
تقریب	причина
تقریب	рекомендации
تقریب	рекомендация
تقریب	рекомендацию
تقریب	подход
تقریب	близость
تقریب	церемония
تقریب	церемонии
تقریب	введение
تقریب	причина
تقریباً	about
تقریباً	о
تقریباً	практически
تقریباً	почти
تقریباً	приблизительно
تقریباً	примерно
تقریباً	about
تقریباً	о
تقریباً	почти
تقریر	адреса
تقریر	адрес
تقریر	лекции
تقریر	лекцию
تقریر	лекция
تقریر	поговорить
تقریر	разговор
تقریر	говорить
تقریر	разговоры
تقریر	речь
تقریر	речи
تقریر	адреса
تقریر	адрес
تقریر	лекции
تقریر	лекцию
تقریر	лекция
تقریر	поговорить
تقریر	разговор
تقریر	говорить
تقریر	разговоры
تقریرکرنا	адреса
تقریرکرنا	адрес
تقریرکرنا	лекции
تقریرکرنا	лекцию
تقریرکرنا	лекция
تقریرکرنا	говорите
تقریرکرنا	говорить
