категорія	kategooria
маленькі	väikesed
маленькі	väike
маленькі	little
маленькі	väike
маленькі	vähe
маленькі	pisike
маленькі	tilluke
емблема	vapp
емблема	pitser
емблема	pitsat
кафе	cafe
кафе	kohvikus
кафе	kohvik
кафе	cafe
кафе	kohvik
експедиція	ekspeditsioon
монголії	mongoolia
колумбія	columbia
колумбія	kolumbia
колумбія	colombia
традиційні	traditsioonilised
традиційні	traditsiooniline
зменшується	väheneb
ісландії	islandil
ісландії	island
ісландії	islandi
єлизавета	elizabeth
єлизавета	elisabeth
джозеф	joseph
джозеф	joosep
прилади	seadmed
керує	tegeleb
судно	anum
судно	laev
судно	alus
судно	laeva
судно	laev
заголовок	päis
заголовок	päise
заголовок	pealkiri
заголовок	ametinimetus
заголовок	tiitel
дисциплін	distsipliinide
псевдонім	nick
псевдонім	pseudonüüm
псевдонім	hüüdnimi
псевдонім	hüüdnime
псевдонім	varjunimi
псевдонім	alias
вирушив	reisinud
внесення	tegemine
хліб	leib
хліб	leiba
філія	philia
будувати	ehita
будувати	ehitama
будувати	ehitada
будувати	ehitamine
франческо	francesco
містер	mister
містер	härra
розі	rose
розі	roos
розі	roosi
розі	rosie
пошкодження	kahjustus
пошкодження	kahju
пошкодження	kahjustused
нащадки	järglased
нідерландах	madalmaad
нідерландах	holland
сенс	tähendus
альфред	alfred
лгбт	lgbt
дружби	sõprus
дружби	sõpruse
дружби	sõprust
міннесота	minnesota
американці	ameeriklased
рот	mädanema
рот	suu
рот	suud
рот	roth
популярний	populaarne
популярний	populaarsed
повідомлень	teated
повідомлень	sõnumid
повідомлень	kirjad
незалежні	sõltumatud
незалежні	iseseisev
незалежні	sõltumatu
денис	dennis
денис	denis
вирішила	otsustas
вирішила	otsustanud
вирішила	otsustatud
записів	kirjed
електроенергії	elektrienergia
електроенергії	elekter
кожні	iga
відсутній	puuduvad
відсутній	puudub
відсутній	puudub
відсутній	puuduvad
відсутній	kadunud
відсутній	puudu
відсутній	puudub
напруги	pinge
виділити	esile
виділити	esiletõstmine
вдосконалення	parandused
вдосконалення	parandamine
межа	piir
межа	piirang
межа	limiit
межа	piir
межа	piiri
червоне	punane
червоне	punased
соціальний	sotsiaalsed
соціальний	sotsiaalne
проведена	konstrueeritud
проведена	ehitatud
тім	tim
тім	timi
програв	eksinud
програв	kaotas
програв	kadunud
програв	kaotatud
асфальт	asfalt
майданчик	kurss
майданчик	kursus
мон	mont
мон	mon
екс	aix
перекладачі	translators
частоти	sagedused
аргентина	argentina
аргентина	argentiina
служити	teeni
служити	teenida
виконавець	esitaja
виконавець	esineja
виконавець	ressurss
виконавець	esitaja
виконавець	artist
виконавець	kunstnik
виправити	paranda
виправити	kohandamine
виправити	kohandada
виправити	korrektne
виправити	õige
корея	korea
несе	kannab
визнано	tunnustatud
юридичний	legaalne
юридичний	õiguslik
юридичний	seaduslik
транспортування	transport
визначні	väljapaistev
визначні	silmapaistev
визначні	tasumata
вела	vela
щойно	lihtsalt
скоро	varsti
панк	punk
присвятив	pühendatud
присвятив	pühendunud
знищено	hävinenud
знищено	hävitatud
знищено	hävinud
виробники	tootjad
виробники	tootjad
ваші	sinu
ваші	teie
ваші	sinu
агентство	agentuur
агентство	agentuuri
агентство	amet
продуктивність	tootlikkus
психологія	psühholoogia
відсотків	protsent
франциско	francisco
їхнє	nende
інформаційні	informatiivne
загибель	väljasuremise
загибель	doom
домашніх	riigisisesed
домашніх	kodumaine
домашніх	lemmikloomad
латинської	ladina
археологія	arheoloogia
московська	moskva
експозиції	kokkupuute
експозиції	kokkupuude
сербія	serbia
молока	piima
молока	piim
голоду	nälga
координат	koordineerida
дозволили	lubatud
криза	kriis
медицина	meditsiin
кнр	hiina
принцеса	printsess
представника	pressiesindaja
представника	esindaja
вказано	tarnitud
вказано	täpsustatud
приватні	reamees
приватні	privaatne
приватні	era
приватні	erasektori
угорський	ungari
вітер	tuul
вітер	tuule
тон	toon
тон	tooni
синдром	sündroom
електронний	elektroonilised
електронний	elektrooniline
електронний	elektroonilisel
обіг	ringlusse
забруднення	reostuse
забруднення	reostus
забруднення	saaste
небо	sky
небо	taevas
небо	taevas
постійні	järjekindel
постійні	püsivad
постійні	püsiv
дитячої	imiku
дитячої	imik
балів	punktid
дискусії	arutelud
дискусії	arutelu
дискусії	arutelu
дискусії	debatt
вирішити	lahendada
вирішити	lahenda
вирішити	lahenda
вирішити	lahendada
вирішити	otsustama
вирішити	otsusta
жертви	ohverdusi
жертви	ohvreid
жертви	ohvrid
жертви	ohver
жертви	kannatanu
лежать	valeta
церемонія	tseremoonia
хімія	keemia
поема	luuletus
поема	jutustav
світовий	maailma
світовий	maailm
комплексів	põlvkondade
контакти	kontaktid
карло	carlo
китайська	hiina
китайська	hiinlased
організаціями	organisatsioonid
організаціями	organisatsioone
організаціями	ametid
організаціями	ametite
листі	kirja
листі	kiri
подобається	nagu
подобається	meeldib
подобається	meeldib
сцена	stseen
сцена	stseeni
єна	jena
вчився	uuritud
мільйони	miljoneid
мільйони	miljonid
точку	punkt
точку	punkti
точку	point
сон	uni
сон	maga
сон	magamine
сон	magama
сон	magada
сон	unistus
сон	dream
сон	unenägu
сон	sung
сон	und
міжнародне	rahvusvaheline
міжнародне	rahvusvahelised
міжнародне	international
збереглося	säilitatud
збереглося	säilinud
студент	tudeng
студент	õpilane
студент	üliõpilane
наполеона	napoleoni
наполеона	napoleon
руку	kätt
руку	käe
руку	käega
руку	käsi
іванов	ivanov
тими	need
гілка	niit
гілка	lõime
гілка	oks
гілка	filiaal
гілка	haru
гілка	filiaali
документальний	dokumentide
йозеф	jozef
йозеф	joseph
йозеф	joosep
йозеф	josef
труднощі	raskused
труднощі	mured
труднощі	probleemid
ріка	river
ріка	jõgi
справжній	reaalne
справжній	ehtne
справжній	tõeline
маленький	little
маленький	väike
маленький	vähe
лариса	larissa
зберігає	säästab
зберігає	päästab
суто	ilmselgelt
суто	selgesti
суто	selgelt
підготував	valmistatud
підготував	ettevalmistatud
калібру	kaliibriga
співпрацю	koostöö
лісовий	huviline
хлопець	kutt
хлопець	guy
грецькі	kreeka
мексика	mehhiko
використано	kasutatud
глибини	sügavuste
дату	kuupäev
очей	silmad
опубліковані	kursis
опубліковані	lähetatud
модифікація	läbivaatamine
заборону	ban
заборону	keeld
заборону	keelustamine
глибоко	sügav
глибоко	deep
глибоко	sügavale
вірменія	armeenia
серйозно	tõsised
серйозно	tõsine
серйозно	tõsiselt
словаччині	slovakkia
георг	jüri
георг	george
георг	georg
дивно	kummaliselt
дивно	veider
дивно	imelik
дивно	kummaline
дивно	imelik
дивно	veider
дивно	veider
дивно	imelik
данила	danila
наявні	saadaval
наявні	kättesaadav
італійської	itaalia
тепла	soojad
тепла	sooja
тепла	soe
внутрішня	sise
внутрішня	sisemised
внутрішня	sisemine
кожну	iga
наше	meie
православний	õigeusu
відповідність	olulisus
відповідність	ühesugused
відповідність	sobivus
відповідність	match
показана	näidatud
співпраця	koostöö
венеція	veneetsia
венеція	venezia
конвенції	konventsiooni
конвенції	konventsioon
конвенції	konventsioonid
меморіал	memorial
ендрю	andrew
спектр	spektri
колорадо	colorado
буття	olemise
буття	olemine
буття	genesis
стів	steve
словника	sõnavara
навіщо	miks
конкретних	konkreetne
конкретних	spetsiifilised
конкретних	konkreetsete
конкретних	spetsiifiline
затока	siinuse
затока	laht
затока	laht
затока	bay
цивільних	tsiviilisikud
цивільних	tsiviilisik
цивільних	tsiviil
сходження	ülestõus
сходження	ronimine
сходження	ronib
сходження	roni
сходження	ronida
піднесення	täishäälik
агент	agent
паулу	paulo
послідовно	järgnevalt
послідовно	seejärel
дітям	lapsed
росту	kasv
росту	majanduskasv
обрали	valis
теодор	theodore
теодор	theodor
теодор	teodor
аналогічно	sarnaselt
аналогічно	samamoodi
воріт	väravad
воріт	gates
лот	partii
лот	palju
лот	krunt
відповідний	sobiv
відповідний	asjakohane
відповідний	kohane
відповідний	sobilik
відповідний	vastav
печі	ahjud
фунтів	naelad
фунтів	naela
вільямс	williamsi
вільямс	williams
ціни	hinnad
алан	alan
сірий	gray
сірий	hall
сірий	hallid
сірий	hall
сірий	grey
змія	madu
змія	snake
змія	mao
ризик	risk
ризик	riski
спробував	üritasin
спробував	proovis
спробував	proovisid
спробував	proovisin
спробував	proovitud
мечеть	mošee
гей	gei
гей	homo
гей	gay
кратер	kraater
збирання	kogumine
збирання	koostamine
збирання	ehita
збирання	ehitama
збирання	ehitada
збирання	ehitamine
набуває	võtab
розпочали	käivitatud
август	augustus
прихильники	toetajad
бей	bei
пізнання	valgustatuse
стояли	seisis
стояли	seisnud
бажано	eelistatavalt
бажано	soovitatavalt
бажано	soovitav
статут	määrused
статут	põhikiri
механіка	mehaanika
береги	banks
береги	pangad
камені	kivid
камені	kive
камені	kivid
камені	kive
висловив	väljendatud
ген	gene
ген	geen
ген	geeni
наче	seiklejad
мости	sillad
ступені	cascade
ймовірність	tõenäosus
атомів	aatomite
жовті	kollase
жовті	kollased
жовті	kollane
повернулася	tagasi
повернулася	tagastatud
дитиною	lapsik
усунення	eritumine
усунення	kõrvaldamine
правопис	õigekirja
залози	näärmed
залози	nääre
іспанська	hispaania
представлення	esindus
представлення	esindatus
славу	kuulsus
славу	hiilgus
жовтого	kollase
жовтого	kollased
жовтого	kollane
агентства	ametid
агентства	ametite
бюджет	eelarve
чисельністю	jõugud
македонія	makedoonia
дипломати	diplomaadid
технологічного	tehnoloogiline
водосховище	veehoidla
водяний	vett
водяний	vesi
афіни	ateena
струмок	creek
струмок	oja
струмок	oja
хотіли	tahtis
хотіли	tagaotsitav
хотіли	tahtsin
швидке	ruttu
швидке	kiire
швидке	kiire
швидке	kiiresti
книжка	raamatu
книжка	raamat
дізнається	kuuleb
завершився	lõppes
реалізація	rakendamine
реалізація	elluviimine
реалізація	rakendab
реалізація	realiseerimise
нащадків	pärijad
сімферополь	simferopol
ряди	seeria
ряди	rongkäik
дін	ding
дін	dean
дін	dekaan
нещодавно	hiljuti
лісова	puidust
лісова	puit
лісова	mets
лісова	metsa
викликала	põhjustas
викликала	põhjustatud
викликала	helistas
плата	plata
усть	ust
брама	värav
доньки	tütreid
доньки	tütred
електронні	elektroonilised
електронні	elektrooniline
електронні	elektroonilisel
загрозу	oht
загрозу	ähvardus
маршрути	marsruudid
маршрути	reiside
теорема	teoreem
звучить	helid
звучить	kõlab
написи	sildid
написи	märgid
написи	märke
поглядів	uskumused
адресу	aadress
алжиру	alžiir
алжиру	alžeeria
турі	turi
александра	alexandra
молекули	molekuli
молекули	molekulid
кути	nurgad
кути	nurgad
міру	mõõt
міру	abinõu
міру	meede
значне	high
значне	kõrgele
значне	kõrged
значне	kõrgel
значне	kõrge
зала	saal
зала	hall
трек	pala
трек	raja
трек	rada
трек	rööbastee
безпека	turvalisus
безпека	julgeolek
безпека	turva
безпека	julgeoleku
безпека	turvalisus
безпека	ohutus
башта	tower
башта	torn
майк	mike
акти	teod
маршрутів	marsruudid
коментарі	kommentaarid
коментарі	märkused
резиденція	elukoht
резиденція	elukoha
резиденція	elamine
кузов	vedu
кузов	tõld
спеціаліст	spetsialist
спеціаліст	spetsialiseerunud
крістіан	christian
крістіан	kristlane
крістіан	kristjan
крістіан	kristian
подібна	sarnased
подібна	sarnane
біологія	bioloogia
особливі	mitmekesine
особливі	erilised
особливі	special
особливі	eriline
кваліфікацію	kvalifikatsioon
тем	teemad
тем	teemad
тем	teemaline
яни	gentry
ефекти	mõjud
ефекти	mõju
ефекти	toime
садок	aia
садок	aed
виконано	hukatud
виконано	hukati
виконано	lõpetatud
виконано	tehtud
монреаль	montreali
погодився	leppis
погодився	kokkulepitud
дихання	hingamine
дихання	hingamise
дихання	hingamist
дихання	hingab
визначено	defineeritud
визначено	määratletud
визначено	ebaselge
визначено	tuvastati
визначено	tuvastatud
визначено	identifitseeritud
коаліції	koalitsiooni
кордони	piire
кордони	piirid
кордони	piirid
хімік	keemik
суперечки	vaidlused
сади	aiad
словаччина	slovakkia
широка	laiad
широка	lai
широка	laia
барселона	barcelona
банків	banks
банків	pangad
перевірити	test
перевірити	katse
перевірити	kontroll
перевірити	kontrolli
перевірити	check
процедури	protseduurid
процедури	menetlus
процедури	protseduur
фахівці	spetsialistid
сильні	tugev
сильні	tugevad
стандарту	vastavus
планета	planet
планета	planeet
включено	kaasatud
включено	kaasav
голод	näljahäda
голод	nälg
валерія	valeria
чайковського	tšaikovski
діапазон	vahemikud
діапазон	vahemik
діапазон	vahemikus
вовк	hunt
вовк	wolf
захистити	kaitse
захистити	kaitsma
захистити	kaitsta
кдб	kgb
схожа	sarnaneb
конте	conte
комісар	komissar
комісар	volinik
тобі	toby
ветеранів	veteranide
ветеранів	veteranid
вдалось	võiks
вдалось	saaks
постанови	põhiseaduste
припинити	peatus
припинити	peata
припинити	lõpeta
звуки	helid
звуки	kõlab
око	silm
око	silma
зон	tsoonid
зон	tsoonide
ікона	ikoon
ікона	ikooni
ска	ska
близькі	lähedal
близькі	sulge
водню	vesinik
трійці	trinity
офіцери	ohvitserid
темою	teema
темою	teema
темою	subjekti
темою	subjekt
зуби	hammas
зуби	hamba
зуби	hambad
європейські	euroopa
йоганн	johann
адольф	adolph
адольф	adolf
щодня	igapäevane
щодня	päevane
щодня	päevas
каміння	kivid
каміння	kive
збігається	tikud
збігається	sobib
збігається	sama
збігається	samad
литва	leedus
литва	leedu
реклами	reklaamid
реклами	reklaame
гірська	mäe
гірська	mägi
іоанн	john
краків	kraków
серп	sirp
прямий	otsene
прямий	vahetu
прямий	direct
прямий	otsesed
молекул	molekulid
гонки	ralli
гонки	võidusõit
гонки	racing
рейнланд	rheinland
ранній	early
ранній	vara
ранній	varajane
ранній	varajased
ранній	varane
підприємець	ettevõtja
іран	iraani
іран	iraan
алекс	alex
панорама	panorama
довідка	abi
довідка	appi
довідка	aidake
поїзди	rongid
герби	herbie
блоків	plokid
блоків	plokkide
блоків	kvartalit
хлопчик	poiss
чарлі	charlie
чарлі	charley
придбання	ostu
придбання	ostmine
придбання	ost
водія	juht
водія	autojuht
чин	lõug
чин	chin
мотиви	motiivid
мотиви	motiivid
реєстр	register
реєстр	kantselei
простий	lihtne
простий	plain
відзначається	tähistas
труби	torud
труби	toru
запросив	kutsus
запросив	kutsutud
шотландія	scotia
шотландія	šotimaal
шотландія	šotimaa
вбиває	tapab
старе	vana
старе	vanaks
старе	vanad
коста	costa
стандарти	standardid
шер	sher
шер	cher
прибуття	saabumine
прибуття	saabujate
прибуття	saabumine
дар	dar
активним	aktiivne
активним	aktiivsed
пілот	piloot
воля	will
воля	tahe
воля	wola
назавжди	igaveseks
назавжди	igavesti
назавжди	jäädavalt
назавжди	püsivalt
приводить	varjamine
помилка	err
помилка	ebaõnnestumine
помилка	rike
помилка	tõrge
помилка	läbikukkumine
помилка	nurjunud
помилка	ebaõnnestunud
помилка	nurjus
помилка	ebaõnnestus
помилка	viga
монтаж	montaaž
монтаж	redigeerimine
ліцензії	litsentsid
ліцензії	litsents
ліцензії	load
пат	pat
епоха	ajastu
епоха	era
регіональний	regionaalne
регіональний	piirkondlik
регіональний	piirkondlikud
монумент	monumendi
коріння	juured
взуття	king
взуття	kinga
взуття	jalanõud
взуття	jalatsid
взуття	kingad
взуття	jalanõud
сем	sem
сем	juss
сем	sam
мис	cape
мис	neeme
мис	cabo
мис	keep
стюарт	stuart
стюарт	stewart
рудольф	rudolph
рудольф	rudolf
поїхав	läks
тулуб	kere
тулуб	torso
грала	mängis
грала	mänginud
грала	mängitud
отаман	ataman
вілла	villa
часопис	ajakiri
періодично	perioodiliselt
магазини	poed
магазини	poode
магазини	kauplused
магазини	poed
магазини	kauplustes
магазини	poode
магазини	kauplused
баз	baz
баз	buzz
пиво	õlut
пиво	õlle
пиво	õlu
оболонки	shell
оболонки	kest
оболонки	mürsud
війн	sõjad
війн	sõdu
сотня	sada
фігура	joonis
статуя	kuju
затверджено	heakskiidetud
прототип	prototüüp
кислота	hape
кислота	happe
джонсон	johnson
грузія	gruusia
грузія	georgia
коментар	kommentaari
коментар	kommentaar
борці	maadlejad
борці	meeleavaldajate
малюнки	joonised
малюнки	joonistused
малюнки	graafika
малюнки	kunstiteos
скасовано	tühistatud
скасовано	katkestatud
скасовано	tühistatud
скасовано	katkestatud
крило	tiiva
крило	tiib
ретельно	põhjalikult
прискорення	kiirendamine
прискорення	kiirendus
прискорення	kiirendamine
прискорення	kiirendada
самці	isased
жіночого	naiselik
визнати	tunnista
відвідував	külastatud
смоленська	smolenski
підписали	allkirjastatud
підписали	allkirjastanud
заводів	tehased
жіночі	daam
жіночі	neiu
жіночі	leedi
листів	kirjavahetus
скоріше	pigem
добрий	tubli
добрий	hea
правові	legaalne
правові	õiguslik
правові	seaduslik
житло	eluaseme
житло	majutus
наталя	natalja
монте	monte
гриби	seened
гриби	seened
гриби	seened
гриби	seene
ілюстрації	illustratsioonid
ілюстрації	illustratsioon
конструктор	konstruktor
метрополітен	metroo
метрополітен	metroo
метрополітен	metro
бактерій	bakterite
тривали	kestis
строк	periood
строк	perioodi
строк	ajavahemik
строк	perioodid
строк	ajavahemikud
затоці	laht
спеціальність	kontsentratsioonid
спеціальність	kontsentratsioon
спеціальність	koondumine
спеціальність	keskendumine
спеціальність	kontsentratsioon
командувача	komandör
внизу	allkorrusel
талант	talent
талант	ande
талант	annet
фази	etapp
фази	faasi
фази	faas
фази	etapid
подається	peatükid
іспанської	hispaania
хіт	hit
хіт	löö
хіт	tabas
хіт	heath
турки	türklased
активна	aktiivne
активна	aktiivsed
меч	mõõk
лорд	issand
комунікації	teatis
комунікації	suhtlemine
комунікації	kommunikatsioon
комунікації	side
привід	põhjus
привід	sõida
боги	jumalad
боги	jumalus
руслан	ruslan
тимчасовий	ajutised
тимчасовий	ajutine
тимчасовий	ajutine
тимчасовий	temp
кімнати	toad
кімнати	ruumid
зберігати	säilita
зберігати	säilita
зберігати	pood
зберігати	poodi
походять	arenenud
христос	kristus
позначає	märgid
позначає	marks
аргумент	argument
аргумент	argumendi
біле	valge
біле	valged
європу	euroopa
європу	europe
єдність	ühtsus
єдність	ühtsuse
марино	marino
відкрити	avamine
відкрити	ava
відкрити	avada
відкрити	avatud
кім	kim
янської	lööv
натрію	naatrium
натрію	naatriumi
офіс	kontor
офіс	büroo
офіс	kabinet
поширюється	jaotatud
народилась	sündis
народилась	sündinud
джексон	jackson
популярні	populaarne
популярні	populaarsed
гірнича	kaevandamine
зупинки	peatus
зупинки	peata
зупинки	lõpeta
зупинки	peatub
зупинки	peatab
кавказ	kaukaasia
повертає	tagastab
градусів	kraadi
градусів	kraadides
особливе	erilised
особливе	special
особливе	eriline
потреба	vaja
потреба	vajadus
річна	aastane
річна	aastased
позаду	taga
оригінальний	originaalne
оригінальний	originaal
оригінальний	algne
педро	pedro
тейлор	taylor
переселення	treki
мексиці	mehhiko
присутність	kohalolek
присутність	kohalolu
захищає	kaitseb
призвела	põhjustas
призвела	põhjustatud
біллі	billy
біллі	billie
трапляється	juhtub
греки	kreeklased
біг	jooksis
біг	suured
біг	big
біг	suure
біг	suur
біг	jookseb
біг	jooksmine
біг	joostes
біг	jooksmas
біг	jooksja
тлумачення	tõlgendus
тлумачення	tõlgendamine
точніше	suuremad
точніше	suurem
посередині	keskmine
стіні	müür
стіні	sein
стіні	seina
елементом	element
шарль	charles
типовий	vaikimisi
типовий	tüüpilised
типовий	tüüpiline
лідери	liidrid
лідери	juhid
удосконалення	täiustamine
удосконалення	paranemine
удосконалення	parandamine
узбекистану	usbekistani
диску	ketta
диску	ketas
викликали	helistas
архітекторів	arhitektid
фредерік	frederik
фредерік	friedrich
фредерік	frederick
середина	keskmine
середина	mid
смак	maitsed
смак	maitse
леді	daamid
леді	daam
леді	neiu
леді	leedi
альфа	alpha
альфа	alfa
джей	jay
протоки	väinade
анатолія	anatoolia
шиї	jahe
альберта	alberta
панелі	paneelid
хлопці	poisid
манш	manche
організувати	organiseerida
організувати	korraldada
організувати	korralda
подано	annab
сайти	alade
світлі	hele
світлі	valgus
світлі	valgust
світлі	kerge
ракета	rakett
ракета	rakett
приніс	tõi
приніс	toodi
приніс	toodud
фактори	tegureid
фактори	tegurid
фактори	teguri
фактори	tegur
фактори	faktor
кліп	klipp
андреа	andrea
когось	keegi
когось	keegi
підходить	sobiv
підходить	sobilik
підходить	sobivad
підходить	sobis
підходить	sobivad
підходить	sobis
вівтар	altari
грецька	kreeka
дисципліна	distsipliini
дисципліна	distsipliin
частота	määr
частота	esinemissagedus
частота	sagedus
конкретні	konkreetne
конкретні	spetsiifilised
конкретні	konkreetsete
конкретні	spetsiifiline
потяг	rongi
потяг	rong
франш	franche
афганістану	afganistan
афганістану	afganistani
гвінея	guinea
персоналу	personal
персоналу	töötajad
запити	nõudmised
запити	taotlused
метри	meetrit
метри	meetri
метри	meetrit
подачі	toidab
євгенія	eugenia
особлива	erilised
особлива	special
особлива	eriline
особлива	kohandatud
важкий	rasked
важкий	raske
важкий	karm
важкий	raske
важкий	kõva
важкий	pühendada
естонія	eesti
естонія	estonia
подання	esitatud
технологічний	tehnoloogiline
хрещення	ristimine
магазинів	poed
магазинів	poode
магазинів	kauplused
професійно	professionaalselt
вуха	kõrvu
вуха	kõrvad
джейн	jane
позитивні	positiivsed
позитивні	positiivse
позитивні	positiivne
позитивні	soodne
опублікований	avaldatud
поразка	kaotus
багаті	rikkaks
багаті	rikkad
багаті	rikkalik
багаті	rich
багаті	rikas
фердинанд	ferdinand
сильним	tugev
сильним	tugevad
нік	nick
нік	nik
антонія	antonia
співробітництво	koostöö
ясно	olgu
ясно	valgustatud
водні	vett
водні	vesi
німецькій	deutsch
вірджинія	virginia
вірджинія	virginias
знали	teadis
знали	teadsid
знали	teadsin
рене	rené
рене	rene
рене	renee
рене	rené
рене	rene
печера	koobas
ода	oda
ода	ood
джиммі	jimmie
джиммі	jimmy
винахідник	leiutaja
важлива	tähtis
важлива	tähtsad
важлива	olulised
важлива	oluline
савойя	savoie
пояснює	selgitab
пояснює	seletab
експорт	eksport
експорт	eksport
експорт	ekspordi
ден	dan
ден	deng
ден	dun
ден	den
стародавні	iidne
стародавні	iidsed
стародавні	iidsete
братства	vennaskond
вступає	liitub
вступає	ühineb
потому	hiljem
робочий	tööd
робочий	töö
робочий	tööle
робочий	töötamine
патріарх	patriarhaat
патріарх	patriarh
розповідь	jutt
носять	seljas
вал	val
коваль	sepp
дистанції	kaugus
дистанції	vahemaa
зняття	kulutused
зняття	kulud
зняття	tagasivõtmine
зняття	tühistamise
приїхав	saabusid
приїхав	saabunud
приїхав	saabus
приїхав	tuli
обставини	asjaolud
галичина	galicia
електричний	elektrilised
електричний	elektriline
електричний	elektriline
електричний	elektrilised
електричний	elekter
трагедії	tragöödiad
філадельфія	philadelphia
аргентині	argentina
аргентині	argentiina
автобуси	bussid
автобуси	bussid
ситуацій	olukordi
ситуацій	olukorrad
оголосили	teatas
лідія	lydia
голодомор	holodomor
простягається	venib
міс	preili
антоній	antonius
готові	valmis
стіл	laua
стіл	laud
стіл	tabel
стіл	laud
люксембург	luksemburg
люксембург	luxembourg
люксембург	luksemburgi
автономії	palestiina
судів	kohtud
полонених	vange
полонених	vangid
кальцію	kaltsium
кальцію	kaltsiumi
людовик	louis
людовик	ludovic
партією	vastuvõetavad
партією	aktsepteeritav
партією	vastuvõetav
ернст	ernst
потрібен	vajatakse
потрібен	vajalik
потрібен	vaja
потрібен	vajas
потрібен	nõutud
потрібен	nõutavad
потрібен	vajalik
потрібен	nõutav
будапешт	budapestis
будапешт	budapesti
вибух	plahvatus
вибух	plahvatavad
продовжувати	jätka
медична	meditsiinilised
медична	meditsiiniline
картки	kaardid
засади	põhimõtted
територіальних	territoriaalne
територіальних	territoriaalse
стверджують	nõue
стверджують	nõude
стверджують	väide
бета	beta
бета	beeta
лікарі	arstid
поїзд	rongi
поїзд	rong
копії	koopiad
копії	koopiaid
шарів	kihid
королівська	kuninglik
королівська	royal
королівська	kuninglikud
національне	siseriiklikud
національне	riiklik
національне	riiklikud
національне	siseriiklik
білки	valk
білки	proteiin
білки	valgud
визначені	defineeritud
визначені	määratletud
хати	house
хати	majja
хати	maja
будівельні	hoone
будівельні	ehitamine
будівельні	ehitis
найстаріших	vanim
вираз	väljend
вираз	väljendus
рідкісні	harv
рідкісні	harva
рідкісні	haruldased
рідкісні	haruldane
бійці	hävitajad
бійці	võitlejad
синтез	sünteesi
уроки	tunnid
уроки	õppetunnid
хокей	hoki
квітка	lill
квітка	õis
квітка	lilleke
дзеркало	peegel
дзеркало	peegelda
дієго	diego
кіт	komplekt
кіт	kit
кіт	kass
кіт	cat
сайтів	alade
зупинити	peatus
зупинити	peata
зупинити	lõpeta
промисловий	tööstusliku
промисловий	tööstus
промисловий	tööstuslik
складності	raskusaste
складності	raskused
австрійська	austria
говорив	rääkis
боб	bob
погляду	pilk
траси	jälg
лабораторія	laboratoorsed
лабораторія	laboratooriumi
лабораторія	labor
лабораторія	laboratoorium
критерій	kriteerium
критерій	kriteeriumid
задача	probleem
задача	probleemi
задача	probleemiks
екрани	ekraanid
адміністратори	administraatoritele
камера	kamber
камера	koda
камера	kaamera
ленінград	leningradi
чоловічий	meessoost
чоловічий	isane
організований	korraldatud
організований	organiseeritud
весна	kevad
кубків	mütsid
кубків	korgid
вручну	käsitsi
вручну	käsiraamat
вручну	manuaal
вручну	käsitsi
бостон	boston
бостон	bostonis
телескоп	teleskoobi
падає	kukkumine
спільні	jagatud
менеджер	manager
менеджер	juhataja
менеджер	haldur
карлос	carlos
нігерії	nigeeria
університети	ülikoolid
втекти	põgenemine
опитування	vaatlused
опитування	uuringud
опитування	ülevaatus
опитування	uuring
опитування	küsitlus
принципі	vastuvõtlik
принципі	vastuvõtlikud
анастасія	anastasia
організм	organism
готелі	hotellid
попередньо	pre
сухий	kuivaks
сухий	kuivad
сухий	kuiv
далекого	kauge
раптово	äkitselt
відхилення	hälve
відхилення	kõrvalekalle
огайо	ohio
крейсер	ristleja
скло	klaasi
скло	klaasist
скло	klaas
аргументів	väited
аргументів	argumendid
прийняті	vastuvõetud
прийняті	aktsepteeritud
прийняті	leppis
величезні	tohutu
величезні	hiiglaslik
зазначив	loetletud
матриці	maatriksite
матриці	maatriks
матриці	matrix
гіпотеза	hüpotees
клод	claude
викликають	narkolepsia
необхідний	vajatakse
необхідний	vajalik
необхідний	vaja
необхідний	vajas
необхідний	nõutud
необхідний	nõutavad
необхідний	vajalik
необхідний	nõutav
необхідний	paljaste
необхідний	paljas
необхідний	hädavajalik
препарати	narkootikum
препарати	uimasti
поєднує	kombineerimine
поєднує	ühendades
зменшити	vähenda
зменшити	vähendada
зменшити	vähenemine
зменшити	vähenda
зменшити	psühhiaater
політехнічний	polütehnikumis
адвокат	advokaat
адвокат	advokaat
адвокат	jurist
сортів	sortide
сортів	sordid
прямі	sirge
прямі	otsene
прямі	vahetu
прямі	direct
прямі	otsesed
аравії	araabia
візерунок	muster
візерунок	mustri
ока	oka
сара	sarah
сара	sara
ледь	hilinenud
живий	elusana
живий	elus
живий	elusalt
нба	nba
плати	plata
патрік	patrick
патрік	patrik
наступне	järgmiseks
наступне	järgmisena
наступне	järgmine
наступне	next
джузеппе	giuseppe
найвищий	kõrgeim
сервер	server
префектура	prefektuur
тенденції	suundumusi
тенденції	suundumused
виріс	kasvanud
виріс	kasvatatud
дівчата	tüdrukud
дівчата	girls
паливо	kütus
паливо	kütuse
побудували	ehitatud
кон	cohn
кон	con
молоко	piima
молоко	piim
спів	laulmine
багатий	rikkaks
багатий	rikkad
багатий	rikkalik
багатий	rich
багатий	rikas
офіційне	ametlik
офіційне	ametnik
водоспад	kose
водоспад	juga
водоспад	kukub
водоспад	falls
водоспад	langeb
етапів	etapid
атлас	atlas
