در	porta
وزرای	ministri
ناگهانی	improvvisa
ناگهانی	improvviso
تعامل	interazioni
تعامل	fidanzamento
تعامل	ingaggio
تعامل	interazioni
تعامل	interazione
پسوند	suffisso
پسوند	estensione
پسوند	prolunga
پسوند	proroga
آتشفشان	vulcano
پارامونت	paramount
آناتولی	anatolia
آناتولی	anatoli
آناتولی	anatolij
گناه	colpevole
گناه	colpevolezza
گناه	colpevoli
گناه	colpa
گناه	colpevolezza
گناه	peccato
گناه	peccare
گناه	sin
گناه	peccati
دهکده	village
دهکده	villaggio
بیگانه	alieni
بیگانه	alien
بیگانه	aliena
بیگانه	alieno
آتشفشانی	vulcanica
عروسی	matrimoni
عروسی	matrimonio
عروسی	nozze
عروسی	matrimoni
بانوان	signore
بانوان	signorine
برابری	parità
برابری	uguaglianza
برابری	eguaglianza
طبقات	pavimenti
کری	carrie
اتوبوس	bus
اتوبوس	autobus
باتری	batterie
باتری	batteria
باتری	batterie
قائل	affermare
قائل	asserire
فلات	altopiano
فلات	plateau
سوزان	susan
اصیل	nobile
اصیل	nobili
اصیل	noble
اصیل	originale
اصیل	original
اصیل	originali
مؤلف	compositore
مؤلف	autrice
مؤلف	autore
نقدی	contanti
نقدی	contante
نقدی	cash
سانتوس	santos
جلسات	incontri
جلسات	riunioni
جلسات	sedute
جلسات	sessioni
جوش	ebollizione
جوش	bollente
جوش	bollire
جوش	rash
مزایای	vantaggi
علل	cause
حامد	hamed
کوره	forno
کوره	altoforno
کوره	fornace
رضایت	soddisfazioni
رضایت	soddisfazione
رضایت	consenso
رضایت	soddisfacenti
رضایت	soddisfacente
رضایت	contenuti
رضایت	contenuto
رضایت	soddisfatti
رضایت	soddisfatta
رضایت	soddisfatte
رضایت	soddisfatto
اوباما	obama
گرانش	gravitation
گرانش	gravità
آیرس	iris
آیرس	iride
آیرس	aires
رساندن	consegnare
نشانگر	marcatore
نشانگر	marker
نشانگر	marcatori
نشانگر	pennarello
چراغ	luci
چراغ	lampada
دومی	seconda
دومی	secondo
دومی	secondi
بسیج	mobilitare
بسیج	mobilitando
بسیج	mobilitazione
بسیج	mobilizzazione
بسیج	mobilitazione
چربی	grasso
چربی	grassi
چربی	fat
چربی	grassa
مقاوم	resistente
مقاوم	resistenti
تزئینی	decorativi
تزئینی	decorativo
خلیل	halil
خلیل	khalil
ارتقاء	upgrade
ارتقاء	aggiornamento
ارتقاء	promuovere
ارتقاء	promozioni
ارتقاء	promozione
ارتقاء	promuovere
سندرم	sindrome
پال	paolo
برهان	argomentazione
برهان	argomento
برهان	prove
رفتاری	comportamenti
رفتاری	comportamento
رفتاری	comportamenti
رفتاری	comportamento
رفتاری	comportamentale
رفتاری	comportamentali
آمستردام	amsterdam
سیمون	simone
سیمون	simon
سیمون	simona
میدهد	dona
میدهد	dà
کاپ	cap
کاپ	berretto
کاپ	tazza
کاپ	coppa
کاپ	cup
نکات	suggerimenti
نکات	consigli
جملات	frasi
مسافران	viaggiatori
مسافران	viaggiatori
مسافران	passeggeri
میلر	miller
اقبال	iqbal
لیلا	lila
لیلا	laila
کارکرد	funzioni
کارکرد	funzione
حریف	avversario
حریف	avversario
حریف	avversaria
حریف	avversari
مردگان	morti
مردگان	morta
مردگان	morto
مردگان	dead
بوئنوس	buenos
تروریستی	terrorista
تروریستی	terroristi
کبد	fegato
متناسب	abbordabili
متناسب	proporzionali
متناسب	proporzionale
متناسب	adatta
متناسب	fit
شخصیتی	personalità
شخصیتی	personalita
بمباران	bombardamento
بمباران	bombardato
بمباران	bombardamento
بمباران	bombardamenti
ژانر	generi
ژانر	genere
مشکوک	sospette
مشکوک	sospetto
مشکوک	sospetti
مشکوک	sospettoso
مشکوک	sospetta
آلت	pene
آلت	peni
آلت	alt
اتریشی	austriaci
اتریشی	austriaco
اتریشی	austriaca
اتریشی	austrian
کربلا	karbala
یوونتوس	juventus
تنفسی	respiratori
تنفسی	respiratorio
تنفسی	respiratoria
سرقت	furto
سرقت	rapina
سرقت	furto
سرقت	furti
سرقت	furto
سرقت	rapina
انحلال	dissoluzione
انحلال	scioglimento
آفرینش	creazione
مرمت	ripristino
مرمت	restaurazione
مرمت	restauro
مرمت	restauri
وزیری	ministro
تویوتا	toyota
پوستی	cute
پوستی	skin
پوستی	pelle
آجر	mattoni
آجر	mattone
آجر	brick
آجر	mattoni
فانتزی	fantasy
فانتزی	fantasia
فانتزی	fantasie
رأس	vertice
امضاء	firma
امضاء	segno
امضاء	firmare
ناوگان	armata
ناوگان	flotta
ناوگان	flotte
جبران	ripagare
جبران	gibran
جبران	restituzione
نوبت	turn
اشکانی	partica
اشکانی	partico
پیچیدگی	complessità
پیچیدگی	complicazione
پیچیدگی	complicazioni
پیچیدگی	complicanze
له	leh
له	les
له	lah
تونل	tunnel
افزون	avanzo
افزون	eccedenze
افزون	surplus
افزون	eccedenza
کین	kane
کلسیم	calcio
مهار	control
مهار	controllo
مهار	contenimento
مهار	ctrl
نحو	sintassi
لژیون	legione
لژیون	legion
وحشت	horror
وحشت	orrore
شادی	allegria
شادی	gioia
شادی	shadi
شادی	felicità
نت	nat
چهارده	fourteen
چهارده	quattordici
اعتباری	credit
اعتباری	credito
برکلی	berkley
برکلی	berkeley
ناپلئون	napoleone
عسل	honey
عسل	miele
عسل	tesoro
قید	avverbio
قید	vincolo
قید	costrizione
قید	vincoli
کیلو	chilo
رفاه	prosperità
رفاه	welfare
همکاران	colleghi
پناهگاه	riparo
پناهگاه	santuario
صفت	aggettivo
صفت	attributo
اوستا	avesta
جنین	embrione
جنین	embrioni
جنین	janine
جنین	concetta
جنین	feto
دنیل	daniel
دنیل	daniele
نازک	sottili
نازک	thin
نازک	magra
نازک	sottile
نازک	magro
رفسنجانی	rafsanjani
بیابان	deserto
فرانس	frans
فرانس	francia
حفاری	perforazione
حفاری	trivellazione
حفاری	trapano
حفاری	trivella
حفاری	esercitazione
حفاری	scavare
کناری	laterale
کناری	laterali
هدیه	regali
هدیه	doni
هدیه	presenti
هدیه	presente
هدیه	dono
هدیه	regalo
تحولات	sviluppi
اندروید	android
اندروید	androide
آلبرتا	alberta
تاکستان	vigna
تاکستان	vigneti
تاکستان	vigneto
تاکستان	vigneti
تاکستان	vigne
تاکستان	vigneto
ذره	glob
ذره	bit
ذره	speck
ذره	particella
ذره	particelle
شوالیه	cavaliere
شوالیه	cavalieri
رویه	procedura
رویه	procedimento
کانن	cannon
کانن	cannoni
کانن	cannone
کانن	canone
کانن	canonico
کانن	canon
قصه	storia
مختصر	breve
فلوید	floyd
مخاطب	pubblico
حکایت	riconteggio
حکایت	favola
حکایت	fiaba
قورباغه	rana
قورباغه	ranocchio
بومیان	aborigeni
بومیان	aborigena
اجسام	oggetti
ساوت	sud
ساوت	south
صاف	lisci
صاف	liscia
صاف	liscio
مرطوب	umido
مرطوب	umida
مرطوب	umido
مرطوب	umida
مرطوب	bagnata
مرطوب	bagnato
مرطوب	wet
پردازنده	processore
پردازنده	processori
ادرار	urina
ادرار	urine
فقر	indigenza
فقر	povertà
رزیدنت	residenti
رزیدنت	residente
بیروت	beirut
پروین	pleiadi
ابهام	oscuro
ابهام	oscuri
ابهام	oscure
ابهام	oscura
ابهام	ambiguità
دری	gate
دری	cancello
دری	dari
دری	dre
مهمان	visitatori
مهمان	visitatore
مهمان	guest
مهمان	ospiti
مهمان	ospite
فارست	forrest
فارست	foreste
فارست	foresta
خالد	khaled
خالد	khalid
استعفا	rassegnazione
استعفا	dimissioni
استعفا	dimettersi
استعفا	dimettersi
شراب	vini
شراب	vino
دراماتیک	drammatiche
دراماتیک	drammatica
دراماتیک	drammatici
دراماتیک	drammatico
گفتگوی	conversazioni
گفتگوی	conversazione
کاروان	caravan
کاروان	roulotte
کاروان	carovana
کاروان	convoglio
نفوس	anime
تکه	snippet
تکه	frammento
تکه	piece
تکه	pezzo
شهاب	shahab
شهاب	meteorite
شهاب	meteora
امپراطوری	impero
امپراطوری	empire
امپراطوری	imperiale
امپراطوری	imperial
بادن	baden
شهروند	cittadino
شهروند	citizen
تثبیت	stabilizzazione
تثبیت	stabilizzare
پاناما	panama
پاناما	panamá
حیاتی	vitale
حیاتی	vitali
حیاتی	critiche
حیاتی	critica
حیاتی	critico
حیاتی	critici
جری	jerry
آرامی	aramaico
پترزبورگ	pietroburgo
کرتاسه	cretaceo
سلمان	salman
آنی	annie
صادقی	sinceri
صادقی	onesta
صادقی	onesto
صادقی	onesti
چالش	sfide
چالش	challenge
چالش	sfida
چالش	sfidare
چالش	impegnativa
چالش	impegnativo
جاوا	java
تازگی	recentemente
فان	van
فان	furgone
فان	fauno
شو	ottenere
شو	ottieni
شو	ricevi
الیاف	fibre
الیاف	fibre
الیاف	fibra
الیاف	fibre
فضانورد	cosmonauta
فضانورد	astronauti
فضانورد	astronauta
فضانورد	astronauti
جرمی	jeremy
عضوی	membro
دائم	costante
دائم	costanti
دائم	permanente
دائم	permanenti
مکرر	ricorrente
مکرر	ricorrenti
مکرر	indagini
مکرر	frequenti
مکرر	frequente
ریخته	rovesciato
ریخته	versato
عاج	avorio
عاج	zanne
عاج	tusk
مرورگر	browser
گرمای	calore
گرمای	heat
لوئی	luigi
لوئی	louie
لوئی	luigi
ابراهیمی	brahimi
پرتغالی	portoghesi
پرتغالی	portoghese
کروز	cruz
کروز	crociera
کروز	crociere
سرب	piombo
تعمیر	riparazione
تعمیر	riparazioni
تعمیر	riparata
تعمیر	riparato
تعمیر	riparati
گنجایش	capienza
گنجایش	capacità
نوید	navid
حدس	indovinare
قریب	imminenti
قریب	imminenza
قریب	imminente
کویر	deserto
ژرژ	georges
پیست	puntelli
دهلی	delhi
تحسین	ammirate
تحسین	ammirare
تحسین	ammira
تحسین	ammirato
تحسین	ammirazione
رپ	rap
اردوگاه	accampamento
اردوگاه	camp
موبایل	mobile
موبایل	mobili
موبایل	cellulare
امان	safe
امان	cassaforte
امان	aman
امان	amman
دوشنبه	dushanbe
دوشنبه	lunedi
دوشنبه	lunedì
متوالی	consecutive
متوالی	consecutivo
متوالی	consecutivi
متوالی	consecutiva
متوالی	serial
متوالی	seriali
متوالی	seriale
گالری	gallery
گالری	galleria
معنایی	semantica
مسلم	musulmani
مسلم	musulmano
مسلم	musulmana
داماد	sposo
داماد	sposo
معده	pancia
معده	stomaco
زنجیره	catena
زنجیره	catene
زنجیره	chain
روحی	spirito
روحی	spirit
دقیقا	esattamente
اخیراً	recentemente
خوشنویسی	calligrafia
تالیف	compilazione
تالیف	compilation
جنایت	delitto
جنایت	criminalità
جنایت	crimine
جنایت	crimini
جنایت	reato
تشدید	risonanza
موثر	efficacemente
موثر	imponente
موثر	notevole
موثر	impressionante
موثر	impressionanti
موثر	efficace
موثر	efficaci
کودتا	golpe
هلال	hilal
تلسکوپ	telescopio
گران	costosi
گران	costose
گران	costosa
گران	costoso
گران	costosi
گران	costose
گران	costosa
گران	costoso
فرمانروایان	imperi
فرمانروایان	governanti
هیپ	hip
هیپ	anca
هیپ	fianchi
غرق	affogare
غرق	annegare
غرق	annegamento
غرق	affogare
غرق	annegare
التهاب	infiammazioni
التهاب	infiammazione
جنسیت	sesso
جنسیت	genere
جنسیت	sesso
جنسیت	sex
فرانسوا	françois
کارمند	dipendente
کارمند	impiegata
کارمند	impiegato
کارمند	impiegato
کارمند	impiegati
کارمند	dipendenti
کاشی	piastrelle
کاشی	mattonelle
کاشی	kashi
جون	giovanna
جون	joan
مدیا	medea
طناب	corda
طناب	fune
طناب	funi
دکترا	medici
دکترا	dottori
بتا	beta
شانس	chance
شانس	possibilità
شانس	fortuna
زغال	carbone
زغال	carboni
زغال	carbone
فرانکلین	franklin
لوک	luke
لوک	luca
نثر	prosa
کارگری	manodopera
کارگری	lavoratore
کارگری	operaio
کارگری	travaglio
همشهری	cittadino
همشهری	citizen
پرادش	pradesh
سومالی	somalia
سومالی	somalo
سومالی	somali
عزل	deporre
عزل	congedato
عزل	respinto
اسحاق	isacco
اسحاق	isaac
اسحاق	ishaq
کریسمس	natale
کریسمس	christmas
صدام	saddam
دوستانه	amichevoli
دوستانه	cordiale
دوستانه	amichevole
دوستانه	friendly
نصف	mezzo
نصف	metà
نصف	mezza
زین	zin
زین	zane
زین	sella
استعداد	talenti
استعداد	talenti
استعداد	talento
استعداد	talentuosa
استعداد	talentuoso
استعداد	talento
شکارچی	cacciatore
شکارچی	hunter
مولکول	molecola
مولکول	molecole
مولکول	molecole
ابوبکر	abubakar
ساکنین	residenti
موضع	posizione
ناگهان	improvvisamente
اسیدهای	acidi
آبشارهای	cascate
سیروس	cyrus
سیروس	ciro
بامداد	mattinata
بامداد	mattina
بامداد	buongiorno
بامداد	mattino
زاگرس	zagros
ونکوور	vancouver
دایناسورهای	raptor
تشریح	anatomia
سحابی	nebulosa
رانش	deriva
رانش	fianchi
هجدهم	diciottesima
هجدهم	diciottesimo
شنیدن	udire
دلخواه	voglie
دلخواه	arbitrio
دلخواه	arbitraria
دلخواه	arbitrari
دلخواه	arbitrarie
دلخواه	arbitrario
هندو	indù
نشسته	sat
نشسته	seduto
نشسته	seduti
نشسته	seduta
ایستاده	standing
نبردهای	battaglie
درهم	dirham
درهم	hash
درهم	hashish
نادیده	ignorare
نادیده	ignorando
نادیده	ignorata
نادیده	ignorato
نوا	neva
نوا	noè
نوا	noah
نوا	noe
نوا	nova
همکار	collega
همکار	partner
همکار	socio
یونیکس	unix
سمفونی	symphony
سمفونی	sinfonia
پرش	snap
پرش	skip
پرش	salti
پرش	saltate
پرش	salta
پرش	saltare
پرش	salto
پرش	salti
پرش	salta
پرش	saltate
پرش	jump
پرش	saltare
آکادمیک	accademico
آکادمیک	accademici
آکادمیک	accademica
پکن	pechino
پکن	pechino
چکسلواکی	cecoslovacchia
کادر	cadre
کادر	kader
زرشک	berberis
زرشک	falsa
زرشک	falsi
زرشک	falso
زرشک	finto
زرشک	fake
زرشک	finta
سیال	liquido
سیال	fluido
سیال	fluidi
نظرسنجی	sondaggi
نظرسنجی	sondaggio
نظرسنجی	indagine
نظرسنجی	sondaggio
مرند	marand
گو	goh
ثبات	stabilità
ثبات	registrati
ثبات	registro
ثبات	registri
نظریات	teorie
کول	cole
کول	kol
احیا	rianimazione
آدامز	adams
لانگ	polmone
لانگ	lung
لانگ	polmoni
لانگ	lungo
لانگ	lunghe
لانگ	lunga
لانگ	long
لانگ	lunghi
اژدها	drago
اژدها	dragone
اژدها	dragon
مکس	max
مکس	massimo
کریستال	crystal
کریستال	cristalli
کریستال	cristallo
کریستال	cristal
یاران	residenti
یاران	compagni
یاران	compagne
رنسانس	rinascimentale
رنسانس	rinascimento
پتاسیم	potassio
متقابل	mutua
متقابل	reciproco
محرک	stimoli
محرک	stimolo
محرک	affettivo
محرک	provocazione
محرک	provocatorio
محرک	provocante
محرک	stimolante
محرک	stimolanti
جبر	algebra
پودر	polveri
پودر	polvere
بحرانی	critiche
بحرانی	critica
بحرانی	critico
بحرانی	critici
بحرانی	crisi
حمزه	hamza
ایدز	aids
ایدز	ausili
ایدز	hiv
سنا	senato
سنا	sena
سنا	senna
سهراب	sohrab
پراگ	praga
خوراک	cibo
خوراک	piatto
سوسیال	sociale
سوسیال	social
نگران	preoccupato
نگران	interessato
نگران	interessati
نگران	preoccupata
نگران	preoccupato
نگران	preoccupati
جامائیکا	jamaica
جامائیکا	giamaica
جامائیکا	giamaicano
طاها	taha
گمشده	manca
گمشده	scomparsa
گمشده	mancante
گمشده	scomparso
گمشده	mancanti
بانو	signora
بانو	dama
بانو	lady
بانو	signora
بانو	manca
بانو	miss
بانو	signorina
مطلع	informate
مطلع	informati
مطلع	informato
والت	walt
فیزیکدان	fisico
چهارشنبه	mercoledì
اندی	andy
سنجاب	scoiattolo
سنجاب	scoiattoli
نمایان	visibili
نمایان	visibile
رامین	ramin
کنستانتین	costantino
برداشتن	scegli
لوگو	logo
لوگو	loghi
لوگو	lugo
کشیش	sacerdote
کشیش	prete
آرایش	trucco
آرایش	makeup
آرایش	trucchi
پانک	teppista
پانک	punk
استراتژیک	strategica
استراتژیک	strategici
استراتژیک	strategico
لودویگ	ludovico
لودویگ	ludwig
تای	tye
تای	thai
تای	tailandese
تای	thailandese
تای	tai
فیروز	feroz
هریک	ciascuno
هریک	ognuno
هریک	ogni
هریک	ciascuna
تعطیلات	vacanze
مخفف	abbreviazioni
مخفف	abbreviazione
لیبرال	liberali
لیبرال	liberal
لیبرال	liberale
سلامتی	sanità
سلامتی	salute
تصویربرداری	imaging
انتقادی	critiche
انتقادی	critica
انتقادی	critico
انتقادی	critici
مالت	maltese
مالت	maltesi
مالت	malto
مالت	malta
فیلادلفیا	philly
فیلادلفیا	filadelfia
فیلادلفیا	philadelphia
طالبان	talebani
خیانت	tradimenti
خیانت	tradimento
خیانت	tradimento
کلان	klan
کر	kerr
کر	kor
کر	sordi
کر	sorda
کر	sordo
کر	kar
لبه	bordi
لبه	edge
لبه	bordo
لبه	confine
لبه	border
لبه	frontiera
نامشخص	sfocato
نامشخص	sfumato
نامشخص	fuzzy
کوسه	shark
کوسه	squalo
کوسه	squali
آهنی	ferrosi
آهنی	ferroso
اقلیت	minoranza
اقلیت	minoranze
تلخ	amaro
تلخ	amara
رنو	reno
رنو	renault
سیل	allagamento
سیل	inondazioni
سیل	diluvio
سیل	alluvione
سیل	inondazione
سیل	diluvio
سیل	sil
آموخت	insegnata
آموخت	insegnato
بان	proibizione
بان	ban
بان	vietare
بان	divieto
آزمایشگاهی	laboratori
آزمایشگاهی	laboratorio
نگاری	giornalismo
استکهلم	stoccolma
فوقانی	upper
فوقانی	superiore
پله	scale
هرمز	ormisda
جلوه	effetto
سکس	sesso
سکس	sex
وورتمبرگ	württemberg
پاشا	pasha
پاشا	pascià
نوزاد	neonati
نوزاد	neonato
نوزاد	neonato
ولف	wolf
ولف	lupo
ولف	lupi
شفافیت	trasparenza
انار	melograni
انار	melograno
انار	anar
سرای	saray
گابریل	gabriel
گابریل	gabriele
گابریل	gabriele
گابریل	gabrielle
کلر	clare
کلر	chiara
کلر	claire
امری	emery
مذاهب	religioni
شکوه	glory
شکوه	gloria
رسوم	tradizioni
هردو	entrambi
هردو	entrambe
عرفانی	mistici
عرفانی	mistica
عرفانی	mistico
بز	capra
بز	capre
بز	caprini
عایق	isolamento
عایق	isolanti
مشاوره	consulenze
مشاوره	consulenza
مشاوره	consultazioni
مشاوره	consultazione
مشاوره	consulenza
مشاوره	consultate
منحنی	curva
منحنی	curve
تئودور	theodore
تئودور	teodoro
اولویت	priorità
اولویت	precedenza
کفش	calzature
کفش	scarpe
کفش	scarpa
کفش	scarpe
زاکسن	sassonia
استنلی	stanley
بیشینه	max
بیشینه	massimo
بیشینه	massimo
بیشینه	massima
قارچ	fungo
قارچ	funghi
قارچ	fungo
قارچ	funghi
زنانه	femminili
زنانه	femminile
متفقین	alleati
متفقین	allied
متفقین	alleata
متفقین	alleate
متفقین	alleato
متفقین	alleati
لینکلن	lincoln
ضخامت	spessore
پشته	pila
پشته	stack
زخم	cicatrice
زخم	scar
زخم	lesione
زخم	lesioni
زخم	infortunio
زخم	ferita
کیپ	mantello
کیپ	cape
کیپ	capo
برت	brett
بمبئی	bombay
بمبئی	bombay
بمبئی	mumbai
جف	jeff
خم	piegare
خم	piegati
سلیم	salem
سلیم	selim
سلیم	piviere
سلیم	salim
اسارت	cattività
اسارت	prigionia
اسارت	bondage
اسارت	schiavitù
صومعه	monastero
زیرنویس	piè
اقتباس	adeguamento
اقتباس	adattamento
پالایشگاه	raffineria
جیسون	jason
جیسون	giasone
کمیاب	rari
کمیاب	rara
کمیاب	rare
کمیاب	raro
بلور	crystal
بلور	cristalli
بلور	cristallo
نهنگ	balena
نهنگ	balene
روزها	giorni
روزها	giornate
روزها	days
ضرورت	urgenza
ضرورت	necessità
بلوغ	maturità
بلوغ	scadenza
بلوغ	matura
بلوغ	maturo
بلوغ	maturi
بلوغ	adolescenza
انگیزه	movente
انگیزه	motivazione
یورش	assalto
یورش	aggressione
یورش	incursione
بارسلون	barcellona
کانتون	cantone
کانتون	canton
کان	kahn
کان	kan
بگویید	dite
بگویید	dire
گوردون	gordon
هندبال	pallamano
مختار	mokhtar
آرسنال	arsenale
آرسنال	arsenal
منحل	sciolta
سخنگوی	portavoce
سخنگوی	portavoce
سخنگوی	altoparlante
سخنگوی	speaker
سخنگوی	oratore
یادآوری	promemoria
یادآوری	solleciti
یادآوری	promemoria
ژنو	ginevra
یوتیوب	youtube
دزدان	ladri
دزدان	banditi
دینامو	dinamo
دینامو	dinamo
فوتسال	futsal
ژوزف	giuseppe
ژوزف	joseph
عضلات	muscoli
عضلات	muscoli
عضلات	muscolare
عضلات	muscolo
جسمی	fisico
جسمی	fisiche
جسمی	fisica
جسمی	fisici
احاطه	circondano
احاطه	circondare
وگرنه	altrimenti
استخر	piscina
سیسیل	sicilia
سیسیل	sicily
سیسیل	cecile
سیلوا	silva
آلپ	alpi
آلپ	alpes
آلپ	alp
شکستن	break
شکستن	rompere
شکستن	pausa
شکستن	breaking
شکستن	rompere
یکای	unità
یکای	unit
صفی	safi
تحقق	adempiuto
تحقق	soddisfatte
تحقق	realizzazione
سنتر	centra
سنتر	centro
سنتر	centro
لاک	locke
ادیب	adib
ادیب	studioso
اکس	scure
اکس	ascia
اکس	axe
ممتاز	distinti
ممتاز	distinguersi
ممتاز	illustri
ممتاز	distinto
هواشناسی	meteorologia
هربرت	herbert
فراگیر	dilagante
فراگیر	opprimente
فراگیر	schiacciante
فراگیر	travolgente
فراگیر	circondano
فراگیر	circondare
فراگیر	avvolgente
اسلم	slam
مورگان	morgana
مورگان	morgan
هواپیماها	aerei
فیات	fiat
زوریخ	zurigo
زوریخ	zurigo
شاتل	shuttle
شاتل	navetta
خوانندگی	canto
خوانندگی	cantare
خوانندگی	cantando
خوانندگی	cantano
مبدأ	origine
مبدأ	origini
مبدأ	fonte
مبدأ	sorgente
خاتون	khatun
غلظت	concentrazioni
غلظت	concentrazione
غلظت	saturazione
ژیمناست	ginnasta
تنفس	respiro
تنفس	alito
تنفس	fiato
تنفس	inalare
تنفس	respiro
تنفس	respirare
تنفس	respirazione
تنفس	respirazione
جهانگیر	jahangir
الهیات	teologia
گواتمالا	guatemala
گواتمالا	guatemalteco
گواتمالا	guatemala
سامی	sami
سامی	sammy
محتویات	contenuti
محتویات	contenuto
محتویات	contenuti
محتویات	contenuto
گوشی	telefono
انگور	uva
انگور	vitigno
انگور	uve
انگور	uva
انگور	uve
سحر	sahar
سحر	magie
سحر	magica
سحر	magia
سحر	magico
سحر	magici
سحر	magic
معتبری	valide
معتبری	valido
معتبری	validi
معتبری	valida
دلاویر	delaware
ریک	rick
بودایی	buddhismo
بودایی	buddismo
بودایی	buddisti
بودایی	buddista
تالاب	laghetto
تالاب	pond
تالاب	stagno
تالاب	laguna
عکاسان	fotografi
کمپین	campagna
تعویض	switch
تعویض	commutatore
تعویض	interruttore
ریور	fiume
شمارش	conte
شمارش	conta
شمارش	conteggio
شمارش	conteggio
شمارش	contando
بروکلین	brooklyn
شعرهای	poesie
شعرهای	poemi
دگرگونی	trasformazioni
دگرگونی	trasformazione
دگرگونی	alterazione
کاندید	candidati
کاندید	candidato
کاندید	candidata
کاندید	candidate
جلگه	pianura
جلگه	spartiacque
گردان	battaglione
جانوری	creatura
ته	tah
ته	scavata
ته	scavato
بالگرد	elicottero
بالگرد	elicotteri
بالگرد	elicottero
بالگرد	chopper
گلدوین	goldwyn
رهایی	riscattare
رهایی	liberazione
مولوی	rumi
داروها	medicine
داروها	medicina
تمیز	pulita
تمیز	pulito
تمیز	pulite
سالیانه	annuale
سالیانه	annualmente
سالیانه	annuali
سالیانه	annuale
زنگ	campana
زنگ	campanella
زنگ	campanello
زنگ	bell
مبارک	beata
مبارک	beati
مبارک	beato
مبارک	benedetta
مبارک	benedetti
مبارک	benedetto
مبارک	mubarak
مبارک	contento
مبارک	felici
مبارک	felice
مبارک	happy
کامبوج	cambogia
انحصاری	esclusiva
انحصاری	esclusivi
انحصاری	esclusive
انحصاری	esclusività
انحصاری	esclusivo
شیرینی	dolci
شیرینی	caramelle
شیرینی	pasticcini
شیرینی	pasticceria
مبارز	warrior
مبارز	guerriero
مبارز	fighter
مبارز	combattente
ارامنه	armeni
کارشناس	esperti
کارشناس	esperto
کارشناس	esperta
دلفین	delfino
نورث	north
نورث	nord
شانگهای	shangai
شانگهای	shanghai
استوایی	equatoriale
صف	coda
صف	righe
صف	ranghi
مارکوس	marcus
مارکوس	marco
دوگانه	dual
باربارا	barbara
انکار	nega
انکار	neghi
انکار	negare
انکار	negazione
انکار	diniego
انکار	rifiuto
انکار	rifiuto
انکار	rigetto
انکار	negare
انکار	negando
بس	bess
پایینی	abbassa
پایینی	inferiore
جبل	jabal
یوفا	uefa
ماریو	mario
نارسایی	fallimento
نارسایی	inadempimento
نارسایی	insuccesso
الماس	diamond
الماس	diamante
الماس	diamanti
الماس	diamanti
چم	cham
اینچ	centimetro
اینچ	pollice
اینچ	centimetri
اینچ	pollici
یکشنبه	domenica
یکشنبه	sunday
راضی	soddisfatti
راضی	soddisfatta
راضی	soddisfatte
راضی	soddisfatto
کیفی	qualitativo
کیفی	qualitativa
کیفی	qualitativi
بید	vid
آمادگی	preparazione
خونریزی	emorragie
خونریزی	emorragia
خونریزی	sanguinamento
پهلوان	atleta
پهلوان	eroe
پهلوان	hero
پهلوان	eroi
پهلوان	campione
پهلوان	campionessa
پهلوان	champion
فضل	grace
فضل	grazia
تکمیلی	operatori
انحراف	deviazione
انحراف	scostamento
انحراف	devianza
انحراف	deformazione
انحراف	offset
انحراف	scostamento
امتحان	esami
امتحان	esame
امتحان	quiz
پیاپی	consecutive
پیاپی	consecutivo
پیاپی	consecutivi
پیاپی	consecutiva
تصنیف	ballata
احیای	rigenerazione
احیای	rinascita
احیای	revival
صبر	pazienza
صبر	pazienti
صبر	paziente
نما	vista
نما	visualizza
تصفیه	purificazione
تصفیه	depurazione
اعتراف	confesso
اعتراف	confessi
اعتراف	confessa
اعتراف	confessare
اعتراف	confessioni
اعتراف	confessione
راوی	narratore
راوی	ravi
لار	lar
نارنجی	arancio
نارنجی	orange
نارنجی	arancione
نارنجی	arancia
فرح	farah
ماکو	mako
گنو	gnu
مروارید	perle
مروارید	perla
مروارید	pearl
تبعیض	discriminazioni
تبعیض	discriminazione
سعد	saad
پدری	padre
استیل	steel
استیل	acciaio
استیل	acetil
استیل	steele
همبستگی	autocorrelazione
همبستگی	unity
همبستگی	unità
همبستگی	solidarietà
همبستگی	solidale
همبستگی	correlazioni
همبستگی	concordanza
همبستگی	correlazione
میمون	scimmie
میمون	scimmia
میمون	monkey
میمون	scimmietta
شناور	galleggiante
شناور	fluttuanti
شناور	galleggianti
شناور	fluttuante
شناور	fluttuare
شناور	fluttuare
شناور	drifting
الکتریک	elettrico
الکتریک	electric
الکتریک	elettrica
نانو	nano
رابین	robin
مزمن	cronica
مزمن	cronico
مزمن	cronici
باراک	barack
هارولد	harold
تابعه	controllate
تابعه	filiali
دوتایی	duplex
دوتایی	dual
دوتایی	binari
دوتایی	binaria
دوتایی	binario
دوتایی	binarie
موتورز	motori
پورتو	puerto
کیف	sacca
کیف	sacchetto
کیف	borsa
کیف	borsa
کیف	borsetta
کیف	portafoglio
کیف	portafogli
غلبه	conquistano
غلبه	conquista
غلبه	conquistare
مرسدس	mercedes
سازگاری	adattare
سازگاری	adattarsi
سازگاری	adattamento
سازگاری	compatibilità
سازگاری	adeguamento
سازگاری	adattamento
لر	lor
هلن	helen
هلن	elena
ماست	yogurt
پاره	rip
سیمان	cemento
سیمان	cementi
فیلد	field
فیلد	campo
پیشروی	march
پیشروی	marzo
پیشروی	marcia
بختیار	bakhtiar
نوشتم	scritto
امینی	amini
ظهر	mezzogiorno
