மற்றும்	та
தள்ளுபடி	знижки
தள்ளுபடி	знижка
படையெடுத்து	захоплено
குறைந்தபட்ச	мінімальна
குறைந்தபட்ச	мінімальний
குறைந்தபட்ச	мінімум
குறைந்தபட்ச	мінімально
குறைந்தபட்ச	мінімальне
வில்சன்	вілсон
பிரதர்ஸ்	браття
பிரதர்ஸ்	брати
கணக்கியல்	звітність
கணக்கியல்	облік
முக்கியமானவை	чутливі
முக்கியமானவை	урахуванням
மேம்படுத்தப்பட்ட	додатковий
மேம்படுத்தப்பட்ட	додаткові
மேம்படுத்தப்பட்ட	додаткове
மேம்படுத்தப்பட்ட	розширений
மேம்படுத்தப்பட்ட	додатково
விநியோகம்	розподіл
ஏற்பாட்டில்	заповіт
கவனிக்க	помічав
கவனிக்க	помічати
கவனிக்க	зауваження
கவனிக்க	помітити
உரைநடை	проза
அயனி	іон
பிலிப்பைன்ஸ்	філіппіни
இளவரசன்	принц
இளவரசன்	принца
இளவரசன்	князь
செல்கள்	комірки
நிறுவனமும்	компанія
ஈரானிய	іранське
எப்போதுமே	завжди
பெர்ரி	перрі
பெர்ரி	беррі
பெர்ரி	ягода
ஆடியோ	аудіо
ஆடியோ	audio
திடீரென	раптово
திடீரென	раптом
திடீரென	несподівано
திடீரென	зненацька
குற்றங்கள்	злочини
கரடி	ведмідь
கரடி	ведмедик
நிரல்கள்	програми
நிரல்கள்	додатки
நிரல்கள்	програми
வில்லியம்ஸ்	вільямс
மனதை	mind
மனதை	розум
இப்போதும்	still
இப்போதும்	ще
இப்போதும்	надалі
இப்போதும்	досі
சுத்தம்	очищення
காலங்கள்	таймс
காலங்கள்	час
காலங்கள்	часи
காலங்கள்	times
மில்லி	мії
மில்லி	міллі
ஃபிளாஷ்	флеш
ஃபிளாஷ்	flash
ஃபிளாஷ்	спалах
யுவான்	юань
நிலத்தடி	підземні
நிலத்தடி	підземний
நிலத்தடி	підпілля
உயிர்கள்	життів
உயிர்கள்	живе
வசூல்	колекція
வசூல்	колекції
வசூல்	collection
வசூல்	збірка
வசூல்	козачка
துளை	ями
துளை	лунка
துளை	дірка
துளை	діра
துளை	сокет
துளை	гнізда
துளை	socket
இருப்பிடம்	розміщення
இருப்பிடம்	місцезнаходження
இருப்பிடம்	локація
இருப்பிடம்	місце
இருப்பிடம்	розташування
பாவம்	бідними
பாவம்	бідна
பாவம்	бідний
பாவம்	бідні
பாவம்	гріхом
பாவம்	гріха
பாவம்	гріх
கருத்தியல்	ідеологія
தொழிலதிபர்	бізнесмен
பு	ср
குட்டி	маленька
குட்டி	маленький
குட்டி	маленькі
சாம்பியன்ஷிப்	чемпіонський
சாம்பியன்ஷிப்	чемпіонат
காணொளி	відео
காணொளி	відеозапис
சேகரிப்பு	колекція
சேகரிப்பு	колекції
சேகரிப்பு	collection
சேகரிப்பு	збірка
சேகரிப்பு	козачка
ரியல்	реал
ரியல்	справжня
ரியல்	справжні
ரியல்	реальний
ரியல்	справжній
ரியல்	ріал
மிஸ்டர்	містер
கோணங்கள்	кути
ஆங்கிலோ	англ
ஆங்கிலோ	англо
அழிவு	руйнівну
அழிவு	руйнування
அழிவு	знищення
அச்சில்	друку
அச்சில்	друк
அச்சில்	попередження
அச்சில்	увага
மணிப்பூர்	маніпур
பிரச்சனை	задача
பிரச்சனை	проблему
பிரச்சனை	проблема
பிரச்சனை	випуск
பிரச்சனை	видання
பிரச்சனை	біді
பிரச்சனை	біда
யாராவது	нікому
யாராவது	нікого
யாராவது	хтось
நீக்கப்பட்ட	вилучено
நீக்கப்பட்ட	вилучені
லேசர்	лазер
முகாம்	табір
முகாம்	кемпінг
வாழ்த்து	привітання
உக்ரைன்	україна
உக்ரைன்	україні
அப்பல்லோ	аполлон
ஆங்காங்கே	гіркоти
விவாதம்	дискусії
விவாதம்	дискусія
விவாதம்	обговорення
கெமர்	кхмерська
விரும்புகிறேன்	вимагаємо
விரும்புகிறேன்	хочу
விரும்புகிறேன்	хочеш
வலைத்தளங்கள்	сайти
பயிற்சிகள்	вправи
வித்தியாசமான	дивний
வித்தியாசமான	дивна
வித்தியாசமான	дивне
வித்தியாசமான	дивно
வித்தியாசமான	дивний
வித்தியாசமான	дивна
வித்தியாசமான	дивним
வித்தியாசமான	дивно
வித்தியாசமான	дивні
வித்தியாசமான	different
வித்தியாசமான	інше
வித்தியாசமான	різні
வித்தியாசமான	різних
வித்தியாசமான	відмінні
மட்டம்	рівень
மேடையில்	подіум
ஏஞ்சல்ஸ்	анджелесі
ஏஞ்சல்ஸ்	анджелес
கழுகு	орла
கழுகு	орел
தூக்கி	викидати
தூக்கி	молота
தூக்கி	кинути
ராம	рама
காமிக்ஸ்	comics
காமிக்ஸ்	комікси
காமிக்ஸ்	комікс
கண்டுபிடிப்புகள்	відкриттів
மணந்து	одружуватися
மணந்து	одружитися
நானோ	нано
மூச்சு	подих
மூச்சு	дихає
மூச்சு	дихання
லாகூர்	лахор
கற்க	дізнатися
கற்க	вчити
கற்க	вчитись
கற்க	навчитися
பிரிவுகளாக	поділ
இஸ்ரேல்	ізраїлі
இஸ்ரேல்	ізраїлю
இஸ்ரேல்	ізраїль
வேல்	vel
நன்மைகள்	переваги
நன்மைகள்	вигоди
அனல்	термальні
சிறப்புகள்	особливі
சிறப்புகள்	спеціальні
சிறப்புகள்	найважливіше
சிறப்புகள்	підсвічування
சிறப்புகள்	найголовніше
பங்களிப்பை	вклад
பங்களிப்பை	внесок
மயக்கம்	транс
உலர்ந்த	сухий
உலர்ந்த	суха
உலர்ந்த	сухо
உலர்ந்த	сухе
உலர்ந்த	сухі
நிகழ்வை	подію
நிகழ்வை	події
நிகழ்வை	подією
நிகழ்வை	подія
கண்ணீர்	сльозогінний
கண்ணீர்	цінують
கண்ணீர்	сльози
அனுமதிக்கும்	дозволяє
அனுமதிக்கும்	допускає
லிவர்பூல்	ліверпуль
நிரலாக்கம்	програмування
திருத்தலம்	храм
கர்ணன்	карна
ரசிகர்கள்	фани
ரசிகர்கள்	шанувальники
ரசிகர்கள்	вболівальники
ரசிகர்கள்	фанати
ரசிகர்கள்	аудиторію
ரசிகர்கள்	аудиторія
ரசிகர்கள்	аудиторії
ரசிகர்கள்	глядачі
நிறுத்தப்பட்டது	зупинено
நிறுத்தப்பட்டது	зупинили
நிறுத்தப்பட்டது	зупинився
நிறுத்தப்பட்டது	зупинка
நிறுத்தப்பட்டது	припинено
நிறுத்தப்பட்டது	перервано
ரஹ்மான்	рахман
ஏர்வேஸ்	airways
சிக்கிம்	сіккім
பரஸ்பர	взаємного
பரஸ்பர	спільний
பரஸ்பர	взаємно
பக்	бак
பக்	ваду
பக்	вада
தூய்மை	прибирання
தூய்மை	чистоти
தூய்மை	чистота
தூய்மை	чисте
தூய்மை	чисті
தூய்மை	чиста
தூய்மை	чистих
டீன்	teen
டீன்	підлітків
டீன்	дін
நாடகத்தில்	драматичний
நாடகத்தில்	драма
நாடகத்தில்	драми
சுகாதாரம்	прибирання
சுகாதாரம்	гігієна
சுகாதாரம்	гігієни
ஆபத்தான	небезпечні
ஆபத்தான	небезпечна
ஆபத்தான	небезпечний
ஆபத்தான	небезпечно
மாயா	мая
மாயா	майя
வீக்கம்	запалення
ஊசி	вприскування
ஊசி	голка
சில்வா	сілва
சந்தித்த	зустрілись
சந்தித்த	зустрілися
சந்தித்த	зустріли
சூழலை	середовища
சூழலை	середовище
இருக்கை	місце
இருக்கை	seat
சீசன்	season
சீசன்	сезон
சீசன்	сезону
பெற்றவை	отримано
பெற்றவை	отримані
பெற்றவை	отриманий
பெற்றவை	отримали
பெற்றவை	отримала
ஆர்க்டிக்	arctic
எடிசன்	едісон
சீடர்கள்	учні
வீட்டின்	хати
வீட்டின்	будинок
கைவிடப்பட்டது	кинули
கைவிடப்பட்டது	скинули
கைவிடப்பட்டது	припинено
கைவிடப்பட்டது	перервано
நூற்றாண்டுகளாக	сторіччя
நூற்றாண்டுகளாக	століття
நூற்றாண்டுகளாக	століть
தொடர்கிறது	тривале
தொடர்கிறது	продовжив
தொடர்கிறது	продовжували
தொடர்கிறது	продовжується
தொடர்கிறது	продовжила
அண்டை	сусіди
அரிதான	рідкісна
அரிதான	рідкісні
அரிதான	рідкісний
அரிதான	рідкість
அரிதான	рідкісне
உறவை	стосунки
உறவை	взаємовідношення
தொலைநோக்கி	телескопа
தொலைநோக்கி	телескоп
இருப்பார்கள்	пружини
பொறிகள்	стерти
பொறிகள்	витерти
பொறிகள்	пастки
பொறிகள்	пастка
ஜெய்	джай
ஜெய்	джей
உத்திகள்	стратегії
உத்திகள்	тактика
உத்திகள்	методику
உத்திகள்	експериментувати
உத்திகள்	методики
பிராட்	бред
பொருத்தம்	вмістити
பொருத்தம்	підбір
பொருத்தம்	підійде
பொருத்தம்	влаштувати
பொருத்தம்	підходить
பொருத்தம்	збіг
பொருத்தம்	відповідність
பொருத்தம்	матч
பொருத்தம்	двобій
பொருத்தம்	сірники
செயல்பாட்டில்	активна
செயல்பாட்டில்	активні
செயல்பாட்டில்	активне
செயல்பாட்டில்	активним
செயல்பாட்டில்	активний
அங்கீகரிக்கப்பட்ட	надавати
தோட்டத்தில்	садку
தோட்டத்தில்	садок
தோட்டத்தில்	сад
இயக்குனர்கள்	директорів
காற்றை	вітер
நிறுவல்	заснував
நிறுவல்	засновано
நிறுவல்	встановлення
பேசிய	звертаючись
பேசிய	вимовити
கண்ணி	циклу
கலாம்	калам
கூலி	зарплаті
கூலி	винагороду
கூலி	нагорода
பிரச்சனைகள்	проблем
பிரச்சனைகள்	проблеми
பிரச்சனைகள்	питань
பிரச்சனைகள்	проблеми
பிரச்சனைகள்	питання
பேரரசுகள்	держав
புரட்சிகர	революційний
அறிவியலில்	наука
அறிவியலில்	науки
ஜாக்சன்	джексон
அகதிகள்	біженців
ரிசர்வ்	резервна
ரிசர்வ்	резерв
ரிசர்வ்	резервний
ரிசர்வ்	заповідник
அதிகளவு	агресивний
அதிகளவு	агресивні
செல்சியஸ்	цельсія
யூரோ	євро
டிம்	тімоті
டிம்	тім
டிம்	виміри
பிரபலமானது	популярні
பிரபலமானது	популярне
பிரபலமானது	популярна
பிரபலமானது	популярний
பிரபலமானது	популярність
கிராமப்புற	сільське
கிராமப்புற	сільська
மைதானத்தில்	землею
மைதானத்தில்	землю
கேம்	гра
கேம்	гри
கேம்	гру
கேம்	cam
ஆட்சியாளர்கள்	лінійки
நிறங்கள்	кольорах
நிறங்கள்	кольори
நிறங்கள்	барви
நிறங்கள்	кольори
நிறங்கள்	кольорів
கண்காட்சி	ярмарок
கண்காட்சி	справедливо
கண்காட்சி	справедлива
கண்காட்சி	справедливий
விளம்பரங்கள்	просування
விளம்பரங்கள்	заохочення
விளம்பரங்கள்	оголошення
விளம்பரங்கள்	реклами
விளம்பரங்கள்	рекламу
விளம்பரங்கள்	ads
விளம்பரங்கள்	реклама
திறப்பு	відкриття
திறப்பு	відкривання
திறப்பு	відкривається
திறப்பு	відкриваємо
பயன்படுத்தியது	використовується
பயன்படுத்தியது	використана
பயன்படுத்தியது	використані
பயன்படுத்தியது	використано
திபெத்	тибету
தாழ்த்தப்பட்ட	назад
சிறுவன்	хлопчик
சிறுவன்	закохалася
பேசினார்	розмовляли
பேசினார்	говорив
பேசினார்	говорила
பேசினார்	говорили
சம்பவம்	інцидент
சம்பவம்	дтп
சொந்தமாக	володіє
கோளாறு	розлад
கோளாறு	захворювання
குரோமியம்	хром
நைல்	ніла
அணைகள்	дамб
எண்ணும்	підрахунок
எண்ணும்	порядковий
எண்ணும்	обліку
எண்ணும்	відлік
மிளகு	перець
சர்ச்சை	спір
அசோக்	ashok
கடிகாரம்	таймер
கடிகாரம்	годинник
பொம்மை	іграшковий
பொம்மை	іграшку
பொம்மை	іграшка
பொம்மை	забавка
பொம்மை	лялька
ஜாக்கி	джекі
திரட்டு	каталоги
திரட்டு	зібрати
திரட்டு	збирати
திரட்டு	каталоги
ஹார்டி	гарді
நகர்ப்புற	урбан
நகர்ப்புற	міський
விகிதங்கள்	курси
விகிதங்கள்	швидкостей
கட்டமைப்பை	каркас
கட்டமைப்பை	рамках
அப்துல்லா	абдулла
நிபுணர்கள்	експерти
நிபுணர்கள்	експертів
நிபுணர்கள்	експертні
நிபுணர்கள்	експерт
செய்முறை	рецепт
மாடல்	модель
மாடல்	моделі
சிவனின்	сива
மெட்ரோ	метрополітен
மெட்ரோ	метро
மெட்ரோ	metro
வேட்பாளர்கள்	кандидатів
குவைத்	кувейт
காதலி	подружка
காதலி	подруга
காதலி	дівчина
நோயாளி	пацієнт
நோயாளி	пацієнта
இளமை	молодість
இளமை	юнацтва
இளமை	юність
இளமை	молодь
இளமை	підліток
படிப்புகள்	курси
தயாரிப்புகள்	продукція
தயாரிப்புகள்	виріб
தயாரிப்புகள்	вироби
தயாரிப்புகள்	продукти
கென்யா	кенії
கென்யா	кенія
உமர்	омар
நெல்சன்	нельсон
இலாபம்	прибуток
நரம்பியல்	нервовий
நரம்பியல்	неврологічні
பிரதிநிதியாக	представляють
பிரதிநிதியாக	представляти
வர்மா	варма
பில்லி	біллі
முன்னே	вперед
முன்னே	уперед
சாத்தியமான	потенціал
மாணிக்கம்	ruby
அணுகல்	доступ
அணுகல்	автентифікація
அணுகல்	розпізнавання
அணுகல்	доступність
அணுகல்	доступності
ஸ்டோன்	камінь
ஸ்டோன்	stone
ஸ்டோன்	стоун
பெயரிடப்பட்ட	названий
பெயரிடப்பட்ட	назвали
பெயரிடப்பட்ட	названо
தொகு	edit
தொகு	редагувати
தொகு	правка
தொகு	змінити
போதை	залежність
எரியும்	палає
மற்றுமொரு	інший
மற்றுமொரு	інша
உருவாக்கியவர்	творець
உருவாக்கியவர்	автор
உருவாக்கியவர்	створив
ரக்பி	регбі
ஒப்பீடு	порівняння
கெடா	кедах
பாம்புகள்	змій
பாம்புகள்	змії
தள்ளி	відійшов
தள்ளி	відсутність
தள்ளி	away
தள்ளி	геть
பாகுபாடு	дискримінації
பாகுபாடு	дискримінація
போராளி	воїн
போராளி	rebel
நாளைக்கு	завтра
நாளைக்கு	tomorrow
விடாமல்	дозволила
பங்களிப்பாளர்	внески
சமஸ்கிருதம்	санскрит
இலக்குகள்	цілі
இலக்குகள்	голи
கல்யாண	банкет
கல்யாண	славне
கல்யாண	бенкет
தெலுங்கில்	телугу
சோறு	рис
சோறு	рису
குக்	готувати
குக்	кухаря
குக்	кук
குக்	повар
குக்	кухар
நுகர்வு	споживання
சுரங்கம்	тунель
சுரங்கம்	гірнича
ரியோ	ріо
சுருக்கமான	коротко
பற்கள்	зуби
பாசம்	класики
முடிக்க	фініш
முடிக்க	завершити
முடிக்க	закінчити
பிரான்சிஸ்கோ	франсіско
பிரான்சிஸ்கோ	франциско
கலவரம்	бунт
கலவரம்	повстання
ஆய்வகம்	лабораторія
ஆய்வகம்	обсерваторія
இயக்கு	відтворити
இயக்கு	грати
இயக்கு	програти
இயக்கு	ввімкнути
இயக்கு	увімкнути
இயக்கு	дозволити
ஃபியட்	fiat
விவாதங்கள்	дискусії
விவாதங்கள்	обговорення
ஒவ்வாமை	алергії
ஒவ்வாமை	алергія
இதற்கிடையில்	тимчасом
போலீஸ்	поліція
கடின	hard
கடின	тяжко
கடின	важкий
கடின	складна
கடின	важка
கடின	жорсткий
நிரந்தரமாக	назавжди
நிரந்தரமாக	forever
நிரந்தரமாக	навіки
நிரந்தரமாக	остаточно
நிரந்தரமாக	назавжди
நிரந்தரமாக	постійно
அரேபிய	арабський
சாய்வு	градієнт
சாய்வு	нахил
நாட்டம்	орієнтація
நாட்டம்	орієнтацію
நாட்டம்	згасання
பேரியம்	барію
உலை	котел
மேல்நிலை	вгорі
மேல்நிலை	верхня
மேல்நிலை	верхні
மேல்நிலை	верхній
கதவு	вивіз
கதவு	двері
திப்பு	тіпу
விஞ்ஞானிகள்	вчених
விஞ்ஞானிகள்	науковці
விஞ்ஞானிகள்	вчені
விஞ்ஞானிகள்	науковців
செல்கிறார்	їду
செல்கிறார்	йдемо
தீவிரவாதிகள்	терористи
தீவிரவாதிகள்	терористів
வாசகர்	читачам
வாசகர்	читачі
வாசகர்	reader
வாசகர்	читач
பிரஸ்	преса
பிரஸ்	натиснути
பிரஸ்	прес
பிரஸ்	press
எரி	запалювання
எரி	пальне
எரி	паливо
எரி	палива
அவுட்	назовні
அவுட்	вийшов
அவுட்	out
வைப்பு	депозит
படுக்கை	ліжко
படுக்கை	постіль
உணர்வுகள்	почуття
மீட்பு	відновленню
மீட்பு	відновлення
மீட்பு	врятувати
மீட்பு	рятівник
மீட்பு	порятунок
கொம்பு	ріг
கொம்பு	горн
சொத்துக்கள்	активи
நண்பன்	другові
நண்பன்	другом
நண்பன்	друг
நண்பன்	подруга
நண்பன்	друга
அகல	широкий
அகல	широка
மார்டின்	мартін
சேக்	шейх
சேக்	зак
ஒப்புக்	признався
ஒப்புக்	підтвердити
ஷோ	шо
உரையாடல்கள்	розмови
உரையாடல்கள்	бесіди
பத்திரிகையாளர்	журналіст
அனுப்பியது	надіслано
அனுப்பியது	надіслані
கைகள்	руки
கைகள்	рук
கைகள்	руками
கைகள்	руки
மின்னழுத்த	напруги
உடைகள்	носи
உடைகள்	ношу
உடைகள்	носити
உடைகள்	сукні
உடைகள்	одяг
குதிரைகள்	коней
குதிரைகள்	коні
வாயுக்கள்	гази
தயாராக	готовий
தயாராக	напоготові
தயாராக	готові
தயாராக	готове
தயாராக	готовність
தயாராக	готова
தயாராக	бажаючих
தயாராக	дасть
கயிறு	мотузку
கயிறு	нитка
கயிறு	мотузка
கயிறு	мотузки
ஆள்	гай
ஆள்	гі
ஆள்	хлопець
கவசம்	шолом
கவசம்	щит
கொண்டுவரப்பட்டது	привезли
கொண்டுவரப்பட்டது	принесли
கொண்டுவரப்பட்டது	приніс
பயிர்கள்	посіви
வானியலாளர்	астроном
கைதிகள்	затримані
கைதிகள்	полонених
பரிந்துரைக்கப்பட்டது	рекомендації
பரிந்துரைக்கப்பட்டது	запропоновані
பரிந்துரைக்கப்பட்டது	рекомендовані
பரிந்துரைக்கப்பட்டது	рекомендовано
பரிந்துரைக்கப்பட்டது	рекомендовані
பரிந்துரைக்கப்பட்டது	рекомендується
பரிந்துரைக்கப்பட்டது	рекомендований
உண்மையாக	істина
உண்மையாக	правда
கிலோகிராம்	кілограм
அமைச்சரவை	кабінет
அமைச்சரவை	кабінету
அமைச்சரவை	міністерства
அமைச்சரவை	міністерство
வேட்டை	полювати
வேட்டை	полювання
வேட்டை	полювання
வெளியிடுகிறது	видавництво
வெளியிடுகிறது	оприлюднення
வெளியிடுகிறது	публікацією
வெளியிடுகிறது	публікація
வெளியிடுகிறது	публікування
காய்கறிகள்	овочі
நைட்ரஜன்	азот
மூலதனம்	капітал
மூலதனம்	столиця
போகிறது	їду
போகிறது	йдемо
இனிப்பு	десерт
இனிப்பு	солодка
இனிப்பு	солодкі
இனிப்பு	солодкий
உவமை	притча
மரியோ	маріо
சுற்றுப்பாதை	орбіта
முன்னேற்ற	прогрес
முன்னேற்ற	поступ
எரிவாயு	газова
எரிவாயு	газу
எரிவாயு	газ
இயன்	яном
இயன்	ієн
சேவியர்	xavier
விளிம்பு	роздільник
விளிம்பு	ребро
விளிம்பு	край
விளிம்பு	ребра
விளிம்பு	edge
விளிம்பு	рамки
விளிம்பு	обрамлення
விளிம்பு	межа
விளிம்பு	кордон
விளிம்பு	рамка
விளக்கினார்	пояснив
விளக்கினார்	пояснила
செய்	показати
செய்	відтворювати
செய்	відтворити
செய்	відтворення
வாசிக்க	прочитайте
வாசிக்க	читати
வாசிக்க	прочитані
வாசிக்க	читайте
வாசிக்க	прочитати
வாசிக்க	читання
அறிவுரை	порада
அறிவுரை	пораду
அறிவுரை	поради
அயோடைடு	йодид
பிரிவினை	розділ
மறந்து	забуте
மறந்து	забути
மறந்து	забули
மறந்து	забутий
மறந்து	забувати
மறந்து	забути
மறந்து	забудь
மறந்து	забув
மறந்து	забула
மறந்து	забули
சவுதி	саудівська
விசைப்பலகை	клавіатуру
விசைப்பலகை	клавіатура
விசைப்பலகை	клавіатури
சில்லறை	площ
ஸ்டாலின்	сталін
ஸ்டாலின்	жеребець
சதுப்பு	болото
இல்லையெனில்	інакше
தோமஸ்	томас
தோமஸ்	тома
முதுநிலை	магістри
மீடியாவிக்கி	mediawiki
கனவில்	наснився
கனவில்	сон
கனவில்	dream
கனவில்	мрія
பயணிக்கும்	подорож
பயணிக்கும்	traveling
பயணிக்கும்	подорожувати
நுண்ணறிவு	інтелект
நுண்ணறிவு	розвідка
காம	кама
வாங்கிய	купили
வாங்கிய	купила
வாங்கிய	купив
பிரவுன்	браун
பிரவுன்	коричневі
பிரவுன்	brown
பிரவுன்	коричневий
அனுமன்	хануман
அநேகமாக	ймовірно
அநேகமாக	орієнтовно
கரைசல்	розчин
கரைசல்	вирішення
மார்பக	грудне
மார்பக	груди
மார்பக	грудей
தரவரிசையில்	рейтинги
தரவரிசையில்	оцінки
கிரீன்	зелене
கிரீன்	зелені
கிரீன்	зелений
மார்பு	груди
வழக்கத்தில்	неправильні
வழக்கத்தில்	неправильне
கூட்டங்கள்	зустрічей
கூட்டங்கள்	зустрічі
பிரபலம்	популярні
பிரபலம்	популярне
பிரபலம்	популярна
பிரபலம்	популярний
பிரபலம்	celebrity
பிரபலம்	знаменитості
உத்தி	стратегія
உத்தி	стратегії
அறியப்படாத	анонімний
அறியப்படாத	наркомани
தரவரிசை	рейтинг
தரவரிசை	рейтингу
மதுரா	матхура
வளர்சிதை	метаболізм
பின்லாந்து	фінляндія
பின்லாந்து	фінляндії
பேராயர்	архієпископ
பேராயர்	митрополит
ஊர்வன	спеціального
முதலீட்டாளர்கள்	інвесторів
முதலீட்டாளர்கள்	інвестори
பல்துறை	універсальне
மின்னல்	освітлення
மின்னல்	блискавка
சுமந்து	нести
சுமந்து	возять
உடற்பயிற்சி	вправ
உடற்பயிற்சி	вправа
உடற்பயிற்சி	вправи
உடற்பயிற்சி	фітнес
மதிப்பீடுகள்	огляди
மதிப்பீடுகள்	відгуки
மதிப்பீடுகள்	оцінок
மதிப்பீடுகள்	оцінки
சீதை	сіта
வியன்னா	відень
களிமண்	глина
களிமண்	клей
ரிக்	установка
ரிக்	рік
லிங்கன்	лінкольн
சீடர்	сідар
சீடர்	disciple
அனுப்பிய	надіслано
அனுப்பிய	надіслані
இயக்கப்பட்டது	ввімкнено
இயக்கப்பட்டது	увімкнено
தொட்டி	скринька
வசதியாக	зручно
வசதியாக	комфортний
வசதியாக	зручні
வசதியாக	зручне
வசதியாக	зручний
வசதியாக	затишний
வியாபாரம்	бізнес
வியாபாரம்	справа
வியாபாரம்	ділова
வியாபாரம்	business
வியாபாரம்	діловий
தூய்மையான	чисте
தூய்மையான	чисті
தூய்மையான	чиста
தூய்மையான	чистих
ஆல்ஃபா	alpha
ஆல்ஃபா	альфа
படிகள்	кроків
படிகள்	кроки
பஞ்சு	губки
பஞ்சு	губка
பஞ்சு	коттон
பஞ்சு	бавовна
கிறிஸ்துமஸ்	різдво
கிறிஸ்துமஸ்	новорічний
ஆதரிக்கும்	підтримує
இன்டெல்	intel
புக்கிட்	букіт
விடுதிகள்	готелях
விடுதிகள்	готелі
விடுதிகள்	готелів
வார்டு	палаті
உற்பத்தியாளர்கள்	виробники
தடைகள்	перешкоди
தட்டையான	рівна
பாலூட்டி	ссавців
பேய்	примара
பேய்	привид
பேய்	диявол
பேய்	біс
பிரகடனம்	декларація
பிரகடனம்	оголошення
குறைப்பு	заднє
தெரேசா	тереза
தெரேசா	тереза
முரண்பாடு	конфлікт
நகல்	дублікат
நகல்	дублювати
நகல்	повторне
நகல்	скопіюйте
நகல்	копіювання
நகல்	скопіювати
நகல்	копіювати
நகல்	копія
நாவல்கள்	романів
நாவல்கள்	романи
யோகா	йога
யோகா	йоги
யோகா	yoga
ஆஸ்கார்	оскар
கழுத்து	шия
கழுத்து	шию
ஸ்டீவன்	стівен
அண்டம்	всесвіт
ஐரோப்பியர்	європейці
ஐரோப்பியர்	європейців
ஐரோப்பியர்	європейський
ஐரோப்பியர்	європейські
ஐரோப்பியர்	європейська
திருத்த	поправка
பொதுவுடைமை	комунізм
பொதுவுடைமை	комуністів
ஆமை	черепашка
ஆமை	черепаха
ஆமை	черепашки
ஆமை	черепахи
ஆமை	черепаха
ஏற்பாடுகள்	домовленість
ஏற்பாடுகள்	аранжування
ஏற்பாடுகள்	розташування
ஏற்பாடுகள்	аранжування
சுரப்பி	залози
வல்லுநர்கள்	спеціалістів
வல்லுநர்கள்	професіонали
டோக்கியோ	токіо
டோக்கியோ	tokyo
ஆரோக்கியமான	здорові
ஆரோக்கியமான	здоровий
ஆரோக்கியமான	здорове
ஆரோக்கியமான	здорова
பேரன்	внук
பேரன்	онук
எருமை	buffalo
தொழிலாக	кар
எழுதுதல்	палає
எழுதுதல்	написання
எழுதுதல்	запис
எழுதுதல்	писати
எழுதுதல்	запису
சாதகமாக	позитивно
செயற்குழு	виконавчий
காவல்துறையினர்	поліція
கோணத்தில்	кут
செடிகள்	рослини
செடிகள்	заводи
வீரம்	сміливість
சிம்	sim
ஜெர்ரி	джері
ஜெர்ரி	джеррі
சுமை	навантаження
சுமை	завантажити
சுமை	завантаження
சுமை	тягар
தாரா	тара
வழக்கறிஞர்கள்	адвокати
வழக்கறிஞர்கள்	адвокатів
வழக்கறிஞர்கள்	юристи
டிராகன்	dragon
டிராகன்	дракон
சனிக்கிழமை	субота
இலக்க	цифру
இலக்க	цифра
யோசேப்பு	джозеф
யோசேப்பு	йосип
யோசேப்பு	жозеф
யோசேப்பு	йозеф
வலிப்பு	епілепсія
ஊவா	ува
கொண்டிருக்கின்றது	засідку
வகுத்தல்	ділення
வகுத்தல்	дивізіон
வகுத்தல்	поділ
முடிக்கப்பட்டது	завершено
முடிக்கப்பட்டது	завершені
முடிக்கப்பட்டது	виконано
முடிக்கப்பட்டது	завершено
முடிக்கப்பட்டது	завершені
முடிக்கப்பட்டது	закінчено
முடிக்கப்பட்டது	закінчиться
முடிக்கப்பட்டது	закінчив
செயலை	бойовики
செயலை	дії
செயலை	дія
நிறைவேற்றப்பட்டது	виконано
சகோதரிகள்	сестрички
சகோதரிகள்	сестри
நேர்மறை	позитивне
நேர்மறை	позитивні
நேர்மறை	позитивний
நேர்மறை	позитивно
நேர்மறை	позитив
வரையப்படும்	намальовано
வரையப்படும்	намальовані
மனநிலை	настрій
குற்ற	винен
குற்ற	винним
குற்ற	винний
ஓவியர்கள்	художників
மயிலை	павич
குஜராத்தி	гуджараті
பிராங்க்	франк
பிராங்க்	френк
பிராங்க்	френку
பிராங்க்	франк
தாது	руда
தாது	мінеральна
மந்திர	магічні
மந்திர	чарівне
மந்திர	магічне
சர்ச்சைக்குரிய	проблемних
சர்ச்சைக்குரிய	фасаді
கிட்டார்	гітару
கிட்டார்	гітара
பண்டிகை	festival
பண்டிகை	фестиваль
பண்டிகை	святкову
பண்டிகை	святкові
பண்டிகை	святково
முடியாட்சி	монархія
அடித்தளம்	foundation
அடித்தளம்	фундамент
அடித்தளம்	бази
அடித்தளம்	фонд
தியேட்டர்	театрі
தியேட்டர்	театр
தியேட்டர்	театр
வரிசைகள்	масиву
வரிசைகள்	масив
வரிசைகள்	масиві
பிடி	спіймати
பிடி	зловити
பிடி	встигнути
பிடி	затримати
பிடி	тримай
ஒருபோதும்	никогда
ஒருபோதும்	ніколи
ஒருபோதும்	never
மாங்கனீசு	марганець
துருவ	полярна
துருவ	полярний
அபாயம்	небезпека
அபாயம்	небезпеки
அபாயம்	небезпеці
மிகுதி	ущелина
சூடான்	судан
சூடான்	судану
உருமாற்றம்	трансформація
உருமாற்றம்	перетворення
சிகரம்	пік
தியாகம்	жертва
தியாகம்	будівельників
