категория	категорія
моралът	бойового
моралът	мораль
моралът	мораль
докоснат	відчували
хипарх	гіппарх
мираж	mirage
аяла	аяла
юнан	юньнань
сравнена	порівняно
бангкок	бангкок
рамена	плечі
рамена	плечима
зои	зої
контрольор	контролер
контрольор	регулятор
свежо	свіжі
свежо	свіже
свежо	свіжа
свежо	свіжий
резонатор	резонатор
шоумен	шоумен
микрофона	мікрофон
разделения	поділ
лоусън	лоусон
мидълсекс	міддлсекс
паузи	паузи
икономичен	економічне
отпусната	спокійно
салас	салас
аятолах	аятола
пароли	паролі
куси	кусі
импресарио	антрепренер
катран	tar
лайънъл	лайонел
картела	картель
инверсия	інверсія
аутопсия	розтин
трансепт	трансепт
мацини	мадзіні
витамините	вітаміни
гардиън	опікун
льоса	льйоса
безплодие	безпліддя
сапуни	мило
свастика	свастика
пакард	packard
бърнърс	бернерс
харбин	харбін
балансирана	збалансований
старейшина	старший
старейшина	старша
абстракции	абстракції
паството	прихожан
паството	згромадження
кабини	стенди
алборз	ельбурс
кълън	каллен
рубик	рубіка
пантери	пантерс
магрит	магрітт
атаман	отаман
сори	вибачте
сори	шкода
сори	пробачте
сори	перепрошую
сори	прикро
бам	бам
далтън	далтон
уелч	велч
вмешателство	завада
гризли	гібрид
гризли	ґріззліс
обвит	перенесено
обвит	перенесені
пасажери	пасажири
пасажери	пасажирів
обор	сараї
палец	палець
сплашване	залякати
сплашване	залякування
аркет	аркетт
мади	медді
мади	медді
ходжсън	годжсон
каренина	кареніна
шлиман	шліман
еротично	erotic
дисперсия	дисперсія
чубрица	садовий
хайди	гайді
негър	негр
канария	canaria
нощите	ночі
нощите	ночей
лъскави	красунчик
гас	гус
кулик	кулик
мораториум	мораторій
мориконе	морріконе
елегантност	елегантність
гарай	гарай
клонинг	клон
величествен	поважний
уалид	валід
пурпурно	фіолетовий
пурпурно	багряний
морети	моретті
кнесета	кнесет
джиро	джиро
улман	ульман
тарзан	тарзан
цигарите	цигарки
цигарите	сигарети
пералня	шайба
пералня	пральні
пералня	прання
росберг	росберг
пич	чувак
парамаунт	paramount
латекс	latex
харчи	провести
харчи	проводять
харчи	витратити
харчи	витрачає
харчи	проводить
морс	морзе
погълне	ластівка
съединител	кабель
съединител	захват
поискани	надійшов
поискани	звертався
поискани	запит
танер	таннер
камино	camino
мирише	пахне
мирише	запахів
мирише	пахнуть
боровинки	підкреслюють
боровинки	чорниця
боровинки	ягід
боровинки	ягода
нежелан	небажані
глухар	глухар
ратификация	ратифікація
аванс	завчасно
амнести	амністія
експлодира	вибухне
експлодира	вибухнула
експлодира	вибухнув
експлодира	вибуху
експлодира	вибух
експлодира	вибухає
експлодира	вибухнув
форталеза	форталеза
лоуган	логан
ставангер	ставангер
яхния	рагу
незабелязани	непоміченим
чадъри	парасольку
чадъри	парасольки
истомин	істомін
акакий	акакій
когурьо	когурьо
изчислен	вираховується
изчислен	орієнтовний
изчислен	приблизна
гигс	гіггз
консумативи	запаси
ронан	ронан
акумулатор	батареї
акумулатор	акумулятор
акумулатор	акумулятори
акумулатор	батарея
специалитет	specialty
хартли	гартлі
анотация	анотації
впечатлена	вражений
впечатлена	враженням
марса	марса
буги	бугі
плетени	покривала
лагерльоф	лагерлеф
дже	дже
дже	че
рощок	росток
рави	раві
мръсно	брудних
мръсно	брудний
мръсно	брудні
мръсно	брудно
мръсно	брудна
блогър	blogger
блогър	блогер
притежатели	власники
притежатели	кавалера
зидари	фасадах
толиати	тольятті
комотини	комотіні
аалто	аалто
безполезен	марно
безполезен	зайвим
безполезен	непотрібні
дирижабли	дирижаблів
кингсли	кінґслі
напрегнат	напружений
семьонов	semenov
щитовете	щити
ашот	ашот
цианобактерии	ціанобактерії
фано	фано
антонеску	антонеску
директивите	директив
бънди	банді
требине	требіньє
расмусен	расмуссен
сейф	сейф
сейф	безпечний
сейф	безпечно
портинари	портінарі
роналдиньо	роналдінью
кеселринг	кессельрінг
ценното	зберігала
вивиън	вівіан
койот	койот
карловац	карловац
водопровода	санітарна
екзекутират	виконати
брадичката	чин
брадичката	підборіддя
абрам	абрам
мъчение	мука
мъчение	мучить
мъчение	муки
мъчение	тортури
мъчение	катування
аполинер	аполлінер
таекуондо	тхеквондо
палто	пальто
иниеста	іньєста
коа	коа
ряпа	капусти
ряпа	совка
минели	міннеллі
сее	соу
изпаряване	випаровування
шаманизъм	шаманізм
шиърър	ширер
етично	етичних
етично	етично
картоф	картоплю
картоф	картопля
мага	мага
пеейки	спів
пеейки	співати
пеейки	співає
човеци	людини
човеци	люди
арго	argo
шура	шура
булки	наречені
мамут	мамонта
сегал	сігал
пространствен	просторовий
надин	надін
утаяване	опадів
ръдиард	редьярд
енлил	енліль
птах	пта
пайк	щука
пайк	пайк
кодеци	кодеків
венозна	венозна
бъкингам	букінгемський
правдата	праведність
ситуациите	ситуаціях
ситуациите	ситуацій
чакане	очікування
чакане	чекаю
фоайето	вестибюлі
ягелончик	ягеллонка
хунг	висів
хунг	повісили
колена	колінах
колена	суглоби
колена	коліна
рагнар	рагнар
окситански	окситанська
нитрати	нітрат
опенхаймер	оппенгеймер
уилкинсън	вілкінсон
танър	таннер
райбак	рибак
телеграми	телеграми
пеницилин	пеніцилін
дуе	дує
наркотик	препарати
наркотик	наркотик
наркотик	наркотик
наркотик	наркотичного
арени	арени
грейди	граді
фрактури	переломів
фрактури	перелом
солано	солано
приятелю	другові
приятелю	другом
приятелю	друг
приятелю	подруга
приятелю	друга
сирос	сірос
купчини	купи
отказана	відмовились
отказана	відмовилися
отказана	відхилено
отказана	відхилити
отказана	відмовлено
отказана	заборонено
катина	катіна
къщичка	котедж
манипулатор	маніпулятор
елронд	елронд
пейка	лавці
пейка	лавка
аурелия	аврелія
сензационно	бурхливого
криптографски	криптографічний
дезинформация	дезінформації
комунални	інструменти
комунални	утиліти
русалки	русалки
русалки	русалка
изкупи	викупити
мускулно	muscle
молде	молде
албус	albus
софист	софісти
ефикасност	ефективність
ефикасност	віддача
помпата	насос
браманте	браманте
разкаяние	покаяння
разкаяние	каяття
разкаяние	сумління
пазителите	вартові
пазителите	згодиться
сенникоцветни	зонтичні
ботуш	завантажувати
ботуш	чоботи
ботуш	завантаження
екстракция	видобування
отплата	погашення
отплата	розплата
дразнещо	дратує
дразнещо	дратують
удовлетворена	задоволені
удовлетворена	задоволена
удовлетворена	задоволений
цистерна	танкер
цистерна	танкера
цистерна	танк
сеанс	сеанс
сеанс	сесії
сеанс	сеансу
сеанс	сесія
деликатна	ніжною
деликатна	ніжні
деликатна	тендітна
заседатели	журі
заседатели	жюрі
нивън	нівен
лабораторно	лабораторія
часовникар	годинникар
гаубици	гарбузи
полифония	поліфонія
валдивия	вальдівія
несигурна	невизначеності
несигурна	небезпечно
пчелин	пасіка
дюркем	дюркгайм
едер	едер
бундесвера	bundeswehr
целенасочени	цільовий
юмруци	кулаки
юмруци	кулаками
гардероб	гардероб
гардероб	шафи
гардероб	шафа
маца	маца
гросман	гроссман
мураками	муракамі
ора	ora
йост	йост
хюс	хьюз
талантлива	талановита
талантлива	талановитий
талантлива	талановиті
ехуд	егуд
втвърдяване	металів
шамони	шамоні
поясни	прояснити
менахем	менахем
фалконе	фальконе
заразена	зараження
заразена	заражені
соса	соса
спинола	спінола
лешек	лешек
касияс	касільяс
биопсия	біопсія
гърчове	напади
гърчове	приступи
гърчове	приступ
пио	піо
сафи	сафі
торстен	торстен
пиола	піола
гаскония	васконія
асинхронни	асинхронний
братовчеда	кузен
флори	флері
йожеф	йожеф
матия	маттіа
евклидовата	евклідова
индивидуализъм	індивідуалізм
тюрбе	тюрбе
пушек	дим
пушек	палю
функциониращ	функціонування
повредено	обстрілів
повредено	пошкоджені
повредено	пошкоджено
повредено	пошкоджений
тиеполо	тьєполо
изобретенията	техніки
индий	індій
сортирани	впорядковано
сортирани	організовано
кокимбо	кокімбо
допълващи	додатковий
допълващи	пасують
решетките	барів
решетките	смужки
решетките	бари
решетките	гратами
решетките	бруси
раби	рабин
практична	практичні
практична	практичне
практична	практичний
практична	практична
катаклизъм	катаклізму
биа	bia
грандиозно	вражаючі
грандиозно	неперевершеною
грандиозно	дивовижний
льофевр	лефевр
телета	малеча
бакман	бахман
шанкар	шанкар
ави	аві
ави	avi
бенкс	береги
бенкс	банків
бенкс	банки
жлъчния	жовч
предвиждане	передбачення
шарден	шарден
бикини	бікіні
бикини	труси
инерцията	інерція
шевалие	шевальє
навратилова	навратілова
вълшебство	чарівна
вълшебство	магія
вълшебство	magic
термодинамична	термодинамічна
пазена	ланцюгами
арташес	арташес
експертно	експертні
експертно	експерт
аячо	аяччо
слушам	слухаю
слушам	слухання
катакомби	катакомби
анибал	ганнібал
екстаз	вознесіння
екстаз	звільнення
екстаз	екстаз
рационален	раціональна
рационален	раціональну
спусък	гачок
спусък	задіяти
спусък	прицілом
геролд	герольд
грехът	гріхом
грехът	гріха
грехът	гріх
абсурдни	абсурд
адресирано	звернувся
резник	резнік
дисоциация	дисоціація
лотрек	лотрек
луксозно	вишукана
луксозно	вишуканий
луксозно	люкс
термити	терміти
термити	терміти
ларинкса	гортань
старание	зусилля
старание	старанність
напълни	заповнення
напълни	заповнювати
напълни	заповнити
каламата	каламата
тениска	сорочка
лепард	leppard
пъпа	пуп
астмата	астми
кавали	каваллі
лахор	лахор
адонис	горицвіт
кеф	забава
кеф	веселощі
кеф	весело
дрого	дрого
зодиака	зодіак
радиатора	радіатор
радиатора	батарею
джулиън	юліан
джулиън	жульєн
гулиелмо	гульєльмо
сенсей	сенсей
кимион	кмин
пирит	пірит
колежите	коледжі
съмнителен	сумнівну
бобан	бобан
аурелио	ауреліо
полак	поллак
полак	поллок
мирандола	мірандола
хабермас	габермас
еминеску	емінеску
електромагнетизма	електромагнетизм
детерминизъм	детермінізм
сабатини	сабатіні
славно	надійні
славно	славна
лойола	лойола
франьо	франьо
джоплин	джоплін
оживен	жвавих
онтология	онтологій
кралове	кралове
манча	манча
изгубено	втрачений
изгубено	програв
изгубено	lost
купища	горами
уверени	впевнено
мистично	загадкові
мистично	mystic
люцерна	люцерн
талантите	таланти
хийп	heep
прилежаща	неперервним
туба	труби
туба	труба
туба	туба
унция	унція
кацура	кацура
дърпа	тягне
дърпа	синдромом
дърпа	локшину
уилиамс	вільямс
симс	sims
уинтърс	морози
гангрена	гангрена
пирло	пірло
матс	потихеньку
стволови	stem
спонсорство	спонсором
рационализъм	раціоналізм
раниери	раньєрі
уде	уде
сино	китайсько
феи	фей
феи	нерозуміння
апендицит	апендицит
титикака	тітікака
нещастна	нещасним
нещастна	нещасні
нещастна	нещасний
вдлъбнатина	відступи
вдлъбнатина	відступ
вдлъбнатина	дент
верокио	верроккйо
преференции	уподобання
преференции	налаштування
преференции	вподобання
легендарно	легендарні
легендарно	легендарна
легендарно	легендарного
легендарно	легендарний
изнудва	правопорушення
щрауси	страуси
гъсеници	гусениць
трупат	підході
шешонк	шешонк
отавио	оттавіо
баухаус	bauhaus
баши	басі
айви	плющ
барбекю	барбекю
хомосексуалист	гомо
хатун	хатун
анотации	анотації
анотации	примітки
мукерджи	мукерджі
невроза	невроз
еторе	етторе
одобряване	згоду
одобряване	схвалення
одобряване	затвердження
одобряване	підтвердження
илирите	іллірійці
диого	діогу
бланшет	бланшетт
клапани	клапани
хипер	hyper
фойербах	фейєрбах
джобове	кишенях
джобове	кишені
виадукт	віадук
парапсихология	парапсихологія
озон	озон
клоуи	хлоя
хъдърсфийлд	гаддерсфілд
секешфехервар	секешфегервар
интернационализъм	інтернаціоналізм
фиксиране	фіксація
фиксиране	виправляти
пъпеши	дині
розети	розетті
флуор	фтор
буена	buena
патрулира	патрулювання
албасете	альбасете
токай	токай
интимен	інтимних
изостанали	назад
шенк	розбиратися
дреболии	дрібниць
посочете	вказують
посочете	позначають
посочете	вказати
посочете	вкажіть
нойнер	нойнер
хупър	гупер
ашафенбург	ашаффенбург
коранът	коран
диа	діа
свръхзвуков	supersonic
афлек	аффлек
марсдън	марсден
ананас	ананас
метла	мітла
айвс	айвз
морфема	морфема
френцен	френтцен
жестовете	жести
веждите	брови
дачия	dacia
юрисдикции	регулярність
ост	жовтня
възхитен	захваті
нано	нано
обърн	оберн
мортен	мортен
финк	фінк
тадж	тадж
негодни	призначене
авторитарни	авторитарна
карабина	carbine
карабина	гвинтівки
карабина	гвинтівка
писък	крик
емануеле	емануеле
огледалата	дзеркал
огледалата	дзеркала
селен	селен
споря	сваритися
споря	сперечатися
тригонометрия	тригонометрія
биодизел	біодизель
делос	делос
бишъп	єпископа
бишъп	єпископ
двуезичен	двомовні
ножици	ножиці
финмарк	фіннмарк
анимирани	анімація
анимирани	анімаційний
анимирани	анімаційна
песоа	пессоа
арманяк	арманьяк
нещастни	нещасні
нещастни	нещасний
непобедим	зачарований
непобедим	гранично
непобедим	непереможний
лодж	ложа
поправен	відремонтувати
поправен	фіксована
поправен	виправлено
поправен	фіксований
найтли	найтлі
баптисти	баптизм
хелър	хеллер
ларсън	ларсон
ларсън	ларсен
малек	малек
прихващане	перехопити
кърлинг	керлінг
плам	завзяття
мазе	льох
мазе	підвал
мълчаливо	тихо
мълчаливо	мовчки
окован	ланцюги
прешов	пряшів
разтворимостта	розчинність
унизително	приниження
колектор	колектор
колектор	многовид
славни	надійні
славни	славна
отнесено	називають
неоснователно	підтвердилися
регулирани	контрольовані
никон	nikon
голдсмит	голдсміт
колекционира	збирає
кети	кеті
паднало	впала
паднало	провалився
паднало	падали
вологда	вологодська
вкусна	смачний
вкусна	смачні
вкусна	смачна
вкусна	смачно
вкусна	смачне
беата	беата
хлапе	малиш
себастиано	себастьяно
брас	латунь
розалинд	розалінд
лекувани	переведено
лекувани	ставився
ексетър	ексетер
манзарек	манзарек
упойка	анестезія
корбет	корбетт
съвпадения	збігається
съвпадения	матчів
съвпадения	відповідає
съвпадения	сірники
съвпадения	випадковості
съвпадения	випадковість
съвпадения	співпадіння
хомеостаза	гомеостаз
горчица	гірчиця
шилинг	шилінг
шилинг	шилінг
обречена	приречені
обречена	приречений
притурка	добавки
притурка	вкладення
притурка	долучення
балак	баллак
мускулест	язова
уагадугу	уагадугу
неизправност	несправність
неизправност	невдача
неизправност	відмова
неизправност	провал
неизправност	помилка
бъбречно	ниркова
амет	амет
чандра	чандра
прислужник	слуга
преси	нарощує
разяснения	пояснення
разяснения	пояснення
разяснения	вияснити
разяснения	пояснень
антимон	сурма
мексиканци	мексиканці
некомпетентност	некомпетентність
савонарола	савонарола
злополуки	нещасні
възвръщаемост	повертається
възвръщаемост	повертає
придобивка	збору
блънт	висловився
монолит	моноліт
разселени	переселенців
разселени	переселенці
зареди	навантаження
зареди	завантажити
зареди	завантаження
етажите	поверхи
етажите	поверхів
бесон	бессон
плазмените	плазма
патрисио	патрісіо
параноя	paranoid
параноя	параноя
хулия	юлія
хулия	джулія
вибрафон	вібрафон
рецепция	прийом
агню	агню
анонимност	анонімність
социолингвистика	соціолінгвістика
разпънат	розіп
аутопсията	розтин
грешниците	грішники
порос	порос
рандъл	рендалл
ифан	іфань
ржев	ржев
изповедта	сповідь
изповедта	визнання
изкормвача	видобування
лилиентал	лілієнталь
инчон	інчхон
патогени	патогенів
продавачи	крамнички
продавачи	селлерс
тарас	тарас
тарас	тараса
ленински	ленінський
чушка	перець
дил	dil
алтаир	altair
пирон	nail
клариса	кларисса
референтни	довідник
референтни	посилання
референтни	зразковий
кардано	кардано
реколти	врожаї
гунтрам	гунтрамн
ципокрили	перетинчастокрилі
башкирски	башкирська
сталинизма	сталінізму
елегантна	вишуканий
елегантна	елегантний
елегантна	елегантно
концесии	поступки
земан	земан
трипура	тріпура
тората	тора
файф	файф
керетаро	керетаро
праисторията	prehistory
моди	моді
крясъци	вигуки
санремо	санремо
дау	dow
благородство	знать
феърфийлд	fairfield
регата	регата
лопатката	лопатка
кученца	цуценят
кученца	цуценята
либерман	ліберман
тризъбец	trident
приоритетна	priority
приоритетна	пріоритет
падаща	падає
падаща	падав
падаща	falling
ямата	глибині
ямата	ямі
буут	бут
раб	слуга
мансийск	мансійськ
феодализъм	феодалізм
джаджи	дрібнички
джаджи	віджети
пантанал	пантанал
болезнена	боляче
хипермаркет	гіпермаркет
ароматно	запашна
прислуга	слуги
анахайм	анагайм
профилите	профілі
седалката	місце
седалката	seat
кейхил	кегілл
фенол	фенол
ликвидност	ліквідності
австронезийски	австронезійські
чучхе	чучхе
камуфлаж	камуфляжу
камуфлаж	камуфляж
солис	соліс
разсеяни	розриває
миене	миття
миене	мити
акса	акса
наслагване	химера
фарина	фаріна
руб	руб
труди	труды
тайвански	тайванська
грьонинг	ґрейнінґ
медальона	медальйон
водолази	divers
йонеско	йонеско
бекерел	беккерель
рабиндранат	рабіндранат
скорошна	недавні
скорошна	нещодавні
генераторите	генератори
микола	микола
рекурсивно	рекурсивно
припят	прип
никитин	нікітін
йонна	іонний
бандера	бандера
неизменни	незмінні
неизменни	незмінними
ренан	ренан
кръвопреливане	переливання
прикован	ланцюги
говорителят	представника
призовавайки	закликаючи
надарени	подарувати
наденица	сосиски
наденица	ковбаса
гомез	гомес
хапчета	таблетки
хапчета	пігулки
котън	коттон
котън	бавовна
тамбов	тамбовська
касиопея	кассіопея
линеене	линяння
изглаждане	згладжування
фароу	ферроу
космат	волохатий
рафълс	лотерея
превръзка	бинт
олив	оливкова
обсъдени	обговорено
обсъдени	обговорили
обсъдени	обговорюється
обсъдени	обговорювали
планетариум	планетарій
срамни	ганебно
срамни	соромно
колчестър	колчестер
генотип	генотип
глутница	зграя
глутница	пачку
биофизика	геофізики
сабри	сабрі
вкусно	смачний
вкусно	смачні
вкусно	ммм
вкусно	смачна
вкусно	смачно
вкусно	смачне
брунелески	брунеллескі
монмартър	монмартр
ампецо	ампеццо
гръмотевици	грім
чагос	чагос
карлсбад	карлсбад
гондвана	гондвана
фанатизъм	фанатизм
електролиза	електроліз
звездно	зоряна
наел	найняли
морбили	кір
монтесума	монтесума
асмара	асмара
магнито	магнето
топа	тура
репликация	реплікація
кандахар	кандагар
хамър	hummer
хамър	молоток
изчиства	знімає
картел	картель
посетете	відвідання
посетете	візит
посетете	завітати
посетете	відвідайте
посетете	відвідування
просперо	просперо
пина	піна
пина	пінья
ижевск	іжевськ
архентинос	архентінос
печеливш	переможець
печеливш	переможниці
ипп	розширена
броснан	броснан
ултразвук	ультразвук
ултразвук	ультразвукова
изнасяни	експортовано
тру	поклик
тимпани	литаври
клонче	винна
клонче	гілка
селянка	селянська
селянка	селяни
релационна	реляційна
моник	монік
майерс	майєрс
замесена	звязок
вечерня	вечірня
конвергенция	збіжність
тиридат	трдат
скеч	ескіз
цивилизовано	цивілізованому
цивилизовано	цивілізовані
казахите	казахи
синтетична	synthetic
синтетична	синтезатор
аплодисменти	оплески
купони	купівлі
купони	купон
купони	відсоткова
купони	виплат
купони	вечірок
купони	вечірки
купони	партій
угощение	свято
угощение	бенкет
типо	tipo
едем	едем
свлачище	впевнену
перитонит	перитоніт
чернивци	чернівці
чернивци	чернівців
чонг	чун
покривало	саван
коригирана	виправлене
коригирана	виправлено
мастрояни	мастроянні
съмнението	сумнівів
съмнението	сумнів
съмнението	сумніву
съмнението	сумніваюся
съмнението	сумніватися
небеса	небеса
небеса	небо
напомняне	нагадування
дауни	дауні
китовете	кити
протези	протезування
тройката	нквс
пръска	спрей
наметало	мис
наметало	плащ
кок	кок
маракайбо	маракайбо
посев	сіяти
боне	бонне
бийгъл	beagle
ретроградна	зворотний
лекси	лексі
исък	іссик
аменемхет	аменемхет
брадшоу	бредшоу
дезертьори	дезертирів
айвън	іван
айвън	іванко
сааведра	сааведра
егоизъм	егоїзм
гимнастички	гімнасти
берил	берил
изтънчен	вишукано
хайдар	хайдар
тали	талі
комедиант	комік
хуа	хуа
ямада	ямада
каротин	каротин
дъха	захоплюючий
боске	боске
шарма	шарма
стоик	терпіла
майонеза	майонез
майонеза	майо
марди	марді
блай	блай
кух	пуста
симонов	симонов
разследван	розслідування
разследван	розслідувати
разследван	слідство
чипс	чіпси
чипс	фішки
нюх	значки
нюх	значків
вангелис	вангеліс
безтегловност	ваги
галоа	галуа
птичка	птахи
птичка	птаха
птичка	пташка
птичка	птах
изтощен	витрачені
изтощен	виснажена
изтощен	виснажений
момченце	хлопчик
момченце	закохалася
благословена	блаженні
благословена	благословив
благословена	милостивий
благословена	blessed
портман	портман
дебъгване	зневадження
дебъгване	налагодження
дебъгване	поправити
филе	loin
филе	філе
карлтън	карлтон
маларме	малларме
хикмет	хікмет
гус	гус
дисбаланс	глюкози
мъчителна	страшенно
хибридизация	геномів
монтоя	монтойя
отгледа	виховали
отгледа	виростили
отгледа	карпатські
отгледа	підняли
токарев	токарев
алдобрандини	альдобрандіні
нистелрой	ністелрой
практичен	практичні
практичен	практичне
практичен	практичний
практичен	практична
помак	гонади
житомир	житомир
дълготрайно	тривала
хенеси	геннессі
оки	окі
единайсет	одинадцять
товарене	завантаження
благослови	благослови
мороу	морроу
бейлербей	бейлербей
печеливши	переможці
уордън	ворден
есхатология	есхатологія
хемоглобина	гемоглобін
земгале	семигалії
малибу	малібу
лигатура	лігатура
кхан	хан
пърсивал	персіваль
абортите	аборт
предпазливо	обережні
предпазливо	обережними
предпазливо	дрібну
предпазливо	поросли
леле	вау
леле	вав
леле	ого
уолдо	вальдо
хардън	гарден
гриър	грір
айлийн	ейлін
айлийн	алін
силвана	сільвана
хармъни	гармонія
хармъни	harmony
форстър	форстер
агро	agro
леандро	леандро
клифтън	кліфтон
бандите	чисельністю
бандите	банди
отмъстител	карателі
отмъстител	avenger
бесен	форсаж
бесен	злий
бесен	агресивний
бесен	злість
аройо	арройо
писанието	писання
писанието	письма
жълтеница	новонароджених
юка	юка
придружи	супроводжувати
брусилов	брусилов
пусто	спустошений
селдън	selden
допамин	дофамін
далак	селезінка
мотоциклетизъм	motogp
кастели	кастеллі
грис	грі
клеомен	клеомен
уговорки	аранжування
тринайсет	тринадцять
небрежност	систему
небрежност	тривалості
диабло	diablo
хефрен	хефрена
магадан	магадан
стрийп	стріп
зефир	zephyr
дълбини	глибини
съгласуваност	узгодженість
съгласуваност	сумісність
стъбс	стаббс
юеджи	юечжі
салвия	шавлія
газообразни	газова
газообразни	газові
обучена	навчали
кострома	кострома
уважавана	поважали
уважавана	поважний
хабиб	хабіб
паласиос	паласіос
екзистенциализма	екзистенціалізм
инцидентно	випадково
хиро	хіро
албакърки	альбукерке
друпал	drupal
пораснали	дорослому
пораснали	доросла
пораснали	виріс
карерас	каррерас
ретимно	ретимно
подозрителен	підозрілим
дубна	дубна
майбах	maybach
гранатомети	гранатомети
котвата	якір
хореографията	хореографія
хореографията	хореографії
джилиан	джилліан
проблемна	проблемних
дарлинг	половинок
дарлинг	любі
организираме	організувати
организираме	впорядкувати
молибден	молібден
подозрително	підозрілим
футебол	futebol
бартелеми	бартелемі
халед	халед
възбужда	збуджує
пренасочи	перенаправлення
словенският	словенський
ненаситени	ненасичені
гейзер	гейзер
андраде	андраде
алесио	алессіо
къпини	смородина
камикадзе	камікадзе
епоним	епонім
тилбург	тілбург
сандерсън	сандерсон
пес	pes
кемпес	кемпес
айхщет	айхштет
сепсис	сепсис
бездна	безодню
стражи	гвардійська
стражи	охорона
стражи	охоронці
стражи	охорони
стражи	вартових
стражи	вартові
стражи	охоронці
джобовете	кишенях
джобовете	кишені
бурж	бурдж
годфри	годфрі
харли	харлі
горда	гордий
горда	горді
горда	proud
горда	горда
фреге	фреге
уголино	уголіно
аерофлот	аерофлот
полином	многочлен
палома	палома
недоволна	незадоволений
паулища	пауліста
избледнява	згасає
опашките	черги
опашките	черг
целомъдрие	доброчесність
целомъдрие	поведінка
дулото	дуло
херкулан	геркуланум
изгряваща	пробудження
изгряваща	rising
изгряваща	піднімається
каркасон	каркассонн
водонепроницаеми	водонепроникні
аве	ave
аве	град
аве	богородице
сум	сума
сум	суму
сум	сум
поправена	відремонтувати
поправена	виправлене
поправена	виправлено
регресия	регресії
патмос	патмос
брдм	брдм
чичовците	дядьки
бериша	беріша
салватор	сальваторе
изплатени	страждали
бий	бджола
бий	бджоли
изпотяване	піт
изпотяване	піт
крофт	крофт
мичигън	michigan
сентенарио	сентенаріо
лоти	лотте
лоти	лотті
открийте	знайдіть
открийте	пошук
открийте	знайти
открийте	знайдіть
открийте	find
сергеев	сергєєв
галатея	галатея
ксилофон	ксилофон
мус	лось
мус	лося
мус	гель
зан	зан
изкривени	спотворено
разплод	розмноження
азнавур	азнавур
талиб	таліб
герт	герт
колаж	колаж
глезените	щиколотки
моузес	мойсей
бъзби	басбі
спейси	спейсі
триер	трієр
мечислав	мечислав
гаранцията	заставу
такеда	такеда
приемен	фостер
прожекторите	spotlight
меги	меггі
параграфи	абзаци
уплашени	наляканий
уплашени	злякався
уплашени	переляканий
уплашени	страшно
уплашени	лякають
баптист	батіст
баптист	батист
баптист	баптистська
сузи	сюзі
сузи	сюзі
рокуел	роквелл
пренапише	переписування
конфискувана	затримана
церемониален	люлька
жереми	жеремі
аутизъм	аутизм
аеросмит	aerosmith
клонингите	клонів
изплува	держав
нан	нан
нан	nan
данченко	данченко
тоталитарни	тоталітарних
брайс	брис
брайс	брайс
биосферата	біосфера
метаболити	метаболіти
кустурица	кустуриця
педала	педалі
презира	зневажає
шперплат	фанера
британи	бріттані
евфемизъм	евфемізм
подкопава	підривають
разочарована	незадоволений
разочарована	розчарований
разочарована	розчарована
роча	роша
микроклимат	мікроклімат
бутрос	бутрос
блумфонтейн	блумфонтейн
маслоу	маслоу
барлоу	барлоу
ровно	рівненська
ровно	rivne
ровно	рівне
лобиране	лобіювання
кита	кит
кита	кити
дренаж	дренаж
белинда	белінда
ерве	ерве
мууди	муді
монозахарид	моносахариди
мена	мена
бизон	buffalo
бизон	бізон
инстинктите	інстинкти
емден	емден
литке	літке
металургични	металургійна
горчива	гіркі
горчива	гіркий
горчива	гірко
начинаещ	початківця
вълшебен	магічні
вълшебен	чарівне
вълшебен	магічне
лимони	лимони
физиологичен	салін
заменхоф	заменгоф
негоден	призначене
амаду	амаду
знаменател	знаменник
кастильоне	кастільоне
рояк	рій
войнович	войнович
запознанство	знайомі
въображаема	уявні
