dhe	그리고
pemë	트리
pemë	나무
pemë	과일
pemë	과일과
jacques	자크
mat	mat
mat	매트
mat	메이트
mat	체크메이트
mat	매트
medalje	메달
medalje	메달
major	전공
major	메이저
botuesi	출판사
botuesi	퍼블리셔
botuesi	출판
qytezë	시내
qytezë	도시
qytezë	타운
qytezë	마을
ajër	항공
ajër	에어
ajër	공기
kimi	키미
kimi	화학
kimi	키미
plus	플러스
festivalit	축제
festivalit	페스티벌
juglindje	남동
juglindje	동남아
juglindje	남동부
juglindje	남동
vendimin	의사결정
vendimin	결정
pesha	무게
pesha	몸무게
pesha	몸무게가
pesha	체중
krahun	팔이
vazhdueshëm	지속
vazhdueshëm	연속
beri	배리
veprime	행동
veprime	활동
veprime	동작
veprime	액션
australi	오스트레일리아
australi	오스트레일리아의
vëmendje	관심
vëmendje	주의
vëmendje	시선
hyrja	접속
hyrja	접근
hyrja	액세스
hyrja	항목
hyrja	입구
hyrja	로그인
shfaqja	표시
shfaqja	보이기
shfaqja	공연
torino	토리노
mike	마이크
rumania	루마니아
rumania	루마니아인
rumania	루마니아어
holanda	네덜란드
holanda	네덜란드령
holanda	네덜란드인
holanda	홀랜드
gjeni	천재
meta	메타
mbijetuar	survivor
mbijetuar	생존자
mbijetuar	생존
mbijetuar	살아남기
kërkesë	요청
kërkesë	요청하기
skenën	장면
skenën	현장
barazimin	이퀄라이저
europa	유럽
goditje	뇌졸중
formon	양식
mjeshtër	마스터스
mjeshtër	마스터
flaka	불꽃
bujar	관대
varr	무덤
varr	무덤
jush	당신은
jush	귀하
jush	당신
gustav	구스타프
gustav	구스타프
pozicioni	직위
pozicioni	위치
pozicioni	포지션
pozicioni	위치
pozicioni	경로
pozicioni	path
mjedis	환경
legjenda	전설
legjenda	레전드
legjenda	전설
legjenda	레전드
kryengritja	폭동
kryengritja	봉기
kryengritja	반란
krah	어깨
krah	팔이
krah	측면
krah	사이드
efektet	영향
efektet	효과
ndodhë	발생
cilësi	품질
cilësi	퀄리티
cilësi	화질
cilësi	화질이
llogaritet	카운트
leon	레온
leon	리온
miqtë	친구
miqtë	프렌즈
miqtë	친구들이
miqtë	친구들
njerëzimit	인류
kuptimi	의미
pamjen	경치
gjermanët	독일인
universitet	대학교
universitet	대학
frikë	공포
frikë	두려움
frikë	공포증
francis	프랜시스
kontinentale	콘티넨탈
kontinentale	대륙
kontinentale	콘티넨털
gjuhe	언어
public	공공
public	공개
public	공중
teknologjia	기술
tempuj	신전
tempuj	사원
yll	항성
sisteme	체계
sisteme	시스템
muze	박물관
muze	박물관과
muze	박물관
operativ	운영
guinea	기니
artisti	음악가
artisti	예술가
artisti	아티스트
artisti	아티스트가
atlantik	애틀랜틱
atlantik	대서양
rumanisë	루마니아
rumanisë	루마니아인
rumanisë	루마니아어
përshtatshëm	어울리는
studiuesit	연구자
studiuesit	연구원
blues	블루스
lënda	주제
lënda	제목
polonisë	폴란드
copë	piece
bija	딸이
gjërat	것들
gjërat	사물
prova	증거
prova	리허설
prova	증명
prova	증거
meshkujt	남성
meshkujt	수컷
meshkujt	멘트
meshkujt	남성
meshkujt	남자
praktikë	연습생
praktikë	연습
lojtarë	플레이어
lojtarë	선수
lojtarë	플레이어스
walter	월터
walter	발터
dimër	겨울
dimër	윈터
pret	기다림
pret	기다림
përafërsisht	대략
drejtpërdrejt	생방송
drejtpërdrejt	라이브
drejtpërdrejt	직접
drejtpërdrejt	직통
drejtpërdrejt	direct
drejtpërdrejt	다이렉트
mbledhje	수집
mbledhje	모임
mbledhje	모임
mbledhje	회의
mbledhje	만남
mbledhje	미팅
skalitur	새겨
kap	캐치
kap	캡쳐
kap	캡처
juventus	유벤투스
williams	윌리암스
williams	윌리엄스
pjesëmarrja	출석
pjesëmarrja	참석
pjesëmarrja	참가
pjesëmarrja	참여
mësimi	학습
mësimi	교육
mësimi	교사
mësimi	가르침
mësimi	레슨
mësimi	교훈
mësimi	수업
bir	아들
poloni	폴란드
dhjetëra	수십
hidhet	점프
hidhet	점프
transmetuar	방송
hartuar	컴파일
unike	고유
unike	독특한
demokratik	민주당
ekip	team
pavarësi	독립
pavarësi	독립운동
pavarësi	독립기념일
filipi	필립
filipi	펠리페
filipi	필립
shkaku	원인
div	div
paraqitja	외모
paraqitja	모양
paraqitja	출연
paraqitja	조회
paraqitja	보기
përgatitjen	대비
gabim	잘못된
gabim	오류
romanin	소설
urë	다리
urë	브리지
ujërat	워터스
adolf	아돌프
udhëtim	여행
udhëtim	여행
konflikt	갈등
konflikt	갈등이
konflikt	충돌
konflikt	분쟁
dhimbje	통증
dhimbje	통증이
dhimbje	고통
gjenerali	장군
gjenerali	일반
gjenerali	일반인
frymë	호흡
frymë	호흡
verilindje	북동
verilindje	북동부
castile	카스티야
artistët	음악가
artistët	예술가
artistët	아티스트
artistët	아티스트가
ndryshoi	변경되었습니다
ndryshoi	바꿨다
ndryshoi	변경됨
fut	삽입
fut	입력
fut	입력합니다
fut	입력하기
lexuesit	리더
lexuesit	독자
klubet	클럽
mësuesi	선생님
mësuesi	교사
mësuesi	스승
qytetar	시민
qytetar	시티즌
ekzistuese	존재
ekzistuese	기존
skulptura	조각상
skulptura	조각
skulptura	조각
fjalori	사전
formimi	형성
formimi	형성
pullë	우표
pullë	스탬프
kapur	캡처
kapur	캡쳐
metodë	수단
metodë	메서드
metodë	방법
metodë	메소드
dorën	핸드
commons	커먼즈
frymëzuar	영감
përpiqet	시도
arsim	교육학
arsim	교육
arsim	학력
çeke	체코
çeke	체코어
templates	템플릿
këshilltar	충고
këshilltar	컨설턴트
gradë	도도
gradë	학위
pavarura	독립
pavarura	독립적
beogradit	베오그라드
akademike	학문
akademike	학업
akademike	학술
petro	페트로
paraardhës	이전
otto	오토
modele	모델
modele	모형
modele	모델
modele	모형
fati	운명
fati	운명
kontrolli	통제
kontrolli	제어
kontrolli	제어하기
kontrolli	컨트롤
kontrolli	체크
kontrolli	확인
kontrolli	점검
dru	나무
dru	우드
dru	목재
projektet	프로젝트
pulla	우표
pulla	스탬프
rinjtë	초보자
europe	유럽
personazhet	문자
personazhet	등장인물
anijet	보트
informacioni	정보
kolumbia	콜롬비아
shpeshta	잦은
shpeshta	자주
globale	글로벌
globale	전역
pamja	조회
pamja	보기
qeveri	정부
statistikat	통계
statistikat	통계학
statistikat	통계
statistikat	인사이트
thuajse	거의
katror	쿼드
katror	제곱
katror	스퀘어
katror	광장
katror	사각형
katror	정사각형
peshkop	비숍
peshkop	주교
status	상태
young	영영
young	젊은
përmasat	차원
përmasat	크기
përmasat	사이즈
përmasat	크기
përhershme	영구적
përhershme	영구
banda	밴드
modelet	모델
modelet	모형
modelet	패턴
shëndetësore	체력
shëndetësore	헬스
shëndetësore	건강
shëndetësore	보건
takim	날짜
takim	데이트
takim	약속
takim	예약
takim	모임
takim	회의
takim	만남
takim	미팅
zbulimin	탐지
zbulimin	감지
zbulimin	검출
zbulimin	디스커버리
zbulimin	발견
bimore	공장
bimore	식물
bimore	식물학
prag	이브
prag	에이브
dokumenti	문서로
dokumenti	문서
kaliforni	캘리포니아
bullgare	불가리아어
bullgare	불가리아
bullgare	불가리아인
udhëtimi	여행
udhëtimi	여행
fortesa	포트리스
fortesa	요새
fortesa	포트
fortesa	요새
arm	팔이
gjith	모두
gjith	전체
strategjike	전략적
famë	명성
famë	페임
monumenti	기념탑
monumenti	기념물
monumenti	모뉴먼트
monumenti	기념비
mbledhja	콜렉션
mbledhja	컬렉션
mbledhja	모음집
general	장군
general	일반
general	일반인
add	추가하기
add	추가
klube	클럽
fabrika	공장
fabrika	식물
fabrika	식물학
fabrika	공장
fabrika	팩토리
europë	유럽
fletë	시트
fletë	나뭇잎
fletë	리프
ligjor	검시관
ligjor	법률
ligjor	합법적인
personalitete	성격
zgjidhjen	해결책
zgjidhjen	솔루션
goku	손오공
shqiperi	알바니아
flamur	깃발
flamur	국기
flamur	플래그
flamur	배너
flamur	현수
guide	안내서
guide	가이드
guide	안내
organizatat	단체
krahët	무기
krahët	윙스
krahët	날개
gazi	가스
dymbëdhjetë	twelve
virginia	버지니아
mia	mia
mia	미아
note	노트
note	참고
alba	알바
përkthyes	번역기
përkthyes	번역자
përkthyes	번역
përkthyes	통역
përkthyes	인터프리터
prodhimet	상품
prodhimet	제품
afganistan	아프가니스탄
diellor	태양광
diellor	태양
përkundër	불구하고
varrezat	묘지
varrezat	공동묘지
varrezat	묘지
mesdhetare	지중해
tashme	이미
tashme	벌써
kënaqur	만족
spain	스페인인
spain	스페인
pyjet	우즈
moskë	모스크바
pushtuan	침략
info	정보
apple	사과
apple	애플
pronë	자산
pronë	재산권
pronë	속성
pronë	재산
moisiu	모세스
moisiu	모세
moisiu	모스
karbonit	탄소
fashiste	파시스트
botues	출판사
botues	퍼블리셔
botues	출판
botues	출판사
trashë	뚱뚱한
trashë	지방
trashë	살찐
oficer	책임자
oficer	경관
oficer	경찰관
oficer	장교
papritur	갑작스럽게
papritur	갑자기
jezusi	예수
trim	용감한
venezuela	베네수엘라
zonja	숙녀
zonja	숙녀
zonja	레이디
zonja	아줌마
naziste	나치즘
poezinë	문학
drejtësi	정의
arthur	아서
bbc	bbc
kuvend	수녀원
kuvend	조약
kuvend	협약
kuvend	컨벤션
leonardo	레오나르도
matematike	수학
matematike	수학
matematike	수학
fitorja	우승
fitorja	승리
subjekt	주제
subjekt	제목
titujt	헤드라인
titujt	타이틀
titujt	제목
diskutim	토론
diskutim	논의
vendosja	배치
vendosja	배포
green	녹색
green	그린
green	초록색
green	초록
profesioni	직업
profesioni	점령
territor	영토
territor	준주
gjermanë	독일인
ferrari	페라리
koncepti	concept
koncepti	컨셉
koncepti	개념
tejet	극도로
hyrjen	항목
humbja	상실
humbja	손실
golden	황금
golden	골든
marin	마린
themeluesi	설립자
themeluesi	창시자
themeluesi	창립자
gëzim	기쁨
gëzim	조이
gëzim	기쁨이
academy	아카데미아
academy	아카데미
amor	amor
blerë	구매
blerë	샀다
eric	에리크
eric	에릭
henri	헨리
përkatës	관련
përkatës	관련성
varur	종속
mendojnë	반영
mail	편지
mail	메일
mail	우편
vizituar	방문
djegur	불태웠다
djegur	화상
mobile	모바일
përvojë	경험
përvojë	체험
fis	부족
prifti	신부
prifti	성직자
peru	페루
portugalia	포르투갈
saktësisht	정확히
ani	애니
vlerësim	평가
faktorët	요인
detaje	세부사항
detaje	상세
detaje	자세히
detaje	세부사항
golashënuesi	게이브
krahu	어깨
krahu	팔이
krahu	날개
gadishullit	반도
manga	만화
manga	만화가
përfshi	포함
përfshi	포함됨
përfshi	포함
kryeredaktor	편집기
kryeredaktor	편집자
kryeredaktor	에디터
jones	존스
çmuar	소중한
delhi	델리
suedeze	스웨덴어
suedeze	스웨덴
suedeze	스웨덴인
zemrat	하트
kosovo	코소보
krahë	윙스
krahë	날개
ftuar	초대
spiro	스피로
elementi	항목
elementi	품목
elementi	아이템
elementi	요소
elementi	원소
njohja	인식
varret	무덤
palët	측면
palët	파티
specializuar	전문
mungon	실종
mungon	누락
mungon	missing
qen	개그
heinrich	하인리히
efekt	영향
efekt	효과
luftimet	파이팅
rrjetin	네트워크
rrjetin	네트워킹
realitet	리얼리티
realitet	현실
egjipti	이집트
linjë	라인
volume	볼륨
lexo	읽음
lexo	읽어보기
lexo	읽기
lexo	읽는다
lexo	읽고
shtresat	레이어
vlefshme	유효합니다
vlefshme	유효
vlefshme	유효한
salla	워드
televizioni	텔레비전
shahu	체스판
shahu	체스
shahu	샤샤
shahu	샤이니
tag	태그
bosnje	보스니아
artet	예술
përvjetore	기념일
pranverë	봄이
pranverë	스프링
ramadan	라마단
ernest	어니스트
central	중부
central	센트럴
amerikanë	미국인
luftëtarët	전사
luftëtarët	워리어스
luftëtarët	파이터스
luftëtarët	파이터
luftëtarët	파이터즈
pohon	주장
pohon	발급
fshatare	농민
tregu	마켓
tregu	시장
shefi	과장
shefi	치프
kroate	크로아티아인
kroate	크로아티아어
kroate	크로아티아
kroate	크로아티아인
inxhinier	기술자
inxhinier	엔지니어
inxhinier	공학자
planifikuar	예정된
planifikuar	계획
ekuacioni	방정식
veriperëndim	북서쪽
veriperëndim	노스웨스트
veriperëndim	북서부
veriperëndim	북서
moselle	모젤
nivelet	레이어
nivelet	레벨
nivelet	수준
dobishme	유용하다
dobishme	유용합니다
dobishme	유용
pal	pal
vargu	구절
muzikant	음악가
muzikant	연주자
muzikant	뮤지션
statuja	동상
statuja	조각상
statuja	동상
statuja	여신상
statuja	조각상
kapaciteti	용량
diellore	태양광
diellore	태양
temat	주제
temat	테마
temat	주제
holla	머니
holla	돈이
holla	캐시
holla	현금
holla	cash
peshë	무게
peshë	몸무게
peshë	몸무게가
peshë	체중
street	거리가
street	스트리트
street	거리
street	길거리
gjerësia	너비
antik	골동품
padyshim	확실히
natyrisht	자연스럽게
natyrisht	자연적으로
natyrisht	naturally
shokë	동지
shokë	친구
shokë	프렌즈
shokë	친구들이
shokë	친구들
qëllimet	목표
qëllimet	목표
profile	프로파일
profile	프로필
asnje	없음
serioze	심각한
serioze	심각해
serioze	심각하다
serioze	심각하게
reforma	개혁개방
reforma	개혁
reforma	개혁개방
reforma	개혁
shoku	버디
pakta	슬림
oliver	올리버
enë	용기
enë	컨테이너
enë	혈관
dhunë	폭력
italianë	이탈리아인
faktor	팩터
faktor	인자
faktor	요인
css	css
politikat	정치
politikat	정치학
politikat	정책
royal	로열
royal	로얄
shtyp	크러쉬
shtyp	프레스
shtyp	누르기
kroacia	크로아티아
kroacia	크로아티아인
kapitulli	chapter
kapitulli	챕터
anija	선박
anija	보트
dos	dos
hungareze	헝가리
hungareze	헝가리어
ndikon	영향
ndikon	영향
projektuar	투영
relative	상대
relative	상대적
relative	친척
johnson	존슨
pranuan	인정
meksika	멕시코
lëviz	움직여
lëviz	움직임
lëviz	이동
lëviz	이사
lëviz	움직임
komunikimi	의사소통
komunikimi	커뮤니케이션
komunikimi	소통
komunikimi	통신
komunikimi	comm
road	도로
road	로드
jashtëzakonisht	극도로
tregohet	표시됨
tregohet	표시된
shkurtra	반바지
anna	안나
rëndësia	중요성
human	인간
human	인체
human	인간인
mediat	미디어
efekti	영향
efekti	효과
airlines	항공
airlines	항공사
jordan	조던
jordan	조르당
hungari	헝가리
njerez	국민
njerez	사람
njerez	명인
njerez	사람들
case	대소문자
case	케이스
case	사례
rio	리오
bukuresht	부쿠레슈티
braktisur	버림
artistë	음악가
artistë	예술가
artistë	아티스트
artistë	아티스트가
kalimi	전이
kalimi	건널
kalimi	건널목
kalimi	건너
konstante	상수
ndjenja	느낌이
ndjenja	기분
ndjenja	느낌
ndjenja	감정
ilegale	불법
klasë	학급
klasë	계급
klasë	클래스
klasë	수업
make	make
perandorake	임페리얼
rënia	거절
rënia	거부
rënia	쇠퇴
rënia	떨어지고
rënia	falling
rënia	떨어지는
thirret	소환
grafike	그래픽
kaluara	과거
ndjeshëm	민감한
ndjeshëm	민감하다
frika	공포
frika	두려움
frika	공포증
monedhat	동전
monedhat	코인
gjerësi	위도
gjerësi	너비
shënimet	노트
leje	권한
leje	허가
leje	허락
leje	허가
leje	허용
institucioni	기관
pension	은퇴
pension	퇴직
pension	은퇴
pension	퇴직
pension	은퇴
pension	연금
jackson	잭슨
kimik	화학물질
kimik	화학
ngrohtë	따뜻하다
diplomat	외교관
ndikojnë	영향력
akuzuar	피고
akuzuar	피고인
variant	변종
variant	변동
variant	변동이
variant	변이
jepen	주어진
fenomen	현상
autore	작가
autore	저자
autore	제작자
autore	작성자
përfundimtar	기말고사
përfundimtar	파이널
përfundimtar	결승전
përfundimtar	얼티밋
ivan	이반
bashkohen	참여하기
bashkohen	가입하기
bashkohen	참여
bashkohen	가입
bashkohen	단결하라
bashkohen	단결
pozitiv	긍정
pozitiv	양수
pozitiv	긍정적
pozitiv	긍정적인
oqeanin	바다
oqeanin	오션
sëmurë	아파
sëmurë	아픈
sëmurë	아프다
rrënjë	루트
rrënjë	뿌리
rrënjë	뿌리
rrënjë	뿌리기
mbulon	커버
bujqësia	농업
synon	목적
synon	목표
little	리틀
kërkime	조사
kërkime	연구
kërkime	찾기
fillestar	초보
fillestar	초보자
fillestar	초기
fillestar	이니셜
fillestar	신참
fillestar	rookie
mbaron	종료
shpenzimet	지출
shpenzimet	비용
fisnike	귀족
fisnike	노블
dëmtuar	손상
dëmtuar	손상된
shifra	숫자
shifra	수치
shifra	피규어
shifra	그림
egra	와일드
egra	야생
luftëtarë	전사
luftëtarë	워리어스
luftëtarë	파이터스
luftëtarë	파이터
luftëtarë	파이터즈
ideve	아이디어
pavarësia	독립
pavarësia	독립운동
pavarësia	독립기념일
kaltër	파란색
kaltër	청색
kaltër	푸른
kaltër	블루
kaltër	파랑
kaltër	푸른색
shkrimtarit	작가
zbulimi	탐지
zbulimi	감지
zbulimi	검출
zbulimi	디스커버리
zbulimi	발견
sëmundja	질환
sëmundja	질병
sëmundja	질환
sëmundja	질병
sëmundja	질병
krerët	리더
krerët	지도자
cikli	주기
cikli	순환
cikli	사이클
ndërroi	스위치
pasuria	재물
pasuria	재산
çmimet	가격
funksionon	웍스
funksionon	작동
funksionon	작품
prekur	영향받음
prekur	영향권
maqedonase	마케도니아어
maqedonase	마케도니아
maqedonase	마케도니아인
gabuar	잘못된
produktet	상품
produktet	제품
statistika	통계
statistika	통계학
claude	클로드
biologjike	생물학
dritare	윈도우
dritare	창문
kater	커터
provuar	입증
moral	도덕
moral	도덕
moral	도덕성
moral	도덕
atdheun	조국
kërkohet	요청함
kërkohet	필요함
kërkohet	필수
ballit	이마
mesazh	메시지
mesazh	메세지
vegla	도구
makinat	자동차
makinat	차량
makinat	차량
makinat	머신
makinat	기계
marrëveshja	동의
marrëveshja	협정
marrëveshja	합의
marrëveshja	거래
alberto	알베르토
komunale	시영
komunale	위생
parimi	원칙
parimi	원리
vatikani	바티칸
mary	메리
mary	마리아
rezistenca	저항운동
rezistenca	저항성
rezistenca	저항
mendim	생각
mendim	의견
mendim	생각
katrore	제곱
katrore	스퀘어
katrore	광장
katrore	사각형
katrore	정사각형
kuadrin	프레임워크
turqve	터키인
revolucioni	레볼루션
revolucioni	레벌루션
revolucioni	혁명
teknikë	기법
teknikë	기술자
vërtetuar	입증
same	같은
same	동일
same	똑같이
temperaturë	열이
traktati	조약
praninë	존재
california	캘리포니아
sub	서브
turqisht	터키식
turqisht	터키어
turqisht	터키
konfederata	연맹
konfederata	연방
tjerat	쉬어
tjerat	휴식
përfshihet	포함
përfshihet	포함됨
motor	엔진
motor	오토바이
motor	모터사이클
motor	모터
motor	전동기
ndërtesë	건물
ndërtesë	건축
ndërtesë	빌딩
rrethanat	상황
dramatike	극적
leopold	레오폴드
leopold	레오폴트
shprehja	표현
shprehja	표현식
way	웨이팅
way	way
way	웨이
fije	스레드
fije	대화
kolektive	집단
garë	레이스
garë	경주
garë	인종
garë	경쟁
bad	bad
bad	나쁜
bad	나쁘다
distanca	거리
distanca	거리
dëshmor	순교
dëshmor	순교자
turizmi	관광
edicioni	에디션
cambridge	케임브리지
matematikë	수학
matematikë	수학
matematikë	수학
monumente	기념물
monumente	기념비
marco	마르코
shpeshherë	자주
qëndrore	중부
qëndrore	센트럴
jork	요크
përgjithmonë	영원
përgjithmonë	영원히
përgjithmonë	forever
përgjithmonë	영원한
hani	하니
hani	먹기
hani	먹어
tregtar	상거래
tregtar	커머스
tregtar	상업
tregtar	딜러
marino	마리노
castro	카스트로
revolucionare	혁명
vargjet	노랫말
zbulon	드러낸다
argjendi	실버
auto	자동
harruar	잊혀진
harruar	깜빡
faktorë	요인
lugë	숟가락
lugë	숟가락
lugë	스푼
play	놀기
play	재생
play	연주
play	플레이
shëndetësor	체력
shëndetësor	헬스
shëndetësor	건강
shëndetësor	보건
punësuar	고용
punësuar	고용
përkohësisht	일시적
përkohësisht	일시적으로
ese	세이
ese	에세이
prezent	현재
prezent	선물
ekspozitë	전시
ekspozitë	전시회
ekspozitë	전람회
ekspozitë	전시관
ekspozitë	박람회
ekspozitë	전시회
kritikë	평론
kritikë	비판
kritikë	비평
kritikë	비평가
kritikë	크리티컬
kujdesin	배려
takimi	모임
takimi	회의
takimi	만남
takimi	미팅
law	법칙
law	법률
law	법학
psikologjike	심리학
psikologjike	심리
psikologjike	심리적
patrick	파트리크
patrick	패트릭
shqiponja	독수리
shqiponja	이글
shqiponja	eagles
shqiponja	이글스
vullnetare	자발적
vullnetare	자원봉사자
vullnetare	자원봉사
lideri	리더
lideri	지도자
gjet	찾았다
gjet	찾았습니다
gjet	발견됨
brown	갈색
brown	브라운
naruto	나루토
patriot	애국
patriot	애국자
patriot	패트리어트
patriot	애국자
solo	solo
solo	솔로
gjethet	나뭇잎
gjethet	잎새
shuma	합계
shuma	금액
hekuri	철쭉
tulla	벽돌
tulla	벽돌
tulla	브릭
nata	밤에
nata	나이트
komunal	시영
kushtetuta	헌법
kundërta	반대편
kundërta	반대로
kundërta	반대
veprimeve	행동
veprimeve	활동
veprimeve	동작
veprimeve	액션
pjesëmarrjen	참가
pjesëmarrjen	참여
beni	베니
mini	미니
koncept	concept
koncept	컨셉
koncept	개념
veçori	기능
transporti	교통수단
transporti	운송
transporti	교통
transporti	교통수단
transporti	운송
transporti	수송
transporti	교통
transporti	배송
transporti	발송
arrit	도달
arrit	달성
mjafton	충분해
mjafton	충분한
mjafton	충분히
organi	장기
organi	오르간
azi	아시아
artificiale	인조
artificiale	인공
thirrur	소환
michelangelo	미켈란젤로
munich	뮌헨
rregulla	규칙
rregulla	법칙
rregulla	규칙
her	토끼
her	산토끼
portugali	포르투갈
hapat	발자국
hapat	발자취
hapat	스텝
hapat	걸음
hapat	단계
versionin	버전
llogaritur	추정
thone	say
zgjatur	확장
zgjatur	연장
kryerjen	공연
kryerjen	성과
kanal	운하
kanal	채널
sporti	스포츠
sporti	스포츠
arena	아레나
shënohet	표시됨
taylor	테일러
detar	마린
detar	해병대
llogari	계좌
llogari	계정
hadith	하디드
televizion	텔레비전
mendore	멘탈
mendore	정신
femër	암컷
femër	여성
buron	줄기
gaz	가스
shpirtëror	정신적
lejohet	허용
pothuaj	거의
identifikuar	식별
identifikuar	식별하기
zbatuar	구현
zbatuar	구현
mjedisi	환경
spital	병원
revistë	잡지
revistë	매거진
kthimi	반납
kthimi	반환
kthimi	리턴
kthimi	귀환
kthimi	복귀
kthimi	동창회
çfarëdo	무엇이든지
çfarëdo	무엇이든
çfarëdo	whatever
disi	어떻게든
disi	다소
kompleksi	콤플렉스
kompleksi	복합체
andré	안드레
original	원본
original	오리지널
ushqimi	푸드
ushqimi	음식
ushqimi	식량
ushqimi	식품
ushqimi	영양
ushqimi	영양실조
përkthim	번역기
përkthim	번역
animuar	애니메이션
minerale	미네랄
minerale	미네랄
minerale	광물
shpresë	희망
miss	그리워
miss	미스
qielli	하늘
qielli	천국
qielli	하늘
qielli	스카이
botimet	에디션
botimet	출판물
vezë	계란
vezë	달걀
vezë	계란
vezë	달걀
pajisjet	장비
pajisjet	기어
pajisjet	톱니바퀴
pajisjet	기기
pajisjet	디바이스
pajisjet	장치
porto	포르토
porto	포르투
mundësia	기회
mundësia	가능성
drejton	달리기
drejton	러닝
bleu	구매
punëtorëve	노동자
punëtorëve	노동자들
punëtorëve	근로자
rënien	거절
rënien	거부
rënien	쇠퇴
tipare	특징
tipare	기능
projekteve	프로젝트
utrecht	위트레흐트
individëve	개인
aplikuar	응용
planeti	행성
planeti	플래닛
serbëve	세르비아인
rreziku	위험
rreziku	리스크
rreziku	위험
ndikimit	영향력
shënim	노트
shënim	참고
shpresa	기대
shpresa	희망
hill	언덕
financiar	재무
financiar	금융
agjencia	에이전시
agjencia	대행사
agjencia	대리점
sekrete	비밀
sekrete	시크릿
sekrete	비밀
duhanit	담배
sulmuar	습격
shtylla	기둥
miq	친구
miq	프렌즈
miq	친구들이
miq	친구들
turne	토너먼트
turne	대회
turne	투어
turne	관광
turne	둘러보기
turne	구경
turne	여행
turne	토너먼트
ndërmarrje	회사
ndërmarrje	컴퍼니
ndërmarrje	기업
ndërmarrje	회사
ndërmarrje	벤처
ndërmarrje	엔터프라이즈
ndërmarrje	기업
paguar	유료
oqeani	바다
oqeani	오션
empire	엠파이어
empire	제국
kompjuteri	컴퓨터
carlo	카를로
pushtoi	침략
komanda	커맨드
komanda	명령
komanda	명령어
komanda	사령부
komanda	지휘
freskët	신선
freskët	신선한
kompanitë	회사
tipik	전형적
tipik	전형
tipik	전형적인
gjethe	나뭇잎
gjethe	잎새
gjethe	나뭇잎
gjethe	리프
sekret	시크릿
sekret	비밀
harri	해리
harri	헤리
cat	고양이
franklin	프랭클린
kujtimet	추억
konica	코니카
largimit	세브란스
publiku	타겟
publiku	관객
publiku	공공
publiku	공개
publiku	공중
sulmuan	급습
sulmuan	습격
aftësia	능력
aftësia	능력자
shkatërrimin	붕괴
shkatërrimin	축소
kupton	이해
kupton	이해하기
kupton	알아듣기
jugperëndim	사우스웨스트
jugperëndim	남서
jugperëndim	남서부
krishti	그리스도
krishti	크라이스트
monumentet	기념물
monumentet	기념비
amtare	네이티브
via	비아
via	via
plotësuar	완료
plotësuar	완성
plotësuar	완료
plotësuar	완료되었습니다
serbisht	세르비아
serbisht	세르비아인
serbisht	세르비아어
magjike	마술
magjike	마법
magjike	magic
magjike	매직
magjike	마법
autoritet	권위
kodrat	힐스
kodrat	언덕
përpunimit	프로세싱
përpunimit	처리
romane	소설
test	테스트
test	시험
ndihma	도움
ndihma	도움말
karakteri	성격
karakteri	문자
karakteri	캐릭터
karakteri	인물
princesha	공주
princesha	공주님
princesha	프린세스
hamilton	해밀턴
ford	포드
bërthama	핵심
bërthama	코어
treti	세번째로
treti	세번째
argument	논증
argument	인수
argument	논쟁
momenti	순간
zakonet	습관
zakonet	관세
zakonet	세관
zakonet	관습
nesh	내시
masiv	미사
masiv	매스
masiv	대량
masiv	질량
gazetat	신문
prap	다시
prap	또다시
alonso	알론소
respekt	존경
respekt	존중
oborrit	마당
audio	오디오
carolina	카롤리나
carolina	캐롤라이나
sjellje	행동
sjellje	동작
sjellje	행위
made	made
made	만든
potter	포터
ëmbël	달콤한
rgb	rgb
ndërtim	공사
ndërtim	건설
ndërtim	건축
produkt	제품
florida	플로리다
distancë	거리
dorëheqjen	사직
paqësor	태평양
paqësor	퍼시픽
paqësor	평화로운
paqësor	평화롭고
mir	mir
mir	미르
personazh	성격
personazh	문자
personazh	캐릭터
personazh	인물
produkte	상품
produkte	제품
dragon	드래곤볼
dragon	드래곤
kalimit	건널
kalimit	건널목
kalimit	건너
girl	girl
girl	소녀
frekuenca	주파수
frekuenca	빈도
shkaqet	원인
rrymë	스트리밍
rrymë	스트림
rrymë	흐름
arabia	아라비아
arabia	사우디아
martohet	결혼
martohet	수요일
krime	범죄
parlamentin	국회
parlamentin	국민의회
parlamentin	의회
zëvendës	부관
boston	보스턴
industri	업종
industri	산업
industri	업계
industri	산업
përzierje	합금
përzierje	섞어
përzierje	믹스
përzierje	혼합
përzierje	혼합물
përzierje	반죽
përzierje	혼합
përzierje	합성
përzierje	컴포지트
valët	파도
belgjikë	벨기에
integruar	통합
gurët	바위
kulti	숭배
kulti	컬트
përsosur	완벽
përsosur	완벽한
kamera	사진기
kamera	카메라
letrat	카드
letrat	글자
letrat	편지
letrat	종이
letrat	신문
letrat	페이퍼
letrat	서류
rosa	오리
num	num
jim	다짐
tela	와이어
tela	철사
tela	와이어
tela	문자열
argumentet	토큰
argumentet	인자
argumentet	인수
rrethinat	교외
hije	섀도
hije	그림자
hije	섀도우
hije	섀도
hije	그림자
hije	그늘
chris	크리스
kombi	네이션
kombi	국민
arsyet	이유
dituria	지식인
dituria	지식
dije	지식인
dije	지식
vrasja	살인사건
vrasja	살인죄
vrasja	살인
vrasja	암살
pilot	조종사
