से	from
कराते	karate
उत्तेजित	tumultuosa
उत्तेजित	hiper
उत्तेजित	emocionat
अनावश्यक	innecessària
अनावश्यक	innecessari
अनावश्यक	innecessàries
अनावश्यक	redundants
क्षतिग्रस्त	danyat
क्षतिग्रस्त	malmeses
क्षतिग्रस्त	malmès
क्षतिग्रस्त	desperfectes
क्षतिग्रस्त	malmesos
सेवक	servent
नाव	vaixell
फिल्मी	film
शर्करा	glúcid
बोला	parlat
विघटन	dissolució
विघटन	decaïment
अनौपचारिक	informals
स्तूप	stupa
साम्यवादी	comunisme
अरुणाचल	arunachal
क्षमताओं	capacitats
प्रासंगिक	rellevància
प्रासंगिक	rellevant
लहर	ona
सल्फेट	sulfat
कूद	salta
कूद	saltant
प्रत्यय	sufix
प्रत्यय	sufixos
रावत	rawat
परंपराओं	tradicions
ऊन	llana
नासा	nasa
ब्रह्मांड	univers
ब्रह्मांड	cosmos
हीरो	heroi
विराम	coma
रियो	rio
पंचम	cinquè
पंचम	cinquena
विकृत	degenerat
सांख्यिकीय	estadístic
सैम	sam
एयरपोर्ट	aeroport
एयरपोर्ट	aeroports
हू	hoo
रिक्त	buit
रिक्त	buida
बडी	buddy
वादक	timbaler
रैंकिंग	ranking
रैंकिंग	rànquing
संवर्धन	enriquiment
अनुभवों	experiències
गामा	quilograms
गामा	grams
गामा	gamma
नियंत्रक	controlador
नियंत्रक	controls
पाचन	digestió
मोर	mor
मोर	peacock
बाइबिल	bíblia
स्थाई	permanent
स्थाई	permanents
ढाल	desnivell
ढाल	talussos
ढाल	gradient
ढाल	degradat
ढाल	rampa
अभिन्न	integral
अभिन्न	inseparables
अभिन्न	inseparable
फेफड़े	pulmons
दोस्तों	nois
दोस्तों	amics
दोस्तों	amistats
वोल्टेज	tensió
रोज	rose
रोज	rosa
रोज	daily
खोलने	obertura
खुलासा	revelar
खुलासा	revelen
तोड़ने	breaking
तोड़ने	trencant
मान्यताओं	creences
प्रशासक	administradors
प्रशासक	administrador
नकल	imitació
नकल	duplicat
नकल	duplica
बलिदान	sacrificis
बलिदान	sacrifici
सर्प	serp
टुकड़ों	engrunes
स्ट्रोक	traç
स्ट्रोक	ictus
बैटमैन	batman
नाटककार	dramaturg
गुड	bones
गुड	bona
धनुष	proa
एप्पल	poma
एप्पल	apple
मधु	mel
मधु	madhu
परिदृश्य	palestina
परिदृश्य	panorama
परिदृश्य	paisatge
परिदृश्य	perspectiva
पालि	lòbul
अनुपस्थिति	absència
हार्वर्ड	harvard
मिथिला	mithila
गुवाहाटी	guwahati
मार्क्स	marxisme
मार्क्स	marx
वॉन	von
सराय	sarai
सराय	inn
सराय	hostal
कट	tallat
कट	retalla
कट	talla
कट	retallat
भयानक	terrible
भयानक	terribles
भयानक	horrible
पुरस्कृत	premiada
पुरस्कृत	recompensat
पुरस्कृत	premiades
पुरस्कृत	premiat
केविन	kevin
कर्ता	actor
शिक्षित	educats
शिक्षित	educat
साबुन	sabó
मिलन	milà
हिंसक	violent
गेंदबाजी	bitlles
गेंदबाजी	bowling
ढाका	dhaka
सेवाएँ	serveis
तलाक	divorci
तलाक	divorciat
आक्सीजन	oxigen
राजनयिक	diplomàtic
एजेंसियों	organismes
एजेंसियों	agències
ब्रूस	bruce
कवच	amulet
कवच	armadura
ड्यूक	duke
ड्यूक	duc
तैनात	desplegat
तैनात	emplaçar
तैनात	desplegar
दूत	ambaixador
अनुष्ठान	ritual
राष्ट्रमंडल	mancomunitat
तार्किक	lògic
महामारी	epidèmies
महामारी	epidèmia
मीर	mir
पिक्चर्स	fotografies
पिक्चर्स	pixar
साइकिल	bicicletes
साइकिल	bicicleta
कामयाब	gestionades
कामयाब	gestionat
क्वांटम	quàntica
साहस	coratge
साहस	valentia
व्याप्त	difusa
सुसज्जित	moblat
ओल्ड	antic
ज़रा	zara
निंदा	condemnar
थकान	fatiga
थकान	cansament
थकान	cansada
थकान	cansats
थकान	cansat
कोट	abric
अपमान	humiliació
अपमान	insult
घोर	macabre
घोर	flagrant
मेटल	metall
मेटल	metal
प्रोफाइल	perfil
प्रोफाइल	perfils
ब्रिज	ponts
ब्रिज	pont
ब्रिज	bridge
ताज	taj
व्याख्यान	xerrades
परजीवी	paràsits
परजीवी	paràsit
चिकित्सीय	mèdica
रोबोट	robot
छोड़ा	interromput
व्हिस्की	whisky
ज़्यादातर	majoritàriament
दम	dum
नागरिकता	ciutadania
समृद्धि	prosperitat
अक्तूबर	octubre
अक्तूबर	oct
एक्ट	acte
एक्ट	act
जोकर	jòquer
जोकर	jack
जोकर	pallasso
जोकर	clown
मित्रों	amics
मित्रों	amistats
कूट	kuta
निमित्त	causa
भवनों	edificacions
भवनों	edificis
आज़ाद	azad
छठे	sisena
छठे	sisè
पठन	recitant
कोयले	carbó
करण	karan
विचारक	pensador
वीज़ा	visat
कास्त्रो	castro
आकाशगंगा	galàxia
गुणा	multiplicació
गुणा	multiplicar
गुणा	multiplica
समायोजन	ajust
समायोजन	ajustament
समायोजन	ajust
समायोजन	ajusta
समायोजन	ajustos
समायोजन	ajustaments
प्रायोजित	patrocinat
प्रायोजित	patrocinats
मनमोहन	manmohan
विषम	senars
विषम	senar
बाली	balinès
बाली	bali
नवजात	nadó
हां	sip
हां	yes
हां	sí
कंक्रीट	formigó
जिंदगी	vida
जिंदगी	life
शिया	xia
शिया	xiïta
अकेला	sola
अकेला	single
अकेला	solitari
उपनगरीय	arrabal
बाबर	baber
प्रांतों	província
प्रांतों	províncies
ह्रदय	cor
मॉडलिंग	modelatge
मॉडलिंग	modelització
चाप	arc
चाप	arch
पन्ना	maragda
मरीजों	pacients
खुश	feliç
दुर्योधन	duryodhana
दरों	tarifes
हंस	oca
फायदा	benefici
फायदा	avantatge
भरोसा	confiar
भरोसा	confia
भरोसा	confiança
क्रय	comprant
खारिज	desestimat
फेफड़ों	pulmó
फेफड़ों	pulmons
एनरॉन	enron
झुकाव	inclina
झुकाव	inclinació
झुकाव	declinació
उग्र	tumultuosa
जबलपुर	jabalpur
ओडिशा	orissa
बाजारों	mercats
अपहरण	segrest
भाषाविज्ञान	lingüística
भीषण	macabre
गुर्जर	gujars
मेहनत	hard
मेहनत	dura
मेहनत	dur
थाईलैंड	tailàndia
पर्याय	sinònim
बहुतायत	abundància
सार्थक	significativa
सार्थक	significatiu
चाँदी	plata
वर्णक्रम	espectre
प्रायोगिक	experimental
राक्षस	dimoni
राक्षस	monster
राक्षस	monstre
राक्षस	monstres
एलिस	elis
बुंदेलखंड	bundelkhand
अलंकृत	elaborades
अलंकृत	elaborada
ग्रे	gray
ग्रे	gris
ग्रे	grey
शाकाहारी	vegetarià
शाकाहारी	vegetariana
शाकाहारी	vegà
शाकाहारी	vegana
श्वास	respiració
श्वास	respirant
पोल	enquesta
पोल	poll
पोल	enquestes
पोल	urnes
गारंटी	garantit
गारंटी	garantida
गारंटी	garantia
निर्भरता	dependència
तंग	tang
तंग	ajustat
तंग	estret
प्रतिरूप	rèplica
प्रतिरूप	semblança
चीजें	coses
योनि	pussy
योनि	vagina
कांच	vidre
कराची	karachi
शस्त्र	armes
शस्त्र	arma
शस्त्र	braços
राजू	raju
गुलाबी	pink
गुलाबी	rosa
इलेक्ट्रॉनिक्स	electrònica
ब्राउज़र	navegador
बियर	cervesa
गान	himne
सातवीं	setena
सातवीं	setè
एनबीसी	nbc
पुरूष	masculí
पुरूष	mascle
सिंधु	sindhu
लाइट	llum
अभिव्यक्त	expressi
अभिव्यक्त	express
अभिव्यक्त	expressar
महा	maha
ऑस्कर	òscar
ऑस्कर	oscar
ऑस्कर	oscars
बाएँ	esquerra
बाएँ	esquerre
गौर	gaur
राष्ट्रवादी	nacionalista
स्टीफन	esteve
स्टीफन	stephen
उपजाऊ	exuberant
ब्लूज़	blues
ब्लूज़	blaus
रूपांतरित	converteix
रूपांतरित	convertida
रूपांतरित	convertit
रूपांतरित	transformat
कांस्य	bronze
दिलचस्पी	interessat
दिलचस्पी	interessats
अलौकिक	sobrenatural
अलौकिक	etèries
देशांतर	longitud
वृत्ति	professió
महिलाएँ	ladies
महिलाएँ	femelles
महिलाएँ	dones
व्यंजनों	receptes
आचार	ètica
मापदंड	criteris
एडिनबर्ग	edimburg
काच	vidre
युवाओं	juvenil
युवाओं	jovent
युवाओं	joventut
ट्रेड	oficis
सोलह	setze
मलय	malàisia
मलय	malai
सीमेंट	ciment
डिज़्नी	disney
गोलाकार	esfèrica
गोलाकार	ronda
गोलाकार	circular
कोइल	koil
आक्साइड	òxids
सिकंदर	alexandre
सिकंदर	alexander
टोक्यो	tòquio
टोक्यो	tokyo
प्रभाकर	prabhakar
भाग्य	fortuna
भाग्य	destinació
भाग्य	destí
बैल	bull
सावधानी	precaució
पैनल	panell
पैनल	plafó
मारिया	maria
स्वीकार्य	swat
स्वीकार्य	acceptables
स्वीकार्य	acceptable
एनिमेटेड	animades
एनिमेटेड	animat
कीबोर्ड	teclat
एंटीबायोटिक	antibiòtics
दिनांक	data
शैव	xivaisme
तेलंगाना	telangana
भीष्म	bhishma
गुट	facció
गुट	camarilla
प्रतिस्थापन	substituts
प्रतिस्थापन	substitució
रोज़	rose
रोज़	rosa
रोज़	daily
आर्मी	exèrcit
ब्लेक	blues
ब्लेक	blaus
ब्लेक	blake
गर्भवती	embarassada
गर्भवती	embarassades
गंभीरता	serietat
गंभीरता	severitat
सोशल	socials
सोशल	social
खरीदा	comprats
खरीदा	comprat
विवादों	controvèrsies
लीड्स	leeds
सिगरेट	cigarreta
सिगरेट	cigarret
सिगरेट	cigarrets
सिगरेट	cigarretes
मुद्रण	impressió
शास्त्रों	escriptures
सूट	vestit
सूट	pal
हिंद	hind
सैयद	syed
शान	shan
प्रविष्ट	interrupció
प्रविष्ट	insereix
प्रविष्ट	inserció
वुड्स	woods
वुड्स	bosc
बर्फ़	neu
बर्फ़	snow
बर्फ़	gel
मरुस्थल	desert
विवादित	disputada
विवादित	controvertit
विवादित	polèmic
बिल्डिंग	edifici
बिल्डिंग	edificació
क्रमिक	gradual
अल्पसंख्यक	minoria
अल्पसंख्यक	minories
अपर्याप्त	insuficient
अपर्याप्त	insuficients
ट्रक	camió
ट्रक	camions
डीन	degà
डीन	dean
डीन	vicedegà
डीन	degana
कब्र	sepultura
फर्श	pis
ग्राउंड	terreny
पैकेज	paquets
पैकेज	paquet
प्रतियोगी	concursant
प्रतियोगी	concursants
मोती	moti
मोती	perl
मोती	pearl
मोती	perla
मोती	perles
पादरी	pastor
पादरी	clergues
पादरी	clergat
यूरो	euro
तम्बाकू	tabac
परिपक्व	madur
उष्ण	tropical
हरित	green
हरित	verd
लेडी	senyora
लेडी	dama
कॉर्पोरेशन	corporació
दया	pietat
दया	misericòrdia
दया	bondat
दया	amabilitat
टेक्स्ट	text
इंद्र	indra
कांगो	congo
इरादा	intenció
आशीर्वाद	benedicció
आशीर्वाद	benediccions
आशीर्वाद	encarar
मनोहर	manohar
अहिंसा	ahimsa
अवतरण	desembarcaments
ओजोन	ozó
ग्रिड	graella
ग्रिड	quadrícules
सुप्रीम	suprem
सुप्रीम	suprema
अनन्त	infinit
अनन्त	infinites
अनन्त	infinits
अनन्त	infinita
अनन्त	etern
मॉल	mall
यूनेस्को	unesco
सामरिक	estratègiques
सामरिक	estratègic
सामरिक	estratègica
सामरिक	estratègics
लास	las
त्रिपुरा	tripura
आस्ट्रिया	austríac
आस्ट्रिया	àustria
निर्वाण	nirvana
रिपब्लिकन	republicà
बगैर	sense
सपना	somia
सपना	somiar
सपना	somni
वेन	wayne
उत्तराधिकार	successió
उत्तराधिकार	herència
कारावास	confinament
कारावास	empresonament
आयुक्त	comissionat
आयुक्त	comissari
उत्तरदायित्व	responsabilitat
विचित्र	bizarre
विद्रोही	rebel
नायर	nair
बैठा	assegut
बैठा	sat
चन्द्रगुप्त	chandragupta
परमेश्वर	déu
स्टर्लिंग	sterling
स्टर्लिंग	stirling
निपटने	placar
फीफा	fifa
इंजेक्शन	injecció
दूतावास	ambaixada
चुनी	triats
चुनी	elegit
चुनी	escollida
चुनी	elegits
चुनी	electes
प्राइवेट	pvt
प्राइवेट	privat
प्राइवेट	privats
चित्रकारी	pintura
बेसबॉल	beisbol
उदर	abdomen
झीलों	llacs
लय	ritmes
लय	ritme
लय	laya
फायर	incendi
फायर	foc
हैमिल्टन	hamilton
ऑर्डर	orde
ऑर्डर	ordre
ऑर्डर	encàrrecs
ऑर्डर	comandes
ऑर्डर	ordres
किलोग्राम	quilograms
किलोग्राम	quilogram
स्त्रोत	font
स्त्रोत	fonts
टेप	cinta
भूविज्ञान	geologia
वाइरस	virus
रबर	cautxú
रबर	esborrany
सिग्नल	senyals
सिग्नल	senyal
हज़रत	hazrat
गाथा	saga
सूक्ष्मदर्शी	microscopi
सूक्ष्मदर्शी	confocal
सुंदरता	bellesa
यहूदियों	jueus
फाइल	arxiu
फाइल	fitxer
निकोलस	nicolas
निकोलस	nicholas
निकोलस	nicolau
आठवीं	vuitè
आठवीं	vuitena
मूर्तियाँ	estàtues
मिसाइल	míssils
मिसाइल	míssil
अर्थशास्त्री	economista
उद्यमी	emprenedores
उद्यमी	empresaris
उद्यमी	emprenedors
उद्यमी	empresari
उद्यमी	emprenedor
जोड़ों	parelles
परिपूर्ण	perfecte
परिपूर्ण	perfecta
परिपूर्ण	exhaustiva
कवरेज	cobertura
नम	humits
नम	humitats
परमात्मा	divina
वाक्यांश	frases
वाक्यांश	cadena
मकबरा	tomba
मकबरा	monument
मकबरा	mausoleu
विशेषण	adjectiu
सराहना	reconeixement
सराहना	apreciada
सराहना	apreciats
सराहना	apreciat
मार्केट	mercat
मंगलवार	dimarts
जाहिर	aparentment
किताबें	llibres
हिटलर	hitler
सीख	aprenentatge
सीख	aprèn
सीख	aprendre
सीख	apreneu
कैबिनेट	gabinet
वैन	furgonetes
वैन	furgons
वैन	van
वैन	furgoneta
सीईओ	ceo
विस्फोटक	explosió
विस्फोटक	explosiva
विस्फोटक	explosius
जीवविज्ञान	biologia
वृत्तचित्र	documental
आपातकालीन	emergència
सनातन	etern
तुर्क	turquia
संकर	híbrid
प्रो	prof
प्रो	pro
बोस्टन	boston
स्तन	pits
स्तन	mamella
आदिम	primitives
आदिम	primitiu
लिखकर	escrivint
लिखकर	escriptura
पेपर	paper
सल्तनत	sultanat
वाटर	aigua
सूरी	suri
प्रथाओं	convencions
प्रथाओं	convenis
नाईट	cavaller
रॉ	cru
रॉ	raw
औरत	dona
यश	yash
चाँद	lluna
निकासी	evacuació
भूटान	bhutan
जॉनसन	johnson
त्रिकोण	triangle
त्रिकोण	triangles
साइबेरिया	sibèria
विकृति	deformació
हिंदुओं	hindús
सारांश	sinopsis
सारांश	resum
नियामक	regulador
संवेदनशीलता	sensibilitat
सुगंधित	oloroses
एहसास	adonar
दूरस्थ	remot
दूरस्थ	remota
दूरस्थ	remots
करेगी	will
करेगी	voluntat
अपराधों	crims
अपराधों	delictes
अपराधों	crim
शिक्षकों	mestres
शिक्षकों	professors
शिक्षकों	docents
शिक्षकों	professorat
चिड़ियाघर	zoològic
चिड़ियाघर	zoo
मेजबान	màquina
संतुष्ट	satisfet
संतुष्ट	satisfets
दूरबीन	prismàtics
बालू	sorra
बालू	balu
चार्ज	càrrec
चार्ज	imputada
इक्विटी	equitat
लोड	càrrega
लोड	carrega
सूरत	surat
मणि	mani
उद्धरण	cotitzacions
मार्क्सवादी	marxista
नकली	falsificació
नकली	falsificacions
नकली	fals
नकली	fake
पूर्वानुमान	prediccions
पूर्वानुमान	predicció
पूर्वानुमान	previsió
सुदृढ़	robust
समझे	entendre
वक्ता	altaveu
स्वयंसेवक	voluntaris
स्वयंसेवक	voluntària
स्वयंसेवक	voluntari
ईंट	maó
ईंट	diamants
दस्तावेज़	docs
दस्तावेज़	document
दस्तावेज़	documents
दस्तावेज़	doc
पासवर्ड	contrasenya
पासवर्ड	contrasenyes
परिश्रम	diligència
परिश्रम	assiduïtat
ड्रैगन	drac
रोजर	roger
स्कैन	exploració
स्कैन	escaneig
जिक्र	menció
हान	han
पेट्रोल	gasolina
पेट्रोल	benzina
पेट्रोल	benzina
पेट्रोल	gasolina
इंटरफेस	interfície
इंटरफेस	intèrpret
इंटरफेस	interceptar
इंटरफेस	interferència
नायिका	heroi
फॉक्स	fox
फॉक्स	guineu
हड़ताल	vaga
यमन	iemen
आश्रित	dependent
स्टैनफोर्ड	stanford
चार्ली	charlie
रावल	rawal
पेशी	múscul
स्टोरी	història
सिपाही	soldat
कमांडर	comandant
फ्लैश	flotant
फ्लैश	boia
फ्लैश	flash
फ्लैश	flaix
निरन्तर	continu
दीन	deen
दीन	din
जिमी	jimmy
मुलायम	suaus
मुलायम	soft
मुलायम	suau
दही	iogurt
दही	recuit
चटर्जी	chatterjee
अमीरात	emirat
अमीरात	emirats
अमीरात	emirates
एंटी	anti
महिमा	glòria
महिमा	glory
शेक्सपियर	shakespeare
अवशोषित	absorbeixen
अवशोषित	absorbir
अवशोषित	absorbit
अवशोषित	absorbida
मिथुन	gemini
रूट	rutes
रूट	ruta
रूट	arrel
रामकृष्ण	ramakrishna
आकस्मिक	accidental
फिलिप्स	philips
समझाने	expliqui
समझाने	explicar
सार्वभौमिक	universal
डाक्टर	metge
डाक्टर	doctor
व्यर्थ	inútil
महाद्वीपीय	continental
इस्तीफा	renúncia
इस्तीफा	dimissió
इस्तीफा	dimitir
इस्तीफा	renunciar
गिरा	caiguda
ध्येय	objectiu
ध्येय	causa
ध्येय	causes
ताइवान	taiwan
ताइवान	taipei
पल	moments
पल	moment
पहुँचे	assolit
डाले	daley
कलाम	kalam
अयस्क	mineral
अभिनेताओं	actors
अत्याचार	barbaritats
हि	hehe
बहाव	deriva
ट्यूमर	tumor
दाँत	dent
हिन्दुस्तानी	hindustani
एबरडीन	aberdeen
गोविंद	govind
गोपनीयता	confidencialitat
गोपनीयता	privadesa
गोपनीयता	privacitat
वार्ड	ward
क्लार्क	clarke
क्लार्क	clark
मास्को	moscou
रकम	sumes
चूना	calcària
आपत्ति	objecció
आपत्ति	objeccions
विपक्ष	oposició
द्रौपदी	draupadi
दीवान	diwan
डब	dub
मतदाता	electors
मतदाता	votants
प्रवर्तक	promotor
प्रवर्तक	promotora
सूखी	secà
सूखी	seques
बॉट	bots
चेहरा	cara
चेहरा	face
भूकम्प	terratrèmol
प्रधानता	prioritat
पिशाच	vampir
जला	cremar
जला	crema
मोर्चा	morcha
शिष्यों	deixebles
पूर्वजों	avantpassats
वाल्व	vàlvula
किशन	kishan
धोखा	estafes
धोखा	enganya
दाता	donant
किंग्स	kings
किंग्स	reis
नेटवर्किंग	networking
हटाना	supressió
हटाना	supressió
हटाना	eliminació
अर्जेंटीना	argentina
परिप्रेक्ष्य	perspectiva
इंसान	humà
इंसान	humans
जवाहर	jawahar
सूडान	sudan
अलगाव	aïllament
स्पर्धा	competint
चालीस	quaranta
उपवास	dejuni
अप्रत्यक्ष	indirectes
अप्रत्यक्ष	indirecte
अप्रत्यक्ष	implícit
मंत्रियों	ministres
एयरलाइन्स	airbus
सौदा	reparteix
सौदा	tracte
विजेताओं	premiats
विजेताओं	guanyadores
विजेताओं	guanyadors
केशव	keshav
देसाई	desai
आदिवासियों	adivasi
बुधवार	dimecres
पीस	mòlta
प्रतियां	compilar
प्रतियां	còpies
प्रतियां	exemplars
कार्यकर्ताओं	obrers
कार्यकर्ताओं	treballadors
कार्यकर्ताओं	activistes
प्रदत्त	conferida
सीमाएँ	intervals
सीमाएँ	fronteres
सीमाएँ	límits
समाजों	societats
इथियोपिया	etiòpia
मालिकों	promotors
मालिकों	propietaris
अधिकांशतः	majoritàriament
हीरा	diamond
हीरा	diamant
किनारों	vores
किनारों	arestes
डॉट	dot
संध्या	eve
संध्या	vespre
बेकार	inútil
मिशेल	michelle
मिशेल	michele
मिशेल	mitchell
अनिश्चित	incert
अनिश्चित	incerta
मोटा	gruix
मोटा	gruixut
मोटा	fat
मोटा	greix
अंकन	marcatge
वरदान	benedicció
वरदान	boon
सलमान	salman
दुख	misèria
फ्रेडरिक	friedrich
फ्रेडरिक	frederick
मानद	honorari
संग्रहण	cobraments
संग्रहण	emmagatzematge
संग्रहण	emmagatzemament
संग्रहण	recollida
अंतर्निहित	inherents
अंतर्निहित	inherent
राष्ट्रवाद	nacionalisme
समर्पण	dedicatòria
समर्पण	dedicació
आर्कटिक	àrtic
काबुल	kabul
फिलहाल	actualment
आलोचनात्मक	crític
प्रतिस्पर्धी	competidors
प्रतिस्पर्धी	competidor
प्रतिस्पर्धी	competitiu
प्रतिस्पर्धी	competitiva
आयरन	planxa
आयरन	ferro
कार्यालयों	oficines
स्टाफ	personal
फिल्टर	filtre
डाई	tint
आंदोलनों	moviments
जटिलता	complexitat
देखिये	rellotge
स्विस	suís
कटाई	collita
रूढ़िवादी	conservador
चमड़े	cuir
अनुपालन	acompliment
अनुपालन	compliment
हफ्ते	setmana
हफ्ते	setmanes
प्रतिज्ञा	penyora
प्रतिज्ञा	earnest
चैंपियंस	champions
चैंपियंस	campions
मुद्रित	imprès
बेदी	bedi
वास्तुकार	arquitecte
अभिनव	innovadora
अभिनव	innovadors
अभिनव	innovadores
अभिनव	innovador
चयापचय	metabolisme
कनेक्शन	connexions
कनेक्शन	connexió
कनेक्शन	conjunció
अरस्तू	aristòtil
बिली	billy
बिली	billie
अरविन्द	aurobindo
अर्द्ध	semi
खाया	ate
खाया	menjat
बार्सिलोना	barcelona
प्रवक्ता	portaveu
अग्रिम	antelació
अग्रिम	bestreta
अग्रिम	avançaments
अस्त्र	astra
विकिमीडिया	wikimedia
माइक्रोफोन	micròfon
अब्राहम	abraham
जुड़वां	bessó
जुड़वां	twin
जुड़वां	twins
जुड़वां	bessones
जुड़वां	bessons
प्रिक्स	prix
गोल्फ	golf
विडियो	vídeo
विडियो	video
गोले	preses
गोले	trets
गोले	rasants
गोले	projectils
गोले	closques
हज़ारों	milers
बाधित	interromput
हिप	hip
हिप	maluc
क्षीण	lleuger
मंजिल	estatges
मंजिल	pis
मूर्तियां	ídols
कीमतों	preus
ट्रॉफी	trofeu
दुरुपयोग	maltractament
दुरुपयोग	abús
पुनर्जागरण	renaixement
लेक	lech
मिल्वौकी	milwaukee
कंधे	espatlla
मज़बूत	forts
मज़बूत	forta
मज़बूत	fort
कंट्रोल	control
कंट्रोल	ctrl
थीम	temes
थीम	temàtica
थीम	tema
समाजवाद	socialisme
समाजवाद	sociologia
संगमरमर	marble
संगमरमर	marbre
सेक्स	sexe
सेक्स	sex
शेखर	shekhar
वीरता	heroisme
वीरता	valentia
कीर्ति	kirti
कीर्ति	fama
कीर्ति	fame
मिलाने	milà
जेन	jen
अरबों	bilions
गतिशीलता	mobilitat
कहां	on
आतंरिक	intern
आतंरिक	interna
कैथरीन	katherine
कैथरीन	caterina
कैथरीन	catherine
करन	karan
पत्ती	fulla
कुंडली	bobina
हिम	neu
हिम	snow
कब्ज़ा	possessió
हस्तांतरण	transmissió
हस्तांतरण	traspàs
हस्तांतरण	transferència
हस्तांतरण	trasllat
हस्तांतरण	transports
हस्तांतरण	transport
हस्तांतरण	transferències
हस्तांतरण	trasllats
लॉजिक	lògica
कुरुक्षेत्र	kurukshetra
टकराव	clash
लिनक्स	linux
धुरी	pivot
धुरी	eix
निकाली	extret
निकाली	extreta
आभास	percebuda
घोड़ा	cavall
ख़राब	bad
प्रतिबिंबित	reflecteixen
प्रतिबिंबित	reflecteix
प्रतिबिंबित	reflexionar
प्रतिबिंबित	reflectir
एकाधिक	multijugador
वीर्य	semen
वीर्य	esperma
पतले	flaca
दर्रा	passen
दर्रा	passi
दर्रा	pass
गैलेक्सी	galàxia
वरीयता	preferit
वरीयता	preferència
गुहा	cavitat
गुहा	guha
रैंक	rang
अपूर्ण	imperfecte
अपूर्ण	imperfectes
अपूर्ण	incomplet
अपूर्ण	incompletes
अपूर्ण	incompleta
डेल	dale
डेल	dell
दूरदर्शी	visionari
दूरदर्शी	telescopi
दूरदर्शी	prudent
शुक्राणु	esperma
लीवर	palanca
वज़न	pes
तटस्थ	imparcial
तटस्थ	neutre
तटस्थ	neutral
उन्मुख	orientat
अनुकूलित	personalitza
अनुकूलित	optimitzat
अनुकूलित	custom
अनुकूलित	personalitzada
अनुकूलित	personalitzat
भेड़	ovella
भेड़	ovelles
भेड़	oví
रैखिक	lineal
इकाइयाँ	dependències
इकाइयाँ	unitats
सत्याग्रह	satyagraha
फांसी	forca
फांसी	penjats
सस्ते	barat
सक्रियता	activisme
सक्रियता	activitat
प्रयोगात्मक	experimental
निवेशक	inversor
विनियमन	regulació
विनियमन	reglament
विनियमन	reglamentació
कब्जे	possessió
ऐनी	anne
रॉकेट	coet
निकालना	extracció
नॉर्वे	noruega
सालाना	anual
सालाना	anuals
कलम	bolígraf
कलम	ploma
कलम	pen
कलम	llapis
कलम	empelt
चूर्ण	escòries
टोरंटो	toronto
टोरंटो	calldetenes
जॉर्जिया	georgia
जॉर्जिया	geòrgia
बसें	autobusos
कोल	cole
मरे	murray
अपलोड	pujat
अपलोड	pujades
नलिका	tub
अजीब	estranya
अजीब	strange
अजीब	estrany
ओबामा	obama
शॉन	shaun
शॉन	sean
अल्बर्ट	albert
ख़ैबर	khyber
बेगम	begum
आन्तरिक	intern
आन्तरिक	interna
वेगास	vegas
सघन	compacte
सघन	compacta
सघन	condensada
सघन	dens
सघन	densa
चौदह	catorze
प्लाज्मा	plasma
छपाई	imprimeix
छपाई	impressió
सर्दी	fred
सर्दी	hivern
गिलगित	gilgit
खेर	kher
घना	dens
घना	densa
मीठा	dolç
मीठा	dolços
मीठा	dolça
सच्चाई	earnest
सच्चाई	veritats
सच्चाई	veritat
व्यवसायों	professions
आदत	costum
आदत	hàbit
आज़ादी	llibertat
लड़कों	nois
लड़कों	boys
पुण्य	virtut
स्विच	interruptor
स्विच	canvia
पैन	pan
प्राध्यापक	catedràtic
प्राध्यापक	professor
वोटों	votacions
वोटों	vots
ताजा	fresc
ताजा	fresques
ताजा	fresca
ताजा	frescos
झरने	cascada
भिक्षु	monjo
बलूचिस्तान	balochistan
नेपोलियन	napoleó
प्रतिभागी	participants
मिलाया	fusionat
आधिपत्य	hegemonia
अंडरटेकर	funerari
पूंछ	cua
मेमोरियल	memorial
रीढ़	troncal
सेवानिवृत्त	retirat
सेवानिवृत्त	jubilats
सेवानिवृत्त	jubilat
क्रूज़	cruz
क्रूज़	creuers
धनात्मक	positiu
धनात्मक	positiva
धनात्मक	positius
तुम्हारी	teva
तुम्हारी	teu
आइस	gel
कमज़ोर	dèbil
कमज़ोर	feble
कमज़ोर	agafo
कमज़ोर	penós
आयुर्विज्ञान	medicament
आयुर्विज्ञान	medicina
आयुर्विज्ञान	ayurveda
अनुमोदन	aprovació
मोम	cera
सूअर	porcí
सूअर	porcs
सूअर	porc
पोत	embarcació
सौदे	tractes
सौदे	reparteix
सौदे	tracte
मोटाई	gruix
पलायन	escapada
वर्जीनिया	virgínia
वर्जीनिया	virginia
दृढ़ता	perseverança
दृढ़ता	constància
संतों	sants
घूम	spinning
घूम	girant
बीजगणित	àlgebra
मानसून	monsó
हेक्टेयर	hectàrea
हेक्टेयर	hectàrees
केंद्रों	centres
कार्यात्मक	funcionals
कार्यात्मक	funcional
रचनाएं	creacions
रचनाएं	composicions
बुश	bush
सपने	somia
सपने	somiar
सपने	somni
सपने	somnis
आश्चर्यजनक	sorprenent
बसु	basu
छाती	pit
घोड़ों	cavalls
वॉल	paret
वॉल	mur
यम	yam
यम	nyam
यम	plutó
यम	pluto
हड्डियों	ossos
महत्ता	importància
फ्रांसिस	francis
महानगर	metropolitan
मैनेजर	gestor
गौड़	gaud
कार्निवल	carnaval
कार्निवल	carnestoltes
खिलाडी	jugadors
नक्शे	correspondències
नक्शे	maps
