par	tungkol
ārkārtas	extraordinary
skatītāji	audience
skatītāji	tagapanood
skatītāji	madla
skatītāji	makakakita
mobilo	cellphone
pozīcija	posisyon
pozīcija	opinyon
pozīcija	heading
pozīcija	tutungo
klāt	kasalukuyan
brigādes	brigadier
spalvas	feathers
skaidri	burahin
skaidri	malinaw
skaidri	kalaswaan
detroitas	detroit
mašīnas	makinarya
mašīnas	machine
ziedi	bulaklak
londona	london
londona	londres
itāliešu	italian
itāliešu	italyano
moduļa	module
elektriskā	electric
iezīmes	tampok
iezīmes	katangian
ķīmija	kimika
ķīmija	kimikang
ahl	ahl
izmēri	sukat
senators	senador
senators	senator
hugo	hugo
rosa	rosa
rosa	ross
virsotne	apex
mazākā	lesser
mazākā	pinakamaliit
kongress	kongreso
gulbis	cygnus
gulbis	swan
malu	gilid
malu	edge
malu	dulo
instrumentu	pinapalo
instrumentu	instrumento
priežu	pino
sākotnējā	initial
sākotnējā	inisyal
sākotnējā	orihinal
siltuma	init
vienotība	unity
vienotība	pagkakaisa
alas	tabon
alas	cave
alas	kuweba
studijā	studio
art	art
art	sining
pretinieku	kalaban
vadītāji	managers
vadītāji	tagapamahala
vadītāji	tagapangasiwa
vadītāji	driver
vilis	willis
okeāns	karagatan
panamas	panama
anglija	inglatera
anglija	england
pievienot	magdagdag
pievienot	add
pievienot	idagdag
trase	circuit
klasē	classroom
bavārijas	bavarian
bavārijas	bavaria
ģimnāzija	gymnasium
div	div
nacistu	nazi
lidmašīna	airplane
lidmašīna	eroplano
lidmašīna	plane
lidmašīna	eroplano
lidmašīna	jet
lodes	bullets
inc	inc
skābekļa	oxygen
stars	sinag
stars	ray
michael	michael
operators	operator
personām	persons
bbc	bbc
katrīna	katrina
katrīna	catherine
saimes	kawan
prāgas	praga
prāgas	prague
ārvalstu	foreign
ārvalstu	dayuhang
ekonomiskā	ekonomiya
ekonomiskā	economic
veicina	pinatataas
veicina	nagtataguyod
federālais	federal
federālais	pederal
sadraudzības	commonwealth
fricis	fritz
radot	gumagawa
radot	ginagawa
patiesībā	actually
modes	moda
modes	fashion
atstājot	aalis
atstājot	umaalis
brāli	kuya
signālu	senyas
signālu	signal
signālu	hudyat
mežā	kagubatan
mežā	woods
mežā	kakahuyan
veltīta	nakatutok
veltīta	dedikado
nopietni	seryoso
nopietni	seryoso
fox	fox
igaunija	estonia
col	col
mazie	liit
mazie	maliit
klostera	monasteryo
mazas	liit
mazas	maliit
virziens	direction
virziens	direksiyon
virziens	direksyon
virziens	axis
delta	delta
fabrika	pabrika
fabrika	factory
spēcīga	malakas
spēcīga	strong
meklēt	naghanap
meklēt	hanapin
meklēt	maghanap
meklēt	paghanap
meklēt	paghahanap
ekonomikā	economics
elizabetes	elizabeth
maksimālais	pinakamataas
renesanses	renaissance
bērnībā	pagkabata
seši	anim
zemestrīce	lumindol
zemestrīce	lindol
zemestrīce	paglindol
raksturojums	katangian
lasīt	mabasa
lasīt	nabasa
lasīt	basahin
uzrakstīja	sinulat
uzrakstīja	wrote
uzrakstīja	nagsulat
sekmīgi	matagumpay
formāli	formally
formāli	pormal
hanss	hans
nīderlandiešu	olandes
nīderlandiešu	dutch
īru	intsik
īru	irish
īru	irlandes
baltic	baltiko
zināmi	kilala
lēni	mabagal
balsošanas	pagboto
balsošanas	voting
balsošanas	boboto
svarīgi	kahalaga
svarīgi	mahalaga
ivanovs	ivanov
analīzes	pagsusuri
analīzes	pagtatasa
parāda	nagpapakita
parāda	ipinapakita
parāda	nagpapakita
nākotnē	kinabukasan
nākotnē	hinaharap
korejas	korean
korejas	koreano
korejas	korea
revolūcija	himagsikang
revolūcija	rebolusyon
vladislavs	vladislav
reklāmas	ads
reklāmas	patalastas
media	media
media	midya
mazs	liit
mazs	maliit
mazs	mababang
mazs	mababa
mazs	low
manchester	manchester
portugāļu	portuguese
portugāļu	portuges
sabrukuma	pagguho
sabrukuma	pagbagsak
sākotnējais	initial
sākotnējais	inisyal
sākotnējais	orihinal
sākotnējais	baseline
vaboles	salagubang
divdesmit	bente
divdesmit	dalawampu
madrid	madrid
dzīvniekus	hayop
gals	tip
esošie	umiiral
pārtraukta	itinigil
pārtraukta	ipinagpatuloy
fotogrāfija	photograph
fotogrāfija	litrato
fotogrāfija	photography
reģistrēts	nakarehistro
saņemt	makatanggap
saņemt	matanggap
saņemt	tumanggap
apstrādes	paghawak
kopa	kumpol
kopa	cluster
kopa	set
kopa	itakda
dzinējs	engine
dzinējs	makina
ādu	balat
arguments	argumento
arguments	argument
arguments	pagtatalo
pastāvīgi	permanente
pastāvīgi	permanenteng
uzvar	nanalo
uzvar	panalo
koki	puno
max	max
arestēts	naaresto
arestēts	arestado
arestēts	inaresto
leonīds	leonidas
leonīds	leonid
piecus	limang
piecus	lima
piecus	singko
debess	celestial
debess	makalangit
laulības	kasal
laulības	pagpapakasal
laulības	kasalan
asti	asti
svarīga	kahalaga
svarīga	mahalaga
biezums	kapal
izpaužas	gets
protokols	minuto
protokols	protocol
apkalpe	crew
konstitūcija	constitution
albumus	album
albumus	albums
ieraksti	records
ieraksti	talaan
ieraksti	entries
priekšrocības	pakinabang
priekšrocības	kalamangan
priekšrocības	bentahe
priekšrocības	samantalahin
priekšrocības	advantage
priekšrocības	kalamangan
senāta	senado
nogalināti	napatay
nogalināti	pinatay
vētras	bagyo
kaulu	buto
apkārtnes	paligid
torni	tore
torni	tower
torni	toreng
varonis	hero
varonis	bayani
izdevies	pinamamahalaan
izdevies	pinamamahalaang
izdevies	nagtagumpay
demokrātiskā	democratic
demokrātiskā	demokratikong
num	num
konferencē	conference
konferencē	pagpupulong
konrāds	conrad
melni	itim
frakcijas	fractions
dzintars	amber
nedēļā	linggo
nedēļā	lingguhan
nedēļā	lingo
nedēļā	lingguhan
nedēļā	lingguhang
bohēmijas	bohemia
brauns	brown
brauns	kayumanggi
zāli	damo
skots	scott
komunistu	komunista
otto	otto
usd	usd
usd	us$
maiami	miami
populāra	popular
populāra	sikat
šoseja	highway
corporation	corporation
corporation	korporasyon
zivīm	isda
williams	williams
antonio	antonio
kamaniņu	luge
domēna	domain
ražot	gumawa
ražot	makagawa
ražot	magkaanak
vēsturiskā	makasaysayang
medicīna	medisina
medicīna	gamot
kameras	chambers
krūmu	bush
pāra	pares
durvis	pinto
durvis	pintuan
durvis	pinto
augums	taas
augums	height
mainīts	nagbago
mainīts	binago
mainīts	pinalitan
mainīts	binago
izraisīt	sanhi
izraisīt	cause
sekas	kahihinatnan
pazemes	underground
vāji	mahina
līdzekļi	mapagkukunan
līdzekļi	yaman
līdzekļi	kayamanan
līdzekļi	means
droši	ligtas
droši	safe
pļavas	meadows
dot	tuldok
dot	dot
dot	ibigay
dot	magbigay
pasts	mail
pasts	sulat
pasts	koreo
pasts	post
pasts	poste
pieaugušo	adult
varianti	variants
stāsti	kuwento
galileo	galileo
biroja	tanggapan
biroja	katungkulan
biroja	opisina
organizē	maisaayos
organizē	isaayos
organizē	ayusin
pieminēts	nabanggit
pieminēts	binanggit
pieminēts	pagbanggit
pieminēts	mention
pieminēts	binabanggit
pieminēts	banggitin
playstation	playstation
kandidāts	kandidato
kandidāts	candidate
novados	counties
leftarm	leftarm
molekulas	molecule
molekulas	molecules
daļiņas	particles
saite	link
platforma	platform
platforma	plataporma
lietota	ginamit
lietota	nagamit
lietota	ginagamit
pussala	tangway
kapu	puntod
kapu	libingan
kapu	puntod
kapu	libingan
kapu	grave
nesen	kamakailan
nesen	kamakailan
nesen	recent
afganistānas	afghan
info	info
ceremonijā	seremonya
pretējā	kabaliktaran
loka	rim
loka	arc
mazākais	pinakamababa
mazākais	pinakamababang
mazākais	pinakamaliit
arābijas	arabian
vietējie	lokal
veidošanā	shaping
atrasts	natagpuan
atrasts	nahanap
atrasts	nakita
atrasts	nakahanap
beļģijā	belgium
deniss	dennis
deniss	denis
nelieli	slight
aģentūra	ahensiya
aģentūra	agency
atbalsts	aid
atbalsts	lunas
atbalsts	suportahan
atbalsts	support
atbalsts	sumusuporta
atbalsts	suporta
atbalsts	sumuporta
atbalsts	sinusuportahan
zemāk	ibaba
lietoti	ginamit
lietoti	nagamit
lietoti	ginagamit
laureāts	laureate
sarkana	pula
sarkana	red
alfa	alpha
alfa	alfa
asinis	blood
asinis	dugo
labākās	makakaya
labākās	pinakamagandang
labākās	pinakamaganda
labākās	best
bitu	bit
bitu	kinagat
das	das
saskaņas	pagkakatugma
saskaņas	harmony
saskaņas	pagkakaisa
olu	itlog
sāls	asin
kursu	kurso
kursu	course
ļaudis	folks
konstitūcijas	constitution
fona	background
persiešu	persian
savienojums	koneksyon
savienojums	connection
linux	linux
kopiju	kopya
kopiju	copy
kopiju	kopyahin
mājā	bahay
lbl	lbl
kopas	clusters
racing	racing
racing	karera
atrastas	natagpuan
atrastas	nahanap
atrastas	nakita
atrastas	nakahanap
ziedu	bulaklak
gsub	gsub
attīstīties	evolve
jebkurš	sinuman
jebkurš	any
apakšējā	lower
apakšējā	ibaba
apakšējā	ilalim
migrācijas	paglilipat
migrācijas	migration
visticamāk	malamang
stambulas	istanbul
autortiesību	copyright
king	king
king	hari
king	haring
kabinets	gabinete
kabinets	cabinet
materiāls	materyal
materiāls	materyales
grieķija	gresya
arhitektūra	architecture
arhitektūra	arkitektura
uzlabot	mapabuti
uzlabot	pagbutihin
stīvens	stephen
stīvens	esteban
stīvens	steven
troni	trono
atsevišķa	hiwalay
programmēšanas	programming
liecības	trail
liecības	patotoo
krīzes	sakuna
krīzes	krisis
ķīna	tsina
ķīna	china
izgudrotājs	imbentor
kokos	coco
uzsāk	magsisimula
uzsāk	nagsisimula
runa	speech
runa	pananalita
runa	talumpati
runa	pagsasalita
jūtas	feels
jūtas	nararamdaman
jūtas	utah
jūtas	nadarama
jūtas	damdamin
jūtas	feelings
reģionālās	pampook
reģionālās	regional
reģionālās	rehiyonal
bull	toro
bull	bull
bruņinieku	knights
periodi	regla
eiropa	europa
eiropa	gresya
domājams	kuno
tērauda	bakal
tērauda	steel
tērauda	asero
ārā	lumabas
pieminekļu	monuments
gemini	gemini
warriors	warriors
formulas	formula
formulas	formulas
formulas	formulae
aicināja	naimbitahan
aicināja	inimbitahan
aicināja	inanyayahan
konstrukcijas	istruktura
braukšanas	nagmamaneho
braukšanas	pagmamaneho
ask	hilingin
ask	ask
ask	magtanong
ask	tanungin
ask	itanong
domas	thoughts
domas	saloobin
xiii	xiii
kokiem	puno
kazahstānas	kazakh
kriss	chris
kriss	kris
bakalaura	bachelor
žurnālu	log
pārdaugavas	dukado
draudzi	kongregasyon
staņislavs	stanisław
plašas	malawak
plašas	malawak
kartē	mapa
izgatavots	manufactured
izgatavots	panindang
izgatavots	ginawa
tabulas	mesa
amerikā	amerika
amerikā	america
fam	fam
air	rod
piezīme	tala
piezīme	tandaan
jebkura	any
just	feel
just	pakiramdam
nometnes	kampo
nometnes	kampo
atklāj	tuklasin
atklāj	tumuklas
atklāj	matuklasan
atklāj	natuklasan
atklāj	naglalabas
kukaiņi	insekto
kukaiņi	barang
san	saa
san	san
uzbūvēts	nakapaloob
uzbūvēts	binuo
drīkst	mayo
drīkst	maaaring
būvēt	bumuo
būvēt	magtayo
ērglis	agila
tilpums	volume
decembrim	december
decembrim	disyembre
park	liwasan
park	park
nepieciešami	kailangan
nepieciešami	kinakailangan
nepieciešami	kailangan
nepieciešami	kinakailangan
baroka	baroque
balsis	votes
balsis	boto
balsis	tinig
zirga	kabayo
queen	queen
queen	reyna
saint	santo
saint	santa
tūlīt	kaagad
tūlīt	agad
starptautiski	internasyonal
starptautiski	international
starptautiski	internasyunal
starptautiski	pandaigdig
koloniju	kolonya
atšķirība	pagkakaiba
ģitārists	gitarista
nīderlande	netherlands
stokholmas	stockholm
tramvajs	bagon
reģ	reg
atvērts	buksan
atvērts	bukas
atvērts	open
atvērts	nagbukas
atvērts	binuksan
izpilda	maipatupad
āda	leather
āda	balat
links	links
dārzā	hardin
izvēlēts	napili
izvēlēts	pinili
izvēlēts	piling
krājumu	sapi
krājumu	stock
prasības	claims
prasības	kinakailangan
prasības	requirements
bezmaksas	libreng
bezmaksas	free
bezmaksas	libre
bezmaksas	malaya
xiv	xiv
kanāda	canada
jumta	payong
pētnieks	researcher
pētnieks	imbestigador
fernando	fernando
lietošana	paggamit
lietošana	gamitin
laikmets	era
west	west
west	kanluran
rindā	pila
rindā	queue
rindā	hilera
rindā	row
lauvas	lions
für	für
gravitācijas	gravitational
gravitācijas	gravity
pelēkā	grey
samazināts	nabawasan
samazināts	nabawasan
zaudē	mawalan
zaudē	mawala
zaudē	mawawalan
augstā	high
augstā	mataas
sniegs	niyebe
sniegs	snow
slimnīca	hospital
slimnīca	ospital
kategorija	kategorya
nolaišanās	baba
nolaišanās	landing
foundation	pundasyong
foundation	foundation
foundation	pundasyon
grādi	degrees
cietoksnis	muog
citādi	otherwise
sarkanais	pula
sarkanais	red
dots	binigay
dots	given
dots	ibinigay
samazināt	bumaba
samazināt	bawasan
samazināt	bawasan
nepārtraukti	tuloy
plūsma	flux
plūsma	daloy
ķēniņš	king
ķēniņš	hari
ķēniņš	haring
debesīs	heaven
debesīs	kalangitan
debesīs	langit
atjaunošanu	pagpapanumbalik
nosūtīts	naipadala
nosūtīts	ipinadala
nosūtīts	nagpadala
mazulis	baby
mazulis	sanggol
mazulis	cub
piekrita	pumayag
vienāda	uniporme
vienāda	uniform
vienāda	katumbas
vienāda	equals
vienāda	pantay
atbrīvots	pinakawalan
atbrīvots	exempt
mežs	kagubatan
mežs	gubat
mars	marte
mars	mars
mclaren	mclaren
izvēlēties	pumili
izvēlēties	pumili
izvēlēties	piliin
olimpiskā	olimpiko
olimpiskā	olympic
dara	ginagawa
dara	dara
velsas	gales
velosipēdu	bisikleta
velosipēdu	bisikleta
uzbrūk	inaatake
kariem	wars
turpinājums	ipinagpatuloy
turpinājums	nagpatuloy
vāks	takip
vāks	cover
vāks	pabalat
vāks	takpan
kazaņas	kazan
septiņi	pitong
septiņi	seven
septiņi	pito
brazīlija	brazil
kristiāns	christian
kristiāns	kristiyano
izmeklēšanas	katanungan
olimpiskais	olimpiko
olimpiskais	olympic
aizliedza	pinagbawalan
paris	paris
paris	parokya
sienu	dingding
sienu	pader
sabiedrisks	palakaibigan
svarīgs	kahalaga
svarīgs	mahalaga
bumbu	bola
ausis	tenga
ausis	tainga
apmācības	pagsasanay
mūzikā	sinauna
mūzikā	tugtog
mūzikā	musika
mūzikā	tugtugin
mūzikā	music
slam	slam
runas	speeches
runas	speech
runas	pananalita
runas	talumpati
runas	pagsasalita
atbrīvoja	hinalinhan
atbrīvoja	napalaya
redzami	nakikita
iepriekšējās	dating
iepriekšējās	nakaraang
ķīmiskais	chemical
ķīmiskais	kemikal
produkti	produkto
indeksi	indices
franku	franc
plašs	malapad
plašs	malawak
plašs	maaliwalas
plašs	maluwang
plašs	malawak
dziļi	malalim
dziļi	malalim
dziļi	deep
tradīciju	kaugalian
tradīciju	tradisyon
utc+	utc+
vairākums	majority
vairākums	karamihan
vairākums	nakararami
automašīnas	kotse
valērijs	valery
noformējums	pagtatanghal
noformējums	artwork
bayern	bayern
izvirzīja	binuhay
izvirzīja	itataas
izvirzīja	itinaas
izvirzīja	nakataas
izvirzīja	nakuha
dejas	sayaw
dejas	dances
dejas	sayawan
dejas	sumayaw
dejas	nagsasayaw
dejas	sumasayaw
dejas	pagsasayaw
austrālija	australia
austrālija	australya
segums	cover
segums	pabalat
segums	takpan
segums	coverage
minesotas	minnesota
šveice	switzerland
mieru	peace
mieru	kapayapaan
zarnu	isaw
zarnu	gut
ģermāņu	hermaniko
zelts	ginto
zelts	gold
gubernators	governor
gubernators	gobernador
grādus	degrees
īsā	maiksi
īsā	maikli
īsā	short
īsā	pandak
īsā	maikling
minhenes	munich
sadarbība	collaboration
sadarbība	pakikipagtulungan
sadarbība	kolaborasyon
sadarbība	pagtutulungan
sadarbība	kooperasyon
aktieri	actors
aktieri	aktor
bibliotēku	aklatan
bibliotēku	library
džo	joe
italia	italia
dānijā	denmark
kristīne	kristine
kristīne	christina
tulkojums	translation
tulkojums	pagsalin
tulkojums	pagsasalin
emīls	emil
pilnu	busog
pilnu	full
pilnu	buo
pilnu	buong
signāls	senyas
signāls	signal
signāls	hudyat
reliģiskās	relihiyoso
tēlnieks	iskultor
reģistrēta	nakarehistro
paskaidrojums	paliwanag
izvietoti	nakatalaga
rezidence	paninirahan
rezidence	residence
rezidence	tirahan
raķešu	rocket
ierīce	device
ierīce	aparato
kareivji	sundalo
kareivji	warriors
panākumi	tagumpay
failu	tipunan
failu	magsampa
failu	talaksan
failu	file
trūkums	deficiency
ali	ali
piloti	pilots
sofija	sophie
sofija	sofia
sofija	sophia
ved	leads
ved	pinangunahan
ved	lead
pamats	pundasyong
pamats	foundation
pamats	pundasyon
pamats	basehan
pamats	base
labas	mabait
labas	mabuti
kļūdas	pagkakamali
pārmaiņas	pagbabago
pārmaiņas	nagbabago
pārmaiņas	nababago
pārmaiņas	palitan
pārmaiņas	magbabago
pārmaiņas	pagbabago
pārmaiņas	baguhin
pārmaiņas	change
kapa	puntod
kapa	libingan
kapa	kappa
kapa	puntod
kapa	libingan
kapa	grave
mediju	media
mediju	midya
aktīva	active
aktīva	aktibong
aktīva	aktibo
aktīva	asset
krustnešu	crusader
hot	hot
hot	mainit
miljons	milyon
maiks	mike
ita	ita
regulārā	regular
austrija	austria
brauc	magmaneho
brauc	drive
piejūras	charente
armēņu	armenian
managerclubs	managerclubs
rangers	rangers
doktors	doc
ostu	harbour
iekārta	planta
iekārta	halaman
iekārta	installation
iekārta	pagluklok
iekārta	kagamitan
čūskas	snakes
paldies	salamat
leju	down
leju	pababa
leju	pababa
spurs	spurs
vadīt	magmaneho
vadīt	drive
kauņas	kaunas
koeficients	coefficient
koeficients	factor
koeficients	kadahilanan
zemākā	pinakamababa
zemākā	pinakamababang
zemākā	lower
oslo	oslo
vilciens	tren
krājumi	stocks
krājumi	sapi
krājumi	stock
atmodas	paggising
stingri	mahigpit
stingri	mahigpit
stingri	matatag
izlūkošanas	katalinuhan
eļļas	langis
eļļas	oil
leons	léon
leons	leon
viedoklis	pagtingin
tehniskā	teknikal
platuma	latitude
ierodas	darating
ierodas	dadating
ierodas	makakarating
ierodas	dadating
neveiksmīgi	kapus
neveiksmīgi	malas
likumdošanas	distritong
atšķirīgs	ibang
ainava	pahiga
ainava	landscape
ainava	tanawin
skābekli	oxygen
cikls	siklo
cikls	cycle
cikls	ikot
galda	lamesa
galda	mesa
galda	talahanayan
galda	table
maiņu	shift
tehnika	pamamaraan
tehnika	makinarya
standarts	pamantayan
standarts	karaniwang
standarts	standard
dzirnavu	mill
fakts	katunayan
fakts	fact
fakts	katotohanan
instruments	pinapalo
instruments	instrumento
instruments	kasangkapan
pabeigts	tapos
pabeigts	nakumpleto
pabeigts	natapos
pabeigts	complete
pabeigts	kumpletuhin
pabeigts	kompleto
pabeigts	kumpleto
vīri	kalalakihan
tibetas	tibetan
tibetas	tibet
monako	monako
arhīvs	arkibo
arhīvs	archive
arhīvs	archives
balkānu	balkan
update	update
redzes	biswal
azerbaidžānas	azerbaijani
tostring	tostring
berlin	berlin
īsa	maiksi
īsa	maikli
īsa	short
īsa	pandak
īsa	maikling
norādīts	ipinahiwatig
norādīts	tinukoy
atļauts	pinahihintulutang
atļauts	pinahintulutan
atļauts	pinayagan
atļauts	pinapayagang
atļauts	pinapayagan
izveide	paglikha
izveide	paggawa
izveide	creation
izveide	gusali
izveide	pagtatatag
kristians	christian
kristians	kristiyano
aizliegts	forbidden
aizliegts	ipinagbabawal
aizliegts	ipinagbabawal
aizliegts	bawal
aizliegts	pinagbabawal
olga	olga
pārdošanas	nagtitinda
pārdošanas	selling
pārdošanas	pagbebenta
pārdošanas	nagbebenta
vienreiz	kapag
brūns	brown
brūns	kayumanggi
apjoms	volume
apjoms	halaga
ievēlēti	inihalal
ievēlēti	hinalal
fronte	harapan
fronte	harap
būvniecība	konstruksiyon
būvniecība	construction
būvniecība	konstruksyon
urāna	uranyo
parametri	parameter
parametri	parameter
ttt	ttt
modulis	module
pakistānas	pakistani
piektā	ikalimang
piektā	panglima
tēmas	tema
tēmas	paksa
palicis	natitira
palicis	pakaliwa
palicis	iniwan
palicis	naiwan
palicis	kaliwa
zīda	sutla
zīda	silk
izstādes	eksibisyon
izstādes	exhibition
izstādes	eksibisyon
zobu	ngipin
valūta	currency
valūta	pera
valūta	pananalapi
analīze	pagsusuri
analīze	pagtatasa
pants	artikulo
avārijas	crash
avārijas	emerhensiyang
avārijas	emerhensiya
avārijas	emergency
izdot	isyu
izdot	issue
izdot	problema
klasifikācija	klasipikasyon
prom	gone
prom	mawala
cavaliers	cavaliers
brāļa	kapatid
muzeju	museo
samazina	binabawasan
samazina	bawasan
mercedes	mercedes
atveido	kumakatawan
atkāpties	retiro
atkāpties	retreat
muskuļu	masel
muskuļu	kalamnan
muskuļu	muscle
ceremonija	seremonya
šķidruma	likido
šķidruma	fluid
šķidruma	likido
glābšanas	pagsagip
glābšanas	pagligtas
glābšanas	rescue
arēnā	arena
abus	parehong
abus	both
abus	pareho
baseina	basin
romieši	romans
romieši	roma
pieņemta	tinanggap
pieņemta	pinagtibay
attīstīt	bumuo
antarktikas	antartiko
manageryears	manageryears
paraugs	sample
paraugs	halimbawa
paraugs	specimen
paraugs	model
paraugs	template
kopiena	pamayanan
kopiena	komunidad
lidot	bangaw
lidot	fly
lidot	lumipad
pilnā	busog
pilnā	full
pilnā	buo
pilnā	buong
vēstnesis	gazette
kandidātiem	candidates
koši	bright
koši	maliwanag
arheoloģijas	archaeological
vēsturisko	makasaysayang
vēsturisko	makasaysayang
biezs	makapal
hitlers	hitler
kaķu	feline
fakultāte	faculty
atšķirīgi	ibang
est	est
est	tinatayang
tūristu	turista
sievieti	babae
uzņemt	absorb
balsi	boses
mācītāja	reverend
būvēta	nakapaloob
būvēta	binuo
kembridžas	cambridge
kodolu	kernel
dzimumu	kasarian
tirdzniecība	pamimili
tirdzniecība	marketing
tirdzniecība	kalakalan
tirdzniecība	ipagpalit
tirdzniecība	magnegosyo
tirdzniecība	trade
tirdzniecība	trading
zemnieki	magsasaka
zemnieki	farmer
zemnieki	magsasaka
stundām	oras
mode	moda
mode	fashion
pieejamas	available
pieejamas	magagamit
pieejamas	makukuha
izraēla	israel
infekcijas	impeksiyon
infekcijas	impeksiyon
infekcijas	infection
upuri	biktima
upuri	biktima
pāvels	pavel
vankūveras	vancouver
žaks	jacques
šķidrums	likido
šķidrums	fluid
šķidrums	likido
mītne	headquarter
mītne	headquarters
brīvība	kalayaan
brīvība	liberty
brīvība	kalayaan
planēta	planeta
diska	disc
diska	disk
ret	ret
jums	ikaw
jums	ka
jums	mo
kvantu	kabuuan
maizes	bakery
drīzāk	halip
tradīcijām	tradisyon
pilns	busog
pilns	full
pilns	buo
pilns	buong
planētu	planeta
uzvedība	ugali
uzvedība	inasal
uzvedība	gawi
norises	developments
dalasas	dallas
persijas	persian
fāzes	phases
piemēri	halimbawa
kaķis	pusa
kaķis	cat
aizsargā	pinoprotektahan
bībeles	biblical
režīms	mode
režīms	regime
pārcelts	inilipat
piespieda	pinilit
piespieda	sapilitang
indija	india
servera	server
alumīnija	aluminium
alumīnija	aluminum
palīdzēt	tulong
palīdzēt	tulungan
dānija	denmark
nodota	bumigay
negaiss	bagyo
novērota	nagmamasid
novērota	ginugunita
dota	binigay
dota	given
dota	ibinigay
izpildītājs	nagtatanghal
izpildītājs	artista
izpildītājs	artist
vajadzības	pangangailangan
turpat	idem
audi	tisiyu
audi	tissue
izņēmums	patawad
izņēmums	exemption
jonu	iono
jonu	ionic
trūkst	nawawala
trūkst	kulang
nākotnes	kinabukasan
nākotnes	hinaharap
ala	cave
ala	kuweba
ala	ala
rolands	roland
izstrādāts	binuo
saūda	saudi
nometne	kampo
vidēja	katamtaman
sadursmes	collision
sadursmes	banggaan
super	super
posmi	phases
posmi	yugto
posmi	hakbang
posmi	steps
nogalināt	pumatay
nogalināt	patayin
doņeckas	donetsk
alpu	alpes
alpu	alpine
maiņa	shift
maiņa	palitan
maiņa	magbabago
maiņa	pagbabago
maiņa	baguhin
maiņa	change
xix	xix
non	non
dominēja	dominado
princese	princess
princese	prinsesa
pro	pro
leonardo	leonardo
statistikas	statistical
andersons	anderson
saka	sabing
saka	sinasabi
saka	sabi
zīmējums	pagguhit
zīmējums	drawing
termiņš	kapanahunan
termiņš	taning
termiņš	deadline
kungs	sir
kungs	lord
kungs	panginoon
roberta	roberta
meksikā	mehiko
uzbrukumā	attack
uzbrukumā	atake
uzbrukumā	nakakasakit
trases	track
trases	subaybayan
vairogs	kalasag
divpadsmit	labindalawang
divpadsmit	dose
rādītājs	index
šūnām	cells
pekinas	beijing
pekinas	peking
hlist	hlist
pekinā	beijing
pasniedzējs	trainer
pasniedzējs	tutor
gadījumi	kaso
helsinku	helsinki
frenks	frank
dienests	serbisyo
dienests	paglilingkod
sevis	self
sevis	sarili
ainavas	pahiga
ainavas	landscape
ainavas	tanawin
pilna	busog
pilna	full
pilna	buo
pilna	buong
rajoni	pambatas
dibens	ibaba
dibens	ilalim
indonēzijas	indonesian
bruins	bruins
online	online
alfabēts	alpabeto
cukura	asukal
cukura	sugar
māksliniece	artista
māksliniece	artist
koledžā	college
koledžā	kolehiyo
piektais	ikalimang
piektais	panglima
džozefs	joseph
nozīmēja	sinadya
viktorijas	victorian
viktorijas	victoria
braiens	brian
braiens	bryan
veidošanos	formation
ievainoti	injured
ievainoti	nasugatan
stīvs	steve
raksturs	kalikasan
raksturs	nature
asteroīds	asteroid
ils	probinsya
ils	province
ils	probinsiya
ils	lalawigan
ils	als
ils	ils
apvienotas	pagsamahin
reiz	kapag
šķirne	lahi
šķirne	variety
advokāts	abugado
advokāts	abogado
avīze	diyaryo
avīze	pahayagan
senie	ancient
senie	sinaunang
klavieres	piano
dizaina	disenyo
tauku	taba
tauku	mataba
studija	studio
haralds	harald
klints	bangin
klints	cliff
tikšanās	appointment
tikšanās	pagpupulong
tikšanās	miting
tikšanās	pulong
tikšanās	pagkakakilala
tikšanās	pagpupulong
patriks	patrick
smits	smith
ungārija	hungary
ievainots	nasugatan
ievainots	nasaktan
gremošanas	digestive
plaušu	baga
lūgšanu	panalangin
lūgšanu	dasal
lūgšanu	prayer
romu	roma
personības	personalities
personības	personalidad
personības	pagkatao
sabiedrotajiem	allies
bijušie	dating
puslodē	hemispero
detaļas	parts
detaļas	detalye
kaukāza	kaukasya
fragments	sipi
ķīmiskā	chemical
ķīmiskā	kemikal
rags	sungay
beļģija	belgium
vjetnamas	vietnamese
dabu	kalikasan
dabu	nature
kauls	buto
maķedonijas	masedonyo
frederiks	frédéric
baložu	pigeon
civilizācijas	sibilisasyon
ncaa	ncaa
dators	host
dators	kompyuter
dators	computer
jomās	domain
pāreja	pagbabago
pāreja	transition
home	tahanan
home	bahay
home	makauwi
sāpes	sakit
sāpes	kirot
pieaugums	pagtaas
pieaugums	dagdagan
pieaugums	taasan
pieaugums	paglago
pieaugums	paglaki
masveida	matipuno
speciālists	espesyalista
speciālists	professional
speciālists	propesyonal
īslaicīgi	pansamantala
īslaicīgi	pansamantala
mēģina	sinusubukang
mēģina	sinusubukan
mēģina	sinusubukang
zobi	ngipin
kamera	chamber
kamera	kamara
kamera	kamera
kamera	camera
budžets	badyet
budžets	budget
elektrisko	electrical
elektrisko	electric
mākslīgi	artipisyal
verners	werner
slāpekļa	nitrogen
rūpniecība	industriya
kalcija	calcium
portāla	portal
atslēgas	keys
atslēgas	susi
ranga	ranking
ranga	ranggo
pakalpojumi	serbisyo
konflikts	pagsalungat
konflikts	salungat
melnas	itim
vakara	evening
vakara	gabi
vide	kapaligiran
iegūta	nakuha
