το	os
εναλλακτικά	alternativas
εναλλακτικά	alternativa
παράρτημα	anexo
εξελιχθεί	evoluir
εξελιχθεί	evoluiu
εξελιχθεί	evoluído
εξελιχθεί	evoluíram
ομορφιά	fofura
ομορφιά	beleza
φράγμα	barragem
φράγμα	dique
φράγμα	represa
φράγμα	dam
φράγμα	barreira
χέρμαν	hermann
χέρμαν	herman
χέρμαν	herrmann
σαμ	sam
ισούται	iguais
ισούται	igual
προδοσία	traição
προδοσία	traição
προδοσία	traições
προδοσία	traição
επαναστατική	revolucionária
επαναστατική	revolucionários
επαναστατική	revolucionárias
επαναστατική	revolucionário
επαναστατική	rebelde
σμήνη	rebanhos
σμήνη	bandos
σμήνη	enxames
φράσεις	frases
ρυθμούς	ritmos
προάστιο	subúrbio
προάστιο	subúrbio
προάστιο	subúrbios
κατέστρεψε	arruinada
κατέστρεψε	arruinou
κατέστρεψε	arruinados
κατέστρεψε	estragou
κατέστρεψε	arruinado
ημερομηνίες	datas
επαφές	contactos
επαφές	contatos
φόντο	antecedentes
φόντο	fundo
υποχώρηση	retiro
υποχώρηση	recuo
υποχώρηση	retirada
υποχώρηση	recuar
υποχώρηση	retirar
κινδύνων	perigos
κινδύνων	riscos
ακαδημίες	colégios
ακαδημίες	academias
προφέρεται	pronunciado
προφέρεται	pronunciada
νοκ	knock
νοκ	nok
ιστοσελίδες	sites
ιστοσελίδες	websites
εχθρούς	inimigos
εχθρούς	inimigas
υπόβαθρο	antecedentes
υπόβαθρο	fundo
νόσος	doenças
νόσος	doença
χρέη	dividas
χρέη	débitos
χρέη	dívidas
παρεμβολή	ingerência
παρεμβολή	interferência
παρεμβολή	interferências
αντιόχεια	antioquia
ομοσπονδιακό	federal
ομοσπονδιακό	federais
γάλα	leite
τρόποι	maneiras
τρόποι	modos
τρόποι	maneiras
τρόποι	modos
διαφήμιση	publicidade
έθιμο	personalizadas
έθιμο	personalizada
έθιμο	personalizado
έθιμο	costume
έθιμο	personalizados
κέρδη	lucro
κέρδη	lucros
κέρδη	ganhos
κέρδη	lucro
κέρδη	lucros
κέρδη	ganhos
ιλιάδα	ilíada
σχηματισμός	formação
σκέψεις	pensamentos
σκέψεις	reflexões
φιλιππίνες	filipinas
κύπριοι	cipriotas
εκβολές	estuário
ιησούς	jesus
παλαιστίνη	palestina
βαρύτητας	gravidade
δόντια	dentes
δόντια	dente
χορήγηση	administração
εξήγηση	explicações
εξήγηση	explicação
ολλανδικά	holandês
ολλανδικά	holandeses
ολλανδικά	neerlandês
ολλανδικά	dutch
γραπτά	escritos
αθλήτρια	atleta
απόγονοι	descendência
απόγονοι	prole
απόγονοι	descendência
απόγονοι	descendentes
γερουσιαστής	senador
γερουσιαστής	senadora
σλοβενία	eslovénia
σλοβενία	eslovênia
παραδόθηκε	entregou
παραδόθηκε	entregue
παραδόθηκε	entregues
παραδόθηκε	rendeu
παραδόθηκε	rendido
παραδόθηκε	devolvidas
επιτρέποντας	permitindo
αλγόριθμος	algoritmo
ενήλικες	adultos
ενήλικες	adulto
ενήλικες	adulta
ενήλικες	adultos
αντιλήψεις	percepções
διπολική	bipolar
ζεύγη	par
ζεύγη	pares
ιππότης	knight
ιππότης	cavaleiro
ιππότης	cavalo
ιππότης	cavaleiros
κλαρκ	clarke
κλαρκ	clark
καταστράφηκαν	destruídos
καταστράφηκαν	destruído
καταστράφηκαν	destruída
καταστράφηκαν	arrasaram
μειώθηκε	diminuiu
μειώθηκε	diminuído
μειώθηκε	diminuição
μειώθηκε	diminuída
παράγωγα	derivados
ατλαντικού	atlântica
ατλαντικού	atlântico
βαλένθια	valencia
βαλένθια	valência
παραγωγοί	produtores
πρωτεΐνες	proteína
πρωτεΐνες	proteínas
πρωτεΐνες	proteínas
τρέχει	executando
τρέχει	running
τρέχει	correndo
τρέχει	runs
κρητική	cretense
εξέφρασε	expressos
εξέφρασε	expresso
εξέφρασε	expressado
εξέφρασε	expressas
εξέφρασε	expressa
υγρά	líquidos
υγρά	fluidos
υγρά	fluídos
υγρά	liquido
υγρά	líquidos
υγρά	líquido
υγρά	líquida
θέτει	poses
ατμών	vapores
ατμών	vapor
λουτρά	banhos
λουτρά	banheiras
λουτρά	termas
κεμπέκ	quebec
στρέμματα	hectares
στρέμματα	acres
εγκρίθηκε	aprovada
εγκρίθηκε	aprovados
εγκρίθηκε	aprovadas
εγκρίθηκε	aprovado
εγκρίθηκε	adoptado
εγκρίθηκε	adotou
εγκρίθηκε	adotado
εγκρίθηκε	aprovado
εγκρίθηκε	adotada
γενικώς	geralmente
υποβρύχιο	submarino
υποβρύχιο	submarinos
υποβρύχιο	sub
αλιεία	pesca
αλιεία	pescarias
αλιεία	pescas
αλιεία	pescaria
αλιεία	pesca
αλιεία	pescar
ισλανδίας	islândia
κρυσταλλική	cristal
κρυσταλλική	cristais
κρυσταλλική	crystal
κρυσταλλική	cristalino
κρυσταλλική	cristalina
αντίοχος	antíoco
φιλολογία	literatura
φιλολογία	filologia
παρέμενε	permaneceram
παρέμενε	permaneceu
δεκαπέντε	fifteen
δεκαπέντε	quinze
τέκνα	crianças
τέκνα	filhos
χριστιανισμού	cristianismo
χριστιανισμού	cristandade
μαθηματικοί	matemáticos
σοσιαλιστική	socialistas
σοσιαλιστική	socialista
διαλέξεις	palestras
συμφωνίες	promoções
συμφωνίες	ofertas
συμφωνίες	acordos
νοέμβριος	novembro
ενδεικτικά	indicativa
ενδεικτικά	indicativos
ενδεικτικά	indicativo
βίλα	villa
άλογο	cavalos
άλογο	cavalo
απρίλιος	april
απρίλιος	abril
σκάνδαλο	escândalo
σκάνδαλο	escândalos
διάσημη	famosa
διάσημη	famosas
διάσημη	famosos
διάσημη	famoso
δώρο	presentes
δώρο	presente
δώρο	dádiva
δώρο	presente
δώρο	dom
ιερέα	priest
ιερέα	padre
ιερέα	sacerdote
ιερέα	capelão
άδειες	licenças
άδειες	permissões
οδηγό	condutor
οδηγό	maquinista
οδηγό	driver
οδηγό	motorista
οδηγό	guia
ίνες	fibras
ίνες	fibras
ίνες	fibra
ίνες	fibras
διακόπηκε	pausado
διακόπηκε	interrompida
διακόπηκε	interrompidos
διακόπηκε	interrompido
διακόπηκε	interrompeu
αρχιπέλαγος	arquipélago
εξουσίες	potências
εξουσίες	poderes
εξουσίες	powers
εξουσίες	competências
θεοί	deuses
όλγα	olga
θρύλος	legend
θρύλος	lenda
θρύλος	legenda
καλλιέργειες	culturas
καλλιέργειες	colheitas
καλλιέργειες	culturas
τοπία	paisagens
γιόζεφ	josef
προνόμια	prerrogativas
προνόμια	privilégios
συνταγματάρχη	cel
συνταγματάρχη	coronel
αποθήκευση	salvar
αποθήκευση	salva
αποθήκευση	save
αποθήκευση	salve
αποθήκευση	guardar
αποθήκευση	armazenagem
αποθήκευση	armazenamento
μητροπολιτική	metropolitanas
μητροπολιτική	metropolitana
μητροπολιτική	metropolitano
μητροπολιτική	metropolitan
πλούταρχος	plutarco
μουσουλμάνους	muçulmanos
όραμα	visão
όραμα	vision
λογικό	razoável
λογικό	razoáveis
λογικό	lógico
λογικό	lógica
λογικό	lógicas
λεπτομέρεια	detalhe
λεπτομέρεια	detalhes
λεπτομέρεια	pormenor
μουρ	moore
ποικιλίες	variedades
ποικιλίες	castas
φραντς	franz
ενα	um
ενα	uma
ενα	one
ακούγεται	soa
ακούγεται	sons
ψυχής	alma
ψυχής	soul
τζίμι	jimmy
εμπειρίες	experiências
κατακτήσεις	conquista
κατακτήσεις	conquistas
τσέλσι	chelsea
παρακολουθεί	observando
παρακολουθεί	assistindo
παρακολουθεί	vendo
ποτάμια	rios
τόκιο	tokyo
τόκιο	tóquio
φίλιπ	phillip
φίλιπ	filipe
φίλιπ	felipe
φίλιπ	filipe
τράπεζες	banks
τράπεζες	bancos
τράπεζες	banca
τράπεζες	bancário
τράπεζες	bancários
αφήγηση	narrativas
αφήγηση	narrativa
αφήγηση	narrativa
τέταρτος	quarta
νικά	vitórias
νικά	ganha
νικά	vence
ανάφλεξης	ignição
πόλωση	polarização
πόλωση	polarização
σκηνοθέτησε	dirigiu
σκηνοθέτησε	direcionado
σκηνοθέτησε	dirigido
μπαρ	barras
μπαρ	bares
μπαρ	barra
μπαρ	bar
διεύθυνσης	direção
ουαλία	gales
λίγοι	poucas
λίγοι	poucos
πορτρέτο	retrato
φαγητό	alimentação
φαγητό	alimentos
φαγητό	alimento
φαγητό	comida
ουράνιο	urânio
κρόνου	saturn
κρόνου	saturno
ανακατεύθυνση	redireccionar
ανακατεύθυνση	redirecionamento
ανακατεύθυνση	redirecionar
ανακατεύθυνση	redirecionado
ανακατεύθυνση	redirecionando
παραγωγές	produções
χριστούγεννα	natal
χριστούγεννα	christmas
σεβασμό	respeitar
σεβασμό	respeitem
σεβασμό	respeite
σεβασμό	respeito
άντερσον	anderson
άντερσον	andersson
διατύπωση	formulação
διατύπωση	formulação
διατύπωση	redacção
στιβ	steve
γκράμι	grammys
γκράμι	grammy
απαντήσεις	respostas
απαντήσεις	respostas
απαντήσεις	respostas
τρίκαλα	trikala
τορόντο	toronto
λεωφορείο	autocarro
λεωφορείο	ônibus
λεωφορείο	autocarros
κοινές	comum
κοινές	frequentes
κοινές	common
κοινές	frequente
μουσουλμάνων	muçulmanos
ελεφαντοστού	marfim
χάουαρντ	howard
βαθύ	profunda
βαθύ	profundo
βαθύ	deep
βαθύ	profundo
βαθύ	profunda
λεκάνη	pélvis
λεκάνη	bacia
λεκάνη	sanita
λεκάνη	banheiro
μόνοι	alone
μόνοι	sozinha
μόνοι	sozinho
μόνοι	sozinhos
σημάδια	cicatrizes
σημάδια	marks
σημάδια	marcas
σημάδια	marcos
σημάδια	marcações
σημάδια	sinalização
σημάδια	sinais
σημάδια	signos
ελέγχεται	controlada
ελέγχεται	controlado
ελέγχεται	controlados
ελέγχεται	controladas
μοναρχία	monarquia
κουκ	cook
κουκ	cozinhar
κουκ	cozinheiro
ταμείο	fund
ταμείο	fundo
εθελοντές	voluntários
εθελοντές	voluntárias
σκόνη	dust
σκόνη	pó
σκόνη	poeiras
σκόνη	poeira
σκόνη	pó
σκόνη	pólvora
κάρτα	postal
κάρτα	card
κάρτα	cartão
θεωρητική	teórica
θεωρητική	teórico
θεωρητική	teóricos
θεωρητική	teóricas
αιτίες	causa
αιτίες	causas
κιβώτιο	box
κιβώτιο	caixa
κιβώτιο	caixote
ροζ	pink
ροζ	rosa
ροζ	rose
ροζ	rosa
πειρατές	piratas
εκπροσωπεί	representa
εκπροσωπεί	represente
υποχρέωση	passivo
υποχρέωση	responsabilidade
υποχρέωση	obrigação
υποχρέωση	obrigações
πλούτο	riquezas
πλούτο	riqueza
πλούτο	plutão
πλούτο	pluto
αντιπαράθεση	confrontação
αντιπαράθεση	confronto
αντιπαράθεση	confrontos
αντιπαράθεση	controvérsias
αντιπαράθεση	controvérsia
αντιπαράθεση	polêmica
καρολίνα	carolina
συστηματικά	sistematicamente
συστηματικά	sistemático
συστηματικά	sistemáticas
συστηματικά	sistemáticos
συστηματικά	sistemática
συχνές	comum
συχνές	frequentes
συχνές	common
συχνές	frequente
επικράτηση	predominância
επικράτηση	prevalência
θυσία	sacrificio
θυσία	sacrifícios
θυσία	sacrifício
τοίχο	parede
τοίχο	muro
τοίχο	mural
τοίχο	muralha
αιγυπτιακή	egípcio
αιγυπτιακή	egípcia
αιγυπτιακή	egípcios
αποτελεσματικά	efectivo
αποτελεσματικά	eficazes
αποτελεσματικά	efetivo
αποτελεσματικά	eficaz
κελσίου	celsius
ινδονησία	indonésia
ελευθέριος	eleftherios
πορτοκαλί	orange
πορτοκαλί	laranja
εργοστάσια	fábricas
παράλληλη	paralelo
παράλληλη	paralelas
παράλληλη	paralelos
παράλληλη	paralela
χόλιγουντ	hollywood
ημιτελικό	semifinal
μονοπάτι	path
μονοπάτι	caminho
μονοπάτι	rasto
μονοπάτι	trail
μονοπάτι	trilha
μονοπάτι	trilho
μονοπάτι	rastro
ιάπωνες	japonesa
ιάπωνες	japonês
ιάπωνες	japão
ιάπωνες	japoneses
μεταναστών	migrantes
αλληλεπίδραση	noivado
αλληλεπίδραση	interação
αλληλεπίδραση	envolvimento
αλληλεπίδραση	interação
αλληλεπίδραση	interacção
συνιστά	recomenda
σέρβων	sérvios
τεχνητή	artificiais
τεχνητή	artificial
αλίκη	alice
ντέιβ	dave
κατάλογοι	catálogos
κατάλογοι	pastas
κατάλογοι	diretórios
κατάλογοι	catálogos
κατάλογοι	lista
κατάλογοι	listas
τροποποίηση	alteração
τροποποίηση	emenda
τροποποίηση	modificar
τροποποίηση	modifica
τροποποίηση	modificação
τροποποίηση	modificações
εύρεση	encontrar
εύρεση	encontrando
σκούρο	dark
σκούρο	escura
σκούρο	sombrio
σκούρο	escuro
απήχηση	alcance
απήχηση	alcança
απήχηση	reach
απήχηση	alcançar
εκκλησιαστικά	eclesiástica
εκκλησιαστικά	eclesiástico
ηρώων	heróis
ηρώων	heroes
βασιλικός	basil
βασιλικός	basílio
βασιλικός	manjericão
βασιλικός	real
βασιλικός	royal
μερικώς	parcialmente
μερικώς	parcialmente
εισπράξεις	recibos
λίχτενσταϊν	lichtenstein
περιορισμούς	limitações
περιορισμούς	restrições
εκπρόσωποι	representantes
εκπρόσωποι	delegados
ζάγκρεμπ	zagreb
ρίκο	rico
υποχρεωτική	obrigatório
υποχρεωτική	obrigatórias
υποχρεωτική	obrigatória
υποχρεωτική	obrigatório
υποχρεωτική	obrigatórias
υποχρεωτική	obrigatórios
υποχρεωτική	obrigatória
υποχρεωτική	obrigatório
υποχρεωτική	obrigatórias
υποχρεωτική	obrigatórios
υποχρεωτική	obrigatória
μετονομασία	renomear
ιερείς	padres
ιερείς	sacerdotes
μετακινήθηκε	movida
μετακινήθηκε	movido
μετακινήθηκε	comovida
μετακινήθηκε	comovido
εμπιστοσύνη	confiança
εμπιστοσύνη	confidência
εμπιστοσύνη	trust
εμπιστοσύνη	confiar
εμπιστοσύνη	confia
εμπιστοσύνη	confiança
εμπιστοσύνη	confie
αθηναϊκή	ateniense
αποσυρθεί	retirados
αποσυρθεί	retirado
αποσυρθεί	retirada
αποσυρθεί	retiradas
ενσωμάτωση	incorporação
ενσωμάτωση	integração
ενσωμάτωση	integrar
ενσωμάτωση	integrando
ενσωμάτωση	integração
συνοδεύεται	acompanhadas
συνοδεύεται	acompanhada
συνοδεύεται	acompanhado
συνοδεύεται	acompanhados
συνοδεύεται	acompanhou
μειώνει	abaixa
μειώνει	reduz
απογόνους	descendência
απογόνους	prole
απογόνους	descendência
αβραάμ	avram
αβραάμ	abraham
αβραάμ	abraão
άρση	elevação
άρση	levantar
άρση	levantamento
άρση	levantando
μαθητή	aluno
μαθητή	pupilo
μαθητή	aluna
μαθητή	pupila
ουδέτερο	neutral
ουδέτερο	neutro
ουδέτερο	neutra
ουδέτερο	neutralidade
ουδέτερο	neutros
προάστια	subúrbio
προάστια	subúrbios
κέβιν	kevin
ιεραρχία	hierarquia
φαράγγι	desfiladeiro
φαράγγι	desfiladeiro
φαράγγι	canyon
λογικά	logicamente
συναλλαγές	transações
συναλλαγές	operações
συναλλαγές	transacções
οροφή	tecto
οροφή	teto
οροφή	telhado
οροφή	telhados
οροφή	teto
βιομηχανίες	indústrias
μαρί	marie
μαρί	maria
βορειοδυτική	noroeste
αρμοδιότητες	responsabilidades
αρμοδιότητες	competências
κυρίαρχη	dominante
κυρίαρχη	dominador
κυρίαρχη	dominantes
πετρώματα	rochedos
πετρώματα	pedras
πετρώματα	rochas
πετρώματα	rocks
κλάση	turma
κλάση	classe
κλάση	aula
λείπει	ausente
λείπει	faltam
λείπει	falta
λείπει	faltando
ολύμπου	olimpo
ολύμπου	olympus
άντονι	anthony
άντονι	antónio
άντονι	antônio
συμπεράσματα	conclusões
τζαμάικα	jamaica
καμπύλη	curva
σωκράτης	socrates
σωκράτης	sócrates
τούρκος	turco
τούρκος	turk
τούρκος	turcos
τούρκος	turco
τούρκος	turca
τούρκος	turcas
επισκέφτηκε	visitado
επισκέφτηκε	visitada
επισκέφτηκε	visitei
επισκέφτηκε	visitou
επισκέφτηκε	visitados
φήμες	rumores
φήμες	boatos
φήμες	rumores
φήμες	boatos
τε	tae
βασίλεια	reinos
βασίλεια	reinos
τσεχοσλοβακία	checoslováquia
τσεχοσλοβακία	tchecoslováquia
μεγέθη	tamanhos
ταχύτητες	engrenagens
ταχύτητες	engrenagem
ταχύτητες	velocidades
εσείς	tu
εσείς	você
εσείς	vc
περιμένει	esperando
περιμένει	aguardando
νείλου	nilo
κυρίαρχο	dominante
κυρίαρχο	dominador
κυρίαρχο	dominantes
κυρίαρχο	soberano
κυρίαρχο	soberana
κυρίαρχο	soberanos
περιστασιακά	ocasionalmente
περιστασιακά	ocasional
περιστασιακά	ocasionais
περιστασιακά	ocasionalmente
φυλών	raças
πρόκληση	desafio
πρόκληση	challenge
λιμάνια	portos
ελίζαμπεθ	isabel
ελίζαμπεθ	elizabeth
φυσικούς	físicos
ολλανδική	holandês
ολλανδική	holandeses
ολλανδική	neerlandês
ολλανδική	dutch
τάουν	towne
αντιγραφή	duplicado
αντιγραφή	duplicados
αντιγραφή	duplicar
αντιγραφή	copiar
αντιγραφή	cópia
αντιγραφή	copie
αντιγραφή	copiar
αντιγραφή	copiando
αντιγραφή	cópia
κολομβίας	colombiano
κολομβίας	colombianos
κολομβίας	colombiana
κολομβίας	colômbia
κολομβίας	colombia
τάφοι	túmulos
τάφοι	tumbas
τάφοι	graves
τάφοι	covas
τάφοι	sepulturas
τάφοι	túmulos
τάφοι	campas
λιούις	lewis
ανέθεσε	encomendou
ανέθεσε	encomendada
ανέθεσε	encomendado
κόκκινα	vermelhos
κόκκινα	vermelhas
κόκκινα	vermelha
κόκκινα	vermelho
κόκκινα	vermelhos
κόκκινα	red
χριστόφορος	cristóvão
χριστόφορος	christopher
γέφυρες	bridges
γέφυρες	pontes
φιλελεύθερο	liberais
φιλελεύθερο	liberal
ντέρμπι	derby
αρχηγοί	lideres
αρχηγοί	dirigentes
αρχηγοί	líderes
σύνοψη	síntese
σύνοψη	resumo
σύνοψη	sumário
διαθέσιμη	disponível
διαθέσιμη	disponíveis
διαθέσιμη	disponivel
υπολείμματα	resíduo
υπολείμματα	resíduos
παρεκκλήσι	capela
αεροπλάνο	avião
αεροπλάνο	avião
αεροπλάνο	avião
έρημο	desertas
έρημο	deserta
έρημο	deserto
έρημο	desert
έρημο	desertos
φθάνοντας	alcançando
φθάνοντας	atingindo
φθάνοντας	alcançar
ρίχτερ	richter
εργαζομένων	trabalhadores
εργαζομένων	operários
εργαζομένων	trabalhadoras
προβλέπει	prevê
συνωμοσία	conspiração
αναλυτική	analítico
αναλυτική	analíticos
αναλυτική	analítica
ισχυρίστηκε	alegado
ισχυρίστηκε	reivindicado
ισχυρίστηκε	alegou
ισχυρίστηκε	reclamou
στέγη	telhado
στέγη	telhados
στέγη	teto
αυστριακή	austríaca
αυστριακή	austrian
αυστριακή	áustria
αυστριακή	austríacos
αυστριακή	austríaco
τάσης	voltagem
τάσης	tensão
διαχωρισμό	segregação
επεκταθεί	estendida
επεκταθεί	prolongado
επεκταθεί	estendido
επεκταθεί	alargado
επεκταθεί	expandido
επεκταθεί	ampliado
επεκταθεί	expandida
επεκταθεί	expandiu
συνταγματάρχης	cel
συνταγματάρχης	coronel
αρχηγείο	sede
αρχηγείο	sedes
αντιπροσωπεύουν	representem
αντιπροσωπεύουν	representar
αντιπροσωπεύουν	represente
αντιπροσωπεύουν	representam
νοτιοδυτική	sudoeste
πιθανότητες	probabilidade
πιθανότητες	probabilidades
πιθανότητες	chances
πιθανότητες	hipóteses
πιθανότητες	chances
πιθανότητες	probabilidades
πιθανότητες	possibilidades
συνηθισμένο	ordinário
συνηθισμένο	vulgar
συνηθισμένο	ordinária
διαδηλωτές	manifestantes
διαδηλωτές	protestantes
διαδηλωτές	manifestantes
διαδηλωτές	protestantes
διαδηλωτές	manifestantes
λέσχη	club
λέσχη	clube
κήπος	jardim
κήπος	horta
στόχων	objectivos
στόχων	objetivos
καταδίκη	sentença
καταδίκη	condenação
καταδίκη	convicção
καταδίκη	condenação
μάλι	mali
παλαιστίνης	palestina
εξαφάνιση	sumiço
εξαφάνιση	desaparecimento
εξαφάνιση	desaparecimentos
εξαφάνιση	extinção
κριτικοί	críticos
μάρμαρο	mármore
μάρμαρο	marble
σύντομος	curto
σύντομος	short
σύντομος	curtas
σύντομος	curta
σύντομος	breves
σύντομος	breve
αζώτου	nitrogénio
αζώτου	azoto
αζώτου	nitrogênio
μάθησης	aprender
μάθησης	aprendizado
μάθησης	aprendizagem
μάθησης	aprendendo
κοιμητήριο	cemitério
εμπόδια	obstáculos
εμπόδια	entraves
εμπόδια	barreiras
εμπόδια	obstáculos
εμπόδια	entraves
ηλεκτρονίων	elétrons
ηλεκτρονίων	elétron
ηλεκτρονίων	electrões
αρχικός	inicial
αρχικός	iniciais
αρχικός	originais
αρχικός	original
φάνηκε	parecia
φάνηκε	pareceu
αγαπητέ	querido
αγαπητέ	queridos
αγαπητέ	querida
βελτιώσεις	melhoramentos
βελτιώσεις	melhorias
ήπειρος	épiro
ήπειρος	continente
χάρβαρντ	harvard
θεότητες	divindades
υγρασία	húmido
υγρασία	úmido
υγρασία	humidade
υγρασία	umidade
υγρασία	humidade
υγρασία	umidade
άμεσο	directa
άμεσο	direta
άμεσο	diretos
άμεσο	direct
άμεσο	direto
άμεσο	imediatas
άμεσο	imediata
άμεσο	imediato
άμεσο	imediatos
πακέτο	pacote
πακέτο	maço
πακέτο	matilha
πακέτο	pack
πακέτο	pacote
αυστηρή	rigoroso
αυστηρή	estrito
αυστηρή	rigorosa
αυστηρή	estrita
μόνιμος	permanente
μόνιμος	permanentes
δισ	bilhão
δισ	bilhões
διόρθωση	rectificação
διόρθωση	correção
διόρθωση	correcção
βενεζουέλα	venezuela
δοκίμια	ensaios
μάριο	mário
μάριο	mario
πλεονεκτήματα	benefícios
πλεονεκτήματα	prestações
πλεονεκτήματα	vantagens
πλεονεκτήματα	vantagens
νομοθετική	legislativos
νομοθετική	legislativo
νομοθετική	legislativa
ραντάρ	radar
ραντάρ	radares
αλγερία	argélia
κάρλο	carlo
σαντιάγο	santiago
επίτροπος	comissária
επίτροπος	comissário
γιβραλτάρ	gibraltar
παυσανία	pausânias
καταστατικό	estatutos
καταστατικό	estatuto
καταστατικό	estatutos
κένεντι	kennedy
ερμή	hermes
εκρήξεις	erupções
εκρήξεις	explosões
χιλιετία	milênio
χιλιετία	millennium
χιλιετία	milénio
κινεζική	chineses
κινεζική	chinesa
κινεζική	chinês
απαίτηση	exigência
απαίτηση	requisito
απαίτηση	procura
απαίτηση	exigir
απαίτηση	demanda
όμηρος	reféns
όμηρος	refém
όμηρος	homer
όμηρος	homero
έρωτας	amor
έρωτας	love
έρωτας	amo
απονέμεται	premiado
απονέμεται	concedido
λιοντάρι	leão
συνδυάζει	combina
γενετική	genética
γενετική	genético
γενετική	genéticos
γενετική	genética
ενδιαφέροντα	interesses
ενδιαφέροντα	interessante
ενδιαφέροντα	interessantes
κατασκευάζεται	fabricados
κατασκευάζεται	fabricado
κατασκευάζεται	fabricada
κατασκευάζεται	fabricadas
πολλαπλές	múltiplas
πολλαπλές	múltiplos
πολλαπλές	múltipla
πολλαπλές	múltiplo
ιατρικές	médica
ιατρικές	medico
ιατρικές	medicina
ιατρικές	médicos
χτύπημα	sopra
χτύπημα	golpe
χτύπημα	soprar
χτύπημα	exploda
χτύπημα	atingido
χτύπημα	bate
χτύπημα	hit
χτύπημα	bater
χτύπημα	bateu
επίβλεψη	superintendência
επίβλεψη	supervisão
επίβλεψη	supervisão
ενορία	paróquia
ενορία	freguesia
ιστού	tecidos
ιστού	tecido
γιουβέντους	juventus
αρχαιοτήτων	antiguidades
παράθυρα	windows
παράθυρα	janelas
μόνα	mona
βαρσοβίας	varsóvia
πανηγύρι	justo
πανηγύρι	fair
πανηγύρι	feira
χιλιοστά	milímetros
χιλιοστά	milissegundos
χιλιοστά	milímetros
διδάκτωρ	doutoramento
διδάκτωρ	doutorado
χριστίνα	christina
χριστίνα	cristina
χριστίνα	cristina
χριστίνα	cristina
χριστίνα	christine
αξιοπιστία	credibilidade
αξιοπιστία	confiabilidade
αξιοπιστία	fiabilidade
στρατιώτης	soldado
κομήτης	cometa
κομήτης	cometas
περιεκτικότητα	conteúdos
περιεκτικότητα	teor
περιεκτικότητα	conteúdo
ανάκτηση	recuperação
ανάκτηση	recuperação
ανάκτηση	valorização
ανάκτηση	cobrança
κομήτη	cometa
κομήτη	cometas
τελ	tel
διακοπές	feriado
διακοπές	férias
διακοπές	férias
διακοπές	feriados
διακοπές	férias
μοχάμεντ	muhammad
μοχάμεντ	maomé
μοχάμεντ	maomé
μοχάμεντ	mohammed
μοχάμεντ	muhammed
μοχάμεντ	mohamed
ρώσους	russos
ψηφίστηκε	votada
ψηφίστηκε	votaram
ψηφίστηκε	votado
ψηφίστηκε	votou
ψηφίστηκε	votei
γεράκι	falcon
γεράκι	falcão
γεράκι	gavião
γεράκι	falcão
γεράκι	hawk
εισόδημα	renda
εισόδημα	rendimento
εισόδημα	receitas
εισόδημα	proveitos
εισόδημα	rendimentos
αφαιρεθεί	removida
αφαιρεθεί	removidos
αφαιρεθεί	removidas
αφαιρεθεί	eliminado
αφαιρεθεί	removido
απαγορεύεται	proibida
απαγορεύεται	proibidos
απαγορεύεται	proibidas
απαγορεύεται	proibido
απαγορεύεται	proibida
απαγορεύεται	proibidos
απαγορεύεται	proibidas
απαγορεύεται	proibido
έπεισε	convencidos
έπεισε	convencido
έπεισε	convencidas
έπεισε	convencida
έπεισε	convicto
μοναχοί	monges
φώτα	lights
φώτα	luzes
εύα	eva
εύα	eva
εύα	véspera
εύα	eve
τζεφ	jeff
φεβρουάριος	fevereiro
λουξεμβούργο	luxemburgo
λουξεμβούργο	luxembourg
αυξανόμενη	crescendo
αυξανόμενη	crescente
αυξανόμενη	aumentar
αυξανόμενη	aumentando
αυξανόμενη	crescente
διαδρομές	itinerários
διαδρομές	caminhos
διαδρομές	jornadas
διαδρομές	rotas
διαδρομές	itinerários
διαδρομές	percursos
επιδρομή	raid
εγκαταλείφθηκε	abandonadas
εγκαταλείφθηκε	abandonou
εγκαταλείφθηκε	abandonada
εγκαταλείφθηκε	abandonado
εγκαταλείφθηκε	abandonados
εγκαταλείφθηκε	abortado
εισιτήρια	passagens
εισιτήρια	ingressos
εισιτήρια	bilhetes
ακαδημαϊκή	acadêmica
ακαδημαϊκή	académico
ακαδημαϊκή	acadêmico
ακαδημαϊκή	académica
ενοποίηση	unificação
ενοποίηση	consolidação
ενοποίηση	integração
ισαάκ	isaac
βροχή	chuva
βροχή	chover
βροχή	rain
λόφος	colina
λόφος	hill
φερνάντο	fernando
προκριματικό	qualificador
δώρα	presentes
δώρα	prendas
δώρα	brindes
δώρα	presentes
δώρα	apresenta
ομοιότητες	semelhanças
ομοιότητες	similaridades
τείνει	tende
σπαθί	sword
σπαθί	espada
παρατηρήθηκε	observados
παρατηρήθηκε	observado
παρατηρήθηκε	observada
παρατηρήθηκε	observadas
παρατηρήθηκε	observou
χάινριχ	heinrich
επένδυση	investindo
επένδυση	investimento
επένδυση	investir
επένδυση	investimento
επένδυση	investimentos
λιβάνου	libanesa
λιβάνου	libaneses
λιβάνου	libanês
ροδόπης	rodopi
πρόσοψη	fachada
πρόσοψη	fachada
έντασης	intensidade
συναντήσεις	encontros
συναντήσεις	reuniões
συναντήσεις	encontros
ηθικό	moral
ηθικό	ética
ηθικό	ético
ηθικό	morais
ηθικό	moral
επιλέξει	escolhido
επιλέξει	escolhida
επιλέξει	escolhidos
διδακτορική	doutoramento
σημειώνοντας	observando
ερζεγοβίνη	herzegovina
