категорія	類別
люк	路加
люк	luc
прогрес	進步
прогрес	進度
складно	複雜
складно	困難
складно	難
складно	艱難
цивілізація	文明
табори	營地
казахстані	哈薩克
рядки	線條
рядки	線
рядки	弦樂
інвестицій	投資
екранізації	改編
сутність	實質
сутність	本質
сутність	精華
сутність	實體
личинки	幼蟲
компонент	元件
єврейський	猶太人
єврейський	猶太
єврейський	猶太教
печінки	肝臟
печінки	肝
напади	攻擊
напади	襲擊
напади	癲癇
кларк	clarke
кларк	clark
квартал	季度
математичний	數學
математичний	數學
математичний	數學
маленька	小
контакт	接觸
контакт	聯絡
лад	模式
хмари	雲
хмари	雲彩
популярна	熱門
популярна	流行
популярна	受歡迎
популярна	人氣
півкулі	半球
запобігти	防止
глядачі	觀眾
глядачі	觀眾
глядачі	觀眾
глядачі	旁觀者
глядачі	觀眾
провідний	領先
провідний	領導
хліба	麵包
продано	賣
продано	售出
акція	共用
акція	共享
акція	分享
акція	share
акція	股票
акція	存貨
акція	庫存
зведена	減少
істоти	生物
домі	domi
угорська	匈牙利
угорська	匈牙利語
оздоблення	裝飾
виверження	火山爆發
виверження	爆發
виверження	噴發
болівії	玻利維亞
відвідування	參觀
відвідування	訪問
відвідування	訪問
дванадцять	十二
окупація	職業
окупація	佔領
патрулювання	巡邏隊
патрулювання	巡邏
патрулювання	巡邏
друк	印刷
друк	列印
друк	印刷
друк	列印
нуля	刮
особистість	身分
особистість	身份
особистість	人格
особистість	性格
особистість	個性
лоренцо	lorenzo
люксембургу	盧森堡
закінчили	完成
мажор	少校
мажор	主要
мажор	主修
аналог	類比
старим	老
старим	舊的
старим	舊
старим	老了
використана	使用
звичаї	海關
звичаї	關稅
травми	擾動
травми	損傷
травми	創傷
травми	外傷
типові	違約
типові	預設
типові	違約
типові	預設
типові	典型
співака	singer
співака	歌手
стрілець	人馬座
золоте	golden
золоте	黃金
золоте	金色
вождь	首席
вождь	科長
серйозні	認真
серйозні	嚴重
серйозні	嚴肅
спрямування	代表團
присутня	現任
померлих	逝者
померлих	已故
тіні	影
тіні	影子
тіні	陰影
тан	唐
тан	tan
тан	譚
тан	曬
іде	直升機
змінено	修改
есе	作文
есе	論文
італійською	義大利文
італійською	義大利
подати	提交
вказати	指明
вказати	指定
вказати	界定
вказати	定義
папір	紙
папір	紙張
папір	論文
знаменитий	著名
знаменитий	有名
залізо	鋼鐵
залізо	鐵
відходів	廢物
трофей	戰利品
трофей	獎盃
трофей	獎杯
денні	danny
тунісу	突尼西亞
родичі	兄妹
родичі	親屬
родичі	親戚
рідний	原生
бачення	視覺
бачення	願景
бачення	視野
бачення	展望
раси	種族
білка	松鼠
чоловіча	男性
чоловіча	男
аудіо	音訊
розділена	分裂
розділена	分裂
розділена	分割
дорослі	成人
дорослі	成年人
дорослі	成人
дорослі	成年人
дорослі	成年
перевага	優點
перевага	優勢
ширину	寬度
ширину	寬
ширину	寬度
ширину	廣度
отримано	檢索
експонатів	展覽
експонатів	展品
джонні	johnny
сосна	松樹
сосна	松
танець	舞蹈
танець	跳舞
танець	舞
барабани	鼓聲
барабани	鼓
наведення	盤旋
симфонія	交響曲
симфонія	交響樂
симфонія	交響樂團
цікавий	有趣
трагедія	悲劇
трагедія	悲慘
трагедія	慘案
трагедія	悲劇
трагедія	慘劇
пацієнтів	病患
пацієнтів	患者
пацієнтів	病人
маргарита	margaret
вигнання	流亡
вигнання	放逐
вигнання	流放
докази	證據
побачили	鋸
побачили	鋸子
священики	神職人員
кейт	kate
складність	困難
складність	難度
складність	複雜
складність	複雜性
марс	火星
бтр	btr
промінь	梁
промінь	束
промінь	光束
зима	winter
зима	冬
зима	冬季
зима	冬天
гельсінкі	赫爾辛基
душ	洗澡
душ	淋浴
душ	靈魂
литві	立陶宛
гост	gost
вагітності	懷孕
вагітності	孕婦
професійні	專業
спільне	關節
спільне	聯合
спільне	常見
спільне	通用
спільне	共同
можлива	可能
меншин	少數民族
бондаренко	bondarenko
міцність	力氣
міцність	強度
міцність	實力
міцність	力量
міцність	體力
товщина	寬度
товщина	寬
товщина	厚度
піч	爐
піч	爐子
піч	火爐
піч	灶
піч	爐
піч	爐子
піч	火爐
піч	熔爐
піч	爐
піч	烤爐
піч	烤箱
пряма	line
пряма	線
пряма	線路
пряма	直接
валюти	貨幣
валюти	幣值
валюти	貨幣
вагу	加權
вагу	重量
вагу	權衡
вагу	重量
вагу	體重
вагу	份量
випустили	獲釋
відмовилися	廢棄
відмовилися	遺棄
мостів	橋梁
мостів	橋
зелене	綠色
зелене	綠
зелене	綠地
зелене	格林
гнізда	槽
гнізда	插座
гнізда	插座
гнізда	socket
експозиція	暴露
експозиція	曝光
експозиція	曝露
повстанці	叛亂份子
повстанці	叛亂分子
повстанці	叛軍
седан	轎車
низька	低低
низька	低
марш	沼澤
лицар	騎士
розвиватися	演化
розвиватися	進化
порода	品種
порода	繁殖
порода	牛
порти	港口
вілсон	wilson
нав	痴迷
зафіксовано	鎖定
недавно	最近
недавно	近日
недавно	近期
ефективно	有效
потоки	流
потоки	溪流
сбу	sbu
учасника	會員
учасника	成員
більшовики	布爾什維克
дозволено	允許
дозволено	獲准
дозволено	允許
датою	日期
датою	約會
злочин	犯罪
більшого	更大
більшого	較大
полотно	畫布
полотно	帆布
пуатьє	poitier
скорочено	簡短
скорочено	短期
скорочено	短
скорочено	矮
стокгольм	斯德哥爾摩
рукопис	手稿
рукопис	稿子
комерційний	商用
комерційний	商事
комерційний	商業
хроніки	編年史
гарнізон	駐軍
апостолів	使徒
оператори	經營者
прикраси	珠寶
прикраси	首飾
прикраси	裝飾品
прикраси	珠寶
прикраси	首飾
прикраси	糖果
прикраси	糖
витоків	漏
витоків	洩漏
екран	螢幕
економічне	經濟
арабських	阿拉伯
альманах	年鑒
франк	法郎
богиня	女神
валовий	毛
валовий	毛額
псевдо	偽
арешт	逮捕
арешт	被捕
арешт	拘捕
підйом	爬升
підйом	爬
льюїс	lewis
заявки	投標
носити	戴
носити	穿
розширити	加寬
розширити	拓寬
розширити	擴張
розширити	擴展
розширити	拓展
розширити	擴大
підземні	地下
підземні	地底
індустрії	工業
індустрії	產業
індустрії	行業
поїздки	trips
передні	前面
передні	陣線
маяк	燈塔
магістр	主人
магістр	大師
магістр	師父
магістр	師傅
вбив	被殺
кампанію	競選
демонстрації	demos
демонстрації	示威
демонстрації	展示
прикладу	範例
приватний	隱私
приватний	私人
приватний	私營
заборони	禁止
бактерії	細菌
шаром	層
хроніка	紀事
яно	jana
кевін	kevin
угод	協定
високе	高
наполеон	拿破崙
космічні	宇宙
торф	泥炭
марта	martha
розвідка	智慧
розвідка	情報
розвідка	智力
розвідка	偵查
розвідка	偵察
волокна	纖維
волокна	纖維
обрана	分歧
перегляд	瀏覽
перегляд	檢視
перегляд	瀏覽
ведучий	鉛
ведучий	領先
ведучий	帶頭
приєдналися	加入
гамма	gamma
гамма	伽瑪
воїни	勇士
важка	難
важка	硬
важка	辛苦
щиро	真誠
щиро	真誠
дипломатичних	外交
композицію	追蹤
композицію	曲目
композицію	軌道
композицію	軌跡
норма	規範
продажі	銷售
продажі	銷售量
продажі	銷售額
ввести	輸入
бур	演習
бур	演練
бур	鑽
бур	鑽孔
листування	郵寄
складові	元素
складові	成分
складові	原料
складові	成份
салон	沙龍
дівчинка	女生
дівчинка	姑娘
дівчинка	女孩
дівчинка	girl
написали	草擬
поступився	借貸
спадок	傳承
спадок	遺贈
спадок	遺留
спадок	遺產
піски	金沙
піски	金砂
піски	sands
виготовлено	製造
виготовлено	製片人
виготовлено	製片
боєприпасів	彈藥
ферма	農場
посиланням	連結
посиланням	link
таємно	秘密
незалежна	獨立
садів	花園
гектарів	公頃
пауль	保羅
пауль	paul
онук	孫子
онук	外孫
кроком	台階
кроком	步驟
кроком	步
точність	精度
точність	精准
точність	精確
точність	精確度
точність	精密
точність	分數
точність	準確性
точність	精確度
точність	精度
точність	準確度
втт	vtt
бангладеш	孟加拉國
ворожих	敵對
ворожих	敵意
ворожих	敵視
експерименти	試驗
експерименти	實驗
мікеланджело	米開朗基羅
поглинання	購置
поглинання	收購
поглинання	接管
поглинання	收購
покажчик	索引
покажчик	指數
давній	古代
давній	古老
спробувати	嘗試
спробувати	試試
міграції	移徙
міграції	移民
міграції	遷徙
продажів	銷售
продажів	銷售量
продажів	銷售額
еміль	emile
вузли	同儕
вузли	主機
вузли	節點
літер	信
літер	字母
літер	信件
обкладинка	覆蓋
обкладинка	封面
обкладинка	掩護
збирати	集合
збирати	收集
бурі	風暴
трасі	tracy
сірі	灰色
сірі	灰
сірі	siri
різниці	差額
різниці	區別
різниці	差別
різниці	差異
газетах	報章
газетах	報刊
страх	恐懼
детектив	警探
детектив	偵探
словники	詞典
словники	字典
володарі	索賠
володарі	認領
володарі	債權
вбили	被殺
службовців	僱員
службовців	員工
перерви	中斷
перерви	休息
перерви	打破
орла	鷹
орла	老鷹
орла	雕
орла	鵰
класична	古典
класична	經典
класична	古典
кроки	步驟
поради	建議
поради	提示
поради	小費
живі	生活
лиман	河口
винищувач	拳手
винищувач	鬥士
землеробства	農耕
землеробства	耕作
землеробства	務農
землеробства	農業
дуглас	douglas
девіс	davis
тертя	摩擦力
тертя	磨擦
тертя	摩擦
посуд	菜
накопичення	囤積
накопичення	累積
накопичення	積累
осінь	秋季
осінь	秋天
осінь	秋
осінь	秋季
осінь	秋天
осінь	跌倒
рекомендується	推薦
стандартний	標準
душа	靈魂
гвинтівки	步槍
гвинтівки	步槍
виклик	挑戰
виклик	致電
виклик	電話
виклик	打電話
виклик	通話
виклик	呼叫
виклик	藐視
пакистану	巴基斯坦
австралійський	澳洲
реформування	改革
вклад	繳款
мозок	腦子
мозок	大腦
мозок	腦袋
мозок	腦
гніздо	槽
гніздо	窩
гніздо	巢穴
гніздо	巢
безкоштовно	free
безкоштовно	自由
безкоштовно	免費
тепло	溫暖
тепло	暖
тепло	溫暖
прояви	種族歧視
осло	奧斯陸
спини	sandy
ріст	成長
ріст	增長
дізнатися	學習
дізнатися	學
передмісті	郊區
кристали	水晶
кристали	晶體
ковальчук	kovalchuk
комунікацій	通訊
мадонна	聖母
спільну	共用
спільну	共享
спільну	分享
пожежа	消防
пожежа	火
пожежа	火焰
пожежа	火災
підвіска	停職
підвіска	暫停
дехто	一些
дехто	有些
сумніви	疑慮
гребля	壩
гребля	水電站
гребля	水庫
гребля	大壩
гребля	水壩
оснащений	雙重
чоловічі	男性
чоловічі	男
політикою	政策
бухарест	布加勒斯特
вибрати	選擇
вибрати	選取
вибрати	選擇
унікальні	獨特
унікальні	獨一無二
чиновників	官員
оцінити	速率
оцінити	評分
оцінити	率
оцінити	利率
небезпеки	危險
небезпеки	危險性
архіви	檔案
статевий	性
вчителі	教師
однакові	相同
однакові	相同
секс	性別
секс	性愛
секс	性行為
секс	性
чутки	流言
чутки	謠言
чутки	謠言
чутки	謠傳
чутки	謠言
чутки	傳言
чутки	傳聞
чутки	流言
несуть	攜帶
несуть	承載
методика	技術
методика	技巧
пейзаж	風景
пейзаж	景觀
джаз	爵士樂
джаз	爵士
уельсу	威爾斯
сантиметрів	釐米
едді	eddy
бомби	炸彈
віки	年齡
німеччину	德國
фасаді	爭議
менеджмент	管理
течія	電流
течія	現任
течія	目前
робітники	勞動者
робітники	工人
розмови	對話
розмови	對話
біженців	難民
біженців	難民
корона	冠
корона	王冠
корона	皇冠
фотографій	照片
фотографій	像片
сантьяго	聖地亞哥
сантьяго	聖地牙哥
пори	孔隙
пори	毛孔
змій	蛇
комуністична	共產主義
тропічні	熱帶
ціль	目標
ціль	目標
добровільно	心甘情願
добровільно	自願
добровільно	自願性
пізно	晚
пізно	遲到
пізно	遲
вдвічі	兩次
переселенців	流離失所
блакитний	blue
блакитний	藍
блакитний	藍色
блакитний	青色
пенсії	退休
пенсії	退休金
пенсії	養老金
бойове	作戰
гурток	圓形
гурток	圓
гурток	圓圈
гурток	迴圈
гурток	圈
моменти	moments
моменти	瞬間
моменти	時刻
затемнення	日蝕
лавки	板凳
лавки	長凳
наближення	近似
трудова	勞動
трудова	勞工
трудова	勞動力
тріо	三重唱
читача	追隨者
трави	草
трави	草地
трави	草叢
діагностики	診斷
еволюція	演化
еволюція	演變
еволюція	進化
еволюція	演進
інтелектуальної	智力
груповий	群組
груповий	群
перебіг	影響力
перебіг	影響
жуків	蟲子
жуків	臭蟲
клієнт	客戶
клієнт	顧客
клієнт	客戶
сервіс	服務
придбати	購買
придбати	購買
придбати	買
гвардійська	守衛
гвардійська	衛兵
тварина	動物
різдво	聖誕
різдво	聖誕節
молитви	祈禱
молитви	禱告
проста	簡單
собаки	犬
собаки	狗
виробника	廠商
студію	錄音室
студію	studio
студію	工作室
царі	magi
реставрація	修復
реставрація	恢復
реставрація	復原
проникнення	滲透
проникнення	滲入
проникнення	滲透
презентація	介紹
диких	狂野
диких	野
диких	野性
диких	野生
бад	芽
бад	bud
обстрілу	炮擊
перевірка	檢查
перевірка	驗證
перевірка	核查
перевірка	測試
перевірка	試驗
перевірка	測驗
перевірка	審定
перевірка	驗證
приватної	任性
сидіння	席位
сидіння	座位
гості	賓客
гості	來賓
гості	客人
розбіжності	diff
розбіжності	分歧
міфів	神話
барон	男爵
бруно	bruno
північне	北方
північне	北部
напруга	張力
залишитися	留
залишитися	留下
залишитися	留下來
піраміди	金字塔
додавати	加上
додавати	加
вектор	載體
вектор	向量
братство	友愛
братство	互助會
братство	博愛
братство	義氣
ланцюг	鏈
ланцюг	連鎖
ланцюг	鏈條
паспорт	護照
позитивно	積極
позитивно	正面
позитивно	陽性
підродина	subfamily
внутрішнє	內部
внутрішнє	內心
внутрішнє	內
внутрішнє	內在
практична	實用
кетрін	katherine
панель	小組
панель	面板
вихідні	週末
вихідні	週末
вихідні	卸任
вихідні	離任
вихідні	外向
зсу	zsu
лавка	長椅
лавка	板凳
стрічці	動態
стрічці	飼料
оцінкою	評比
оцінкою	評分
зазначає	上市
венесуели	委內瑞拉
шанс	機會
підпілля	地下
підпілля	地底
евакуації	疏散
евакуації	撤離
виправлення	更正
збільшує	增加
гаїті	海地
заборона	禁
заборона	禁止
заборона	違禁
заборона	禁忌
заборона	禁止
пакистан	巴基斯坦
легіон	軍團
полотна	畫布
полотна	帆布
механік	技工
хронологія	時序
хронологія	年表
ніде	無處
стилів	樣式
стилів	風格
консультант	顧問
консультант	咨詢
багатих	富裕
багатих	富有
фінанси	財務
фінанси	金融
фінанси	財務
фінанси	財務
сталь	鋼鐵
сталь	鋼
шахи	象棋
шахи	棋
шахи	西洋棋
темні	黑
темні	暗
темні	黑暗
інженери	工程師
вивести	輸出
вивести	產出
стандартна	標準
ізраїлі	以色列
куба	古巴
соціологія	社會學
шкіра	皮革
шкіра	皮
шкіра	肌膚
записано	書寫
записано	撰寫
поклоніння	崇拜
поклоніння	禮拜
комети	彗星
щоденник	日誌
щоденник	日刊
щоденник	日記
щоденник	期刊
щоденник	日記
делі	德里
промислова	工業
вимогою	要求
міллер	米勒
міллер	miller
спільна	關節
спільна	聯合
бідності	貧窮
бідності	貧困
центрами	中心
феномен	現象
союзники	盟友
союзники	盟軍
союзники	盟國
союзники	同盟
сіра	灰色
сіра	灰
сіра	grey
симптоми	症狀
індіанці	印地安人
присвоєння	委派
присвоєння	指派
присвоєння	任務
присвоєння	轉讓
галактик	星系
власна	自我
любителів	升值
вікон	windows
вікон	窗
вікон	視窗
рівно	穩
рівно	平穩
рівно	穩定
рівно	穩步
рівно	穩住
старша	前輩
старша	長輩
старша	長老
старша	年長
старша	老年
стани	國家
розряд	單曲
розряд	單打
фестивалів	節日
замінили	取代
роберто	roberto
шари	多層
шари	層層
шари	層
шари	各層
шари	層次
кадри	幀
кадри	框架
кадри	框
цех	公會
максимальний	最大值
максимальний	最大限度
площ	零售
нахил	傾斜
легкі	容易
легкі	輕鬆
легкі	簡單
діалект	話
діалект	方言
афганістан	阿富汗
хіп	hip
хіп	臀
хіп	臀部
хіп	髖
термінології	術語
інструкції	指令
інструкції	指示
атлетика	田徑
фантастика	虛構
фантастика	虛構
фантастика	小說
виконавці	資源
виконавці	藝術家
виконавці	藝人
бульвар	紅木
бульвар	大道
євангеліє	福音
самиць	女性
величин	數量
профспілок	工會
спадкоємець	繼承人
негативні	負面
негативні	負
негативні	否定
негативні	陰性
негативні	消極
сіро	ciro
заряд	電荷
заряд	充電
заряд	收費
загроза	威脅
перегони	比賽
перегони	賽跑
перегони	種族
перегони	競賽
перегони	賽車
глосарій	詞彙
молодим	年輕
молодим	young
регулярні	定期
регулярні	期刊
ходи	動作
монету	硬幣
монету	錢幣
кімната	房間
кімната	房
альянс	聯盟
альянс	同盟
альянс	結盟
кінь	馬
кінь	馬匹
сенат	元老院
сенат	參議院
батьківщина	故鄉
батьківщина	家園
батьківщина	祖國
батьківщина	國土
батьківщина	祖國
коробка	箱
коробка	框
коробка	盒
коробка	盒子
коробка	方框
коробка	變速箱
коробка	齒輪箱
твердість	硬度
запалення	發炎
запалення	炎症
гази	氣體
гази	加沙
оцінювання	評價
оцінювання	評估
важливість	重要
важливість	重要性
виживання	存活
виживання	求生
виживання	生存
дизель	柴油
недоліків	斷層
багатство	財富
багатство	財富
винограду	葡萄
винограду	葡萄
судану	蘇丹
обмежені	有限
обмежені	限量
обмежені	限
обмежені	受限
мухаммед	穆罕默德
мухаммед	穆罕默德
мухаммед	muhammed
вищому	總理
обрані	精選
обрані	選取
нафта	油
нафта	石油
нафта	機油
нафта	石油
сигнали	訊號
розділити	叉
розділити	叉子
розділити	分裂
розділити	分割
міркувань	推理
міссісіпі	密西西比
міссісіпі	密西西比州
яте	yate
род	杖
арсенал	武庫
арсенал	arsenal
абсолютна	絕對
абсолютна	絕對值
маргарет	margaret
попередня	先前
адм	adm
спереду	前面
спереду	陣線
інженерних	工程
інженерних	工程學
крус	cruz
знаючи	明知
поховали	埋
поховали	埋葬
суцвіття	inflorescence
подолати	克服
проведених	舵
підряд	連續
рівноваги	平衡
рівноваги	均衡
ратуша	廳
ратуша	霍爾
ратуша	大廳
ратуша	hall
міра	測量
міра	度量
міра	計量
міра	衡量
міра	量度
спокою	寧靜
мережах	網路
математичні	數學
математичні	數學
математичні	數學
числення	演算
числення	微積分
луїза	luisa
луїза	louise
залишатися	留
залишатися	留下
залишатися	留下來
броні	盔甲
броні	鎧甲
броні	裝甲
запитів	請求
запитів	要求
механічний	機械
кераміка	陶器
кераміка	陶藝
кераміка	窯
кераміка	陶瓷
кераміка	陶瓷
астрономи	天文學家
дербі	darby
прапором	旗幟
прапором	國旗
прапором	旗
прапором	旗子
зерно	糧食
зерно	穀物
зерно	糧
студій	研究
ставка	速率
ставка	評分
ставка	率
ставка	利率
всюди	全球
підтримання	維持
гідності	尊嚴
відповідну	適當
проза	散文
виграли	元
путівник	指南
путівник	指引
путівник	嚮導
матриця	母體
матриця	矩陣
розчин	迫擊炮
розчин	溶液
баланс	平衡
баланс	結餘
баланс	均衡
баланс	餘額
тунель	地道
тунель	隧道
розгортання	膨脹
розгортання	擴建
розгортання	擴張
розгортання	拓展
розгортання	擴大
розгортання	擴展
випускник	畢業
випускник	研究生
випускник	畢業生
доходи	商品
мат	交配
мат	隊友
потоцький	potocki
ветеран	老兵
похідні	衍生物
змусили	被迫
змусили	強迫
вирощують	成長
вирощують	生長
художниця	藝術家
художниця	藝人
корінь	根
корінь	root
алкоголю	酒類
алкоголю	白酒
алкоголю	醇
алкоголю	酒精
алкоголю	酒
алкоголю	酒類
відзначення	kos
звільнили	出院
звільнили	退伍
договори	條約
арабська	阿拉伯文
арабська	阿拉伯語
процесора	gpu
процесора	cpu
мартин	海鷗
мартин	鷗
метали	金屬
метали	金屬
дені	dani
модулі	單元
дозволити	啟用
дозволити	允許
дозволити	容許
пшениці	小麥
пшениці	麥子
незалежний	獨立
величезна	巨大
штучний	人工
штучний	人造
двадцяти	twenty
двадцяти	二十
подією	事件
подією	活動
вершину	頂點
рука	手臂
рука	臂
рука	胳膊
рука	手
стиснення	壓縮
реальність	現實
школярів	學童
тридцять	三十
тридцять	thirty
подію	事件
подію	活動
покриті	枯竭
неправильно	錯誤
неправильно	錯
аналогічний	類比
диски	磁碟
диски	cd
улюблений	最愛
улюблений	喜愛
іспанською	西班牙文
іспанською	西班牙語
ззаду	背
ззаду	回
жанрів	流派
суперників	對手
суперників	對手
фернандо	fernando
фан	樊
фан	粉絲
фан	風扇
фан	範
фан	方
фан	芳
трикутник	三角形
трикутник	三角
крива	曲線
самець	男性
самець	男
заново	重建
емілія	amelia
голокосту	大屠殺
різновидів	口味
різновидів	風味
гессен	hesse
віл	wil
віл	hiv
леопольд	leopold
актуальні	熱門
тяжіння	地心引力
тяжіння	引力
тяжіння	重力
індонезія	印度尼西亞
вимова	讀音
вимова	發音
наступником	繼任者
наступником	繼任
серійний	串列
францію	法國
автономний	自主
автономний	下線
автономний	離線
включати	包括
тонкі	薄
тонкі	瘦
митці	藝術家
митці	藝人
підлітків	青少年
підлітків	少年
підлітків	青少年
мідь	銅礦
мідь	銅
воїн	戰士
воїн	勇士
уельс	威爾斯
духовні	靈性
духовні	精神
янг	年輕
янг	young
шостий	第六
вісь	軸線
вісь	軸
вісь	軸心
єврейська	猶太人
єврейська	猶太
єврейська	猶太教
єврейська	希伯來
єврейська	希伯來文
колон	結腸
колон	冒號
податок	納稅
податок	稅務
податок	稅收
податок	稅
податок	稅金
прокурора	檢察官
рядка	line
рядка	線
рядка	線路
гранд	grand
дует	二重唱
латинська	拉丁
латинська	拉丁文
шахтар	shakhtar
шахтар	礦工
адаптації	適應
адаптації	適應性
колеги	同事
підтримати	支援
дослівно	逐字
дзеркала	鏡子
штучні	人工
штучні	人造
публікація	動態
публікація	故事
публікація	出版物
публікація	出版
публікація	張貼
публікація	發文
публікація	出版
публікація	發表
адріан	adrian
якесь	一些
якесь	有些
італію	義大利
кора	地殼
звіти	報告
надгробок	墓碑
правосуддя	正義
правосуддя	司法
сміття	垃圾
сміття	垃圾
пор	埠
пор	港口
пор	港
природним	自然
літом	夏日
колесо	輪
колесо	車輪
колесо	輪胎
колесо	胎
юлій	julius
враховувати	審議
приток	支流
череп	骷髏
череп	頭顱
череп	頭骨
захоплені	被俘
вгорі	頂
вгорі	top
вгорі	頂端
вгорі	熱門
вгорі	最高
коричневі	棕
коричневі	褐
коричневі	布朗
коричневі	brown
коричневі	棕色
колона	柱
колона	專欄
колона	欄
колона	列
рідкісний	稀有
рідкісний	難得
рідкісний	罕見
піднімається	上升
купол	穹
купол	圓頂
лео	獅子座
лео	leo
жорстоко	殘酷
жорстоко	殘忍
багатства	財富
худ	hood
тренування	培訓
тренування	訓練
тренування	練習
мільйон	百萬
малювання	畫畫
малювання	畫
малювання	油畫
малювання	繪畫
малювання	畫畫
малювання	繪圖
малювання	圖畫
малювання	繪畫
сімейство	家人
сімейство	家屬
сімейство	家庭
прийоми	技巧
урану	鈾
перевагою	優點
перевагою	優勢
зібрано	建
зібрано	內建
зібрано	編譯
зібрано	收集
переконати	說服
розлучення	離婚
виключення	排除
виключення	例外
пен	彭
пен	鵬
пен	別針
пен	pin
сервера	伺服器
штучно	虛構
фотограф	攝影師
стрічку	帶子
стрічку	膠帶
стрічку	磁帶
ставків	暗藏
попит	需求
попит	需求量
попит	要求
винахід	發明
записати	撰寫
записати	寫
записати	寫信
записати	寫入
записати	寫作
записати	唱片
записати	記錄
записати	紀錄
записати	燒錄
записати	燃燒
записати	燒傷
записати	燒
записати	燒死
куби	古巴
уникати	避免
албанія	阿爾巴尼亞
туристичний	遊客
туристичний	旅遊
пола	pola
дружба	友情
дружба	友情
дружба	友誼
чорногорія	黑山
венера	維納斯
венера	金星
могилу	墳墓
могилу	墓
могилу	墳
підключення	連結
поліцейський	cop
конкретно	具體地說
курорт	度假勝地
позитивний	積極
позитивний	正面
позитивний	陽性
туніс	突尼西亞
туніс	突尼西亞
чай	茶葉
чай	茶
кримінальні	罪犯
вірус	病毒
висловлювання	輸出
висловлювання	產出
розрив	中斷
розрив	休息
розрив	打破
розрив	間隙
розрив	缺口
розрив	差距
куля	球體
куля	子彈
куля	彈頭
легенд	傳說
легенд	傳奇
органічні	有機
підприємців	創業者
ресторан	飯店
ресторан	餐廳
ресторан	餐館
згоду	核准
згоду	核可
згоду	批准
коричневий	棕
коричневий	褐
коричневий	布朗
коричневий	brown
коричневий	棕色
каф	caf
археологічний	考古學
археологічний	考古
коробки	方框
лави	岩漿
лави	熔岩
шкода	可惜
шкода	後悔
фарби	畫
фарби	油漆
фарби	顏料
собака	竇
собака	犬
собака	狗
шолом	頭盔
шолом	盔
пропаганда	宣傳
таджикистану	塔吉克
записані	書寫
записані	撰寫
впливати	影響力
впливати	影響
підприємстві	設施
лікуванні	對待
ліцензію	執照
ліцензію	許可
ліцензію	許可證
ліцензію	執照
ліцензію	駕照
ліцензію	許可證
курт	kurt
курт	curt
сумнів	疑問
сумнів	懷疑
сумнів	疑慮
змішані	混合
підтверджено	確認
підтверджено	核定
підтверджено	核准
підтверджено	批准
індивідуальні	個人
індивідуальні	個別
індивідуальні	個體
заарештовано	被捕
альтернативний	候補
континенту	大洲
континенту	大陸
ванкувер	溫哥華
зла	惡
зла	邪惡
глядача	觀眾
глядача	旁觀者
холодна	冷冷
холодна	寒冷
холодна	冷
фільтр	篩選
фільтр	濾波器
фільтр	過濾
фільтр	過濾器
сильна	強大
сильна	強壯
сильна	強烈
сильна	強
сильна	堅強
мера	市長
мера	鎮長
важливості	重要
важливості	重要性
ваз	花瓶
ярмарок	公平
ліцензія	執照
ліцензія	許可
ліцензія	許可證
ліцензія	執照
ліцензія	駕照
ліцензія	許可證
пісок	沙
пісок	沙子
пісок	砂
пера	羽
пера	羽毛
ворог	敵軍
ворог	敵方
ворог	敵
ворог	敵人
невдало	失敗
девіз	座右銘
девіз	箴言
девіз	格言
лицарі	騎士
тривалості	忽略
тривалості	疏忽
тривалості	忽視
часті	頻繁
часті	經常
завершити	完成
завершити	終結
завершити	結尾
завершити	結束
завершити	完整
завершити	完成
підняти	抬
підняти	提升
підняти	電梯
підняти	加註
відсутнє	無
розквіт	盛開
змінні	變數
клер	claire
нікого	任何人
террі	特里
террі	terry
раннє	提早
раннє	及早
раннє	早期
раннє	提前
реконструкцію	改造
присвячено	奉獻
присвячено	專用
спорядження	背包
спорядження	裝備
спорядження	gear
спорядження	齒輪
кіото	京都
продюсери	製片人
математичної	數學
наміри	意圖
наміри	意向
черепаха	海龜
черепаха	烏龜
черепаха	龜
черепаха	烏龜
черепаха	龜
синонім	同義詞
синонім	同義字
кінематограф	攝影
кінематограф	電影院
кінематограф	電影
кінематограф	戲院
страв	菜
браян	brian
гільдії	公會
схему	框架
традиційна	傳統
симон	simon
симон	西蒙
симон	西門
залізний	鋼鐵
залізний	鐵
якоб	jacob
якоб	雅各
воскресіння	復活
рукописи	手稿
вихідний	卸任
вихідний	離任
вихідний	外向
збираються	聚集
збираються	聚會
привілеї	特權
фраза	片語
міфи	神話
фольклор	民謠
фольклор	民間
фольклор	民俗
фольклор	民俗
скарби	寶物
скарби	財寶
скарби	寶藏
рання	提早
рання	及早
рання	早期
рання	提前
джейсон	jason
комерційного	商用
комерційного	商事
комерційного	商業
юліан	julian
анатомія	解剖
анатомія	解剖學
федеральний	聯邦
тед	ted
польщу	波蘭
керрі	kerry
керрі	carrie
страйк	罷工
платівки	紀錄
платівки	記錄
рибу	魚類
рибу	魚
рибу	魚兒
оригінал	原文
оригінал	原件
оригінал	原創
оригінал	原始
оригінал	原
підвищує	增加
тихий	太平洋
відмова	失敗
камер	照相機
камер	相機
стелі	天花板
стелі	上限
постійна	常數
підвищити	增加
підвищити	提高
змії	蛇
змії	蛇
безпосередній	即時
провідник	指南
провідник	指引
провідник	嚮導
провідник	指揮
