から	mula
賃貸借	lease
克行	katsuyuki
インフラストラクチャー	imprastraktura
ムカデ	alupihan
クリエーター	gumawa
クリエーター	lumikha
クリエーター	creator
アルフレード	alfredo
バド	bud
ノヴァーラ	novara
サマーズ	summers
エイプリル	april
エイプリル	abril
征服者	mananakop
オルセン	olsen
絶品	napakahusay
ポルタ	porta
略式	informal
イェンス	jens
メシエ	messier
受粉	polinasyon
ヨシュア	joshua
ヨシュア	josue
コンプトン	compton
クライマー	climber
ランジェリー	lingerie
テルル	tellurium
キャスパー	casper
ペンタゴン	pentagon
サルコジ	sarkozy
フェルマー	fermat
フローニンゲン	groningen
エミレーツ	emirates
レイヴン	uwak
レイヴン	raven
セキュリティー	security
セキュリティー	seguridad
まきこ	makiko
コーラン	quran
コーラン	koran
ブルゴス	burgos
ジャッカル	tsakal
グイド	guido
ジェス	jess
床屋	barbero
トラヤヌス	trajan
スティーヴンス	stevens
マウリシオ	mauricio
組み立てる	assemble
組み立てる	magtipon
セヴァストポリ	sevastopol
ディジョン	dijon
さまよう	libot
さまよう	gala
さまよう	wander
透明度	transparency
スイッチング	lumilipat
ホットドッグ	hotdog
フォーマル	pormal
古生代	paleosoiko
ほうき	broom
超自然	supernatural
パットナム	putnam
アミーゴ	amigo
ブカ	buka
ブラックリスト	blacklist
召使	lingkod
カルタヘナ	cartagena
ソーマ	soma
キャメル	camel
ウェルチ	welch
レナート	renato
ブロードキャスト	broadcast
ブロードキャスト	pagsasahimpapawid
ブロードキャスト	pagsasahimpapawid
ブロードキャスト	broadcasting
ジゼル	giselle
メルケル	merkel
ブリッツ	blitz
デリバティブ	deribatibo
キャス	cass
メルヴィル	melville
マルコフ	markov
カラチ	karachi
ペンキ	paint
ペンキ	pintura
イプスウィッチ	ipswich
アルフィー	alfie
多角形	poligon
ドノヴァン	donovan
ブロワ	blois
ルーゴ	lugo
能見	nomi
ゼラチン	gelatin
ボディビル	bodybuilding
アンティグア	antigua
黒鉛	graphite
カルメル	carmel
にんじん	carrot
ベンチマーク	huwaran
マーシャ	marsha
デュースブルク	duisburg
ソファ	sopa
ソファ	couch
タルサ	tulsa
ヴァーノン	vernon
作業場	workshop
チルダ	tilde
デレック	derek
エスキモー	eskimo
ブラジャー	bras
ブラジャー	bra
メイト	mate
ポメラニア	pomerania
ルッカ	lucca
インフィニット	infinite
放物線	parabola
メドヴェージェフ	medvedev
無法者	outlaws
ルチア	lucia
チェゼーナ	cesena
神経症	neurosis
シェイプ	shape
シェイプ	hugis
グリーンピース	greenpeace
マリアーノ	mariano
カポネ	capone
泥炭	pit
ウイングス	wings
ウイングス	pakpak
ピノ	pino
ケーン	kane
かずえ	kazue
バックボーン	katigasan
ファルネーゼ	farnese
メロス	melos
スタンディング	standing
スタンディング	nakatayo
チェイサー	chaser
ポピー	poppy
具視	tomomi
フレキシブル	flexible
フレキシブル	nababaluktot
パンプキン	kalabasa
パンプキン	pumpkin
テオドシウス	theodosius
ツバル	tuvalu
マクニール	mcneil
ウッチ	łódź
ハノーバー	hanover
パパイヤ	papaya
除算	hatiin
トトロ	totoro
ハタ	hata
小道	pathway
ジェロニモ	geronimo
花瓶	vase
アディダス	adidas
スモーク	usok
シンターゼ	synthase
アルカーイダ	qaeda
明け方	dawn
明け方	liwayway
ミトリダテス	mithridates
ウッドロウ	woodrow
ホバート	hobart
カマキリ	mantis
グティエレス	gutiérrez
グティエレス	gutierrez
クリーナー	cleaner
クリーナー	buaya
ハウエル	howell
敗血症	sepsis
コーチング	pagtuturo
コーチング	coach
フィリス	phyllis
ポリエステル	polyester
アネット	annette
クーネオ	cuneo
デバッグ	debug
デバッグ	debugging
ブッチ	butch
アサルト	assault
重罪	felony
フィンチ	finch
ハピネス	ligaya
ハピネス	saya
ハピネス	kaligayahan
カミング	sasama
カミング	darating
ヴァンデ	vander
採石場	quarry
裁断	pagputol
レーゲンスブルク	regensburg
マンフレート	manfred
ブレスレット	bracelet
ジークムント	sigmund
ヴィッキー	vicky
キキ	kiki
ソドム	sodom
ディアブロ	diablo
脳炎	encephalitis
バルデス	valdez
バルデス	valdés
エンドウ	pea
エンドウ	peas
ややこしい	nakakalito
レソト	lesotho
テキーラ	tequila
メルヴィン	melvin
蝋燭	kandila
蝋燭	kandila
パプア	papua
成都市	chengdu
プラ	phra
プラ	pla
太もも	hita
太もも	hita
ウィーラー	wheeler
スパゲッティ	spaghetti
ヴァーサ	vasa
ユマ	yuma
ビビ	bibi
マックイーン	mcqueen
ミーム	meme
ミーム	meme
キーロフ	kirov
チェイニー	cheney
ヴィヴァルディ	vivaldi
ムラト	murad
マックスウェル	maxwell
隠者	ermitanyo
デュボア	dubois
分母	denominator
関節炎	arthritis
球根	bulb
忍耐	patience
忍耐	pasensya
忍耐	tiyaga
忍耐	pagtitiis
リヴ	liv
リプリー	ripley
カンポス	campos
レブロン	naglabas
ルブリン	lublin
剥製	busog
ルーファス	rufus
セウェルス	severus
イジー	izzy
ヴィル	ville
ミッテラン	mitterrand
肝硬変	cirrhosis
ペニス	titi
ペック	peck
ラホール	lahore
震央	epicenter
口紅	lipstick
不均衡	liblib
かかし	scarecrow
ブラフ	bluff
華氏	fahrenheit
ドーラ	dora
プルースト	proust
ケイコ	keiko
エレバン	yerevan
捻挫	sprain
グリーンバーグ	greenberg
ショウガ	luya
オグデン	ogden
ゲルニカ	guernica
治る	gumagaling
治る	heal
治る	gumaling
治る	pagalingin
フエ	hue
カテリーナ	caterina
アシュレイ	ashley
アトス	athos
陽電子	positron
パリティ	paridad
聴力	pagdinig
聴力	pandinig
ヴィッラ	villa
イプシロン	epsilon
アントニア	antonia
組立て	assembling
リャン	liang
ティエリー	thierry
サーボ	servo
カレラ	carrera
ボルツマン	boltzmann
たまこ	tamako
イネス	innes
ヨード	iodine
セルバンテス	cervantes
ファクシミリ	fax
ファクシミリ	facsimile
コンブ	kelp
キューピッド	kupido
キューピッド	cupid
ヴァンス	vance
イェーナ	jena
ヨアキム	joachim
シムズ	simms
ゴールドバーグ	goldberg
瀋陽市	shenyang
ディノ	dino
重水素	deuterium
ロアノーク	roanoke
ハルトマン	hartmann
博信	hironobu
ディケーター	decatur
タガ	taga
オイスター	shells
オイスター	talaba
クズネツォフ	kuznetsov
十戒	utos
梅毒	sipilis
安静	pahinga
ユニタリ	unitary
上皮細胞	epithelium
ミハル	michal
ドローイング	pagguhit
ドローイング	drawing
ラムゼイ	ramsey
オーエン	owen
マスタード	mustard
マリファナ	marijuana
ルッツ	lutz
ダフネ	daphne
バイス	bisyo
バイス	vice
アイロン	bakal
アイロン	iron
ジェラード	gerrard
ジェラード	gerard
バウティスタ	bautista
ディスカッション	talakayan
ディスカッション	talakayan
ディスカッション	talakayin
ディスカッション	usapan
パセリ	perehil
ヘイゼル	hazel
モーテル	vacancy
モーテル	motel
デコレーション	hiyas
デコレーション	dekorasyon
デコレーション	pamasko
マミー	mommy
プリシラ	priscilla
グリーンズボロ	greensboro
グリエルモ	guglielmo
肉腫	sarcoma
横断幕	banner
横断幕	banner
査証	visa
オベリスク	obelisk
クレモナ	cremona
ため息	hininga
ラダー	ladder
ラダー	hagdan
ストーナー	stoner
ノルテ	norte
マーストリヒト	maastricht
エスプレッソ	ekspreso
セルマ	selma
かかと	heels
かかと	takong
かかと	sakong
ガルダ	garuda
ガルダ	garda
胡椒	sili
胡椒	paminta
ヘラート	herat
サフラン	saffron
リズ	liz
ヴィエンチャン	vientiane
ガーナー	garner
アルメイダ	almeida
バタン	batang
クミ	kumi
ブレッド	tinapay
アラメダ	alameda
無錫	wuxi
マドラス	madras
オルランド	orlando
直腸	tumbong
直腸	rectal
重量挙げ	weightlifting
ヘリックス	helix
ファウラー	fowler
イーライ	eli
シオニズム	siyonismo
サンプソン	sampson
オルティス	ortiz
貯める	maipon
ヤルタ	yalta
トゥーレ	thule
サイレンス	katahimikan
グリシン	glycine
パンチョ	pancho
デニム	maong
プラド	prado
ブロッホ	bloch
ウォリス	wallis
カサンドラ	cassandra
ヴァレーゼ	varese
ガチョウ	goose
便秘	constipation
マッチョ	macho
はぁ	huh
ベイブ	babe
新生代	cenozoic
キリバス	kiribati
ゾーイ	zoe
スキャナ	scanner
ずさん	pabaya
グルー	gru
ウーディネ	udine
マリック	malik
デフ	def
ジジ	gigi
トリッキー	nakakalito
アイシールド	eyeshield
ゴミ箱	basura
アタテュルク	atatürk
ネーション	nation
ベルタ	bertha
でたらめ	kalokohan
スカッシュ	squash
グレンデール	glendale
ヒポクラテス	hippocrates
プル	hilahin
十二指腸	tokong
ペーザロ	pesaro
ティラナ	tirana
屠殺	pagpatay
屠殺	patayan
レオノール	leonor
布地	tela
赤羽根	akabane
コンポステーラ	compostela
エセル	ethel
南寧	nanning
スキナー	skinner
バクトリア	bactria
ジローナ	girona
リボソーム	ribosomal
アングレーム	angoulême
切り分け	inukit
背骨	tinik
苦味	kadugtong
ドレッシング	dressing
検査官	inspector
バンプ	bump
冷媒	refrigerant
天頂	taluktok
シェルブール	cherbourg
ベロニカ	veronica
シーケンシャル	sequential
ジャイルズ	giles
報奨	incentives
ジニー	genie
ボーフム	bochum
バンドン	bandung
アウトサイダー	outsider
キリマンジャロ	kilimanjaro
アーチー	archie
リブ	liv
レント	umupa
レント	upahan
レント	rent
レント	upa
デーヴァ	deva
ブラウニング	browning
からかう	aasar
ジゴロ	gigolo
溶かす	tunawin
叫び声	cries
ドーセット	dorset
パーラー	parlor
アヴェ	ave
プリモ	primo
マカッサル	makassar
ナメクジ	slug
フィオナ	fiona
タンガニーカ	tanganyika
ヒマラヤ山脈	himalayas
トラファルガー	trafalgar
針金	wire
針金	kawad
ヘーラクレース	heracles
バジル	basil
聖餐	eukaristiya
事跡	achievements
事跡	nagawa
キャッチボール	mahuli
ロア	loa
ロア	roa
観念論	idealismo
ヌール	nur
トリミング	crop
トリミング	crop
トリミング	cropped
ヌクレオチド	nucleotide
深セン	shenzhen
ディテール	detalye
ヒープ	heap
噛む	kagat
サイイド	syed
ランダー	lander
エクササイズ	ehersisyo
エクササイズ	ehersisyong
エクササイズ	exercise
マンディ	mandy
ハーラル	harald
ウィッシュ	naisin
ウィッシュ	wish
ウィッシュ	batiin
ウィッシュ	nais
タラワ	tarawa
フェルプス	phelps
瞳孔	pupil
雪だるま	snowman
プロパティ	property
プロパティ	katangian
無神論	ateismo
無神論	atheist
ヨセミテ	yosemite
インサイダー	insider
ネイル	nail
ネイル	kuko
ネイル	kuko
形態素	morpema
シルヴィオ	silvio
残額	natitira
残額	natitirang
ゴス	goth
ジルベルト	gilberto
ヴァッレ	valle
ウォルターズ	walters
アクティビティ	gawain
アクティビティ	aktibidades
アクティビティ	gawain
アクティビティ	aktibidad
曲げる	bend
ステイ	mananatiling
ステイ	manatili
ステイ	manatiling
ステイ	stay
ジェントルマン	ginoo
ジェントルマン	gentleman
イップ	yip
エミル	emil
ニコシア	nicosia
ヴィシュヌ	vishnu
キンシャサ	kinshasa
アンブローズ	ambrose
アンブローズ	ambrosio
全能	makapangyarihan
スハルト	suharto
ニンフ	nimpa
フルクトース	pruktosa
フェデックス	fedex
アスティ	asti
オセール	auxerre
コショウ	paminta
クジャク	peacock
カフェテリア	canteen
カフェテリア	cafeteria
庫裏	kuri
ペレストロイカ	perestroika
マクナマラ	mcnamara
溶解度	solubility
エリーゼ	elise
寝たきり	nakaratay
スカイウォーカー	skywalker
ヌル	null
ディレイ	delay
マグワイア	mcguire
マグワイア	maguire
メッシ	messi
クルディスタン	kurdistan
プルタルコス	plutarko
ティーンエイジャー	binatilyo
ヘイワード	hayward
グレゴール	gregor
ブルームバーグ	bloomberg
キノピオ	karag
スキャナー	scanner
クラスノヤルスク	krasnoyarsk
エンデバー	endeavour
フルバック	fullback
無地	payak
無地	kapatagan
コンドーム	condom
コンドーム	condom
ベガス	vegas
不眠症	insomnia
砂塵	alikabok
砂塵	buhangin
砂塵	sand
虫歯	cavity
シュレック	shrek
草庵	soan
ニルソン	nilsson
渇き	uhaw
ギデオン	gideon
発疹	pantal
イダルゴ	hidalgo
フォボス	phobos
ビヤ	biya
デルガド	delgado
ダウニー	downey
アクセサリ	kagamitan
アクセサリ	accessories
ショーケース	showcase
シーラカンス	coelacanth
涼しい	astig
涼しい	cool
ステートメント	pahayag
ステートメント	pahayag
ダーリング	darling
ダーリング	irog
ビヨンセ	beyonce
オニオン	sibuyas
ブレイ	bray
マッシュルーム	mushrooms
マッシュルーム	kabute
ベルルスコーニ	berlusconi
染める	dye
染める	tina
染める	tinted
ヒエロニムス	jerome
ジュリ	juli
ランゲ	lange
やわらかい	malambot
アンペア	ampere
すすめる	hikayatin
すすめる	hinihikayat
すすめる	manghikayat
すすめる	irekomenda
葉っぱ	dahon
葉っぱ	dahon
繊毛	cilia
イヤリング	hikaw
イヤリング	hikaw
エキゾチック	exotic
スーツケース	maleta
ゴダード	goddard
献立	diyeta
献立	diet
スモーキー	smokey
シャリ	shari
吐き気	nasusuka
ルビオ	rubio
義澄	yoshizumi
プレスコット	prescott
ブリー	brie
バウンティ	pabuya
バウンティ	bounty
ジョサイア	josiah
ケロッグ	kellogg
ポンテベドラ	pontevedra
至福	bliss
オランウータン	orangutan
ドルチェ	dolce
プリーストリー	priestley
フォンダ	fonda
セーリング	paglalayag
マグノリア	magnolia
パンケーキ	pancake
弓術	archery
あさこ	asako
アラス	arras
シテ	shite
スレイヤー	slayer
速記	shorthand
義尚	yoshihisa
ウルム	ulm
イボ	kulugo
アイデンティティー	pagkakakilanlan
アイデンティティー	pagkakilanlan
アイデンティティー	katauhan
杭州市	hangzhou
モデスト	modesto
プディング	pudding
アクアリウム	akwaryum
コオロギ	cricket
コオロギ	kuliglig
コオロギ	kuliglig
入れ墨	tattoo
仏塔	pagoda
裏通り	makipot
裏通り	alley
姉川	ane
ラビン	rabin
トート	thoth
キャシディ	cassidy
エイヴォン	avon
ラングーン	rangoon
ギブズ	gibbs
レセプション	reception
レセプション	pagtanggap
ポドゴリツァ	podgorica
アントニヌス	antoninus
冠詞	artikulo
冠詞	akda
冠詞	artikulo
ビュッフェ	buffet
クエーサー	quasar
ヒューマニズム	humanismo
播種	planting
播種	nagtanim
播種	nakatanim
播種	parokya
播種	paghahasik
しびれ	manhid
しびれ	pamamanhid
傷口	sugat
ウェルシュ	gales
アオスタ	aosta
マーロウ	marlowe
ウェズリー	wesley
ヤロスラヴリ	yaroslavl
ニールス	niels
サンドウィッチ	sandwich
ヘアー	hair
ヘアー	buhok
エリコ	jericho
レーヨン	rayon
ヒキガエル	karag
恩寵	grace
恩寵	biyaya
キャメロット	camelot
クリスティアーノ	cristiano
コンテキスト	konteksto
コンテキスト	context
子羊	lamb
子羊	cordero
保則	yasunori
アポトーシス	apoptosis
プリムス	primus
ペンシル	lapis
ヒスイ	jade
ベイズ	bayes
オーディエンス	audience
オーディエンス	tagapanood
オーディエンス	madla
オーディエンス	makakakita
差動	differential
ハミルトニアン	hamiltonian
タラゴナ	tarragona
パーシング	pershing
アンジー	angie
アトミック	atomic
ラグ	rag
ラグ	lag
ラグ	alpombra
バービー	barbie
アナキズム	anarchist
アナキズム	anarkismo
アグリッパ	agripa
パコ	paco
ギャラクティカ	galactica
遠回り	rotonda
ポラロイド	polaroid
タレス	thales
キュレーター	curator
受入れ	acceptance
受入れ	pagtanggap
ラインバッカー	linebacker
富士夫	fujio
グラデーション	gradient
ボスコ	bosco
三輪車	tricycle
タタ	tata
ジェナ	jenna
アバン	abang
ジッダ	jeddah
ラジウム	radium
ムーサ	muse
胡麻	linga
お花	bulaklak
チュメニ	tyumen
栄養失調	malnutrisyon
供物	offering
コミット	gumawa
コミット	nakatuon
ラドクリフ	radcliffe
アラーム	alarm
寝具	kumot
ジュビリー	hubileo
幸広	yukihiro
ウェンデル	wendell
エレオノーラ	eleonora
カメリア	camelia
カテーテル	catheter
サウル	saul
ツンドラ	tundra
メロドラマ	melodrama
ジャコブ	jacob
パンデミック	pandemya
マッテオ	matteo
タルト	tart
義高	yoshitaka
オーブリー	aubrey
アレッサンドリア	alessandria
アトキンス	atkins
ダリウス	darius
ダリウス	dario
ファスナー	pangkabit
テート	tate
グスタボ	gustavo
クーリッジ	coolidge
ショウジョウバエ	drosophila
ドゥーム	doom
ジョヴァンナ	giovanna
腫れ	maga
腫れ	namamaga
ニシキヘビ	sawa
バティック	batik
インディラ	indira
マルティーニ	martini
シトラス	citrus
オリンポス	olympus
トラッカー	tracker
ピオリア	peoria
アモーレ	amore
オラン	oran
クルーニー	clooney
エスメラルダ	esmeralda
ゴリツィア	gorizia
アンビエント	pumapaligid
脳幹	brainstem
かわいそう	mahirap
かわいそう	kawawang
烏龍茶	oolong
チェリャビンスク	chelyabinsk
ダイアグラム	diagram
サピエンス	sapiens
イチジク	fig
ピエタ	pietà
ファンデーション	pundasyong
ファンデーション	foundation
ファンデーション	pundasyon
コンセプシオン	concepción
カメハメハ	kamehameha
マーラ	mara
脊柱	tinik
メイス	mace
ロープウェー	ropeway
アニス	sangki
ミンク	mink
ダイアー	dyer
ピアーズ	piers
マグダレーナ	magdalene
マグダレーナ	magdalena
フィボナッチ	fibonacci
再訪	revisited
頭皮	anit
マウン	maung
アルマジロ	armadillo
腹筋	abs
ダス	das
ひび割れ	bitak
ひび割れ	pumutok
ひび割れ	crack
ファイフ	fife
ヘイスティングス	hastings
リュミエール	lumière
レゴ	lego
三つ子	triplets
ムルマンスク	murmansk
シャリーア	sharia
マクレガー	mcgregor
モーティマー	mortimer
フルール	fleur
チーク	teka
シロアリ	anay
ガンジー	gandhi
ワサビ	wasabi
イマジネーション	imahinasyon
グアダルーペ	guadalupe
クーガー	puma
キラーズ	killers
スワンナプーム	suvarnabhumi
イグレシアス	iglesias
ピュイ	puy
ブランケット	kumot
義央	yoshihisa
滑車	kalo
アッティラ	attila
ラバト	rabat
チップス	chips
エイムズ	ames
グラフトン	grafton
モネ	monet
アリラン	arirang
トリーア	trier
ヴャチェスラフ	vyacheslav
メルビン	melvin
ディマジオ	dimaggio
セラピスト	therapist
インテグレーション	integration
コジモ	cosimo
ボヘミアン	bohemian
アルマゲドン	armageddon
ミトラ	mitra
ヴォルデモート	voldemort
グウェン	gwen
カリグラ	caligula
トーラー	torah
シャルトル	chartres
ウェッジ	wedge
黄疸	paninilaw
フジモリ	fujimori
エプスタイン	epstein
パラディン	paladin
プロテアーゼ	protease
トラッキング	pagsubaybay
フィフス	ikalimang
フィフス	panglima
ブレナン	brennan
遠近法	perspektibo
遠近法	pananaw
ヘッダー	header
ヘッダー	headers
ヘッダー	header
カブール	kabul
キアラ	chiara
スリッパ	tsinelas
ダルフール	darfur
リュシアン	lucien
ブリッグス	briggs
チフス	typhus
ギグ	gig
バルトロメオ	bartolomeo
ロベスピエール	robespierre
シューメーカー	shoemaker
コーリング	pagtawag
コーリング	tumatawag
麻疹	tigdas
フェルドマン	feldman
メキシカン	mexican
孝允	takayoshi
きりん	kirin
オリョール	oryol
テキスタイル	tela
マーシア	mercia
オライオン	orion
尿道	uretra
ネイバー	naver
ブダ	buda
スーフィー	sufi
毛細血管	kapilaryo
ウィルフレッド	wilfred
ベンチュラ	ventura
フリーダ	frida
ハマースミス	hammersmith
レーズン	pasas
イリジウム	iridium
アバ	abba
ふぶき	fubuki
トレッキング	trek
シェークスピア	shakespeare
カルヴィン	calvin
ボイシ	boise
ウィルキンス	wilkins
麺類	pansit
麺類	pancit
麺類	noodle
ワトキンス	watkins
アニマ	anima
トキオ	tokio
聖天	shoten
シーツ	sheet
アセンション	asensiyon
口髭	bigote
スウォンジー	swansea
プーマ	puma
蛇口	tap
タイタス	titus
カモフラージュ	camouflage
ルアンダ	luanda
愛らしい	nakakatuwa
愛らしい	adorable
ギレルモ	guillermo
玉ねぎ	sibuyas
玉ねぎ	sibuyas
シーソー	seesaw
オデュッセウス	odysseus
ヘルム	helm
ヒューマノイド	humanoid
プレトリア	pretoria
オッペンハイマー	oppenheimer
対格	accusative
ガゼル	gazelle
ジュークボックス	jukebox
デュバル	duval
アストラハン	astrakhan
ウツボ	moray
エレイン	elaine
ニャ	nha
グランディ	grundy
チャウ	chow
アムル	amr
ローディング	nilo
胆嚢	apdo
買い手	bibili
買い手	bumibili
買い手	pagsisisi
買い手	mamimili
モンス	mons
禁輸	embargo
ナザレ	nazareth
センセーショナル	nakakagulat
ゴンサロ	gonzalo
ヴラド	vlad
インジェクション	injection
パンパ	pampa
ピカピカ	makintab
シュルーズベリー	shrewsbury
ジャクリーヌ	jacqueline
アウン	aung
スワード	seward
ダッドリー	dudley
パラッツォ	palazzo
ユーティリティー	utilidad
ユーティリティー	utility
シマウマ	zebra
タクシン	thaksin
ドゥアルテ	duarte
長春市	changchun
やけど	burns
やけど	sunugin
やけど	paso
ジュリアナ	juliana
生姜	luya
シェード	lilim
シェード	shade
キウイ	kiwi
ピューマ	puma
ロドルフォ	rodolfo
サンガー	sanger
ハイビスカス	gumamela
ウロコ	scales
燻製	jenny
コンコルディア	concordia
合肥	hefei
アマルフィ	amalfi
ファルコ	falco
仏山	foshan
マハル	mahal
リロイ	leroy
マルティ	martí
フローティング	lumulutang
フローティング	nakalutang
フローティング	lutang
ウィーナー	wiener
ドーキンス	dawkins
セイウチ	walrus
エレガンス	tikas
イチイ	yew
シャイア	shire
ミクロン	miquelon
エストラーダ	estrada
キャシャーン	casshern
セゴビア	segovia
ハンツビル	huntsville
チウ	chiu
ハーマイオニー	hermione
アブラムシ	aphid
オンブズマン	ombudsman
目盛	scaling
目盛	scale
がっかり	bigo
がっかり	pagkabigo
アヴェッリーノ	avellino
ロザリー	rosalie
マヌ	manu
滑り台	slide
ロックス	bato
フォールト	kasalanan
ハールレム	haarlem
アビジャン	abidjan
トキメキ	tokimeki
ファック	puta
ファック	fuck
アマリロ	amarillo
ジャヤ	jaya
全羅道	jeolla
ターフ	karerahan
申請者	aplikante
チュン	chun
デブラ	debra
ホーキング	hawking
トリプトファン	tryptophan
やかん	takure
たんぱく質	protina
ハウル	howl
ヴェンツェル	wenzel
ルドヴィーコ	lodovico
テス	tess
マージン	margin
哺乳動物	mamalya
オリエンテーション	oryentasyon
オリエンテーション	orientation
アセット	asset
アセット	asset
ワーウィック	warwick
カーヴァー	carver
街灯	lamp
街灯	lampara
ミンコフスキー	minkowski
攪拌	gumalaw
フアレス	juárez
マクシムス	maximus
シュペーア	speer
ライアー	sinungaling
インセンティブ	incentives
アモン	amon
オーフス	aarhus
ノルディック	nordic
ヤム	yam
ゲームプレイ	gameplay
ワカメ	damong
コマース	commerce
ダフィー	duffy
ゴボウ	burdock
チロシン	tyrosine
アヴェンジャー	avenger
ヴォロネジ	voronezh
ローディ	lodi
ゴーディ	gordy
バーベル	barbel
プライマリ	pangunahing
プライマリ	pangunahin
腹膜	peritonyo
ブリーダー	breeder
リュージュ	luge
禁欲	pangilin
グラード	grad
セロリ	apyo
タイピング	typing
スービック	subic
グローヴァー	glover
パーマネント	permanente
パーマネント	permanent
イグアナ	iguana
ゴンゾ	gonzo
ブロンソン	bronson
じゅうたん	carpet
チェット	chet
イシュタル	ishtar
スヴォーロフ	suvorov
ゾディアック	zodiac
せん断	shear
クリスタ	christa
パトラ	patras
アギーレ	aguirre
セレーナ	selena
ハマグリ	clam
イメージング	imaging
納期	deadline
ズヴェズダ	zvezda
アモール	amor
メイベル	mabel
ヴェルチェッリ	vercelli
エイリアス	alyas
エイリアス	aliases
ノヴォ	novo
ベグ	beg
マテオ	mateo
エストロゲン	estrogen
アウトブレイク	pagkalat
クリアランス	clearance
好き嫌い	mapili
引き伸ばし	pagpapalawak
ボーモント	beaumont
スカンク	mopeta
フロジノーネ	frosinone
ラサール	lasalle
ポワティエ	poitiers
サモラ	zamora
奴婢	nobi
パンティー	panty
雑穀	millet
求む	wanted
コッド	cod
狂犬病	rabies
ミュール	mule
マリエッタ	marietta
ロキ	lok
ロキ	loki
関心事	aalala
関心事	malasakit
関心事	alalahanin
関心事	concern
お出かけ	outing
ボック	bock
ビッチ	maldita
ベニス	venice
ベニス	venezia
擦音	ibinaba
ジャッキ	jack
マタドール	matador
トスカ	tosca
サーベイヤー	surveyor
ターバン	pugong
かき氷	ahit
アイダ	ida
ベネチア	venice
ベネチア	venezia
プロモ	promo
アルビノ	albino
甘利	amari
ブエノ	bueno
ノルベルト	norbert
ボニータ	bonita
ピーボディ	peabody
オービタ	orbiter
気管支炎	bronchitis
ジーノ	gino
ガイガー	geiger
牡蠣	shells
牡蠣	talaba
シャピロ	shapiro
ハオ	hao
ユール	yule
ケチャップ	ketchup
スイフト	swift
ボーズ	bose
ヴァレンティン	valentin
スペンス	spence
ブロッカー	blocker
ヴェルダン	verdun
干ばつ	tagtuyot
エアフルト	erfurt
かごめ	kagome
フラグメント	fragments
エクスペリエンス	maranasan
エクスペリエンス	karanasan
特徴付ける	magpakilala
ルーラー	ruler
ルッソ	russo
アトリー	attlee
ホノリウス	honorio
アカプルコ	acapulco
みにくい	pangit
みにくい	panget
東大門	estasyong
ルベン	ruben
クロッシング	tawiran
クロッシング	tatawid
キア	kia
エミュレート	tularan
持久力	endures
ウェルギリウス	virgil
ガリラヤ	galilea
ウィテカー	whitaker
無神論者	atheist
マゼンタ	magenta
ベツレヘム	belen
ベツレヘム	bethlehem
ニュートラル	neutral
ブイヨン	sabaw
アカバ	aqaba
パーシヴァル	percival
シェリフ	keiji
エルビス	elvis
グラディス	gladys
裏庭	bakuran
信乃	shino
レニウム	rhenium
ティト	tito
コドン	codon
メトロイド	metroid
ローゼンベルク	rosenberg
マグナス	magnus
オイディプス	edipo
アスピリン	aspirin
ガラクトース	galactose
モップ	mop
登記簿	pagpapatala
メラネシア	melanesya
カジキ	marlin
イルマ	irma
ピカール	picard
旅程	itinerary
フィッツロイ	fitzroy
綴喜	tsuzuki
フロッピー	floppy
ブラウザー	browser
マチェラータ	macerata
カルバート	calvert
ケレス	ceres
レオニダス	leonidas
ナプキン	napkin
ナプキン	napkin
扁桃	tonsil
ガウン	gown
ゆるい	maluwag
ジョルダーノ	giordano
バッテリ	baterya
ヒステリー	histerya
ターニャ	tanya
プロト	proto
コゼンツァ	cosenza
タンブリング	tumbling
エリヤ	elijah
エリヤ	elias
ナビゲート	pumuntang
ギルガメシュ	gilgamesh
オラフ	olaf
アリゲーター	aligeytor
ケルマーン	kerman
リレーション	ugnayang
リレーション	ugnayan
リレーション	relasyon
減数	haploid
ロスコー	roscoe
アデノシン	adenosine
ウィルトシャー	wiltshire
ほくろ	nunal
ほくろ	mole
アジャクシオ	ajaccio
エクイティ	equity
ペネロペ	penelope
類義語	synonyms
類義語	synonym
パレンバン	palembang
じゃがいも	patatas
じゃがいも	potato
じゃがいも	patatas
ゲシュタルト	gestalt
リラクゼーション	pagpapahinga
羨望	inggit
痛風	gout
コスモポリタン	cosmopolitan
ザカリー	zachary
ロッコ	rocco
切り取り	pagputol
切り取り	hiwa
切り取り	cut
切り取り	crop
割賦	hulugan
ヒジャーズ	hejaz
ブルーインズ	bruins
ヤヌス	janus
雄鶏	tandang
リモージュ	limoges
シナイ半島	sinai
脾臓	spleen
根気	patience
根気	pasensya
根気	tiyaga
根気	pagtitiis
スポケーン	spokane
安息日	sabbath
グラビティ	gravity
コングロマリット	conglomerate
ダウニング	downing
スピンドル	spindle
ジローラモ	girolamo
オクトパス	pugita
オクトパス	octopus
ショーツ	shorts
バナト	banat
トリートメント	paggamot
トリートメント	pagpapagamot
ノロドム	norodom
ゴッサム	gotham
スレート	slate
ファイリング	filing
シャイフ	sheikh
段違い	patag
ジョゼフィーヌ	josephine
リーガン	regan
聴聞	pagdinig
聴聞	pandinig
ホームステッド	homestead
にんにく	bawang
イサク	isaac
吉政	yoshimasa
アルハンゲリスク	arkhangelsk
エレーラ	herrera
青白い	pale
ウム	umm
