और	és
सेक्स	szex
सेक्स	sex
शेखर	shekhar
वीरता	hősiesség
वीरता	bátorság
कीर्ति	hírnév
मिलाने	milánó
मिलाने	milan
मिलाने	milánói
जेन	jane
जेन	jen
अरबों	milliárd
गतिशीलता	mobilitás
कहां	hol
कहां	ahol
आतंरिक	belső
कैथरीन	katherine
कैथरीन	katalin
कैथरीन	catherine
करन	karan
पत्ती	levél
पत्ती	patti
कुंडली	tekercs
हिम	hó
हिम	hófehérke
हिम	havazás
कब्ज़ा	birtoklás
कब्ज़ा	átvétel
हस्तांतरण	átvitel
हस्तांतरण	továbbítás
हस्तांतरण	adás
हस्तांतरण	átviteli
हस्तांतरण	átvitel
हस्तांतरण	áthelyezés
हस्तांतरण	transzfer
हस्तांतरण	közlekedés
हस्तांतरण	fuvarozás
हस्तांतरण	szállítás
हस्तांतरण	közlekedési
हस्तांतरण	transzfer
लॉजिक	logika
लॉजिक	logikai
टकराव	ütközés
टकराव	összecsapás
टकराव	clash
लिनक्स	linux
धुरी	tengely
धुरी	tengely
निकाली	kivont
घोड़ा	lovas
घोड़ा	ló
ख़राब	bad
ख़राब	rosz
ख़राब	rossz
प्रतिबिंबित	tükrözze
प्रतिबिंबित	tükrözik
वीर्य	sperma
वीर्य	ondó
कार्बोहाइड्रेट	szénhidrát
कार्बोहाइड्रेट	szénhidrátok
पतले	vékony
पतले	vézna
पतले	sovány
विशिष्टता	spec
दर्रा	passz
गैलेक्सी	galaxis
गैलेक्सी	galaxy
वरीयता	előnyben
वरीयता	előnyben
गुहा	üreg
आगम	agáma
पहलवान	birkózók
पहलवान	birkózó
रैंक	rang
रैंक	rangja
अपूर्ण	tökéletlen
अपूर्ण	hiányos
अपूर्ण	befejezetlen
डेल	dale
डेल	del
डेल	dell
दूरदर्शी	látnok
दूरदर्शी	teleszkóp
दूरदर्शी	körültekintő
शुक्राणु	sperma
शुक्राणु	spermát
लीवर	kart
वज़न	súlya
वज़न	súly
वज़न	testtömeg
वज़न	testsúly
वज़न	tömeg
तटस्थ	pártatlan
तटस्थ	semleges
उन्मुख	orientált
अनुकूलित	testre
अनुकूलित	optimalizált
अनुकूलित	egyedi
अनुकूलित	egyéni
भेड़	bárány
भेड़	juh
भेड़	birkák
भेड़	juhok
भेड़	birka
रैखिक	lineáris
इकाइयाँ	egységek
इकाइयाँ	egység
फांसी	akasztófa
फांसी	lóg
फांसी	akasztás
सस्ते	olcsó
सक्रियता	aktivizmus
सक्रियता	tevékenységek
सक्रियता	tevékenység
सक्रियता	aktivitás
प्रयोगात्मक	kísérleti
निवेशक	befektetők
निवेशक	befektetői
निवेशक	befektető
विनियमन	előírás
विनियमन	rendelet
विनियमन	szabályozás
कब्जे	birtoklás
ऐनी	anne
बेला	bella
रॉकेट	rakéta
निकालना	eltávolítása
फेंक	visszavágás
नॉर्वे	norvégia
सालाना	éves
सालाना	évente
कलम	pen
कलम	tollat
कलम	toll
चूर्ण	salak
चूर्ण	por
चूर्ण	port
बॉस	főnök
टोरंटो	toronto
जॉर्जिया	grúzia
जॉर्जिया	georgia
बसें	autóbusz
बसें	buszok
कोल	cole
मरे	murray
खुफिया	értelem
खुफिया	hírszerzés
खुफिया	intelligencia
अपलोड	feltöltött
अपलोड	feltöltések
अपलोड	feltöltés
अपलोड	feltöltése
नलिका	tubus
नलिका	cső
अजीब	fura
अजीब	furcsa
अजीब	különös
अजीब	furcsa
अजीब	kínos
अजीब	kellemetlen
ओबामा	obama
शॉन	shaun
शॉन	sean
अल्बर्ट	albert
ख़ैबर	khyber
आन्तरिक	belső
वेगास	vegas
वेगास	vegasban
वेगास	vegasi
सघन	kompakt
सघन	tömör
सघन	sűrített
सघन	sűrű
चौदह	tizennégy
प्लाज्मा	plazma
छपाई	ujjlenyomat
छपाई	nyomtatás
छपाई	nyomda
छपाई	nyomtatás
सर्दी	hidegen
सर्दी	hideg
सर्दी	tél
सर्दी	téli
सर्दी	télen
घना	sűrű
मीठा	édesek
मीठा	édes
सच्चाई	igazság
व्यवसायों	szakmák
व्यवसायों	üzletek
व्यवसायों	vállalkozások
आदत	szokás
आज़ादी	szabadság
लड़कों	fiuk
लड़कों	fiúk
पुण्य	erény
स्विच	váltás
स्विच	kapcsoló
स्विच	kapcsolót
पैन	pán
पैन	pan
प्राध्यापक	professzor
वोटों	szavazatok
वोटों	szavazat
ताजा	frissen
ताजा	friss
झरने	vízesés
भिक्षु	monk
भिक्षु	szerzetes
नेपोलियन	napóleon
नेपोलियन	napoleon
प्रतिभागी	résztvevőknek
प्रतिभागी	résztvevők
प्रतिभागी	résztvevő
मिलाया	egyesített
बोझ	terhek
बोझ	terhek
बोझ	teher
बोझ	terhet
अंडरटेकर	temetkezési
पूंछ	farka
पूंछ	farok
मेमोरियल	megemlékezés
मेमोरियल	memorial
मेमोरियल	emlékmű
रीढ़	gerincét
रीढ़	gerinc
सेवानिवृत्त	visszavonult
सेवानिवृत्त	nyugdíjas
ज्येष्ठ	legidősebb
क्रूज़	cruz
धनात्मक	pozitívak
धनात्मक	pozitív
आइस	jég
आइस	ice
कमज़ोर	gyenge
कमज़ोर	gyengék
कमज़ोर	impotens
कमज़ोर	béna
कमज़ोर	sánta
आयुर्विज्ञान	orvosság
आयुर्विज्ञान	gyógyszert
आयुर्विज्ञान	gyógyszer
आयुर्विज्ञान	orvostudomány
सऊदी	szaúdi
सऊदी	szaúd
अनुमोदन	jóváhagyás
अनुमोदन	jóváhagyási
अनुमोदन	engedélyezés
मोम	viasz
सूअर	disznók
सूअर	sertések
सूअर	sertés
सूअर	malacok
सूअर	disznó
सूअर	sertés
सूअर	malac
पोत	hajó
पोत	edény
सौदे	foglalkozik
सौदे	üzlet
सौदे	egyezség
सौदे	alku
मोटाई	vastagsága
मोटाई	vastagságú
पलायन	menekülés
पलायन	menekülő
वर्जीनिया	virginiában
वर्जीनिया	virginia
वर्जीनिया	virginiai
दृढ़ता	kitartás
संतों	szentek
घूम	forog
घूम	forgó
बीजगणित	algebra
मानसून	monszun
हेक्टेयर	hektár
हेक्टेयर	hektár
केंद्रों	központok
कार्यात्मक	funkcionális
कार्यात्मक	működőképes
उत्सर्जित	kibocsátott
रचनाएं	alkotások
बुश	bush
बुश	bokor
सपने	álmodj
सपने	álma
सपने	álom
सपने	álmokat
सपने	álmok
सपने	álom
आश्चर्यजनक	meglepő
छाती	mellkasi
छाती	láda
छाती	mell
छाती	mellkas
घोड़ों	lovak
घोड़ों	lovakat
वॉल	wall
वॉल	fali
वॉल	falat
वॉल	fal
यम	yam
यम	plútó
हड्डियों	csontok
हड्डियों	bones
हड्डियों	csontos
हड्डियों	csont
फ्रांसिस	feri
फ्रांसिस	francis
फ्रांसिस	ferenc
महानगर	fővárosi
महानगर	metropolitan
मैनेजर	menedzser
मैनेजर	vezető
मैनेजर	kezelő
मैनेजर	igazgató
कार्निवल	majális
कार्निवल	karnevál
खिलाडी	játékosok
खिलाडी	szereplők
नक्शे	térkép
नक्शे	térképeket
नक्शे	térképek
पाइप	cső
पाइप	pipa
पाइप	csövek
त्रिभुज	sas
त्रिभुज	eagle
त्रिभुज	háromszög
खलनायक	gazember
खलनायक	gazemberek
खलनायक	gonoszok
ईस्टवुड	eastwood
रूम	helyiségek
रूम	szoba
रूम	szobákban
रूम	szobák
रूम	terem
रूम	szoba
मैक्सिको	mexikó
जज	judge
जज	bíró
पुरातन	antik
व्यवसायिक	foglalkozása
व्यवसायिक	szakma
व्यवसायिक	foglalkozás
अल्फा	alpha
अल्फा	alfa
अल्फा	alfa
डालर	dollár
छद्म	pszeudo
निशाना	célpont
निशाना	cél
ईस्टर	húsvéti
ईस्टर	húsvét
राउंड	kör
राउंड	kerek
राउंड	forduló
राउंड	körbe
बेरी	bogyó
बेरी	berry
नरम	puha
नरम	lágy
रोमांटिक	romantikus
गेंदबाज	dobó
जन्मदिन	születésnap
जन्मदिन	szülinapi
जन्मदिन	szülinapot
जन्मदिन	születésnapi
काँच	glass
काँच	üveg
काँच	pohár
सूप	leves
सूप	levest
नेट	háló
नेट	nettó
नेट	net
नेट	háló
नेट	hálók
जेरिको	jericho
हॉप	hop
उठता	felmerülő
उत्परिवर्तन	mutáció
ओपेरा	opera
ओपेरा	operát
मैट्रिक्स	mátrix
जार्ज	george
जार्ज	györgy
बिल्ली	cica
बिल्ली	macska
क्षुद्रग्रह	aszteroidák
क्षुद्रग्रह	aszteroida
आसमान	égbolt
आसमान	sky
आसमान	ég
आसमान	égbolt
आसमान	ég
मिनी	mini
क्रियाएँ	tevékenységei
क्रियाएँ	tevékenységek
क्रियाएँ	tevékenység
क्रियाएँ	műveletek
क्रियाएँ	fellépések
क्रियाएँ	akciók
क्रियाएँ	intézkedések
क्रियाएँ	cselekvések
क्रियाएँ	tevékenységek
क्रियाएँ	tevékenység
क्रियाएँ	aktivitás
वैली	wally
याचिका	petíciót
सुविधाजनक	kényelmes
फेसबुक	facebook
फेसबुक	facebookon
जैक्सन	jackson
चोर	chor
चोर	tolvajok
चोर	tolvaj
कॉपी	másolat
कॉपी	másolatot
कॉपी	másolatot
कॉपी	másolatok
कॉपी	példányok
डाइऑक्साइड	dioxid
केप	cape
केप	fok
केप	köpeny
मौसमी	szezonális
भेजी	elküldött
भेजी	elküldve
भेजी	küldött
कमेटी	bizottság
मौजूदगी	jelenlét
मौजूदगी	jelenléte
दोस्ती	barátság
बम्बई	bombay
प्रेरक	motivációs
पंप	szivattyú
पंप	pumpa
दाने	szemek
एयरबस	airbus
सील	fóka
सील	pecsét
सील	seal
आभासी	virtuális
सलीम	salim
आश्वासन	vigasz
नक्काशी	faragás
विचलन	eltérés
डबिंग	szinkronizálás
डेविस	davis
होस्ट	fogadó
होस्ट	házigazda
होस्ट	műsorvezető
होस्ट	házigazdák
होस्ट	szervezők
ऋणात्मक	negatív
जवान	fiatalok
जवान	fiatal
जवान	fiatalos
डॉग	kutyus
डॉग	kutya
टूल	eszközök
टूल	szerszám
टूल	szerszámok
टैक्सी	taxi
टैक्सी	taxiba
टैक्सी	taxival
टैक्सी	taxi
टैक्सी	taxit
सूरा	fejezet
सूरा	sura
पेरू	perui
पेरू	peru
परिणत	átalakul
भूरा	brown
भूरा	barna
भूरा	browns
यूनिक्स	unix
गार्ड	őrök
गार्ड	őr
गिना	számoltam
गिना	számolt
रेलमार्ग	vasút
गेहूं	búza
बेसिक	alap
बेसिक	alapvető
फेडरेशन	föderáció
फेडरेशन	szövetség
रस्सी	kötelet
रस्सी	kötél
क्रीम	tejszín
क्रीम	krém
क्रीम	krémet
परेड	parádé
परेड	felvonulás
अलास्का	alaszkai
अलास्का	alaszkában
अलास्का	alaszka
शुद्धता	pontosság
रचनाकार	író
शिशुओं	babák
शिशुओं	csecsemők
अंगूर	szőlő
अंगूर	szőlő
अंगूर	szőlőt
विश्वव्यापी	világszintű
विश्वव्यापी	világszerte
विश्वव्यापी	világméretű
लेनी	leni
देह	test
देह	testem
देह	holttest
देह	deh
जौ	árpa
खाई	árok
युवावस्था	fiatalok
युवावस्था	ifjúsági
युवावस्था	fiatalság
युवावस्था	ifjúság
स्टाइल	stílus
रेड्डी	reddy
गुरुकुल	szemináriumba
गुरुकुल	szeminárium
लौटे	visszatért
कारखानों	üzemek
कारखानों	gyárak
ढांचा	keret
ढांचा	keretek
ढांचा	kereteket
ढांचा	keret
ढांचा	struktúra
ढांचा	szerkezet
ढांचा	felépítés
ढांचा	építmény
मजदूरी	bér
मजदूरी	bérek
मजदूरी	bér
मजदूरी	bérek
विस्थापन	elmozdulás
कठिनाइयों	nehézségekkel
कठिनाइयों	nehézségek
कठिनाइयों	nehézségei
कठिनाइयों	nehézség
चैन	chan
चैन	lánc
क्लान	klán
प्रतीकों	jelek
प्रतीकों	jelölések
प्रतीकों	szimbólumok
प्रतीकों	szimbólum
भ्रष्ट	korrupt
भ्रष्ट	korrupt
अभियान्त्रिकी	mérnöki
सामंजस्य	harmónia
सामंजस्य	harmony
पैक	csomagok
पैक	falka
पैक	csomagolás
पैक	csomag
पैक	pack
छाल	kéreg
पिक्चर	képet
पिक्चर	kép
पिक्चर	fénykép
पिक्चर	pixar
इराक़	irak
इराक़	iraki
वाइन	bor
वाइन	borok
फारस	perzsia
शतरंज	sakk
गर्भपात	abortusz
प्रकोप	felháborodás
प्रकोप	harag
ग्रीष्म	summers
ग्रीष्म	summer
ग्रीष्म	nyári
ग्रीष्म	nyáron
ग्रीष्म	nyár
बेल्ट	övek
बेल्ट	öv
बेल्ट	öv
पुजारी	pap
प्लेस	hely
खां	kahn
खां	khan
खां	kán
मीना	mina
एनीमेशन	animáció
एनीमेशन	optimalizálási
एनीमेशन	optimalizálása
एनीमेशन	animációk
ज्वार	cirok
समस्याएँ	gondok
समस्याएँ	probléma
समस्याएँ	problémák
समस्याएँ	problémákat
समस्याएँ	problémákkal
समस्याएँ	problémák
समस्याएँ	kérdések
एलिजाबेथ	erzsébet
एलिजाबेथ	elizabeth
डिएगो	diego
पैट्रिक	patrik
पैट्रिक	patrick
विक्टर	victor
विक्टर	viktor
मित्रता	barátság
विश्वसनीयता	hitelességét
विश्वसनीयता	megbízhatóság
यूरेनियम	urán
श्रद्धांजलि	tribute
स्तुति	dicséret
स्तुति	dicsőség
स्तुति	dicséretet
ड्रीम	álmodj
ड्रीम	álma
ड्रीम	álom
कैप्टन	kapitány
वेधशाला	obszervatórium
कुत्ता	kutyus
कुत्ता	kutya
तुरन्त	azonnal
तुरन्त	azonnal
क्लबों	klub
क्लबों	club
जड़ें	gyökerek
सरसों	mustár
इमाम	imám
वार्नर	warner
सिस्टम्स	rendszerek
सिस्टम्स	systems
चलना	séta
चलना	sétálni
चलना	sétál
चलना	gyalog
चलना	séta
चलना	gyalog
चलना	járni
धुन	dallam
धुन	dallamot
समितियों	bizottságok
मसाले	fűszerek
मसाले	fűszer
लेबनान	libanon
लेबनान	libanoni
औचित्य	indokolás
रूपक	metafora
नौका	jacht
नौका	csónak
नौका	hajó
नौका	hajós
शैवाल	alga
निपटान	megsemmisítés
निपटान	megegyezés
निपटान	elszámolási
निपटान	rendezés
निपटान	egyezség
निपटान	település
निपटान	elszámolás
साईट	helyszín
साईट	helyén
साईट	webhely
स्वीडिश	svéd
स्वीडिश	svédország
स्वीडिश	svédország
एडम्स	adams
अभिगम	belépés
अभिगम	hozzáférést
अभिगम	hozzáférés
मंत्रिमंडल	minisztériumok
मंत्रिमंडल	kabinet
मंत्रिमंडल	szekrény
पहना	hordott
पहना	viselte
पहना	viselt
सिखों	szikh
लेट	későn
लेट	késő
लेट	késve
तिल	szezám
ट्विटर	twitter
जेरी	jerry
पतला	vékony
पतला	vézna
पतला	sovány
पतला	karcsú
पतला	vékony
पतला	slim
पतला	vékony
पतला	sovány
पतला	enyhe
न्यूज	hírek
न्यूज	hír
आइलैंड	sziget
आइलैंड	szigeten
कमर	derék
फौज	sereg
फौज	hadsereg
कैमरे	kamerák
कमाल	király
कमाल	szuper
उठाना	felnevelni
निकास	kilépés
निकास	kilépő
निकास	kijárat
मालिश	masszázs
मालिश	masszázs
कॉमिक	komikus
कॉमिक	képregény
आसवन	lepárlás
क्वार्टर	negyedév
क्वार्टर	negyed
मॉनमाउथ	monmouth
लाइनों	vonalak
लाइनों	sorok
कवक	gomba
कवक	gombák
क्षतिपूर्ति	kompenzáció
क्षतिपूर्ति	kártérítés
क्षतिपूर्ति	károkozás
क्षतिपूर्ति	károk
क्षतिपूर्ति	kártérítés
सूखा	szárazon
सूखा	száraz
सूखा	aszály
सूखा	szárazság
रहस्यमय	titokzatos
रहस्यमय	misztikus
रहस्यमय	rejtélyes
इस्लामिक	iszlám
रजिस्टर	nyilvántartás
रजिस्टर	nyilvántartások
रजिस्टर	nyilvántartás
रजिस्टर	regisztrálj
रजिस्टर	regisztráció
सिंगल	egyedülálló
सिंगल	single
सिंगल	egyetlen
सिंगल	szingli
सन्धि	szerződéssel
सन्धि	szerződés
अनूदित	lefordított
चमत्कार	csodák
चमत्कार	csoda
चमत्कार	csodákat
चमत्कार	csodák
गोला	gömb
उत्तेजना	izgalom
गेट्स	kapuk
गेट्स	gates
गेट्स	kapu
विमानन	repülés
विमानन	légiközlekedés
विमानन	légiközlekedési
संचय	cache
डैनियल	dániel
डैनियल	daniel
फिलाडेल्फिया	philadelphiában
फिलाडेल्फिया	philadelphia
फिलाडेल्फिया	philadelphiai
टुकड़ा	töredék
टुकड़ा	darabja
टुकड़ा	darabka
टुकड़ा	darab
टुकड़ा	szeletet
टुकड़ा	szelet
स्पैनिश	spanyolul
स्पैनिश	spanyolok
स्पैनिश	spanyol
अपोलो	apollo
अपोलो	apolló
एफबीआई	fbi
कैमरून	kamerun
हाइब्रिड	hibridek
हाइब्रिड	hibrid
बलात्कार	erőszak
संतोष	elégedettség
कथाएं	mesék
रोलिंग	rolling
रोलिंग	forog
रोलिंग	gurul
रोलिंग	rowling
सजावट	dekoráció
सजावट	dekoráció
टेरी	terry
हिमनद	gleccser
कैफीन	koffein
अस्थिर	szeszélyes
अस्थिर	instabil
अस्थिर	labilis
अस्थिर	bizonytalan
राख	hamu
राख	hamu
राख	ash
संकुचन	kompressziós
संकुचन	összehúzódás
पार्टियों	bulik
पार्टियों	pártok
पार्टियों	felek
पार्टियों	partik
इन्टरनेट	megszakítás
इन्टरनेट	interneten
इन्टरनेट	internet
जीवंत	vibráló
जीवंत	élénk
जीवंत	élénk
जीवंत	eleven
उर्वरक	trágya
उर्वरक	műtrágya
अनुवादक	fordító
अनुवादक	tolmács
अनुवादक	translators
शोक	gyász
आरोपों	vádak
सउदी	szaúdiak
उपसर्ग	előtag
दिलचस्प	érdekes
दिलचस्प	elragadó
संयम	józanság
आँखें	szemed
आँखें	szeme
आँखें	szem
आँखें	szemek
कच्चा	nyersen
कच्चा	nyers
शाप	átok
कैपिटल	capitals
कैपिटल	capitol
वैवाहिक	házassági
वैवाहिक	házassági
बास	bass
बास	basszus
घुटने	térde
घुटने	térd
कम्प्यूटिंग	számítástechnikai
अपराधियों	elkövetők
अपराधियों	bűnözők
अपराधियों	bűnözőknek
डेस्कटॉप	asztali
डेस्कटॉप	asztal
जीती	nyert
जादुई	varázslatos
जादुई	mágikus
पोर्टलैंड	portland
पोर्टलैंड	portlandben
सितारे	csillagok
सितारे	sztárok
सितारे	csillag
डीजल	dízel
डीजल	diesel
डीजल	gázolaj
तेरह	tizenhárom
तेरह	thirteen
स्पिन	spin
स्पिन	forgás
स्पिन	pint
फ्रैंकफर्ट	frankfurt
गिने	számozott
गिने	számoltam
गिने	számolt
स्टेज	szakaszok
स्टेज	színpad
स्टेज	színpadon
निष्ठा	elkötelezettség
निष्ठा	odaadás
अंतरण	távolság
इंटरफ़ेस	interfész
ऑप्टिकल	optikai
साँस	lélegzet
साँस	légzés
साँस	lélegzik
स्विट्ज़रलैंड	svájc
कैल्सियम	kalcium
कथाकार	mesemondó
दीप	mély
ग़लत	rossz
ग़लत	helytelen
निकालकर	eltávolítása
बंधक	túsz
बंधक	jelzálog
एंटीबॉडी	antitest
एंटीबॉडी	antitestek
एंटीबॉडी	ellenanyag
पटल	panel
प्रत्यारोपण	implantátum
प्रत्यारोपण	transzplantáció
प्रत्यारोपण	átültetés
प्रत्यारोपण	átültetés
प्रत्यारोपण	transzplantációs
कर्मियों	személyzet
साठ	hatvan
लैंड	föld
लैंड	földterület
लैंड	szárazföld
लैंड	telek
लैंड	földterületek
वियना	bécs
वियना	bécsi
नाइट्रेट	nitrát
कॉमन्स	commons
व्यवसायी	üzletember
सीनियर	nyugdíjasok
सीनियर	végzősök
नकद	készpénz
नकद	készpénzben
नकद	pénzt
समीक्षक	bíráló
आभूषण	ékszer
आभूषण	ékszerek
आभूषण	ékszer
आभूषण	ékszerek
लड़ाकू	harcos
लड़ाकू	bunyós
चार्टर	charta
उत्प्रेरक	katalizátor
हर्ष	kíméletlen
हर्ष	durva
कठोरता	merevség
कठोरता	keménység
तीर	nyilak
तीर	íjász
तीर	nyíl
फिनलैंड	finnország
स्टेम	szár
पोलिश	lengyel
रोकता	megakadályozza
रोकता	megelőzi
जनजातियों	törzsek
डेक	pakli
डेक	fedélzeten
डेक	fedélzet
निर्वात	porszívó
निर्वात	vákuum
आपातकाल	vészhelyzet
आपातकाल	sürgősségi
टिम	tim
खानों	aknák
ओवेन	owen
प्रागैतिहासिक	őskori
इरादे	szándék
इरादे	szándéka
लेग	lábat
लेग	lábát
लेग	láb
कालक्रम	kronológia
अवधारणाओं	fogalmak
अवधारणाओं	elképzelések
प्रोफ़ाइल	adatlap
प्रोफ़ाइल	profil
प्रोफ़ाइल	profil
प्रोफ़ाइल	profilok
घृणा	gyűlölet
घृणा	utálom
घृणा	gyűlölet
घृणा	megvetéssel
एंड्रयू	andrás
एंड्रयू	andrew
मसाला	fűszerek
मसाला	fűszer
मूल्यवान	értékes
मूल्यवान	értékesek
चिकन	tyúk
चिकन	csirke
कुवैत	kuvait
बर्बरता	vandalizmus
विकलांग	fogyatékkal
विकलांग	kikapcsolva
विकलांग	fogyatékos
विकलांग	rokkant
विकलांग	fogyatékos
विकलांग	mozgássérült
संकीर्ण	szűk
संकीर्ण	keskeny
विशेषाधिकार	kiváltság
विशेषाधिकार	kiváltságos
रोमांस	románc
रोमांस	romantika
सामयिक	időszerű
कार्यक्षमता	funkciók
कार्यक्षमता	funkció
मानों	érték
मानों	értékek
सामर्थ्य	erőt
सामर्थ्य	erő
सामर्थ्य	potenciális
सामर्थ्य	lehetséges
सामर्थ्य	potenciál
सामर्थ्य	lehetőség
सामर्थ्य	képességek
स्वच्छता	tisztaság
स्वच्छता	közegészségügy
स्वच्छता	közegészségügyi
स्वच्छता	higiénia
आखिरकार	végre
लिवरपूल	liverpool
ऐन	ann
ऐन	ain
अदृश्य	láthatatlan
अदृश्य	láthatatlanok
अदृश्य	látens
अंगूठी	gyűrűt
अंगूठी	gyűrűvel
अंगूठी	ring
अंगूठी	gyűrű
अंगूठी	gyűrűs
पंचांग	naptár
पंचांग	naptári
पंचांग	naptárak
प्रोफ़ेसर	professzor
नमूनों	egyedek
नमूनों	példányok
एंडी	andy
परतों	réteg
परतों	rétegek
अटल	hajthatatlan
अटल	visszavonhatatlan
पेंगुइन	pingvin
ग्राफ	grafikon
कुरान	korán
शेफ़ील्ड	sheffield
सुर	sur
दुष्ट	gazember
दुष्ट	gonoszság
दुष्ट	gonosz
दुष्ट	gonosz
वैभव	nagyság
निष्पक्ष	pártatlan
निष्पक्ष	méltányos
निष्पक्ष	semleges
संयोजित	együttesen
संयोजित	együttes
संयोजित	kombinált
वर्जित	tilos
वर्जित	tiltott
बराबरी	egyenlők
बराबरी	egyenlő
बैकअप	tartalék
बैकअप	erősítés
अमीनो	amino
प्रविष्टि	belépés
प्रविष्टि	belépő
प्रविष्टि	bejegyzés
प्रविष्टि	jegyzékbe
निमंत्रण	meghívókat
निमंत्रण	meghívó
निमंत्रण	meghívó
निमंत्रण	meghívás
निमंत्रण	meghívást
नकदी	készpénz
नकदी	készpénzben
नकदी	pénzt
ज्यामितीय	geometria
ज्यामितीय	geometriai
निराशा	csalódás
दरवाजा	ajtó
शॉपिंग	vásárolni
शॉपिंग	vásárlás
फिल्मांकन	forgatás
स्तंभों	oszlopok
सितारों	csillagok
सितारों	sztárok
सितारों	csillag
धोखाधड़ी	csalás
धोखाधड़ी	csaló
प्रिंट	ujjlenyomat
प्रिंट	nyomtatás
गली	utca
गिरफ्तारी	letartóztatás
आणविक	molekula
आणविक	molekuláris
बैंगलोर	bangalore
दबाने	elnyomni
दबाने	sürgető
हिल्स	dombok
हिल्स	hills
मैट	matt
बंदर	majom
जरुरी	szükségesek
जरुरी	szükséges
सोनिया	sonia
रोमानिया	románia
वायुमंडलीय	légkör
वायुमंडलीय	atmoszféra
वायुमंडलीय	légköri
ग्रोवर	grover
रास	menyét
घात	csapda
घात	rajtaütés
इवान	ivan
इवान	iván
नेल्सन	nelson
सतही	felszínes
सतही	felületes
अक्षम	fogyatékkal
अक्षम	kikapcsolva
अक्षम	fogyatékos
अक्षम	rokkant
अक्षम	nyomorgó
सीनेट	szenátus
सीनेट	szenátusi
पारदर्शी	áttetsző
पारदर्शी	átlátszó
पारदर्शी	átlátható
पारदर्शी	áttetsző
रेशे	szálak
रेशे	selyem
रेशे	szálak
खिड़की	ablak
खिड़की	ablakon
विरोधियों	rivális
विरोधियों	riválisok
विरोधियों	ellenfelek
लुइस	luis
क्लैप्टन	clapton
आतंक	terror
आतंक	rettegés
आतंक	rémület
आतंक	terrorizmus
नर्तकी	balerina
नर्तकी	táncos
नर्तकी	táncosnő
ईथर	éter
डगलस	douglas
एलेक्स	alex
पढ़े	olvasott
पढ़े	olvas
मोटर्स	motors
मोटर्स	motorok
पियानो	zongorát
पियानो	zongorán
पियानो	zongora
नियोजित	tervezett
नियोजित	megtervezett
अप्रत्याशित	váratlanul
अप्रत्याशित	váratlan
यूनिवर्सल	univerzális
यूनिवर्सल	egyetemes
विधवा	özvegy
विधवा	özvegy
विधवा	özvegye
असफलता	meghibásodás
असफलता	bukás
असफलता	kudarc
फॉर्म	űrlap
फॉर्म	forma
फॉर्म	formájában
फॉर्म	nyomtatvány
पंखों	szárnyai
पंखों	szárnyakat
पंखों	szárnyak
पंखों	szárny
मुद्रास्फीति	inflációs
मुद्रास्फीति	infláció
गज	mérce
गज	hajógyárak
दुर्बल	gyenge
दुर्बल	gyengék
स्थूल	zsír
स्थूल	zsírok
स्थूल	fat
स्थूल	kövér
अभूतपूर्व	fenomenális
ग्रीवा	méhnyak
दोषों	hibák
कमजोरी	gyengeség
वैचारिक	ideológiai
सर्जन	sebész
क्षारीय	alkáli
क्षारीय	lúgos
क्षारीय	lúgos
क्षारीय	összehangolása
टीके	vakcinák
अल्जीरिया	algéria
रोमांचक	izgalmas
रोमांचक	izgalmas
हीमोग्लोबिन	hemoglobin
गोबर	trágya
डालना	tölts
उत्पादकता	termelékenység
कागज़	papír
सांप	snake
सांप	kígyó
सांप	kígyókat
सांप	kígyók
गंतव्य	rendeltetési
गंतव्य	cél
गंतव्य	rendeltetési
अम्मा	amma
संभाल	kezelni
गन	fegyver
गन	pisztoly
उल्टी	hányás
उल्टी	hányt
उल्टी	hányás
रेलगाड़ी	szerelvény
रेलगाड़ी	vonattal
रेलगाड़ी	vonaton
रेलगाड़ी	vonat
ट्रेडमार्क	védjegyek
ट्रेडमार्क	védjegy
यादृच्छिक	random
यादृच्छिक	véletlenszerű
यादृच्छिक	véletlen
क्रिस्टोफर	christopher
क्रिस्टोफर	kristóf
सचमुच	tényleg
सचमुच	igazán
मॉरिसन	morrison
घाटियों	völgyek
साँप	snake
साँप	kígyó
लड़ा	harcolt
लड़ा	küzdött
चिप	csip
चिप	chip
सचिवालय	titkárság
इंसुलिन	inzulin
इंसुलिन	inzulint
सींग	szarva
सींग	kürt
सींग	horn
डूब	süllyedő
डूब	süllyedni
डूब	süllyed
डूब	süllyedt
डूब	fulladás
जन्मजात	veleszületett
पिरामिड	piramis
खोजा	felfedezte
खोजा	felfedezett
खोजा	átkutatták
जोली	jolie
शेयरधारकों	részvényesek
ऑयल	olaj
ऑयल	kőolaj
ऑयल	olajjal
ऑयल	olajat
गेंदों	tökös
गेंदों	golyók
पिच	szurok
पिच	dobás
झरना	vízesés
झरना	elesik
झरना	vízesés
झरना	falls
झरना	vízesés
झरना	vízesések
अनुमोदित	engedélyezett
अनुमोदित	jóváhagyott
अनुमोदित	felül
अनुमोदित	felülvizsgált
सीमांत	elhanyagolható
सीमांत	marginális
सीमांत	határ
सीमांत	határon
सीमांत	határokon
गुणांक	együttható
जीभ	nyelve
जीभ	nyelv
स्विट्जरलैंड	svájc
लॉग	napló
लॉग	log
पागल	őrült
सिलिकॉन	szilícium
