dhe	та
brigada	бригада
brigada	бригади
konsiston	складається
argumente	аргументи
argumente	аргументів
pasues	читачів
pasues	читачі
sekonda	сек
sekonda	секундах
sekonda	секунд
sekonda	секунди
family	сімейство
family	сімейний
family	сімейні
family	родина
njëqind	сотня
njëqind	сотню
njëqind	сто
luftime	бійцівський
luftime	боротьба
luftime	боротьбі
luftime	боротись
luftime	бойовий
luftime	бійка
car	ніколая
favorshme	позитивні
alan	алан
guy	гай
guy	гі
guy	хлопець
muhammedi	мухаммед
muhammedi	мухаммад
gjeometrike	геометричних
veçuar	відокремленим
wikitext	wikitext
dekada	грунту
dekada	десятиліття
double	дабл
double	двічі
double	дубль
double	подвійна
double	подвійний
double	подвійне
izraeli	ізраїлі
izraeli	ізраїлю
izraeli	ізраїль
gazetari	журналісти
gazetari	журналістика
gazetari	журналіст
gazetari	репортер
shkurtë	short
shkurtë	короткий
shkurtë	коротка
shkurtë	скорочено
shkurtë	коротке
shkurtë	короткі
shkrimtarë	письменники
shkrimtarë	письменників
rrjedhë	потік
rrethimi	облога
sheqer	цукор
konkrete	бетонні
konkrete	бетон
shpjeguar	поясніть
shpjeguar	пояснити
shpjeguar	пояснення
shpjeguar	пояснив
shpjeguar	пояснила
april	квітень
april	квітня
april	квітні
polake	польською
polake	польську
polake	польська
polake	польські
polake	польське
matematikore	математична
matematikore	математичних
matematikore	математичний
matematikore	математичні
armik	ворог
armik	розрізнити
jugosllavia	югославії
masakra	злочини
alfabeti	абетка
alfabeti	письмо
alfabeti	алфавіт
intensive	інтенсивний
intensive	інтенсивно
vdesin	загине
vdesin	die
vdesin	померти
siri	сирія
siri	сирії
siri	сірі
iranit	іран
iranit	ірану
ekuacionet	рівняння
rezistencë	опору
rezistencë	опір
hong	гонг
zgjerimi	розгортання
zgjerimi	розширення
zgjerimi	розширення
fondacioni	foundation
fondacioni	фундамент
fondacioni	бази
fondacioni	фонд
simone	симона
simone	сімон
shikon	подивитися
shikon	див
shikon	бачите
shikon	бачу
shikon	переглянути
rezultoi	призвела
renditur	зазначив
renditur	перелічені
renditur	зазначає
argeş	арджеш
stone	камінь
stone	stone
stone	стоун
kate	kate
kate	кейт
gjoja	вірогідно
gjoja	ніби
gjoja	імовірно
rradhë	черги
rradhë	чергу
rradhë	черга
rradhë	поставити
planetit	planet
planetit	планета
fisnik	благородний
fisnik	благородні
përfaqësuesi	представник
përfaqësuesi	представника
deklarata	оголошення
deklarata	заяви
deklarata	судження
deklarata	виписки
deklarata	заяв
deklarata	заява
deklarata	виписка
deklarata	твердження
deklarata	декларація
deklarata	оголошення
nipi	племінник
nipi	внук
nipi	онук
rudolf	рудольф
rudolf	рудольф
funksionale	функціональні
funksionale	функціональна
personazhe	символів
personazhe	персонажі
personazhe	ієрогліфи
personazhe	літери
personazhe	символи
koncerte	концерти
zviceran	швейцарський
zviceran	швейцарська
rend	замовити
rend	ордер
rend	наказ
rend	порядок
ambasadorëve	представництва
pikturat	картини
pikturat	картин
emblema	емблеми
emblema	емблема
subjekti	темою
subjekti	тема
subjekti	предмет
form	форму
form	форма
sierra	сьєрра
rreptë	строга
rreptë	суворий
kalonin	пройшов
kalonin	пройдено
kalonin	передано
kalonin	перейшов
kalonin	минули
verilindor	східного
tmerrshme	жахливий
tmerrshme	жахливо
tmerrshme	жахливе
tmerrshme	жахлива
luaj	відтворити
luaj	грати
luaj	програти
automatikisht	автоматично
fashist	фашист
shtruar	твердим
antoni	ентоні
antoni	антоні
antoni	антоній
kriza	криза
guvernatori	губернатора
guvernatori	губернатор
përmbante	містяться
përmbante	міститься
rome	roma
rome	роми
rome	рома
sektori	сектор
faltore	храм
faltore	каплиця
pseudonimin	псевдонім
pseudonimin	прізвисько
full	повна
full	повний
full	повне
bukë	хліба
bukë	хліб
epike	епічний
shtepi	дім
shtepi	домівка
shtepi	домашній
shtepi	додому
shtepi	хати
shtepi	будинок
stokholm	стокгольм
festë	вечірка
festë	партії
festë	вечірки
festë	партія
festë	party
arkitekt	архітектор
samuel	самуель
samuel	семюел
ëndërr	сон
ëndërr	dream
ëndërr	мрія
shkruaj	записати
shkruaj	напишіть
shkruaj	пишіть
shkruaj	виписати
shkruaj	написати
nevojshëm	потрібним
nevojshëm	потреби
nevojshëm	потрібен
nevojshëm	потрібною
nevojshëm	необхідний
nevojshëm	необхідно
nevojshëm	необхідні
nevojshëm	необхідним
gold	золота
gold	gold
gold	золоті
gold	золото
autoriteti	авторитет
autoriteti	правом
fushata	кампанії
fushata	кампанію
fushata	кампанії
fushata	похід
fushata	кампанія
gëzuar	будьмо
gëzuar	щаслива
gëzuar	щасливі
gëzuar	щасливе
gëzuar	щасливий
gëzuar	щасливим
profesion	професія
portreti	портрет
portreti	книжкова
lis	lis
prek	дотик
prek	торкнеться
prek	торкається
prek	туш
pyet	запитати
pyet	питати
pyet	запитувати
pyet	попросити
pyet	спитати
pyet	ask
pyet	запитує
pyet	питаю
pyet	прошу
pyet	запитує
pyet	питає
vincent	вінсент
vincent	венсан
mesazhi	повідомлення
plote	повна
plote	повний
plote	повне
detyroi	примусово
detyroi	змусили
detyroi	вимушена
hoqi	вилучено
hoqi	видалили
hoqi	вилучені
hoqi	видалено
pasqyrë	дзеркало
aston	aston
durrësi	дуррес
thelbësore	необхідних
thelbësore	необхідного
thelbësore	необхідний
gjin	джин
gjin	наливайка
presidenciale	президентський
presidenciale	президента
dallon	розряд
armiku	ворог
romakëve	римляни
romakëve	роман
romakëve	римлянам
kompozitori	композитор
kompozitori	редактор
liberale	ліберальна
boshnjak	боснійська
aleatëve	союзники
aleatëve	союзників
avokat	адвокат
avokat	юрист
fatit	доля
talent	таланти
talent	талант
felipe	феліпе
mulliri	млин
ndihmojë	проведені
vjetor	щорічно
vjetor	річну
vjetor	річна
vjetor	щороку
vjetor	річні
vjetor	річний
selanik	салоніки
dicka	щось
dicka	дещо
dicka	чимось
termin	термін
marshall	маршалл
marshall	маршал
marshall	маршал
minimale	мінімальна
minimale	мінімальний
minimale	мінімум
minimale	мінімально
minimale	мінімальне
minimale	мінімальна
minimale	мінімальне
prodhime	production
prodhime	продукція
prodhime	виріб
prodhime	вироби
prodhime	продукти
sllav	slav
sofia	софійська
sofia	софія
sofia	софія
bujqësor	аграрна
bujqësor	аграрний
afrohet	наближається
afrohet	наближається
kolonel	полковнику
kolonel	полковник
kolonel	підполковник
akti	діяти
akti	акт
rrjetë	нетто
rrjetë	net
rrjetë	сітку
rrjetë	сітка
rrjetë	сітки
rrjetë	grid
rrjetë	ґратка
mësime	уроки
mësime	підручники
mësime	настанови
mësime	інструкції
drejtoria	директорія
lojëra	ігор
lojëra	games
lojëra	ігри
universitetet	університети
bakri	міді
bakri	мідь
kulturat	культур
takohet	зустрічає
ontario	онтаріо
mendja	mind
mendja	розум
arkitekturë	архітектура
lord	господь
lord	господа
lord	володар
lord	лорд
burrit	чоловік
burrit	чоловіка
bakrit	міді
bakrit	мідь
luigi	луїджі
standardet	стандартів
standardet	стандартами
standardet	стандартам
standardet	стандарти
prodhues	продюсери
prodhues	виробники
prodhues	виготовлено
prodhues	виробник
prodhues	продюсер
prodhues	виробник
kontea	пітерборо
territore	територій
panorama	панорами
panorama	панорама
panorama	panorama
kenge	конкурс
kenge	пісня
armiqtë	ворогів
armiqtë	вороги
sinjal	сигнал
vizuale	візуальне
vizuale	візуальні
vizuale	візуальний
merrni	візьму
merrni	бери
merrni	візьми
merrni	взяти
biznes	бізнес
biznes	справа
biznes	ділова
biznes	business
biznes	діловий
zgjidhja	розчин
zgjidhja	вирішення
elementare	елементарні
elementare	початковій
barazim	намалювати
barazim	малювати
barazim	роздати
barazim	нічия
alpet	альпи
mbretërimit	править
pjetri	петро
pjetri	пітер
efekte	ефекти
forte	forte
banojnë	знаходяться
rom	rom
nentor	листопаді
nentor	листопад
nentor	листопада
marrja	веду
marrja	взяти
marrja	беру
marrja	отриманні
marrja	отримання
marrja	збору
përkohshëm	тимчасове
përkohshëm	тимчасові
përkohshëm	тимчасова
përkohshëm	тимчасово
përkohshëm	тимчасовий
përkohshëm	тимчасовий
klasat	класи
mbron	відстоює
mbron	захищає
kombinim	поєднання
kombinim	комбінація
kombinim	combo
banoret	мешканці
banoret	мешканців
banoret	місцеві
banoret	жителів
firma	фірмі
firma	фірми
firma	фірма
firma	підписи
firma	підписів
firma	підпис
hussein	хусейн
bretagne	бретань
mision	місія
administrator	адміністрування
administrator	адмін
administrator	адміністратор
ajri	air
ajri	повітряна
ajri	повітря
asgje	nothing
asgje	ніщо
asgje	небуття
asgje	нічого
verilindore	східного
victor	віктор
victor	переможцю
filip	phillip
filip	філіп
filip	філіп
filip	філіп
filip	філіпп
filip	філіп
parim	принцип
zbulimit	виявлення
brian	брайан
brian	браян
zëvendësoi	замінено
zëvendësoi	замінили
zëvendësoi	замінила
prince	принц
prince	принца
prince	князь
let	хай
let	нехай
trima	хоробрим
trima	сміливі
trima	сміливий
trima	мужній
trima	хоробрі
pasuniversitare	післядипломна
germain	жермен
mbase	maybe
mbase	можливо
gjyshi	дідусь
gjyshi	дідусь
gjyshi	дід
gjyshi	дідуся
trajton	тритон
trajton	трактує
trajton	ставиться
trajton	вирішує
trajton	керує
trojës	троя
wien	wien
wien	він
qarte	чітко
qarte	суто
raportet	звітів
raportet	звіти
hark	уклін
hark	арку
hark	лук
metër	метр
metër	метр
poemë	вірш
poemë	вірша
poemë	поема
islamin	іслам
zhvillon	розвиває
sulme	приступ
sulme	атакує
sulme	напади
sulme	атаки
haiti	гаїті
robin	робін
edicionin	редакція
edicionin	видання
dështoi	невдало
dështoi	невдача
dështoi	збій
dështoi	помилка
teknikën	техніка
teknikën	методика
dënohet	засуджений
dënohet	засуджений
dënohet	покарав
dënohet	карають
dënohet	покараний
shkëputur	відокремленим
prodhohet	ролик
zeusit	зевс
split	дроблення
split	розділення
split	розділити
split	розділена
punonjës	співробітників
punonjës	працівників
punonjës	працівники
punonjës	службовців
punonjës	служить
punonjës	приймав
punonjës	робітника
jazz	джаз
jazz	jazz
jazz	джазу
interesant	цікавий
interesant	цікаво
interesant	цікаве
viktima	втрати
viktima	жертв
viktima	жертви
viktima	жертвами
viktima	постраждалих
viktima	постраждалим
viktima	жертва
viktima	жертви
biznesi	бізнес
biznesi	справа
biznesi	ділова
biznesi	business
biznesi	діловий
komerciale	комерційне
komerciale	комерційного
komerciale	комерційні
komerciale	комерційна
komerciale	комерційний
hekurudhor	залізничний
hekurudhor	трамвая
side	збоку
side	сторона
side	бічна
side	бік
side	сторони
sheshi	квадратний
sheshi	площа
sheshi	квадрат
shumës	множини
hercegovina	герцеговини
hercegovina	герцеговина
corse	корсика
propozim	пропозиція
propozim	номінації
përkushtuar	відданого
mjaftueshëm	достатній
lyon	ліон
tarn	тарн
zvicerane	швейцарський
zvicerane	швейцарська
simbole	символів
simbole	символи
kyç	ключ
kyç	клавіша
vota	голоси
vota	голосів
vota	голосує
shtrenjtë	дорого
fiat	fiat
lihtenshtajnit	ліхтенштейн
mbretëri	царство
mbretëri	kingdom
mbretëri	королівство
mbretëri	королівства
über	über
stan	стан
stan	стен
stan	sem
stan	сем
guatemala	гватемали
sheshin	квадратний
sheshin	площа
sheshin	квадрат
oqeania	океанії
mërgim	вигнання
parlament	парламент
sillet	поводить
sillet	поводиться
sillet	поводить
mer	мер
iliria	іллірія
rinia	молодість
rinia	юнацтва
rinia	юність
rinia	молодь
dasma	весілля
check	перевірити
check	перевірте
poly	полі
germany	німеччини
germany	німеччині
germany	німеччина
germany	німеччину
menaxhimin	керування
njëmbëdhjetë	одинадцять
njëmbëdhjetë	одинадцята
ngjarja	подію
ngjarja	події
ngjarja	подією
ngjarja	подія
vëllezër	браття
vëllezër	брати
skocisë	шотландія
skocisë	шотландії
motrat	сестрички
motrat	сестри
gjyqësor	карний
lutje	молитву
lutje	молитви
lutje	молитва
enciklopedia	енциклопедія
benjamin	бенджамін
fruta	фрукт
fruta	фрукти
fruta	плід
fruta	плоди
fruta	фруктові
fruta	фрукти
fruta	плоди
kushdo	нікому
kushdo	нікого
kushdo	хтось
jorge	хорхе
gabime	помилки
gabime	помилки
tregimet	історії
tregimet	публікації
tregimet	розповіді
aksioneve	кіл
aksioneve	акція
aksioneve	капітал
konsideron	вважає
logjike	логічна
logjike	логічний
logjike	логічне
einer	einer
julian	юліан
shndërruar	перетворилися
shndërruar	перетворили
shndërruar	включили
mediawiki	mediawiki
fal	прости
fal	пробач
fal	пробачити
zotëron	володіє
shpëtoi	збережені
shpëtoi	збережених
shpëtoi	збережено
shpëtoi	збережений
shpëtoi	врятований
kultivuar	вирощували
kultivuar	культурні
emin	емін
njohje	визнання
kola	кока
kola	кокс
kola	кола
kola	колу
kola	кола
kola	кола
mbetjet	залишки
mbetjet	крихти
mbetjet	відходи
mbetjet	переводити
mëson	вивчає
mëson	навчає
mëson	викладає
mëson	навчання
kruja	кру
kruja	круя
futi	представила
futi	познайомила
futi	представив
puy	пюї
gregori	ґреґорі
gregori	григорій
gregori	грегорі
ukraina	україна
ukraina	україні
rumune	румунська
koloni	колонії
koloni	колонія
ngarkesa	навантаження
ngarkesa	завантажити
ngarkesa	завантаження
ngarkesa	вантаж
ngarkesa	вантажі
ngarkesa	завантажує
ngarkesa	вантаж
dëme	ламати
dëme	пошкодження
individual	окремих
individual	індивідуальна
individual	індивідуальні
individual	індивідуальне
individual	окремі
individual	індивідуальний
dyqane	магазинів
dyqane	крамниці
dyqane	магазини
dyqane	магазини
vëlla	брате
vëlla	бро
vëlla	брат
vëlla	брата
vëlla	братик
përbërjen	будова
përbërjen	композиція
hamburg	гамбург
hitleri	гітлера
hitleri	гітлер
bis	bis
përkthimi	переклад
partizan	партизан
eduard	едвард
eduard	едуард
folklorike	фольклор
humbjet	втрат
humbjet	збитки
humbjet	програш
rregulluar	організувала
rregulluar	організували
rregulluar	домовились
thirri	назвали
thirri	викликала
thirri	називається
thirri	викликали
presidentin	президент
presidentin	президенти
dori	дорі
hapja	відкриття
hapja	відкривання
hapja	відкривається
hapja	відкриваємо
em}}	em}}
shije	смак
sabah	сабах
normalisht	зазвичай
shtrirja	суфікс
shtrirja	розширення
koreja	корея
koreja	кореї
duda	дуда
afat	термін
dhjetorit	грудень
dhjetorit	грудня
dhjetorit	грудні
përfituar	отримую
kesh	маю
kesh	маєш
kesh	have
eure	ер
kushtetutën	конституція
trashëgimi	застаріла
trashëgimi	спадок
trashëgimi	успадкування
trashëgimi	спадщина
edi	едді
edi	еді
imazh	зображення
villa	вілла
muskujve	muscle
producenti	виготовлено
producenti	виробник
producenti	продюсер
beta	бета
beta	бет
beta	рибка
lufton	поєдинки
lufton	бої
lufton	образи
vila	котедж
vila	vila
vila	вілла
shihni	подивитися
shihni	див
shihni	бачите
shihni	бачу
shihni	переглянути
clinton	клінтон
lider	ватажок
lider	лідер
turi	чашці
turi	гастролі
turi	tour
turi	тур
caktua	призначив
taksat	податкова
taksat	податки
taksat	податок
taksat	податки
luginë	долина
identitetit	особа
identitetit	особистість
identitetit	профіль
identitetit	ідентичність
aktorja	актриса
aktorja	акторка
tregti	комерційні
tregti	комерційна
tregti	комерційну
tregti	торгівлі
tregti	торгівля
tregti	торгова
tregti	торгівля
hebrenjtë	жиди
hebrenjtë	євреї
hebrenjtë	євреїв
shton	додає
funksionimin	функціонування
fushatë	кампанії
fushatë	похід
fushatë	кампанія
miku	другові
miku	другом
miku	друг
miku	подруга
miku	друга
portieri	швейцар
portieri	воротар
pol	пол
pol	пауль
pol	павло
pol	поле
pol	полюс
pol	пол
muhamedi	мухаммед
muhamedi	мухаммад
mbretërit	королі
majat	вершин
majat	вершини
disney	дісней
disney	disney
paralel	паралельний
paralel	паралельні
paralel	паралельно
klimatike	кліматичних
shoqëritë	товариств
nyje	вузол
nyje	вузлів
nyje	вузол
sandbox	пісочниця
sandbox	пісочниці
moshen	моше
bukuri	краса
grumbulluar	кошти
grumbulluar	населяли
vrima	ями
vrima	лунка
vrima	дірка
vrima	діра
vrima	дірки
vrima	отвори
vrima	дір
ram	ram
ram	рам
rezervë	зайвого
rezervë	запасних
rezervë	резервна
rezervë	резерв
rezervë	резервний
rezervë	заповідник
piktori	маляр
piktori	вазописець
piktori	художник
auvergne	овернь
mesdheut	середземне
publikimi	публікацію
publikimi	публікація
publikimi	видавництво
publikimi	оприлюднення
publikimi	публікацією
publikimi	публікація
publikimi	публікування
murati	мурад
marseille	марсель
ibm	ibm
mesit	середня
mesit	посередині
mesit	середньої
mesit	середина
mesit	середній
mesit	середина
mesit	середини
poitou	пуату
shkrimtare	writer
shkrimtare	письменник
shpata	лезо
shpata	клинок
shpata	шаблі
shpata	мечі
shpata	мечем
shpata	меч
xhiro	ride
xhiro	проїзд
xhiro	поїздка
arkitektonike	архітектурний
fidel	фідель
christopher	крістофер
çuditshme	надзвичайне
iku	зник
iku	зникли
iku	зникла
komunitetet	громад
kamboxhia	камбоджі
njësoj	збігається
njësoj	однаковий
njësoj	однакові
njësoj	same
njësoj	самий
una	уна
organizative	спільнот
organizative	організаційна
organizative	організаційний
hamdi	хамді
rrezeve	проміння
rrezeve	промені
orët	годин
orët	години
orët	годинники
orët	годинники
orët	зацікавленість
orët	спостерігає
pranvera	весняна
pranvera	весна
pranvera	весняний
pranvera	весняні
lojrat	ігор
lojrat	games
lojrat	ігри
loir	луар
sulmoi	агресію
sulmoi	напали
nacionaliste	націоналістична
nacionaliste	націоналістичну
aargau	ааргау
mercedes	mercedes
mercedes	мерседес
ekspozuar	відкритий
ajror	повітряна
parma	парма
mblidhen	зібрати
mblidhen	збирати
gojë	рот
gojë	рота
gojë	роті
gojë	рот
gojë	устами
volkswagen	volkswagen
provë	перевірка
provë	перевірити
provë	test
provë	тест
provë	доказ
priti	пройшла
theksohet	підкреслення
theksohet	підкреслити
hesse	гессе
hesse	гессен
cher	шер
massa	масса
banesa	квартира
portin	пор
portin	порт
square	квадратний
square	площа
square	квадрат
moskës	московська
moskës	moscow
moskës	москва
proceseve	процеси
proceseve	процесів
johannes	йоганнес
reshje	опадів
chan	чан
parandaluar	запобігти
parandaluar	запобігати
vertikale	вертикальна
vertikale	вертикальне
vertikale	вертикальні
vertikale	вертикально
vertikale	вертикаль
vertikale	вертикальний
hapa	кроків
hapa	кроки
hungarez	угорська
hungarez	угорський
liruar	випустити
liruar	випустили
liruar	випущено
liruar	звільнені
liruar	звільнено
mbuluara	розібралися
mbuluara	покрита
linux	linux
benedikti	бенедикт
qyteza	містечко
qyteza	місто
qyteza	містами
mode	мода
mode	fashion
vendimtare	рішучий
vendimtare	критично
vendimtare	ключовий
marc	марк
demir	демір
columbia	колумбія
silva	сілва
individ	окремих
individ	індивідуальна
individ	індивідуальні
individ	індивідуальне
individ	окремі
individ	індивідуальний
veshjet	одяг
veshjet	одяг
bank	банк
avancuar	додатковий
avancuar	додаткові
avancuar	додаткове
avancuar	розширений
avancuar	додатково
ndertuar	побудовано
ndertuar	побудували
ndertuar	зібрано
omer	омер
martini	мартіні
martini	мартін
siguria	безпека
siguria	безпеки
siguria	security
siguria	безпека
vlerësimi	любителів
vlerësimi	оцінка
interwiki	interwiki
yje	зірки
dheut	ґрунту
dheut	ґрунт
dheut	земля
shtypjes	репресії
abaz	аббас
shtoi	додано
shtoi	додані
publikisht	публічно
paraardhësit	пращурів
tërhoqi	намалював
tërhoqi	дрю
shumicës	більшість
shumicës	більшістю
krijuesi	творець
krijuesi	автор
krijuesi	створив
operator	оператор
interesi	відсотки
interesi	зацікавлення
interesi	відсоткова
interesi	інтерес
interesi	вигода
transparent	прозоре
transparent	прозорі
transparent	прозора
transparent	прозорий
lang	ленг
ambasador	посол
kundërshtarët	опонентами
kundërshtarët	суперників
kundërshtarët	суперники
ruanda	руанди
baletit	балет
rose	роуз
rose	роза
rose	розі
rose	троянда
dheu	пил
dheu	ґрунту
dheu	ґрунт
dheu	земля
dheu	виноробстві
shiva	шива
afer	закрити
afer	близький
afer	близько
afer	близькі
afer	закриття
afer	поблизу
afer	поруч
afer	поряд
afer	близько
afer	біля
portret	портрет
portret	книжкова
biblike	біблійна
toni	тоні
toni	тоні
partitë	вечірок
partitë	вечірки
partitë	партій
potencial	потенціал
ekzistenca	існування
deklaron	задає
artur	артур
artur	артур
dënim	покарання
temperature	температура
temperature	увагу
ndesh	зіткнулися
ndesh	суміжні
ndesh	облич
ndesh	обличчя
vatikanit	ватикан
vatikanit	ватикані
lirohet	випустили
lirohet	випущено
lirohet	звільнені
lirohet	звільнено
universitete	університети
tonga	тонга
land	земля
gërmadhat	завалів
gërmadhat	руїни
anthony	ентоні
anthony	антоні
ideale	ідеали
ideale	ідеалів
ideale	ідеал
june	червня
june	червні
june	червень
pasuritë	копійки
pasuritë	багатство
pasuritë	активи
fox	фокс
fox	лисиця
paratë	гроші
zakon	звичка
zakon	звички
zakon	звичкою
senatit	сенат
veglat	дрібнички
veglat	інструменти
veglat	засоби
soria	сорія
alfa	alpha
alfa	альфа
alfa	alfa
alfa	вишиванці
kinema	кінематограф
kinema	cinema
kinema	кіно
migjeni	театр
sarajevë	сараєво
thyen	перерв
thyen	рветься
thyen	настає
thyen	порушення
parashikuar	проекція
parashikuar	передбачав
senati	сенат
liqen	озеро
liqen	озера
oborr	дворі
oborr	дворі
punëtorë	робітників
punëtorë	працівників
punëtorë	працівники
punëtorë	робітники
grusht	удару
grusht	кидок
grusht	удар
grusht	кулак
kthen	повороти
kthen	виповнюється
kthen	повертається
kthen	повертає
kthen	повернутися
kthen	повернення
pagane	жалюгідні
treguesi	index
treguesi	покажчик
treguesi	індекс
treguesi	індикатор
diametër	діаметр
sao	sao
brss	срср
duam	вимагаємо
duam	хочу
duam	хочеш
futjen	вступ
organe	органи
forum	форум
përkujtimore	повторення
përkujtimore	меморіал
koleksion	колекція
koleksion	колекції
koleksion	collection
koleksion	збірка
koleksion	козачка
rastësisht	випадково
rastësisht	знімала
rastësisht	випадкові
rastësisht	випадкове
rastësisht	випадковий
rastësisht	випадкова
rastësisht	випадкових
rastësisht	навмання
rastësisht	частково
rastësisht	розваги
portier	швейцар
norma	оцінити
norma	частота
norma	швидкість
norma	оцініть
norma	ставка
kombet	націй
atmosferë	атмосфера
doni	доні
doni	донні
doni	донни
doni	донні
doni	вимагаємо
doni	хочу
doni	хочеш
bashkëpunëtor	співавтора
bashkëpunëtor	колеги
sie	sie
operacionet	дії
operacionet	операцій
operacionet	операції
pajtim	злагоди
pajtim	узгодження
pajtim	примирення
party	вечірка
party	партії
party	вечірки
party	партія
party	party
pakicë	площ
pakicë	меншості
url	url
mani	mani
mani	мені
ushqime	харчування
ushqime	їжа
arnold	арнольд
pakistan	пакистану
pakistan	пакистан
teorema	теорема
australisë	австралія
australisë	australia
australisë	австралії
rende	heavy
rende	важкий
rende	сильний
augustus	август
shfaqjet	покази
fest	fest
sure	розділ
sure	глава
sure	главу
sure	сура
adrian	адріан
praktik	практичні
praktik	практичне
praktik	практичний
praktik	практична
costa	коста
fytyra	облич
fytyra	обличчя
fytyra	обличчя
fytyra	обличчям
fytyra	face
zbulimet	одкровення
zbulimet	відкриттів
kalendari	календар
mashkullore	чоловічого
shtabi	штаб
kullat	вежі
konceptet	концепції
konceptet	принципи
qenit	собака
qenit	собачка
qenit	пес
muajt	місяці
muajt	місяцями
muajt	місяців
estonia	естонія
estonia	естонії
kërkimi	шукати
kërkimi	пошук
kërkimi	квест
kërkimi	quest
kërkimi	пошук
princat	принців
alta	альта
niko	ніко
niko	ніко
smart	розумним
smart	смарт
smart	розумний
smart	smart
drejtimet	напрямки
mikhail	михайло
pseudo	псевдо
kushtetues	конституційний
kushtetues	конституційного
sainte	сент
qumështit	молочний
ekran	екрана
ekran	екран
indiana	індіана
prodhuesit	продюсери
prodhuesit	виробники
prodhuesit	виробники
irak	ірак
irak	іраку
cruz	крус
pema	дерево
pema	ялинки
normat	курси
normat	швидкостей
mata	mata
ëndrra	сни
ëndrra	снів
ëndrra	мрій
ëndrra	мрії
ëndrra	dreams
otomane	турецький
architecture	архітектура
ndjenjë	почуття
ndjenjë	відчуття
ndjenjë	передчуття
hash	їж
hash	їсти
shtyrë	вивезли
shtyrë	відкладено
programimi	програмування
shpërblim	винагороду
shpërblim	нагорода
jashte	ззовні
jashte	надворі
jashte	поза
jashte	зовні
jashte	назовні
jashte	вийшов
jashte	out
dhunshme	агресивних
dhunshme	жорстокі
dhunshme	жорстоке
luftëra	війн
luftëra	війни
profesioniste	фахівець
profesioniste	професійний
profesioniste	професіонал
profesioniste	professional
profesioniste	професійні
udhë	доріжки
udhë	трек
udhë	композицію
udhë	доріжка
udhë	композиція
udhë	стежити
rrethore	круговий
rrethore	кругова
rrethore	круглий
rrethore	кругла
tërheqëse	привабливою
tërheqëse	привабливий
tërheqëse	приваблива
tërheqëse	привабливим
vicente	вісенте
boccaccio	боккаччо
automatik	автоматична
automatik	автоматичний
automatik	автоматичне
automatik	автоматичні
mecklenburg	мекленбург
përpunuar	опрацювати
përpunuar	оброблено
përpunuar	оброблені
mirat	кращий
mirat	найкраща
mirat	найкращий
mirat	найкраще
mirat	найкращі
protokolli	протокол
herbert	герберт
napoleon	наполеона
napoleon	наполеон
zgjedhore	колегія
zgjedhore	виборчий
zgjedhore	вибори
zbukuruar	прикрашені
zbukuruar	прикрасили
zbukuruar	нагороджений
doktrina	доктрина
punëtorët	робітників
punëtorët	працівників
punëtorët	працівники
punëtorët	робітники
listat	списки
besueshme	імовірний
besueshme	надійний
besueshme	надійне
atdheu	батьківщина
aspektet	аспекти
aspektet	аспектів
tito	тіто
samoa	самоа
largësi	далеких
largësi	вій
largësi	далекого
pushim	break
pushim	перерва
pushim	розбити
pushim	розрив
pushim	перерви
pushim	відпочинок
duk	герцог
duk	дюк
kodin	код
allen	аллен
finland	фінляндія
finland	фінляндії
autoriteteve	влади
renditet	звання
zbatimi	реалізації
zbatimi	впровадження
zbatimi	реалізація
zbatimi	реалізацію
vjeshtë	осінь
dinamike	динамічний
dinamike	динамічні
dinamike	динамічна
dinamike	динамічне
historianët	історики
blloqe	блоки
blloqe	блоків
bibla	біблія
oder	oder
ceremoni	церемонія
kohërat	таймс
kohërat	час
kohërat	часи
kohërat	times
eva	єва
eva	ава
lake	озеро
lake	озера
hazard	небезпека
zëvendësua	замінено
zëvendësua	замінили
zëvendësua	замінила
monte	монте
ikur	зник
ikur	зникли
ikur	зникла
pjesëmarrësit	учасників
pjesëmarrësit	учасники
pjesëmarrësit	учасникам
pjesëmarrësit	учасників
pjesëmarrësit	учасники
piper	перець
piper	piper
transport	транспорт
transport	транспортування
transport	перевезення
transport	транспорт
transport	пересилання
detyrimet	належне
umeå	умео
pushtuese	окупаційні
pushtuese	окупація
pushtuese	окупації
drite	світлі
drite	світле
drite	light
drite	світло
drite	світлий
tregtarët	шахраїв
mjekësor	медичних
mjekësor	медичний
mjekësor	medical
mjekësor	медична
mjekësor	медичні
përjetshëm	нескінченний
përjetshëm	вічна
tërheq	малює
tërheq	тягне
bell	дзвінка
bell	bell
bell	белл
bell	дзвін
bell	дзвінок
torres	торрес
palermo	палермо
roland	роланд
caktohet	призначена
caktohet	оргкомітет
caktohet	призначені
sulmuese	наступ
sulmuese	операція
bachelor	холостяк
bachelor	бакалавр
plazhi	пляжний
plazhi	біч
plazhi	пляж
trashëgimia	спадщина
trashëgimia	застаріла
trashëgimia	спадок
trashëgimia	успадкування
shtypjen	друку
shtypjen	друк
leipzig	лейпциг
tregtia	торгівлі
tregtia	торгівля
mirënjohje	подяку
mirënjohje	вдячність
ndërhyrje	втручання
ndërhyrje	завада
ndërhyrje	втручання
ekonomist	economist
legjendar	легендарні
legjendar	легендарна
legjendar	легендарного
legjendar	легендарний
transmeton	трансляція
transmeton	передає
transmeton	передача
transmeton	трансляції
