پِنڈلی	shin
تجنُّب	evitand
تجنیس	asemanare
تجنیس	omogenitatea
تجنیس	analogie
دغا	tradare
دغا	dezertare
دغا	tradare
دغا	tradare
دغا	tradare
دغا	tradare
دغا	tradarea
داب	fastul
داب	mandria
داب	mandrie
داب	presiuni
داب	presiunea
داب	presiune
داب	retinere
داب	control
داب	controleaza
داب	controlul
داب	personalizata
داب	personalizate
داب	personalizat
داب	autoritate
داب	autoritatea
داب	manierele
داب	maniere
داب	forta
داب	forta
داب	forta
داب	uimire
داب	splendoare
داب	greutate
داب	greutatea
داب	maniera
داب	maniera
داب	grandoare
داب	verifica
داب	verifica
داب	verificare
داب	bifat
داب	codul
داب	cod
داب	putere
داب	puterea
داب	power
تِجوری	seif
تِجوری	bolta
تجوُّز	concesiune
تجوُّز	concesie
تجوُّع	vrei
تجوُّع	vreau
تجوُّع	cererea
تجوُّع	cerere
تجوُّع	foame
تجوُّع	foamete
تجوُّع	foamea
تجویز	parere
تجویز	parere
تجویز	aviz
تجویز	opinie
تجویز	decizia
تجویز	decizie
تجویز	deliberare
تجویز	judecata
تجویز	judecata
تجویز	rezolutia
تجویز	rezolutie
تجویز	propunere
تجویز	propunerea
تجویز	parere
تجویز	parere
تجویز	aviz
تجویز	opinie
تجویز	decizia
تجویز	decizie
تجویز	deliberare
تجویز	sugestia
تجویز	sugestie
تجویز	judecata
تجویز	judecata
تجویز	rezolutia
تجویز	rezolutie
تجویز	propunere
تجویز	propunerea
تجویز	planul
تجویز	plan
تجویزی	determinate
تجویزی	determinata
تجویزی	determinat
تجویزی	incercat
تجویزی	dovedit
تجویف	hole
تجویف	gaura
تجویف	gaura
تجہیز	aranjarea
تجہیل	ignoranta
تُجھ	ai
تُجھ	te
تُجھ	tu
تُجھے	ai
تُجھے	te
تُجھے	tu
تچانا	caldura
تچانا	heat
تچانا	caldura
تچانا	caldura
تُچھ	nefolositoare
تُچھ	inutila
تُچھ	nefolositor
تُچھ	inutil
تحاسُد	invidia
تحاسُد	invidie
تحاسُد	gelozie
تحاسُد	gelozia
تحاشی	niciodata
تحاشی	niciodata
تحالُف	consultarea
تحالُف	consultare
تحاوُر	dialogul
تحاوُر	dialog
تحاوُر	dialoguri
تحاوُر	conversatie
تحاوُر	conversatie
تحائف	daruri
تحائف	cadouri
تحبُّب	prietenia
تحبُّب	prietenie
تحت	sub
تحت	adancime
تحت	adancimea
تحت	adancime
تحت	profunzime
تحت	control
تحت	controleaza
تحت	controlul
تحت	dedesubt
تحت	posesie
تحت	posesia
تحتانی	primare
تحتانی	primara
تحتانی	primar
تحتانی	inferiori
تحتانی	inferioara
تحتانی	inferior
تحتانی	inferioara
تحدُّب	bizon
تحدّی	provocare
تحدّی	provocarea
تحدّی	lupta
تحدّی	lupta
تحدّی	amenintare
تحدّی	amenintare
تحدید	limitare
تحدید	limitarea
تحدید	limitare
تحدید	limitarea
تحدید	restrictie
تحدید	restrictii
تحذیر	avertizare
تحذیر	avertisment
تحرُّز	evitarea
تحرُّز	evitare
تحرُّز	evaziune
تحرُّق	ard
تحرُّق	ardere
تحرُّق	arzand
تحرُّق	inflamarea
تحرُّک	miscarea
تحرُّک	miscarea
تحرُّک	miscare
تحرُّک	miscare
تحرُّک	miscarea
تحرُّک	miscare
تحریر	compozitia
تحریر	compozitia
تحریر	compozitie
تحریر	libertate
تحریر	libertatea
تحریر	freedom
تحریر	documentul
تحریر	document
تحریر	intreprindere
تحریر	manuscris
تحریر	manuscrisul
تحریر	compozitia
تحریر	compozitia
تحریر	compozitie
تحریر	libertate
تحریر	libertatea
تحریر	freedom
تحریر	documentul
تحریر	document
تحریر	scrierea
تحریر	scriind
تحریر	scriere
تحریر	scriu
تحریر	intreprindere
تحریر	manuscris
تحریر	manuscrisul
تحریراً	scrisa
تحریراً	scris
تحریراً	scrise
تحریراً	scrisa
تحریری	scrisa
تحریری	scris
تحریری	scrise
تحریری	scrisa
تحریری	documentar
تحریری	documentare
تحریری	documentarul
تحریز	apararea
تحریز	apararea
تحریز	aparare
تحریز	aparare
تحریص	incitarea
تحریص	stimulare
تحریص	stimularea
تحریص	incitarea
تحریص	ispita
تحریص	ispita
تحریص	stimulare
تحریص	stimularea
تحریف	anagrama
تحریفات	modificari
تحریفات	schimbari
تحریفات	modificari
تحریفات	schimbari
تحریفات	abaterile
تحریفات	abateri
تحریق	ard
تحریق	ardere
تحریق	arzand
تحریق	ardere
تحریق	combustie
تحریک	sugestia
تحریک	sugestie
تحریک	propunere
تحریک	propunerea
تحریک	incitare
تحریک	incurajari
تحریک	incurajare
تحریک	incurajarea
تحریم	onoare
تحریم	onoarea
تحریم	interdictia
تحریم	interzicerea
تحریم	interdictie
تحریم	glorificare
تحسین	aprecierea
تحسین	apreciere
تحسین	aclamare
تحسین	noroc
تحسین	aplauzele
تحسین	aplauze
تحشُّم	splendoare
تحشُّم	glorie
تحشُّم	glory
تحشیہ	adnotare
تحصیر	inconjuratoare
تحصیر	incercuirea
تحصیل	invatare
تحصیل	castig
تحصیل	colectie
تحصیل	colectie
تحصیل	colectia
تحصیل	colectie
تحصیل	colectare
تحصیل	colectia
تحصیل	achizitia
تحصیل	achizitie
تحصیلات	achizitiile
تحصیلات	achizitii
تحصین	adapost
تحصین	adapost
تحصین	adapostul
تحصین	refugiu
تحصین	refugiul
تحصین	fortificare
تحصین	protectie
تحصین	protectia
تحصین	protectie
تحفُّظ	securitate
تحفُّظ	securitatea
تحفُّظ	paza
تحفُّظ	paza
تحفُّظ	conservarea
تحفُّظ	conservare
تحفُّظ	protectie
تحفُّظ	protectia
تحفُّظ	protectie
تحفُّظات	rezervari
تحفُّظاتی	conservant
تحفُّظاتی	conservatori
تحفُّظاتی	conservatoare
تحفُّظاتی	conservator
تُحفگی	raritate
تُحفگی	excelenta
تُحفگی	excelenta
تُحفگی	eleganta
تُحفگی	eleganta
تُحفہ	rari
تُحفہ	rar
تُحفہ	rara
تُحفہ	rare
تُحفہ	rara
تُحفہ	cadou
تُحفہ	prezente
تُحفہ	prezentul
تُحفہ	prezent
تُحفہ	prezenta
تُحفہ	cadou
تُحفہ	cadoul
تحقُّق	certitudinea
تحقُّق	certitudine
تحقیر	insulta
تحقیر	insulta
تحقیر	insulta
تحقیر	insulta
تحقیر	umilirea
تحقیر	umilire
تحقیرانہ	umilitor
تحقیرانہ	umilitoare
تحقیرانہ	insultator
تحقیرانہ	jignitoare
تحقیرانہ	jignitor
تحقیرانہ	insulta
تحقیق	cercetari
تحقیق	cercetari
تحقیق	cercetare
تحقیق	cercetarea
تحقیق	adevarul
تحقیق	adevar
تحقیق	adevarul
تحقیق	adevar
تحقیق	verificarea
تحقیق	verificare
تحقیق	fapt
تحقیقات	investigatii
تحقیقات	investigatii
تحقیقات	anchete
تحقیقات	anchete
تحقیقی	sigur
تحقیقی	anumite
تحکُّم	autoritate
تحکُّم	autoritatea
تحکیم	arbitraj
تحلُّل	descompunerea
تحلُّل	descompunere
تحلُّل	dezintegrare
تحلیل	digestie
تحلیل	asimilare
تحلیل	disiparea
تحلیل	analize
تحلیل	analiza
تحلیل	analiza
تحلیل	digestie
تحلیل	dizolvare
تحلیل	dizolvarea
تحلیل	asimilare
تحلیل	disiparea
تحلیل	analize
تحلیل	analiza
تحلیل	analiza
تحلیلی	analitica
تحلیلی	analitice
تحلیلی	analitic
تحمُّل	rabdare
تحمُّل	rabdare
تحمیل	incarc
تحمیل	incarcare
تحمیل	incarcare
تحوُّر	furia
تحوُّر	mania
تحوُّر	furie
تحوُّر	manie
تحوُّر	graba
تحوُّل	apostazie
تحویل	cash
تحویل	numerar
تحویل	depozit
تحویل	depunere
تحویل	incredere
تحویل	incredere
تحویل	custodia
تحویل	custodie
تحویل	ingrijire
تحویل	ingrijire
تحویل	grija
تحویل	capitala
تحویل	capitala
تحویل	capital
تحیّت	urare
تحیُّر	uimire
تحیُّر	uimirea
تحیُّر	minunea
تحیُّر	mirare
تحیُّر	minune
تحیُّر	wonder
تخاطُب	adresa
تخاطُب	adresa
تخالُف	antagonism
تخالُف	opozitia
تخالُف	opozitie
تخالُف	opozitie
تخبیط	nebunie
تخبیط	nebunia
تخت	takht
تخت	monarhiei
تخت	monarhie
تخت	monarhia
تخت	tronul
تخت	tron
تختہ	bord
تختہ	tabla
تختہ	banca
تختہ	scandura
تختہ	tabelul
تختہ	masa
تختہ	masa
تختہ	tabel
تختی	comprimat
تختی	tableta
تختی	tableta
تخدیر	anestezia
تخدیر	anestezie
تخدیع	inselat
تخدیع	fraude
تخدیع	frauda
تخدیع	frauda
تخریب	subversiune
تخریب	distrugere
تخریب	distrugerea
تخریب	distrugeri
تخریب	devastare
تخریبی	distructiv
تخریبی	distructive
تخریبی	distructiva
تخریبی	violent
تخریبی	violenta
تخریبی	violente
تخریج	deducerea
تخریج	deducere
تخشُّع	smerenie
تخصیب	fertilizare
تخصیص	specialitate
تخصیص	particularitatea
تخطیط	proiectare
تخطیط	design
تخطیط	proiectarea
تخطیط	demarcare
تخفیف	relief
تخفیف	reducere
تخفیف	reducerea
تخفیف	relief
تخفیف	reducere
تخفیف	reducerea
تخلُّف	intarziere
تخلُّق	adaptabilitatea
تخلُّل	discordie
تخلُّل	perturbare
تخلُّل	disensiuni
تخلیص	clearance
تخلیص	eliberare
تخلیص	eliberarea
تخلیص	elibereaza
تخلیص	libertate
تخلیص	libertatea
تخلیص	freedom
تخلیص	economisire
تخلیص	salvarea
تخلیط	amestecarea
تخلیط	amestecare
تخلیط	amestecarea
تخلیط	amestecare
تخلیف	dezacord
تخلیف	opozitia
تخلیف	opozitie
تخلیف	opozitie
تخلیق	inventie
تخلیق	producere
تخلیق	productie
تخلیق	productia
تخلیق	productie
تخلیق	inventie
تخلیق	producere
تخلیق	productie
تخلیق	productia
تخلیق	productie
تخلیق	crearea
تخلیق	creatie
تخلیق	creare
تخلیقی	inventiv
تخلیقی	creativ
تخلیقی	creativa
تخلیقی	creatie
تخلیقی	creative
تخلیہ	intimitate
تخلیہ	confidentialitate
تخلیہ	confidentialitatea
تخلیہ	singuratate
تخلیہ	singuratatea
تُخم	ou
تُخم	oul
تُخم	origine
تُخم	originea
تُخم	sperma
تُخم	sperma
تُخم	seminte
تُخم	samanta
تُخمہ	origine
تُخمہ	originea
تُخمہ	nastere
تُخمہ	nastere
تُخمہ	nasterea
تُخمہ	indigestie
تُخمہ	lacomia
تُخمہ	lacomie
تخمیر	natura
تخمیر	natura
تخمیر	dispozitie
تخمیر	fermentare
تخمیناً	aproximativ
تخمیناً	despre
تخمین	ghici
تخمین	estimeaza
تخمین	estimarea
تخمین	estimare
تخمینہ	evaluarea
تخمینہ	evaluare
تخمینہ	estimeaza
تخمینہ	estimarea
تخمینہ	estimare
تخمینہ	evaluarea
تخمینہ	evaluare
تخنیق	strangulare
تخویف	terifiant
تخویف	terifiant
تخویف	intimidarea
تخویف	intimidare
تخئیل	idee
تخئیل	ideea
تخئیل	idea
تخئیل	imaginatie
تخئیل	conceperea
تخیُّل	gandit
تخیُّل	crezut
تخیُّل	idee
تخیُّل	ideea
تخیُّل	idea
تخیُّل	fancy
تخیُّل	fantezie
تخیُّل	imaginatie
تد	atunci
تد	apoi
تدارُک	documente
تدارُک	documentele
تدارُک	pedeapsa
تدارُک	pedeapsa
تدارُک	remediu
تدارُک	remediul
تدارُک	martorul
تدارُک	martora
تدارُک	martor
تدارُک	martori
تدارُک	compensare
تدارُک	compensatii
تدارُک	despagubire
تدارُک	compensatie
تدافُع	evaziune
تدافُع	indepartare
تدافُع	indepartarea
تدافُع	opuse
تدان	atunci
تدان	apoi
تداوُل	traditia
تداوُل	traditie
تداوُل	traditie
تداوُل	traditia
تداوُل	personalizata
تداوُل	personalizate
تداوُل	personalizat
تدبُّر	prudence
تدبُّر	previziune
تدبُّر	deliberare
تدبیر	parere
تدبیر	parere
تدبیر	aviz
تدبیر	opinie
تدبیر	remediu
تدبیر	remediul
تدبیر	artificiu
تدبیر	gestionare
تدبیر	conducerea
تدبیر	managementul
تدبیر	gestionarea
تدبیر	management
تدبیر	dispozitivul
تدبیر	dispozitiv
تدبیر	way
تدبیر	planul
تدبیر	plan
تدبیر	parere
تدبیر	parere
تدبیر	aviz
تدبیر	opinie
تدبیر	remediu
تدبیر	remediul
تدبیر	artificiu
تدبیر	gestionare
تدبیر	conducerea
تدبیر	managementul
تدبیر	gestionarea
تدبیر	management
تدبیر	dispozitivul
تدبیر	dispozitiv
تدبیر	tactica
تدبیر	tactica
تدبیر	way
تدبیر	planul
تدبیر	plan
تدخین	fumat
تدخین	fumatul
تدرُّج	gradient
تدرُّج	gradare
تدرو	fazan
تدرو	scula
تدریب	obiceiul
تدریب	obicei
تدریج	cantar
تدریج	scara
تدریج	scala
تدریج	scala
تدریج	gradare
تدریجی	progresive
تدریجی	progresiva
تدریجی	progresiv
تدریجی	treptat
تدریجی	treptata
تدریس	instruire
تدریس	predau
تدریس	predare
تدریس	educatie
تدریس	educatia
تدریس	educatie
تدفین	inmormantare
تدقیق	cercetari
تدقیق	cercetari
تدقیق	cercetare
تدقیق	cercetarea
تدلیس	stratagema
تدمُّغ	aroganta
تدویر	revolutie
تدویر	revolutia
تدویر	revolutia
تدویر	revolutie
تدوین	montajul
تدوین	editare
تدوین	editarea
تدوین	compilarea
تدوین	compozitia
تدوین	compozitia
تدوین	compozitie
تدوین	colectie
تدوین	colectie
تدوین	colectia
تدوین	colectie
تدوین	colectare
تدوین	colectia
تدُّہر	ateismul
تدہین	ungere
تدیُّن	probitate
تِدھر	acolo
تذبذُب	ezitare
تذبذُب	indoiala
تذبذُب	indoiala
تذبذُب	indoiala
تذبذُب	ambiguitate
تذبذُب	incertitudine
تذبذُب	incertitudinea
تذبذُب	incertitudini
تذبذُب	suspans
تذکار	cont
تذکار	contul
تذکُّر	sensibilizare
تذکُّر	sfaturi
تذکُّر	sfat
تذکُّر	sfatul
تذکِرہ	biografia
تذکِرہ	biografie
تذکِرہ	zvon
تذکِرہ	memoriile
تذکِرہ	memorii
تذکِرہ	faima
تذکِرہ	faima
تذکِرہ	fame
تذکِرہ	discutii
تذکِرہ	discutie
تذکِرہ	discutie
تذکِرہ	discutii
تذکِرہ	discutie
تذکیر	mentionez
تذلُّل	smerenie
تذلیل	degradarea
تذلیل	degradare
تذلیل	umilirea
تذلیل	umilire
تذمیم	condamnare
تذمیم	condamnarea
تذویب	topirea
تذویب	topire
تر	suculent
تر	suculenta
تر	bogata
تر	bogata
تر	rich
تر	bogat
تر	proaspete
تر	proaspata
تر	proaspat
تر	proaspat
تر	fresh
تر	ud
تر	umed
تر	ude
تر	umeda
تر	uda
تر	umed
تر	umeda
تربتر	saturate
تربتر	saturat
تردامن	pacatos
تردامن	imoral
تردامن	imorala
تردامن	vinovat
تردامن	vinovata
تردامنی	vina
تردامنی	vina
تردامنی	imoralitate
تردست	agil
تردماغ	sage
تردماغ	salvie
تردماغ	intelept
ترزبان	elocvent
تُر	naveta
تُر	naveta
تِرا	dumneavoastra
تِرا	ta
تُراب	praful
تُراب	praf
تُراب	solul
تُراب	sol
تُراب	sol
تُراب	earth
تُراب	pamint
تُراب	pamantul
تُراب	pamant
تُراب	pamant
تُرابی	pamantesc
تراجم	traduceri
تراخی	intarziere
ترّار	rapida
ترّار	repede
ترّار	rapid
ترارا	galop
ترارا	oferind
ترارا	flux
ترارا	stream
ترارا	flux
ترارا	fluxul
ترارا	debit
تراز	formular
تراز	forma
تراز	forma
تراز	formularul
تراز	tipar
تراز	stil
تراز	stilul
ترازو	echilibru
ترازو	balanta
ترازو	balans
ترازو	sold
ترازو	soldul
تراس	teroare
تراس	teroarea
تراس	alarma
تراس	alarma
تراس	groaza
تراس	frica
تراس	teama
تراس	frica
تراس	teama
تِراس	sete
تِراس	setea
تراش	formular
تراش	forma
تراش	forma
تراش	formularul
تراش	forma
تراش	forma
تراش	construieste
تراش	construi
تراش	construiesc
تراش	moda
تراش	modei
تراش	moda
تراش	fashion
تراش	barbierit
تراش	face
تراش	stil
تراش	stilul
تراش	taiere
تراش	taie
تراش	taiat
تراشنا	felie
تراشنا	clip
تراشنا	trim
تراشنا	sculpta
تراشنا	felie
تراشنا	clip
تراشنا	trim
تراشنا	sculpta
تراشنا	taie
تراشنا	taiat
تراشہ	splinter
تراشہ	chip
تراشہ	cip
تراشہ	farama
تراشی	taiere
تراشی	modelarea
تراضی	conciliere
تراضی	compromis
تراضی	compromisuri
تراضی	compromisul
تراکُب	compozitia
تراکُب	compozitia
تراکُب	compozitie
تراکُم	aglomerarea
تراکیب	planurile
تراکیب	planuri
تراکیب	metodele
تراکیب	metode
تِرانا	plutesc
ترانہ	balada
ترانہ	melody
ترانہ	melodia
ترانہ	melodie
ترانہ	balada
ترانہ	imnul
ترانہ	imn
ترانہ	melody
ترانہ	melodia
ترانہ	melodie
ترانی	protector
ترانی	protectorul
ترانی	salvatorul
ترانی	salvator
تراوٹ	umezeala
تراوٹ	umezeala
تراوٹ	umiditate
تراوِش	distilarea
تراوِش	distilare
ترائی	marsh
ترائی	valea
ترائی	valley
ترائی	vale
ترائی	meadow
ترائی	irigare
تُرائی	superior
تُرائی	superioare
تُرائی	superioara
تُرائی	superiori
تُرائی	sef
تُرائی	sef
تُرائی	excelent
تُربت	mormant
تُربت	mormant
تُربت	teren
تُربت	terenuri
تُربت	land
تُربت	pamant
تُربت	mormant
تُربت	mormant
تُربت	mormantul
تُربت	praful
تُربت	praf
تربوز	pepene
تُربہ	cimitirul
تُربہ	cimitir
تربیب	antrenamente
تربیب	antrenament
تربیب	pregatire
تربیب	formare
تربیب	educatie
تربیب	educatia
تربیب	educatie
تربیّت	antrenamente
تربیّت	antrenament
تربیّت	pregatire
تربیّت	formare
تربیّت	reproductie
تربیّت	reproducere
تربیّت	instruire
تِربُھج	trilaterala
تِربُھج	triunghi
تِربُھج	triunghiul
تِربِھر	infuriat
تِربھوَن	ceruri
تِربھوَن	rai
تِربھوَن	raiul
تِربھوَن	earth
تِربھوَن	pamint
تِربھوَن	pamantul
تِربھوَن	pamant
تِربھوَن	pamant
تُرُپ	atu
تُرُپ	trump
تُرپائی	taierea
تُرپنا	hem
تُرپنا	fell
تُرت	repede
تُرت	curand
تُرت	imediat
ترتیب	desfasurare
ترتیب	desfasurarea
ترتیب	decor
ترتیب	clasificare
ترتیب	clasificarea
ترتیب	formarea
ترتیب	formatie
ترتیب	comanda
ترتیب	ordinea
ترتیب	comanda
ترتیب	ordine
ترتیب	ordin
ترتیب	compilarea
ترتیب	desfasurare
ترتیب	desfasurarea
ترتیب	decor
ترتیب	clasificare
ترتیب	clasificarea
ترتیب	aranjamentul
ترتیب	aranjament
ترجمان	reprezentativ
ترجمان	reprezentativa
ترجمان	reprezentantul
ترجمان	reprezentative
ترجمان	reprezentant
ترجمان	interpret
ترجمان	reprezentativ
ترجمان	reprezentativa
ترجمان	reprezentantul
ترجمان	reprezentative
ترجمان	reprezentant
ترجمانی	interpretarea
ترجمانی	reprezentarea
ترجمانی	reprezentare
ترجمانی	explicatie
ترجمانی	explicatia
ترجمانی	explicatie
ترجمہ	extradare
ترجمہ	versiunea
ترجمہ	versiune
ترجمہ	traducere
ترجمہ	traducerea
ترجمہ	interpretarea
ترجمہ	interpretare
ترجّی	doresc
ترجّی	asteptari
ترجیح	prioritar
ترجیح	prioritatea
ترجیح	prioritate
ترجیح	superioritate
ترجیح	superioritatea
ترجیح	prioritar
ترجیح	prioritatea
ترجیح	prioritate
ترجیح	superioritate
ترجیح	superioritatea
ترجیح	preferinte
ترجیح	preferinta
ترجیع	retur
ترجیع	intoarcere
تِرچھا	oblic
تِرچھا	suparat
تِرچھا	furioasa
تِرچھا	suparata
تِرچھا	furios
تِرچھا	suparat
تِرچھا	bent
تِرچھا	indoit
تِرچھا	inclinat
تِرچھا	inclinata
تِرچھا	inclinat
تِرچھا	nefericit
تِرچھا	nefericita
تِرچھا	nefericita
ترحُّم	mercy
ترحُّم	mila
ترحُّم	mila
ترحُّم	bunatate
ترحُّم	bunatatea
ترحُّم	compasiune
ترحُّم	compasiunea
ترحُّم	mila
ترحیب	ospitalitatea
ترحیب	ospitalitate
ترخا	inflamat
ترخا	rana
ترخا	rana
ترخا	taie
ترخا	taiat
ترخان	carpenter
ترخان	tamplar
ترخان	noble
ترخان	nobil
ترخان	nobila
ترخان	nobili
ترخان	nobile
ترخنا	impartit
ترخنا	divizat
ترخنا	split
ترخنا	imparte
ترخنا	crapatura
ترخنا	crack
ترخنا	izbucni
ترخیم	abrevierea
تردُّد	ezitare
تردُّد	efort
تردُّد	efortul
تردُّد	ingrijire
تردُّد	ingrijire
تردُّد	grija
تردُّد	anxietatea
تردُّد	anxietate
تردیب	flux
تردیب	fluxul
تردیب	debit
تردید	respingerea
تردید	respingere
تردید	negare
تردید	negarea
تردید	respingerea
تردید	respingere
تردید	negare
تردید	negarea
تردید	contradictie
ترَـس	mercy
ترَـس	mila
ترَـس	mila
ترَـس	compasiune
ترَـس	compasiunea
ترَـس	mila
ترس	teroare
ترس	teroarea
ترس	frica
ترس	teama
ترس	frica
ترس	teama
ترسا	necredincios
ترسا	pagane
ترسا	pagan
ترسا	pagana
ترسا	dor
ترسا	dorul
ترسا	crestin
ترسا	crestina
ترسا	crestin
ترسا	christian
ترسا	crestin
ترسا	sete
ترسا	insetat
ترساں	timid
ترساں	timida
ترساں	frica
ترساں	timid
ترساں	timida
ترساوٹ	privarea
ترسناک	oribila
ترسناک	oribil
ترسناک	terifiant
تِرسُول	trident
ترسیدہ	frica
ترسیدہ	timid
ترسیدہ	timida
ترسیل	trimiterea
ترسیل	trimit
ترسیل	expediere
ترسیل	dispecer
ترسیل	dispeceratul
ترسیل	trimiterea
ترسیل	trimit
ترسیل	expediere
ترسیل	dispecer
ترسیل	dispeceratul
ترسیل	transmitere
ترسیل	transmisie
ترسیل	transmiterea
ترسیل	transmisiune
ترسیم	grafic
تُرش	acru
تُرش	acidul
تُرش	acid
تِرشا	dorinta
تِرشا	dorinta
تِرشا	dorinta
تِرشا	dor
تِرشا	dorul
تِرشا	sete
تِرشا	setea
تُرشابہ	acidul
تُرشابہ	acid
ترشاترشایا	decupata
ترشاترشایا	rafinat
ترشاترشایا	rafinata
ترشاترشایا	rafinate
ترشاترشایا	sculptat
ترشاترشایا	decent
ترشاترشایا	decente
ترشاترشایا	decenta
ترشاترشایا	civilizate
ترشاترشایا	civilizata
ترشاترشایا	civilizat
تُرشاوا	citrice
ترشُّح	vadita
ترشُّح	manifest
ترشُّح	aparenta
ترشُّح	aparenta
ترشُّح	aparente
تِرِشنا	dorinta
تِرِشنا	dorinta
تِرِشنا	dorinta
تِرِشنا	sete
تِرِشنا	setea
تُرشی	aciditate
ترُّصد	speranta
ترُّصد	sper
ترُّصد	speranta
ترُّصد	speranta
ترُّصد	asteptari
ترصیص	stabilitate
ترصیص	stabilitatea
ترصیص	putere
ترصیص	puterea
ترصیص	forta
ترصیع	podoaba
ترصیف	alinierea
ترصیف	aliniere
تُرغہ	sturz
ترغیب	ispita
ترغیب	ispita
ترغیب	stimulare
ترغیب	stimularea
ترغیب	convingere
ترغیب	momeala
ترغیب	momeala
ترغیب	incitare
ترغیب	ispita
ترغیب	ispita
ترغیب	stimulare
ترغیب	stimularea
ترُّفع	inaltime
ترُّفع	inaltime
ترُّفع	inaltimea
ترُّفع	inaltime
ترُّفع	mandria
ترُّفع	mandrie
ترُّفع	sublimare
ترُّقب	speranta
ترُّقب	sper
ترُّقب	speranta
ترُّقب	speranta
ترُّقب	asteptari
ترقنا	crapatura
ترقنا	crack
ترقّی	imbunatatiri
ترقّی	ameliorare
ترقّی	imbunatatire
ترقّی	creste
ترقّی	crestere
ترقّی	progresul
ترقّی	progres
ترقّی	progresele
ترقّی	progress
ترقّی	progrese
ترقّی	dezvoltarea
ترقّی	elaborare
ترقّی	dezvoltare
ترقّی	intensificare
ترقّی	ascensiune
ترقّی	avansare
ترقّی	promovare
ترقّی	promovarea
ترقیدہ	impartit
ترقیدہ	divizat
ترقیدہ	split
ترقیدہ	imparte
ترقیدہ	crapat
ترقیدہ	spart
ترقیع	altoire
ترقیق	inmuiere
ترقیق	diluare
ترقیم	notatia
ترقیم	marcarea
ترقیم	marcare
ترقیم	marcajul
ترقیم	scrierea
ترقیم	scriind
ترقیم	scriere
ترقیم	scriu
ترَک	fascicul
ترَک	log
ترَک	jurnal
ترک	dezertare
ترک	presupunere
ترک	omisiune
ترک	argumentul
ترک	argument
ترک	abdicarea
ترک	plecarea
ترک	discutii
ترک	discutie
ترک	discutie
ترک	discutii
ترک	discutie
ترک	marcaj
ترک	dezertare
ترک	presupunere
ترک	omisiune
ترک	abandon
ترک	abandonarea
ترک	argumentul
ترک	argument
ترک	abdicarea
ترک	plecarea
ترک	discutii
ترک	discutie
ترک	discutie
ترک	discutii
ترک	discutie
ترک	marcaj
تُرک	turcesc
تُرک	turc
تُرک	turci
تُرک	turca
تُرک	iubita
تُرک	iubit
تُرک	turc
تُرک	turk
تُرک	turcul
تُرک	soldat
تُرک	musulmana
تُرک	musulmani
تُرک	musulmane
تُرک	musulman
ترکاری	vegetala
ترکاری	legume
ترکاری	vegetale
ترکاری	vegetal
ترکاری	leguma
تِرکال	trecutul
تِرکال	trecut
تِرکال	amiaza
تِرکال	amiaza
ترکُّز	concentratie
ترکُّز	concentrare
ترکُّز	concentratia
تِرکون	triunghi
تِرکون	triunghiul
تِرکون	triunghiular
ترکہ	mostenire
ترکہ	mostenire
ترکہ	mostenirea
تُرکی	turcia
تُرکی	curcan
تُرکی	turcesc
تُرکی	turc
تُرکی	turci
تُرکی	turca
ترکیب	formarea
ترکیب	formatie
ترکیب	sistemul
ترکیب	sistem
ترکیب	structura
ترکیب	structura
ترکیب	structurii
ترکیب	regim
ترکیب	modul
ترکیب	mode
ترکیب	mod
ترکیب	procedura
ترکیب	procedura
ترکیب	mecanismului
ترکیب	mecanism
ترکیب	mecanismul
ترکیب	tehnica
ترکیب	tehnica
ترکیب	constitutia
ترکیب	constitutie
ترکیب	constitutie
ترکیب	constitutia
ترکیب	solutie
ترکیب	solutie
ترکیب	solutia
ترکیب	tactica
ترکیب	tactica
ترکیب	metoda
ترکیب	metoda
ترکیب	planul
ترکیب	plan
ترکیب	procedeu
ترکیب	proces
ترکیب	procesului
ترکیب	procesul
ترکیب	formarea
ترکیب	formatie
ترکیب	sistemul
ترکیب	sistem
ترکیب	structura
ترکیب	structura
ترکیب	structurii
ترکیب	regim
ترکیب	modul
ترکیب	mode
ترکیب	mod
ترکیب	procedura
ترکیب	procedura
ترکیب	mecanismului
ترکیب	mecanism
ترکیب	mecanismul
ترکیب	sinteza
ترکیب	sinteza
ترکیب	tehnica
ترکیب	tehnica
ترکیب	constitutia
ترکیب	constitutie
ترکیب	constitutie
ترکیب	constitutia
ترکیب	solutie
ترکیب	solutie
ترکیب	solutia
ترکیب	tactica
ترکیب	tactica
ترکیب	metoda
ترکیب	metoda
ترکیب	planul
ترکیب	plan
ترکیب	procedeu
ترکیب	proces
ترکیب	procesului
ترکیب	procesul
ترکیبی	amestecate
ترکیبی	amestecat
ترکیبی	mixt
ترکیبی	mixta
ترکیبی	compus
ترکیبی	compuse
ترکیبی	compusa
ترکیز	concentratie
ترکیز	concentrare
ترکیز	concentratia
ترِلوک	earth
ترِلوک	pamint
ترِلوک	pamantul
ترِلوک	pamant
ترِلوک	pamant
تُرم	trompeta
تُرم	trompeta
تِرمرانا	scutura
تِرمرانا	scutura
تِرمرانا	shake
تِرمرانا	agita
تِرمِری	vertigo
ترمیم	imbunatatiri
ترمیم	ameliorare
ترمیم	imbunatatire
ترمیم	modificarea
ترمیم	modificare
ترمیم	modificarea
ترمیم	amendament
ترمیم	modificare
ترمیم	amendamentul
